"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","recordNumber","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"775","2020-09-12 05:00:02-03","US","US","1040241","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","blanchetii","Platymiscium blanchetii","Benth.",NA,NA,NA,NA,"A. Ducke","1908","8","24","Brazil","Ceará",NA,"Serra de Baturite, État de Ceará",NA,NA,NA,NA,NA,"US02151050","1587","US02151050_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"776","2020-09-12 05:00:02-03","US","US","2881778","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","blanchetii","Platymiscium blanchetii","Benth.",NA,NA,NA,NA,"R. S. Pinheiro","1972","10","3","Brazil","Bahia",NA,"Da Região Cacaueira da Bahia, Jaguaquara. Saindo para a Rod. Rio/ Bahia, km 6. Mata de cipó",NA,NA,NA,NA,NA,"US02151051","1956","US02151051_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"777","2020-09-12 05:00:02-03","US","US","1040241","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","blanchetii","Platymiscium blanchetii","Benth.",NA,NA,NA,NA,"A. Ducke","1908","8","24","Brazil","Ceará",NA,"Serra de Baturite, État de Ceará",NA,NA,NA,NA,NA,"US02151050","1587","US02151050_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"778","2020-09-12 05:00:02-03","US","US","USw25485","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum","Vogel",NA,NA,NA,NA,"Collector unknown",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"779","2020-09-12 05:00:02-03","US","US","2535495","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"R. M. Klein","1955","1","13","Brazil","Santa Catarina",NA,"Braço Joaquim, Luis Alves, Itajaí, Mata",NA,NA,NA,NA,NA,"US02151058","1074","US02151058_01","350",NA,"South America",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"780","2020-09-12 05:00:02-03","US","US","2535498","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"R. M. Klein","1954","11","30","Brazil","Santa Catarina",NA,"Brasil. Morro da Fazenda, Itajai",NA,NA,NA,NA,NA,"US02151060","903","US02151060_01","50",NA,"South America",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"781","2020-09-12 05:00:02-03","US","US","1284755","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum latifolium","(Benth.) Benth.",NA,NA,NA,NA,"P. K. Dusén","1909","10","30","Brazil","Paraná",NA,"Brasilienses. Caradin, ad fluminem",NA,NA,NA,NA,NA,"US02151116","8864","US02151116_01",NA,NA,"South America",NA,NA,NA,"Rosales","latifolium",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"782","2020-09-12 05:00:02-03","US","US","1484734","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum nitens","(Vogel) Klitg.",NA,NA,NA,NA,NA,"1932","10","10","Brazil","Pernambuco",NA,"In a thicket, Tapera",NA,NA,NA,NA,NA,"US02151111","1170","US02151111_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Rosales","nitens",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"783","2020-09-12 05:00:02-03","US","US","1903172","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum nitens","(Vogel) Klitg.",NA,NA,NA,NA,"A. Ducke","1946","7","2","Brazil","Ceará",NA,"Crato, silva sicciore sub radicibus Serra Araripe",NA,NA,NA,NA,NA,"US02151108","wood-421","US02151108_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Rosales","nitens",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"784","2020-09-12 05:00:02-03","US","US","2644419","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum nitens","(Vogel) Klitg.",NA,NA,NA,NA,"E. P. Heringer",NA,NA,NA,"Brazil","Distrito Federal",NA,"Brasil. Fercal, Brasilia, DF",NA,NA,NA,NA,NA,"US02151105","8984/1178","US02151105_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Rosales","nitens",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"785","2020-09-12 05:00:02-03","US","US","2341354","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum obtusifolium","(Harms) Klitg.",NA,NA,NA,NA,"A. Ducke","1957","8","7","Brazil","Ceará",NA,"Brasil. Ceara, Itaitinga (mun. Pacatuba), perto da pedreira",NA,NA,NA,NA,NA,"US02151098","2614","US02151098_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Rosales","obtusifolium",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"786","2020-09-12 05:00:02-03","US","US","2535507","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum nitens","(Vogel) Klitg.",NA,NA,NA,NA,"R. M. Klein","1955","2","8","Brazil","Santa Catarina",NA,"Brasil. Cunhas, Itajai",NA,NA,NA,NA,NA,"US02151107","1155","US02151107_01","10",NA,"South America",NA,NA,NA,"Rosales","nitens",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"787","2020-09-12 05:00:02-03","US","US","2881780","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"T. S. Santos","1970","2","5","Brazil","Bahia",NA,"BA. Rod. Coaraci/Almadina, km 18. Plantacao de cauca",NA,NA,NA,NA,NA,"US02151070","577","US02151070_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"788","2020-09-12 05:00:02-03","US","US","2881781","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"R. S. Pinheiro","1972","1","19","Brazil","Bahia",NA,"Regiao Cacaueira da Bahia. BA. Guaratinga, rodovia para Sao Joao do Sul. Pastaria",NA,NA,NA,NA,NA,"US02151067","1729","US02151067_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"789","2020-09-12 05:00:02-03","US","US","2535499","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"-- Reitz & Klein, --","1954","11","25","Brazil","Santa Catarina",NA,"Brasil. Mata da Cia. Hering, Blumenau",NA,NA,NA,NA,NA,"US02151061","2282","US02151061_01","250",NA,"South America",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"790","2020-09-12 05:00:02-03","US","US","2535485","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"R. M. Klein","1955","1","4","Brazil","Santa Catarina",NA,"Cunhas, Itajaí, Mata",NA,NA,NA,NA,NA,"US02151059","1005","US02151059_01","10",NA,"South America",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"791","2020-09-12 05:00:02-03","US","US","1573706","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"L. Riedel","1832","6",NA,"Brazil","Rio de Janeiro",NA,"In umbr. montes. Pr. Jan. [interpreted]",NA,NA,NA,NA,NA,"US02151076","448","US02151076_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"792","2020-09-12 05:00:02-03","US","US","2120095","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"Eq. Ecologia","1952","1","30","Brazil","Santa Catarina",NA,"Brusque, Sta. Cat.",NA,NA,NA,NA,NA,"US02151062","94","US02151062_01",NA,NA,"South America",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"793","2020-09-12 05:00:02-03","US","US","2881776","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum nitens","(Vogel) Klitg.",NA,NA,NA,NA,"S. Mori, T. S. Santos & I. White","1978","7","26","Brazil","Bahia",NA,"Brasil. Municipio de Sta. Cruz da Cabralia. Estacao ecologica [interpreted] do Pau-Brasil e arredores, cerca do 16 km a W de Porto Seguro. Regiao de Mata Hogrofila Sul Baiana. Folha SE-24 (16-39c)",NA,NA,NA,NA,NA,"US02151104","10323","US02151104_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Rosales","nitens",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"794","2020-09-12 05:00:02-03","US","US","762275","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum obtusifolium","(Harms) Klitg.",NA,NA,NA,NA,"J. N. Rose & P. G. Russell","1915","6","19","Brazil","Bahia",NA,"Vicinity of Machado Portello",NA,NA,NA,NA,NA,"US02151100","19948","US02151100_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Rosales","obtusifolium",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"795","2020-09-12 05:00:02-03","US","US","2141666","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"C. Reitz","1950","2","23","Brazil","Santa Catarina",NA,"Brasil. Mata Azambuja, Brusque",NA,NA,NA,NA,NA,"US02151063","3351","US02151063_01","35",NA,"South America",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"796","2020-09-12 05:00:02-03","US","US","2449392","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum nitens","(Vogel) Klitg.",NA,NA,NA,NA,"L. Smith, R. M. Klein & A. Gevieski","1956","11","13","Brazil","Santa Catarina",NA,"Mun. Ibirama: Along Rio Itajai do Oeste above Ibirama",NA,NA,NA,NA,NA,"US02151106","7604","US02151106_01","100","150","South America",NA,NA,NA,"Rosales","nitens",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"797","2020-09-12 05:00:02-03","US","US","2646251","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum obtusifolium","(Harms) Klitg.",NA,NA,NA,NA,"G. A. Black, J. M. Pires & D. Lima","1954","7","8","Brazil","Maranhão",NA,"Brasil. Itapicuru",NA,NA,NA,NA,NA,"US02151099","54-16495","US02151099_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Rosales","obtusifolium",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"798","2020-09-12 05:00:02-03","US","US","2027701","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"Eq. Ecologia & R. M. Klein","1949","11","3","Brazil","Santa Catarina",NA,"Mata da Azambuja. Brusque. Sta. Cat.",NA,NA,NA,NA,NA,"US02151065","94c.p.","US02151065_01",NA,NA,"South America",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"799","2020-09-12 05:00:02-03","US","US","2403795","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"S. Tavares","1961","9","28","Brazil","Pernambuco",NA,"Paulista. Maranguape. Margem da mata que comeca num alto",NA,NA,NA,NA,NA,"US02151069","838","US02151069_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"800","2020-09-12 05:00:02-03","US","US","3147014","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum nitens","(Vogel) Klitg.",NA,NA,NA,NA,"G. Hatschbach","1984","9","15","Brazil","Bahia",NA,"Faz. Morros (mun. Itaberaba)",NA,NA,NA,NA,NA,"US02151102","48207","US02151102_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Rosales","nitens",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"801","2020-09-12 05:00:02-03","US","US","3561156","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"W. Hoehne","1946","10","11","Brazil","São Paulo",NA,"Brasil, S.P. Prox. a Pirituba",NA,NA,NA,NA,NA,"US02151075","SPF13214","US02151075_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"802","2020-09-12 05:00:02-03","US","US","2338835","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum latifolium","(Benth.) Benth.",NA,NA,NA,NA,"G. Hatschbach","1946","11","10","Brazil","Paraná",NA,"Brasil. Mun. Morretes. Estr. da Graciosa. Rio Mae Catira",NA,NA,NA,NA,NA,"US02151114","529","US02151114_01",NA,NA,"South America",NA,NA,NA,"Rosales","latifolium",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"803","2020-09-12 05:00:02-03","US","US","3210106","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"R. M. Klein","1971","6","25","Brazil","Santa Catarina",NA,"Jordão, Governador Celso Ramos, Orla da mata",NA,NA,NA,NA,NA,"US02151054","9605","US02151054_01","50",NA,"South America",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"804","2020-09-12 05:00:02-03","US","US","3691058","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"C. E. Ramos, M. L. Guedes & L. J. Alves","2008","3","22","Brazil","Bahia",NA,"Brasil. Litoral Sul, Itagiba, Caminho para o canteiro de obras","-39","-14.17",NA,NA,NA,"US02151066","122/ALCB85362","US02151066_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"805","2020-09-12 05:00:02-03","US","US","1541576","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,NA,"1931","9","26","Brazil","Pernambuco",NA,"In a field, Tapera",NA,NA,NA,NA,NA,"US02151072","1170","US02151072_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"806","2020-09-12 05:00:02-03","US","US","2403547","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"-- Reitz & Klein, --","1959","4","17","Brazil","Santa Catarina",NA,"Matador, Rio do Sul, Mata",NA,NA,NA,NA,NA,"US02151055","8766","US02151055_01","350",NA,"South America",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"807","2020-09-12 05:00:02-03","US","US","2535374","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"-- Reitz & Klein, --","1957","11","7","Brazil","Santa Catarina",NA,"Três Barras, Garuva, S. Francisco do Sul, Capoeira",NA,NA,NA,NA,NA,"US02151056","5630","US02151056_01","30",NA,"South America",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"808","2020-09-12 05:00:02-03","US","US","2881777","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"L. A. Mattos Silva & J. Hage",NA,NA,NA,"Brazil","Bahia",NA,"BA. Km 7 da Rodovia Itapitanga/Almadina. Limite do cacaual com a pastaria",NA,NA,NA,NA,NA,"US02151068","91/177","US02151068_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"809","2020-09-12 05:00:02-03","US","US","2027700","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"Eq. Ecologia & R. M. Klein","1950","2","4","Brazil","Santa Catarina",NA,"Mata da Azambuja. Brusque. Sta. Cat.",NA,NA,NA,NA,NA,"US02151064","94c.p.","US02151064_01",NA,NA,"South America",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"810","2020-09-12 05:00:02-03","US","US","2535496","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"R. M. Klein","1955","1","18","Brazil","Santa Catarina",NA,"Mata da Cia. Hering, Blumenau, Mata",NA,NA,NA,NA,NA,"US02151057","1097","US02151057_01","200",NA,"South America",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"811","2020-09-12 05:00:02-03","US","US","2881779","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"R. S. Pinheiro","1971","3","3","Brazil","Bahia",NA,"BA. Rodovia Ibicarai/Itape, lado Sul. Plantacao de cacau",NA,NA,NA,NA,NA,"US02151071","1051","US02151071_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"812","2020-09-12 05:00:02-03","US","US","3561169","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"W. Hoehne","1946","10","11","Brazil","São Paulo",NA,"Brasil, S.P. Prox. a Pirituba",NA,NA,NA,NA,NA,"US02151074","SPF13214","US02151074_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"813","2020-09-12 05:00:02-03","US","US","3022882","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"A. Lourteig","1967","12","17","Brazil","Santa Catarina",NA,"Brasil. Mun. Rio do Sul, Matador",NA,NA,NA,NA,NA,"US02151073","2310","US02151073_01","300",NA,"South America",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"814","2020-09-12 05:00:02-03","US","US","1573885","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"L. Riedel","1823","11",NA,"Brazil",NA,NA,"Fragoro. Brasiliense",NA,NA,NA,NA,NA,"US02151077","2357","US02151077_01",NA,NA,"South America",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"815","2020-09-12 05:00:02-03","US","US","1284756","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum latifolium","(Benth.) Benth.",NA,NA,NA,NA,"P. K. Dusén","1910","8","23","Brazil","Paraná",NA,"Brasilienses. Serra da Prata",NA,NA,NA,NA,NA,"US02151115","10144","US02151115_01",NA,NA,"South America",NA,NA,NA,"Rosales","latifolium",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"816","2020-09-12 05:00:02-03","US","US","2563829","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum latifolium","(Benth.) Benth.",NA,NA,NA,NA,"G. Hatschbach","1966","1","29","Brazil","Paraná",NA,"Brasil. Mun. Paranagua. Sertaozinho",NA,NA,NA,NA,NA,"US02151113","13616","US02151113_01",NA,NA,"South America",NA,NA,NA,"Rosales","latifolium",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"817","2020-09-12 05:00:02-03","US","US","1541564","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum nitens","(Vogel) Klitg.",NA,NA,NA,NA,NA,"1931","10","21","Brazil","Pernambuco",NA,"Tapera",NA,NA,NA,NA,NA,"US02151112","s.n.","US02151112_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Rosales","nitens",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"818","2020-09-12 05:00:02-03","US","US","1989753","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum nitens","(Vogel) Klitg.",NA,NA,NA,NA,"H. C. Cutler","1945","8","22","Brazil","Ceará",NA,"Kagado, near Maranguape",NA,NA,NA,NA,NA,"US02151110","8389","US02151110_01","30",NA,"South America - Neotropics",NA,NA,NA,"Rosales","nitens",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"819","2020-09-12 05:00:02-03","US","US","3081142","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum nitens","(Vogel) Klitg.",NA,NA,NA,NA,"B. A. S. Pereira","1983","9","15","Brazil","Goiás",NA,"Municipio de Luziania",NA,NA,NA,NA,NA,"US02151103","767","US02151103_01","15",NA,"South America - Neotropics",NA,NA,NA,"Rosales","nitens",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"820","2020-09-12 05:00:02-03","US","US","1995344","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum nitens","(Vogel) Klitg.",NA,NA,NA,NA,"A. Ducke","1946","7","2","Brazil","Ceará",NA,"Crato, silva sicciore sub radicibus Serra Araripe",NA,NA,NA,NA,NA,"US02151109","44335/wood-421","US02151109_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Rosales","nitens",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"821","2020-09-12 05:00:02-03","US","US","2535495","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"R. M. Klein","1955","1","13","Brazil","Santa Catarina",NA,"Braço Joaquim, Luis Alves, Itajaí, Mata",NA,NA,NA,NA,NA,"US02151058","1074","US02151058_01","350",NA,"South America",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"822","2020-09-12 05:00:02-03","US","US","2535498","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"R. M. Klein","1954","11","30","Brazil","Santa Catarina",NA,"Brasil. Morro da Fazenda, Itajai",NA,NA,NA,NA,NA,"US02151060","903","US02151060_01","50",NA,"South America",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"823","2020-09-12 05:00:02-03","US","US","2881780","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"T. S. Santos","1970","2","5","Brazil","Bahia",NA,"BA. Rod. Coaraci/Almadina, km 18. Plantacao de cauca",NA,NA,NA,NA,NA,"US02151070","577","US02151070_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"824","2020-09-12 05:00:02-03","US","US","2881781","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"R. S. Pinheiro","1972","1","19","Brazil","Bahia",NA,"Regiao Cacaueira da Bahia. BA. Guaratinga, rodovia para Sao Joao do Sul. Pastaria",NA,NA,NA,NA,NA,"US02151067","1729","US02151067_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"825","2020-09-12 05:00:02-03","US","US","2535499","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"-- Reitz & Klein, --","1954","11","25","Brazil","Santa Catarina",NA,"Brasil. Mata da Cia. Hering, Blumenau",NA,NA,NA,NA,NA,"US02151061","2282","US02151061_01","250",NA,"South America",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"826","2020-09-12 05:00:02-03","US","US","2535485","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"R. M. Klein","1955","1","4","Brazil","Santa Catarina",NA,"Cunhas, Itajaí, Mata",NA,NA,NA,NA,NA,"US02151059","1005","US02151059_01","10",NA,"South America",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"827","2020-09-12 05:00:02-03","US","US","1573706","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"L. Riedel","1832","6",NA,"Brazil","Rio de Janeiro",NA,"In umbr. montes. Pr. Jan. [interpreted]",NA,NA,NA,NA,NA,"US02151076","448","US02151076_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"828","2020-09-12 05:00:02-03","US","US","2120095","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"Eq. Ecologia","1952","1","30","Brazil","Santa Catarina",NA,"Brusque, Sta. Cat.",NA,NA,NA,NA,NA,"US02151062","94","US02151062_01",NA,NA,"South America",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"829","2020-09-12 05:00:02-03","US","US","2141666","PreservedSpecimen","Plantae","Fabaceae","Platymiscium","floribundum","Platymiscium floribundum floribundum",NA,NA,NA,NA,NA,"C. Reitz","1950","2","23","Brazil","Santa Catarina",NA,"Brasil. Mata Azambuja, Brusque",NA,NA,NA,NA,NA,"US02151063","3351","US02151063_01","35",NA,"South America",NA,NA,NA,"Rosales","floribundum",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
