"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"425","2019-10-07 09:30:55-03","UEFS","HUEFS","74937","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","D.S.Carneiro-Torres","França, F.","4732","2003","06","14",NA,"Brasil","Bahia","Miguel Calmon","Estrada Lagoa de Dentro - Brejo Grande","-40.8","-11.284444",NA,"Vegetação arbustiva alta, c. 4-5m. Solo arenoso-argiloso.","HUEFS0074937","HUEFS0074937",NA,NA,NA,"Rosanae","40W48'","11S17'4''","2006","08",NA,NA,NA,NA,NA,NA,NA,NA
"426","2019-10-07 09:30:55-03","UEFS","HUEFS","79878","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","D.S.Carneiro-Torres","Harley, R.M.","55042","2004","03","07",NA,"Brasil","Bahia","Rio de Contas","Ca. 6 km de Rio de Contas na estrada para Jussiape e 1,3 km ao longo do entrocamento na estrada para Marion.","-41.764167","-13.620278",NA,"Mata seca densa, chamada carrasco. Área do projeto Petrobrás.","HUEFS0079878","HUEFS0079878","891","891",NA,"Rosanae","41W45'51''","13S37'13''","2006","08",NA,NA,NA,NA,NA,NA,NA,NA
"427","2019-10-07 09:30:55-03","UEFS","HUEFS","80175","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","D.S.Carneiro-Torres","Harley, R.M.","54794","2004","02","03",NA,"Brasil","Bahia","Rio de Contas","Estrada para a Fazenda Marion, de Rio de Contas.","-41.756944","-13.627222",NA,"Caatinga arbórea e arbustiva na beira da estrada.","HUEFS0080175","HUEFS0080175","912","912",NA,"Rosanae","41W45'25''","13S37'38''","2006","08",NA,NA,NA,NA,NA,NA,NA,NA
"428","2019-10-07 09:30:55-03","UEFS","HUEFS","80456","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.",NA,"Marreira, E.M.","192","2011","05","24",NA,"Brasil","Ceará","Crato","Nova Olinda - Santana do Cariri.","-39.601944","-7.216389",NA,"Área de Cerrado","HUEFS0080456","HUEFS0080456","928","928",NA,"Rosanae","39W36'7''","7S12'59''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2019-10-07 09:30:55-03","UEFS","HUEFS","88048","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","D.S.Carneiro-Torres","Pereira, A.C.","62","2004","03","31",NA,"Brasil","Bahia","Campo Formoso","Estrada para Tiquara.","-40.478889","-10.488333",NA,NA,"HUEFS0088048","HUEFS0088048",NA,NA,NA,"Rosanae","40W28'44''","10S29'18''","2006","08",NA,NA,NA,NA,NA,NA,NA,NA
"430","2019-10-07 09:30:55-03","UEFS","HUEFS","92164","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","D.S.Carneiro-Torres","Harley, R.M.","55076","2004","03","08",NA,"Brasil","Bahia","Rio de Contas","ca. 6 Km de Rio de Contas na estrada para Jussiape e 1,3 Km ao longo do entroncamento na estrada para Marion. Área do projeto Petrobrás.","-41.764167","-13.621944",NA,"Mata seca densa, chamada carrasco.","HUEFS0092164","HUEFS0092164","925","925",NA,"Rosanae","41W45'51''","13S37'19''","2006","08",NA,NA,NA,NA,NA,NA,NA,NA
"431","2019-10-07 09:30:55-03","UEFS","HUEFS","98499","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","D.S.Carneiro-Torres","Carneiro-Torres, D.S.","352","2005","07","27",NA,"Brasil","Bahia","Senhor do Bonfim","Carrapichel. Serra da Jacobina.","-40.206389","-10.373611",NA,"Campo rupestre. Vertente íngreme com afloramentos rochosos e solo arenoso.","HUEFS0098499","HUEFS0098499","750","750",NA,"Rosanae","40W12'23''","10S22'25''","2006","08",NA,NA,NA,NA,NA,NA,NA,NA
"432","2019-10-07 09:30:55-03","UEFS","HUEFS","226964","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Y.R.L.Bezerra","Fontana, A.P.","9648","2016","09","28",NA,"Brasil","Pernambuco","Moreilândia","Chapada do Araripe, Serra da Mata Grande, propriedade do Sr. Zé Miranda e Luiz Soares de Brito.","-39.5511016845703","-7.63082981109619",NA,"Savana Estépica. Latossolo Vermelho-Amarelo Distrófico","HUEFS0226964","HUEFS0226964 HUEFS0226964_e1","940","940",NA,"Rosanae",NA,NA,"2019","05","27389","auto",NA,NA,NA,NA,NA,NA
"433","2019-10-07 09:30:55-03","UEFS","HUEFS","130586","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","D.S.Carneiro-Torres & R.M.Santos","Félix, L.P.","11650","2007","03","26",NA,"Brasil","Bahia","Jacobina","Fazenda Exu.","-40.5182991027832","-11.1806001663208",NA,NA,"HUEFS0130586","HUEFS0130586",NA,NA,NA,"Rosanae",NA,NA,"2008","01","62396","auto",NA,NA,NA,NA,NA,NA
"434","2019-10-07 09:30:55-03","UEFS","HUEFS","130577","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","D.S.Carneiro-Torres & R.M.Santos","Félix, L.P.","11650","2007","03","26",NA,"Brasil","Bahia","Jacobina","Fazenda Exu.","-40.5182991027832","-11.1806001663208",NA,NA,"HUEFS0130577","HUEFS0130577",NA,NA,NA,"Rosanae",NA,NA,"2008","01","62396","auto",NA,NA,NA,NA,NA,NA
"435","2019-10-07 09:30:55-03","UEFS","HUEFS","203209","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","Y.R.L.Bezerra","Azevêdo-Gonçalves, C.F.de","1220","2006","02","03",NA,"Brasil","Bahia","Mucugê","Guiné. Fazenda Minuano.","-41.3708000183105","-13.0052995681763",NA,NA,"HUEFS0203209","HUEFS0203209 HUEFS0203209_e1",NA,NA,NA,"Rosanae",NA,NA,"2019","05","52493","auto",NA,NA,NA,NA,NA,NA
"436","2019-10-07 09:30:55-03","UEFS","HUEFS","73259","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.","D.S.Carneiro-Torres","Hatschbach, G.","39601","1997","01","25",NA,"Brasil","Bahia","Morro do Chapéu","Morro do Chpéu, arredores","-41.1561012268066","-11.5500001907349",NA,NA,"HUEFS0073259","HUEFS0073259",NA,NA,NA,"Rosanae",NA,NA,"2006","08","98143","auto",NA,NA,NA,NA,NA,NA
"437","2019-10-07 09:30:55-03","UEFS","HUEFS","176298","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","tricolor","Croton tricolor","Klotzsch ex Baill.",NA,"Mendes, F.","4","2011","02","28",NA,"Brasil","Bahia","Jequié","Posto Dantas-Lot. Amaralina.","-40.0835990905762","-13.8575000762939",NA,NA,"HUEFS0176298","HUEFS0176298",NA,NA,NA,"Rosanae",NA,NA,NA,NA,"49443","auto",NA,NA,NA,NA,NA,NA
"438","2019-09-04 19:10:35-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides",NA,NA,"J. S. Blanchet","2835",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Type [status unknown]","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2019-12-15 12:05:41-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides",NA,"William C. Burger","L. C. M. Croizat",NA,NA,NA,NA,"South America","Venezuela","Lara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2019-09-04 20:04:30-03","F","FMNH-SEEDPLANTS","V0077752F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides",NA,NA,"J. S. Blanchet","2835",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0077752F","V0077752F_01",NA,NA,"Isotype","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2019-09-04 20:04:30-03","F","FMNH-SEEDPLANTS","V0092783F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides",NA,NA,"J. S. Blanchet","2835",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0092783F","V0092783F_01",NA,NA,"Isotype","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2019-07-09 13:24:07-03","F","FMNH-SEEDPLANTS","V0191906F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides",NA,NA,"B. Stergios D. et al.","6756","1984","2","9","South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,"V0191906F","V0191906F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2019-07-09 13:24:07-03","F","FMNH-SEEDPLANTS","V0191907F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides",NA,NA,"B. Trujillo & L. Cárdenas","24359","1997","6","26","South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,"V0191907F","V0191907F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2019-07-09 13:24:07-03","F","FMNH-SEEDPLANTS","V0191908F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides",NA,NA,"F. C. Lehmann","8647",NA,NA,NA,"South America","Colombia","Tolima",NA,NA,"-75.25","3.75",NA,NA,"V0191908F","V0191908F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2019-07-09 13:24:07-03","F","FMNH-SEEDPLANTS","V0191909F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides",NA,NA,"J. Saer","482","1930","5",NA,"South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,"V0191909F","V0191909F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2019-07-09 13:24:07-03","F","FMNH-SEEDPLANTS","V0191910F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides",NA,NA,"E. Ijjasz","241","1964","4","20","South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,"V0191910F","V0191910F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2019-07-09 13:24:07-03","F","FMNH-SEEDPLANTS","V0191911F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides",NA,NA,"C. E. Benítez de Rojas","1101","1971","10","9","South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,"V0191911F","V0191911F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2019-07-09 13:24:07-03","F","FMNH-SEEDPLANTS","V0191912F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides",NA,NA,"C. E. Benítez de Rojas","2598","1979","5","26","South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,"V0191912F","V0191912F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2019-07-09 13:24:07-03","F","FMNH-SEEDPLANTS","V0191913F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides",NA,NA,"R. F. Smith","CL40","1979","6","14","South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,"V0191913F","V0191913F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2019-07-09 13:24:08-03","F","FMNH-SEEDPLANTS","V0191914F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides",NA,NA,"H. H. Van der Werff & R. Ortiz","5426","1983","7","21","South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,"V0191914F","V0191914F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2019-07-09 13:26:18-03","F","FMNH-SEEDPLANTS","V0191915F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides",NA,NA,"G. L. Webster et al.","25682","1986","11","16","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0191915F","V0191915F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2019-07-09 13:24:08-03","F","FMNH-SEEDPLANTS","V0191916F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides",NA,NA,"L. C. M. Croizat",NA,"1949","4",NA,"South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,"V0191916F","V0191916F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2019-09-04 18:44:32-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor",NA,NA,"F. Sellow","2114",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Syntype","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2019-07-09 13:26:15-03","F","FMNH-SEEDPLANTS","V0077753F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor",NA,"B. W. van Ee","A. Saint-Hilaire","C1n92","1816",NA,NA,"South America","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,"V0077753F","V0077753F_01",NA,NA,"Isosyntype","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2019-07-09 13:24:23-03","F","FMNH-SEEDPLANTS","V0193013F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor",NA,"RRC ID Flag","A. Glaziou","15394",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,"V0193013F","V0193013F_01 V0193013F_02",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,"15394",NA,NA,NA
"456","2019-07-09 13:28:27-03","F","FMNH-SEEDPLANTS","V0193014F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor",NA,NA,"R. Reitz & R. M. Klein","17.794","1965","12","16","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0193014F","V0193014F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2019-07-09 13:36:53-03","F","FMNH-SEEDPLANTS","V0323048F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor",NA,NA,"M. de F. Agra & A. E. Rocha Soares","2716","1994","2","25","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0323048F","V0323048F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2020-07-23 12:05:57-03","CEPLAC","CEPEC","10118","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides",NA,"A. R. Smith","R. M. Harley","15263","1972","01","18",NA,"Brasil","Bahia","RIO DE CONTAS","Rod. para Abaira. Ca. 8Km ao N da cidade.","-41.783333","-13.55",NA,NA,NA,NA,NA,NA,NA,NA,"41W47'0","13S33'0",NA,NA,NA,NA,NA,"30/12/1977",NA,NA,NA,NA
"459","2020-07-23 12:05:57-03","CEPLAC","CEPEC","31632","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides",NA,"G. L. Webster","A. M. de Carvalho","1706","1983","04","14",NA,"Brasil","Bahia","CACULÉ","Km 43 da estrada Brumado/Caetité.","-42.2221984863281","-14.5032997131348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31450","auto",NA,"30/12/1989",NA,NA,NA,NA
"460","2020-07-23 12:05:57-03","CEPLAC","CEPEC","31629","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides",NA,"G. L. Webster","A. M. de Carvalho","1709","1983","04","14",NA,"Brasil","Bahia","CACULÉ","Km 43 da estrada Brumado/Caetité.","-42.2221984863281","-14.5032997131348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31450","auto",NA,"30/12/1989",NA,NA,NA,NA
"461","2020-07-23 12:05:57-03","CEPLAC","CEPEC","29082","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides",NA,"G. L. Webster","L. A. Mattos-Silva","1553","1982","02","17",NA,"Brasil","Bahia","ILHÉUS","Km 8 ramal que liga BR-415 (Ilheus/Itabuna)/Japu. Ramal com entrada a 13 Km de Ilheus.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"30/12/1989",NA,NA,NA,NA
"462","2020-07-23 12:05:57-03","CEPLAC","CEPEC","39113","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides",NA,"S. Ginzbarg","A. M. de Carvalho","2118","1986","01","09",NA,"Brasil","Bahia","ITAMBÉ","40Km da estrada Itambé/Encruzilhada.","-40.6244010925293","-15.2449998855591",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56583","auto",NA,"30/03/1988",NA,NA,NA,NA
"463","2020-07-23 12:05:57-03","CEPLAC","CEPEC","5175","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides",NA,"S. Ginzbarg","J. A. de Jesus","402","1969","05","22",NA,"Brasil","Bahia","jaguaquara","6Km a Leste da cidade.","-39.9707984924316","-13.5305995941162",NA,NA,NA,NA,NA,NA,NA,NA,"0*0'0","0*0'0",NA,NA,"34448","auto",NA,"01/03/1988",NA,NA,NA,NA
"464","2020-07-23 12:05:57-03","CEPLAC","CEPEC","16284","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides",NA,"A. M. de Carvalho","S. A. Mori","11781","1979","05","04",NA,"Brasil","Bahia","MARACÁS","Rod. BA-250, Fazenda dos Pássaros a 24Km a E de Maracás.","-40.4308013916016","-13.4411001205444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50558","auto",NA,"17/03/1982",NA,NA,NA,NA
"465","2020-07-23 12:05:57-03","CEPLAC","CEPEC","93987","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","argyrophylloides","Croton argyrophylloides",NA,"W. Punt","G. Hatschbach","47448","1984","01","22",NA,"Brasil","Bahia","MUCUGÊ","Brejo de Cima.","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52493","auto",NA,"30/12/2000",NA,NA,NA,NA
"466","2020-07-23 12:06:11-03","CEPLAC","CEPEC","89016","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor",NA,"D. S. Carneiro-Torres","E. Saar","85","2001","01","27",NA,"Brasil","Bahia","BARRA DO MENDES","À 18Kmda cidade.","-42.05","-11.8",NA,NA,NA,NA,NA,NA,NA,NA,"42W3'","11S48'",NA,NA,NA,NA,NA,"30/03/2015",NA,NA,NA,NA
"467","2020-07-23 12:06:11-03","CEPLAC","CEPEC","10112","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor",NA,"A. R. Smith","R. M. Harley","16154","1974","02","18",NA,"Brasil","Bahia","ITIÚBA","6Km de Filadelfia, BA-385 p/ Itiuba.","-40.066667","-10.75",NA,NA,NA,NA,NA,NA,NA,NA,"40W4'0","10S45'0",NA,NA,NA,NA,NA,"30/12/1977",NA,NA,NA,NA
"468","2020-07-23 12:06:11-03","CEPLAC","CEPEC","73560","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor",NA,"F. Hurbath","M. M. Arbo","7712","1997","01","23",NA,"Brasil","Bahia","MARACÁS","Fazenda dos Pássaros, 24Km a E de Maracás, caminho a Itiruçú.","-40.216667","-13.466667",NA,NA,NA,NA,NA,NA,NA,NA,"40W13'","13S28'",NA,NA,NA,NA,NA,"30/10/2013",NA,NA,NA,NA
"469","2020-07-23 12:06:11-03","CEPLAC","CEPEC","120433","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor",NA,"D. S. Carneiro-Torres","D. S. C.-Torres","630","2006","03","20",NA,"Brasil","Bahia","PILÃO ARCADO","Pau D'arco e Brejo do Cardoso.","-42.953333","-10.167222",NA,NA,NA,NA,NA,NA,NA,NA,"42W57'12","10S10'2",NA,NA,NA,NA,NA,"30/08/2006",NA,NA,NA,NA
"470","2020-07-23 12:06:11-03","CEPLAC","CEPEC","70034","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor",NA,"M. B. R. Caruzo","W. W. Thomas","11140","1996","03","25",NA,"Brasil","Bahia","ITAMBÉ","37.5Km ao W de Itapetinga, na BR-415 p/ Itambé.","-40.574722","-15.264722",NA,NA,NA,NA,NA,NA,NA,NA,"40W34'29","15S15'53",NA,NA,NA,NA,NA,"30/09/2006",NA,NA,NA,NA
"471","2020-07-23 12:06:11-03","CEPLAC","CEPEC","72447","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor",NA,"M. B. R. Caruzo","M. L. Guedes","2904","1998","04","09",NA,"Brasil","Bahia","SAÚDE","Caminho para cahoeira Paiaió.","-40.448611","-10.900556",NA,NA,NA,NA,NA,NA,NA,NA,"40W26'55","10S54'2",NA,NA,NA,NA,NA,"30/09/2006",NA,NA,NA,NA
"472","2020-07-23 12:06:11-03","CEPLAC","CEPEC","72926","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor",NA,"D. S. Carneiro-Torres","E. Woodgyer","2343","1996","03","13",NA,"Brasil","Bahia","MORRO DO CHAPÉU","Próximo ao Rio ferro Doido, ao lado da trilha para descer a cachoeira.","-41.001111","-11.628056",NA,NA,NA,NA,NA,NA,NA,NA,"41W0'4","11S37'41",NA,NA,NA,NA,NA,"30/03/2015",NA,NA,NA,NA
"473","2020-07-23 12:06:11-03","CEPLAC","CEPEC","88775","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor",NA,"M. B. R. Caruzo","M. L. Guedes","7804","2001","01","22",NA,"Brasil","Bahia","MORPARÁ","Caminho para Fazenda Ema, ca. 3Km.","-43.266667","-11.55",NA,NA,NA,NA,NA,NA,NA,NA,"43W16'0","11S33'0",NA,NA,NA,NA,NA,"30/09/2006",NA,NA,NA,NA
"474","2020-07-23 12:06:11-03","CEPLAC","CEPEC","89015","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor",NA,"D. S. Carneiro-Torres","E. Saar","84","2001","01","27",NA,"Brasil","Bahia","BARRA DO MENDES","À 18 Km da cidade.","-42.05","-11.8",NA,NA,NA,NA,NA,NA,NA,NA,"42W3'","11S48'",NA,NA,NA,NA,NA,"30/03/2015",NA,NA,NA,NA
"475","2020-07-23 12:06:11-03","CEPLAC","CEPEC","90027","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor",NA,"F. Hurbath","J. G. Jardim","3248","2001","03","30",NA,"Brasil","Bahia","LICÍNIO DE ALMEIDA","Rod. BA-/SC Caculé/Licínio de Almeida, 38,3Km.","-42.461389","-14.641389",NA,NA,NA,NA,NA,NA,NA,NA,"42W27'41","14S38'29",NA,NA,NA,NA,NA,"30/10/2013",NA,NA,NA,NA
"476","2020-07-23 12:06:11-03","CEPLAC","CEPEC","91208","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor",NA,"M. B. R. Caruzo","W. W. Thomas","12904","2002","03","11",NA,"Brasil","Bahia","MORRO DO CHAPÉU","4Km ao E da Rod. Morro do Chapéu/Duas Barras (29.3Km ao S de Morro do Chapéu).","-41.133333","-11.8",NA,NA,NA,NA,NA,NA,NA,NA,"41W8'","11S48'",NA,NA,NA,NA,NA,"30/09/2006",NA,NA,NA,NA
"477","2020-07-23 12:06:11-03","CEPLAC","CEPEC","99741","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","tricolor","Croton tricolor",NA,"D. S. Carneiro-Torres","N. Roque","520","1998","08","02",NA,"Brasil","Bahia","RUY BARBOSA","Próximo de Zuca (BR-242) ca. 45Km da entrada para Andaraí rumo oeste.","-40.666111","-12.447222",NA,NA,NA,NA,NA,NA,NA,NA,"40W39'58","12S26'50",NA,NA,NA,NA,NA,"30/03/2015",NA,NA,NA,NA
