"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","typeStatus","infraspecificEpithet","fieldNumber","verbatimLongitude","verbatimLatitude","individualCount","minimumElevationInMeters","maximumElevationInMeters"
"47","2021-03-01 16:29:26-03","UNICAMP","UEC","81613","S","Plantae","Magnoliopsida",NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Jarenkow, JA","Jarenkow, JA","1762","1990","10","27",NA,"Brazil","Rio Grande do Sul","Capão do Leão","Horto Botânico Irmão Teodoro Luís.","-52.4838981628418","-31.7632999420166",NA,"Arvoreta com cerca de 4m de altura. Flores com cálice verde de bordos vinosos; corola branco-rosada; anteras verde-amareladas e estigma verde. Folhas discolores.; Em borda de Restinga arenosa.","UEC199307","UEC199307","28605","auto",NA,"1990","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-08-20 10:11:04-03","UNICAMP","UEC","192822","S","Plantae","Magnoliopsida",NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla canescens","A.St.-Hil. ex Engl.","Hoehne, W","Hoehne, W","s.n.","1945","10","29",NA,"Brazil","São Paulo","Caieiras",NA,"-46.7400016784668","-23.3600006103516",NA,NA,"UEC129927","UEC129927","9448","auto",NA,NA,NA,NA,NA,"canescens",NA,NA,NA,NA,NA,NA
"49","2019-11-19 14:09:28-03","UFRPE","PEUFR","216","PreservedSpecimen","Plantae",NA,NA,"Saxifragaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Pe. B. Rambo","J. C. Sacco","669","1957","11","27",NA,"Brasil","Rio Grande do Sul","Pelotas","I.A.S","-52.3424987792969","-31.771900177002",NA,"Arbusto de 1,50m de altura; flores róseas.","PEUFR000216",NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-01-17 11:22:21-02","PUCRS","MPUC","15232","S","Plantae",NA,"Escalloniales","Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","C.A. Mondin",NA,NA,"2012","01","05","South America","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333",NA,"No campo",NA,NA,NA,NA,"Equisetopsida","2012","01","01",NA,NA,"3583","-50.1744444000","-29.4808333000","2",NA,NA
"51","2019-01-17 11:22:21-02","PUCRS","MPUC","13993","S","Plantae",NA,"Escalloniales","Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","B. Harter",NA,NA,"1995","12","22","South America","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333",NA,"Vegetação pioneira (F: 86)",NA,NA,NA,NA,"Equisetopsida","2015","01","01",NA,NA,"77","-50.1744444000","-29.4808333000","1",NA,NA
"52","2020-10-14 10:01:17-03","FURB","FURB","38743","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Falkenberg, DB","Falkenberg, D.B.","6008","1992","07","11",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Itambezinho.","-50.1446990966797","-29.0478000640869",NA,NA,"FURB03807","FURB03807","30776","auto",NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,"1000","1000"
"53","2021-03-16 17:51:55-03","UCS","HUCS","51177","PreservedSpecimen","Plantae","Angiospermae","Escalloniales","Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schl.","Carvalho, R.","Carvalho, R.","21","2020","06","07",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula",NA,"-50.565","-29.402778",NA,"Em mata ciliar às margens do Arroio Passo do Carro",NA,NA,NA,NA,NA,"2020","06",NA,NA,NA,NA,"-50.565","-29.402778",NA,"789","789"
"54","2021-03-16 17:51:55-03","UCS","HUCS","18871","PreservedSpecimen","Plantae","Angiospermae","Escalloniales","Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schl.","Rambo, E.","Rambo, B.","s.n.","1953","02","20",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Taimbesinho","-50.5835990905762","-29.4480991363525",NA,"Fruto maduro - Herbário PACA - 54075; in campestribus dumetosis",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-08-16 08:39:13-03","UTFPR","HCF","26277","S","Plantae",NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","W. Hoehne","W. Hoehne",NA,"1945","10","29",NA,"Brasil","SP","Caieiras",NA,"-46.7400016784668","-23.3600006103516",NA,NA,NA,NA,"9448","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:44:54-03","MBM","MBM","79924","PreservedSpecimen","Plantae",NA,NA,"Saxifragaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Hatschbach, G.","Oliveira, P.I.","690",NA,NA,NA,"Southern America","Brazil","Paraná","Almirante Tamandaré","Barigui","-49.310001373291","-25.3246994018555",NA,"Subarbusto 70 cm, flor alva. Campo sujo encosta da colina","MBM079924","MBM079924","18684","auto",NA,"1983","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:44:54-03","MBM","MBM","1961","PreservedSpecimen","Plantae",NA,NA,"Saxifragaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Hatschbach, G.","Hatschbach, G.","15438",NA,NA,NA,"Southern America","Brazil","Paraná","Palmas","Palmas","-51.9906005859375","-26.4841995239258",NA,NA,"MBM001961","MBM001961","46666","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:44:54-03","MBM","MBM","189816","PreservedSpecimen","Plantae",NA,NA,"Saxifragaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Jarenkow, J.A.","Jarenkow, J.A.","1762",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","Capão do Leão","Horto Botânico Irmão Teodoro Luís","-52.4838981628418","-31.7632999420166",NA,NA,"MBM189816","MBM189816","28605","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:44:54-03","MBM","MBM","69584","PreservedSpecimen","Plantae",NA,NA,"Saxifragaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Hatschbach, G.","Hatschbach, G.","43458",NA,NA,NA,"Southern America","Brazil","Paraná","Palmas","Palmas, rodovia para Ponte Serrada","-51.9906005859375","-26.4841995239258",NA,NA,"MBM069584","MBM069584","46666","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:44:54-03","MBM","MBM","53601","PreservedSpecimen","Plantae",NA,NA,"Saxifragaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Fevereiro, P.C.; Barbosa van","Hatschbach, G.","3193",NA,NA,NA,"Southern America","Brazil","Paraná","Tibagi","Fazenda Monte Alegre, estrada velha para Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"MBM053601","MBM053601","56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:44:54-03","MBM","MBM","62778","PreservedSpecimen","Plantae",NA,NA,"Saxifragaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Rambo, B.","Rambo, B.","49390",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","São Francisco de Paula","Taimbé","-50.5835990905762","-29.4480991363525",NA,NA,"MBM062778","MBM062778","76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:44:54-03","MBM","MBM","22651","PreservedSpecimen","Plantae",NA,NA,"Saxifragaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Hatschbach, G.","Hatschbach, G.","28148",NA,NA,NA,"Southern America","Brazil","Paraná","Palmas","Horizonte","-51.9906005859375","-26.4841995239258",NA,"Subarbusto, 1m, flor alvacente, campo limpo, pedregoso","MBM022651","MBM022651","46666","auto",NA,"1972","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:44:54-03","MBM","MBM","126397","PreservedSpecimen","Plantae",NA,NA,"Saxifragaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Sobral, M.","Sobral, M.; et al.; et al.","5454",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","Capão do Leão","Horto Florestal UFPEL","-52.4838981628418","-31.7632999420166",NA,NA,"MBM126397","MBM126397","28605","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:44:54-03","MBM","MBM","96159","PreservedSpecimen","Plantae",NA,NA,"Saxifragaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Pedersen, T.M.","Pedersen, T.M.","12603",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","São Lourenço do Sul","Estrada Pelotas - Porto Alegre, km 167","-51.9782981872559","-31.3652992248535",NA,NA,"MBM096159","MBM096159","48842","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2015-09-04 04:54:42-03","MNHN","RECOLNAT_MNHN_P","P02529198","PreservedSpecimen",NA,NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.",NA,"Widgren",NA,"1845","1","1",NA,"Brasil","Minas Gerais",NA,"Brasilia: Minas Geraes.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02529198' target='other'> <mi>dwc_moreinfo</mi></a>","P02529198","P02529198_01",NA,NA,NA,NA,NA,NA,NA,NA,"580",NA,NA,NA,NA,NA
"66","2015-09-04 04:54:42-03","MNHN","RECOLNAT_MNHN_P","P02529199","PreservedSpecimen",NA,NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.",NA,"Widgren",NA,"1845","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02529199' target='other'> <mi>dwc_moreinfo</mi></a>","P02529199","P02529199_01",NA,NA,NA,NA,NA,NA,NA,NA,"580",NA,NA,NA,NA,NA
"67","2015-09-04 04:54:42-03","MNHN","RECOLNAT_MNHN_P","P02529200","PreservedSpecimen",NA,NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.",NA,"Widgren",NA,"1845","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02529200' target='other'> <mi>dwc_moreinfo</mi></a>","P02529200","P02529200_01",NA,NA,NA,NA,NA,NA,NA,NA,"580",NA,NA,NA,NA,NA
"68","2015-09-04 04:54:42-03","MNHN","RECOLNAT_MNHN_P","P02529201","PreservedSpecimen",NA,NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.",NA,"Warming, E.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"s.d.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02529201' target='other'> <mi>dwc_moreinfo</mi></a>","P02529201","P02529201_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2015-09-04 04:54:42-03","MNHN","RECOLNAT_MNHN_P","P02529202","PreservedSpecimen",NA,NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.",NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02529202' target='other'> <mi>dwc_moreinfo</mi></a>","P02529202","P02529202_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2015-10-04 00:00:57-03","MNHN","RECOLNAT_MNHN_P","P00709541","PreservedSpecimen",NA,NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Sleumer","Sello",NA,NA,NA,NA,NA,"Brasilia",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00709541' target='other'> <mi>dwc_moreinfo</mi></a>","P00709541","P00709541_01",NA,NA,NA,NA,NA,NA,"type",NA,"349",NA,NA,NA,NA,NA
"71","2015-09-04 04:54:42-03","MNHN","RECOLNAT_MNHN_P","P02529193","PreservedSpecimen",NA,NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","São Paulo",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02529193' target='other'> <mi>dwc_moreinfo</mi></a>","P02529193","P02529193_01",NA,NA,NA,NA,NA,NA,NA,NA,"D1 680",NA,NA,NA,NA,NA
"72","2015-09-04 04:54:42-03","MNHN","RECOLNAT_MNHN_P","P02529194","PreservedSpecimen",NA,NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.",NA,"Gaudichaud, C.",NA,"1833","1","1",NA,"Brasil","São Paulo",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02529194' target='other'> <mi>dwc_moreinfo</mi></a>","P02529194","P02529194_01",NA,NA,NA,NA,NA,NA,NA,NA,"835",NA,NA,NA,NA,NA
"73","2015-09-04 04:54:42-03","MNHN","RECOLNAT_MNHN_P","P02529195","PreservedSpecimen",NA,NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.",NA,"Glaziou, A.",NA,"1876","1","5",NA,"Brasil","São Paulo",NA,"Campos da Serra da Bocaina.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02529195' target='other'> <mi>dwc_moreinfo</mi></a>","P02529195","P02529195_01",NA,NA,NA,NA,NA,NA,NA,NA,"8248 a",NA,NA,NA,NA,NA
"74","2015-09-04 04:54:42-03","MNHN","RECOLNAT_MNHN_P","P02529203","PreservedSpecimen",NA,NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.",NA,"Saint-Hilaire",NA,"1816","1","1",NA,"Brasil",NA,NA,"Brésil. - Province de San Paul.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02529203' target='other'> <mi>dwc_moreinfo</mi></a>","P02529203","P02529203_01",NA,NA,NA,NA,NA,NA,NA,NA,"C2 680",NA,NA,NA,NA,NA
"75","2015-10-03 20:30:49-03","MNHN","RECOLNAT_MNHN_P","P00709542","PreservedSpecimen",NA,NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla canescens","(A.St.-Hil.) Engl.","Sleumer","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"Province de Saint-Paul",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00709542' target='other'> <mi>dwc_moreinfo</mi></a>","P00709542","P00709542_01",NA,NA,NA,NA,NA,NA,NA,"canescens","C1 1094",NA,NA,NA,NA,NA
"76","2015-10-03 20:31:01-03","MNHN","RECOLNAT_MNHN_P","P00709543","PreservedSpecimen",NA,NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla canescens","(A.St.-Hil.) Engl.","Sleumer","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"Province de Saint-Paul",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00709543' target='other'> <mi>dwc_moreinfo</mi></a>","P00709543","P00709543_01",NA,NA,NA,NA,NA,NA,NA,"canescens","C1 1094",NA,NA,NA,NA,NA
"77","2015-10-05 00:29:51-03","MNHN","RECOLNAT_MNHN_P","P00709544","PreservedSpecimen",NA,NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla canescens","(A.St.-Hil.) Engl.",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"Province de Saint-Paul",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00709544' target='other'> <mi>dwc_moreinfo</mi></a>","P00709544","P00709544_01",NA,NA,NA,NA,NA,NA,NA,"canescens","C1 1094",NA,NA,NA,NA,NA
"78","2015-09-04 04:54:42-03","MNHN","RECOLNAT_MNHN_P","P02529196","PreservedSpecimen",NA,NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.",NA,"Regnell",NA,"1874","10","30",NA,"Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02529196' target='other'> <mi>dwc_moreinfo</mi></a>","P02529196","P02529196_01","25710","auto",NA,NA,NA,NA,NA,NA,"I 188 b",NA,NA,NA,NA,NA
"79","2015-09-04 04:54:42-03","MNHN","RECOLNAT_MNHN_P","P02529192","PreservedSpecimen",NA,NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.",NA,"Hatschbach, G.",NA,"1966","12","13",NA,"Brasil","Paraná","Palmas",NA,"-51.9906005859375","-26.4841995239258","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02529192' target='other'> <mi>dwc_moreinfo</mi></a>","P02529192","P02529192_01","46666","auto",NA,NA,NA,NA,NA,NA,"15438",NA,NA,NA,NA,NA
"80","2015-09-04 04:54:42-03","MNHN","RECOLNAT_MNHN_P","P02529197","PreservedSpecimen",NA,NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.",NA,"Loefgren, A.",NA,"1987","11","15",NA,"Brasil","São Paulo","Itapetininga",NA,"-48.0499992370605","-23.5900001525879","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02529197' target='other'> <mi>dwc_moreinfo</mi></a>","P02529197","P02529197_01","40712","auto",NA,NA,NA,NA,NA,NA,"383",NA,NA,NA,NA,NA
"81","2015-09-04 09:25:39-03","MNHN","RECOLNAT_MNHN_P","P04362157","PreservedSpecimen",NA,NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.",NA,"Smith, L.B.|Hatschbach, G.|Klein, R.M.",NA,"1971","12","4",NA,"Brasil","Paraná","Palmas","10 km northwest of Palmas.","-51.9906005859375","-26.4841995239258","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04362157' target='other'> <mi>dwc_moreinfo</mi></a>","P04362157","P04362157_01","46666","auto",NA,NA,NA,NA,NA,NA,"15632",NA,NA,NA,NA,NA
"82","2021-02-11 17:18:49-03","UFPR","UPCB","5634","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Hatschbach, G.","Hatschbach, G.","15438","1966","12","13",NA,"Brasil","Paraná","Palmas",NA,"-51.9906005859375","-26.4841995239258",NA,"Subarbusto, flor alva. Campo pedregoso..",NA,NA,"46666","auto",NA,"1967","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-02-11 17:18:49-03","UFPR","UPCB","19044","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","Guimarães, O.A.","Guimarães, O.A.",NA,"1991","11","22",NA,"Brasil","Paraná","Lapa","Reserva Florestal Passa Dois","-49.7158012390137","-25.7696990966797",NA,"Arbusto, 3m, flor alvescente. Campo sujo..",NA,NA,"49965","auto",NA,"1992","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-02-11 17:18:49-03","UFPR","UPCB","3364","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla var. canescens","Cham. & Schltdl.","Hatschbach, G.","Hatschbach, G.","8365","1961","10","24",NA,"Brasil","Paraná","Arapoti","Rio das Cinzas, Estrada para Ventania","-49.8266983032227","-24.1578006744385",NA,"Arbusto, 1,5m, flor alva. Campo..",NA,NA,"41852","auto",NA,"1961","01","01",NA,"var. canescens",NA,NA,NA,NA,NA,NA
"85","2010-12-10 15:44:00-02","MO","MOBOT","100329245","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","F. Zapata","Gert G. Hatschbach","Hatschbach s.n.","1961","10","24","South America","Brazil","Paraná","Arapoti","Rio das Cinzas, Barra do perdizes.","-49.8266983032227","-24.1578006744385",NA,NA,NA,NA,"41852","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"86","2010-08-25 16:17:00-03","MO","MOBOT","100299530","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","F. Zapata (MO)","Troels M. Pedersen","Pedersen 12603","1979","12","2","South America","Brazil","Rio Grande do Sul","São Lourenço do Sul","Main road from Pelotas to Pôrto Alegre, between arroio S. Isabel & R. Camaguá (km 167).","-51.9782981872559","-31.3652992248535",NA,NA,NA,NA,"48842","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"87","2010-08-26 08:25:00-03","MO","MOBOT","100299557","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","F. Zapata (MO)","I. Cordeiro","Cordeiro 1758","1998","6","30","South America","Brazil","São Paulo","Ibiúna","Proximidades da Rodovia SP-250, km 63, às margens da rua Caeiras, campo alterado com cobertura de gramíneas, entremeado de Eringeum.","-47.2200012207031","-23.6499996185303",NA,NA,NA,NA,"43112","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"88","2010-08-26 08:16:00-03","MO","MOBOT","100299531","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","F. Zapata (MO)","RIEDEL","RIEDEL 1531","1833",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"89","2010-08-25 16:11:00-03","MO","MOBOT","100299526","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","F. Zapata (MO)","Oswaldo Handro","Handro 818","1958","10","13","South America","Brazil","São Paulo",NA,"São Paulo, nativa no Jardim Botãnico.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"90","2010-08-26 08:27:00-03","MO","MOBOT","100299559","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","F. Zapata (MO)","Auguste F.M. Glaziou","Glaziou D116","1861",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"91","2010-08-25 16:14:00-03","MO","MOBOT","100299528","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.","F. Zapata (MO)","Troels M. Pedersen","Pedersen 12604","1979","12","2","South America","Brazil","Rio Grande do Sul","São Lourenço do Sul","Main road from Pelotas to Pôrto Alegre, between arroio S. Isabel & R. Camaguá (km 167).","-51.9782981872559","-31.3652992248535",NA,NA,NA,NA,"48842","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"92","2020-08-31 08:55:06-03","INPA","INPA","281989","S","Plantae","Dicotyledon Asterids","Escalloniales","Escalloniaceae","Escallonia","chlorophylla","Escallonia chlorophylla canescens","A.St.-Hil. ex Engl.","Hoehne, W","Hoehne, W","s.n.","1945","10","29","Southern America","Brasil","São Paulo","Caieiras",NA,"-46.7400016784668","-23.3600006103516",NA,NA,"INPA0281989",NA,"9448","auto",NA,NA,NA,NA,NA,"canescens",NA,NA,NA,NA,NA,NA
"93","2021-03-01 11:52:10-03","UFPE","UFP","695","PreservedSpecimen","Plantae",NA,NA,"Saxifragaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham et Schl.","Ghatschbach","Ghatschbach.","HH8365","1961","10","24",NA,"Brasil","Paraná","Arapoti",NA,"-49.8266983032227","-24.1578006744385",NA,"Arbusto 1,50m, flor alva do campo.","UFP000695",NA,"41852","auto",NA,"1961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-09-12 05:00:02-03","US","US","2564540","PreservedSpecimen","Plantae",NA,"Rosales","Saxifragaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.",NA,"G. Hatschbach","15438","1966","12","13","South America - Neotropics","Brazil","Palmas",NA,NA,NA,NA,NA,NA,"US01351517","US01351517_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"95","2020-09-12 05:00:02-03","US","US","1573837","PreservedSpecimen","Plantae",NA,"Rosales","Saxifragaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.",NA,"L. Riedel","1531","1905","1","6","South America - Neotropics","Brazil",NA,NA,"Inter Mugi et St. Paul",NA,NA,NA,NA,"US01351523","US01351523_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"96","2020-09-12 05:00:02-03","US","US","2646753","PreservedSpecimen","Plantae",NA,"Rosales","Saxifragaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.",NA,"O. Handro","818","1958","10","13","South America - Neotropics","Brazil","São Paulo",NA,"Nativa no jardim Botânico",NA,NA,NA,NA,"US01351518","US01351518_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"97","2020-09-12 05:00:02-03","US","US","1543215","PreservedSpecimen","Plantae",NA,"Rosales","Saxifragaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.",NA,"F. C. Hoehne","252","1917","6","16","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,"US01351520","US01351520_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"98","2020-09-12 05:00:02-03","US","US","1360169","PreservedSpecimen","Plantae",NA,"Rosales","Saxifragaceae","Escallonia","chlorophylla","Escallonia chlorophylla","Cham. & Schltdl.",NA,"A. Regnell","I188","1862","12","5","South America - Neotropics","Brazil",NA,NA,"Prov. Minas Geraes",NA,NA,NA,NA,"US01351522","US01351522_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
