"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","dayIdentified","relatedCatalogItem","minimumDepthInMeters","maximumDepthInMeters","individualCount","typeStatus","fieldNumber","infraspecificEpithet","sex"
"97","2020-12-21 16:24:22-03","MBM","MBM","164","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Caruzo, M.B.R.","Hatschbach, G.","1965","10","17","Brazil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,"MBM000164","MBM000164",NA,NA,"13038","Southern America","Rodovia do Café, Rio Capivari",NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-12-21 16:24:22-03","MBM","MBM","40022","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Caruzo, M.B.R.","Hatschbach, G.","1965","10","17","Brazil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,"MBM040022","MBM040022",NA,NA,"13038","Southern America","Rodovia do Café, Rio Capivari",NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:24:22-03","MBM","MBM","1512","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Cordeiro, I.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","União da Vitória","-51.0863990783691","-26.2299995422363",NA,NA,"MBM001512","MBM001512",NA,NA,"14899","Southern America","Estrada para Porto Vitória",NA,NA,NA,"Arbusto, 1m, flor alvecente, do brejo","35297","auto","2009","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:24:22-03","MBM","MBM","51578","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Cordeiro, I.","Reitz, R.; Klein, R.M.; Klein, R.M.","1962","10","26","Brazil","Santa Catarina","Porto União","-51.0783004760742","-26.2381000518799",NA,NA,"MBM051578","MBM051578",NA,NA,"13608","Southern America","Fazenda Frei Rogério",NA,NA,NA,"Arbusto 1m alt., Campo úmido, Flor branca. Abundante.","41804","auto","2009","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2015-09-16 22:11:07-03","MNHN","RECOLNAT_MNHN_P","P00222706","PreservedSpecimen",NA,"Euphorbiaceae","Croton","corrientesianus","Croton corrientesianus","Baill.",NA,"Bonpland, A.J.A.","1821",NA,NA,"Argentine",NA,NA,NA,NA,NA,NA,"P00222706",NA,NA,NA,NA,NA,"Corrientes, Santa Ana",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00222706' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"holotype",NA,NA,NA
"102","2004-08-09 17:40:02-03","MNHN","RECOLNAT_MNHN_P","P00222704","PreservedSpecimen",NA,"Euphorbiaceae","Croton","garckeanus","Croton garckeanus","Baill.",NA,"Gaudichaud, C.","1833",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P00222704",NA,NA,NA,NA,NA,"Prov. Rio Grande",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00222704' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"holotype","1656",NA,NA
"103","2015-09-19 10:33:58-03","MNHN","RECOLNAT_MNHN_P","P00603232","PreservedSpecimen",NA,"Euphorbiaceae","Croton","garckeanus","Croton garckeanus guaraniticus","Chodat & Hassl.",NA,"Hassler, E.",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,"P00603232","P00603232_01",NA,NA,NA,NA,"Iter ad 'Yerbales' montium 'Sierra de Maracayú'. In regione vicine 'Igatimí'",NA,NA,"hb","reçu le 20 Octobre 1900 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00603232' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","4873","guaraniticus",NA
"104","2015-09-19 10:33:58-03","MNHN","RECOLNAT_MNHN_P","P00603232","PreservedSpecimen",NA,"Euphorbiaceae","Croton","garckeanus","Croton garckeanus guaraniticus","Chodat & Hassl.",NA,"Hassler, E.",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,"P00603232","P00603232_01",NA,NA,NA,NA,"Iter ad 'Yerbales' montium 'Sierra de Maracayú'. In regione vicine 'Igatimí'",NA,NA,"hb","reçu le 20 Octobre 1900 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00603232' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","4873","guaraniticus",NA
"105","2015-09-05 09:08:04-03","MNHN","RECOLNAT_MNHN_P","P05565683","PreservedSpecimen",NA,"Euphorbiaceae","Croton","pimeleus","Croton pimeleus","Baill.",NA,"Smith, L.B.|Hatschbach, G.|Klein, R.M.","1965","1","19","Brasil","Paraná","Sengés","-49.36667","-24.13333",NA,NA,"P05565683","P05565683_01",NA,NA,NA,NA,"Fazenda Morungava; Rio Funil.","800",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05565683' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14845",NA,NA
"106","2015-09-04 13:53:56-03","MNHN","RECOLNAT_MNHN_P","P00493380","PreservedSpecimen",NA,"Euphorbiaceae","Croton","serratifolius","Croton serratifolius rupestris","Chod.& Hassl.",NA,"Hassler, E.","1900","12",NA,"Paraguay",NA,NA,NA,NA,NA,NA,"P00493380","P00493380_01",NA,NA,NA,NA,"In regione cursus superioris fluminis Y-acá",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00493380' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","6856","rupestris",NA
"107","2015-09-05 06:57:09-03","MNHN","RECOLNAT_MNHN_P","P00222702","PreservedSpecimen",NA,"Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.",NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P00222702",NA,NA,NA,NA,NA,"Province de Rio Grande do Sul",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00222702' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","2704",NA,NA
"108","2015-09-24 21:10:52-03","MNHN","RECOLNAT_MNHN_P","P00493375","PreservedSpecimen",NA,"Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.",NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P00493375","P00493375_01",NA,NA,NA,NA,"Province de Rio Grande do Sul",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00493375' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"holotype","C2 2704",NA,NA
"109","2015-09-04 13:53:56-03","MNHN","RECOLNAT_MNHN_P","P00493376","PreservedSpecimen",NA,"Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.",NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P00493376","P00493376_01",NA,NA,NA,NA,"Province de Rio Grande do Sul",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00493376' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","C2 2704",NA,NA
"110","2015-09-05 07:45:05-03","MNHN","RECOLNAT_MNHN_P","P00634584","PreservedSpecimen",NA,"Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.",NA,"Saint-Hilaire, A. de","1816",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P00634584","P00634584_01",NA,NA,NA,NA,"Province de Saint-Paul",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00634584' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1391",NA,NA
"111","2016-03-02 11:08:13-03","MNHN","RECOLNAT_MNHN_P","P00634585","PreservedSpecimen",NA,"Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.",NA,"Saint-Hilaire, A. de","1816",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P00634585","P00634585_01",NA,NA,NA,NA,"Province de Saint-Paul",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00634585' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1391",NA,NA
"112","2015-09-05 07:45:05-03","MNHN","RECOLNAT_MNHN_P","P00634586","PreservedSpecimen",NA,"Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.",NA,"Saint-Hilaire, A. de","1816",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P00634586","P00634586_01",NA,NA,NA,NA,"Province de Saint-Paul",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00634586' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1391",NA,NA
"113","2021-03-26 15:48:06-03","MNHN","RECOLNAT_MNHN_P","P00634716","PreservedSpecimen",NA,"Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Berry","Hassler, E.",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,"P00634716","P00634716_01",NA,NA,NA,NA,"Iter ad 'Yerbales' montium 'Sierra de Maracayú'. In regione vicine 'Igatimí'",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00634716' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4873",NA,NA
"114","2015-09-03 17:27:43-03","MNHN","RECOLNAT_MNHN_P","P00634717","PreservedSpecimen",NA,"Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Berry","Hassler, E.",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,"P00634717","P00634717_01",NA,NA,NA,NA,"Iter ad Paraguariam septentrionalem : in regione cursus superioris fluminis Apa",NA,NA,"hb","Reçu le 8 janvier 1903 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00634717' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7902",NA,NA
"115","2021-03-26 15:48:06-03","MNHN","RECOLNAT_MNHN_P","P00634718","PreservedSpecimen",NA,"Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Berry","Hassler, E.",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,"P00634718","P00634718_01",NA,NA,NA,NA,"Iter ad Paraguariam septentrionalem : in regione cursus superioris fluminis Apa",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00634718' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7902",NA,NA
"116","2015-09-05 09:08:15-03","MNHN","RECOLNAT_MNHN_P","P05535404","PreservedSpecimen",NA,"Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.",NA,"Sellow",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"P05535404","P05535404_01",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05535404' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2015-09-05 09:08:15-03","MNHN","RECOLNAT_MNHN_P","P05535405","PreservedSpecimen",NA,"Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.",NA,"Sellow",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"P05535405","P05535405_01",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05535405' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2015-09-24 21:11:16-03","MNHN","RECOLNAT_MNHN_P","P00493377","PreservedSpecimen",NA,"Euphorbiaceae","Croton","serratifolius","Croton serratifolius rupestris","Chod.& Hassl.",NA,"Hassler, E.","1900","1","1","Paraguay",NA,NA,NA,NA,NA,NA,"P00493377","P00493377_01",NA,NA,NA,NA,"In regione cursus superioris fluminis Y-acá",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00493377' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","7056","rupestris",NA
"119","2015-09-24 21:11:18-03","MNHN","RECOLNAT_MNHN_P","P00493378","PreservedSpecimen",NA,"Euphorbiaceae","Croton","serratifolius","Croton serratifolius rupestris","Chod.& Hassl.",NA,"Hassler, E.","1900","1","1","Paraguay",NA,NA,NA,NA,NA,NA,"P00493378","P00493378_01",NA,NA,NA,NA,"In regione cursus superioris fluminis Y-acá",NA,NA,"hb","Reçu le 8 janvier 1903 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00493378' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","7056","rupestris",NA
"120","2015-09-24 21:11:20-03","MNHN","RECOLNAT_MNHN_P","P00493379","PreservedSpecimen",NA,"Euphorbiaceae","Croton","serratifolius","Croton serratifolius rupestris","Chod.& Hassl.",NA,"Hassler, E.","1900","12",NA,"Paraguay",NA,NA,NA,NA,NA,NA,"P00493379","P00493379_01",NA,NA,NA,NA,"In regione cursus superioris fluminis Y-acá",NA,NA,"hb","Reçu le 8 janvier 1903 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00493379' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","6856","rupestris",NA
"121","2015-09-24 21:11:27-03","MNHN","RECOLNAT_MNHN_P","P00493381","PreservedSpecimen",NA,"Euphorbiaceae","Croton","serratifolius","Croton serratifolius silvaticus","Chod.& Hassl.",NA,"Hassler, E.",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,"P00493381","P00493381_01",NA,NA,NA,NA,"Cordillera de ALtos",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00493381' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","3070","silvaticus",NA
"122","2015-09-24 21:11:41-03","MNHN","RECOLNAT_MNHN_P","P00493382","PreservedSpecimen",NA,"Euphorbiaceae","Croton","serratifolius","Croton serratifolius silvaticus","Chod.& Hassl.",NA,"Hassler, E.",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,"P00493382","P00493382_01",NA,NA,NA,NA,"Cordillera de ALtos",NA,NA,"hb","Reçu le 2 octobre 1960 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00493382' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","3070","silvaticus",NA
"123","2015-09-24 21:11:44-03","MNHN","RECOLNAT_MNHN_P","P00493383","PreservedSpecimen",NA,"Euphorbiaceae","Croton","serratifolius","Croton serratifolius silvaticus","Chod.& Hassl.",NA,"Hassler, E.",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,"P00493383","P00493383_01",NA,NA,NA,NA,"Cordillera de ALtos",NA,NA,"hb","Reçu le 3 juillet 1897 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00493383' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"type","595","silvaticus",NA
"124","2015-09-04 13:53:56-03","MNHN","RECOLNAT_MNHN_P","P00493384","PreservedSpecimen",NA,"Euphorbiaceae","Croton","serratifolius","Croton serratifolius silvaticus","Chod.& Hassl.",NA,"Hassler, E.",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,"P00493384","P00493384_01",NA,NA,NA,NA,"Cordillera de ALtos",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00493384' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"type","595","silvaticus",NA
"125","2015-09-05 09:08:15-03","MNHN","RECOLNAT_MNHN_P","P05535400","PreservedSpecimen",NA,"Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.",NA,"Allem, A.|Alvarez, A.","1975","10","25","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"P05535400","P05535400_01",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05535400' target='other'> <mi>dwc_moreinfo</mi></a>","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2015-09-05 09:08:15-03","MNHN","RECOLNAT_MNHN_P","P05535401","PreservedSpecimen",NA,"Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.",NA,"Loefgren, A.","1887","9","25","Brasil","São Paulo","Itapetininga","-48.0499992370605","-23.5900001525879",NA,NA,"P05535401","P05535401_01",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05535401' target='other'> <mi>dwc_moreinfo</mi></a>","40712","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"206",NA,NA
"127","2015-09-05 09:08:15-03","MNHN","RECOLNAT_MNHN_P","P05535402","PreservedSpecimen",NA,"Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.",NA,"Hatschbach, G.","1966","10","16","Brasil","Paraná","União da Vitória","-51.0863990783691","-26.2299995422363",NA,NA,"P05535402","P05535402_01",NA,NA,NA,NA,"Estrada para Porto vitoria.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05535402' target='other'> <mi>dwc_moreinfo</mi></a>","35297","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14889",NA,NA
"128","2015-09-04 13:53:56-03","MNHN","RECOLNAT_MNHN_P","P00493380","PreservedSpecimen",NA,"Euphorbiaceae","Croton","serratifolius","Croton serratifolius rupestris","Chod.& Hassl.",NA,"Hassler, E.","1900","12",NA,"Paraguay",NA,NA,NA,NA,NA,NA,"P00493380","P00493380_01",NA,NA,NA,NA,"In regione cursus superioris fluminis Y-acá",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00493380' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","6856","rupestris",NA
"129","2015-09-24 21:11:16-03","MNHN","RECOLNAT_MNHN_P","P00493377","PreservedSpecimen",NA,"Euphorbiaceae","Croton","serratifolius","Croton serratifolius rupestris","Chod.& Hassl.",NA,"Hassler, E.","1900","1","1","Paraguay",NA,NA,NA,NA,NA,NA,"P00493377","P00493377_01",NA,NA,NA,NA,"In regione cursus superioris fluminis Y-acá",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00493377' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","7056","rupestris",NA
"130","2015-09-24 21:11:18-03","MNHN","RECOLNAT_MNHN_P","P00493378","PreservedSpecimen",NA,"Euphorbiaceae","Croton","serratifolius","Croton serratifolius rupestris","Chod.& Hassl.",NA,"Hassler, E.","1900","1","1","Paraguay",NA,NA,NA,NA,NA,NA,"P00493378","P00493378_01",NA,NA,NA,NA,"In regione cursus superioris fluminis Y-acá",NA,NA,"hb","Reçu le 8 janvier 1903 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00493378' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","7056","rupestris",NA
"131","2015-09-24 21:11:20-03","MNHN","RECOLNAT_MNHN_P","P00493379","PreservedSpecimen",NA,"Euphorbiaceae","Croton","serratifolius","Croton serratifolius rupestris","Chod.& Hassl.",NA,"Hassler, E.","1900","12",NA,"Paraguay",NA,NA,NA,NA,NA,NA,"P00493379","P00493379_01",NA,NA,NA,NA,"In regione cursus superioris fluminis Y-acá",NA,NA,"hb","Reçu le 8 janvier 1903 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00493379' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","6856","rupestris",NA
"132","2015-09-24 21:11:27-03","MNHN","RECOLNAT_MNHN_P","P00493381","PreservedSpecimen",NA,"Euphorbiaceae","Croton","serratifolius","Croton serratifolius silvaticus","Chod.& Hassl.",NA,"Hassler, E.",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,"P00493381","P00493381_01",NA,NA,NA,NA,"Cordillera de ALtos",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00493381' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","3070","silvaticus",NA
"133","2015-09-24 21:11:41-03","MNHN","RECOLNAT_MNHN_P","P00493382","PreservedSpecimen",NA,"Euphorbiaceae","Croton","serratifolius","Croton serratifolius silvaticus","Chod.& Hassl.",NA,"Hassler, E.",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,"P00493382","P00493382_01",NA,NA,NA,NA,"Cordillera de ALtos",NA,NA,"hb","Reçu le 2 octobre 1960 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00493382' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","3070","silvaticus",NA
"134","2015-09-24 21:11:44-03","MNHN","RECOLNAT_MNHN_P","P00493383","PreservedSpecimen",NA,"Euphorbiaceae","Croton","serratifolius","Croton serratifolius silvaticus","Chod.& Hassl.",NA,"Hassler, E.",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,"P00493383","P00493383_01",NA,NA,NA,NA,"Cordillera de ALtos",NA,NA,"hb","Reçu le 3 juillet 1897 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00493383' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"type","595","silvaticus",NA
"135","2015-09-04 13:53:56-03","MNHN","RECOLNAT_MNHN_P","P00493384","PreservedSpecimen",NA,"Euphorbiaceae","Croton","serratifolius","Croton serratifolius silvaticus","Chod.& Hassl.",NA,"Hassler, E.",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,"P00493384","P00493384_01",NA,NA,NA,NA,"Cordillera de ALtos",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00493384' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"type","595","silvaticus",NA
"136","2020-12-11 11:35:18-03","UFMG","BHCB","61448","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","corrientesianus","Croton corrientesianus","Baill.",NA,NA,NA,NA,NA,"Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-12-11 11:35:20-03","UFMG","BHCB","139995","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.",NA,"Carmo, FF","2008","01","17","Brasil","Minas Gerais","Nova Lima","-44.001111","-20.044722","-44.001111","-20.044722","BHCB015036",NA,"Dicotyledon",NA,"2044","Southern America","PE Rola Moça, C2.","1430","1430",NA,"Coletado em fendas e depressões na rocha. Afloramento de canga.",NA,NA,"2011","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-02-11 17:18:52-03","UFPR","UPCB","2478","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Pereira, A.P.N.","Lange, R.B.","1958","06","30","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"1121",NA,"Parque Barigüi",NA,NA,NA,"Arbusto, ca. 1m. Lugares roçados..","25180","auto","2016","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-02-11 17:18:52-03","UFPR","UPCB","42456","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Caruzo, M.B.R.","Cervi, A.C.","1997","05","28","Brasil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,NA,"6277",NA,"Parque Estadual do Cerrado",NA,NA,NA,"Arbusto com flores masculinas creme. À beira do Rio Santo Antonio, divisa com o cerrado..","44368","auto","2006","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-02-11 17:18:52-03","UFPR","UPCB","50579","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Pereira, A.P.N.","Liebsch, D.","2003","09","17","Brasil","Paraná","Bituruna","-51.6","-26.416667","-51.6","-26.416667",NA,NA,NA,NA,"581",NA,"Fazenda Lageado Grande.","987","987",NA,"Arbusto, flor alva pegajosa. Floresta ombrófila montana..",NA,NA,"2016","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-02-11 17:18:52-03","UFPR","UPCB","6211","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Cordeiro, I.","Hatschbach, G.","1966","10","16","Brasil","Paraná","União da Vitória","-51.0863990783691","-26.2299995422363",NA,NA,NA,NA,NA,NA,"14889",NA,"Estrada para Porto Vitoria",NA,NA,NA,"Arbusto, 1m, flor alcescente. Do brejo..","35297","auto","2009","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-02-11 17:18:52-03","UFPR","UPCB","59826","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","serratifolius","Croton serratifolius","Baill.","Pereira, A.P.N.","Cervi, A.C. et al.","2007","09","15","Brasil","Paraná","General Carneiro","-51.315601348877","-26.4274997711182",NA,NA,NA,NA,NA,NA,"9035",NA,"Fazenda Pizzatto",NA,NA,NA,"Arbusto muito viscoso, flores alvas..","33284","auto","2016","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
