"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"964","2021-01-26 13:54:38-03","IMA","MAC","64927","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"B.Schindler; M.Figueira; R.M.T.Costa","s.n.","2017","10",NA,"Brasil","Conglomerado do Inventário Florestal Nac",NA,"Árvore. Casca interna creme com ranhuras enegrecidas e externa áspera, líquens. Ausência de látex.; Mata Atlântica.","MAC0064927",NA,"21","Alagoas","Joaquim Gomes","-35.82","-9",NA,NA,"M.Figueira; B.Schindler","280","280","2017",NA,NA,"-35.82","-9",NA,NA,NA,NA,NA
"965","2021-01-26 13:54:36-03","IMA","MAC","19953","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"R.P.Lyra-Lemos; et al.","8128","2003","11",NA,"Brasil","RPPN Garabu, mata em torno 15m a 20m.",NA,"Árvore, ca. de 15m de altura. Flores amarelas.; Mata Atlântica.","MAC0019953",NA,"22","Alagoas","São Luiz do Quitunde","-35.502222","-9.214444",NA,NA,"R.P.Lyra-Lemos",NA,NA,"2004",NA,NA,"-35.502222","-9.214444",NA,NA,NA,NA,NA
"966","2021-01-26 13:54:36-03","IMA","MAC","19930","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"R.P.Lyra-Lemos; et al.","8051","2003","10",NA,"Brasil","Santuário Ecológico da Serra D'água.",NA,"Árvore ca. de 5m de altura. Flores amarelas.; Mata Atlântica em serra.","MAC0019930",NA,"18","Alagoas","Matriz do Camaragibe","-35.567222","-9.1",NA,NA,"R.P.Lyra-Lemos",NA,NA,"2004",NA,NA,"-35.567222","-9.1",NA,NA,NA,NA,NA
"967","2021-01-26 13:54:38-03","IMA","MAC","9719","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"R.P.Lyra-Lemos; M.N.Rodrigues","3950","1998","10",NA,"Brasil","Fazenda São Brás.",NA,"Arvoreta; Mata Atlântica em vale de Tabuleiro.","MAC0009719",NA,"15","Alagoas","Barra de São Miguel","-35.9077987670898","-9.84000015258789","13333","auto","R.P.Lyra-Lemos",NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA,NA
"968","2021-01-26 13:54:38-03","IMA","MAC","9785","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"R.P.Lyra-Lemos; M.N.Rodrigues","3977","1998","10",NA,"Brasil","Colônia de Pindorama.",NA,"Árvore com ca. de 3m de altura. Flores amarelas perfumadas.; Mata Atlântica.","MAC0009785",NA,"21","Alagoas","Coruripe","-36.1755981445312","-10.125599861145","31269","auto","R.P.Lyra-Lemos",NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA,NA
"969","2021-01-26 13:54:36-03","IMA","MAC","10815","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"R.P.Lyra-Lemos; I.A.Bayma","4461","1999","10",NA,"Brasil","Faz. Capiatã.",NA,"Árvore com ca. de 5m de alt. Flores amarelas.; Mata Atlântica em tabuleiro.","MAC0010815",NA,"02","Alagoas","Coruripe","-36.1755981445312","-10.125599861145","31269","auto","R.P.Lyra-Lemos",NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA,NA
"970","2021-01-26 13:54:36-03","IMA","MAC","10800","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"R.P.Lyra-Lemos; I.A.Bayma","4446","1999","10",NA,"Brasil","Faz. Capiatã.",NA,"Árvore com ca. de 5m de alt. Flores amarelas.; Mata Atlântica em tabuleiro.","MAC0010800",NA,"02","Alagoas","Coruripe","-36.1755981445312","-10.125599861145","31269","auto","R.P.Lyra-Lemos",NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA,NA
"971","2021-01-26 13:54:36-03","IMA","MAC","14782","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"I.A.Bayma; M.A.B.L.Machado","668","2001","09",NA,"Brasil","Usina Coruripe, fazenda Santo Antônio A, Bloco Timbó.",NA,"Árvore ca. de 5m de alt. Flores amarelo-ouro.; Mata Atlântica","MAC0014782",NA,"12","Alagoas","Coruripe","-36.1755981445312","-10.125599861145","31269","auto","R.P.Lyra-Lemos",NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA,NA
"972","2021-01-26 13:54:38-03","IMA","MAC","37953","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Chagas-Mota","2665","2009","04",NA,"Brasil","Serra da Saudinha.",NA,"Árvore ca. 9 m de altura. Frutos marrons.; Mata Pluvial Atlântica.","MAC0037953",NA,"04","Alagoas","Maceió","-35.7352981567383","-9.6658296585083","34538","auto","E.C.O.Chagas",NA,NA,"2009","04","04",NA,NA,NA,NA,NA,NA,NA
"973","2021-01-26 13:54:38-03","IMA","MAC","34539","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Chagas-Mota; D.S.Correia; P.B.Alves","1555","2008","11",NA,"Brasil","Serra da Saudinha.",NA,"Árvore ca. 9 m de altura. Flores amarelas.; Mata Pluvial Atlântica.","MAC0034539",NA,"13","Alagoas","Maceió","-35.7352981567383","-9.6658296585083","34538","auto","E.C.O.Chagas",NA,NA,"2009","01","29",NA,NA,NA,NA,NA,NA,NA
"974","2021-01-26 13:54:38-03","IMA","MAC","9981","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"M.N.Rodrigues; I.A.Bayma","1429","1998","12",NA,"Brasil","Barragem da Faz. Gameleira.",NA,"Árvore com ca. de 7m de alt. Flores amarelas perfumadas, botões florais jovens.; Mata Atlântica.","MAC0009981",NA,"26","Alagoas","Penedo","-36.5863990783691","-10.2903003692627","31870","auto","M.N.Rodrigues",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"975","2021-01-26 13:54:38-03","IMA","MAC","50561","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Chagas-Mota; J.M.Ferreira","9600","2010","11",NA,"Brasil","Fazenda Jussara.",NA,"Árvore ca. 10 m de altura. Flores amarelas.; Mata Atlântica.","MAC0050561",NA,"25","Alagoas","Viçosa","-36.2407989501953","-9.3713903427124","18701","auto","E.C.O.Chagas",NA,NA,"2010","11","25",NA,NA,NA,NA,NA,NA,NA
"976","2021-03-03 13:56:16-03","UFF","NIT","NITw1481","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"A.F.N. Brandes; L.D.S.A.B. Silva; A.P.Silva","321","2007","08",NA,"Brasil","Poço das Antas. Floresta de baixada, área 3; parcela 13; indivíduo 179; área de estudo do Jerônimo. Reserva Biológica Poço das Antas",NA,"Árvore com CAP= 36,1 cm; janela de Mariaux","NITw00003401",NA,"01","Rio de Janeiro","Silva Jardim","-42.278056","-22.543889",NA,NA,NA,NA,NA,NA,NA,NA,"42º16'41''W","22º32'38''S",NA,NA,NA,NA,NA
"977","2021-03-03 13:56:16-03","UFF","NIT","NITw1482","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"A.F.N. Brandes; L.D.S.A.B. Silva; A.P.Silva","322","2007","08",NA,"Brasil","Poço das Antas. Floresta de baixada, área 3; parcela 13; indivíduo 180; área de estudo do Jerônimo. Reserva Biológica Poço das Antas",NA,"Árvore com CAP= 27,3 cm; janela de Mariaux","NITw00003400",NA,"01","Rio de Janeiro","Silva Jardim","-42.278056","-22.543889",NA,NA,NA,NA,NA,NA,NA,NA,"42º16'41''W","22º32'38''S",NA,NA,NA,NA,NA
"978","2014-11-06 16:17:14-02","UFPB","EAN","12630","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H. S. Irwin & Barneby",NA,"H. C. J. Ferreira; A. M. Marinho","2","2006","12",NA,"Brasil","Parque Estadual das Dunas de Natal, borda da trilha.",NA,"Folhas compostas, paripenada e alternas..",NA,NA,"04","Rio Grande do Norte","Natal","-35.2094","-5.795","12751","auto","H. C. J. Ferreira",NA,NA,"2006","12","11",NA,NA,NA,NA,NA,NA,NA
"979","2014-11-06 16:17:14-02","UFPB","EAN","12659","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H. S. Irwin & Barneby",NA,"V. R. R. Sena; A. C. P. de Oliveira & M. I. B. Loiola","98","2007","05",NA,"Brasil","Parque das cidades",NA,NA,NA,NA,"28","Rio Grande do Norte","Natal","-35.2094","-5.795","12751","auto","M. I. B. Loiola",NA,NA,"2007","06","12",NA,NA,NA,NA,NA,NA,NA
"980","2014-11-06 16:17:14-02","UFPB","EAN","7770","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H. S. Irwin & Barneby",NA,NA,"5190","1992","08",NA,"Brasil",NA,NA,"Arbustiva das dunas.",NA,NA,"29","Rio Grande do Norte","Natal","-35.2094","-5.795","12751","auto","Afrânio Fernandes",NA,NA,"1992","01","01",NA,NA,NA,NA,NA,NA,NA
"981","2021-02-04 10:27:54-03","UFRPE","HST","15418","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"A.M.Miranda; J.Ferraz et H.Monteiro","5634","2008","01",NA,"Brasil",NA,NA,"Arvoreta ca. 4 m alt.; caule enegrecido; folhas crassas; frutos imaturos vered- amarelado, com manchas avermelhadas","HST015418",NA,"16","Ceará","Pecém",NA,NA,NA,NA,"L.P de Queiroz",NA,NA,"2008","04","30",NA,NA,NA,NA,NA,NA,NA
"982","2021-02-04 10:27:54-03","UFRPE","HST","20799","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis","var. ensiformis","Chamaecrista ensiformis var. ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"D.P.Lima","13376","1975","05",NA,"Brasil","Fazenda Brasilinha",NA,"Árvore ca. 6 m alt. por 5 cm de diâmetro; flores amarelas com perfume agradável.","HST020799",NA,"12","Maranhão","São Domingos",NA,NA,NA,NA,"C.Costa",NA,NA,"1995","07","05",NA,NA,NA,NA,NA,NA,NA
"983","2021-02-04 10:27:54-03","UFRPE","HST","22630","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"J.P.G. Silva","28","2018","11",NA,"Brasil","Usina Trapiche",NA,"Árvore ca. 6 m alt.; CAP 29 cm; flores amarelas.","HST022630",NA,"08","Pernambuco","Sirinhaém","-35.147736","-8.551872",NA,NA,"A.M.Miranda",NA,NA,"2019","02",NA,"35W8'51,85''","8S33'6,74''",NA,NA,NA,NA,NA
"984","2021-02-04 10:27:54-03","UFRPE","HST","9549","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"A.J.Ribeiro","441","1994","11",NA,"Brasil","Cachoeira dos Prazeres",NA,"Árvore ca.10m alt. Flores amarelas, floração abundante.","HST009549",NA,"26","Bahia","Jequiriça",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"985","2021-02-04 10:27:54-03","UFRPE","HST","22633","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"J.P.G. Silva","22","2018","10",NA,"Brasil","Usina Trapiche",NA,"Árvore ca. 12 m alt.; CAP 46 cm; casca morta de coloração marrom escuro e casca viva marrom claro; flores amarelas.","HST022633",NA,"17","Pernambuco","Sirinhaém","-35.147736","-8.551872",NA,NA,"A.M.Miranda",NA,NA,"2019","02",NA,"35W8'51,85''","8S33'6,74''",NA,NA,NA,NA,NA
"986","2021-02-04 10:27:54-03","UFRPE","HST","4443","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis","var. ensiformis","Chamaecrista ensiformis var. ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"F.Serpa","111","1975","10",NA,"Brasil","Granja a margem direita da estrada",NA,"Árvore mais ou menos 8m alt. Flores amarelas sem perfume.","HST004443",NA,"07","Pernambuco","São Lourenço - Aldeia",NA,NA,NA,NA,"L.B.Oliveira",NA,NA,"1997","10","18",NA,NA,NA,NA,NA,NA,NA
"987","2021-02-04 10:27:54-03","UFRPE","HST","3610","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"M.T.Monteiro","21867","1967","12",NA,"Brasil",NA,NA,"Flores amarelas perfumadas.","HST003610",NA,"27","Alagoas","São Miguel dos Campos","-36.0936012268066","-9.78110980987549","30539","auto","A.M.Miranda",NA,NA,"2018","11","29",NA,NA,NA,NA,NA,NA,NA
"988","2021-02-04 10:27:54-03","UFRPE","HST","2675","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"M.T.Monteiro","22829","1968","10",NA,"Brasil","Fábrica Sebastião Ferreira",NA,"Flores amarelas, grandes com perfume agradável.","HST002675",NA,"28","Alagoas","São Miguel dos Campos","-36.0936012268066","-9.78110980987549","30539","auto","L.B.Oliveira",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"989","2021-02-04 10:27:54-03","UFRPE","HST","3457","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"M.T.Monteiro","23460","1971","03",NA,"Brasil","Fazenda Sebastião Ferreira",NA,"Flores amarelas com perfume.","HST003457",NA,"16","Alagoas","São Miguel dos Campos","-36.0936012268066","-9.78110980987549","30539","auto","L.B.Oliveira",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"990","2021-02-04 10:27:54-03","UFRPE","HST","3020","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"M.T.Monteiro","23065","1968","12",NA,"Brasil","Fazenda Sebastião Ferreira",NA,"Flores mais ou menos grandes, amarelas com perfume agradável.","HST003020",NA,"14","Alagoas","São Miguel dos Campos","-36.0936012268066","-9.78110980987549","30539","auto","L.B.Oliveira",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"991","2021-02-04 10:27:54-03","UFRPE","HST","1594","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis","var. ensiformis","Chamaecrista ensiformis var. ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"F.Paiva","3358","1965","02",NA,"Brasil","Mata da Açude do Beque",NA,"Árvore de grande porte. Flores amarelas pequenas, pouco perfumada.","HST001594",NA,"02","Alagoas","São Miguel dos Campos","-36.0936012268066","-9.78110980987549","30539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"992","2021-02-04 10:27:54-03","UFRPE","HST","4326","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis","var. maranonica","Chamaecrista ensiformis var. maranonica","(H.S.Irwin) H.S.Irwin & Barneby",NA,"F.Paiva","8708","1973","05",NA,"Brasil","Colônia do INCRA",NA,"Ávore de grande porte, sem latex e sem resina. Flor amarelo gema de ovo, com perfume de jasmim.","HST004326",NA,"25","Maranhão","Barra do Corda","-45.2433013916016","-5.50555992126465","116584","auto","H.C. de Lima",NA,NA,"1999","06",NA,NA,NA,NA,NA,NA,NA,NA
"993","2021-02-04 10:27:54-03","UFRPE","HST","21105","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"F.Paiva","79","1976","08",NA,"Brasil","Fazenda Canafístula",NA,"Árvore de +/- 8 m de alt.; flores amarelas de odor agradável.","HST021105",NA,"15","Maranhão","Barra do Corda","-45.2433013916016","-5.50555992126465","116584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"994","2021-02-04 10:27:54-03","UFRPE","HST","20802","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"D.P.Lima","13364","1975","05",NA,"Brasil","Fazenda Mendes",NA,"Árvore ca. 3,5 m de altura por 3 cm de diâmetro; flores amarelas com perfume enjoativo.","HST020802",NA,"19","Maranhão","Buriti Bravo","-43.8335990905762","-5.83722019195557","32212","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"995","2021-02-04 10:27:54-03","UFRPE","HST","15187","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis","var. ensiformis","Chamaecrista ensiformis var. ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"A.E. da Silva","24","1975","08",NA,"Brasil","Fazenda Bela Vista",NA,"Árvore ca. 5 m alt.; flores amarelas e perfume agradável.","HST015187",NA,"08","Maranhão","Codó","-43.8856010437012","-4.45527982711792","70751","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"996","2021-02-04 10:27:54-03","UFRPE","HST","1327","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis","var. ensiformis","Chamaecrista ensiformis var. ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"S.Tavares","1198","1963","11",NA,"Brasil","Tabuleiro de Mamuabas",NA,"Árvore ca. 4m alt. por 10cm diam. Flores amarelas sem perfume.","HST001327",NA,"11","Paraíba","Pedras de Fogo","-35.1164016723633","-7.401939868927","19663","auto","L.B.Oliveira",NA,NA,"1997","10",NA,NA,NA,NA,NA,NA,NA,NA
"997","2021-02-04 10:27:54-03","UFRPE","HST","20260","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"L.R.Silva","389","2013","11",NA,"Brasil","Ponta de Pedras",NA,"Árvore; caule marrom; frutos marrons atacados por broca","HST020260",NA,"26","Pernambuco","Goiana","-35.002498626709","-7.56056022644043","22853","auto","A.M.Miranda",NA,NA,"2013","12",NA,NA,NA,NA,NA,NA,NA,NA
"998","2021-02-04 10:27:54-03","UFRPE","HST","16662","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"J.E.Gomes de Lima","153","1996","09",NA,"Brasil","Reserva Ecológica da Campanhia Agro Industrial de Goiana",NA,"Arvoreta; flores amarelas, cauliflora, odor agradável.","HST016662",NA,"30","Pernambuco","Goiana","-35.002498626709","-7.56056022644043","22853","auto","A.M.Miranda",NA,NA,"2009","07","20",NA,NA,NA,NA,NA,NA,NA
"999","2021-02-04 10:27:54-03","UFRPE","HST","6016","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"Pompeia Coelho","s.n.","1994","10",NA,"Brasil",NA,NA,"Flores amarelas, frutos vagem.","HST006016",NA,"11","Pernambuco","Itamaracá","-34.8255996704102","-7.74777984619141","9347","auto","L.B.Oliveira",NA,NA,"1999","08","16",NA,NA,NA,NA,NA,NA,NA
"1000","2021-02-04 10:27:54-03","UFRPE","HST","4459","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"F.B.Ramalho","s.n.","1979","03",NA,"Brasil","Mata da Usina Serra Azul",NA,"Árvore mais ou menos 15m alt. com cerne roxo. Madeira dura.","HST004459",NA,"23","Pernambuco","Palmares","-35.5917015075684","-8.68332958221436","18715","auto","L.B.Oliveira",NA,NA,"1997","10","18",NA,NA,NA,NA,NA,NA,NA
"1001","2021-02-04 10:27:54-03","UFRPE","HST","2267","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis","var. ensiformis","Chamaecrista ensiformis var. ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"G.Teixeira","2900","1965","12",NA,"Brasil","Dois Irmãos",NA,"Árvore de fuste linheiro, com 15 a 20 m alt. Flores amarelas. Madeireira.","HST002267",NA,"17","Pernambuco","Recife","-34.8810997009277","-8.05389022827148","18865","auto","L.B.Oliveira",NA,NA,"1997","10",NA,NA,NA,NA,NA,NA,NA,NA
"1002","2021-02-04 10:27:54-03","UFRPE","HST","1460","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"J.Soares",NA,"1965","12",NA,"Brasil","Dois Irmãos",NA,"Árvore mais ou menos 15m alt. por 20cm de diâmetro na base. Casca lisa. Flores perfumadas, amarelas.","HST001460",NA,"16","Pernambuco","Recife","-34.8810997009277","-8.05389022827148","18865","auto","l.B.Smith",NA,NA,"1967","05","04",NA,NA,NA,NA,NA,NA,NA
"1003","2021-02-04 10:27:54-03","UFRPE","HST","2191","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis","var. ensiformis","Chamaecrista ensiformis var. ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"J.Soares","s.n.","1966","12",NA,"Brasil","Dois Irmãos",NA,"Árvore, mais ou menos 10m. Flores amarelas perfumadas.","HST002191",NA,"06","Pernambuco","Recife","-34.8810997009277","-8.05389022827148","18865","auto","L.B.Oliveira",NA,NA,"1997","10","18",NA,NA,NA,NA,NA,NA,NA
"1004","2021-02-04 10:27:54-03","UFRPE","HST","566","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis","var. ensiformis","Chamaecrista ensiformis var. ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"S.Tavares","566","1961","01",NA,"Brasil","Mata de Dois Irmãos",NA,"Árvore mais ou menos 10m alt. por 10cm de diâmetro. Flores amarelas. Fim de floração.","HST000566",NA,"02","Pernambuco","Recife","-34.8810997009277","-8.05389022827148","18865","auto","L.B.Oliveira",NA,NA,"1997","10","18",NA,NA,NA,NA,NA,NA,NA
"1005","2021-02-04 10:27:54-03","UFRPE","HST","7417","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis","var. ensiformis","Chamaecrista ensiformis var. ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"S.P.A.Maffioleti","s.n.","1997","10",NA,"Brasil","Reserva Ecológica de Dois Irmãos",NA,"ärvore jovem ca.1,50m alt.; flores amarelas","HST007417",NA,"14","Pernambuco","Recife","-34.8810997009277","-8.05389022827148","18865","auto","L.B.Oliveira",NA,NA,"1997","11","27",NA,NA,NA,NA,NA,NA,NA
"1006","2021-02-04 10:27:54-03","UFRPE","HST","4819","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"A.M.Miranda","1150","1994","01",NA,"Brasil","Igarapeba",NA,"Árvore ca. 3 m alt.; folhas crassas; frutos imaturos verdes.","HST004819",NA,"11","Pernambuco","São Benedito do Sul","-35.9516983032227","-8.80832958221436","15839","auto","A.M.Miranda",NA,NA,"2018","11","09",NA,NA,NA,NA,NA,NA,NA
"1007","2021-02-04 10:27:54-03","UFRPE","HST","7105","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"V. Rodrigues","s.n.","1980","05",NA,"Brasil",NA,NA,"Árvore; flor amarela.","HST007105",NA,"25","Piauí","Joaquim Pires","-42.1977996826172","-3.50833010673523","35976","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1008","2021-02-04 10:27:54-03","UFRPE","HST","2326","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"G.Teixeira","2974","1966","12",NA,"Brasil","Horto Florestal",NA,"Árvore bastante esgalhada. Flores de corola amarelo-ouro. Madeireira.","HST002326",NA,"17","Rio Grande do Norte","Goianinha","-35.2125015258789","-6.26471996307373","10936","auto","L.B.Oliveira",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1009","2021-02-04 10:27:54-03","UFRPE","HST","187","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Chamaecrista","ensiformis",NA,"Chamaecrista ensiformis","(Vell.) H.S.Irwin & Barneby",NA,"S.Tavares","187","1953","09",NA,"Brasil","Dunas da Mãe Luiza",NA,"Árvore pequena; flores amarelas.","HST000187",NA,"06","Rio Grande do Norte","Natal","-35.209400177002","-5.79500007629395","12751","auto","L.B.Oliveira",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
