"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","county","coordinatePrecision","geoFlag","yearIdentified","minimumElevationInMeters","maximumElevationInMeters","imagecode","class","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","individualCount","previousCatalogNumber"
"53","2021-03-24 17:09:28-03","UFES","SAMES","1796","PreservedSpecimen","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","Ribeiro,M.","Ribeiro,M.; Broggio,I.S.;Oliveira,I.R.","278","2010","09","19",NA,"Brasil","Espírito Santo","Reserva Biológica Córrego do Veado. Estrada a esquerda da sede da Reserva, próximo à mata do córrego da água limpa. Floresta Atlântica de Tabuleiro.","-40.2132987976074","-18.3703002929688",NA,"Cipó, afilo, com frutos verdes.","SAMES01796","Pinheiros","28525","auto","2016",NA,NA,NA,NA,"04","12",NA,NA,NA,NA,NA,NA
"54","2019-11-21 14:39:54-03","UFJF","CESJ","66888","PreservedSpecimen","Plantae","Angiosperma",NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","L.A. Funez","A.L. de Gasper; L.A. Funez; F. Bittencourt","3359","2013","12","13","América do Sul","Brasil","Santa Catarina","Rio Hercílio, próx. a PCH Ibirama","-49.559167","-27.036944",NA,"Projeto REFLORA FAPESC 14843/2011-1. Liana; em floresta em beira de rio; fruto imaturo verde.","CESJ066888","Ibirama",NA,NA,"2013","229","229",NA,NA,"12","13","-49.559167","-27.036944",NA,NA,NA,NA
"55","2019-11-21 14:39:54-03","UFJF","CESJ","52200","PreservedSpecimen","Plantae","Angiosperma",NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","B. Paixão-Souza","F.S. Souza; I.A. Almeida; B. Paixão-Souza","580","2008","10","18","América do Sul","Brasil","Minas Gerais","Área de Proteção Ambiental Mata do Krambeck","-43.3502998352051","-21.7642002105713",NA,"Árvore, 7 a 8m no interior de mata, flores verdes.","CESJ052200","Juiz de Fora","36144","auto","2009",NA,NA,NA,NA,"02","13",NA,NA,NA,NA,NA,NA
"56","2019-11-21 14:39:54-03","UFJF","CESJ","42424","PreservedSpecimen","Plantae","Angiosperma",NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","J.M.P. Braga","A.F.Cabral; I.L. Rodrigues; O.J. Bastos Neto","s.n.","2004","06","05","América do Sul","Brasil","Minas Gerais","Parque da Lajinha","-43.3502998352051","-21.7642002105713",NA,"Árvore ca. 15m alt., frutos verdes. No interior da mata.","CESJ042424","Juiz de Fora","36144","auto","2010",NA,NA,NA,NA,"05","26",NA,NA,NA,NA,NA,NA
"57","2019-11-21 14:39:54-03","UFJF","CESJ","55736","PreservedSpecimen","Plantae","Angiosperma",NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","C.N. Matozinhos","A.C. Mezzonato; A.P.G. de Faria; J.H.C. Ribeiro; S.M. Dutra; J.A. Oliveira","48","2009","11","20","América do Sul","Brasil","Minas Gerais","Serra Negra, RPPN Fazenda Serra Negra. Trilha em direção à Gruta das Bromélias.","-43.793098449707","-21.8425006866455",NA,"Liana, borda de mata. Frutos não maduros verdes e maduros amarelos.","CESJ055736","Lima Duarte","30417","auto","2010",NA,NA,NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"58","2019-11-21 14:39:51-03","UFJF","CESJ","41269","PreservedSpecimen","Plantae","Angiosperma",NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler",NA,"F.R.G. Salimena; P.H. Nobre; O.J. Bastos Neto","1160","2003","11","15","América do Sul","Brasil","Minas Gerais","Serra Negra, Fazenda da Tiririca","-43.8278007507324","-22.0891990661621",NA,"Escandente, botões florais verdes. No campo rupestre a 1000 msm.","CESJ041269","Rio Preto","20815","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-11-21 14:39:54-03","UFJF","CESJ","42185","PreservedSpecimen","Plantae","Angiosperma",NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler",NA,"K. Antunes; J.F.S. Pessôa; O.J. Bastos Neto; F.R.G. Salimena; P.H. Nobre","100","2004","04","24","América do Sul","Brasil","Minas Gerais","Serra Negra, Fazenda da Tiririca.","-43.8278007507324","-22.0891990661621",NA,"Escandente, na borda da mata próximo ao curso d'água. Frutos de coloração verde.","CESJ042185","Rio Preto","20815","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-11-21 14:39:54-03","UFJF","CESJ","52991","PreservedSpecimen","Plantae","Angiosperma",NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","G. Hatschbach","J.M. Silva; J. Cordeiro","6183","2007","11","13","América do Sul","Brasil","Paraná","Fazenda Mato Preto","-48.9911003112793","-24.6571998596191",NA,"Trepadeira, flor amarela. Floresta atlântica.","CESJ052991","Adrianópolis","49901","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-01 16:35:40-03","UNICAMP","UEC","098199","S","Plantae","Magnoliopsida",NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler",NA,"Torezan, JMD; Arima, LIA; Pimenta, JA; Resende, JCF; et al.","563","1997","12","11",NA,"Brazil","São Paulo","Descida da serra, 10Km de bom Sucesso. Floresta Estacional Transição Montana-Submontana, Floresta.","-49.160833","-24.274444",NA,"Cipó da floresta. Flores esverdeadas.",NA,"Bom Sucesso de Itararé",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.160833","-24.274444",NA,NA,NA,NA
"62","2021-03-01 16:35:40-03","UNICAMP","UEC","123031","S","Plantae","Magnoliopsida",NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","Ivanauskas, NM","Ivanauskas, NM","4224","1999","12","04",NA,"Brazil","Mato Grosso","Rio Pacuneiro, Propriedades de Rene J. Sidegum.","-53.25","-13.166667",NA,"Liana, frutos laranjas.",NA,"Gaúcha do Norte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.25","-13.166667",NA,NA,NA,NA
"63","2021-03-01 16:35:40-03","UNICAMP","UEC","152850","S","Plantae","Magnoliopsida",NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","Ivanauskas, NM","Polisel, RT; Ivanauskas, NM; Santos, RLR; Souza, D","985","2009","01","28",NA,"Brazil","São Paulo","Estação Ecológica de Bananal, Nos arredores da sede da Unidade.","-44.366667","-22.806667",NA,"Trepadeira de frutos laranja.",NA,"Bananal",NA,NA,"2009",NA,NA,NA,NA,"01","28","-44.366667","-22.806667",NA,NA,NA,NA
"64","2019-08-20 10:20:32-03","UNICAMP","UEC","168523","S","Plantae","Magnoliopsida",NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","Melis, J van","Melis, J van","251","2006","12","23",NA,"Brazil","São Paulo","Fazenda Capricórnio, Parcela J, Subparcela 39.","-45.084167","-23.365556",NA,NA,"UEC035293","Ubatuba",NA,NA,"2008","358","395","UEC035293",NA,"01",NA,"-45.084167","-23.365556",NA,NA,NA,NA
"65","2021-03-01 16:35:40-03","UNICAMP","UEC","136287","S","Plantae","Magnoliopsida",NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler",NA,"Kinoshita, LS; Corrêa, AM; Filho, RC; Araújo, RFC; Galvão, JC; Moraes, P","298","2004","10","15",NA,"Brazil","São Paulo","Parque Estadual Carlos Botelho, Trilha do açude.","-47.993333","-24.538889",NA,"Liana, frutos maduros amarelos.",NA,"São Miguel Arcanjo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.993333","-24.538889",NA,NA,NA,NA
"66","2021-03-01 16:35:41-03","UNICAMP","UEC","80237","S","Plantae","Magnoliopsida",NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","Costa, FN","Leitão Filho, HF; Rodrigues, RR; Alves, LF; Penha, AS; Rezende, AA","34453","1996","02","03",NA,"Brazil","São Paulo","Parque Estadual da Serra do Mar, Rodovia Tavbaté-Ubatuba no limite do Parque Estadual, acesso da Cachoeira.","-45.120694","-23.389667",NA,"Frutos imaturos verde.",NA,"Ubatuba",NA,NA,"1998",NA,NA,NA,NA,"01","28","-45.120694","-23.389667",NA,NA,NA,NA
"67","2021-03-01 16:35:40-03","UNICAMP","UEC","116285","S","Plantae","Magnoliopsida",NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","Liesenfeld, MVA","Forster, W; Mendes, JCT; Ferraz, KMB; Ferraz, SFB; Silva, EV; Valente, R; Rocha","305","2000","04","24",NA,"Brazil","São Paulo","Repressa Casa Grande, Limite de Salesópolis, em torno da repressa, ao longo da estrada da Usacá.&nf;Floresta Ombrófila Densa Montana no reverso da Serra do Mar - com pertubação","-45.95","-23.65",NA,"Liana, frutos imaturos verdes em baga, interior da mata.",NA,"Mogi das Cruzes",NA,NA,"2000",NA,NA,NA,NA,"06",NA,"-45.95","-23.65",NA,NA,NA,NA
"68","2021-03-01 16:35:41-03","UNICAMP","UEC","44413","S","Plantae","Magnoliopsida",NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler",NA,"Oliveira Filho, A","167","1984","08","28",NA,"Brazil","Mato Grosso","km 14 rodovia MT 305, Cerrado.","-56.0966987609863","-15.5960998535156",NA,"Árvore ca.3m de altura, frutos alaranjados.",NA,"Cuiabá","74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-01 16:35:41-03","UNICAMP","UEC","176339","S","Plantae","Magnoliopsida",NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler",NA,"Bertoncini, AP; Dário, FR; Lopes, RF","176339","1996","12","12",NA,"Brazil","São Paulo","Parque Estadual da Serra do Mar, Núcleo Cunha, Floresta Ombrófita Densa","-44.9599990844727","-23.0699996948242",NA,"Folhas cartáceas, flor verde-amareladas, frutos verdes e amarelos quando maduros.","UEC029370","Cunha","38855","auto",NA,NA,NA,"UEC029370",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-01 16:35:41-03","UNICAMP","UEC","85415","S","Plantae","Magnoliopsida",NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","Costa, FN","Simão-Bianchini, R; Shirasuna, RT; Rossi, L; Kiyama, CY","502","1994","09","05",NA,"Brazil","São Paulo","Estação Biológica de Boracéia, Estrada para a baragem da SABESP no Rio Guaratuba.","-45.8400001525879","-23.5300006866455",NA,"Trepadeira próximo à orla da mata. Frutos imaturos verdes.",NA,"Salesópolis","18032","auto","1998",NA,NA,NA,NA,"01","28",NA,NA,NA,NA,NA,NA
"71","2021-03-01 16:35:41-03","UNICAMP","UEC","74249","S","Plantae","Magnoliopsida",NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","Costa, FN","Aguiar, OT","574","1995","05","08",NA,"Brazil","São Paulo","Parque Estadual da Cantareira, Núcleo Engordador, trilha da cachoeira.","-46.6300010681152","-23.5400009155273",NA,"Trepadeira, frutos com cor verde.",NA,"São Paulo","53584","auto","1998",NA,NA,NA,NA,"01","28",NA,NA,NA,NA,NA,NA
"72","2021-03-01 16:35:41-03","UNICAMP","UEC","178099","S","Plantae","Magnoliopsida",NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","Costa, FN","Almeida-Scabbia, RJ","284","1994","04","09",NA,"Brazil","São Paulo","Faz. Intervales, Base Saibadela, trilha da baixada, mata.","-47.9199981689453","-24.3799991607666",NA,"Cipó em cima da mata, frutos verdes e amarelos.","UEC023693","Sete Barras","34059","auto","1998",NA,NA,NA,NA,"01","28",NA,NA,NA,NA,NA,NA
"73","2020-12-04 13:19:25-03","UDESC","LUSC","8472","PreservedSpecimen","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","Barboza, E.","Silva, J.M.","8600","2014","08","12",NA,"Brasil","Paraná","Descoberto, próximo à Baia de Guaratuba.","-48.5746994018555","-25.8827991485596",NA,NA,"LUSC001401","Guaratuba","41937","auto","2014",NA,NA,"LUSC001401",NA,"08","04",NA,NA,NA,NA,NA,NA
"74","2020-10-14 10:03:12-03","FURB","FURB","15483","PreservedSpecimen","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","Korte, A","Korte, A.; Kniess, A.","438","2009","10","15",NA,"Brasil","Santa Catarina","Braço Thieme.","-49.3208334","-27.2716667",NA,"Florística IFFSC 465 (Liana) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: liana; Fruto amarela;","FURB19012","Presidente Nereu",NA,NA,"2009","458","458","FURB19012",NA,"10","15","-49.3208334","-27.2716667",NA,NA,NA,NA
"75","2020-10-14 10:03:12-03","FURB","FURB","16527","PreservedSpecimen","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","Korte, A","Korte, A.; Kniess, A.","969","2009","11","12",NA,"Brasil","Santa Catarina","Salão.","-49.3205556","-27.1802778",NA,"Florística IFFSC 517 (Liana) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: liana;","FURB19011","Apiúna",NA,NA,"2009","647","647","FURB19011",NA,"11","12","-49.3205556","-27.1802778",NA,NA,NA,NA
"76","2020-10-14 10:03:12-03","FURB","FURB","16806","PreservedSpecimen","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","Oliveira, AA de","Stival-Santos, A.; Legal, E. & Silveira, S.","845","2009","09","14",NA,"Brasil","Santa Catarina","Leiteiro.","-48.7786111","-26.8225",NA,"Florística IFFSC 753 (Liana) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; comum no fragmento Habito: liana; Fruto verde;","FURB19013","Navegantes",NA,NA,"2009","178","178","FURB19013",NA,"12","10","-48.7786111","-26.8225000",NA,NA,NA,NA
"77","2020-10-14 10:03:12-03","FURB","FURB","19175","PreservedSpecimen","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","Sobral, M","Dreveck, S.; Carneiro, F.E.","1082","2009","09","23",NA,"Brasil","Santa Catarina",NA,"-48.7802778","-26.1002778",NA,"Florística IFFSC 1068 (Liana) Habitat: Floresta Ombrófila Densa de Terras Baixas; interior do fragmento Habito: liana; Fruto amarela;","FURB19010","Garuva",NA,NA,"2010","112","112","FURB19010",NA,"01","25","-48.7802778","-26.1002778",NA,NA,NA,NA
"78","2020-10-14 10:03:12-03","FURB","FURB","19470","PreservedSpecimen","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","Oliveira, AA de","Schmitt, J.L.; Cadorin, T.J. & Caglioni, E.","301","2009","10","13",NA,"Brasil","Santa Catarina","Cinema.","-49.23","-27.27",NA,"Florística IFFSC e466a (Liana) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: liana; flor botões florais verde-claro","FURB02347","Botuverá",NA,NA,"2010","569","569","FURB02347",NA,"01","25","-49.2300000","-27.2700000",NA,NA,NA,NA
"79","2020-10-14 10:03:12-03","FURB","FURB","2100","PreservedSpecimen","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","Cordeiro, J","Sevegnani, L.",NA,"1999","01","21",NA,"Brasil","Santa Catarina","Parque Natural Municipal São Francisco de Assis.","-49.0719445","-26.9213889",NA,NA,"FURB19014","Blumenau",NA,NA,"2006",NA,NA,"FURB19014",NA,NA,NA,"-49.0719445","-26.9213889",NA,NA,NA,NA
"80","2019-11-08 08:53:37-03","FURB","FURB","2174","PreservedSpecimen","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","Cordeiro, J","Sobral, M.",NA,"2001","02","04",NA,"Brasil","Santa Catarina","Spitzkopf.","-49.1327778","-27.025",NA,NA,"FURB19015","Blumenau",NA,NA,"2006",NA,NA,"FURB19015",NA,NA,NA,"-49.1327778","-27.0250000",NA,NA,NA,NA
"81","2020-10-14 10:03:12-03","FURB","FURB","27921","PreservedSpecimen","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","Korte, A","Korte, A.; Kniess, A.","4017","2010","07","14",NA,"Brasil","Santa Catarina","Valsugana.","-49.0505556","-27.3586111",NA,"Florística IFFSC 426 (Liana) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: liana;","FURB19008","Nova Trento",NA,NA,"2010","307","307","FURB19008",NA,"07","14","-49.0505556","-27.3586111",NA,NA,NA,NA
"82","2020-10-14 10:03:12-03","FURB","FURB","38938","PreservedSpecimen","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","Sobral, M","Caglioni, E.; Lazzaris, M.","251","2012","07","01",NA,"Brasil","Santa Catarina","Parque Nacional Serra do Itajaí.","-49.0783334","-27.0591667",NA,NA,"FURB19007","Blumenau",NA,NA,"2012","320","320","FURB19007",NA,"07","01","-49.0783334","-27.0591667",NA,NA,NA,NA
"83","2020-10-14 10:03:12-03","FURB","FURB","43102","PreservedSpecimen","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","Funez, L.A.","Gasper, A.L. de; Funez, L.A. & Bittencourt, F.","3359","2013","12","13",NA,"Brasil","Santa Catarina","Rio Hercílio, prox. a PCH Ibirama.","-49.5591667","-27.0369444",NA,"Projeto REFLORA FAPESC 14843/2011-1. Habitat: Floresta em margem de rio Habito: liana; Fruto verde;","FURB19009","Ibirama",NA,NA,"2013","229","229","FURB19009",NA,"12","13","-49.5591667","-27.0369444",NA,NA,NA,NA
"84","2020-10-14 10:03:12-03","FURB","FURB","46852","PreservedSpecimen","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","Barbosa, E","Silva, J.M.","8600","2014","08","12",NA,"Brasil","Paraná","Descoberto, próximo à Baia de Guaratuba.","-48.7205556","-25.8983333",NA,NA,"FURB19006","Guaratuba",NA,NA,"2014","10","10","FURB19006",NA,"08","25","-48.7205556","-25.8983333",NA,NA,NA,NA
"85","2020-10-14 10:03:12-03","FURB","FURB","50683","PreservedSpecimen","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","Funez, L.A.","Funez, L.A.","4929","2016","01","06",NA,"Brasil","Santa Catarina","São Padro Velho.","-49.4075","-26.9238889",NA,NA,"FURB50683","Rodeio",NA,NA,"2016","163","163","FURB50683",NA,NA,NA,"-49.4075000","-26.9238889",NA,NA,NA,NA
"86","2019-11-08 08:53:37-03","FURB","FURB","60174","PreservedSpecimen","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","Gasper, A.L.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","3205","2018","07","28",NA,"Brasil","Santa Catarina",NA,"-48.96","-27.54",NA,"fruto imaturo Habitat: interior da unidade amostral Habito: lianescente","FURB60174","Angelina",NA,NA,"2018",NA,NA,"FURB60174",NA,"08",NA,"-48.9600000","-27.5400000",NA,NA,NA,NA
"87","2020-10-14 10:03:12-03","FURB","FURB","60499","PreservedSpecimen","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","Kassner-Filho, A.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","3266","2018","08","14",NA,"Brasil","Santa Catarina",NA,"-48.8702778","-28.1694445",NA,"fruto imaturo Habitat: interior da unidade amostral Habito: lianescente","FURB60499","Imaruí",NA,NA,"2018",NA,NA,"FURB60499",NA,"08","14","-48.8702778","-28.1694445",NA,NA,NA,NA
"88","2019-11-08 08:53:37-03","FURB","FURB","41686","PreservedSpecimen","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","Reis, A","Vieira, S.; Reis, A.","39","1994","09","24",NA,"Brasil","Santa Catarina",NA,"-48.8272018432617","-26.8997001647949",NA,NA,"FURB19005","Ilhota","18275","auto","1994","400","400","FURB19005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-03-16 17:54:44-03","UCS","HUCS","43809","PreservedSpecimen","Plantae","Angiospermae","Ranunculales","Menispermaceae","Abuta","selloana","Abuta selloana","Eicher","Barbosa, E.","Silva, J.M.","8600","2014","08","12",NA,"Brasil","Paraná","Descoberto, próximo à Baia de Guaratuba","-48.720556","-25.898333",NA,"Escandente, frutos amarelos.; FOD de terras baixas, vegetação secundária",NA,"Guaratuba",NA,NA,"2014","10","10",NA,NA,"08","25","-48.720556","-25.898333",NA,NA,NA,NA
"90","2021-03-16 17:54:44-03","UCS","HUCS","33350","PreservedSpecimen","Plantae","Angiospermae","Ranunculales","Menispermaceae","Abuta","selloana","Abuta selloana","Eicher","Hatschbach, G.","Silva, J.M.","6183","2007","11","13",NA,"Brasil","Paraná","Fazenda Mato Preto","-48.9911003112793","-24.6571998596191",NA,"trepadeira, flor amarela",NA,"Adrianópolis","49901","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-03-16 17:54:44-03","UCS","HUCS","24608","PreservedSpecimen","Plantae","Angiospermae","Ranunculales","Menispermaceae","Abuta","selloana","Abuta selloana","Eicher","Ribas, O.S.","Labiak, P.","3322","2004","06","29",NA,"Brasil","Paraná","Rio Capanema , próximo ao Parque Nacional do Iguaçu","-53.614200592041","-25.4792003631592",NA,"trepadeira, frutos maduros negros - FES",NA,"Capitão Leônidas Marques","14258","auto","2004","300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-08-16 08:40:09-03","UTFPR","HCF","10624","S","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","J. Cordeiro & G. Felitto","M.G. Caxambu","4053","2012","04","28",NA,"Brasil","SP","Propriedade do Sr. Flávio","-47.851","-24.801222",NA,"trepadeira volúvel, heliófita. Frutos imaturos verdes.",NA,"Pariquera-Açu",NA,NA,"2012","30","30",NA,NA,NA,NA,"47°51'03,6 W","24°48'04,4 S",NA,NA,NA,NA
"93","2019-08-16 08:40:09-03","UTFPR","HCF","18897","S","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","E. Barboza","J.M. Silva","8600","2014","08","12",NA,"Brasil","PR","Descoberto, próximo à Baia de Guaratuba","-48.720556","-25.898333",NA,"escandente; frutos amarelos. Vegetação Secundária.",NA,"Guaratuba",NA,NA,"2014","10","10",NA,NA,"08","25","48°43'14 W","25°53'54 S",NA,NA,NA,NA
"94","2019-08-16 08:40:09-03","UTFPR","HCF","14831","S","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","J. Cordeiro","L.F.P. de Brito",NA,"2014","06","19",NA,"Brasil","PR",NA,"-51.6678009033203","-24.5163993835449",NA,"árvore ca. 12 m. Frutos maduros de cor preta.",NA,"Manoel Ribas","21531","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-06-29 09:31:10-03","UFRRJ","RBR","45954","S","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","M. Gomes","D. Hottz","s/n","2014","07","30",NA,"Brasil","Rio de Janeiro","Antiga usina de cana-de-açúcar Engenho Central de Quissamã. área de pastagem, solo argiloso e alagado em alguns pontos.","-41.67","-22.049722",NA,NA,"RBR00045954","Campos dos Goytacazes",NA,NA,"2018","7","7",NA,NA,"02","01","41º40'12''W","22º2'59''S",NA,NA,NA,NA
"96","2020-06-29 09:31:10-03","UFRRJ","RBR","10441","S","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler",NA,"H.R.P. Lima","345","2000","11","10",NA,"Brasil","Rio de Janeiro","Ilha da Marambaia, Caminho da matriz","-44.040599822998","-22.9596996307373",NA,NA,"RBR00010441","Mangaratiba","17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-06-29 09:31:10-03","UFRRJ","RBR","24245","S","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler",NA,"A.C.C. Moreira","37","2006","06","10",NA,"Brasil","Rio de Janeiro","Ilha da Marambaia, Caminho da praia da Armação.","-44.040599822998","-22.9596996307373",NA,NA,"RBR00024245","Mangaratiba","17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-06-29 09:31:10-03","UFRRJ","RBR","10442","S","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler",NA,"L.F.T. Menezes","279","1999","05","29",NA,"Brasil","Rio de Janeiro","Ilha da Marambaia, Praia da armação.","-44.040599822998","-22.9596996307373",NA,NA,"RBR00010442","Mangaratiba","17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-06-29 09:31:10-03","UFRRJ","RBR","10544","S","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler",NA,"L.F.T. Menezes","1360","2005","01","05",NA,"Brasil","Rio de Janeiro","Restinga da Marambaia, Área alagada. Bravo 6.","-44.040599822998","-22.9596996307373",NA,NA,"RBR00010544","Mangaratiba","17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-06-29 09:31:10-03","UFRRJ","RBR","9898","S","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler",NA,"L.F.T. Menezes","1306","2004","12","23",NA,"Brasil","Rio de Janeiro","Restinga da Marambaia, Estrada que liga a praia da gaeta ao bravo 6.","-44.040599822998","-22.9596996307373",NA,NA,"RBR00009898","Mangaratiba","17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:35:35-03","MBM","MBM","199159","PreservedSpecimen","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","(Benth.) Eichler","Barneby, R.","Lombardi, J.A.","2321",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Parque Estadual do Rio Doce",NA,NA,NA,NA,"MBM199159","Mariléria",NA,NA,NA,NA,NA,"MBM199159",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:35:36-03","MBM","MBM","391635","PreservedSpecimen","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","(Benth.) Eichler","Barboza, E.","Silva, J.M.","8600","2014","08","12","Southern America","Brazil","Paraná","Descoberto, próximo à Baia de Guaratuba","-48.720556","-25.898333",NA,"Escandente; frutos amarelos.; Floresta Ombrófila Densa das Terras Baixas, vegetação secundária.","MBM391635","Guaratuba",NA,NA,"2014","10","10","MBM391635",NA,"08","25","-48.720556","-25.898333",NA,NA,NA,NA
"103","2020-12-21 16:35:36-03","MBM","MBM","425129","PreservedSpecimen","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","(Benth.) Eichler","Barboza, E.","Brotto, M.L.; Barboza, E.; Barboza, E.","3700","2019","07","07","Southern America","Brazil","Santa Catarina","Parque Estadual da Serra do Tabuleiro, Morro Cambirela","-48.66","-27.716389",NA,"Liana com 12 m de altura; frutos verdes e outros amarelos (maduros).; Floresta Ombrófila Densa Submontana, estágio médio.","MBM425129","Palhoça",NA,NA,"2019","105","105",NA,NA,"11","06","-48.66","-27.716389",NA,NA,NA,NA
