"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","individualCount","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","barcode","imagecode","infraspecificEpithet","class","typeStatus","relatedCatalogItem"
"101","2019-11-13 11:17:18-03","USP","SPF","46913","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis leiocarpus","N.P.Taylor & Zappi","Zappi, DC","2014","05",NA,"Zappi, DC","1987","02","25","Brasil","Minas Gerais","Diamantina",NA,NA,NA,NA,NA,NA,NA,"-43.6002998352051","-18.2493991851807","101169","auto","CFCR10394",NA,NA,"SPF00046913",NA,"leiocarpus",NA,NA,NA
"102","2019-11-13 11:17:18-03","USP","SPF","80982","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis leiocarpus","N.P.Taylor & Zappi","Zappi, DC","2014","05",NA,"Zappi, DC","1987","07","18","Brasil","Minas Gerais","Diamantina",NA,NA,NA,NA,NA,NA,NA,"-43.6002998352051","-18.2493991851807","101169","auto","CFCR11299",NA,NA,"SPF00080982",NA,"leiocarpus",NA,NA,NA
"103","2019-11-13 11:17:18-03","USP","SPF","115002","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis minensis","(Werderm.) F.Ritter","Zappi, DC","2014","05",NA,"Parra, LR","1996","07","14","Brasil","Minas Gerais","Diamantina",NA,NA,NA,NA,NA,NA,NA,"-43.6002998352051","-18.2493991851807","101169","auto","87",NA,NA,"SPF00115002",NA,"minensis",NA,NA,NA
"104","2019-11-13 11:17:18-03","USP","SPF","44605","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis leiocarpus","N.P.Taylor & Zappi","Zappi, DC","2014","05",NA,"Cordeiro, I","1986","09","05","Brasil","Minas Gerais","Grão Mogol",NA,NA,NA,NA,NA,NA,NA,"-42.8897018432617","-16.5594005584717","67219","auto","CFCR10140",NA,NA,"SPF00044605",NA,"leiocarpus",NA,NA,NA
"105","2019-11-13 11:17:18-03","USP","SPF","164576","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis leiocarpus","N.P.Taylor & Zappi","Zappi, DC","2014","05",NA,"Abreu, DDS","2004","08","21","Brasil","Minas Gerais","Grão Mogol",NA,NA,NA,NA,NA,NA,NA,"-42.8897018432617","-16.5594005584717","67219","auto","2",NA,NA,"SPF00164576",NA,"leiocarpus",NA,NA,NA
"106","2019-11-13 11:17:18-03","USP","SPF","39660","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis leiocarpus","N.P.Taylor & Zappi","Zappi, DC","2014","05",NA,"Zappi, DC","1985","09","04","Brasil","Minas Gerais","Grão Mogol","Vale do Rio Itacambiruçu",NA,NA,NA,NA,NA,NA,"-42.8897018432617","-16.5594005584717","67219","auto","CFCR8356",NA,NA,"SPF00039660",NA,"leiocarpus",NA,NA,NA
"107","2019-11-13 11:17:18-03","USP","SPF","84986","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis leiocarpus","N.P.Taylor & Zappi","Zappi, DC","2014","05",NA,"Pirani, JR","1990","06","17","Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral",NA,NA,NA,NA,NA,NA,"-44.1721992492676","-17.7574996948242","37503","auto","CFCR13236",NA,NA,"SPF00084986",NA,"leiocarpus",NA,NA,NA
"108","2019-11-13 11:17:18-03","USP","SPF","113684","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis minensis","(Werderm.) F.Ritter","Zappi, DC","2014","05",NA,"Soffiatti, P","1996","07","02","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó",NA,NA,NA,NA,NA,NA,"-43.7144012451172","-19.1688995361328","26557","auto","8",NA,NA,"SPF00113684",NA,"minensis",NA,NA,NA
"109","2019-11-13 11:17:18-03","USP","SPF","113686","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis minensis","(Werderm.) F.Ritter","Zappi, DC","2014","05",NA,"Soffiatti, P","1996","08","16","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó",NA,NA,NA,NA,NA,NA,"-43.7144012451172","-19.1688995361328","26557","auto","12",NA,NA,"SPF00113686",NA,"minensis",NA,NA,NA
"110","2019-11-13 11:17:18-03","USP","SPF","113692","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis minensis","(Werderm.) F.Ritter","Zappi, DC","2014","05",NA,"Soffiatti, P","1996","07","02","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó",NA,NA,NA,NA,NA,NA,"-43.7144012451172","-19.1688995361328","26557","auto","1",NA,NA,"SPF00113692",NA,"minensis",NA,NA,NA
"111","2019-11-13 11:17:19-03","USP","SPF","31749","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis minensis","(Werderm.) F.Ritter","Zappi, DC","2014","05",NA,"Pinheiro, JD","1982","07","31","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó",NA,NA,NA,NA,NA,NA,"-43.7144012451172","-19.1688995361328","26557","auto","CFSC8574",NA,NA,"SPF00031749",NA,"minensis",NA,NA,NA
"112","2019-11-13 11:17:19-03","USP","SPF","37755","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis minensis","(Werderm.) F.Ritter","Zappi, DC","2014","05",NA,"Menezes, NL","1980","07","23","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó",NA,NA,NA,NA,NA,NA,"-43.7144012451172","-19.1688995361328","26557","auto","CFSC6390",NA,NA,"SPF00037755",NA,"minensis",NA,NA,NA
"113","2019-11-13 11:17:19-03","USP","SPF","44421","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis minensis","(Werderm.) F.Ritter","Zappi, DC","2014","05",NA,"Zappi, DC","1986","09","02","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó",NA,NA,NA,NA,NA,NA,"-43.7144012451172","-19.1688995361328","26557","auto","CFSC9867",NA,NA,"SPF00044421",NA,"minensis",NA,NA,NA
"114","2019-11-13 11:17:19-03","USP","SPF","60299","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis minensis","(Werderm.) F.Ritter","Zappi, DC","2014","05",NA,"Zappi, DC","1988","03","31","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó",NA,NA,NA,NA,NA,NA,"-43.7144012451172","-19.1688995361328","26557","auto","CFSC10930",NA,NA,"SPF00060299",NA,"minensis",NA,NA,NA
"115","2019-11-13 11:17:19-03","USP","SPF","60300","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis minensis","(Werderm.) F.Ritter","Zappi, DC","2014","05",NA,"Zappi, DC","1988","03","31","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó",NA,NA,NA,NA,NA,NA,"-43.7144012451172","-19.1688995361328","26557","auto","CFSC10929",NA,NA,"SPF00060300",NA,"minensis",NA,NA,NA
"116","2019-11-13 11:17:19-03","USP","SPF","60614","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis minensis","(Werderm.) F.Ritter","Zappi, DC","2014","05",NA,"Zappi, DC","1988","06","26","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó",NA,NA,NA,NA,NA,NA,"-43.7144012451172","-19.1688995361328","26557","auto","CFSC11172",NA,NA,"SPF00060614",NA,"minensis",NA,NA,NA
"117","2019-11-13 11:17:19-03","USP","SPF","66847","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis minensis","(Werderm.) F.Ritter","Zappi, DC","2014","05",NA,"Zappi, DC","1989","11","18","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó",NA,NA,NA,NA,NA,NA,"-43.7144012451172","-19.1688995361328","26557","auto","191",NA,NA,"SPF00066847",NA,"minensis",NA,NA,NA
"118","2019-11-13 11:17:19-03","USP","SPF","72654","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis minensis","(Werderm.) F.Ritter","Zappi, DC","2014","05",NA,"Kameyama, C","1988","08","30","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó",NA,NA,NA,NA,NA,NA,"-43.7144012451172","-19.1688995361328","26557","auto","CFSC11206",NA,NA,"SPF00072654",NA,"minensis",NA,NA,NA
"119","2019-11-13 11:17:19-03","USP","SPF","80865","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis minensis","(Werderm.) F.Ritter","Zappi, DC","2014","05",NA,"Harley, RM","1988","10","27","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó",NA,NA,NA,NA,NA,NA,"-43.7144012451172","-19.1688995361328","26557","auto","25413",NA,NA,"SPF00080865",NA,"minensis",NA,NA,NA
"120","2019-11-13 11:17:19-03","USP","SPF","80968","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis minensis","(Werderm.) F.Ritter","Zappi, DC","2014","05",NA,"Zappi, DC","1987","09","07","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó",NA,NA,NA,NA,NA,NA,"-43.7144012451172","-19.1688995361328","26557","auto","CFSC10464",NA,NA,"SPF00080968",NA,"minensis",NA,NA,NA
"121","2019-11-13 11:17:19-03","USP","SPF","80987","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis minensis","(Werderm.) F.Ritter","Zappi, DC","2014","05",NA,"Cavalcanti, TB","1987","09","09","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó",NA,NA,NA,NA,NA,NA,"-43.7144012451172","-19.1688995361328","26557","auto","CFSC10631",NA,NA,"SPF00080987",NA,"minensis",NA,NA,NA
"122","2019-11-13 11:17:18-03","USP","SPF","80981","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis leiocarpus","N.P.Taylor & Zappi","Zappi, DC","2014","05",NA,"Zappi, DC","1987","07","16","Brasil","Minas Gerais","Santo Antônio do Itambé","Pico do Itambé",NA,NA,NA,NA,NA,NA,"-43.3067016601562","-18.465799331665","19014","auto","CFCR11258",NA,NA,"SPF00080981",NA,"leiocarpus",NA,NA,NA
"123","2019-11-13 11:17:18-03","USP","SPF","160571","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis leiocarpus","N.P.Taylor & Zappi","Zappi, DC","2014","05",NA,"Souza, VC","1996","07","05","Brasil","Minas Gerais","Serro",NA,NA,NA,NA,NA,NA,NA,"-43.3793983459473","-18.604700088501","37754","auto","11803",NA,NA,"SPF00160571",NA,"leiocarpus",NA,NA,NA
"124","2019-10-07 09:18:38-03","UEFS","HUEFS","107358","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Cipocereus","minensis","Cipocereus minensis","(Werderm.) Ritter",NA,NA,NA,NA,"Machado, M.","2006","01","13","Brasil","Minas Gerais","Diamantina","arredores da cidade",NA,NA,NA,NA,NA,NA,"-43.6002998352051","-18.2493991851807","101169","auto","766",NA,NA,"HUEFS0107358","HUEFS0107358",NA,"Caryophyllanae",NA,NA
"125","2019-10-07 09:18:38-03","UEFS","HUEFS","76610","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Cipocereus","minensis","Cipocereus minensis subsp. minensis","(Werderm.) Ritter","L.Y.S.Aona","2005","02",NA,"Souza, V.C.","1996","07","06","Brasil","Minas Gerais","Diamantina","16 km de Diamantina em direção a Medanha.",NA,NA,NA,NA,"Campo rupestre.",NA,"-43.6002998352051","-18.2493991851807","101169","auto","11928",NA,NA,"HUEFS0076610","HUEFS0076610","subsp. minensis","Caryophyllanae",NA,NA
"126","2019-10-07 09:18:38-03","UEFS","HUEFS","76611","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Cipocereus","minensis","Cipocereus minensis subsp. minensis","(Werderm.) Ritter","L.Y.S.Aona","2005","02",NA,"Souza, V.C.","1996","07","05","Brasil","Minas Gerais","Serro","9 km de Serro em direção a Diamantina",NA,NA,NA,NA,NA,NA,"-43.3793983459473","-18.604700088501","37754","auto","11803",NA,NA,"HUEFS0076611","HUEFS0076611","subsp. minensis","Caryophyllanae",NA,NA
"127","2020-04-29 16:29:40-03","UFVJM","HDJF","2037","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis","F. Ritter","Carvalho, LGC","2013","03","06","Otoni, TJO; Carvalho, LGC","2013","03","06","Brasil","Minas Gerais","Diamantina","Campus Jk.","-43.571389","-18.199167",NA,NA,NA,NA,"-43.571389","-18.199167",NA,NA,"68","Southern America",NA,"HDJF002037","HDJF002037_01",NA,NA,NA,NA
"128","2020-04-29 16:29:40-03","UFVJM","HDJF","2038","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis","F. Ritter","Carvalho, LGC","2013","03","06","Otoni, TJO; Carvalho, LGC","2013","03","06","Brasil","Minas Gerais","Diamantina","Campus Jk.","-43.571389","-18.199167",NA,NA,NA,NA,"-43.571389","-18.199167",NA,NA,"69","Southern America",NA,"HDJF002038","HDJF002038_01",NA,NA,NA,NA
"129","2020-04-29 16:29:40-03","UFVJM","HDJF","5287","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis","F. Ritter","Soffiatti, P","2017","01","17","Fantinati, MR; Soffiatti, P","2017","01","17","Brasil","Minas Gerais","Grão Mogol","Ao longo do Rio Itacambiraçu","-42.898167","-16.58425","712","712",NA,NA,"-42.898167","-16.58425",NA,NA,"169","Southern America",NA,"HDJF005287","HDJF005287_01",NA,NA,NA,NA
"130","2020-07-23 12:01:19-03","CEPLAC","CEPEC","31262","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis",NA,"B. Leuenberger",NA,NA,NA,"B. Leuenberger","1983","04","05","Brasil","Minas Gerais","datas","Km 110 da estr. Curvelo/Diamantina.","0*0'0","0*0'0",NA,NA,NA,NA,"-43.6557998657227","-18.4456005096436","23532","auto","3058",NA,NA,NA,NA,NA,NA,NA,"30/12/1983"
"131","2020-11-19 14:06:04-03","Unimontes","MCMG","3918","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis","(Werderm.) F.Ritter",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-11-19 14:06:04-03","Unimontes","MCMG","2456","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis","(Werderm.) F.Ritter","Santos, R.M.",NA,NA,NA,"Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,NA,NA,"Brasil","Minas Gerais","Santana do Riacho","Parque Nacional Serra do Cipó Quadrante 16",NA,NA,NA,NA,"Arbóreo",NA,"-43.7144012451172","-19.1688995361328","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-09-22 13:46:00-03","USP","SPFW","811","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis","(Werd.) F.Ritter","P. Soffiatti",NA,NA,NA,"Soffiatti, P.",NA,NA,NA,"Brasil","Minas Gerais",NA,"Serra do Cipó.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-09-22 13:46:00-03","USP","SPFW","810","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis","(Werd.) F.Ritter","P. Soffiatti",NA,NA,NA,"Soffiatti, P.",NA,NA,NA,"Brasil","Minas Gerais",NA,"Serra do Cipó.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-09-22 13:46:00-03","USP","SPFW","812","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis","(Werd.) F.Ritter","P. Soffiatti",NA,NA,NA,"Soffiatti, P.",NA,NA,NA,"Brasil","Minas Gerais",NA,"Serra do Cipó.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-09-22 13:46:00-03","USP","SPFW","816","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis","(Werd.) F.Ritter","P. Soffiatti",NA,NA,NA,"Soffiatti, P.",NA,NA,NA,"Brasil","Minas Gerais","Diamantina",NA,NA,NA,NA,NA,NA,NA,"-43.6002998352051","-18.2493991851807","101169","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-09-22 13:46:00-03","USP","SPFW","815","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis","(Werd.) F.Ritter","P. Soffiatti",NA,NA,NA,"Soffiatti, P.",NA,NA,NA,"Brasil","Minas Gerais","Diamantina",NA,NA,NA,NA,NA,NA,NA,"-43.6002998352051","-18.2493991851807","101169","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-01 14:55:53-03","UnB","UB","118982","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis","F. Ritter",NA,NA,NA,NA,"Splett, S","1995","03","19","Brasil","Minas Gerais",NA,"Estrada de terra Diamantina-Milho Verde","-43.5","-18.333333",NA,NA,NA,NA,"-43.5","-18.333333",NA,NA,"980","Southern America",NA,NA,NA,NA,NA,NA,NA
"139","2019-11-01 14:55:53-03","UnB","UB","118981","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis minensis","F. Ritter","Aona, LYS",NA,NA,NA,"Irwin, HS","1969","02","21","Brasil","Minas Gerais",NA,"Ca. 18km west of Grão Mogol",NA,NA,NA,NA,"Fruit green.; Stems erect, simple or few-branched 1,5m.",NA,NA,NA,NA,NA,"23675","Southern America",NA,NA,NA,"minensis",NA,NA,NA
"140","2019-11-01 14:55:53-03","UnB","UB","118983","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis pleurocarpus","(F. Ritter) N.P. Taylor & Zappi",NA,NA,NA,NA,"Irwin, HS","1968","02","19","Brasil","Minas Gerais",NA,"Km 115 (ca. 140 N of Belo Horizonte)",NA,NA,NA,NA,"Flowers yellow; Stems 1m.",NA,NA,NA,NA,NA,"20479","Southern America",NA,NA,NA,"pleurocarpus",NA,NA,NA
"141","2019-10-03 10:03:30-03","UFSCar","SORO","4561","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis pleurocarpus","Cipocereus minensis pleurocarpus","(F. Ritter) N. P. Taylz",NA,NA,NA,NA,"Moraes, E. M.; Ono, L. T. P.","2008","01","21","Brasil","Minas Gerais","Presidente Kubitschek",NA,"43°33'04,3''W","18°37'52,4''S","1208","1208",NA,NA,"-43.551194","-18.631222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-05-06 11:54:39-03","UFU","HUFU","71397","S","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis","(Werderm.) Ritter",NA,NA,NA,NA,"Romero, R.; Versiane, A.F.A.; Vital, L.P.; Serra, A.C.; Silva, L.C. & Rosa, B.B.","2015","10","07","Brasil","Minas Gerais","Diamantina","Estrada Diamantina - Conselheiro Mata, ca. 12 Km sul de Diamantina","-43.684444","-18.274444","1409","1409","Terrestre, ca. 0,8m. Frutos maduros azulados.; Campo Rupestre",NA,"-43.684444","-18.274444",NA,NA,"8809",NA,NA,"HUFU00052866","HUFU00052866",NA,NA,NA,NA
"143","2019-11-21 10:03:01-03","IBt","SP","209379","S","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis pleurocarpus","(F.Ritter) N.P.Taylor & Zappi",NA,NA,NA,NA,"Semir, J; Wanderley, MGL; Pirani, JR; Sajo, MG","1979","08","14","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó",NA,NA,NA,NA,NA,NA,"-43.7144012451172","-19.1688995361328","26557","auto","CFSC5598",NA,NA,NA,NA,"pleurocarpus",NA,NA,NA
