"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","individualCount","infraspecificEpithet"
"51","2020-12-21 16:32:20-03","MBM","MBM","55485","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","lythroides","Diplusodon lythroides","Martius","Lourteig, A.","Hatschbach, G.","39610",NA,NA,NA,"Southern America","Brazil","Bahia","Morro do Chapéu","Morro do Chapéu, arredores","-41.1561012268066","-11.5500001907349",NA,NA,"MBM055485","MBM055485",NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-12-21 16:32:20-03","MBM","MBM","25205","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Lourteig, A.","Hatschbach, G.; Ahumada, L.Z.; Ahumada, L.Z.","31509",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Sete Lagoas","Sete Lagoas","-44.2467002868652","-19.465799331665",NA,NA,"MBM025205","MBM025205",NA,NA,"22227","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:32:20-03","MBM","MBM","264504","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Barreto, M.","Magalhães, M.","1839","1942","03","15","Southern America","Brazil","Minas Gerais","Nova Lima","Serra do Curral","-43.8466987609863","-19.9855995178223",NA,NA,"MBM264504","MBM264504",NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:32:20-03","MBM","MBM","287713","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Cavalcanti, T.B.","Souza, V.C.; et al.; et al.","7913","1995","03","08","Southern America","Brazil","Minas Gerais","Ouro Branco","Estrada entre Ouro Branco e o Morro do Gabriel","-43.6918983459473","-20.5207996368408",NA,NA,"MBM287713","MBM287713",NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:32:20-03","MBM","MBM","25211","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl","Lourteig, A.","Hatschbach, G.; Ahumada, L.Z.; Ahumada, L.Z.","31252",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Três Corações","Rodovia Três Corações - São Tomé das Letras","-45.2532997131348","-21.6968994140625",NA,NA,"MBM025211","MBM025211",NA,NA,"22974","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2015-09-05 04:09:56-03","MNHN","RECOLNAT_MNHN_P","P05092317","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","lythroides","Diplusodon lythroides","DC.",NA,"Harley, R.M.",NA,"1980","6","2",NA,"Brasil","Bahia","Morro do Chapéu","Below summit of Morro do Chapéu. ca. 8 km SW of the town of Morro do Chapeu to the west of the road to Utinga","-41.2","-11.58333","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092317' target='other'> <mi>dwc_moreinfo</mi></a>","P05092317","P05092317_01","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23017",NA,NA
"57","2015-09-05 04:09:56-03","MNHN","RECOLNAT_MNHN_P","P05092322","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","lythroides","Diplusodon lythroides","DC.",NA,"Irwin, H.S.|Smith, G.L.|Harley, R.M.",NA,"1971","2","19",NA,"Brasil","Bahia",NA,"Serra do Tombador. Rio Ferro Doido, ca. 18 km E of Morro do Chapéu",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092322' target='other'> <mi>dwc_moreinfo</mi></a>","P05092322","P05092322_01","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32618",NA,NA
"58","2015-09-05 04:09:56-03","MNHN","RECOLNAT_MNHN_P","P05092319","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","lythroides","Diplusodon lythroides","DC.",NA,"Harley, R.M.|Pinheiro, R.|Renvoize, S.A.|Erskine, C.M.|Brighton, C.A.",NA,"1974","3","8",NA,"Brasil","Bahia",NA,"16km N.W. Lagoinha (which is 5.5km S.W. of Delfino) on side road to Minas do Mimoso.","-41.33333","-10.36667","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092319' target='other'> <mi>dwc_moreinfo</mi></a>","P05092319","P05092319_01","950","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17006",NA,NA
"59","2015-09-05 04:09:56-03","MNHN","RECOLNAT_MNHN_P","P05092318","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","lythroides","Diplusodon lythroides","DC.",NA,"Harley, R.M.|Santos, T.S.|Pinheiro, R.S.|Mayo, S.J.|Storr, R.M.",NA,"1977","3","2",NA,"Brasil","Bahia",NA,"Morro do Chapeu. 19.5km SE of the town of Morro do Chapeu on the BA 052 road to Mundo Novo, by the Rio Ferro Doido.","-41.03333","-11.63333","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092318' target='other'> <mi>dwc_moreinfo</mi></a>","P05092318","P05092318_01","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19230",NA,NA
"60","2015-09-05 04:09:56-03","MNHN","RECOLNAT_MNHN_P","P05092321","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","lythroides","Diplusodon lythroides","DC.",NA,"Hatschbach, G.",NA,"1977","1","15",NA,"Brasil","Bahia","Morro do Chapéu","Morro do Chapéu. Arredores","-41.1561012268066","-11.5500001907349","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092321' target='other'> <mi>dwc_moreinfo</mi></a>","P05092321","P05092321_01",NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA,NA,"39610",NA,NA
"61","2015-09-05 04:02:38-03","MNHN","RECOLNAT_MNHN_P","P05092320","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","lythroides","Diplusodon lythroides","DC.",NA,"Harley, R.M.|Pinheiro, R.|Renvoize, S.A.|Erskine, C.M.|Brighton, C.A.",NA,"1974","3","4",NA,"Brasil","Bahia",NA,"Serra do Curral Feio. 16 km N of Lagoinha (which is 5.5 km SW of Delfino) on side road to Minas do Mimoso","-41.33333","-10.36667","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092320' target='other'> <mi>dwc_moreinfo</mi></a>","P05092320","P05092320_01","950","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16697",NA,NA
"62","2015-09-05 04:13:54-03","MNHN","RECOLNAT_MNHN_P","P05092613","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Brade|Altamiro|Teodoro|Emygidio",NA,"1945","4","1",NA,"Brasil","Minas Gerais",NA,"Arredores de S. Sebastião do Paraiso",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092613' target='other'> <mi>dwc_moreinfo</mi></a>","P05092613","P05092613_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37",NA,NA
"63","2015-09-05 04:13:54-03","MNHN","RECOLNAT_MNHN_P","P05092614","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Glaziou, A.",NA,"1889","1","9",NA,"Brasil","Minas Gerais",NA,"Serra de Ilheos",NA,NA,"hb","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092614' target='other'> <mi>dwc_moreinfo</mi></a>","P05092614","P05092614_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17617",NA,NA
"64","2015-09-05 04:13:54-03","MNHN","RECOLNAT_MNHN_P","P05092615","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Irwin, H.S.|Wasshausen, D.C.|Maxwell, H.",NA,"1968","2","10",NA,"Brasil","Minas Gerais",NA,"Serra do Itabirito, ca. 50km S.E. of Belo Horizonte.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092615' target='other'> <mi>dwc_moreinfo</mi></a>","P05092615","P05092615_01","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19722",NA,NA
"65","2015-09-05 04:13:54-03","MNHN","RECOLNAT_MNHN_P","P05092616","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Martius",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092616' target='other'> <mi>dwc_moreinfo</mi></a>","P05092616","P05092616_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"868",NA,NA
"66","2015-09-05 04:13:54-03","MNHN","RECOLNAT_MNHN_P","P05092617","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Regnell",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","donné par Mme Simart, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092617' target='other'> <mi>dwc_moreinfo</mi></a>","P05092617","P05092617_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I 116",NA,NA
"67","2015-09-05 04:13:53-03","MNHN","RECOLNAT_MNHN_P","P05092596","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brasilia.",NA,NA,"hb","Reçu le 10 Avril 1880. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092596' target='other'> <mi>dwc_moreinfo</mi></a>","P05092596","P05092596_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2015-09-05 04:13:53-03","MNHN","RECOLNAT_MNHN_P","P05092597","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brasilia.",NA,NA,"hb","Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092597' target='other'> <mi>dwc_moreinfo</mi></a>","P05092597","P05092597_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2597",NA,NA
"69","2015-09-05 04:13:53-03","MNHN","RECOLNAT_MNHN_P","P05092598","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,"Prés Sitio à Centree du Campos de cote au São João del Rei",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092598' target='other'> <mi>dwc_moreinfo</mi></a>","P05092598","P05092598_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D 318",NA,NA
"70","2015-09-05 04:13:53-03","MNHN","RECOLNAT_MNHN_P","P05092599","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092599' target='other'> <mi>dwc_moreinfo</mi></a>","P05092599","P05092599_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D 318",NA,NA
"71","2015-09-05 04:13:53-03","MNHN","RECOLNAT_MNHN_P","P05092600","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Riedel",NA,NA,"2","1",NA,"Brasil","Minas Gerais",NA,"Bresil. Minas Geraes",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092600' target='other'> <mi>dwc_moreinfo</mi></a>","P05092600","P05092600_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38",NA,NA
"72","2015-09-05 04:13:53-03","MNHN","RECOLNAT_MNHN_P","P05092601","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Saint-Hilaire, A.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"Commum dans les campos [?] de la prov. Minarum.",NA,NA,"hb","Herbarium Florae Brasiliae meridionalis. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092601' target='other'> <mi>dwc_moreinfo</mi></a>","P05092601","P05092601_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2015-09-05 04:13:53-03","MNHN","RECOLNAT_MNHN_P","P05092602","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Sipolis",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092602' target='other'> <mi>dwc_moreinfo</mi></a>","P05092602","P05092602_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"74","2015-09-05 04:13:53-03","MNHN","RECOLNAT_MNHN_P","P05092603","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Trinta, Z.A.|Fromm, E.",NA,"1964","3","29",NA,"Brasil","Minas Gerais",NA,"Estr. BR-58, entre Caxambú e Pouso Alto",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092603' target='other'> <mi>dwc_moreinfo</mi></a>","P05092603","P05092603_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"672",NA,NA
"75","2015-09-05 04:13:53-03","MNHN","RECOLNAT_MNHN_P","P05092605","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Vauthier",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092605' target='other'> <mi>dwc_moreinfo</mi></a>","P05092605","P05092605_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38",NA,NA
"76","2015-09-05 04:13:53-03","MNHN","RECOLNAT_MNHN_P","P05092606","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Vauthier",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"Serra da Frio",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092606' target='other'> <mi>dwc_moreinfo</mi></a>","P05092606","P05092606_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2015-09-05 04:13:53-03","MNHN","RECOLNAT_MNHN_P","P05092607","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Schwacke",NA,"1991","3","9",NA,"Brasil","Minas Gerais",NA,"São Julião",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092607' target='other'> <mi>dwc_moreinfo</mi></a>","P05092607","P05092607_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2015-09-05 04:13:54-03","MNHN","RECOLNAT_MNHN_P","P05092609","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Glaziou",NA,"1878","4","17",NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092609' target='other'> <mi>dwc_moreinfo</mi></a>","P05092609","P05092609_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2015-09-05 04:13:54-03","MNHN","RECOLNAT_MNHN_P","P05092612","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Glaziou",NA,"1889","1","21",NA,"Brasil","Minas Gerais",NA,"Serra de Ilheos",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092612' target='other'> <mi>dwc_moreinfo</mi></a>","P05092612","P05092612_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17617",NA,NA
"80","2015-09-05 04:13:54-03","MNHN","RECOLNAT_MNHN_P","P05092610","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Ratter, J.A.|Ferreira, A.|Bertolda, J.|Santos, R.R.|Souza, R.",NA,"1968","5","29",NA,"Brasil","Mato Grosso",NA,"2km N. of the Base Camp of the Expedition, c. 270km N. of Xavantina","-51.86667","-12.9","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092610' target='other'> <mi>dwc_moreinfo</mi></a>","P05092610","P05092610_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1574",NA,NA
"81","2015-09-05 04:13:55-03","MNHN","RECOLNAT_MNHN_P","P05092621","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Hatschbach, G.|Ahumada, L.Z.",NA,"1973","2","13",NA,"Brasil","Minas Gerais","Sete Lagoas",NA,"-44.2467002868652","-19.465799331665","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092621' target='other'> <mi>dwc_moreinfo</mi></a>","P05092621","P05092621_01",NA,NA,"22227","auto",NA,NA,NA,NA,NA,NA,NA,"31509",NA,NA
"82","2015-09-05 04:13:54-03","MNHN","RECOLNAT_MNHN_P","P05092618","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Puiggari",NA,NA,NA,NA,NA,"Brasil","São Paulo","Apiaí","Brésil, prov. de Sâo Paulo, Apiahy.","-48.8400001525879","-24.5","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092618' target='other'> <mi>dwc_moreinfo</mi></a>","P05092618","P05092618_01",NA,NA,"37738","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2015-09-05 04:13:54-03","MNHN","RECOLNAT_MNHN_P","P05092619","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Puiggari",NA,NA,NA,NA,NA,"Brasil","São Paulo","Apiaí","Brésil prov. de São Paulo, Apiahy","-48.8400001525879","-24.5","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092619' target='other'> <mi>dwc_moreinfo</mi></a>","P05092619","P05092619_01",NA,NA,"37738","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2015-09-05 04:13:53-03","MNHN","RECOLNAT_MNHN_P","P05092608","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Warming, E.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Lagoa Santa","Lagoa Santa","-43.8897018432617","-19.6271991729736","hb","Herbier de A. Glaziou donné par Mme SIMART, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092608' target='other'> <mi>dwc_moreinfo</mi></a>","P05092608","P05092608_01",NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2015-09-05 04:13:54-03","MNHN","RECOLNAT_MNHN_P","P05092620","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Hatschbach, G.|Ahumada, L.Z.",NA,"1973","2","4",NA,"Brasil","Minas Gerais","Três Corações","Rodovia 3 Corações - S. Tomé das Letras.","-45.2532997131348","-21.6968994140625","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092620' target='other'> <mi>dwc_moreinfo</mi></a>","P05092620","P05092620_01",NA,NA,"22974","auto",NA,NA,NA,NA,NA,NA,NA,"31252",NA,NA
"86","2015-09-05 04:13:54-03","MNHN","RECOLNAT_MNHN_P","P05092611","PreservedSpecimen",NA,NA,NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Ratter, J.A.|Ferreira, A.|Santos, R.R.|Souza, R.",NA,"1968","5","8",NA,"Brasil","Mato Grosso",NA,"Lagoa de Leo, 8km SW of the Base Camp of the Expedition","-51.86667","-12.9","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05092611' target='other'> <mi>dwc_moreinfo</mi></a>","P05092611","P05092611_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R 1361",NA,NA
"87","2020-10-01 14:23:33-03","JBB","HEPH","35454","S","Plantae","Dicotyledon","Myrtales","Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Rezende, SG","5869","2015","04","02","Southern America","Brasil","Minas Gerais","Itabirito","Região do Pico do Itabirito","-43.853889","-20.267222",NA,"BHCB185209",NA,NA,"1090","1090",NA,NA,NA,NA,NA,NA,"-43.853889","-20.267222",NA,NA,NA,NA
"88","2020-12-11 11:37:21-03","UFMG","BHCB","185039","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Rezende, SG; Justo, AG","5699","2015","04","10","Southern America","Brasil","Minas Gerais","Rio Acima","Rio do Peixe","-43.883889","-20.095278",NA,"Arbusto; Campo Sujo","BHCB185039",NA,"1185","1270",NA,NA,NA,NA,NA,NA,"-43.883889","-20.095278",NA,NA,NA,NA
"89","2020-12-11 11:37:21-03","UFMG","BHCB","183643","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Rezende, SG; Justo, AG","5440","2015","04","14","Southern America","Brasil","Minas Gerais","Rio Acima","Rio do Peixe, Próximo a RPPN Capitão do Mato","-43.925","-20.140556",NA,"Arbusto; Campo Sujo",NA,NA,"1280","1350",NA,NA,NA,NA,NA,NA,"-43.925","-20.140556",NA,NA,NA,NA
"90","2020-12-11 11:37:21-03","UFMG","BHCB","182126","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Braga, IF; Marques, NS","s.n.","2016","02","16","Southern America","Brasil","Minas Gerais","Brumadinho","Serra Azul, Serra das Farofas","-44","-21.284575",NA,"Arbustivo; Cerrado","BHCB037881",NA,NA,NA,NA,NA,"2016",NA,"03","01","-44","-21.284575",NA,NA,NA,NA
"91","2020-12-11 11:37:21-03","UFMG","BHCB","181716","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Brina, AE","s.n.","2015","01","28","Southern America","Brasil","Minas Gerais","Itabirito",NA,"-43.927583","-20.426056",NA,"Subarbusto; Savana Gramíneo-Lenhosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.927583","-20.426056",NA,NA,NA,NA
"92","2020-12-11 11:37:21-03","UFMG","BHCB","1064","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Schwacke, CAW","7270","1904",NA,NA,"Southern America","Brasil","Minas Gerais",NA,"São Julião.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-12-11 11:37:21-03","UFMG","BHCB","145808","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Mansur, T; Tameirão Neto, E","91","2010","08","05","Southern America","Brasil","Minas Gerais","Raposos",NA,"-44.277778","-20.038611",NA,"Campo limpo","BHCB007746",NA,"1281","1281",NA,NA,"2013",NA,"06","10","-44.277778","-20.038611",NA,NA,NA,NA
"94","2020-12-11 11:37:21-03","UFMG","BHCB","198990","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Quaresma, AS; Mendes, MS","s.n.","2018","02","27","Southern America","Brasil","Minas Gerais","Ouro Preto","Antiga Estação Ferroviária Dom Bosco, Proximidades da Estação","-43","-20.436389",NA,"Coordenadas aproximadas.","BHCB198990",NA,NA,NA,NA,NA,"2018",NA,"03","10","-43","-20.436389",NA,NA,NA,NA
"95","2020-12-11 11:37:21-03","UFMG","BHCB","185115","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Rezende, SG; Justo, AG","5775","2015","04","07","Southern America","Brasil","Minas Gerais","Rio Acima","Bacia do Córrego do Andaime","-43.800833","-20.172222",NA,"Arbusto; Campo sujo","BHCB185115",NA,"905","975",NA,NA,NA,NA,NA,NA,"-43.800833","-20.172222",NA,NA,NA,NA
"96","2020-12-11 11:37:21-03","UFMG","BHCB","185209","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Rezende, SG; Justo, AG","5869","2015","04","02","Southern America","Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.853889","-20.267222",NA,"Arbusto; Cerrado","BHCB185209",NA,"1090","1195",NA,NA,NA,NA,NA,NA,"-43.853889","-20.267222",NA,NA,NA,NA
"97","2020-12-11 11:37:21-03","UFMG","BHCB","190804","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Paiva, JAM; Souza, JAM; Silva, SHA","1673","2018","02","22","Southern America","Brasil","Minas Gerais","Raposos","Fazenda Cutão","-43.751944","-20.021389",NA,"Subarbusto, 0,40 m. Flor rosa. Frutos passados castanhos.; Campo Rupestre Quartzítico","BHCB190804",NA,"1235","1235",NA,NA,"2018",NA,"02",NA,"-43.751944","-20.021389",NA,NA,NA,NA
"98","2020-12-11 11:37:21-03","UFMG","BHCB","190826","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Diplusodon","villosissimus","Diplusodon villosissimus","Pohl",NA,"Paiva, JAM; Souza, JAM; Silva, SHA","1723","2018","03","07","Southern America","Brasil","Minas Gerais","Itabirito","RPPN Cata Branca","-43.836389","-20.238889",NA,"Subarbusto, 0,60m. Flor rosa com estame amarelo.; Campo Rupestre Quartzítico","BHCB190826",NA,"1057","1057",NA,NA,"2018",NA,"03",NA,"-43.836389","-20.238889",NA,NA,NA,NA
