"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","identifiedBy","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"296","2021-04-07 11:40:44-03","UFMS","CGMS","36434","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","A. Pott; V.J. Pott; L.C.P. Lima; R.A. Mauro; M. Pereira","2001","05","31",NA,"Brasil",NA,NA,"Flor ausente. Fruto imaturo. Habitat: Cerradão baixo (6,00m de altura) pouco denso. Solo areia quartzosa distrófica. Relevo encosta. Habito: Arvoreta. Frequente. 2,00-4,00m de altura.","CGMS1065841",NA,NA,"Mart.","9047","Mato Grosso do Sul","Chapadão do Sul","Fazenda Ribeirão, entrada no Km 130 da rodovia MS 306.","-52.9833333","-18.6872222",NA,NA,"720","720","-52,9833333","-18,6872222","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2021-04-07 11:40:44-03","UFMS","CGMS","47696","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","M.M. Morelli; F.M.R. Godoy; P.P. Oliveira; S.R. Ramalho; F. Macedo Alves","2014","11","27",NA,"Brasil",NA,NA,"Pétalas carnosas amareladas. Habitat: Cerrado Sensu Strictu. Habito: Árvore.","CGMS1077654",NA,NA,"Mart.","233","Mato Grosso do Sul","Aquidauana","Morro do Paxixi.","-55.6255556","-20.4391666","M.M. Morelli",NA,"523","523","-55,6255556","-20,4391666","2014","11","27",NA,NA,NA,NA,NA,NA,NA,NA
"298","2021-04-07 11:40:44-03","UFMS","CGMS","66702","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","C.R. Stritar; L.S. Savala; T.D. Barbosa; A.L.B. Sartori","2017","10","25",NA,"Brasil",NA,NA,"Flor laranja amarelada. Fruto marrom. Habitat: Floresta estacional semidecidual em domínio de Cerrado. Solo arenoso. Relevo suave, encosta de morro. Habito: Árvore. 6,00 m de altura.","CGMS1099663",NA,NA,"Mart.","119","Mato Grosso do Sul","Alcinópolis","Parque Estadual das Nascentes do Rio Taquari. Trilha da cachoeira.","-53.4052778","-18.1494444",NA,NA,"476","476","-53,4052778","-18,1494444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2021-04-07 11:40:44-03","UFMS","CGMS","47049","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","A.C.Gomes; A.G.S. Arruda; D.J. Machate; F. Macedo Alves; T.C. Piva","2014","11","25",NA,"Brasil",NA,NA,"Flor ausente. Fruto amarelo claro. Habitat: Cerradão. Solo arenoso. Habito: Subarbusto.","CGMS1077026",NA,NA,"Mart.","10","Mato Grosso do Sul","Aquidauana","Cerradinho da Universidade Estadual do Mato Grosso do Sul.","-55.6583333","-20.4366666",NA,NA,"188","188","-55,6583333","-20,4366666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2021-04-07 11:40:44-03","UFMS","CGMS","59463","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","S. Torrecilha; J.L.C.S. Almeida; G.P. Freitas; M.G.G. Carrijo","2015","11","19",NA,"Brasil",NA,NA,NA,"CGMS1089376",NA,NA,"Mart.","159","Mato Grosso do Sul","Costa Rica","Parque Estadual Nascentes do Taquari.","-53.3052778","-18.2380555","F.M. Alves",NA,"752","752","-53,3052778","-18,2380555","2015","11","19",NA,NA,NA,NA,NA,NA,NA,NA
"301","2021-04-07 11:40:44-03","UFMS","CGMS","29090","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","F.J.M. Caporal; A. Guglieri-Caporal","2009","10","20",NA,"Brasil",NA,NA,NA,"CGMS1058551",NA,NA,"Mart.","787","Mato Grosso do Sul","Sidrolândia","Fazenda Nova Esperança.","-54.8438889","-20.7563889","A. Guglieri-Caporal",NA,"504","504","-54,8438889","-20,7563889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2021-04-07 11:40:44-03","UFMS","CGMS","9642","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","G.A. Damasceno-Junior; M. Soares-Lima; P.V. Gonçalves","2000","12","14",NA,"Brasil",NA,NA,"Flor creme. Habitat: Mata semidecídua/cerradão. Solo litólico. Relevo plano. Habito: Árvore. 4,00m de altura.","CGMS001458",NA,NA,"Mart.","2073","Mato Grosso do Sul","Bonito","Mata na área de acesso à Gruta do Lago Azul.","-56.5905555","-21.1419444","G.A. Damasceno-Junior",NA,NA,NA,"-56,5905555","-21,1419444","2000","12","14",NA,NA,NA,NA,NA,NA,NA,NA
"303","2021-04-07 11:40:44-03","UFMS","CGMS","15037","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","A.S. Penha; T. Ramires; C.S. Campos; M.C. Lescano","2004","10","29",NA,"Brasil",NA,NA,NA,"CGMS1044544",NA,NA,"Mart.","218","Mato Grosso do Sul","Costa Rica","Fazenda Fortuna.","-52.9925","-18.4011111","U.M. Resende",NA,NA,NA,"-52,9925","-18,4011111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2021-04-07 11:40:44-03","UFMS","CGMS","35930","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","D.T. Azevedo; A.P.P. Oliveira; T.G. Freitas; L.S.B. Jordão","2012","11","02",NA,"Brasil",NA,NA,"Flor ausente. Fruto marrom. Habitat: Cerradão. Solo arenoso. Habito: Arbusto. 3,00m de altura.","CGMS1065336",NA,NA,"Mart.","37","Mato Grosso do Sul","Rio Verde de Mato Grosso","Pantanal da Nhecolândia, beira de estrada após a serra da Alegria.","-55.2833333","-18.6641667","V.F. Mansano",NA,"160","160","-55,2833333","-18,6641667","2012","11","05",NA,NA,NA,NA,NA,NA,NA,NA
"305","2021-04-07 11:40:44-03","UFMS","CGMS","21642","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","W.M. Ramos; F.F. Fernandes","2007","12","16",NA,"Brasil",NA,NA,NA,"CGMS1051052",NA,NA,"Mart.","275","Mato Grosso do Sul","Aquidauana","Estrada Parque de Piraputanga.","-55.4902777","-20.4616667","W.M. Ramos",NA,NA,NA,"-55,4902777","-20,4616667","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2021-04-07 11:40:44-03","UFMS","CGMS","24841","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","M.L. Bueno","2008","09","20",NA,"Brasil",NA,NA,NA,"CGMS1054267",NA,NA,"Mart.","673","Mato Grosso do Sul","Campo Grande","APA do Guariroba.","-54.6464004516602","-20.4428005218506","M.L. Bueno",NA,NA,NA,NA,NA,"2009","01","05","161190","auto",NA,NA,NA,NA,NA,NA
"307","2021-04-07 11:40:44-03","UFMS","CGMS","4648","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Beti","1992","07","27",NA,"Brasil",NA,NA,"Folhas muito coriáceas. Filotaxia alterna. Habitat: Terrestre. Habito: Árvore.","CGMS1014107",NA,NA,"Mart.","56","Mato Grosso do Sul","Campo Grande","Área 09. Teatro Glauce Rocha.","-54.6464004516602","-20.4428005218506","E. Burkhardt",NA,NA,NA,NA,NA,"1992","08","08","161190","auto",NA,NA,NA,NA,NA,NA
"308","2021-04-07 11:40:44-03","UFMS","CGMS","7","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","I.M.L. Lima","1983","10","25",NA,"Brasil",NA,NA,"Flor rosada-laranjada. Habitat: Terrestre. Habito: Arbusto.","CGMS001462",NA,NA,"Mart.",NA,"Mato Grosso do Sul","Campo Grande","Bairro Tiradentes.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA
"309","2021-04-07 11:40:44-03","UFMS","CGMS","5","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","S.R.C. Oliveira","1983","10","25",NA,"Brasil",NA,NA,"Flor alaranjada. Habitat: Terrestre. Habito: Arbusto.","CGMS001463",NA,NA,"Mart.",NA,"Mato Grosso do Sul","Campo Grande","Bairro Tiradentes, rua Jhibius.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA
"310","2021-04-07 11:40:44-03","UFMS","CGMS","6297","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","G.B. Wolfart; P.C. Palhano","1992","03","14",NA,"Brasil",NA,NA,"Tronco liso e espesso.","CGMS1014106",NA,NA,"Mart.","8","Mato Grosso do Sul","Campo Grande","Camous da UFMS.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA
"311","2021-04-07 11:40:44-03","UFMS","CGMS","8389","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","M.R. Sigrist; H.N. Consolaro; F. Tupinambá","1999","10","06",NA,"Brasil",NA,NA,"Flor amarronzada. Coleta 14. MuitosBotões, asPétalas estão cheias de marca; muitas abelhas trigonas.","CGMS001460",NA,NA,"Mart.",NA,"Mato Grosso do Sul","Campo Grande","Campus da UFMS. Área 01. Quadras.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA
"312","2021-04-07 11:40:44-03","UFMS","CGMS","40979","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","M. Yano","2012",NA,NA,NA,"Brasil",NA,NA,"Análise fitoquímica.","CGMS1069971",NA,NA,"Mart.","15","Mato Grosso do Sul","Campo Grande","Fazenda escola - UCDB.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,"2020",NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA
"313","2021-04-07 11:40:44-03","UFMS","CGMS","3604","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","E. Burkhardt; et al.","1990","08","29",NA,"Brasil",NA,NA,NA,"CGMS001603",NA,NA,"Mart.","40","Mato Grosso do Sul","Campo Grande","Fazenda Santa Inês.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA
"314","2021-04-07 11:40:44-03","UFMS","CGMS","18924","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","A. Sciamarelli; Z.V. Pereira","1999","07","16",NA,"Brasil",NA,NA,NA,"CGMS1048223",NA,NA,"Mart.","789","Mato Grosso do Sul","Dourados","Fazenda Paradouro.","-54.8055992126465","-22.2210998535156",NA,NA,NA,NA,NA,NA,NA,NA,NA,"74744","auto",NA,NA,NA,NA,NA,NA
"315","2021-04-07 11:40:44-03","UFMS","CGMS","9554","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","A. Sciamarelli; M.I.B. de Oliveira; L.P. Clemente; R. Betoni","2001","09","12",NA,"Brasil",NA,NA,"Fruto marrom. Habitat: Mata. Habito: Árvore. 6,00m de altura.","CGMS001459",NA,NA,"Mart.","1014","Mato Grosso do Sul","Nova Alvorada do Sul","Canavial. 21k 769726 UTM 729420.","-54.3838996887207","-21.465799331665",NA,NA,NA,NA,NA,NA,NA,NA,NA,"77569","auto",NA,NA,NA,NA,NA,NA
"316","2021-04-07 11:40:44-03","UFMS","CGMS","11571","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","U.M. Resende; M.M. Resende","2000","12","10",NA,"Brasil",NA,NA,NA,"CGMS1040894",NA,NA,"Mart.","2114","Mato Grosso do Sul","Três Lagoas","Cascalheira da Barragem de Jupiá.","-51.6782989501953","-20.7511005401611",NA,NA,NA,NA,NA,NA,NA,NA,NA,"150618","auto",NA,NA,NA,NA,NA,NA
"317","2019-11-27 13:45:46-03","UFS","ASE","1216","PreservedSpecimen","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Andrade-Lima, D de; Carvalho, FA de; Araújo, PF","1971","11","30","Southern America","Brasil",NA,NA,"Árvore. 5. metros. Corola salmon claro.; Árvore. 5. metros. Corola salmon claro.","ASE0004457","Magnoliophyta",NA,"Mart.","ASE1216","Paraíba",NA,"4 km depois de Bonito de Santa Fé, na estr. para S","-34.863056","-7.115",NA,"ASE0004457",NA,NA,"-34.863056","-7.115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2019-08-20 10:02:38-03","UNICAMP","UEC","129288","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Gomes, BZ","2002","08","28",NA,"Brazil",NA,NA,"ori, altura 5,5 m","UEC080333","Magnoliopsida",NA,"Mart.","152","São Paulo","Brotas","Horto Santa Fé 1, Formação estudada: Transição cerradão mata ciliar","-48.388889","-22.265","Gomes, BZ","UEC080333",NA,NA,"-48.388889","-22.265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2019-08-20 10:02:38-03","UNICAMP","UEC","130748","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Sciamarelli, A; Oliveira, MIB; Clemente, LP; Betoni, R","2001","09","12",NA,"Brazil",NA,NA,"ori, Árvore de 6 m. com frutos marrom","UEC080337","Magnoliopsida",NA,"Mart.","1014","Mato Grosso do Sul",NA,"Mata Nova Alvorada do Sul, Canavial",NA,NA,NA,"UEC080337",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2019-08-20 10:02:38-03","UNICAMP","UEC","196806","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Monge, M","2013","01","14",NA,"Brazil",NA,NA,NA,"UEC155288","Magnoliopsida",NA,"Mart.","1373","São Paulo","São Carlos","Bairro Santa Felicia. Condominio Eldorado.","-47.890833","-22.216667","Monge, M","UEC155288",NA,NA,"-47.890833","-22.216667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2019-09-23 10:16:15-03","UNICAMP","UEC","149896","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Kinoshita, LS; Martins, AB; Galvão, JC; Fanton, JCM; Shimizu, GH","2008","11","03",NA,"Brazil",NA,NA,NA,"UEC080367","Magnoliopsida",NA,"Mart.","08-126","Minas Gerais","Capitólio","Pousada do Rio Turvo.","-46.293333","-20.636389",NA,"UEC080367",NA,NA,"-46.293333","-20.636389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2021-03-01 16:21:25-03","UNICAMP","UEC","187341","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Pereira, B","2013","06",NA,NA,"Brazil",NA,NA,"Arbóreo. Enontra-se cultivada em ex situ.","UEC115594","Magnoliopsida",NA,"Mart.","s.n.","São Paulo","Paulínia","CPMA, CPQBA, Betel.","-47.1","-22.783333",NA,"UEC115594",NA,NA,"-47.1","-22.783333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2019-08-20 10:02:38-03","UNICAMP","UEC","30473","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Shepherd, GJ; Monteiro, R; Andrade, JB","1976","12","15",NA,"Brazil",NA,NA,"flor, Árvore 5m, flores alaranjadas.","UEC080347","Magnoliopsida",NA,"Mart.","4120","Mato Grosso",NA,"Rodovia de Miranda a Campão.",NA,NA,"Mello-Silva, R","UEC080347",NA,NA,NA,NA,"1985","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2019-08-20 10:02:38-03","UNICAMP","UEC","44364","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Bicudo, LRH; Campos, CJ; Amaral Jr, A","1986","01","28",NA,"Brazil",NA,NA,"2m alt, 15cm de circunferência do tronco a 30cm do solo. Em botão.","UEC080362","Magnoliopsida",NA,"Mart.","396","São Paulo","Botucatu","À margem da rodovia João Melão, que liga, Campo cerrado.","-48.738611","-22.9","Bicudo, LRH","UEC080362",NA,NA,"-48.738611","-22.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2019-08-20 10:02:38-03","UNICAMP","UEC","44366","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Bicudo, LRH; Campos, CJ; Amaral Jr, A","1986","12","11",NA,"Brazil",NA,NA,"flor, 2,5m alt. - 20cm circunferência do tronco a 30cm do solo - botões amarelo-pálidos.","UEC080363","Magnoliopsida",NA,"Mart.","1724","São Paulo","Botucatu","À margem da rodovia João Melão, que liga, Campo cerrado.","-48.738611","-22.9","Bicudo, LRH","UEC080363",NA,NA,"-48.738611","-22.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2019-08-20 10:02:38-03","UNICAMP","UEC","54591","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Burkhardt, E","1990","08","29",NA,"Brazil",NA,NA,"Solo seco, cerrado. Árvore de 2,2m alt., folhas coriáceas.","UEC080364","Magnoliopsida",NA,"Mart.","42","Mato Grosso do Sul","Campo Grande","Faz. Santa Inês","-42.616667","-4.872222",NA,"UEC080364",NA,NA,"-42.616667","-4.872222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-08-20 10:02:38-03","UNICAMP","UEC","54507","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Burkhardt, E","1990","08","22",NA,"Brazil",NA,NA,"Solo seco, cerrado. Árvore de 5,5m de altura.","UEC080368","Magnoliopsida",NA,"Mart.","13","Mato Grosso do Sul","Campo Grande","Faz. Santa Inês","-42.616667","-4.872222",NA,"UEC080368",NA,NA,"-42.616667","-4.872222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2019-08-20 10:02:38-03","UNICAMP","UEC","54508","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Burkhardt, E","1990","08","22",NA,"Brazil",NA,NA,"Solo seco, cerrado. Árvore de 5m alt., folhas coreaceas, disposição alterna. Ariticum .","UEC080357","Magnoliopsida",NA,"Mart.","9","Mato Grosso do Sul","Campo Grande","Faz. Santa Inês","-42.616667","-4.872222",NA,"UEC080357",NA,NA,"-42.616667","-4.872222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2019-08-20 10:02:38-03","UNICAMP","UEC","54592","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Burkhardt, E","1990","08","29",NA,"Brazil",NA,NA,"Solo seco, cerrado. Árvore de 3m de altura. Araticum","UEC080332","Magnoliopsida",NA,"Mart.","39","Mato Grosso do Sul","Campo Grande","Faz. Santa Inês","-42.616667","-4.872222",NA,"UEC080332",NA,NA,"-42.616667","-4.872222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2019-08-20 10:02:38-03","UNICAMP","UEC","54594","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Burkhardt, E","1990","08","29",NA,"Brazil",NA,NA,"Solo seco, cerrado. Árvore de 3,5m alt. Araticum.","UEC080366","Magnoliopsida",NA,"Mart.","38","Mato Grosso do Sul","Campo Grande","Faz. Santa Inês","-42.616667","-4.872222",NA,"UEC080366",NA,NA,"-42.616667","-4.872222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2019-08-20 10:02:38-03","UNICAMP","UEC","54595","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Burkhardt, E","1990","08","22",NA,"Brazil",NA,NA,"Solo seco, cerrado. Árvore de 5m alt. Araticum.","UEC080331","Magnoliopsida",NA,"Mart.","15","Mato Grosso do Sul","Campo Grande","Faz. Santa Inês","-42.616667","-4.872222",NA,"UEC080331",NA,NA,"-42.616667","-4.872222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2019-08-20 10:02:38-03","UNICAMP","UEC","54597","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Burkhardt, E","1990","08","22",NA,"Brazil",NA,NA,"Solo seco, cerrado. Árvore de 5.5m alt. Araticum.","UEC080352","Magnoliopsida",NA,"Mart.","14","Mato Grosso do Sul","Campo Grande","Faz. Santa Inês","-42.616667","-4.872222",NA,"UEC080352",NA,NA,"-42.616667","-4.872222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2019-08-20 10:02:38-03","UNICAMP","UEC","73873","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Marimon, BS","1994","11","15",NA,"Brazil",NA,NA,"Cerrado. Arenoso c/ cascalho. Plano. Arbusto (3m x 33cm). Casca suberosa formando placas.","UEC080370","Magnoliopsida",NA,"Mart.","204-A","Mato Grosso","Nova Xavantina","Margem esquerda da estrada de acesso ao","-52.348611","-14.690278","Tamashiro, JY","UEC080370","300","300","-52.348611","-14.690278","1995","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2019-08-20 10:02:38-03","UNICAMP","UEC","104041","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Conceição, GM","1998","04","19",NA,"Brazil",NA,NA,"fruto, Bruto de raposa. Arbusto. Cerrado.","UEC080346","Magnoliopsida",NA,"Mart.","148","Maranhão","Mirador","Aldeia","-44.3630981445312","-6.37083005905151",NA,"UEC080346","360","360",NA,NA,NA,NA,NA,"176498","auto",NA,NA,NA,NA,NA,NA
"335","2019-08-20 10:02:38-03","UNICAMP","UEC","44640","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","?","1984","10","19",NA,"Brazil",NA,NA,"flor, Arvoreta ca. 2,3m alt. Flores alvo ferrugíneas.","UEC080349","Magnoliopsida",NA,"Mart.","190","Mato Grosso","Cuiabá","Km 14 rod. MT 305.","-56.0966987609863","-15.5960998535156",NA,"UEC080349",NA,NA,NA,NA,NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA
"336","2019-08-20 10:02:38-03","UNICAMP","UEC","130747","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Sciamarelli, A","2001","09","28",NA,"Brazil",NA,NA,"Árvore 5 m co botões Cerrado","UEC080340","Magnoliopsida",NA,"Mart.","1062","Mato Grosso do Sul","Dourados","Campo Gramde - Dourados","-54.8055992126465","-22.2210998535156",NA,"UEC080340",NA,NA,NA,NA,NA,NA,NA,"74744","auto",NA,NA,NA,NA,NA,NA
"337","2019-08-20 10:02:38-03","UNICAMP","UEC","54488","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Tiritan, O; Paiva, M","1990","08","23",NA,"Brazil",NA,NA,"1,7m alt., menos de 10cm de circunferência de tronco, apenas fruto, n.v.: araticum.","UEC080342","Magnoliopsida",NA,"Mart.","35","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa da UNESP-C, Cerradão.","-51.4188995361328","-20.3672008514404","Pereira-Noronha, MR","UEC080342",NA,NA,NA,NA,"1990","08",NA,"74358","auto",NA,NA,NA,NA,NA,NA
"338","2019-08-20 10:02:38-03","UNICAMP","UEC","54539","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Tiritan, O; Paiva, M","1990","08","16",NA,"Brazil",NA,NA,"Árvore ca. de 6m de altura, apenas frutos verdes.","UEC080341","Magnoliopsida",NA,"Mart.","19","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa da UNESP-C, Cerrado bovino.","-51.4188995361328","-20.3672008514404","Pereira-Noronha, MR","UEC080341",NA,NA,NA,NA,"1990","08",NA,"74358","auto",NA,NA,NA,NA,NA,NA
"339","2019-08-20 10:02:38-03","UNICAMP","UEC","48234","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Tamashiro, JY","1985","11","05",NA,"Brazil",NA,NA,"flor, Arvoreta até 5m, flores amareladas.","UEC080355","Magnoliopsida",NA,"Mart.","s.n.","Mato Grosso do Sul","Selvíria","Fazenda do Cacildo Arantes, Cerrado alto.","-51.4188995361328","-20.3672008514404",NA,"UEC080355",NA,NA,NA,NA,NA,NA,NA,"74358","auto",NA,NA,NA,NA,NA,NA
"340","2019-08-20 10:02:38-03","UNICAMP","UEC","21521","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Hatschbach, G; Guimarães, O","1969","07","12",NA,"Brazil",NA,NA,"fruto, Árvore típica do cerrado.","UEC080356","Magnoliopsida",NA,"Mart.","21792","Mato Grosso do Sul","Sidrolândia",NA,"-54.9613990783691","-20.9319000244141","Rooden, J van","UEC080356",NA,NA,NA,NA,"1979",NA,NA,"73119","auto",NA,NA,NA,NA,NA,NA
"341","2019-08-20 10:02:38-03","UNICAMP","UEC","149743","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Kinoshita, LS; Martins, AB; Galvão, JC; Aranha, JLM; Silveira, MF; Caseli, CC","2008","11","04",NA,"Brazil",NA,NA,"Arvoreta,",NA,"Magnoliopsida",NA,"Mart.","08/347","Minas Gerais","Capitólio","Pousada do Rio Turvo","-46.0499992370605","-20.6152992248535",NA,NA,"808","808",NA,NA,NA,NA,NA,"29474","auto",NA,NA,NA,NA,NA,NA
"342","2019-08-20 10:02:38-03","UNICAMP","UEC","22764","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Leitão Filho, HF; Martins, FR; Shepherd, GJ","1980","12","09",NA,"Brazil",NA,NA,"Flores amarelas de 2 a 2,5m.","UEC080350","Magnoliopsida",NA,"Mart.","11762","Minas Gerais","Lavras","Em cerrado, próximo a cidade., Subida da serrinha na estrada que leva ao Canal de TV-CEMIG.","-44.999698638916","-21.2453002929688","Pirani, JR","UEC080350",NA,NA,NA,NA,"1985","11",NA,"20044","auto",NA,NA,NA,NA,NA,NA
"343","2019-08-20 10:02:38-03","UNICAMP","UEC","42753","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","?","1982","10","05",NA,"Brazil",NA,NA,"flor, Cerrado. Arbusto 2m alt.","UEC080348","Magnoliopsida",NA,"Mart.","s.n.","Minas Gerais","Lavras","Rosário","-44.999698638916","-21.2453002929688",NA,"UEC080348",NA,NA,NA,NA,"1984","10",NA,"20044","auto",NA,NA,NA,NA,NA,NA
"344","2019-08-20 10:02:38-03","UNICAMP","UEC","34205","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Leitão Filho, HF; Semir, J; Tozzi, AMGA; Yamamoto, K","1983","12","07",NA,"Brazil",NA,NA,"flor, Arbusto até 2m, flores creme. Cerrado.","UEC080334","Magnoliopsida",NA,"Mart.","15340","Minas Gerais","Lavras","Serrinha., Entrada da acsso à Retransmissora da CEMIG.","-44.999698638916","-21.2453002929688",NA,"UEC080334",NA,NA,NA,NA,NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA
"345","2021-03-01 16:21:25-03","UNICAMP","UEC","180709","S","Plantae","Annonaceae","Annona","coriacea","Annona coriacea","Scatigna, AV; Silva, JS; Costa, MFB; Silva, ED; Galvão, JC; Tozzi, AMGA","2011","11","12",NA,"Brazil",NA,NA,"Arbusto ca. 1,7 m. Corola castanha, cálice verde.; Campo cerrado.","UEC021134","Magnoliopsida",NA,"Mart.","2","Minas Gerais","São João Batista do Glória","Serra da Canastra, estrada para pousada Vale dos Canteiros.","-46.5055999755859","-20.6413993835449","Tamashiro, JY","UEC021134",NA,NA,NA,NA,"2011","11",NA,"29048","auto",NA,NA,NA,NA,NA,NA
