"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","infraspecificEpithet","typeStatus","dayIdentified","fieldNumber","individualCount","relatedCatalogItem"
"103","2019-11-13 11:28:42-03","USP","SPF","107151","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","heterophylla","Chusquea heterophylla","Nees","Viana, PL","Giulietti, AM","1095","1995","06","04",NA,"Brasil","São Paulo","Alto do Pico Itaguaré.","-44.9599990844727","-22.5699996948242","2400","2400",NA,NA,"SPF00107151","SPF00107151","Cruzeiro",NA,NA,"2007","10","17702","auto",NA,NA,NA,NA,NA,NA,NA
"104","2019-10-07 09:21:45-03","UEFS","HUEFS","238516","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Chusquea","heterophylla","Chusquea heterophylla","Nees",NA,"Pianissola, E.M.","32","2013","12","05",NA,"Brasil","Minas Gerais","PESB. Trilha do Pico do Boné. Lado esquerdo. Fora da trilha, embaixo da abado boné.","-42.444444","-20.683611","1826","1826",NA,NA,"HUEFS0238516","HUEFS0238516","Araponga","42W26'40''","20S41'1''",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"105","2019-10-07 09:21:45-03","UEFS","HUEFS","238532","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Chusquea","heterophylla","Chusquea heterophylla","Nees",NA,"Santos-Gonçalves","569","2003","11","07",NA,"Brasil","Rio de Janeiro","Parque ncional do Itatiaia.","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"HUEFS0238532","HUEFS0238532","Itatiaia",NA,NA,NA,NA,"19648","auto","Lilianae",NA,NA,NA,NA,NA,NA
"106","2019-10-07 09:21:45-03","UEFS","HUEFS","238706","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Chusquea","heterophylla","Chusquea heterophylla","Nees",NA,"Santos, A.G.","489","2002","03","12",NA,"Brasil","Rio de Janeiro","Parque Estadual da Serra dos Órgãos. Trilha da Pedra do Sino.","-43.028056","-22.458611","158","158",NA,"Campo de altitude.","HUEFS0238706","HUEFS0238706","Teresópolis","43W1'41''","22S27'31''",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"107","2019-10-07 09:21:45-03","UEFS","HUEFS","238517","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Chusquea","heterophylla","Chusquea heterophylla","Nees","E.M.Pianissola","Silva, A.P.","296","2015","08","28",NA,"Brasil","Minas Gerais","Parque Estadual da Serra do Brigadeiro, trilha Pico do Boné.","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,"HUEFS0238517","HUEFS0238517 HUEFS0238517_e1","Araponga",NA,NA,"2019","05","16385","auto","Lilianae",NA,NA,NA,NA,NA,NA
"108","2019-10-07 09:21:45-03","UEFS","HUEFS","238514","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Chusquea","heterophylla","Chusquea heterophylla","Nees","E.M.Pianissola","Silva, A.P.","295","2015","08","28",NA,"Brasil","Minas Gerais","Parque Estadual da Serra do Brigadeiro, trilha Pico do Boné.","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,"HUEFS0238514","HUEFS0238514 HUEFS0238514_e1","Araponga",NA,NA,"2019","05","16385","auto","Lilianae",NA,NA,NA,NA,NA,NA
"109","2019-10-07 09:21:45-03","UEFS","HUEFS","238530","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Chusquea","heterophylla","Chusquea heterophylla","Nees","E.M.Pianissola","Silva, A.P.","293","2015","08","28",NA,"Brasil","Minas Gerais","Parque Estadual da Serra do Brigadeiro, trilha Pico do Boné.","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,"HUEFS0238530","HUEFS0238530 HUEFS0238530_e1","Araponga",NA,NA,"2019","05","16385","auto","Lilianae",NA,NA,NA,NA,NA,NA
"110","2019-10-07 09:21:45-03","UEFS","HUEFS","238515","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Chusquea","heterophylla","Chusquea heterophylla","Nees","E.M.Pianissola","Silva, A.P.","294","2015","08","28",NA,"Brasil","Minas Gerais","Parque Estadual da Serra do Brigadeiro, trilha Pico do Boné.","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,"HUEFS0238515","HUEFS0238515 HUEFS0238515_e1","Araponga",NA,NA,"2019","05","16385","auto","Lilianae",NA,NA,NA,NA,NA,NA
"111","2019-10-07 09:21:45-03","UEFS","HUEFS","241996","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Chusquea","heterophylla","Chusquea heterophylla","Nees","L.G.Clark","Leoni, L.S.","4093","1999","01","09",NA,"Brasil","Minas Gerais","Parque Nacional. Arrozal. Ao lado da trilha.","-41.8683013916016","-20.4333000183105","2300","2300",NA,"Campo de altitude.","HUEFS0241996","HUEFS0241996 HUEFS0241996_e1","Alto Caparaó",NA,NA,"2018","10","21645","auto","Lilianae",NA,NA,NA,NA,NA,NA
"112","2019-10-07 09:21:45-03","UEFS","HUEFS","242000","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Chusquea","heterophylla","Chusquea heterophylla","Nees","L.G.Clark","Leoni, L.S.","6206","2005","06","21",NA,"Brasil","Espírito Santo","Parque Nacional do Caparaó. Área em frente ao Vale Encantado.","-41.5358009338379","-20.3458003997803","2025","2025",NA,"Área de transição.","HUEFS0242000","HUEFS0242000 HUEFS0242000_e1","Iúna",NA,NA,"2018","10","32198","auto","Lilianae",NA,NA,NA,NA,NA,NA
"113","2020-07-23 12:18:27-03","CEPLAC","CEPEC","12934","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","heterophylla","Chusquea heterophylla",NA,"L. G. Clark","T. R. Soderstrom","1928","1972","04","04",NA,"Brasil","Rio de Janeiro","Limite entre Petrópolis/Teresópolis. Serra dos Orgãos. Morro Açu.","-43.033333","-22.466667",NA,NA,NA,NA,NA,NA,"PETRÓPOLIS","43W2'0","22S28'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/02/1994"
"114","2020-07-23 12:18:27-03","CEPLAC","CEPEC","133658","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","heterophylla","Chusquea heterophylla",NA,NA,"R. Guedes","2405",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"-44.5633010864258","-22.4960994720459",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"ITATIAIA",NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA
"115","2017-09-11 17:12:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Chusquea","heterophylla","Chusquea heterophylla elongata","Nees",NA,"Sellow, F","853",NA,NA,NA,"Southern America","Brazil",NA,"in Brasilia, loco natali non indicato",NA,NA,NA,NA,NA,"forma ramis porrectis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"elongata",NA,NA,NA,NA,NA
"116","2017-09-11 17:12:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Chusquea","heterophylla","Chusquea heterophylla elongata","Nees",NA,"Glaziou, AFM","2831",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","prope Rio de Janeiro",NA,NA,NA,NA,NA,"forma ramis secundis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"elongata",NA,NA,NA,NA,NA
"117","2017-09-11 17:12:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Chusquea","heterophylla","Chusquea heterophylla elongata","Nees",NA,"Sello, HL","853",NA,NA,NA,"Southern America","Brazil",NA,"in Brasilia, loco natali non indicato",NA,NA,NA,NA,NA,"forma ramis porrectis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"elongata",NA,NA,NA,NA,NA
"118","2017-09-11 17:12:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Chusquea","heterophylla","Chusquea heterophylla microphylla","Nees",NA,"Glaziou, AFM","5436",NA,NA,NA,"Southern America","Brazil","?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"microphylla",NA,NA,NA,NA,NA
"119","2017-09-11 17:12:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Chusquea","heterophylla","Chusquea heterophylla squamosa","Nees",NA,"Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"squamosa",NA,NA,NA,NA,NA
"120","2017-09-11 17:12:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Chusquea","heterophylla","Chusquea heterophylla squamosa","Nees",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"squamosa",NA,NA,NA,NA,NA
"121","2017-09-11 17:12:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Chusquea","heterophylla","Chusquea heterophylla elongata","Nees",NA,"Sellow, F","853",NA,NA,NA,"Southern America","Brazil",NA,"in Brasilia, loco natali non indicato",NA,NA,NA,NA,NA,"forma ramis porrectis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"elongata",NA,NA,NA,NA,NA
"122","2017-09-11 17:12:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Chusquea","heterophylla","Chusquea heterophylla elongata","Nees",NA,"Glaziou, AFM","2831",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","prope Rio de Janeiro",NA,NA,NA,NA,NA,"forma ramis secundis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"elongata",NA,NA,NA,NA,NA
"123","2017-09-11 17:12:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Chusquea","heterophylla","Chusquea heterophylla elongata","Nees",NA,"Sello, HL","853",NA,NA,NA,"Southern America","Brazil",NA,"in Brasilia, loco natali non indicato",NA,NA,NA,NA,NA,"forma ramis porrectis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"elongata",NA,NA,NA,NA,NA
"124","2017-09-11 17:12:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Chusquea","heterophylla","Chusquea heterophylla squamosa","Nees",NA,"Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"squamosa",NA,NA,NA,NA,NA
"125","2017-09-11 17:12:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Chusquea","heterophylla","Chusquea heterophylla squamosa","Nees",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"squamosa",NA,NA,NA,NA,NA
"126","2019-11-21 10:15:06-03","IBt","SP","238203","S","Plantae",NA,NA,"Poaceae","Chusquea","heterophylla","Chusquea heterophylla","Nees",NA,"Clark, L; et al.","658","1990","02","10",NA,"Brasil","Minas Gerais","Parque Nacional do Itatiaia, Pico das Agulhas Negras, near abrigo Rebouças, Rio Campo Belo.","-44.633333","-22.383333","2300","2300",NA,NA,NA,NA,"Itamonte","-44.633333","-22.383333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-11-21 10:15:06-03","IBt","SP","140902","S","Plantae",NA,NA,"Poaceae","Chusquea","heterophylla","Chusquea heterophylla","Nees","Clark, LG","Eiten, G; Eiten, LT","7144","1966","04","22",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos, Boundary between Município de Teresópolis and Mun. de Petrópolis: Serra dos Órgãos National Park, ca. 7 km SW of city of Teresópolis. Base of Pedra do Sino.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990","01",NA,NA,NA,NA,NA,"19",NA,NA,NA
"128","2019-11-21 10:15:06-03","IBt","SP","235148","S","Plantae",NA,NA,"Poaceae","Chusquea","heterophylla","Chusquea heterophylla","Nees","Clark, LG","s.col.","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1987","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-11-21 10:15:06-03","IBt","SP","236385","S","Plantae",NA,NA,"Poaceae","Chusquea","heterophylla","Chusquea heterophylla","Nees","Clark, LG","Felfili, JM","s.n.","1989","03","01",NA,"Brasil","Rio de Janeiro","Parque Nacional do Itatiaia",NA,NA,"2000","2000",NA,NA,NA,NA,NA,NA,NA,"1994","01",NA,NA,NA,NA,NA,"14",NA,NA,NA
"130","2019-11-21 10:15:06-03","IBt","SP","252380","S","Plantae",NA,NA,"Poaceae","Chusquea","heterophylla","Chusquea heterophylla","Nees",NA,"Clark, L; Morel, M; Sarahyba, S","791","1991","02","11",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos, Campo das Antas, trail to Pedra do Sino","-43.016667","-22.45","2050","2050",NA,NA,NA,NA,"Teresópolis","-43.016667","-22.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-11-21 10:15:06-03","IBt","SP","252381","S","Plantae",NA,NA,"Poaceae","Chusquea","heterophylla","Chusquea heterophylla","Nees",NA,"Clark, L; Morel, M; Sarahyba, S","792","1991","02","11",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos, Campo das Antas, trail to Pedra do Sino.","-43.016667","-22.45","2050","2050",NA,NA,"SP042383","SP042383","Teresópolis","-43.016667","-22.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-11-21 10:15:06-03","IBt","SP","252392","S","Plantae",NA,NA,"Poaceae","Chusquea","heterophylla","Chusquea heterophylla","Nees",NA,"Clark, L; et al.","803","1991","02","15",NA,"Brasil","Rio de Janeiro","Serra dos Órgãos, Pico da Caledônia, Reserva do Petrobras.","-42.6","-22.366667","2100","2100",NA,NA,"SP042381","SP042381","Nova Friburgo","-42.6","-22.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-11-21 10:15:06-03","IBt","SP","252393","S","Plantae",NA,NA,"Poaceae","Chusquea","heterophylla","Chusquea heterophylla","Nees",NA,"Clark, L; Morel, M; Sarahyba, S; Silvestre, LS","804","1991","02","15",NA,"Brasil","Rio de Janeiro","Pico da Caledônia, Reserva do Petrobras, Serra dos Órgãos","-42.6","-22.366667","2100","2100",NA,NA,NA,NA,"Nova Friburgo","-42.6","-22.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-11-21 10:15:06-03","IBt","SP","238370","S","Plantae",NA,NA,"Poaceae","Chusquea","heterophylla","Chusquea heterophylla","Nees",NA,"Clark, L; Morel, M","634","1990","01","16",NA,"Brasil","Minas Gerais","Road to Pico das Agulhas Negras, km 13-14, Fazenda Alsene","-44.8699989318848","-22.283899307251","2400","2400",NA,NA,"SP042379","SP042379","Itamonte",NA,NA,NA,NA,"26914","auto",NA,NA,NA,NA,NA,NA,NA
"135","2019-11-21 10:15:06-03","IBt","SP","238370a","Extra","Plantae",NA,NA,"Poaceae","Chusquea","heterophylla","Chusquea heterophylla","Nees",NA,"Clark, L; Morel, M","634","1990","01","16",NA,"Brasil","Minas Gerais","Road to Pico das Agulhas Negras, km 13-14, Fazenda Alsene","-44.8699989318848","-22.283899307251","2400","2400",NA,NA,"SP042382","SP042382","Itamonte",NA,NA,NA,NA,"26914","auto",NA,NA,NA,NA,NA,NA,NA
"136","2019-11-21 10:15:06-03","IBt","SP","10289","S","Plantae",NA,NA,"Poaceae","Chusquea","heterophylla","Chusquea heterophylla","Nees","Clark, LG","Luederwaldt, H","s.n.","1906","05",NA,NA,"Brasil","Rio de Janeiro",NA,"-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"SP042384","SP042384","Itatiaia",NA,NA,"1990","01","19648","auto",NA,NA,NA,"19",NA,NA,NA
"137","2019-11-21 10:15:06-03","IBt","SP","10283","S","Plantae",NA,NA,"Poaceae","Chusquea","heterophylla","Chusquea heterophylla","Nees","Clark, LG","Luederwaldt, H","s.n.","1906","05",NA,NA,"Brasil","Rio de Janeiro",NA,"-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,NA,"Itatiaia",NA,NA,"1990","01","19648","auto",NA,NA,NA,"19",NA,NA,NA
"138","2019-11-21 10:15:06-03","IBt","SP","235149","S","Plantae",NA,NA,"Poaceae","Chusquea","heterophylla","Chusquea heterophylla","Nees","Clark, LG","Brade, AC","14061","1934","07",NA,NA,"Brasil","Rio de Janeiro","Rio d'Ouro.","-44.5633010864258","-22.4960994720459","2100","2100",NA,NA,NA,NA,"Itatiaia",NA,NA,"1987","01","19648","auto",NA,NA,NA,NA,NA,NA,NA
"139","2019-11-21 10:15:06-03","IBt","SP","290436","S","Plantae",NA,NA,"Poaceae","Chusquea","heterophylla","Chusquea heterophylla","Nees","Clark, LG","Giulietti, AM; et al.","1095","1995","06","04",NA,"Brasil","São Paulo","Alto do Pico Itaguaré. Limite entre os Estados de São Paulo e Minas Gerais.","-44.9599990844727","-22.5699996948242","2400","2400",NA,NA,"SP042386","SP042386","Cruzeiro",NA,NA,"2005","07","17702","auto",NA,NA,NA,NA,NA,NA,NA
