"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","coordinatePrecision","occurrenceRemarks","geoFlag","continentOcean","preparationType","previousCatalogNumber","recordNumber","typeStatus","phylum","order","infraspecificEpithet","class","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","relatedCatalogItem"
"399","2021-02-11 17:18:56-03","UFPR","UPCB","51044","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Hatschbach, G.","2005","01","01","Hatschbach, G.","2005","03","17","Brasil","Santa Catarina","Laguna","-48.7807998657227","-28.4825000762939",NA,NA,NA,NA,NA,NA,"Praia do Sol","21199","Arbusto 1,8m, ramoso, estames vermelhos, restinga. Alt.: 3-10m s.n.m..","auto",NA,NA,NA,"79237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2021-02-11 17:18:56-03","UFPR","UPCB","9237","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Cortez, T.C.","1992","08",NA,"Mattozo, I.J.","1968","08","04","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"Rua Riachuelo","46557","2m, flor vermelha, cultivada..","auto",NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2015-02-20 12:47:00-02","MO","MOBOT","2199971","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"Teodoro Rojas","1924","4",NA,"Paraguay","Guairá",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colonia Independencia",NA,NA,NA,"South America",NA,NA,"Rojas 4872",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2008-09-04 10:53:00-03","MO","MOBOT","100146881","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"Julio A. Hurrell|D. Bazzano","2002","6","5","Argentina","Buenos Aires",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pdo. Tres de Febrero, El Palomar.",NA,NA,NA,"South America",NA,NA,"Hurrell 4702",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"403","2013-09-24 13:54:00-03","MO","MOBOT","100626751","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"M. Coro R.","1981","4",NA,"Bolivia","Tarija","Cercado",NA,NA,NA,NA,"1850.00000000","1900.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Coro Ramírez 1350",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"404","2015-02-20 12:47:00-02","MO","MOBOT","2199963","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"Teodoro Rojas","1927","11",NA,"Paraguay","Central",NA,"-57.573138","-25.24428",NA,NA,NA,NA,NA,NA,"Jardin Botanico",NA,NA,NA,"South America",NA,NA,"Rojas s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2015-02-20 12:47:00-02","MO","MOBOT","2199964","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"Teodoro Rojas","1924","4",NA,"Paraguay","Guairá",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colonia Independencia",NA,NA,NA,"South America",NA,NA,"Rojas 4872",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2015-02-20 12:47:00-02","MO","MOBOT","2199970","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"Teodoro Rojas","1927","11",NA,"Paraguay","Central",NA,"-57.573138","-25.24428",NA,NA,NA,NA,NA,NA,"Jardin Botanico",NA,NA,NA,"South America",NA,NA,"Rojas s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2011-12-22 05:01:00-02","MO","MOBOT","1076166","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"Teodoro Rojas","1933","9",NA,"Paraguay","Amambay",NA,"-55.61666","-22.56666",NA,NA,NA,NA,NA,NA,"Punta Porá.",NA,NA,NA,"South America",NA,NA,"Rojas 6223",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"408","2015-08-23 05:45:00-03","MO","MOBOT","2891683","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","G. P. Lewis",NA,NA,NA,"S.A. Renvoize|C.M. Wilmot-Dear|Fernando O. Zuloaga","1978","10","14","Argentina","Misiones","Apóstoles",NA,NA,NA,NA,"200.00000000",NA,NA,NA,"San Jose, Escuela Agrotecnico Don Bosco. Grassland with mixed scrub forest mostly along river courses. Soil thin. Edge of riverine mixed scrub-forest.",NA,NA,NA,"South America",NA,NA,"Renvoize 3083",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"409","2010-01-29 20:50:00-02","MO","MOBOT","2891877","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Herter",NA,NA,NA,"W.G. Herter","1949","9",NA,"Uruguay","Salto",NA,NA,NA,NA,NA,"60.00000000","70.00000000",NA,NA,"Assoc silo. ripar. arg. h.i. Arapey.",NA,NA,NA,"South America",NA,NA,"Herter 1091b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2008-05-27 22:02:00-03","MO","MOBOT","2891950","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","A. Burkart",NA,NA,NA,"Victor Maruñak","1970",NA,NA,"Argentina","Misiones","Candelaria",NA,NA,NA,NA,NA,NA,NA,NA,"Cerro Corá.",NA,NA,NA,"South America",NA,NA,"Maruñak 138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2015-10-31 05:50:00-02","MO","MOBOT","2892235","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","W. Hoehne",NA,NA,NA,"Wilson Hoehne","1944","3","10","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SP, Parque do Estado. Diadema, Mandavaré",NA,NA,NA,"South America",NA,NA,"Hoehne s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2015-10-31 05:50:00-02","MO","MOBOT","2892327","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","W. Hoehne",NA,NA,NA,"Wilson Hoehne","1951",NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"São Paulo: Parque do Estado.",NA,NA,NA,"South America",NA,NA,"Hoehne s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2013-12-22 19:26:00-02","MO","MOBOT","2892805","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Stephen F. Smith",NA,NA,NA,"A. Kegler","2001",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"780.00000000",NA,NA,NA,"RS-Mun. de Caxias do Sul-Vila Oliva. Hábitat na mata ciliar.",NA,NA,NA,"South America",NA,NA,"Kegler 1091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2011-06-27 08:43:00-03","MO","MOBOT","2892877","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"F. Sellow","1814",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Sellow 1178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2009-07-17 07:39:00-03","MO","MOBOT","2893710","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"Émile Hassler","1907",NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sierra de Armanbay.",NA,NA,NA,"South America",NA,NA,"Hassler 10580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2008-05-27 22:02:00-03","MO","MOBOT","2893986","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach","1982","4","14","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Barragem Rio Mourão (mun. Campo Mourão).",NA,NA,NA,"South America",NA,NA,"Hatschbach 44838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2008-05-27 22:02:00-03","MO","MOBOT","2894095","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"Balduino Rambo","1949",NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P. ALegre, Morro Santána.",NA,NA,NA,"South America",NA,NA,"Rambo 41983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2008-05-27 22:02:00-03","MO","MOBOT","2894112","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"Balduino Rambo","1950",NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morro da Gloria p. P. Alegre.",NA,NA,NA,"South America",NA,NA,"Rambo 48819",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2008-05-27 22:02:00-03","MO","MOBOT","2894142","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"* SIMAS","1947",NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S. Salvador, Montenegro, In silvula paludosa.",NA,NA,NA,"South America",NA,NA,"SIMAS 35669",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2020-03-27 13:05:00-03","MO","MOBOT","2894167","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"MBG","1898","1",NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"MBG s.n.",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"421","2015-03-17 22:12:00-03","MO","MOBOT","2894306","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"I. Gilberto M.","1950",NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Canoas. Inst. Agr. do Sul (Pelotas).",NA,NA,NA,"South America",NA,NA,"Gilberto M. 65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2018-06-22 05:25:00-03","MO","MOBOT","2894388","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","R.S. Cowan 75",NA,NA,NA,"Lyman B. Smith|Pe. Raulino Reitz","1964","10","14","Brazil","Santa Catarina",NA,"-52.61666","-27.1",NA,NA,"350.00000000","450.00000000",NA,NA,"Mun.Chapecó: Forest Seminário Diocesiano, west of Chapecó,",NA,NA,NA,"South America",NA,NA,"Smith 12509",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2008-05-27 22:02:00-03","MO","MOBOT","2894452","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","R.S. Cowan 75",NA,NA,NA,"Lyman B. Smith","1964","10","21","Brazil","Santa Catarina",NA,"-53.73333","-26.53333",NA,NA,"300.00000000","400.00000000",NA,NA,"Sun. São Miguel d'Oeste: Forest above Rio Reperi-guaçu, Peperi,",NA,NA,NA,"South America",NA,NA,"Smith 12778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2018-06-22 05:25:00-03","MO","MOBOT","2894563","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","R.S. Cowan 75",NA,NA,NA,"Lyman B. Smith|Pe. Raulino Reitz","1964","10","23","Brazil","Santa Catarina",NA,"-52.33333","-26.58333",NA,NA,"900.00000000","1000.00000000",NA,NA,"Mun. Abelardo Luz: Pastured forest, north bank of Rio Chapeco at Abelardo Luz,",NA,NA,NA,"South America",NA,NA,"Smith 12871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2018-05-16 10:35:00-03","MO","MOBOT","101046447","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"A. Wilkinson","1972","1","13","Brazil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,NA,"#27 Vila Gianetti.","13937",NA,"auto","South America",NA,NA,"Wilkinson 565",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"426","2008-05-27 22:02:00-03","MO","MOBOT","1068256","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","R. Fortunato (BAB)",NA,NA,NA,"R.D. Locke|et al.","1995","8","28","Paraguay","Central",NA,"-57.66666","-25.26666",NA,NA,NA,NA,NA,NA,"Asunción: American Embassy.",NA,NA,NA,"South America",NA,NA,"Locke 16",NA,NA,NA,NA,NA,"4",NA,NA,"1",NA
"427","2008-05-27 22:02:00-03","MO","MOBOT","1917524","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei sancti-pauli","(Hassk.) Benth.",NA,NA,NA,NA,"Little","1984","2","1","Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Centro Forestal Alto Parana. Bosque humedo.",NA,NA,NA,"South America",NA,NA,"Little 40102",NA,NA,NA,"sancti-pauli",NA,NA,NA,NA,NA,NA
"428","2015-02-20 12:47:00-02","MO","MOBOT","2199962","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei sancti-pauli","(Hassk.) Benth.",NA,NA,NA,NA,"Teodoro Rojas","1919","8",NA,"Paraguay","Paraguarí",NA,"-56.80388","-25.76305",NA,NA,NA,NA,NA,NA,"Caballero",NA,NA,NA,"South America",NA,NA,"Rojas 3263",NA,NA,NA,"sancti-pauli",NA,NA,NA,NA,NA,NA
"429","2015-02-20 12:47:00-02","MO","MOBOT","2199969","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei sancti-pauli","(Hassk.) Benth.",NA,NA,NA,NA,"Teodoro Rojas","1919","8",NA,"Paraguay","Paraguarí",NA,"-56.80388","-25.76305",NA,NA,NA,NA,NA,NA,"Caballero",NA,NA,NA,"South America",NA,NA,"Rojas 3263",NA,NA,NA,"sancti-pauli",NA,NA,NA,NA,NA,NA
"430","2015-10-31 05:50:00-02","MO","MOBOT","2892122","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei sancti-pauli","(Hassk.) Benth.","W. Hoehne",NA,NA,NA,"Wilson Hoehne","1954",NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Limeira. N. Vulgar: Piadena, Mandararé, Cabelinho de Jesus",NA,NA,NA,"South America",NA,NA,"Hoehne s.n.",NA,NA,NA,"sancti-pauli",NA,NA,NA,NA,NA,NA
"431","2019-03-29 10:41:21-03","UFSM","HDCF","4579","S","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.",NA,NA,NA,NA,"Longhi, S. J.","1991","10","30","Uruguai",NA,"Artigas",NA,NA,NA,NA,NA,NA,NA,NA,"Tres Cerros de Catalán",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2019-03-29 10:41:21-03","UFSM","HDCF","4901","S","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Denardi, L.","2016","03","22","Filho, A. A.","1991","10","31","Uruguai",NA,"Artigas",NA,NA,NA,NA,NA,NA,NA,NA,"Pintado Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2019-03-29 10:41:21-03","UFSM","HDCF","2264","S","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Marchiori, J. N. C.","1986","01","17","Marchiori, J. N. C.","1986","01","17","Brasil","Rio Grande do Sul","Jaguari","-54.689998626709","-29.4974994659424",NA,NA,NA,NA,NA,NA,"Santa Isidro","27649",NA,"auto","América",NA,NA,"312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2019-03-29 10:41:21-03","UFSM","HDCF","2884","S","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Marchiori, J. N. C.","1986","09","14","Marchiori, J. N. C.","1986","09","14","Brasil","Rio Grande do Sul","Canguçú","-52.6755981445312","-31.3950004577637",NA,NA,NA,NA,NA,NA,NA,"68702","Estames vermelhos","auto","América",NA,NA,"504",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2019-03-29 10:41:21-03","UFSM","HDCF","590","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Marchiori, J. N. C.",NA,NA,NA,"Marchiori, J. N. C.","1982","06","15","Brasil","Rio Grande do Sul","Jaguari","-54.689998626709","-29.4974994659424",NA,NA,NA,NA,NA,NA,"Balneário Fernando schilling","27649","Flores vermelhas, folhas plurijugas","auto","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2019-03-29 10:41:21-03","UFSM","HDCF","844","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Marchiori, J. N. C.","1985","04","25","Longhi, S. J.; Marchiori, J. N. C.","1981","10","13","Brasil","Rio Grande do Sul","Jaguari","-54.689998626709","-29.4974994659424",NA,NA,NA,NA,NA,NA,"Gruta Fontana Freda","27649","Inventário de nativas (am. 7/sn)","auto","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2019-03-29 10:41:21-03","UFSM","HDCF","3811","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Denardi, L.","2016","03","22","Longhi, S. J.","1988","09","08","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,NA,"Boca do Monte","37819","Coletado na Estação Experimental de Silvicultura. Flores vermelhas","auto","América",NA,NA,"1169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2019-03-29 10:41:21-03","UFSM","HDCF","761","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Marchiori, J. N. C.","1982","10","26","Marchiori, J. N. C.","1982","10","21","Brasil","Rio Grande do Sul","Santiago","-54.8671989440918","-29.1916999816895",NA,NA,NA,NA,NA,NA,"Pilão d'água","56006","No interior da mata ciliar associada com guabijús. Arvoreta do sub-bosque","auto","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2019-03-29 10:41:21-03","UFSM","HDCF","586","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Marchiori, J. N. C.","1982","10","22","Longhi, S. J.","1982","02","22","Brasil","Rio Grande do Sul","São Luiz Gonzaga","-54.9608001708984","-28.4083003997803",NA,NA,NA,NA,NA,NA,"Limoeiro","39496","Estames roxos","auto","América",NA,NA,"131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2020-09-08 15:06:56-03","UNIOESTE","UNOP","5382","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Snak, C.","2010","03","31","Ferreira, R.","2004",NA,NA,"Brasil","Mato Grosso do Sul","Campo Grande","-54.628056","-20.4975","-54.628056","-20.4975","532","532",NA,NA,"Campo grande",NA,"Arbusto. Flor vermelho-escuro. Inflorescência formada por flores pequenas assemelhando-se a uma esponja.",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2018-02-21 09:34:02-03","UNIOESTE","UNOP","6063","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Ribas, O.S.","2009","10",NA,"Marchett, F.","2005","03","18","Brasil","Paraná","Caxias do sul",NA,NA,NA,NA,"780","780",NA,NA,"Campus da UCS em Orla da Mata",NA,NA,NA,NA,NA,NA,"137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2018-09-12 14:48:10-03","UNIOESTE","UNOP","4670","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Snak, C.","2010","03",NA,"Fernandes, A.P.T.; Rodio, E.; Rodio, E.","2008","09","24","Brasil","Paraná","Cascavel","-53.444444","-24.953333","-53.444444","-24.953333","715","715",NA,NA,"Região do lago municipal",NA,"Arvoreta ca. 1,5-2 m alt. Folhas compostas. Corola em tubo, pétalas não tão vistosas, estames com coloração vermelha.",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2018-02-21 09:34:02-03","UNIOESTE","UNOP","4455","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Snak, C.","2010","03","31","Ziemniczak, K.; Azevedo, S.G.; Azevedo, S.G.","2007","09","24","Brasil","Paraná","Santa Helena","-54.3328018188477","-24.8603000640869",NA,NA,NA,NA,NA,NA,"Rua Argentina, Bairro São Luis","23937","Árvore, folhas alternas, compostas, flores reunidas em inflorescências racemosas, diclamídeas, corola com prefloração valvar, ovário súpero unicarpelar, estames numerosos vermelhos.","auto",NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2018-02-21 09:34:02-03","UNIOESTE","UNOP","4565","S","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Snak, C.","2008","07",NA,"Ziemniczak, K.; Azevedo, S.G.; Azevedo, S.G.","2007","09","24","Brasil","Paraná","Santa Helena","-54.3328018188477","-24.8603000640869",NA,NA,NA,NA,NA,NA,"Rua Argentina, Bairro São Luis","23937","Árvore, folhas alternas, compostas, flores reunidas em inflorescências racemosas, diclamídeas, corola com prefloração valvar, ovário súpero unicarpelar, estames numerosos vermelhos.","auto",NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2020-08-31 09:14:29-03","INPA","INPA","211368","S","Plantae","Leguminosae-Mim","Calliandra","tweedii","Calliandra tweedii","Benth.","Burkart, AE","1973",NA,NA,"Gottsberger, IS","1970","09","16","Brasil","São Paulo","Botucatu","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"INPA0211368","INPA0211368 INPA0211368_e",NA,"40412",NA,"auto","Southern America",NA,NA,"12-26570",NA,"Dicotyledon Rosids","Fabales",NA,NA,NA,NA,NA,NA,NA
"446","2020-08-31 09:14:29-03","INPA","INPA","211468","S","Plantae","Leguminosae-Mim","Calliandra","tweedii","Calliandra tweedii","Benth.","Burkart, AE","1973",NA,NA,"Gottsberger, IS","1970","09","02","Brasil","São Paulo","Botucatu","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"INPA0211468","INPA0211468 INPA0211468_e",NA,"40412",NA,"auto","Southern America",NA,NA,"357",NA,"Dicotyledon Rosids","Fabales",NA,NA,NA,NA,NA,NA,NA
"447","2020-08-31 09:14:29-03","INPA","INPA","200806","S","Plantae","Leguminosae-Mim","Calliandra","tweedii","Calliandra tweedii","Benth.","Barneby, RC","1999",NA,NA,"Silva, JM da","1998","09","05","Brasil","Paraná","Diamante do Norte","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"INPA0200806","INPA0200806 INPA0200806_e","Rio Paranapanema","16110",NA,"auto","Southern America",NA,NA,"2478",NA,"Dicotyledon Rosids","Fabales",NA,NA,NA,NA,NA,NA,NA
"448","2021-01-09 21:48:30-03","UNICENTRO","HUCO","0767","S","Plantae","Fabaceae","Calliandra","tweediei","Calliandra tweediei","Benth.","Medeiros, R.",NA,NA,NA,"Inoue, M.T.; et al.; et al.","2003","05","10","Brasil","Paraná","Castro","-50.0119018554688","-24.7910995483398",NA,NA,NA,NA,"HUCO000767",NA,"Hotel 100 árvores","50779",NA,"auto",NA,NA,NA,"77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2019-12-23 08:17:52-03","ICAUFMG","MCCA","2812","S","Plantae","Leguminosae","Calliandra","tweedii","Calliandra tweedii","Benth.","IGLESIAS, D.T.","2019","03","25","SILVEIRA, J.E","2018","12","18","Brasil","Minas Gerais","Bonito de Minas","-44.7543983459473","-15.3233003616333",NA,NA,NA,NA,"MCCA02940","MCCA02940","APA Pandeiros","95199","Coletado na margem da estrada para Comunidade Vereda Água Boa","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2020-06-15 15:30:35-03","UNESP-RC","HRCB","50163","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.",NA,NA,NA,NA,"Lombardi","2008","08","22","Brasil","São Paulo","Jundiaí","-46.918778","-23.230111","46º55'07.6W","23º13'48,4S","960","960",NA,NA,NA,NA,"Remanescente de cultivo, arbusto ca. 3,5 m, cálice e corola creme-esverdeados, filetes vermelhos",NA,NA,NA,NA,"7475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2020-06-15 15:30:35-03","UNESP-RC","HRCB","65074","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","M.C. Vergne",NA,NA,NA,"Grupo Azul",NA,NA,NA,"Brasil","Rio de Janeiro","Itatiaia","-44.608101","-22.454642","44°36'29.163W","22°27'16.7106S","718","718",NA,NA,"Parque Nacional do Itatiaia -Trilha ao redor da Casa do Pesquisador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2020-06-15 15:30:35-03","UNESP-RC","HRCB","9585","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Pagano, S.N.","1988",NA,NA,"Gabriel, J.L.C.","1987","10","08","Brasil","São Paulo","Botucatu","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,NA,NA,"Fazenda São João","40412","Árvore, flores com estames brancos na base e roxos no ápice","auto",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2020-06-15 15:30:35-03","UNESP-RC","HRCB","46524","PreservedSpecimen","Plantae","Fabaceae","Calliandra","tweedii","Calliandra tweedii","Benth.","Hatschbach, G.","2006",NA,NA,"Hatschbach, G.","2006","08","11","Brasil","Santa Catarina","Laguna","-48.7807998657227","-28.4825000762939",NA,NA,NA,NA,NA,NA,"Praia do Sol","21199","Arbusto, 2m, estames vermelhos","auto",NA,NA,NA,"79619",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
