"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","individualCount","occurrenceRemarks","recordNumber","continentOcean","decimalLongitude","decimalLatitude","preparationType","barcode","imagecode","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","infraspecificEpithet","previousCatalogNumber"
"174","2015-09-29 19:03:32-03","MNHN","RECOLNAT_MNHN_P","P00686624","PreservedSpecimen",NA,NA,NA,"Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","Maas & Maas",NA,NA,NA,"Glaziou, A.","1894","10","20","Brésil",NA,NA,"Province de Goyaz : Capelinha de Sto. Antonio près la grotte de Lage",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00686624' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb","P00686624","P00686624_01",NA,NA,NA,NA,NA,"22180",NA,NA
"175","2019-04-24 16:46:36-03","MNHN","RECOLNAT_MNHN_P","P00686625","PreservedSpecimen",NA,NA,NA,"Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","Maas & Maas",NA,NA,NA,"Glaziou, A.","1894","11","24","Brésil",NA,NA,"Province de Goyaz : Morro da Canastra, dans les terrains calcaires",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00686625' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb","P00686625","P00686625_01 P00686625_02",NA,NA,NA,NA,NA,"22180",NA,NA
"176","2015-09-29 02:39:29-03","MNHN","RECOLNAT_MNHN_P","P00686626","PreservedSpecimen",NA,NA,NA,"Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","Maas & Maas",NA,NA,NA,"Glaziou, A.","1894","10","20","Brésil",NA,NA,"Province de Goyaz : grotte de Lapa entre Guariroba et Sto. Antonio",NA,NA,NA,NA,NA,"Reçu le 27 mai 1896 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00686626' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb","P00686626","P00686626_01 P00686626_02",NA,NA,NA,NA,NA,"22181",NA,NA
"177","2019-04-24 16:46:38-03","MNHN","RECOLNAT_MNHN_P","P00686627","PreservedSpecimen",NA,NA,NA,"Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","Maas & Maas",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,"Province de Minas Geraes",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00686627' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb","P00686627","P00686627_01 P00686627_02",NA,NA,NA,NA,NA,NA,NA,NA
"178","2015-09-29 03:20:07-03","MNHN","RECOLNAT_MNHN_P","P00686628","PreservedSpecimen",NA,NA,NA,"Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","Maas & Maas",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,"Province de Minas Geraes",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00686628' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb","P00686628","P00686628_01",NA,NA,NA,NA,NA,NA,NA,NA
"179","2018-10-29 09:53:39-03","MNHN","RECOLNAT_MNHN_P","P00686629","PreservedSpecimen",NA,NA,NA,"Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","Maas & Maas",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,"Province de Minas Geraes",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00686629' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb","P00686629","P00686629_01",NA,NA,NA,NA,NA,NA,NA,NA
"180","2015-09-04 04:10:28-03","MNHN","RECOLNAT_MNHN_P","P00686631","PreservedSpecimen",NA,NA,NA,"Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","Maas & Maas",NA,NA,NA,"Weddell, H.A.","1844","9",NA,"Brésil",NA,NA,"Sertao d'Amaroleité, bois humides",NA,NA,NA,NA,NA,"Attaché avec P00686632 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00686631' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb","P00686631","P00686631_01 P00686631_02",NA,NA,NA,NA,NA,"2832",NA,NA
"181","2017-04-14 10:38:10-03","MNHN","RECOLNAT_MNHN_P","P01740586","PreservedSpecimen",NA,NA,NA,"Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","P.J.M. Maas & H. Maas",NA,NA,NA,"Claussen, P.","1838",NA,NA,"Brésil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01740586' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb","P01740586","P01740586_01 P01740586_02",NA,NA,NA,NA,NA,"180",NA,NA
"182","2015-09-03 20:48:55-03","MNHN","RECOLNAT_MNHN_P","P01740587","PreservedSpecimen",NA,NA,NA,"Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","P.J.M. Maas & H. Maas",NA,NA,NA,"Claussen","1838","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01740587' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb","P01740587","P01740587_01 P01740587_02",NA,NA,NA,NA,NA,"180",NA,NA
"183","2017-04-14 10:38:12-03","MNHN","RECOLNAT_MNHN_P","P01740665","PreservedSpecimen",NA,NA,NA,"Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","Maas & Maas",NA,NA,NA,"Prance, G.T.|Rodrigues, W.A.|Ramos, J.F.|Farias, L.G.","1968","11","29","Brasil","Rondônia",NA,"Serra dos Tres Irmãos, opposite Mutumparaná.",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01740665' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb","P01740665","P01740665_01",NA,NA,NA,NA,NA,"8975",NA,NA
"184","2017-03-31 14:19:57-03","MNHN","RECOLNAT_MNHN_P","P01740666","PreservedSpecimen",NA,NA,NA,"Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","P.J.M. Maas & H. Maas",NA,NA,NA,"Weddell, H.A.","1844","9",NA,"Brésil",NA,NA,"Sertão d´Amaroleité.",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01740666' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb","P01740666","P01740666_01 P01740666_02",NA,NA,NA,NA,NA,"2810",NA,NA
"185","2017-03-24 15:46:48-03","MNHN","RECOLNAT_MNHN_P","P01740667","PreservedSpecimen",NA,NA,NA,"Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","P.J.M. Maas & H. Maas",NA,NA,NA,"Weddell, H.A.","1844","9","1","Brasil",NA,NA,"Sertao d´Amaroleité.",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01740667' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb","P01740667","P01740667_01 P01740667_02",NA,NA,NA,NA,NA,"2810",NA,NA
"186","2017-03-24 16:41:28-03","MNHN","RECOLNAT_MNHN_P","P01740668","PreservedSpecimen",NA,NA,NA,"Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","Maas & Maas",NA,NA,NA,"Saint-Hilaire, A.","1816","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01740668' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb","P01740668","P01740668_01",NA,NA,NA,NA,NA,NA,NA,NA
"187","2015-09-03 20:48:54-03","MNHN","RECOLNAT_MNHN_P","P01740585","PreservedSpecimen",NA,NA,NA,"Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","Maas & Maas",NA,NA,NA,"Philcox, D.|Bertoldo, J.","1968","1","13","Brasil","Rio Grande do Sul","Barra do Guarita","River bank of Rio Garças.",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01740585' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"-53.7099990844727","-27.1919002532959","hb","P01740585","P01740585_01","10804","auto",NA,NA,NA,"4000",NA,NA
"188","2018-10-29 09:53:40-03","MNHN","RECOLNAT_MNHN_P","P00686632","PreservedSpecimen",NA,NA,NA,"Costaceae","Costus","subsessilis","Costus subsessilis","(Nees & Mart.) Maas",NA,NA,NA,NA,"Weddell, H.A.","1844","9",NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"Attaché avec P00686631 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00686632' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb","P00686632","P00686632_01",NA,NA,NA,NA,NA,"2810",NA,NA
"189","2020-10-01 14:27:09-03","JBB","HEPH","30025","S","Plantae","Monocotyledon","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","André, TJC","2011","08",NA,"Aparecida-Silva, M; Cardoso, E; Oliveira, FCA; Fonseca, ML","2000","11","01","Brasil","Goiás","Campos Belos","Fazenda Liso, próximo ao povoado de Pouso Alto","-46.556667","-12.976944","685","685",NA,"Comum em área restrita","4629","Southern America","-46.556667","-12.976944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-10-01 14:27:09-03","JBB","HEPH","7267","S","Plantae","Monocotyledon","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.",NA,NA,NA,NA,"Salles, AEH","1990","10","23","Brasil","Goiás","Goiás Velho",NA,NA,NA,NA,NA,NA,NA,"1796","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-10-01 14:27:09-03","JBB","HEPH","30037","S","Plantae","Monocotyledon","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","Forzza, RC","2011","08",NA,"Pereira, BAS; Alvarenga, D","1992","10","15","Brasil","Distrito Federal","Brasília","APA de Cafuringa, Fazenda Dois Irmãos",NA,NA,NA,NA,NA,NA,"2251","Southern America","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"192","2020-10-01 14:27:09-03","JBB","HEPH","30153","S","Plantae","Monocotyledon","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","Oliveira, MS","2013","11","25","Paiva, VF; Oliveira, MS","2013","11","25","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília, Área do Viveiro",NA,NA,NA,NA,NA,NA,"917","Southern America","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"193","2020-10-01 14:27:09-03","JBB","HEPH","20999","S","Plantae","Monocotyledon","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","Paiva, VF","2016","03","10","Salles, AEH; Oliveira, MS; Jesus, FPR de; Azevedo, INC de; Carvalho, FJ de; Moreira, KRS","2004","11","09","Brasil","Minas Gerais","Paraopeba","Floresta Nacional",NA,NA,NA,NA,NA,"Coordenadas em UTM 1916285 44241809","3200","Southern America","-44.4042015075684","-19.2744007110596",NA,NA,NA,"26090","auto",NA,NA,NA,NA,NA,NA
"194","2020-12-11 11:43:39-03","UFMG","BHCB","183492","PreservedSpecimen","Plantae","Monocotyledon",NA,"Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.",NA,"2014","12",NA,"Antar, GM; et al.","2014","08","20","Brasil","Minas Gerais","Santana de Pirapama",NA,"-43.773889","-19.004833","696","696",NA,"Erva rizomada ca 30 cm, cálice esverdeado, frutos imaturos esverdeados, bráctea e labelo passados amarronzados.","621","Southern America","-43.773889","-19.004833",NA,"BHCB039512",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-12-11 11:43:39-03","UFMG","BHCB","188313","PreservedSpecimen","Plantae","Monocotyledon",NA,"Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.",NA,NA,NA,NA,"Meyer, PB; Giorni, VT","2014","10","30","Brasil","Minas Gerais","Prudente de Morais",NA,"-44.169597","-19.786167",NA,NA,NA,"Vegetação sobre afloramento calcário - Floresta Estacional Decidual","3057","Southern America","-44.169597","-19.786167",NA,"BHCB188313",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-12-11 11:43:40-03","UFMG","BHCB","32738","PreservedSpecimen","Plantae","Monocotyledon",NA,"Costaceae","Costus","subsessilis","Costus subsessilis","(Nees & Mart.) Maas",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Lagoa Santa","Carste de Lagoa Santa",NA,NA,NA,NA,NA,NA,"s.n.","Southern America","-43.8897018432617","-19.6271991729736",NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA
"197","2020-12-11 11:43:40-03","UFMG","BHCB","32738","PreservedSpecimen","Plantae","Monocotyledon",NA,"Costaceae","Costus","subsessilis","Costus subsessilis","(Nees & Mart.) Maas",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Lagoa Santa","Carste de Lagoa Santa",NA,NA,NA,NA,NA,NA,"s.n.","Southern America","-43.8897018432617","-19.6271991729736",NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA
"198","2012-11-06 15:39:00-02","MO","MOBOT","100540045","PreservedSpecimen","Plantae",NA,NA,"Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D. Specht & D.W. Stev.","P.J.M. Maas 7 H. Maas (WAG)",NA,NA,NA,"W.J. Burchell",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"1",NA,"Burchell 6365","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-05-30 04:37:00-03","MO","MOBOT","100540057","PreservedSpecimen","Plantae",NA,NA,"Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D. Specht & D.W. Stev.","P.J.M. Maas & H. Maas (WAG)",NA,NA,NA,"Ernst Üle","1911","9",NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"1",NA,"Üle 9197","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2012-11-06 15:43:00-02","MO","MOBOT","100540062","PreservedSpecimen","Plantae",NA,NA,"Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D. Specht & D.W. Stev.","P.J.M. Maas & H. Maas (WAG)",NA,NA,NA,"Auguste F.M. Glaziou","1861",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"1",NA,"Glaziou 15666","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2012-11-06 15:42:00-02","MO","MOBOT","100540063","PreservedSpecimen","Plantae",NA,NA,"Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D. Specht & D.W. Stev.","P.J.M. Maas & H. Maas (WAG)",NA,NA,NA,"Spencer Moore","1891",NA,NA,"Brazil","Mato Grosso",NA,"Ad Santa Cruz.",NA,NA,NA,NA,"1",NA,"Moore 679","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2012-11-06 15:42:00-02","MO","MOBOT","100540065","PreservedSpecimen","Plantae",NA,NA,"Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D. Specht & D.W. Stev.","P.J.M. Maas & H. Maas (WAG)",NA,NA,NA,"Auguste F.M. Glaziou","1861",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"1",NA,"Glaziou 22181","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2013-02-18 14:06:00-03","MO","MOBOT","1009202","PreservedSpecimen","Plantae",NA,NA,"Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D. Specht & D.W. Stev.","P. J. M. Maas & H. Maas (WAG)",NA,NA,NA,"Timothy J. Killeen|O. Peña","1994","11","23","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento a la base de la serranía, sobre senda a GEOBOL a 15 km al SE de Los Fierros. Bosque seco transicional y colonias de Actinocladum verticilata, recién quemada.",NA,NA,"500.00000000",NA,"7",NA,"Killeen 7168","South America","-60.7722223","-14.5641667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2012-10-31 09:59:00-02","MO","MOBOT","1153562","PreservedSpecimen","Plantae",NA,NA,"Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D. Specht & D.W. Stev.","P. J. M. Maas & H. Maas (WAG)",NA,NA,NA,"M. Castro|A.M. Carrión|V. Roca","1997","1","24","Bolivia","Santa Cruz","Velasco","Reserva Ecológica El Refugio puesto La Toledo a 7 km al NO de la casa. Bosque ribereño estacionalmente inundado.",NA,NA,"200.00000000",NA,"3",NA,"Castro 60","South America","-61.1602778","-14.705",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2012-10-31 10:00:00-02","MO","MOBOT","1154555","PreservedSpecimen","Plantae",NA,NA,"Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D. Specht & D.W. Stev.","P. J. M. Maas & H. Maas (WAG)",NA,NA,NA,"Marisol Garvizu|Alfredo F. Fuentes|Juan Surubí","1997","1","18","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Lago Caimán. Senda hacia la meseta. Bosque semi-deciduo chiquitano con afloramiento rocoso. Presencia de Tabebuia, Erioteca.",NA,NA,"540.00000000",NA,"1",NA,"Garvizu 313","South America","-60.8833333","-13.6333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2012-10-31 09:59:00-02","MO","MOBOT","1155370","PreservedSpecimen","Plantae",NA,NA,"Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D. Specht & D.W. Stev.","P. J. M. Maas & H. Maas (WAG)",NA,NA,NA,"A.M. Carrión|M. Castro|V. Ayala","1997","1","23","Bolivia","Santa Cruz","Velasco","Reserva Ecológica El Refugio, puesto La Toledo; a 5 km al Sureste de la casa; pampa inundada estacionalmente, con islas termiteros.",NA,NA,"220.00000000",NA,"3",NA,"Carrión Cuellar 506","South America","-61.1436111","-14.7505556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2012-10-31 10:05:00-02","MO","MOBOT","1155486","PreservedSpecimen","Plantae",NA,NA,"Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D. Specht & D.W. Stev.","P. J. M. Maas & H. Maas (WAG)",NA,NA,NA,"Fabiana Mamani M.|Antony Jardim","1997","11","4","Bolivia","Santa Cruz","Chiquitos","Serranía Sunsan. 12 km del campamenteo Bocamina, la quebrada Vera. Bosque seco chiquitano de porte 20 m; con elementos de Anadenthera colubrina, Machaeriun scleroxylum, Tabebuia impetiginosa.",NA,NA,"450.00000000",NA,"2",NA,"Mamani M. 1091","South America","-60.75","-17.8333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2012-11-06 15:45:00-02","MO","MOBOT","1213499","PreservedSpecimen","Plantae",NA,NA,"Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D. Specht & D.W. Stev.","P.J.M. Maas & H. Maas (WAG)",NA,NA,NA,"José Steinbach","1925","12","31","Bolivia","Santa Cruz","Sara","(Patiehu?) cinco de flor grande. Standorf bosque, Fraile Buenavista.",NA,NA,"450.00000000",NA,"1",NA,"Steinbach G. 7386","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2012-10-31 10:02:00-02","MO","MOBOT","1769634","PreservedSpecimen","Plantae",NA,NA,"Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D. Specht & D.W. Stev.","P. J. M. Maas & H. Maas (WAG)",NA,NA,NA,"Luzmila Arroyo P.|C. Gerber","2001","10","20","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff M. Cataratas el Encanto. Bosque muy húmedo con bastante helechos en el estrato herbáceo.",NA,NA,"150.00000000",NA,"2",NA,"Arroyo Padilla 1795","South America","-60.6930555","-14.625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2012-11-06 15:34:00-02","MO","MOBOT","3025125","PreservedSpecimen","Plantae",NA,NA,"Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D. Specht & D.W. Stev.","P.J.M. Maas & H. Maas (WAG)",NA,NA,NA,"José Steinbach","1925","12","31","Bolivia","Santa Cruz","Sara","Bosque, Braile B-Vista.",NA,NA,"450.00000000",NA,"1",NA,"Steinbach G. 7386","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA
"211","2012-10-31 10:06:00-02","MO","MOBOT","3059665","PreservedSpecimen","Plantae",NA,NA,"Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D. Specht & D.W. Stev.","P. J. M. Maas & H. Maas (WAG)",NA,NA,NA,"Howard S. Irwin|R. Souza|R. Reis dos Santos","1965","11","16","Brazil","Goiás",NA,"Damp shade. Locally common. Gallery forest, ca. 14 km. E. of Cabeceiras.",NA,NA,"1000.00000000",NA,"1",NA,"Irwin 10358","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-05-30 04:37:00-03","MO","MOBOT","3059795","PreservedSpecimen","Plantae",NA,NA,"Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D. Specht & D.W. Stev.","P. J. M. Maas & H. Maas (WAG)",NA,NA,NA,"Ernst Üle",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"1",NA,"Üle 9197","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2012-11-06 15:14:00-02","MO","MOBOT","3059809","PreservedSpecimen","Plantae",NA,NA,"Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D. Specht & D.W. Stev.","P. J. M. Maas & H. Maas (WAG)",NA,NA,NA,"Auguste F.M. Glaziou","1861",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"1",NA,"Glaziou 22180","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2012-10-31 09:56:00-02","MO","MOBOT","3059954","PreservedSpecimen","Plantae",NA,NA,"Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D. Specht & D.W. Stev.","P. J. M. Maas & H. Maas (WAG)",NA,NA,NA,"James L. Zarucchi","1979","10","11","Brazil","Rondônia",NA,"Mineraçao Taboca at Massangana (ca. 35 km WSW of Ariquemes), soil-covered granite slope.",NA,NA,NA,NA,"1",NA,"Zarucchi 2677","South America","-63.3333333","-10.0333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2012-10-31 09:56:00-02","MO","MOBOT","3060118","PreservedSpecimen","Plantae",NA,NA,"Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D. Specht & D.W. Stev.","P. J. M. Maas & H. Maas (WAG)",NA,NA,NA,"Gert G. Hatschbach|Maria M. Hatschbach|J.M. Silva","1991","11","6","Brazil","Goiás",NA,"Rod. BR-050, Catalao, próx. a divisa com Campo Alegre.",NA,NA,NA,NA,"1",NA,"Hatschbach 55820","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2012-10-31 09:55:00-02","MO","MOBOT","3060582","PreservedSpecimen","Plantae",NA,NA,"Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D. Specht & D.W. Stev.","P. J. M. Maas & H. Maas (WAG)",NA,NA,NA,"Bassett Maguire|João Murça Pires|Celia K. Maguire|Nilo T. Silva","1963","10","19","Brazil","Goiás",NA,"Frequent in gallery forest, between Gama and Rio Corumba.",NA,NA,NA,NA,"1",NA,"Maguire 57147","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2012-10-31 09:58:00-02","MO","MOBOT","3063748","PreservedSpecimen","Plantae",NA,NA,"Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D. Specht & D.W. Stev.","P. J. M. Maas & H. Maas (WAG)",NA,NA,NA,"Douglas C. Daly","1991","11","7","Brazil","Acre",NA,"Xapuri. Rio Acre. 3 hours by boat downstream from Xapuri and 1 hr walking inland from left bank. Trail through moist forst on relatively level terrain.",NA,NA,NA,NA,"1",NA,"Daly 7195","South America","-68.3333333","-10.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2012-10-31 09:57:00-02","MO","MOBOT","3064089","PreservedSpecimen","Plantae",NA,NA,"Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D. Specht & D.W. Stev.","P. J. M. Maas & H. Maas (WAG)",NA,NA,NA,"W. Wayt Thomas","2003","3","16","Brazil","Bahia",NA,"Mun. Jussari: Fazenda Serra do Teimoso, Reserva Serra do Teimoso. Lower forest, Northern portion of reserve. Southern Bahian moist forest with elements of semi-deciduous forest.",NA,NA,"275.00000000","350.00000000","1",NA,"Thomas 13401","South America","-39.5305556","-15.1533333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
