"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","typeStatus","individualCount","fieldNumber","relatedCatalogItem"
"48","2020-12-21 16:36:28-03","MBM","MBM","409112","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","Barboza, E.; Silva, J.M.; Brotto, M.L.; Silva, J.M.; Brotto, M.L.","4564","2017","04","19","Southern America","Brazil",NA,NA,"Arvoreta com 5 m de altura; frutos verdes.; Floresta Ombrófila Densa Montana.","MBM409112",NA,NA,"O.Berg","Brotto, M.L.","Paraná","Adrianópolis","Estrada de Pacas ao Parque Estadual das Lauráceas, Berneck","-48.726944","-24.854722","MBM409112","890","890","2017","-48.726944","-24.854722","05","25",NA,NA,NA,NA,NA,NA,NA
"49","2020-12-21 16:36:28-03","MBM","MBM","429875","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","Brotto, M.L.","3848","2020","03","29","Southern America","Brazil",NA,NA,"Árvore com 14 m de altura; frutos verde-alaranjados.; Floresta Ombrófila Mista.","MBM429875",NA,NA,"O.Berg","Brotto, M.L.","Paraná","Piraquara","Recreio da Serra","-49.029167","-25.444444",NA,"928","928","2020","-49.029167","-25.444444","08","20",NA,NA,NA,NA,NA,NA,NA
"50","2020-12-21 16:36:28-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","Dalmaso, C.A.","478","2013","07","15","Southern America","Brazil",NA,NA,"Árvore.","IFN000689",NA,NA,"O.Berg","Brotto, M.L.","Paraná","Mangueirinha",NA,"-52.200003","-26.099997",NA,NA,NA,"2013","-52.200003","-26.099997","08","16",NA,NA,NA,NA,NA,NA,NA
"51","2020-12-21 16:36:28-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","Dalmaso, C.A.","394","2013","06","27","Southern America","Brazil",NA,NA,"Árvore.","IFN000727",NA,NA,"O.Berg","Brotto, M.L.","Paraná","Palmas",NA,"-51.660003","-26.280003",NA,NA,NA,"2013","-51.660003","-26.280003","08","16",NA,NA,NA,NA,NA,NA,NA
"52","2020-12-21 16:36:34-03","MBM","MBM","118892","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Silva, J.M.; Hatschbach, G.; Hatschbach, G.","454","1987","12","22","Southern America","Brazil",NA,NA,NA,"MBM118892",NA,NA,"Mattos & D.Legrand","Sobral, M.","Paraná","São José dos Pinhais","Colônia Santos Andrade","-49.2064018249512","-25.5347003936768","MBM118892",NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"53","2020-12-21 16:36:34-03","MBM","MBM","59919","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Hatschbach, G.","40690","1977","12","14","Southern America","Brazil",NA,NA,NA,"MBM059919",NA,NA,"Mattos & D.Legrand","Sobral, M.","Paraná","Curitiba","Bom Retiro","-49.2731018066406","-25.4277992248535","MBM059919",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"54","2020-12-21 16:36:34-03","MBM","MBM","53734","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Hatschbach, G.","9520","1962","12","03","Southern America","Brazil",NA,NA,NA,"MBM053734",NA,NA,"Mattos & D.Legrand","Sobral, M.","Paraná","Piên","Piên","-49.42919921875","-26.0981006622314","MBM053734",NA,NA,NA,NA,NA,NA,NA,"19924","auto",NA,NA,NA,NA,NA
"55","2020-12-21 16:36:34-03","MBM","MBM","53720","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Hatschbach, G.","568","1946","12","25","Southern America","Brazil",NA,NA,NA,"MBM053720",NA,NA,"Mattos & D.Legrand","Hatschbach, G.","Paraná","Piraquara","Floresta","-49.0633010864258","-25.4416999816895","MBM053720",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"56","2020-12-21 16:36:34-03","MBM","MBM","156349","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Ziller, S.R.; Vicentini, A.; Vicentini, A.","459","1993","02","03","Southern America","Brazil",NA,NA,NA,"MBM156349",NA,NA,"Mattos & D.Legrand","Sobral, M.","Paraná","Piraquara","Rio afluente do Canguiri","-49.0633010864258","-25.4416999816895","MBM156349",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"57","2020-12-21 16:36:34-03","MBM","MBM","47430","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Hatschbach, G.","7603","1960","12","26","Southern America","Brazil",NA,NA,NA,"MBM047430",NA,NA,"Mattos & D.Legrand","Sobral, M.","Paraná","São José dos Pinhais","Malhada","-49.2064018249512","-25.5347003936768","MBM047430",NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"58","2020-12-21 16:36:34-03","MBM","MBM","229002","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Hatschbach, G.","7603","1960","12","26","Southern America","Brazil",NA,NA,NA,"MBM229002",NA,NA,"Mattos & D.Legrand","Ribas, O.S.","Paraná","São José dos Pinhais","Malhada","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"59","2020-12-21 16:36:34-03","MBM","MBM","47429","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Hatschbach, G.","12086","1965","01","11","Southern America","Brazil",NA,NA,NA,"MBM047429",NA,NA,"Mattos & D.Legrand","Sobral, M.","Paraná","Araucária","Lagoa Grande","-49.4103012084961","-25.5930995941162","MBM047429",NA,NA,NA,NA,NA,NA,NA,"21346","auto",NA,NA,NA,NA,NA
"60","2020-12-21 16:36:34-03","MBM","MBM","53805","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Hatschbach, G.","9598","1963","01","07","Southern America","Brazil",NA,NA,"Árvore 10m, flor alva, da mata; Árvore 10m, flor alva.; Mata.","MBM053805",NA,NA,"Mattos & D.Legrand","Mattos; Legrand, D.","Paraná","Campina Grande do Sul","Cerne, Rod. BR 2","-49.0553016662598","-25.3055992126465","MBM053805",NA,NA,NA,NA,NA,NA,NA,"55154","auto",NA,"ISOTYPE",NA,NA,NA
"61","2020-12-21 16:36:34-03","MBM","MBM","165755","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Los, M.M.","128","1985","03","21","Southern America","Brazil",NA,NA,NA,"MBM165755",NA,NA,"Mattos & D.Legrand","Sobral, M.","Paraná","Colombo","CNF","-49.2242012023926","-25.2917003631592","MBM165755",NA,NA,NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA
"62","2020-12-21 16:36:34-03","MBM","MBM","176827","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Maschio, W.; et al.; et al.","14","1995","03","20","Southern America","Brazil",NA,NA,NA,"MBM176827",NA,NA,"Mattos & D.Legrand","Hatschbach, G.","Paraná","Colombo","Embrapa","-49.2242012023926","-25.2917003631592","MBM176827",NA,NA,NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA
"63","2020-12-21 16:36:34-03","MBM","MBM","27552","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Hatschbach, G.","31048","1972","12","27","Southern America","Brazil",NA,NA,NA,"MBM027552",NA,NA,"Mattos & D.Legrand","Sobral, M.","Paraná","Guarapuava","Guará","-51.4580993652344","-25.395299911499","MBM027552",NA,NA,NA,NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA
"64","2020-12-21 16:36:34-03","MBM","MBM","229001","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Hatschbach, G.","18654","1968","02","27","Southern America","Brazil",NA,NA,NA,"MBM229001",NA,NA,"Mattos & D.Legrand","Legrand, D.","Paraná","Guaratuba","Serra de Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"65","2020-12-21 16:36:34-03","MBM","MBM","81827","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Landrum, L.R.","4041","1982","01","01","Southern America","Brazil",NA,NA,NA,"MBM081827",NA,NA,"Mattos & D.Legrand","Sobral, M.","Paraná","Piraquara","1km na rodovia para Piraquara","-49.0633010864258","-25.4416999816895","MBM081827",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"66","2020-12-21 16:36:34-03","MBM","MBM","265402","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Tessmann, G.","3680","1949","01","06","Southern America","Brazil",NA,NA,NA,"MBM265402",NA,NA,"Mattos & D.Legrand","Ribas, O.S.","Paraná","Piraquara","Piraquara","-49.0633010864258","-25.4416999816895","MBM265402",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"67","2020-12-21 16:36:34-03","MBM","MBM","229003","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Tessmann, G.","3767","1949","01","13","Southern America","Brazil",NA,NA,NA,"MBM229003",NA,NA,"Mattos & D.Legrand","Ribas, O.S.","Paraná","Piraquara","Piraquara","-49.0633010864258","-25.4416999816895","MBM229003",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"68","2020-12-21 16:36:34-03","MBM","MBM","33824","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Hatschbach, G.; Kummrow, R.; Kummrow, R.","35732","1975","01","14","Southern America","Brazil",NA,NA,NA,"MBM033824",NA,NA,"Mattos & D.Legrand","Sobral, M.","Paraná","Quatro Barras","Borda do Campo","-49.0769004821777","-25.3656005859375","MBM033824",NA,NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"69","2020-12-21 16:36:34-03","MBM","MBM","4900","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Hatschbach, G.","18153","1967","12","20","Southern America","Brazil",NA,NA,NA,"MBM004900",NA,NA,"Mattos & D.Legrand","Sobral, M.","Paraná","São José dos Pinhais","Contenda","-49.2064018249512","-25.5347003936768","MBM004900",NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"70","2020-12-21 16:36:34-03","MBM","MBM","64962","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Hatschbach, G.","43010","1975","12","23","Southern America","Brazil",NA,NA,NA,"MBM064962",NA,NA,"Mattos & D.Legrand","Sobral, M.","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768","MBM064962",NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"71","2020-12-21 16:36:34-03","MBM","MBM","118873","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Hatschbach, G.; Cordeiro, J.; Cordeiro, J.","51719","1988","01","05","Southern America","Brazil",NA,NA,NA,"MBM118873",NA,NA,"Mattos & D.Legrand","Sobral, M.","Paraná","Tijucas do Sul","Xaxim","-49.1988983154297","-25.9281005859375","MBM118873",NA,NA,NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA
"72","2020-12-21 16:36:34-03","MBM","MBM","255703","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Ribas, O.S.; Silva, J.M.; Silva, J.M.","3275","2001","02","11","Southern America","Brazil",NA,NA,NA,"MBM255703",NA,NA,"Mattos & D.Legrand","Sobral, M.","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666","MBM255703",NA,NA,NA,NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA
"73","2021-04-07 14:12:27-03","JBB","HEPH","16983","S","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Hatschbach, G","17885","1967","11","16","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","Mattos & D.Legrand","Mattos, JR de; Legrand","Paraná","Campina Grande do Sul","Ribeirão Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"74","2020-12-11 11:39:08-03","UFMG","BHCB","171659","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","Lima, HC de; et al.","2169","1984","10","14","Southern America","Brasil",NA,NA,"Arvoreta, ciófila, folhas discolores verdes, botões florais esverdeados, flores brancas, estames alvos, anteras amarelas. Frequente na margem da floresta. Altura: 4m","BHCB016343","Dicotyledon",NA,"O.Berg",NA,"Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso, Área do Centro de Primatologia.","-42.933333","-22.533333",NA,"190","190",NA,"-42.933333","-22.533333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-12-11 11:39:08-03","UFMG","BHCB","27457","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-11 11:39:08-03","UFMG","BHCB","56532","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","França, GS","212","2000","12","09","Southern America","Brasil",NA,NA,"Arbóreo, flores brancas, borda da mata",NA,"Dicotyledon",NA,"O.Berg",NA,"Minas Gerais","Camanducaia","Pinheirão.","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA
"77","2020-12-11 11:39:08-03","UFMG","BHCB","110054","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","Vieira, FCS","1767","2006","04",NA,"Southern America","Brasil",NA,NA,NA,"BHCB006551","Dicotyledon",NA,"O.Berg",NA,"Santa Catarina","Joinville","Serra Queimada, Floresta Ombrófila Mista","-48.8456001281738","-26.3043994903564","BHCB006551","90","90","2007",NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA
"78","2020-12-11 11:39:12-03","UFMG","BHCB","92140","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Chagas; Silva, F; Francisco, EM; Soares-Silva, LH","2206","1996","12","17","Southern America","Brasil",NA,NA,"Árvore; botões florais e flores brancas.","BHCB010350","Dicotyledon",NA,"MattosetD.Legrand",NA,"Paraná","Reserva","Arredores de Reserva","-50.8506011962891","-24.6502990722656","BHCB010350",NA,NA,NA,NA,NA,NA,NA,"43627","auto",NA,NA,NA,NA,NA
"79","2020-12-11 11:39:12-03","UFMG","BHCB","76372","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Ribas, OS; Silva, JM","3275","2001","02","11","Southern America","Brasil",NA,NA,"Árvore, 5m, fruto imaturo.","BHCB010351","Dicotyledon",NA,"MattosetD.Legrand",NA,"Santa Catarina","Campo Alegre","Serra Quiriri, Floresta Atlântica da Serra do Mar; margem do Rio Negro.","-49.2655982971191","-26.1924991607666","BHCB010351","130","130","2001",NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA
"80","2021-02-11 17:20:39-03","UFPR","UPCB","53304","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","Stefanello, E.","s.n.","2004","12","09",NA,"Brasil",NA,NA,"Árvore ca. 5m, flores creme..",NA,NA,NA,"O.Berg","Sobral, M.","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,"2006",NA,NA,"03",NA,"25180","auto",NA,NA,NA,NA,NA
"81","2021-02-11 17:20:40-03","UFPR","UPCB","17188","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Silva, J.M.","454","1987","12","22",NA,"Brasil",NA,NA,"Árvore, 10m, flor alva odorífera. Mata pluvial encosta de morro..",NA,NA,NA,"Mattos & D.Legr.","Sobral, M.","Paraná","São José dos Pinhais","Colônia Santos Andrade","-49.2064018249512","-25.5347003936768",NA,"1000","1000","1988",NA,NA,"01","01","45291","auto",NA,NA,NA,NA,NA
"82","2021-02-11 17:20:40-03","UFPR","UPCB","12832","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Hatschbach, G.","9511","1962","12","16",NA,"Brasil",NA,NA,"Arvoreta 4m, mata pluvial da vertente atlântica (margens do rio)..",NA,NA,NA,"Mattos & D.Legr.","Sobral, M.","Paraná","Campina Grande do Sul","Jaguatirica, Rio Capivari","-49.0553016662598","-25.3055992126465",NA,NA,NA,"2000",NA,NA,"01","01","55154","auto",NA,NA,NA,NA,NA
"83","2021-02-11 17:20:40-03","UFPR","UPCB","22260","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Hatschbach, G.","17885","1967","11","16",NA,"Brasil",NA,NA,"Árvore, 15m x 30cm, flor alva, tronco liso, esbranquiçado. Mata pluvial..",NA,NA,NA,"Mattos & D.Legr.","Mattos & Legrand","Paraná","Campina Grande do Sul","Ribeirão Grande","-49.0553016662598","-25.3055992126465",NA,"850","850",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"84","2011-03-22 11:35:00-03","MO","MOBOT","3188869","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","Ludwig Riedel","Riedel s.n.","1824",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"O. Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype","1",NA,NA
"85","2009-07-09 17:05:00-03","MO","MOBOT","2483352","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Gert G. Hatschbach","Hatschbach 9598",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Mattos & D. Legrand",NA,"Paraná",NA,"Campina Grande do Sul. Campina Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2009-10-14 13:50:00-03","MO","MOBOT","3187416","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Leslie R. Landrum","Landrum 4041","1982","1","1","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mattos & D. Legrand","F. F. Mazine, April/","Paraná",NA,"Piraquara, from Piraquara E alogn railroad ca. 1 km and N along first road crossing railroad ca. 1km Remnants of Araucaria forests.","-49.08333","-25.5",NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2008-05-27 22:02:00-03","MO","MOBOT","3191091","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Gert G. Hatschbach","Hatschbach 31048","1972","12","27","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mattos & D. Legrand","F. F. Mazine, April/","Paraná",NA,"Guara (mun. Guarapuava).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2008-05-27 22:02:00-03","MO","MOBOT","3191357","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","J.M. Silva","Silva 454","1987","12","22","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mattos & D. Legrand",NA,"Paraná",NA,"Col. Santos Andrade (mun. S. José dos Pinhais). Mata pluvial encosta de morro.",NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2009-11-20 06:16:00-02","MO","MOBOT","3191765","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Gert G. Hatschbach|R. Kummrow","Hatschbach 35732","1975","1","14","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mattos & D. Legrand","M. Sobral","Paraná",NA,"Borda do Campo (mun. Piraquara). Do erval.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2008-05-27 22:02:00-03","MO","MOBOT","3191842","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Gert G. Hatschbach","Hatschbach 18153","1967","12","20","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mattos & D. Legrand","M. Sobral","Paraná",NA,"Contenda (mun. S. José dos Pinhais).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2008-05-27 22:02:00-03","MO","MOBOT","3192020","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","O.S. Ribas","Ribas 3275","2001",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Mattos & D. Legrand","M. Sobral","Santa Catarina",NA,"Serra Quiriri (mun. Campo Alegre). Floresta atlântica da Serra do Mar; margem do Rio Negro.",NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2008-05-27 22:02:00-03","MO","MOBOT","3192150","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Gert G. Hatschbach","Hatschbach 17885","1967",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Mattos & D. Legrand","Mattos & Legrand",NA,NA,"Ribeirão Grande (mun. Campina Grande do Sul). Tronco liso, esbranqiçado. Mata pluvial.",NA,NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-06-22 14:18:52-03","UNESP-IBILCE","SJRP","18314","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","J.M. Silva",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore 10 m, flores alvas, odoríferas.;",NA,"Tracheophyta","Myrtales","O.Berg","M. Sobral","Paraná","São José dos Pinhais","colônia santos andrade","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,NA,NA,"45291","auto","Magnoliopsida",NA,NA,NA,NA
"94","2019-03-29 10:41:33-03","UFSM","HDCF","185","S","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","Marchiori, J. N. C.",NA,"1979","12","05","América","Brasil",NA,NA,"Provavelmente sin. de E. moonina Gardner (Sobral, M.)",NA,NA,NA,"Mattos & D. Legrand","Sobral, M.","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,"1985",NA,NA,"12","28","25180","auto",NA,NA,NA,NA,NA
"95","2019-08-29 16:18:56-03","UNIOESTE","UNOP","6025","S","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","Verdi, M.; Dreveck, M.; Godoy, M.B.; Dreveck, M.; Godoy, M.B.","100","2007","12","15",NA,"Brasil",NA,NA,"Florística IFSC 1019. FOM.",NA,NA,NA,"O. Berg","Sobral, M.","Santa Catarina","Mato Preto","Mato preto -Rio da Areia de Baixo.(Mun Mafra)",NA,NA,NA,NA,NA,"2008",NA,NA,"04","01",NA,NA,NA,NA,NA,NA,NA
"96","2020-08-31 09:07:34-03","INPA","INPA","142134","S","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","Hatschbach, GG","31048","1972","12","27","Southern America","Brasil",NA,NA,NA,"INPA0142134","Dicotyledon Com-Clade","Myrtales","O.Berg","Sobral, MEG","Paraná","Guarapuava","Guara","-51.4580993652344","-25.395299911499","INPA0142134 INPA0142134_e",NA,NA,"2014",NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA
"97","2020-08-31 09:07:34-03","INPA","INPA","147865","S","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","Hatschbach, GG","18153","1967","12","20","Southern America","Brasil",NA,NA,NA,"INPA0147865","Dicotyledon Com-Clade","Myrtales","O.Berg","Sobral, MEG","Paraná","San José dos Pinhaes","Contenda",NA,NA,"INPA0147865 INPA0147865_e",NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-08-31 09:07:34-03","INPA","INPA","171911","S","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","Silva, JM da","454","1987","07","22","Southern America","Brasil",NA,NA,NA,"INPA0171911","Dicotyledon Com-Clade","Myrtales","O.Berg","Sobral, MEG","Paraná","San José dos Pinhaes","Col. Santos Andrade",NA,NA,"INPA0171911 INPA0171911_e","1000","1000","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-08-31 09:07:34-03","INPA","INPA","142139","S","Plantae","Myrtaceae","Eugenia","chlorophylla","Eugenia chlorophylla","Hatschbach, GG","35732","1975","01","14","Southern America","Brasil",NA,NA,NA,"INPA0142139","Dicotyledon Com-Clade","Myrtales","O.Berg","Sobral, MEG","Paraná","Piraquara","Borda do Campo","-49.0633010864258","-25.4416999816895","INPA0142139 INPA0142139_e",NA,NA,"2014",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"100","2020-09-12 05:00:02-03","US","US","3088376","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","L. R. Landrum","4041","1982","1","1","South America - Neotropics","Brazil",NA,NA,NA,"US01898270",NA,"Myrtales","(D. Legrand) & D. Legrand",NA,"Paraná","Piraquara","From Piraquara E along railroad ca. 1km and N along first road crossing railroad ca 1km","-49.08","-25.5","US01898270_01 US01898270_02","900",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"101","2020-09-12 05:00:02-03","US","US","3177892","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multiovulata","Eugenia multiovulata","J. M. Silva","454","1987","12","22","South America - Neotropics","Brazil",NA,NA,NA,"US01898269",NA,"Myrtales","(D. Legrand) & D. Legrand",NA,"Paraná","São José dos Pinhais","Col. Santos Andrade. Encosta do morro","-49.2064018249512","-25.5347003936768","US01898269_01 US01898269_02","1000",NA,NA,NA,NA,NA,NA,"45291","auto","Dicotyledonae",NA,"1",NA,NA
