"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","class","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","individualCount","fieldNumber"
"46","2021-02-23 13:22:40-03","MN","R-TIPOS","104332","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","cipoensis","Banisteriopsis cipoensis","B. Gates","Gates, B.","Vidal, J.","II - 6268 pp.","1975","12",NA,NA,"Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,"R000104332","R000104332_001","Paratypus","1250","1250",NA,"1979",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-02-23 13:22:40-03","MN","R-TIPOS","33575","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","cipoensis","Banisteriopsis cipoensis","B. Gates",NA,"Mello Barreto, H.L.","7609","1934","01","11",NA,"Brasil","Minas Gerais","Santa Luzia","Serra do Cipó","-43.8513984680176","-19.7696990966797",NA,NA,"R000033575","R000033575_001","Isoparatypus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19939","auto",NA,NA
"48","2019-11-21 10:07:52-03","IBt","SP","154049","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","cipoensis","Banisteriopsis cipoensis","B.Gates","Mamede, MCH","Eiten, G; Eiten, LT","10987","1969","03","10",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Between Km 114-115 (3-4 km along road north of Chapeu do Sol hotel). Campo rupestre","-43.6","-19.316667",NA,"Low shrub. Sepal glands red, petals pink, anthers golden-yellow","SP012621","SP012621","Paratype","1150","1150",NA,"1987",NA,NA,NA,"-43.6","-19.316667",NA,NA,NA,NA
"49","2019-11-21 10:07:52-03","IBt","SP","153985","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","cipoensis","Banisteriopsis cipoensis","B.Gates","Mamede, MCH","Eiten, G; Eiten, LT","11086","1969","03","11",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Along road from village of Almeida to city of Conceição do Mato Dentro. At Km 121 (ca. 6 km S along road from Palacio)","-43.583333","-19.3",NA,"Shrub, flowers dark indigo","SP012620","SP012620","Paratype","1100","1200",NA,"1987",NA,NA,NA,"-43.583333","-19.3",NA,NA,NA,NA
"50","2019-11-21 10:07:52-03","IBt","SP","275688","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","cipoensis","Banisteriopsis cipoensis","B.Gates","Mamede, MCH","Renner, SS","s.n.","1982","05","15",NA,"Brasil","Minas Gerais",NA,"Serra do Cipó, Chapéu do Sol, Km 105",NA,NA,NA,"Arbusto 50 cm, flores amarelas","SP012607",NA,NA,NA,NA,NA,"1995","06","20",NA,NA,NA,NA,NA,NA,NA
"51","2019-11-21 10:07:52-03","IBt","SP","58178","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","cipoensis","Banisteriopsis cipoensis","B.Gates","Gates, B","Joly, AB","1035","1951","01","17",NA,"Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,"SP000144","SP000144","Paratype",NA,NA,NA,"1979",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-11-21 10:07:52-03","IBt","SP","145968","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","cipoensis","Banisteriopsis cipoensis","B.Gates","Mamede, MCH","Joly, AB; Semir, J","CFSC3532","1972","11","02",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina. Estrada da Usina","-43.7449989318848","-19.513599395752",NA,"Flores rosa. Altura 60 cm","SP012609",NA,NA,NA,NA,NA,"1982","07","19",NA,NA,NA,"31264","auto",NA,NA
"53","2019-11-21 10:07:52-03","IBt","SP","145909","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","cipoensis","Banisteriopsis cipoensis","B.Gates","Mamede, MCH","Semir, J; Sazima, M","CFSC3821","1973","01","07",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina. Estrada da Usina","-43.7449989318848","-19.513599395752",NA,"Flores rosa. Altura 20 cm","SP012611",NA,NA,NA,NA,NA,"1982","07","19",NA,NA,NA,"31264","auto",NA,NA
"54","2019-11-21 10:07:52-03","IBt","SP","142724","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","cipoensis","Banisteriopsis cipoensis","B.Gates","Mamede, MCH","Joly, AB; Semir, J","CFSC3024","1972","08","21",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina. Estrada da Usina ca. 10 km da entrada na estrada principal","-43.7449989318848","-19.513599395752",NA,"Arbusto 50-60 cm. Flor rosa","SP012633",NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,"31264","auto",NA,NA
"55","2019-11-21 10:07:52-03","IBt","SP","142716","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","cipoensis","Banisteriopsis cipoensis","B.Gates","Mamede, MCH","Joly, AB; Gemtchújnicov, I; Semir, J; Giulietti, AM; Joly, AM; Martins, F","CFSC1188","1972","03","05",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina, Km 2 Estrada da Usina","-43.7449989318848","-19.513599395752",NA,"Subarbusto 25 cm, flor rosada","SP012617",NA,NA,NA,NA,NA,"1982","07","19",NA,NA,NA,"31264","auto",NA,NA
"56","2019-11-21 10:07:52-03","IBt","SP","142662","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","cipoensis","Banisteriopsis cipoensis","B.Gates","Mamede, MCH","Joly, AB; Gemtchújnicov, I; Semir, J; Giulietti, AM; Joly, AM; Martins, F","CFSC1186","1972","03","05",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina, Km 2 Estrada da Usina","-43.7449989318848","-19.513599395752",NA,"Subarbusto 70-80 cm. Flor rosa claro","SP012630",NA,NA,NA,NA,NA,"1982","07","19",NA,NA,NA,"31264","auto",NA,NA
"57","2019-11-21 10:07:52-03","IBt","SP","142683","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","cipoensis","Banisteriopsis cipoensis","B.Gates","Mamede, MCH","Semir, J; Sazima, M","CFSC649","1972","02","07",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 113 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,"SP012603",NA,NA,"1140","1140",NA,"1982","07","19",NA,NA,NA,"31264","auto",NA,NA
"58","2019-11-21 10:07:52-03","IBt","SP","144527","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","cipoensis","Banisteriopsis cipoensis","B.Gates","Mamede, MCH","Semir, J; Sazima, M","CFSC653","1972","02","07",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 113 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,"Flor branca","SP012629",NA,NA,"1140","1140",NA,"1982","07","19",NA,NA,NA,"31264","auto",NA,NA
"59","2019-11-21 10:07:52-03","IBt","SP","145911","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","cipoensis","Banisteriopsis cipoensis","B.Gates","Mamede, MCH","Sazima, M; Semir, J","CFSC3951","1973","02","16",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 114 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,"Flor rosa. 40m cm","SP012613",NA,NA,NA,NA,NA,"1982","07","19",NA,NA,NA,"31264","auto",NA,NA
"60","2019-11-21 10:07:52-03","IBt","SP","144528","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","cipoensis","Banisteriopsis cipoensis","B.Gates","Mamede, MCH","Joly, AB; Gemtchújnicov, I; Semir, J; Giulietti, AM; Joly, AM; Martins, F","CFSC849","1972","03","04",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 115 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,"Flor rosea. Arbusto 40 cm","SP012601",NA,NA,NA,NA,NA,"1982","07","20",NA,NA,NA,"31264","auto",NA,NA
"61","2019-11-21 10:07:52-03","IBt","SP","145945","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","cipoensis","Banisteriopsis cipoensis","B.Gates","Mamede, MCH","Joly, AB; Gemtchújnicov, I; Semir, J; Giulietti, AM; Joly, AM; Martins, F","CFSC959","1972","03","04",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 118 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,"Flor rosea. Subarbusto 50 cm","SP012604",NA,NA,NA,NA,NA,"1982","07","19",NA,NA,NA,"31264","auto",NA,NA
"62","2019-11-21 10:07:52-03","IBt","SP","142659","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","cipoensis","Banisteriopsis cipoensis","B.Gates","Mamede, MCH","Joly, AB; Sendulsky, T; Pereira, SMB; Joly, AM; Martins, F","CFSC1774","1972","04","16",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 118 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,"Subarbusto 20 cm, flor rosa","SP012622",NA,NA,"1140","1140",NA,"1982","07","19",NA,NA,NA,"31264","auto",NA,NA
"63","2019-11-21 10:07:52-03","IBt","SP","142661","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","cipoensis","Banisteriopsis cipoensis","B.Gates","Mamede, MCH","Joly, AB; Sendulsky, T; Pereira, SMB; Joly, AM; Giulietti, AM; Martins, F","CFSC1619","1972","04","15",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 118 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,"Subarbusto 40 cm, flor rosa","SP012610",NA,NA,"1140","1140",NA,"1982","07","19",NA,NA,NA,"31264","auto",NA,NA
"64","2019-11-21 10:07:52-03","IBt","SP","142668","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","cipoensis","Banisteriopsis cipoensis","B.Gates","Mamede, MCH","Joly, AB; Gemtchújnicov, I; Semir, J; Giulietti, AM; Joly, AM; Martins, F","CFSC992","1972","03","04",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 118 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,"Frutos. Subarbusto 20 cm","SP012616",NA,NA,NA,NA,NA,"1982","07","27",NA,NA,NA,"31264","auto",NA,NA
"65","2019-11-21 10:07:52-03","IBt","SP","142696","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","cipoensis","Banisteriopsis cipoensis","B.Gates","Mamede, MCH","Joly, AB; Sendulsky, T; Pereira, SMB; Joly, AM; Martins, F; Giulietti, AM","CFSC1641","1972","04","15",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 118 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,"Subarbusto 30 cm, flor cor de rosa","SP012631",NA,NA,"1140","1140",NA,"1982","07","19",NA,NA,NA,"31264","auto",NA,NA
"66","2019-11-21 10:07:52-03","IBt","SP","142663","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","cipoensis","Banisteriopsis cipoensis","B.Gates","Mamede, MCH","Joly, AB; Gemtchújnicov, I; Semir, J; Giulietti, AM; Joly, AM; Martins, F","CFSC955","1972","03","04",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 118 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,"Subarbusto 40 cm. Flor rosa","SP012634",NA,NA,NA,NA,NA,"1982",NA,NA,NA,NA,NA,"31264","auto",NA,NA
"67","2019-11-21 10:07:52-03","IBt","SP","142669","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","cipoensis","Banisteriopsis cipoensis","B.Gates","Mamede, MCH","Joly, AB; Sendulsky, T; Pereira, SMB; Joly, AM; Martins, F","CFSC1796","1972","04","16",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 119,5 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,"Subarbusto 40 cm, flor rosa","SP012627",NA,NA,"1200","1200",NA,"1982","07","19",NA,NA,NA,"31264","auto",NA,NA
"68","2019-11-21 10:07:52-03","IBt","SP","144615","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","cipoensis","Banisteriopsis cipoensis","B.Gates","Mamede, MCH","Semir, J; Sazima, M","CFSC2064","1972","05","01",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 120 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,"Flor rosada","SP012614",NA,NA,NA,NA,NA,"1982","07","19",NA,NA,NA,"31264","auto",NA,NA
"69","2019-11-21 10:07:52-03","IBt","SP","142684","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","cipoensis","Banisteriopsis cipoensis","B.Gates","Mamede, MCH","Joly, AB; Sendulsky, T; Pereira, SMB; Joly, AM; Martins, F","CFSC1807","1972","04","16",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 122 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,"Subarbusto 25 cm, flor rosa","SP012626",NA,NA,"1140","1140",NA,"1982","07","19",NA,NA,NA,"31264","auto",NA,NA
"70","2019-11-21 10:07:52-03","IBt","SP","142685","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","cipoensis","Banisteriopsis cipoensis","B.Gates","Mamede, MCH","Semir, J; Sazima, M","CFSC546","1971","12","14",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 126 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,"Flor rosa. Planta ca. 40 cm","SP012602",NA,NA,NA,NA,NA,"1982","07","19",NA,NA,NA,"31264","auto",NA,NA
"71","2019-11-21 10:07:52-03","IBt","SP","144612","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","cipoensis","Banisteriopsis cipoensis","B.Gates","Mamede, MCH","Joly, AB; Gemtchújnicov, I; Semir, J; Giulietti, AM; Joly, AM; Martins, F","CFSC1078","1972","03","05",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 126 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,"Flor rosada. Subarbusto 25 cm","SP012628",NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,"31264","auto",NA,NA
"72","2019-11-21 10:07:52-03","IBt","SP","145934","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","cipoensis","Banisteriopsis cipoensis","B.Gates","Mamede, MCH","Joly, AB; Sendulsky, T; Pereira, SMB; Joly, AM; Martins, F","CFSC1970","1972","04","14",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 126 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,"Subarbusto 30-40 cm, flor rosa","SP012618",NA,NA,"1200","1200",NA,"1982","07","19",NA,NA,NA,"31264","auto",NA,NA
"73","2019-11-14 09:50:58-03","IBt","SP","154857","Extra","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","cipoensis","Banisteriopsis cipoensis","B.Gates","Mamede, MCH","Joly, AB; Sendulsky, T; Pereira, SMB; Joly, AM; Martins, F","CFSC1970","1972","04","14",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 126 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,"Subarbusto 30-40 cm, flor rosa","SP012619",NA,NA,"1200","1200",NA,"1982","07","19",NA,NA,NA,"31264","auto",NA,NA
"74","2019-11-21 10:07:52-03","IBt","SP","145966","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","cipoensis","Banisteriopsis cipoensis","B.Gates","Mamede, MCH","Semir, J; Sazima, M","CFSC496","1971","12","13",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 127 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,"Flores rosa. Prostrada até 50 cm","SP012625",NA,NA,NA,NA,NA,"1982","07","19",NA,NA,NA,"31264","auto",NA,NA
"75","2019-11-21 10:07:52-03","IBt","SP","142666","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","cipoensis","Banisteriopsis cipoensis","B.Gates","Mamede, MCH","Joly, AB; Gemtchújnicov, I; Semir, J; Giulietti, AM; Joly, AM; Martins, F","CFSC1128","1972","03","05",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 128 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,"Flor rosa. Subarbusto 40 cm","SP012615",NA,NA,NA,NA,NA,"1982","07","19",NA,NA,NA,"31264","auto",NA,NA
"76","2019-11-21 10:07:52-03","IBt","SP","145898","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","cipoensis","Banisteriopsis cipoensis","B.Gates","Mamede, MCH","Menezes, NL","CFSC3489","1972","09","10",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 132-5 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,"Altura 30 cm. Flores rosa","SP012612",NA,NA,NA,NA,NA,"1982","07","19",NA,NA,NA,"31264","auto",NA,NA
"77","2019-11-21 10:07:52-03","IBt","SP","144609","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","cipoensis","Banisteriopsis cipoensis","B.Gates","Mamede, MCH","Joly, AB; Giulietti, AM; Menezes, NL; Windisch, P","CFSC4638","1973","10","20",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 137 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,"Subarbusto ca. 40 cm, no campo, flores róseas","SP012632",NA,NA,NA,NA,NA,"1982",NA,NA,NA,NA,NA,"31264","auto",NA,NA
"78","2019-11-21 10:07:52-03","IBt","SP","200459","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","cipoensis","Banisteriopsis cipoensis","B.Gates","Carvalho, PD","Henrique, MC; Kawasaki, ML","CFSC7658","1981","10","31",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro, 10 km da entrada (perto da porteira)","-43.7144012451172","-19.1688995361328",NA,"Subarbusto 10-20 cm. Flores róseas","SP012598",NA,NA,NA,NA,NA,"2008","04","22",NA,NA,NA,"26557","auto",NA,NA
"79","2019-11-21 10:07:52-03","IBt","SP","185218","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","cipoensis","Banisteriopsis cipoensis","B.Gates","Mamede, MCH","Pirani, JR; Furlan, A; Cordeiro, I; Henrique, MC","CFSC6588","1980","10","10",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. Estrada da Usina","-43.7144012451172","-19.1688995361328",NA,"Herbácea 20 cm, formando touceiras. Flores róseas","SP012623",NA,NA,NA,NA,NA,"1982","08","23",NA,NA,NA,"26557","auto",NA,NA
"80","2019-11-21 10:07:52-03","IBt","SP","185218a","Extra","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","cipoensis","Banisteriopsis cipoensis","B.Gates","Mamede, MCH","Pirani, JR; Furlan, A; Cordeiro, I; Henrique, MC","CFSC6588","1980","10","10",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. Estrada da Usina","-43.7144012451172","-19.1688995361328",NA,"Herbácea 20 cm, formando touceiras. Flores róseas","SP012624",NA,NA,NA,NA,NA,"1982","08","23",NA,NA,NA,"26557","auto",NA,NA
"81","2019-11-21 10:07:52-03","IBt","SP","185198","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","cipoensis","Banisteriopsis cipoensis","B.Gates","Mamede, MCH","Henrique, MC; Sajo, MG; Rossi, L; Cordeiro, I; Castro, NM; Chukr, NS; Furlan, A; Pirani, JR","CFSC6879","1981","01","09",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Estrada da Usina","-43.7144012451172","-19.1688995361328",NA,"Subarbusto 10-40 cm. Flores róseas, frutos castanhos alados","SP012605","SP012605",NA,NA,NA,NA,"1982","08","23",NA,NA,NA,"26557","auto",NA,NA
"82","2019-11-21 10:07:52-03","IBt","SP","185217","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","cipoensis","Banisteriopsis cipoensis","B.Gates","Mamede, MCH","Cordeiro, I; Kawasaki, ML; Pirani, JR; Furlan, A","CFSC7536","1981","10","06",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 129 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,"Subarbusto 50 cm. Flores rosadas c/ manchas rosa mais escuro","SP012608",NA,NA,NA,NA,NA,"1982","07","19",NA,NA,NA,"26557","auto",NA,NA
"83","2019-11-14 09:50:58-03","IBt","SP","200448","Extra","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","cipoensis","Banisteriopsis cipoensis","B.Gates","Mamede, MCH","Henrique, MC","CFSC5883","1979","12","19",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 137 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,"Herbácea, 30 cm. Flores róseas","SP012600","SP012600",NA,NA,NA,NA,"1982","08","23",NA,NA,NA,"26557","auto",NA,NA
"84","2019-11-21 10:07:52-03","IBt","SP","185216","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","cipoensis","Banisteriopsis cipoensis","B.Gates","Mamede, MCH","Henrique, MC","CFSC5883","1979","12","19",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 137 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,"Herbácea, 30 cm. Flores róseas","SP012599","SP012599",NA,NA,NA,NA,"1982","08","23",NA,NA,NA,"26557","auto",NA,NA
"85","2019-11-21 10:07:52-03","IBt","SP","185219","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","cipoensis","Banisteriopsis cipoensis","B.Gates","Mamede, MCH","Giulietti, AM; Mantovani, W; Muniz, CFS; Lewis, GP; Silva, JS","CFSC7922","1982","02","18",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Na estrada para Lapinha","-43.7144012451172","-19.1688995361328",NA,"Erva 0,2 m alt. Flores róseas","SP012606",NA,NA,"1090","1090",NA,"1982","08","23",NA,NA,NA,"26557","auto",NA,NA
"86","2014-09-23 10:58:31-03","G","G","G00368246","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","cipoensis","Banisteriopsis cipoensis","B. Gates","Gates, B.","Gates, B.","386",NA,NA,NA,"AMERIQUE DU SUD","Brazil","Minas Gerais",NA,NA,"-45.44222222","-18.78777778",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00368246",NA,"ISOTYPUS of Banisteriopsis cipoensis B. Gates",NA,NA,NA,"1977","01","01",NA,"-45.44222222","-18.78777778",NA,NA,NA,NA
