"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","day","imagecode","order","recordNumber","continentOcean","preparationType","phylum","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","eventTime","fieldNumber","previousCatalogNumber"
"326","2016-06-28 09:22:00-03","MO","MOBOT","3259943","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","tibiricae","Cayaponia tibiricae","Cogn.","M. Nee (MO)",NA,NA,NA,"Gert G. Hatschbach","1972","5","Brazil","Paraná","Antonina","Serrinha.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,"10",NA,NA,"Hatschbach 29662","South America",NA,NA,NA,NA,"38300","auto",NA,NA,"1",NA,NA,NA
"327","2016-06-28 09:01:00-03","MO","MOBOT","100194346","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","tibiricae","Cayaponia tibiricae","Cogn.","M. Nee (MO)",NA,NA,NA,"Wilson Hoehne","1941","5","Brazil","São Paulo",NA,"Capital, prox. de Anastácio.",NA,NA,NA,NA,NA,NA,NA,NA,"20",NA,NA,"Hoehne s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"328","2016-06-28 09:11:00-03","MO","MOBOT","2190614","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","tibiricae","Cayaponia tibiricae","Cogn.","M. Nee (MO)",NA,NA,NA,"Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","1999","5","Argentina","Misiones","Guaraní","Predio Guaraní","-54.15","-27",NA,NA,"600.00000000",NA,NA,NA,"6",NA,NA,"Deginani 1037","South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"329","2018-05-17 05:28:00-03","MO","MOBOT","2247492","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","tibiricae","Cayaponia tibiricae","Cogn.","M. Nee (MO)",NA,NA,NA,"Osvaldo Morrone|Norma B. Deginani|María E. Múlgura","1997","4","Argentina","Misiones","Guaraní","Ruta Prov. 21, camino de Paraiso a Moconá, 33 km de la Ruta Nac. 14","-54.1333333","-26.8833333",NA,NA,"450.00000000",NA,NA,NA,"28",NA,NA,"Morrone 2182","South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"330","2020-05-30 04:37:00-03","MO","MOBOT","2458506","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","tibiricae","Cayaponia tibiricae","Cogn.","M. Nee",NA,NA,NA,"Ernst Üle","1890",NA,"Brazil","Santa Catarina",NA,"Serra do Oratorio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Üle 1467","South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"331","2016-06-28 09:22:00-03","MO","MOBOT","2458521","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","tibiricae","Cayaponia tibiricae","Cogn.","M. Nee (MO)",NA,NA,NA,"Per Dusén",NA,NA,"Brazil","Paraná",NA,"Jacarehý",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dusén 14741","South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"332","2016-06-28 10:27:00-03","MO","MOBOT","2566203","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","tibiricae","Cayaponia tibiricae","Cogn.","M. Nee (MO)",NA,NA,NA,"J. Lhotsky","1831",NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lhotsky 174","South America",NA,NA,NA,"Type",NA,NA,NA,NA,"1",NA,NA,NA
"333","2016-06-28 10:38:00-03","MO","MOBOT","3259634","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","tibiricae","Cayaponia tibiricae","Cogn.","M. Nee (MO)",NA,NA,NA,"Per Dusén","1915",NA,"Brazil","Paraná",NA,"Tacarely, in fruticotis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dusén 17062","South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"334","2016-06-28 09:08:00-03","MO","MOBOT","3259716","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","tibiricae","Cayaponia tibiricae","Cogn.","M. Nee (MO)",NA,NA,NA,"Wilson Hoehne","1942","5","Brazil","São Paulo",NA,"Próximo de Anastácio.",NA,NA,NA,NA,NA,NA,NA,NA,"20",NA,NA,"Hoehne s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"335","2016-06-28 09:11:00-03","MO","MOBOT","3259833","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","tibiricae","Cayaponia tibiricae","Cogn.","M. Nee (MO)",NA,NA,NA,"Balduino Rambo","1949",NA,"Brazil","Rio Grande do Sul",NA,"Sapucaia.","-51.15","-29.8333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rambo 40429","South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"336","2018-06-26 05:23:00-03","MO","MOBOT","3407312","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","tibiricae","Cayaponia tibiricae","Cogn.","M. Nee",NA,NA,NA,"André M. Amorim|M.B. Thomas|J. Lima da Paixão|Sérgio C. de Sant'Ana","1998","9","Brazil","Bahia",NA,"Municipio de Porto Seguro, Parque Nacional de Monte Pascoal. Area limite entre o Parna e a Reserva Indigena Barra Velha, da tribo Pataxó. Mata Higrofila Sul Baiana.",NA,NA,NA,NA,NA,NA,NA,NA,"13",NA,NA,"Amorim 2513","South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"337","2020-08-31 09:14:15-03","INPA","INPA","212544","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Toledo, JF",NA,NA,NA,"Hoehne, W","1942","05","Brasil","São Paulo",NA,"Próximo de Anastácio.",NA,NA,NA,NA,NA,NA,NA,"INPA0212544","20","INPA0212544 INPA0212544_e","Cucurbitales","s.n.","Southern America",NA,"Dicotyledon Rosids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2020-08-31 09:14:15-03","INPA","INPA","227869","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Sá, KLVR de","2003",NA,NA,"Sá, KLVR de","2002","05","Brasil","Paraná","São Jerônimo da Serra","Reserva Indígena São Jerônimo. Beira da trilha.","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,"INPA0227869","13","INPA0227869 INPA0227869_e","Cucurbitales","211","Southern America",NA,"Dicotyledon Rosids",NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA
"339","2020-07-10 09:45:31-03","MBML","MBML-HERBARIO","31182",NA,"Plantae","Cucurbitaceae","Cayaponia","cf. martiana","Cayaponia cf. martiana","Cogn.","G.A. Gomes - Costa/III-2013",NA,NA,NA,"R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","2007","08","Brasil","Espírito Santo","Águia Branca","Rochedo. Prop. Ailton Corteleti","-40.801583","-18.955833","40W48'5,7","18S57'21","250","250","Liana, flores de cor branca, frutos imaturos e botões de cor verde. Borda de mata.","MBML031182","17","MBML031182",NA,"3254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2020-07-10 09:45:31-03","MBML","MBML-HERBARIO","32400",NA,"Plantae","Cucurbitaceae","Cayaponia","cf. martiana","Cayaponia cf. martiana","Cogn.","G.A. Gomes - Costa/III-2013",NA,NA,NA,"V. Demuner; T. A. Cruz, M.Belizário.","2007","12","Brasil","Espírito Santo","Águia Branca","Rochedo, Trilha do Córrego, propr.: Ailton Corteleti.","-40.801389","-18.955833","40W48'5","18S57'21","300","300","Liana 6m frutos verdes. Interior de mata, riacho.","MBML032400","19","MBML032400",NA,"4809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2020-07-10 09:45:31-03","MBML","MBML-HERBARIO","26212",NA,"Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.","G.A. Gomes - Costa/III-2013",NA,NA,NA,"L. Kollmann; et al","2006","05","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167","41W6'2","20S31'9",NA,NA,"Liana no sol. Flores verdes.","MBML026212","30","MBML026212",NA,"9127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2020-06-15 15:30:07-03","UNESP-RC","HRCB","52952","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Estevan, D.A.","2005",NA,NA,"Estevan, D.A.","2004","08","Brasil","Paraná","Ventani","Faz. Califórnia",NA,NA,NA,NA,NA,NA,"Liana; flores, frutos verdes",NA,"11",NA,NA,"636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2020-06-15 15:30:07-03","UNESP-RC","HRCB","39367","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","Gomes-Klein, V.L.","2000",NA,NA,"Hoehne, W.","1955","01","Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Escandente",NA,"28",NA,NA,"s.n.",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"344","2020-06-17 15:25:04-03","UNESP-RC","HRCB","10931","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.","M. B. Grejanin",NA,NA,NA,"Garcia, F. C. P.",NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"345","2020-06-17 15:25:04-03","UNESP-RC","HRCB","10807","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.","M. B. Grejanin",NA,NA,NA,"Furlan, A.",NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"346","2020-06-17 15:25:04-03","UNESP-RC","HRCB","10637","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.","M. B. Grejanin",NA,NA,NA,"Ribeiro, J. E. L. S.",NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"347","2017-11-24 14:10:27-02","UFLA","ESAL","18235","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.",NA,NA,NA,NA,"Mansanares, ME; Pifano, DS; Domingos, DQ",NA,NA,"Brasil","Minas Gerais","São Vicente de Minas","Próximo ao Rio Aiuruoca","-44.4441986083984","-21.7124996185303",NA,NA,NA,NA,"liana; ; ; alaranjado",NA,NA,NA,NA,"527",NA,NA,NA,NA,NA,"21563","auto",NA,NA,NA,NA,NA,NA
"348","2020-06-25 16:06:11-03","FUVATES","HVAT","89","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","E. Freitas; L.F.P. Lima","2009","10","29","E. Freitas","2009","10","Brasil","Rio Grande do Sul","Lajeado","Bairro Moinhos D#?#Agua, Avenida Castelo Branco.","-51.961389","-29.466944","-51º57'41''W","-29º28'1''S",NA,NA,"Trepadeira, flores brancas, flores estaminadas; Borda da mata.","HVAT00000089","25",NA,NA,"698",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2020-06-25 16:06:11-03","FUVATES","HVAT","2241","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","E. Freitas","2009","12","01","E. Freitas","2009","11","Brasil","Rio Grande do Sul","Lajeado","Bairro Universitário.","-51.961389","-29.466944","-51º57'41''W","-29º28'1''S",NA,NA,"Trepadeira com gavinhas, planta feminina.; Coletada na borda de um fragmento de mata ciliar","HVAT00002241","21",NA,NA,"682",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2020-06-25 16:06:11-03","FUVATES","HVAT","2332","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","E. Freitas","2010","11","03","E. Freitas","2009","11","Brasil","Rio Grande do Sul","Sério","Arroio Alegre.","-52.268611","-29.383333","-52º16'7''W","-29º22'60''S",NA,NA,"Flor feminina, trepadeira com gavinhas bifida","HVAT00002332","08",NA,NA,"677",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2019-11-07 11:44:08-03","FUVATES","HVAT","57","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","E. Freitas, M Teixeira","2014","02","19","G. L. Ely Jr","2014","02","Brasil","Rio Grande do Sul","Roca Sales","Linha Fernando Abott.","-51.835833","-29.134722","-51º50'9''W","-29º8'5''S",NA,NA,"Trepadeira volúvel; Borda da vegetação secundária inicial em área de mata ciliar do rio Taquari","HVAT00000057","19",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2020-06-25 16:06:11-03","FUVATES","HVAT","3418","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","P. Zampol; G. Bruisma","2011","03","20","G. Bruisma","2011","03","Brasil","Rio Grande do Sul","Arroio do Meio","Morro Gaúcho.","-51.932778","-29.337222","-51º55'58''W","-29º20'14''S",NA,NA,"Liana","HVAT00003418","13",NA,NA,"202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2019-11-07 11:44:08-03","FUVATES","HVAT","2048","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","L. F. Lima","2007","02","26","J. Spellmeier","2007","02","Brasil","Rio Grande do Sul","Sério","São Francisco.","-52.268611","-29.383333","-52º16'7''W","-29º22'60''S",NA,NA,"Trepadeira","HVAT00002048","15",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2019-12-19 11:18:22-03","UFG","UFG","62723","S","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","Gomes-Klein, V.L.","2017","12","26","Ferreira, J.A.","2000","11","Brasil","Paraná","Ortigueira",NA,"-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"Cipó; flores brancas.","UFG0062723","08",NA,NA,"30577",NA,NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA
"355","2019-12-19 11:18:23-03","UFG","UFG","14999","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.","Gomes-Klein, V.L.","1994","06","16","Gomes-Klein, V.L.","1994","03","Brasil","Santa Catarina","Florianópolis",NA,"-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"UFG0014999","18","UFG0014999",NA,"222",NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"356","2019-12-19 11:18:23-03","UFG","UFG","19045","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.",NA,NA,NA,NA,"Kuhlmann, M.","1955","11","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"UFG0019045","01","UFG0019045",NA,"3545",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"357","2019-12-19 11:18:23-03","UFG","UFG","62717","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.","Gomes-Klein, V.L.","2017","12","26","Medri, C.; et al.","1998","05","Brasil","Paraná","Sapopema",NA,"-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Trepadeira; com gavinhas; botões e flores creme esverdeadas; frutos imaturos verdes.","UFG0062717","16",NA,NA,"613",NA,NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"358","2019-12-19 11:18:23-03","UFG","UFG","19046","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.","Gomes-Klein, V.L.","1996","06","30","Sakene, M.","1977","05","Brasil","São Paulo","São Roque",NA,"-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,NA,"UFG0019046","22","UFG0019046",NA,"583",NA,NA,NA,NA,NA,"15567","auto",NA,NA,NA,NA,NA,NA
"359","2019-12-19 11:18:23-03","UFG","UFG","22143","S","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","Cogn.","Gomes-Klein, V.L.","2001","12","30","Godoi, J.V.","1993","03","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"UFG0022143","15","UFG0022143",NA,"319",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"360","2021-01-26 13:53:35-03","IMA","MAC","21979","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","V.L.Gomes Klein","1996","06",NA,"M.Kuhlmann","1955","11","Brasil","São Paulo","São Paulo","Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Subexpontânea.","MAC0021979","01",NA,NA,"3545",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"361","2021-01-26 13:53:35-03","IMA","MAC","21971","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cogn.) Cogn.","J.F.Toledo","1944","11","09","W.Hoehne","1944","05","Brasil","São Paulo","São Paulo","Próximo de Anastácio..","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Escandente.","MAC0021971","20",NA,NA,"s.n.",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"362","2021-01-26 14:12:32-03","CPACT","ECT","1193","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart.Crov.","S.F.Smith","2000","06","01","L.Scur","1999","11","Brasil","Rio Grande do Sul","Caxias do Sul","Santa Justina. Habitat: em orla da mata. HU. Coordenadas geográficas obtidas a partir dos dados de localidade, sede do munícipio.","-51.180833","-29.161667","51º10'51''W","29º9'42''S","783","783",NA,"ECT0001193","27","ECT0001193",NA,"188",NA,NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2021-03-01 11:53:37-03","UFPE","UFP","4353","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cong.) .","Gomes-Klein, VL",NA,NA,NA,"Alves, JLH","1985","07","Brasil","Pernambuco","Alagoinha",NA,"-36.7757987976074","-8.46638965606689",NA,NA,NA,NA,"Caatinga.","UFP004353","19",NA,"Cucurbitales","s.n.",NA,NA,NA,NA,NA,"16004","auto",NA,NA,NA,NA,NA,NA
"364","2021-03-01 11:53:37-03","UFPE","UFP","23279","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cong.) .","Gomes-Klein, VL","2011","10","17","Schilindwein, C","1980","02","Brasil","Rio Grande do Sul","Nova Petrópolis",NA,"-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,"Mata primário e secundário. Pastagens.","UFP023279","19",NA,"Cucurbitales","s.n.",NA,NA,NA,NA,NA,"14669","auto",NA,NA,NA,NA,NA,NA
"365","2021-03-01 11:53:37-03","UFPE","UFP","52598","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","martiana","Cayaponia martiana","(Cong.) .","Gomes-Klein, VL","2011","10","17","Maciel, JR","2006","08","Brasil","Pernambuco","Buíque",NA,"-37.2","-8.533333","-37.2","-8.533333",NA,NA,"Cespitosa, com rizoma.; Caatinga.","UFP052598","05",NA,"Cucurbitales","508",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2020-09-12 05:00:02-03","US","US","1906101","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart. Crov.","Nee, M. H.",NA,NA,NA,"A. Krapovickas","1945","12","Argentina","Buenos Aires",NA,"General Pacheco.",NA,NA,NA,NA,NA,NA,NA,"US02722291","4",NA,"Violales","2717","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"367","2020-09-12 05:00:02-03","US","US","1952992","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart. Crov.",NA,NA,NA,NA,"G. Hatschbach","1946","10","Brazil","Paraná",NA,"Mun. Piraí-Mirim. Serra das Furnas.",NA,NA,NA,NA,NA,NA,NA,"US02722265","3","US02722265_01","Violales","545","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"368","2020-09-12 05:00:02-03","US","US","2743202","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart. Crov.","Nee, M. H.",NA,NA,NA,"L. B. Smith & R. M. Klein","1957","2","Brazil","Santa Catarina",NA,"Mun. Cacador. 7 km north of Cacador",NA,NA,NA,NA,"950","1100",NA,"US02722692","7","US02722692_01","Violales","10946","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"369","2020-09-12 05:00:02-03","US","US","2343569","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart. Crov.",NA,NA,NA,NA,"-. Fruchard",NA,NA,"Uruguay","Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US02722271",NA,"US02722271_01","Violales","s.n.","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"370","2020-09-12 05:00:02-03","US","US","3325517","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart. Crov.",NA,NA,NA,NA,"A. Butzke","1995","12","Brazil","Rio Grande do Sul",NA,"RS - Erechim - Rua Ivone Marsico.",NA,NA,NA,NA,"780",NA,NA,"US02722256","3","US02722256_01","Violales","11280","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"371","2020-09-12 05:00:02-03","US","US","920163","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart. Crov.",NA,NA,NA,NA,"W. E. Safford","1886","10","Uruguay",NA,NA,"Santa - Lucia.",NA,NA,NA,NA,NA,NA,NA,"US02722272","31",NA,"Violales","s.n.","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"372","2020-09-12 05:00:02-03","US","US","3472592","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart. Crov.",NA,NA,NA,NA,"R. Wasum & J. Bordin","2004","12","Brazil","Rio Grande do Sul",NA,"RS - Mun. de Caxias do Sul - Bairro Mudureira.",NA,NA,NA,NA,"780",NA,NA,"US02722251","11","US02722251_01","Violales","2263","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"373","2020-09-12 05:00:02-03","US","US","1421601","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart. Crov.",NA,NA,NA,NA,"J. W. Harshberger","1927","7","Brazil","Rio de Janeiro",NA,"Marsh on ground, Jardim Leblom",NA,NA,NA,NA,NA,NA,NA,"US02722268","17","US02722268_01","Violales","874","South America - Neotropics",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"374","2020-09-12 05:00:02-03","US","US","3387396","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart. Crov.",NA,NA,NA,NA,"A. Kegler","1999","11","Brazil","Rio Grande do Sul",NA,"RS - Mun. de Caxias do Sul - São Vigílio - 3a Legua em orla da mata.",NA,NA,NA,NA,"780",NA,NA,"US02722254","29","US02722254_01","Violales","393","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"375","2020-09-12 05:00:02-03","US","US","3236609","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart. Crov.",NA,NA,NA,NA,"J. Cordeiro & G. Hatschbach","1987","1","Brazil","Paraná",NA,"Palmeirinha (mun. Guarapuava).",NA,NA,NA,NA,NA,NA,NA,"US02722260","7","US02722260_01","Violales","394","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"376","2020-09-12 05:00:02-03","US","US","1706517","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart. Crov.",NA,NA,NA,NA,"-. Fruchard",NA,NA,"Uruguay","Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US02722270",NA,NA,"Violales","s.n.","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"377","2020-09-12 05:00:02-03","US","US","3417978","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart. Crov.",NA,NA,NA,NA,"R. Wasum","2000","3","Brazil","Rio Grande do Sul",NA,"RS. Mun. de São Francisco de Paula - RS 235.",NA,NA,NA,NA,"830",NA,NA,"US02722252","19","US02722252_01","Violales","559","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"378","2020-09-12 05:00:02-03","US","US","1421603","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart. Crov.",NA,NA,NA,NA,"J. W. Harshberger","1927","7","Brazil","Rio de Janeiro",NA,"Ipanema.",NA,NA,NA,NA,NA,NA,NA,"US02722267","17","US02722267_01","Violales","876","South America - Neotropics",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"379","2020-09-12 05:00:02-03","US","US","2758099","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","bonariensis","Cayaponia bonariensis","(Mill.) Mart. Crov.",NA,NA,NA,NA,"-- Reitz & Klein, --","1965","12","Brazil","Paraná",NA,"Rio Cavernoso, Guarapuava, Paraná.",NA,NA,NA,NA,"800",NA,NA,"US02722262","15","US02722262_01","Violales","17699","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
