"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","phylum","order","infraspecificEpithet","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber","sex"
"294","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009025","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia","O.Berg in Mart.","L.R. Landrum, 1999.","Bruno M. T. Walter; Marta C. Assis, R.V. Nunes e A. Litt","2747","1995","8","10","Brazil","Goias",NA,"Campinacu. Estrada de Faz. Praia Grande a faz. Plameiras do Mara Nhao. Cerca de 8km ao norte do Corrego Paria Grande.","-48.574802","-13.779412",NA,NA,NA,NA,"Arvoreta cerca de 4m.; flor branca",NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009024","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia","O.Berg in Mart.",NA,"G. Hatschbach","19495","1968","7","12","Brazil","Parana","Curitiba","Col. Floresta (Mun. Morretes) Parana","-49.25","-25.4167",NA,NA,NA,NA,"Coor from www.fallingrain.com/world; Arvoreta 5m, mata pluvial, encosta de morro.",NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0018832","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","rufa","Calyptranthes rufa","O. Berg","Dup. det. M. Sobral","R. M. Harley; G. L. Bromley, A. M. de Carvalho, J. M. Soares Nunes, J. L. Hage, E. B. Dos Santos","22862","1980",NA,"31","Brazil","Bahia",NA,"Morro do Chapeu. Rio do Ferro Doida, 19.5 km SE of Morro do Chapeu on BA-052 to Mundo Novo.","-41.033333","-11.633333",NA,NA,"900",NA,"Shrub to 1.5 m. Leaves coriaceous, rigid, dark green above with pale green midrib, pale yellow-green beneath. Fruits glossy black.",NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0057484","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","rufa","Calyptranthes rufa","O. Berg","M. Ibrahim","F. França; E. Melo, B. Marques da Silva","2737","1999","4","30","Brazil","Bahia",NA,"Morro do Chapéu. Cachoeira Domingos Lopes. ca. 14 km da estrada do Feijão.","-40.905278","-11.558056",NA,NA,"655",NA,"Arbusto ca. 4.5 m. Folha coriacea discolor. Androceu branco. Sepalas marrons.",NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0057499","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","rufa","Calyptranthes rufa","O. Berg","M. Ibrahim","F. França; S. Aktins, B. M. Silva, M. E. R. Junqueira","4032","2003","1","29","Brazil","Bahia",NA,"Morro do Chapéu. Rio Ferro Doido","-40.991111","-11.617222",NA,NA,"715","745","Arbusto 3-4 m. Folha coriacea levemente discolor. Botoes ferrugineos. Anteras brancas.",NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2019-11-21 14:40:00-03","UFJF","CESJ","9361","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","M.C.Souza","L. Krieger","CESJ9361","1970","09","29","Brasil","Minas Gerais",NA,"Serra de Ibitipoca",NA,NA,NA,NA,NA,NA,"Arbusto, no campo arenoso, fruto em maturação vermelho.","CESJ009361",NA,"2008","06","26","Angiosperma",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2019-11-21 14:40:00-03","UFJF","CESJ","70381","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","M. Sobral","K. Antunes; C.N. Delgado; P.H. Cardoso","740","2017","09","20","Brasil","Espírito Santo","Pedra Menina","Parque Nacional do Caparaó, próximo à casa dos Beija-flores",NA,NA,NA,NA,NA,NA,"Árvore de 6,0 m de alt., borda de Floresta Ombrófila Densa , na beira da estrada. Frutos em maturação amarelos.","CESJ070381",NA,"2019","05",NA,"Angiosperma",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2019-11-21 14:40:00-03","UFJF","CESJ","44385","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","A.R. Lourenço","N.G.Jesus; J.B.Santos; I.S.Santos; I.Santana","261","1998","06","01","Brasil","Bahia","Entre Rios","RPPN Fazenda Lontra / Saudade","-38.084400177002","-11.9419002532959",NA,NA,NA,NA,"árvore 20,00 m X 0.75 m. Tronco com casca esfoliante. Folhas opostas, ovaladas, semi coriáceas e nervura marginal. Sem pontos translúcidos. Inflorescência de cor ferrugínea, caulinar e dicásio","CESJ044385",NA,"2015","11","06","Angiosperma",NA,NA,"América do Sul",NA,NA,"52418","auto",NA,NA,NA,NA,NA,NA
"302","2019-11-21 14:40:00-03","UFJF","CESJ","44560","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","A.R. Lourenço","N.G.Jesus","1110","2000","03","22","Brasil","Bahia","Entre Rios","RPPN Fazenda Lontra / Saudade, floresta subperenifolia","-38.084400177002","-11.9419002532959",NA,NA,"120","150","árvore 8,0m. Casca cinza com manchas liquênicas brancas, com estrias trasversais. Folhas cartáceas discolores com pelos ferrugíneos na face abaxial das folhas novas. Fruto globoso verde e glabro","CESJ044560",NA,"2015","11","06","Angiosperma",NA,NA,"América do Sul",NA,NA,"52418","auto",NA,NA,NA,NA,NA,NA
"303","2021-04-07 11:46:34-03","UFMS","CGMS","55285","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","loranthifolia","Myrcia loranthifolia","(DC.) G.P.Burton & E.Lucas",NA,"P. I. Martins; A. L. S. Fachardo; G. M. Shiroma; F.M. Alves","164","2015","11","16","Brasil","Mato Grosso do Sul","Alcinópolis","Parque Estadual das Nascentes do rio Taquari.","-53.4008333","-18.1536111","-53,4008333","-18,1536111","479","479","Habitat: Floresta Estacional Semidecídual Habito: Árvore, 6 m.","CGMS1085251",NA,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2019-11-27 13:50:39-03","UFS","ASE","12722","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Proença, C","Nascimento - Júnior, JE; Dantas, TVP","493","2008","12","19","Brasil","Sergipe","Santo Amaro das Brotas",NA,"-37.054167","-10.789167","-37.054167","-10.789167",NA,NA,"Árvore. Inflorescência castanha. Coleta realizada para o diagnóstico da área em virtude da criação de Parque Estadual.&nf;; Árvore. Inflorescência castanha. Coleta realizada para o diagnóstico da área em virtude da criação de Parque Est","ASE0019645","ASE0019645","2009","06",NA,"Magnoliophyta",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2019-11-27 13:50:39-03","UFS","ASE","14953","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Proença, C","Lima, JS","130","2009","04","16","Brasil","Sergipe","Areia Branca","Povoado Caroba","-37.315","-10.758056","-37.315","-10.758056",NA,NA,"Árborea. Sua folha é utilizada para dor de barriga em gado.; Árborea. Sua folha é utilizada para dor de barriga em gado.; Borda de mata.","ASE0022336","ASE0022336","2013","06",NA,"Magnoliophyta",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2019-11-27 13:50:39-03","UFS","ASE","15154","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Proença, C","Lima, JS","31","2009","12","22","Brasil","Sergipe","Areia Branca","Povoado Pedrinhas","-37.315","-10.758056","-37.315","-10.758056",NA,NA,"Arbórea. Fruto utilizado na alimentação.; Arbórea. Fruto utilizado na alimentação.; Área antropogênica.","ASE0022354","ASE0022354","2010","07",NA,"Magnoliophyta",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2019-11-27 13:50:39-03","UFS","ASE","19625","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Nascimento - Júnior, JE","Nascimento - Júnior, JE; Carregosa, T; Amarante, G","807","2011","03","28","Brasil","Sergipe","Santo Amaro das Brotas","Terreno da Jazida Lev Terra","-37.054167","-10.789167","-37.054167","-10.789167",NA,NA,"Árvore, cerca de 5 m de altura. Frutos castanhos.; Árvore, cerca de 5 m de altura. Frutos castanhos.; Restinga arbustiva.","ASE0025927","ASE0025927","2011","04","05","Magnoliophyta",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2019-11-27 13:50:39-03","UFS","ASE","20299","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Proença, C","Macedo-Lima, M; Almeida, B","ASE20299","2009","12","02","Brasil","Sergipe","Estância","Porto do Mato","-37.438056","-11.268611","-37.438056","-11.268611",NA,NA,"Solo arenoso.; Solo arenoso.; Transição entre restinga e mata atlântica.","ASE0026473","ASE0026473","2010","07",NA,"Magnoliophyta",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2019-11-27 13:50:39-03","UFS","ASE","21623","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Proença, C","Calazans, C; Oliveira, A; Tavares, M; Santana, R; Almeida, E","306","2009","12","16","Brasil","Sergipe","Estância","Povoado Riachão, Nascente 9.","-37.458056","-11.161111","-37.458056","-11.161111",NA,NA,"Altura 1, 5m.; Altura 1, 5m.","ASE0027980","ASE0027980","2012","11",NA,"Magnoliophyta",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2019-11-27 13:50:39-03","UFS","ASE","23226","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Amorim, BS","Déda, RM; Amorim, BS; Chagas, MA; Costa-Lima, JL; Lourenço, AR; Santos, E","142","2012","04","17","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto","-37.425861","-11.382639","-37.425861","-11.382639",NA,NA,"Árvore com cerca de 6m. Frutos maduros vermelhos e imaturos verdes.; Árvore com cerca de 6m. Frutos maduros vermelhos e imaturos verdes.; Mata Atlântica.","ASE0029488","ASE0029488","2012","04",NA,"Magnoliophyta",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2019-11-27 13:50:39-03","UFS","ASE","27123","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Rocha, LP","Gomes, LA; Santos, E; Conceição, GG","978","2013","01","25","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Borda de mata","-37.424278","-11.378056","-37.424278","-11.378056",NA,NA,"Árvore com cerca de 5m.; Mata Atlântica.","ASE0031621","ASE0031621","2013","02",NA,"Magnoliophyta",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2019-11-27 13:50:39-03","UFS","ASE","27754","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Gomes, LA","Gomes, LA; Farias, MCV; Santos, E; Silva, BD","1214","2013","03","27","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Borda de mata. Solo arenoso.","-37.428889","-11.376056","-37.428889","-11.376056",NA,NA,"Árvore, 7m. Frutos imaturos verdes.; Mata Atlântica","ASE0032046","ASE0032046","2013","04",NA,"Magnoliophyta",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2019-11-27 13:50:39-03","UFS","ASE","39905","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Dantas, FS","Dantas, FS; Santos-Neto, AM","21","2018","03","21","Brasil","Sergipe","Ilha das Flores","Povoado Aroeira","-36.54","-10.4364","-36.54","-10.4364",NA,NA,"Arbusto, 3.5m. Folhas elípticas, verdes, coriáceas. Inflorescência racemosa, frutos imaturos verdes.; Restinga","ASE0041422",NA,"2018","07","25","Magnoliophyta",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2019-11-27 13:50:40-03","UFS","ASE","5955","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Proença, C","Landim, M","211","1995","03","14","Brasil","Sergipe","Santa Luzia do Itanhy","Estrada para o Crasto, - entrada á direita","-37.424278","-11.378056","-37.424278","-11.378056",NA,NA,"arvoreto (fino). 4. m. presença de frutos verdes carnosos.; arvoreto (fino). 4. m. presença de frutos verdes carnosos.; Mata (beira de trilha)","ASE0016485","ASE0016485","2009","06",NA,"Magnoliophyta",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2019-11-27 13:50:40-03","UFS","ASE","6051","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Proença, C","Landim, M","312","1995","04","19","Brasil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto","-37.425861","-11.385528","-37.425861","-11.385528",NA,NA,"arvoreta. 3.5. m. presença de frutos carnosos imaturos (verdes) e maduros (vermelhos).; arvoreta. 3.5. m. presença de frutos carnosos imaturos (verdes) e maduros (vermelhos).; Mata","ASE0016565","ASE0016565","2009","04",NA,"Magnoliophyta",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2019-11-27 13:50:40-03","UFS","ASE","6552","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Proença, C","Landim, M; Moura, D","800","1996","01","08","Brasil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto","-37.425861","-11.385528","-37.425861","-11.385528",NA,NA,"arvoreta. 3.5. m. presença de flores.; arvoreta. 3.5. m. presença de flores.; Mata (borda)","ASE0016943","ASE0016943","2009","06",NA,"Magnoliophyta",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2019-11-27 13:50:40-03","UFS","ASE","40296","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Schwirkowski, P","Schwirkowski, P","2339","2017","07","29","Brasil","Santa Catarina","São Bento do Sul","Rio Natal, Parque das Aves; descendo o rio sentido Corupá.","-49.1636","-26.2147","-49.1636","-26.2147","150","200","Árvore, semi-ciófita; frutos amarelados","ASE0041813",NA,"2017","08","26","Magnoliophyta",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2019-11-27 13:50:39-03","UFS","ASE","34589","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Freire, GS","Santos, E; Farias, MCV; Figueiredo, MA","70","2014","10","10","Brasil","Sergipe","Ilha das Flores","Povoado Jenipapo","-36.3454","-10.2744","-36.3454","-10.2744",NA,NA,"Árvore com ca. de 5 m. Inflorescência castanha.; Restinga.","ASE0033035","ASE0033035","2015","09","23","Magnoliophyta",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2019-11-27 13:50:40-03","UFS","ASE","7229","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Proença, C","Vicente, A","85","1997","12","17","Brasil","Sergipe","Itabaiana","Parque Nacional da Serra de Itabaiana","-37.2081","-10.4583","-37.2081","-10.4583",NA,NA,"Árvore. 8. m. Presença de inflorescência amarela.; Árvore. 8. m. Presença de inflorescência amarela.; Mata","ASE0017372","ASE0017372","2009","06",NA,"Magnoliophyta",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2019-11-27 13:50:39-03","UFS","ASE","2943","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Proença, C","Santana, MC","145","1983","01","27","Brasil","Sergipe","Itabaiana","Parque Nacional da Serra de Itabaiana","-37.2081","-10.4583","-37.2081","-10.4583",NA,NA,"Árvore. Folhas simples e opostas,flores em botões.; Árvore. Folhas simples e opostas,flores em botões.; Mata de altitude","ASE0014643","ASE0014643","2009","06",NA,"Magnoliophyta",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2019-11-27 13:50:39-03","UFS","ASE","34779","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Proença, C","Santana, JP; Silvestre, SMS; Albuquerque N.M.","310","2015","03","07","Brasil","Sergipe","Itaporanga d'Ajuda","Fazenda Rio Fundo.","-37.1944","-11.0429","-37.1944","-11.0429",NA,NA,"Arbustos, 5 m, frutos imaturos marrons.; Mata Atlântica.","ASE0035716","ASE0035716",NA,NA,NA,"Magnoliophyta",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2019-11-27 13:50:40-03","UFS","ASE","11039","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","dardanoi","Calyptranthes dardanoi","Mattos","Proença, C","Nascimento - Júnior, JE; Matos, ECA; Amaral, L; Costa, SM","217","2008","02","03","Brasil","Sergipe","Areia Branca","Parque Nacional da Serra de Itabaiana, Topo da Serra Comprida.","-37.315","-10.758056","-37.315","-10.758056",NA,NA,"Árvore; no centro da moita; folhas coriáceas; inflorescência com flores passadas de cor castanho escura.; Árvore; no centro da moita; folhas coriáceas; inflorescência com flores passadas de cor castanho escura.; Moita em topo de monta","ASE0020209","ASE0020209","2010",NA,NA,"Magnoliophyta",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2019-11-27 13:50:40-03","UFS","ASE","16600","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","dardanoi","Calyptranthes dardanoi","Mattos","Amorim, BS","Amorim, BS; Pontes, TA; Garcia, JD; Novaes, J","430","2009","03","12","Brasil","Pernambuco","Igarassu","Mata de Cruzinha","-34.914444","-7.704444","-34.914444","-7.704444","30","30","Arbusto 3m.; Arbusto 3m.; Mata atlântica. Borda de mata.","ASE0024365","ASE0024365","2010","02",NA,"Magnoliophyta",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2019-11-27 13:50:40-03","UFS","ASE","16620","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","dardanoi","Calyptranthes dardanoi","Mattos",NA,"Amorim, BS; Souza, JAN","558","2010","01","29","Brasil","Pernambuco","Igarassu","Usina São José-Mata de Piedade, Borda da mata; margem do açude.","-34.906111","-7.834444","-34.906111","-7.834444",NA,NA,"Arbusto 2,5m alt.; folhas simples opostas; margem inteira;coriacea;inflorescência cimosa.; Arbusto 2,5m alt.; folhas simples opostas; margem inteira;coriacea;inflorescência cimosa.; Mata Atlântica.","ASE0024505","ASE0024505",NA,NA,NA,"Magnoliophyta",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2019-11-27 13:50:40-03","UFS","ASE","28092","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","dardanoi","Calyptranthes dardanoi","Mattos","Proença, CEB","Proença, CEB; Landim, M","4055","2012","03","12","Brasil","Sergipe","Estância","Praia do Abais, Na SE-218 sentido Praia do Abaís , logo após o entrocamento da Linha verde , ca. 2 Km. antes da Praia do Abaís , do lado esquerdo .","-37.291667","-11.320833","-37.291667","-11.320833","21","21","Árvore 4m. Frutos imaturos verde escuros e verde claros.; Restinga","ASE0032204","ASE0032204",NA,NA,NA,"Magnoliophyta",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2021-03-01 16:36:02-03","UNICAMP","UEC","141892","S","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Sobral, M","Matsumoto, K; Feres, FR; Belinello, R","714","2001","12","06","Brazil","Rio de Janeiro","Carapebus","Praia de Carapebus","-41.60375","-22.2375","-41.60375","-22.2375","27","27","Arvoreta ca 4 metros, botões florais jovens.","UEC012903","UEC012903","2006","02",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2021-03-01 16:36:02-03","UNICAMP","UEC","167581","S","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.",NA,"Queiroz, LP; Junqueira, MER; Silva, TRS; Carvalho-Sobrinho, JG","7680","2003","03","09","Brazil","Bahia","Morro do Chapéu","Cerca de 18 km E de Morro do Chapéu na estrada para salvador. Cachoeira do Ferro Doido.","-41.150556","-11.627778","-41.150556","-11.627778","850","900","Árvore de ca. 7 m de alt. Folhas cartáceas, com face abaxial mais clara e com tricomas acinzentados. Frutos imaturos verdes.; Mata ciliar no rio Ferro Doido.","UEC091653","UEC091653",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2019-08-20 10:20:51-03","UNICAMP","UEC","120585","S","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Sobral, M","Meireles, LD","466","2001","08","21","Brazil","Minas Gerais","Camanducaia","Monte Verde, Floresta Ombrófila Densa Alto-Montana","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"Árvore, 5m, frutos verdes","UEC038674","UEC038674","2002","09",NA,"Magnoliopsida",NA,NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA
"329","2021-03-01 16:36:02-03","UNICAMP","UEC","11698","S","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.","Legrand, D","Hatschbach, G","20993","1969","02","06","Brazil","Paraná","Guarapuava","Serra da Esperança","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"Arvoreta 5m, flor alva. Mata com Ocotea-Sloanea",NA,NA,"1975",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA
"330","2021-03-01 16:36:02-03","UNICAMP","UEC","176212","S","Plantae","Myrtaceae","Calyptranthes","brasiliensis","Calyptranthes brasiliensis","Spreng.",NA,"Nascimento-Junior, JE; Carregosa-Silva, T; Amarante, G","807","2011","03","28","Brazil","Sergipe","Santo Amaro das Brotas","Terreno da Jazida Lev Terra.","-37.0544013977051","-10.7889003753662",NA,NA,NA,NA,"Árvore, cerca de 5 m de altura. Frutos castanhos.; Restinga arbustiva.","UEC023245","UEC023245",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"21551","auto",NA,NA,NA,NA,NA,NA
"331","2021-03-01 16:36:02-03","UNICAMP","UEC","172511","S","Plantae","Myrtaceae","Calyptranthes","dardanoi","Calyptranthes dardanoi","Mattos","Proença, CEB","Proença, CEB; Landim de Souza, MF","4066","2012","03","13","Brazil","Sergipe","Estância","Na SE-218 sentido Praia do Abaís, logo após o entroncamento da Linha verde, ca. 5km antes da Praia do Abaís, do lado direito.","-37.270556","-11.266389","-37.270556","-11.266389",NA,NA,"Árvore de 12m x 40cm PAP. Frutos imaturos verdes, amarelos e alguns vermelho desbotado, embrião roxo-amarronzado.; Interior da mata de restinga, cercada por área brejosa com Ludwigia, Phildendron e samambaias.","UEC016692","UEC016692","2012",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2021-03-01 16:36:02-03","UNICAMP","UEC","178224","S","Plantae","Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia","O.Berg","Sobral, M","Rochelle, ALC","J1414",NA,NA,NA,"Brazil","São Paulo","Ubatuba","Fazenda Capricórnio, Bairro Taquaral","-45.052222","-23.218056","-45.052222","-23.218056","450","450","Floresta ombrófila densa submontana.","UEC041699","UEC041699","2008","03",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2021-03-01 16:36:02-03","UNICAMP","UEC","166694","S","Plantae","Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia","O.Berg",NA,"Padgurschi, MCG; Tamashiro, JY; Belinello, R","1633","2008",NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","PESM. Núcleo Santa Virgínia - Parcela K.","-45.067778","-23.325556","-45.067778","-23.325556","1053","1093","K1774 Árvore, ca. 12 m, sem flores ou frutos. Abundância: 1 ind ha(-1).; Floresta Ombrófila Densa Montana.","UEC013002","UEC013002",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2021-03-01 16:36:02-03","UNICAMP","UEC","133722","S","Plantae","Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia","O.Berg","Costa, I","Urbanetz, C; Mariuza; Domingos; Lelo","355","2004","02","09","Brazil","São Paulo","Cananéia","Fazenda Folha Larga, Trilha da Vitória.","-47.916667","-24.883333","-47.916667","-24.883333","30","155","Árvore de 18m.",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2021-03-01 16:36:02-03","UNICAMP","UEC","133723","S","Plantae","Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia","O.Berg","Aguiar, OT","Arzolla, FARDP; Moura, C; Vilela, FESP","1037","2007","01","17","Brazil","São Paulo","São Paulo","Parque Estadual da Cantareira, proximidades da estrada da Roseira","-46.618333","-23.4375","-46.618333","-23.4375","950","950","Árvore, 5m alt., com flores e botões florais.; Flroesta Ombrófila Densa Montana, estádio maduro.",NA,NA,"2007","02","08","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2021-03-01 16:36:02-03","UNICAMP","UEC","145908","S","Plantae","Myrtaceae","Calyptranthes","grandifolia","Calyptranthes grandifolia","O.Berg",NA,"Sanchez, M; Pedroni, F; Laps, RR; Belinello, R","1416","1997","04","17","Brazil","São Paulo","Ubatuba","Picinguaba","-44.8","-23.366667","-44.8","-23.366667",NA,NA,"Mata Atlântica de Encosta, Morro do Corisco. Árvore 595 com 7m alt., vegetativo.","UEC031979","UEC031979",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
