"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","year","locality","minimumElevationInMeters","maximumElevationInMeters","month","day","stateProvince","county","decimalLongitude","decimalLatitude","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","infraspecificEpithet","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","sex"
"345","2019-07-04 03:41:00-03","MO","MOBOT","101131395","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","A. Fuentes (LPB)","Alfredo F. Fuentes|D. Flores|G. Tusco|Rene Pari|S. Arenas|Wilder Lipa|L. Mamani|C. Cusi","Fuentes Claros 21238","South America","Bolivia",NA,NA,NA,NA,"2019","Parque Nacional Madidi, Keara (por el camino a Mojos), sector Fuertecillo. parcela permanente de 1 ha N°26 (primera remedición), a aprox. 100 m del inicio de “plataforma” subiendo por el sendero a inciensal.","2000.00000000",NA,"4","28","La Paz","Franz Tamayo","-68.9348889","-14.59575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19-02","1",NA
"346","2019-07-15 14:08:00-03","MO","MOBOT","101131548","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","A. Fuentes (LPB)","Alfredo F. Fuentes|D. Flores|G. Tusco|Rene Pari|S. Arenas|Wilder Lipa|L. Mamani|C. Cusi","Fuentes Claros 21331","South America","Bolivia",NA,NA,NA,NA,"2019","Parque Nacional Madidi, Keara (por el camino a Mojos), sector Fuertecillo. parcela permanente de 1 ha N°26 (primera remedición), a aprox. 100 m del inicio de “plataforma” subiendo por el sendero a inciensal.","2000.00000000",NA,"4","28","La Paz","Franz Tamayo","-68.9348889","-14.59575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19-02","1",NA
"347","2019-05-24 17:17:00-03","MO","MOBOT","101132921","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"Efraín Freire|Patricio Oña","Freire Mayorga 7546","South America","Ecuador",NA,NA,NA,NA,"2007","Parroquia Calacali Bosque Protector Maquipucuna, Cerro Montecristi.3189 N 765812W","2256.00000000",NA,"3","10","Pichincha","Quito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"348","2019-08-29 13:08:00-03","MO","MOBOT","101142513","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","A. Fuentes (LPB)","L. Cayola|L. Duran|L. Vargas|G. Tusco|S. Pastor|F. Delgado|M. Delgado|M. Mayta|F. Arenas|S. Mayta|F. Jayamamani","Cayola Pérez 6485","South America","Bolivia",NA,NA,NA,NA,"2019","Parque Nacional Madidi, Pelechuco, río Tanhuara, sobre la senda antigua Pelechuco-río Amantala-Apolo, detras del inciensal Pilcobamba al frente del sector Pilcobamba.","1940.00000000",NA,"6","26","La Paz","Franz Tamayo","-68.9413611","-14.7400277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19-01","1",NA
"349","2019-08-16 10:38:00-03","MO","MOBOT","101142803","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","L. Cayola (LPB)","L. Cayola|L. Duran|L. Vargas|G. Tusco|S. Pastor|F. Delgado|M. Delgado|M. Mayta|F. Arenas|S. Mayta|F. Jayamamani","Cayola Pérez 6617","South America","Bolivia",NA,NA,NA,NA,"2019","Parque Nacional Madidi, Pelechuco, río Tanhuara, sobre la senda antigua Pelechuco-río Amantala-Apolo, detras del inciensal Pilcobamba al frente del sector Pilcobamba.","1940.00000000",NA,"6","26","La Paz","Franz Tamayo","-68.9413611","-14.7400277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19-01","3",NA
"350","2019-08-16 13:01:00-03","MO","MOBOT","101142888","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","L. Cayola (LPB)","L. Cayola|L. Duran|L. Vargas|G. Tusco|S. Pastor|F. Delgado|M. Delgado|M. Mayta|F. Arenas|S. Mayta|F. Jayamamani","Cayola Pérez 6650","South America","Bolivia",NA,NA,NA,NA,"2019","Parque Nacional Madidi, Pelechuco, río Tanhuara, sobre la senda antigua Pelechuco-río Amantala-Apolo, detras del inciensal Pilcobamba al frente del sector Pilcobamba.","1940.00000000",NA,"6","26","La Paz","Franz Tamayo","-68.9413611","-14.7400277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19-01","1",NA
"351","2019-08-16 14:13:00-03","MO","MOBOT","101143396","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","L. Cayola (LPB)","L. Cayola|L. Duran|L. Vargas|G. Tusco|S. Pastor|F. Delgado|M. Delgado|M. Mayta|F. Arenas|S. Mayta|F. Jayamamani","Cayola Pérez 6773","South America","Bolivia",NA,NA,NA,NA,"2019","Parque Nacional Madidi, Pelechuco, río Tanhuara, sobre la senda antigua Pelechuco-río Amantala-Apolo, frente al sector Pilcobamba.","1836.00000000",NA,"7","4","La Paz","Franz Tamayo","-68.9459722","-14.7449722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19-02","1",NA
"352","2019-08-16 10:32:00-03","MO","MOBOT","101143496","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","L. Cayola (LPB)","L. Cayola|L. Duran|L. Vargas|G. Tusco|S. Pastor|F. Delgado|M. Delgado|M. Mayta|F. Arenas|S. Mayta|F. Jayamamani","Cayola Pérez 6805","South America","Bolivia",NA,NA,NA,NA,"2019","Parque Nacional Madidi, Pelechuco, río Tanhuara, sobre la senda antigua Pelechuco-río Amantala-Apolo, frente al sector Pilcobamba.","1836.00000000",NA,"7","4","La Paz","Franz Tamayo","-68.9459722","-14.7449722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19-02","1",NA
"353","2019-08-15 16:29:00-03","MO","MOBOT","101143525","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","L. Cayola (LPB)","L. Cayola|L. Duran|L. Vargas|G. Tusco|S. Pastor|F. Delgado|M. Delgado|M. Mayta|F. Arenas|S. Mayta|F. Jayamamani","Cayola Pérez 6830","South America","Bolivia",NA,NA,NA,NA,"2019","Parque Nacional Madidi, Pelechuco, río Tanhuara, sobre la senda antigua Pelechuco-río Amantala-Apolo, frente al sector Pilcobamba.","1836.00000000",NA,"7","4","La Paz","Franz Tamayo","-68.9459722","-14.7449722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19-02","1",NA
"354","2019-08-15 13:42:00-03","MO","MOBOT","101143581","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","L. Cayola (LPB)","L. Cayola|L. Duran|L. Vargas|G. Tusco|S. Pastor|F. Delgado|M. Delgado|M. Mayta|F. Arenas|S. Mayta|F. Jayamamani","Cayola Pérez 6868","South America","Bolivia",NA,NA,NA,NA,"2019","Parque Nacional Madidi, Pelechuco, río Tanhuara, sobre la senda antigua Pelechuco-río Amantala-Apolo, frente al sector Pilcobamba.","1836.00000000",NA,"7","4","La Paz","Franz Tamayo","-68.9459722","-14.7449722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19-02","1",NA
"355","2019-09-26 15:14:00-03","MO","MOBOT","101154466","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","A. Fuentes (LPB)","Alfredo F. Fuentes|F. Delgado|M. Delgado|F. Jayamamani|A. Mayta|W. Mayta","Fuentes Claros 21503","South America","Bolivia",NA,NA,NA,NA,"2019","Parque Nacional Madidi, Pelechuco, por el sendero a Apolo, sector Santa Ana. Parcela Permanente Madidi 36 (1a. remedición).","2498.00000000",NA,"9","2","La Paz","Franz Tamayo","-68.9706111","-14.7763889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19-16","1",NA
"356","2008-05-27 22:02:00-03","MO","MOBOT","1067049","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","L. Andersson (GB)","Tamara Núñez|Sandoval, Sonya|J. Machuca","Núñez 380","South America","Ecuador",NA,NA,NA,NA,"1995","Cerro Montecristi. Carretera Manta - Jipijapa, entrada por Montecristi o El Chorrillo. Bosque seco Pre-Montano. Bosque secundario.","300.00000000","600.00000000","11","11","Manabí","Montecristi","-80.68333","-1.03333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2011-10-22 04:57:00-02","MO","MOBOT","1124537","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","C.M. Taylor (MO)","Álvaro Cogollo P.|Juan Guillermo Ramírez|et al.","Cogollo Pacheco 2700","South America","Colombia",NA,NA,NA,NA,"1988","Parque Nacional Natural Las Orquideas. Sector Calles, margen derecha del Río Calles.","1320.00000000","1365.00000000","3","27","Antioquia","Urrao","-76.31666","6.53333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2011-10-22 04:57:00-02","MO","MOBOT","1125554","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","C.M. Taylor (MO)","Álvaro Cogollo P.|et al.","Cogollo Pacheco 4240","South America","Colombia",NA,NA,NA,NA,"1989","Parque Nacional Natural Las Orquideas. Vereda La Ná.","2100.00000000","2150.00000000","2","27","Antioquia","Urrao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2008-05-27 22:02:00-03","MO","MOBOT","1131327","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","C. M. Taylor","C. Múrcia","Murcia 473","South America","Colombia",NA,NA,NA,NA,"1995","Parque Regional Ucumarí, Cordillera Central, La Pastora.","2100.00000000","2550.00000000","8","8","Risaralda","Pereira","-75.58333","4.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1",NA
"360","2008-05-27 22:02:00-03","MO","MOBOT","1207138","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","L. Andersson (GB)","P. Jaramillo","Jaramillo 6198","South America","Ecuador",NA,NA,NA,NA,"1996","Camino a Media Luna Zona agricola",NA,NA,"4","19","Galapagos","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2015-04-30 05:52:00-03","MO","MOBOT","1350867","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"Efraín Freire|M. Reina|M. Andi","Freire Mayorga 1454","South America","Ecuador",NA,NA,NA,NA,"1996","Parque Orquideológico El Pahuma, parroquia Nono, carretera Calacalí-Nanegalito, km 30, sendero hacia la cascada y Pahuma. Bosque primario muy húmedo montano, suelo café-oscuro, arenoso.","2300.00000000",NA,"12","22","Pichincha","Quito","-78.63333","0.01666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2008-05-27 22:02:00-03","MO","MOBOT","1416932","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","L.Andersson","Julian A. Steyermark","Steyermark 54855","South America","Ecuador",NA,NA,NA,NA,"1943","Oriente Ecuador/Colombia",NA,NA,"11","6","Napo",NA,"-76.379","-0.676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2009-11-04 11:04:00-02","MO","MOBOT","1558496","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","C.M. Taylor (MO)","H. van der Werff|et al.","van der Werff 16824","South America","Peru",NA,NA,NA,NA,"2001","Outside Laguna de Pomacochos, in sandstone soil.","2300.00000000",NA,"3","6","Amazonas","Bongará","-77.95","-5.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"286","5",NA
"364","2012-03-28 05:28:00-03","MO","MOBOT","1705861","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","M.Melampy(BWC) !C.M.Taylor(MO)","Jorge Caranqui|et al.","Caranqui 583","South America","Ecuador",NA,NA,NA,NA,"2002","Parroquia Intag, Comuna Santa Rosa de Pucurá, Reserva Privada Intag, zona de recuperación, cerca del río.","1850.00000000",NA,"3","8","Imbabura","Cotacachi","-78.46666","0.36666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2012-03-23 16:34:00-03","MO","MOBOT","1705911","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","C. M. Taylor (MO)","Alina Freire|et al.","Freire Fierro 3304","South America","Ecuador",NA,NA,NA,NA,"2001","Guarumos-Cerro Guarumos, colecciones en el sendero desde el potrero hasta el Guarumos. Bosque maduro. Derecho de vía del Oleoducto de Crudos Pesados.","2400.00000000","2700.00000000","10","3","Pichincha","Quito","-78.63333","-0.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2011-06-09 16:54:00-03","MO","MOBOT","1759444","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","C. Cerón (QAP)","Carlos E. Cerón","Cerón Martínez 18572","South America","Ecuador",NA,NA,NA,NA,"1992","Reserva Geobotánica del Pululahua. Cerro Los Reales. Topografía muy colinada, aspecto nublado, muy húmedo, abundante herbaceas y musgos en los árboles. Transectos de 50 x 2 m x 10 (0.1 Ha.) ssp. +2.5 de DAP.","2200.00000000",NA,"3","17","Pichincha","Quito","-78.5","0.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"178","2",NA
"367","2012-04-20 05:09:00-03","MO","MOBOT","3095969","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","CMT","Rocío Rojas","Rojas Gonzáles 2346","South America","Peru",NA,NA,NA,NA,"2004","Dist. Chontabamba. El ripio (camino a Pusangno). Bosque secundario","1400.00000000","2300.00000000","5","19","Pasco","Oxapampa","-75.42638","-10.64861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2013-10-05 06:34:00-03","MO","MOBOT","1846038","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","G.A. Sullivan","Gerrit Davidse|Ángel C. González","Davidse 19426","South America","Venezuela",NA,NA,NA,NA,"1981","Distrito Bolívar: Fila El Guácharo, ridge of the fila above Los Chorros and El Cielo, Serranía de Turimiquire. Montane evergreen forest.","1200.00000000","1350.00000000","11","25","Anzoátegui",NA,"-64.23333","10.06666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1435",NA,NA
"369","2013-10-05 06:34:00-03","MO","MOBOT","1846395","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","J.A. Steyermark","Gerrit Davidse|Ángel C. González","Davidse 19521","South America","Venezuela",NA,NA,NA,NA,"1981","Distrito Libertad: Ridges and tops of Montañas Negras, along the Sucre and Anzoátqui border, 20 airline km NE of Bergantín NE of Buenos Aires, Serranía de Turimiquire. Bamboo-ericaceous scrub and elfin cloud forest.","2000.00000000","2350.00000000","11","28","Anzoátegui",NA,"-64.18333","10.075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1437",NA,NA
"370","2020-08-14 16:42:00-03","MO","MOBOT","1857133","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","G. Arellano (MA)","F. Bascopé|Alfredo F. Fuentes|Remberto Alvares|Marcelino Villanueva","Bascopé Sarué 47","South America","Bolivia",NA,NA,NA,NA,"2002","Área Natural de Manejo Integrado Madidi, quebrada Jatun Chiriuno, 31 km en linea recta al este de Apolo por el camino a San José de Uchupiamonas.","1850.00000000",NA,"6","25","La Paz","Franz Tamayo","-68.2325","-14.4986111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-03","3",NA
"371","2014-02-11 21:32:00-02","MO","MOBOT","1885916","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","L. A. de Escobar","Linda K. Albert de Escobar|M.P. Velásquez S.","Escobar 7417","South America","Colombia",NA,NA,NA,NA,"1987","Vereda La Corrala","2440.00000000",NA,"2","16","Antioquia","Caldas","-75.6","6.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2020-11-30 13:29:00-03","MO","MOBOT","1885917","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"Marco A. Correa M.","Correa M. 1015","South America","Colombia",NA,NA,NA,NA,"1996","Vereda El Escobero","2000.00000000","2470.00000000","7","18","Antioquia","Envigado","-75.5858333","6.1719445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"373","2008-05-27 22:02:00-03","MO","MOBOT","1901429","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","C. M. Taylor","D. Benitez","Benitez 522","South America","Colombia",NA,NA,NA,NA,"1995","Alto Romeral","2650.00000000","2700.00000000","11","17","Antioquia","Peque","-75.95","7.01666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2012-09-05 15:18:00-03","MO","MOBOT","1901430","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","C. M. Taylor","Álvaro Cogollo P.|et al.","Cogollo Pacheco 4398","South America","Colombia",NA,NA,NA,NA,"1990","Vereda el Salto","1790.00000000",NA,"2","4","Antioquia","Ituango",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2017-08-25 05:21:00-03","MO","MOBOT","1905634","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","C.M. Taylor (MO)","Abel Monteagudo|Carlos Mateo|Gregorio Ortiz","Monteagudo Mendoza 4479","South America","Peru",NA,NA,NA,NA,"2002","Distrito Oxapampa. Parque Nacional Yanachaga Chemillén, camino del Refugio al Abra La Esperanza. Bosque primario.","2600.00000000","2700.00000000","11","28","Pasco","Oxapampa","-75.33333","-10.51666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA
"376","2017-08-25 05:21:00-03","MO","MOBOT","1906761","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","C.M. Taylor (MO)","Abel Monteagudo|Carlos Mateo|Gregorio Ortiz","Monteagudo Mendoza 3774","South America","Peru",NA,NA,NA,NA,"2002","Distrito Oxapampa. Parque Nacional Yanachaga Chemillén, camino al Abra La Esperanza. Bosque primario.","2720.00000000",NA,"8","25","Pasco","Oxapampa","-75.35","-10.53333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA
"377","2015-08-01 05:59:00-03","MO","MOBOT","1922168","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","L. Anderson","F.R. Fosberg","Fosberg 22371","South America","Colombia",NA,NA,NA,NA,"1944","On Moscopan Highway, Moscopan region.","2400.00000000",NA,"11","26",NA,NA,"-76.2666667","2.3666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"378","2008-05-27 22:02:00-03","MO","MOBOT","1922187","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","L. Andersson","Velasquez*","Velasquez 7572","South America","Colombia",NA,NA,NA,NA,"1987",NA,"2500.00000000",NA,"4","27","Antioquia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2008-05-27 22:02:00-03","MO","MOBOT","1922194","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl",NA,"SCOLNIK","SCOLNIK 19An198","South America","Colombia",NA,NA,NA,NA,"1948","En un area de selva humeda en un sub-paramo.","2700.00000000",NA,"3","18","Antioquia","Sonsón",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2019-01-25 04:35:00-02","MO","MOBOT","1927827","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","C.M. Taylor (MO)","Washington L. Galiano|Luis Valenzuela G.|Efraín Suclli|Isau Huamantupa|F. Carazas","Galiano 4321","South America","Peru",NA,NA,NA,NA,"2002","Dist. Vilcabamba, Lucma, Yupancca, Bosque Secundario","2640.00000000","2750.00000000","6","4","Cusco",NA,"-72.93305","-13.05416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"381","2014-02-18 11:22:00-03","MO","MOBOT","2182906","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","C.M. Taylor","Bernie Peyton|S.Tilney Peyton","Peyton 1268","South America","Peru",NA,NA,NA,NA,"1982","Quillabamba, Santa Teresa, on a hillside called Mandornilloc, .5 km. west of La Playa.","2380.00000000",NA,"9","11","Cusco","Urubamba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","1",NA
"382","2012-09-15 05:08:00-03","MO","MOBOT","2204795","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","C.M. Taylor (MO)","Isau Huamantupa|Jim Farfán|G. Huallparimachi","Huamantupa Chuquimaco 3308","South America","Peru",NA,NA,NA,NA,"2003","Dist. Machu Picchu, Trocha Iran Bingham, Bosque Intervenido","2208.00000000",NA,"5","22","Cusco","Urubamba","-72.51666","-13.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"383","2019-01-25 04:35:00-02","MO","MOBOT","2205627","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","C.M. Taylor (MO)","Luis Valenzuela G.","Valenzuela Gamarra 1878","South America","Peru",NA,NA,NA,NA,"2003","Dist. Machu Picchu, San Miguel, Bosque Secundario, junto a la línea ferrea","1679.00000000",NA,"4","20","Cusco","Urubamba","-72.5","-13.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"384","2012-09-15 05:08:00-03","MO","MOBOT","2209913","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","C.M. Taylor","Isau Huamantupa|Jim Farfán|G. Huallparimachi","Huamantupa Chuquimaco 3206","South America","Peru",NA,NA,NA,NA,"2003","Dist. Machu Picchu, Alcamayo, nacientes del río, Bosque Mixto","2900.00000000",NA,"5","19","Cusco","Urubamba","-72.5","-13.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"385","2008-05-27 22:02:00-03","MO","MOBOT","2212160","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","C.M. Taylor (MO)","Gloria Calatayud","Calatayud Hermosa 1695","South America","Peru",NA,NA,NA,NA,"2003","Dist. Huayopata, Amaybamba, Quebrada Quinsapuncuyoc, Bosque Primario","1690.00000000",NA,"7","14","Cusco",NA,"-72.5","-12.98333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"386","2008-05-27 22:02:00-03","MO","MOBOT","2212249","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","C.M. Taylor (MO)","Gloria Calatayud","Calatayud Hermosa 1777","South America","Peru",NA,NA,NA,NA,"2002","Dist. Huayopata, Huyro, Calquiña, Bosque Primario","2150.00000000",NA,"7","17","Cusco",NA,"-72.53333","-12.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"387","2020-06-14 21:49:00-03","MO","MOBOT","2329820","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","G. Arellano (MA)","A. Antezana|Alejandro Araujo M.|Norma Flores|A.S. Poma C.|Ramiro Cuevas|Piocito Escobar","Antezana Diaz 755","South America","Bolivia",NA,NA,NA,NA,"2004","Área Natural de Manejo Integrado Apolobamba, Pauje Yuyo, 1,8 Km NE de la Comunidad.","1020.00000000",NA,"5","29","La Paz","Franz Tamayo","-68.4483333","-15.0386111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-08","1",NA
"388","2012-05-24 17:36:00-03","MO","MOBOT","2635178","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","Lennart Andersson (GB)","Finn Borchsenius|Benjamin Øllgaard","Borchsenius 66","South America","Ecuador",NA,NA,NA,NA,"1993","Road La Mana-Latacunga, km 41.","2200.00000000",NA,"3","1","Cotopaxi",NA,"-79","-0.9333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2019-09-03 04:36:00-03","MO","MOBOT","2697089","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","C.M. Taylor (MO)","Homero Vargas|W. Defas|L. Chamorro|C. Guarin","Vargas López 4965","South America","Ecuador",NA,NA,NA,NA,"2005","Recinto Río verde, la Laguna, a 8.7 km del recinto Chazo Juan. Bosque Húmedo Montano Bajo.","1500.00000000",NA,"2","17","Bolívar","Guaranda","-79.12777","-1.41694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","5",NA
"390","2009-08-24 05:54:00-03","MO","MOBOT","2698836","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","C.M. Taylor (MO)","Linda K. Albert de Escobar","Escobar 7572","South America","Colombia",NA,NA,NA,NA,"1987",NA,"2500.00000000",NA,"4","27","Antioquia","Caldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2009-08-23 06:44:00-03","MO","MOBOT","2701229","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Cinchona","pubescens","Cinchona pubescens","Vahl","J. Albán (USM)","Ramiro Fonnegra G.|et al.","Fonnegra G. 6214","South America","Colombia",NA,NA,NA,NA,"1996","Reserva Alto de San Miguel. Nacimiento del río Medell4n.","1800.00000000","2000.00000000","12","4","Antioquia","Caldas","-75.63333","6.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
