"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem","previousCatalogNumber"
"99","2015-09-04 05:42:28-03","MNHN","RECOLNAT_MNHN_P","P02693721","PreservedSpecimen",NA,NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"Riedel",NA,"1823","6","1",NA,"Brasil","Rio de Janeiro","Brasilia, pr. Rio janeiro. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,"hb",". . Warmingii n. 255 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02693721' target='other'> <mi>dwc_moreinfo</mi></a>","P02693721","P02693721_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"893",NA,NA,NA,NA
"100","2015-09-04 05:42:28-03","MNHN","RECOLNAT_MNHN_P","P02693722","PreservedSpecimen",NA,NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"Glaziou, A.",NA,"1867","2","22",NA,"Brasil","Rio de Janeiro","Brésil. Serra da Estrella, prés Mammonha. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,"hb",". . Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02693722' target='other'> <mi>dwc_moreinfo</mi></a>","P02693722","P02693722_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1413",NA,NA,NA,NA
"101","2015-09-04 05:42:28-03","MNHN","RECOLNAT_MNHN_P","P02693726","PreservedSpecimen",NA,NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"Weddell, H.A.",NA,"1843","1","1",NA,"Brasil",NA,"Brésil. Environs de Rio-Janeiro. Brasil, América do Sul",NA,NA,"hb",". . Cat. No 222 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02693726' target='other'> <mi>dwc_moreinfo</mi></a>","P02693726","P02693726_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"222",NA,NA,NA,NA
"102","2015-09-04 05:42:28-03","MNHN","RECOLNAT_MNHN_P","P02693728","PreservedSpecimen",NA,NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"Schucht",NA,NA,NA,NA,NA,"Brasil",NA,". Brasil, América do Sul",NA,NA,"hb",". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02693728' target='other'> <mi>dwc_moreinfo</mi></a>","P02693728","P02693728_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79",NA,NA,NA,NA
"103","2015-09-04 05:42:28-03","MNHN","RECOLNAT_MNHN_P","P02693729","PreservedSpecimen",NA,NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brésil","Rio de Janeiro","Brésil. Province de Rio de Janeiro. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,"hb","Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821. . No 920. Catal. A1, No 230 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02693729' target='other'> <mi>dwc_moreinfo</mi></a>","P02693729","P02693729_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A1 230",NA,NA,NA,NA
"104","2015-09-04 05:43:29-03","MNHN","RECOLNAT_MNHN_P","P02693940","PreservedSpecimen",NA,NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.","Oliveira","Debeaux, M.",NA,"1899","6","5",NA,"Brasil",NA,"Brésil, Santos. Brasil, América do Sul",NA,NA,"hb",". . Herbier O. Debeaux, donné par ses enfants en 1910 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02693940' target='other'> <mi>dwc_moreinfo</mi></a>","P02693940","P02693940_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2015-09-04 05:43:29-03","MNHN","RECOLNAT_MNHN_P","P02693948","PreservedSpecimen",NA,NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.","Holmes","Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brésil","Rio de Janeiro","Brésil. Province de Rio de Janeiro. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,"hb","Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821. . No. 920. Catal. A1, No 230 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02693948' target='other'> <mi>dwc_moreinfo</mi></a>","P02693948","P02693948_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A1 230",NA,NA,NA,NA
"106","2020-03-29 15:24:35-03","MNHN","RECOLNAT_MNHN_P","P04119765","PreservedSpecimen",NA,NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.","Oliveira","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil",NA,"Brasiliae. Brasil, América do Sul",NA,NA,"hb","Plantae Brasiliae centralis a Glaziou lectae. s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04119765' target='other'> <mi>dwc_moreinfo</mi></a>","P04119765","P04119765_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-10-01 14:15:40-03","JBB","HEPH","35516","S","Plantae","Dicotyledon","Asterales","Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.","Giorni, VT","Quaresma, AS","659","2017","08","16","Southern America","Brasil","Minas Gerais",NA,"-43.391944","-19.012222",NA,"BHCB189762",NA,NA,"Mariana","959","959",NA,NA,"2017","08","-43.391944","-19.012222",NA,NA,NA,NA,NA,NA,NA
"108","2020-12-11 11:33:14-03","UFMG","BHCB","189762","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"Quaresma, AS; Brina, AE; Oliveira, CT","659","2017","08","16","Southern America","Brasil","Minas Gerais","Fazenda Itacolomy","-43.391944","-19.012222",NA,"Floresta Estacional Semidecidual","BHCB189762",NA,"Mariana","959","959",NA,NA,"2017","08","-43.391944","-19.012222",NA,NA,NA,NA,NA,NA,NA
"109","2020-12-11 11:33:14-03","UFMG","BHCB","60786","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"Foster, W; Souza, VC de; Batista, RQ; Micheletto, F; Liesenfeld, MVA; San Martin-Gajardo,","306","2000","04","24","Southern America","Brasil","São Paulo","Parque Estadual da Serra do Mar., Estrada intermediária km 45.","-45.683333","-23.633333",NA,"Curso de Taxonomia de Campo de Espécies Vegetais - Programa de pós-graduação USP/ UNICAMP. Borda de mata em Floresta Ombrófila Densa Montana com perturbação. Liana. Fruto maduro seco a 1,5m do chão.",NA,NA,"Salesópolis",NA,NA,NA,NA,NA,NA,"-45.683333","-23.633333",NA,NA,NA,NA,NA,NA,NA
"110","2020-12-11 11:33:14-03","UFMG","BHCB","76642","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"Udulutsch, RG; Berndt, A; Giannotti, M; Muniz, MRA; Bottrel, RT; Vieira, S; Rodrigues, RR; Sou","607","2002","04","21","Southern America","Brasil","São Paulo","Parque Estadual de Carlos Botelho. Rio Bonito., Estrada Estadual São Miguel Arcanjo-Sete Barras (SP 139, km 69).","-47.994167","-24.141389",NA,"Floresta Ombrófila Densa Montana no entorno do rio. Borda de mata. Liana volúvel. Flores brancas.",NA,NA,"Sete Barras",NA,NA,NA,NA,NA,NA,"-47.994167","-24.141389",NA,NA,NA,NA,NA,NA,NA
"111","2020-12-11 11:33:14-03","UFMG","BHCB","89815","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"Lombardi, JA; Stehmann, JR; Mota, RC da; Mota, NFO","6090","2004","08","21","Southern America","Brasil","Minas Gerais","Fazenda do Sr. Júlio Tavares.","-41.700278","-17.705278",NA,"Plantas do Brasil. Mata secundária, encosta. Liana. Folhas papiráceas. Brácteas verdes. Flores brancas.",NA,NA,"Poté","456","456",NA,NA,NA,NA,"-41.700278","-17.705278",NA,NA,NA,NA,NA,NA,NA
"112","2020-12-11 11:33:14-03","UFMG","BHCB","32151","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"Boone, W; et al.","1321","1989","07","19","Southern America","Brasil","Espírito Santo","Estação Biológica de Santa Lúcia, Lado direito do rio Timbuí.","-40.6002998352051","-19.9356002807617",NA,"Mata secundária. Ciófila. Trepadeira.",NA,NA,"Santa Teresa","700","700","23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-11 11:33:14-03","UFMG","BHCB","83178","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"Badini, J","4025","1942","06","21","Southern America","Brasil","Minas Gerais","Itacolomi.","-43.5080986022949","-20.2875003814697",NA,"Campo. Trepadeira. Flor alva.; campo","BHCB006618",NA,"Ouro Preto",NA,NA,"44599","auto","2013","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-11 11:33:14-03","UFMG","BHCB","36812","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"Hoehne, W","3862","1953","07","13","Southern America","Brasil","São Paulo","Praia Negra.","-45.4099998474121","-23.6200008392334",NA,"Trepadeira volúvel. Flores alvas.",NA,NA,"Caraguatatuba",NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2014-02-06 22:26:00-02","MO","MOBOT","3355001","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"Ronaldo Wasum","Wasum 267","1999","11","7","South America","Brazil","São Paulo","RS-Mun. São Francisco de Paula-Linha São Paulo. Hábitat sobre arbustos-beira da estrada.","-50.645","-29.37972",NA,NA,NA,NA,NA,"830.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2011-12-13 06:17:00-02","MO","MOBOT","3351078","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.","S.M. Barroso","August Heiner","Heiner 71","1904",NA,NA,"South America","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2014-02-06 22:29:00-02","MO","MOBOT","3351210","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.","Harold Robinson em October.","Ronaldo Wasum|et al.","Wasum 8627","1992","11","15","South America","Brazil",NA,"RS-Novo Hamburgo-Parque Municipal.",NA,NA,NA,NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2008-05-27 22:02:00-03","MO","MOBOT","3351320","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.","Harold Robinson em December.","Ronaldo Wasum","Wasum 6256","1989","10","21","South America","Brazil",NA,"RS-Flores da Cunha-Otavio Rocha.",NA,NA,NA,NA,NA,NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2013-02-20 11:34:00-03","MO","MOBOT","3351521","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.","J. Pruski","J. Correa Gomes","Correa Gomes Jr. 2030","1964","7","7","South America","Brazil","São Paulo","Boa Esperanca do Sul. Fazenda Itaquerê, margem do rio Jacaré. SUDESTE. 22º 0' 0 S 49º0' 0W. Mata ciliar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2012-05-01 09:20:00-03","MO","MOBOT","3355355","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.","M.G. Silva","Ghillean T. Prance","Prance 10186","1969","2","22","South America","Brazil","Amazonas","Serra dos Surucucus, Northwest of Mission Station. Forest on terra firme. 2º 42-47'N; 63º 33-36'W.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"121","2008-05-27 22:02:00-03","MO","MOBOT","597764","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.","Harold Robinson (US)","Elsa M. Zardini|Leongino Guerrero","Zardini 37096","1993","8","26","South America","Paraguay","Caaguazú","Guayaquí. Between Coronel Oviedo and Caaguazú; Route 2, km 158-159. Tall forest.","-56.18333","-25.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"846","3",NA,NA,NA
"122","2008-05-27 22:02:00-03","MO","MOBOT","598712","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.","H. Robinson (US)","Elsa M. Zardini","Zardini 7341","1988","9","15","South America","Paraguay","Paraguarí","Parque Nacional Ybycu'í. On tall forest, near Arroyo Minas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-95","4",NA,NA,NA
"123","2020-08-31 08:53:01-03","INPA","INPA","248753","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"Moraes, MD","55","1995","06","27","Southern America","Brasil","São Paulo","Planície litorânea de Picinguaba. Trilha da casa da farinha.","-44.852789","-23.3525",NA,NA,"INPA0248753","INPA0248753 INPA0248753_e","Ubatuba",NA,NA,NA,NA,NA,NA,"-44.852789","-23.3525",NA,NA,NA,NA,NA,NA,NA
"124","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","11165",NA,"Plantae",NA,NA,"Compositae","Mikania","argyreiae","Mikania argyreiae","DC.","C.T. Oliveira/03-10-2012","L. Kollmann; et al","5982","2003","02","17",NA,"Brasil","Espírito Santo","Belém","-40.697222","-20.043333",NA,"Trepadeira, no sol. Flores brancas.","MBML011165","MBML011165","Santa Maria de Jetibá",NA,NA,NA,NA,NA,NA,"40W41'50","20S2'36",NA,NA,NA,NA,NA,NA,NA
"125","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","2186",NA,"Plantae",NA,NA,"Compositae","Mikania","argyreiae","Mikania argyreiae","DC.","G. M. Barroso/1990","W. Boone","263","1984","07","19",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Trepadeira com flores esbranquiçadas, levemente perfumadas, solo escuro.","MBML002186","MBML002186","Santa Teresa",NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"126","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","39559",NA,"Plantae",NA,NA,"Compositae","Mikania","argyreiae","Mikania argyreiae","DC.","C.T. Oliveira/03-10-2012","A. M. Amorim; L.Kollmann & L.Daneu","7819","2009","04","09",NA,"Brasil","Espírito Santo","Entorno do alojamento em fragmentos de floresta ombrófila densa. Floresta Ombrófila Densa Montana.","-41.075","-20.519444",NA,"Trepadeira na orla da mata. Capítulos alvo-esverdeados.","MBML039559","MBML039559","Castelo","1100","1100",NA,NA,NA,NA,"41W4'30","20S31'10",NA,NA,NA,NA,NA,NA,NA
"127","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","46762",NA,"Plantae",NA,NA,"Compositae","Mikania","argyreiae","Mikania argyreiae","DC.","G. Heiden/06-04-2016","T.B. Flores; J. Kuntz-Galvão & O.R. Campos","1313","2012","10","20",NA,"Brasil","Minas Gerais","Estrada entre os municípios de Alto Caparaó e Caparaó - Beira da estrada","-41.869186","-20.468725",NA,"Trepadeira, frutos castanhos","MBML046762","MBML046762","Alto Caparaó",NA,NA,NA,NA,NA,NA,"41W52'9,07","20S28'7,41",NA,NA,NA,NA,NA,NA,NA
"128","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","5652",NA,"Plantae",NA,NA,"Compositae","Mikania","argyreiae","Mikania argyreiae","DC.","G. M. Barroso/1990","W. Boone","1301","1989","07","12",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Trepadeira, flores brancas. Perfumadas. Heliófila.","MBML005652","MBML005652","Santa Teresa",NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"129","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","5686",NA,"Plantae",NA,NA,"Compositae","Mikania","argyreiae","Mikania argyreiae","DC.","G. M. Barroso/1990","W. Boone; et al","1321","1989","07","19",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Trepadeira. Flores brancas. Ciófila. Mata secundária. Altitude de 700m.","MBML005686","MBML005686","Santa Teresa",NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"130","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","2319",NA,"Plantae",NA,NA,"Compositae","Mikania","argyreiae","Mikania argyreiae","DC.","G. M. Barroso/1990","Edson V. R. Mota","42","1980","07","20",NA,"Brasil","Rio de Janeiro","Serra do Mendanha","-43.5","-22.816667",NA,"Arbusto de 1,5m, baixa frequência cachos de umbélas de flores brancas, masqueadas de marrom, calreira aberta no pico da serra exposta ao sol com substrato argiloso, altitude de 800m, umidade parcial.","MBML002319","MBML002319","Campo Grande",NA,NA,NA,NA,NA,NA,"43W30'","22S49'",NA,NA,NA,NA,NA,NA,NA
"131","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","51781",NA,"Plantae",NA,NA,"Compositae","Mikania","argyreiae","Mikania argyreiae","DC.","L. Kollmann/09-01-2017","Beatriz; Carolaine, Caroline, Jordane, Katiele, Keronlaine, Letícia, Maristela, Silvia, e Thaimiris","26","2016","08","03",NA,"Brasil","Espírito Santo","Mata Viva do Belém","-40.7461013793945","-20.040599822998",NA,"Próximo a estrada de cima, ramos que sobem em outras plantas, folhas verde claro pilosas, caule amarelo piloso, flores verde claro.","MBML051781","MBML051781","Santa Maria de Jetibá","713","713","31867","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","51794",NA,"Plantae",NA,NA,"Compositae","Mikania","argyreiae","Mikania argyreiae","DC.","L. Kollmann/09-01-2017","Beatriz; Carolaine, Caroline, Jordane, Katiele, Keronlaine, Letícia, Maristela, Silvia, e Thaimiris","32","2016","10","19",NA,"Brasil","Espírito Santo","Mata Viva do Belém","-40.7461013793945","-20.040599822998",NA,"Próximo ao ponto 031, flores em dispersão, brancas, flores, folha e caule pilosos, aparência seca, ramificação de 5-6m","MBML051794","MBML051794","Santa Maria de Jetibá","776","776","31867","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","45882",NA,"Plantae",NA,NA,"Compositae","Mikania","cf. argyreiae","Mikania cf. argyreiae","DC.","F.L.Santos, B.K. Franco/2010","F. L. Santos","47","2009","07","17",NA,"Brasil","Espírito Santo","Ilha do Meio","-40.726389","-20.849167",NA,"Herbácea com 35cm, hábito escandente, botões florais brancos. Formação rupestre. Borda do costão rochoso","MBML045882","MBML045882","Piúma",NA,NA,NA,NA,NA,NA,"40W43'35","20S50'57",NA,NA,NA,NA,NA,NA,NA
"134","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","2181",NA,"Plantae",NA,NA,"Compositae","Mikania","argyreiae","Mikania argyreiae","DC.","G. M. Barroso/1990","W. A. Hoffmann","170","1984","08","01",NA,"Brasil","Espírito Santo","Tabajará","-40.5625","-19.951667",NA,"Flores esbranquiçadas, trepadeira, solo amarelado.","MBML002181","MBML002181","Santa Teresa",NA,NA,NA,NA,NA,NA,"40W33'45","19S57'6",NA,NA,NA,NA,NA,NA,NA
"135","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","43888",NA,"Plantae",NA,NA,"Compositae","Mikania","argyreiae","Mikania argyreiae","DC.","C.T. Oliveira/03-10-2012","J. A. Lombardi; M.N. Saka & D.O. Dinato","8053","2011","03","10",NA,"Brasil","São Paulo","Reserva Particular do Patrimônio Natural Paiol Maria, Trilha das Canelas","-46.939998626709","-23.8500003814697",NA,"Amostra em silica. Trilhas no interior de mata atlântica secundária, liana, folhas papiráceas, brácteas esverdeadas, flores alvas perfumadas","MBML043888","MBML043888","São Lourenço da Serra","733","733","10031","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-06-17 15:24:48-03","UNESP-RC","HRCB","10822","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.","M. D. Moraes (tese)","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Ubatuba",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-06-17 15:24:48-03","UNESP-RC","HRCB","17513","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"Assis, M. A. de",NA,NA,NA,NA,NA,"Brasil","São Paulo","Picinguaba","-44.866667","-23.35",NA,NA,NA,NA,"Ubatuba",NA,NA,NA,NA,NA,NA,"44°52'W","23°21'S",NA,NA,NA,NA,NA,NA,NA
"138","2020-06-17 15:24:48-03","UNESP-RC","HRCB","33442","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.","M. D. Moraes","Moraes, M. D.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Picinguaba","-44.852789","-23.3525",NA,NA,NA,NA,"Ubatuba",NA,NA,NA,NA,NA,NA,"44°51'10,04W","23°21'09S",NA,NA,NA,NA,NA,NA,NA
"139","2019-12-19 11:17:24-03","UFG","UFG","6242","S","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"Rizzo, J.A.; Barbosa, A.","6142","1971","04","07",NA,"Brasil","Goiás","Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,"UFG0006242","UFG0006242","Pirenópolis",NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-11-18 11:39:48-03","UERJ","HRJ","75","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"R.L. Esteves","s.n.","2006","07","10",NA,"Brasil","Rio de Janeiro","Alto da Boa Vista.","-43.2075004577637","-22.9027996063232",NA,NA,"HRJ00000075",NA,"Rio de Janeiro",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-11-18 11:49:21-03","UERJ","HRJ","10544","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"?","s.n.","2005","07","29",NA,"Brasil","Rio de Janeiro","Estrada do Sumaré.","-43.2075004577637","-22.9027996063232",NA,NA,"HRJ00010544",NA,"Rio de Janeiro",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-11-18 11:39:48-03","UERJ","HRJ","10543","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"?","s.n.","2005","08","03",NA,"Brasil","Rio de Janeiro","Tijuca.","-43.2075004577637","-22.9027996063232",NA,NA,"HRJ00010543",NA,"Rio de Janeiro",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-11-18 11:39:48-03","UERJ","HRJ","10355","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"?","s.n.","2004","06","06",NA,"Brasil","Rio de Janeiro","Floresta da Tijuca.","-43.2075004577637","-22.9027996063232",NA,NA,"HRJ00010355",NA,"Rio de Janeiro",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2015-08-20 11:24:09-03","CPQBA","CPMA","1589","S","Plantae","Magnoliophyta","Asterales","Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"ilio",NA,"1997","01","02",NA,"Brasil","Rio de Janeiro","Praia do Sono","-44.713056","-23.217778",NA,NA,NA,NA,"Parati",NA,NA,NA,NA,NA,NA,"44º 42' 47 W","23º 13' 04 S",NA,"Equisetopsida","UEC 102049 - CPQBA 1",NA,NA,NA,NA
"145","2020-09-12 05:00:02-03","US","US","2853637","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"E. Pererira & et al.","3929*","1958","6","24","South America - Neotropics","Brazil","Rio de Janeiro","Rio de Janeiro, Estrada do Alto para a Mesa do Imperador",NA,NA,NA,NA,"US01672953","US01672953_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"146","2020-09-12 05:00:02-03","US","US","1420920","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"J. Miers","3648",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro","Rio Cumprido, Rio de Janeiro",NA,NA,NA,NA,"US01672942","US01672942_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"147","2020-09-12 05:00:02-03","US","US","3091071","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"D. Pedrosa & H. Q. Boudet Fernandes","920","1984","6","13","South America - Neotropics","Brazil","Rio de Janeiro","RJ, Angra dos Reis, Ilha Grande, R.B.E.P.S., restinga aberta Praia do Sul",NA,NA,NA,NA,"US01672947","US01672947_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"148","2020-09-12 05:00:02-03","US","US","3403907","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","argyreiae","Mikania argyreiae","DC.",NA,"F. Oliveira","65","1984","5","4","South America - Neotropics","Brazil","São Paulo","Brasil, São Paulo, Praia Grande, Vila Tupi",NA,NA,NA,NA,"US01672951","US01672951_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
