"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","continentOcean","country","locality","occurrenceRemarks","barcode","imagecode","stateProvince","relatedCatalogItem","phylum","identifiedBy","yearIdentified","recordNumber","county","minimumElevationInMeters","maximumElevationInMeters","monthIdentified","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","individualCount","typeStatus","infraspecificEpithet"
"48","2009-06-25 14:15:00-03","MO","MOBOT","2231426","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Armando T. Hunziker","1952","11","6","South America","Argentina","Frontera, entre El Tío y Balnaeria (Ruta nº 3)",NA,NA,NA,"Córdoba",NA,NA,"Hunziker, A. T.",NA,"Hunziker 10060","San Justo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2009-06-25 14:15:00-03","MO","MOBOT","2231440","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Armando T. Hunziker","1964","1","31","South America","Argentina","Jeanmaire, entre la Estación Ferroviaria y la ruta nº 19",NA,NA,NA,"Córdoba",NA,NA,"Hunziker, A. T.",NA,"Hunziker 16814","San Justo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2009-06-25 14:15:00-03","MO","MOBOT","2231451","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Armando T. Hunziker","1955","11","26","South America","Argentina","Jeanmaire, en las inmediaciones de la Estación Ferroviaria",NA,NA,NA,"Córdoba",NA,NA,"Hunziker, A. T.",NA,"Hunziker 11367","San Justo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2008-05-27 22:02:00-03","MO","MOBOT","2255501","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Luis Ariza Espinar","1970","12","16","South America","Argentina","Inmediaciones de la Estación Jeanmaire",NA,NA,NA,"Córdoba",NA,NA,"Ariza Espinar, L.",NA,"Ariza Espinar 2492","San Justo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2009-07-31 09:44:00-03","MO","MOBOT","2255522","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Renée H. Fortunato|Susana Crespo|Elisa G. Nicora|Colaboradores","1992","3","18","South America","Argentina","Parque Nac. Pilcomayo, Estero Poí, alrededores de Puesto Algarrobo.",NA,NA,NA,"Formosa",NA,NA,"Krapovickas, A.",NA,"Fortunato 2861","Pilcomayo",NA,NA,NA,"-58.183333","-25.133333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2014-04-12 21:08:00-03","MO","MOBOT","2255544","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Stella M. Pire","1984","11","22","South America","Argentina","Villa Guillermina",NA,NA,NA,"Santa Fé",NA,NA,NA,NA,"Pire 2038","General Obligado",NA,NA,NA,"-59.46666","-28.21666",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2011-01-21 22:20:00-02","MO","MOBOT","2291536","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Teresa Di Fulvio","1976","1","3","South America","Argentina","Entre Frontera Sur y Villa Concepción del Tío",NA,NA,NA,"Córdoba",NA,NA,NA,NA,"Di Fulvio 381","San Justo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2011-04-03 14:36:00-03","MO","MOBOT","2291550","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Aurelio Schinini|G. Cuadrado","1995","10","26","South America","Argentina","Ruta 86, 4 Km W de Laguna Blanca",NA,NA,NA,"Formosa",NA,NA,"Krapovickas, A., //",NA,"Schinini Cacace 30382","Pilcomayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2009-08-07 05:43:00-03","MO","MOBOT","2344101","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Rosa Subils","1987","12","16","South America","Argentina","Entre El Tío y Jeanmaire, frente a la Estancia La Cachorra",NA,NA,NA,"Córdoba",NA,NA,"Subils, R.",NA,"Subils 4206","San Justo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2016-11-15 05:15:00-02","MO","MOBOT","2344121","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Antonio C. Krapovickas|Aurelio Schinini|G.J. Seijo","1998","5","6","South America","Argentina","Las Lomitas, predio Estación Ferrocarril, frente calle Moreno",NA,NA,NA,"Formosa",NA,NA,"Krapovickas, A., //",NA,"Krapovickas 47233","Patiño",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2016-11-15 05:15:00-02","MO","MOBOT","2344157","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Antonio C. Krapovickas|Carmen L. Cristóbal","1996","3","6","South America","Argentina","4 Km N de Samohu",NA,NA,NA,"Chaco",NA,NA,"Krapovickas, A., //",NA,"Krapovickas 46560",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2016-11-15 05:15:00-02","MO","MOBOT","2344172","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Antonio C. Krapovickas|Carmen L. Cristóbal","1996","3","6","South America","Argentina","Ruta 89, 32 Km W de ruta 11, camino a Cote-Lai",NA,NA,NA,"Chaco",NA,NA,"Krapovickas, A., //",NA,"Krapovickas 46557","Tapenaga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2016-11-15 05:15:00-02","MO","MOBOT","2344192","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Antonio C. Krapovickas|Carmen L. Cristóbal","1996","3","6","South America","Argentina","Ruta 89, 2 Km SW de Cote-Lai",NA,NA,NA,"Chaco",NA,NA,"Krapovickas, A., //",NA,"Krapovickas 46558","Tapenaga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2016-11-15 05:15:00-02","MO","MOBOT","2344204","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Antonio C. Krapovickas|Carmen L. Cristóbal","1996","2","15","South America","Argentina","Ruta 24, 8 Km W de Perugorria",NA,NA,NA,"Corrientes",NA,NA,"Krapovickas, A., //",NA,"Krapovickas 46510","Curuzú Cuatiá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2016-11-15 05:15:00-02","MO","MOBOT","2344227","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Antonio C. Krapovickas|Carmen L. Cristóbal","1996","2","20","South America","Argentina","Ruta 81, 21 Km W de Formosa. Borde de ruta, entre el pasto",NA,NA,NA,"Formosa",NA,NA,"Krapovickas, A., //",NA,"Krapovickas 46531","Formosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2016-11-15 05:15:00-02","MO","MOBOT","2344239","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Antonio C. Krapovickas|Carmen L. Cristóbal","1996","2","21","South America","Argentina","Ruta 26, 6 Km S de Pozo del Tigre",NA,NA,NA,"Formosa",NA,NA,"Krapovickas, A., //",NA,"Krapovickas 46540","Patiño",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2016-11-15 05:15:00-02","MO","MOBOT","2344259","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Antonio C. Krapovickas|Carmen L. Cristóbal","1996","2","21","South America","Argentina","Ruta 33, 24 Km SW de Estanislao del Campo",NA,NA,NA,"Formosa",NA,NA,"Krapovickas, A., //",NA,"Krapovickas 46545","Patiño",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2016-11-15 05:15:00-02","MO","MOBOT","2344279","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Antonio C. Krapovickas|Carmen L. Cristóbal","1996","2","21","South America","Argentina","Ruta 26, 38 Km N de Pozo del Tigre",NA,NA,NA,"Formosa",NA,NA,"Krapovickas, A., //",NA,"Krapovickas 46547","Patiño",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2016-11-15 05:15:00-02","MO","MOBOT","2344296","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Antonio C. Krapovickas|Carmen L. Cristóbal","1996","2","22","South America","Argentina","Las Lomitas",NA,NA,NA,"Formosa",NA,NA,"Krapovickas, A., //",NA,"Krapovickas 46553","Patiño",NA,NA,NA,"-60.6","-24.7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2016-11-15 05:15:00-02","MO","MOBOT","2344317","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Antonio C. Krapovickas|Carmen L. Cristóbal","1994","11","27","South America","Argentina","Ruta 81, 19 km E de Comandante Fontana",NA,NA,NA,"Formosa",NA,NA,"Krapovickas, A., //",NA,"Krapovickas 46424","Patiño",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2016-11-15 05:15:00-02","MO","MOBOT","2344333","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Antonio C. Krapovickas|Carmen L. Cristóbal","1992","12","13","South America","Argentina","Alrededores de Clorinda",NA,NA,NA,"Formosa",NA,NA,"Krapovickas, A., //",NA,"Krapovickas 44405","Pilcomayo",NA,NA,NA,"-57.71666","-25.28333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2016-11-15 05:15:00-02","MO","MOBOT","2344350","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Antonio C. Krapovickas|Carmen L. Cristóbal","1994","11","27","South America","Argentina","Ruta prov.3, 3 km S de Ruta 81",NA,NA,NA,"Formosa",NA,NA,"Krapovickas, A., //",NA,"Krapovickas 46427","Pirané",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2010-04-13 13:30:00-03","MO","MOBOT","2430872","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Pastor Arenas Rodríguez","1978","11","18","South America","Argentina","Misión Tacaaglé",NA,NA,NA,"Formosa",NA,NA,"Krapovickas, A.",NA,"Arenas Rodríguez 602","Pilagás",NA,NA,NA,"-58.78333","-24.96666",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2015-03-10 21:35:00-03","MO","MOBOT","2430885","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","S.A. Pierotti","1942","11","21","South America","Argentina","Suayacán, 20 km al NE de Pirané",NA,NA,NA,"Formosa",NA,NA,"Krapovickas, A.",NA,"Pierotti 6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2010-04-24 08:24:00-03","MO","MOBOT","2439740","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Nélida M. Bacigalupo|Norma B. Deginani","1985","2","14","South America","Argentina","La Paz a Estacas",NA,NA,NA,"Entre Ríos",NA,NA,"Krapovickas, A.",NA,"Bacigalupo 89","La Paz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2011-03-26 12:53:00-03","MO","MOBOT","2439763","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Maria M. Arbo|Aurelio Schinini|Victor Maruñak|M. Goujon","1998","12","2","South America","Argentina","Estancia Yacare",NA,NA,NA,"Corrientes",NA,NA,NA,NA,"Arbo 8177","Mercedes",NA,NA,NA,"-58.05","-28.75",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2012-05-09 05:09:00-03","MO","MOBOT","2440728","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","V.G. Solís Neffa|G.J. Seijo|D. Hojsgaard|J. Chillan","2002","1","24","South America","Argentina","Ruta 16 Km 650, cerca del arroyo Elvira entre El Bajo Grande y El Tunal",NA,NA,NA,"Salta",NA,NA,NA,NA,"Solís Neffa 928","Metán","493.00000000",NA,NA,"-64.42222","-25.30861",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2017-04-19 05:22:00-03","MO","MOBOT","2457383","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Rogério Bueno","1986","12","10","South America","Brazil","Uruguaiana. Barra do Quaraí",NA,NA,NA,"Rio Grande do Sul",NA,NA,"Krapovickas, A.",NA,"Bueno 4884",NA,NA,NA,NA,"-57.0833333","-29.75",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2011-12-22 05:01:00-02","MO","MOBOT","2514491","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Teodoro Rojas",NA,NA,NA,"South America","Paraguay","Puerto Casado",NA,NA,NA,"Alto Paraguay",NA,NA,NA,NA,"Rojas 1935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2011-03-24 16:28:00-03","MO","MOBOT","2514506","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Maria M. Arbo|Sara G. Tressens|Aurelio Schinini|M. Silvia Ferrucci","1978","9","13","South America","Paraguay","2 km NE del río Salado, camino de Limpio a Emboscada",NA,NA,NA,"Cordillera",NA,NA,"Krapovickas, A.",NA,"Arbo 1621",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2016-11-15 05:15:00-02","MO","MOBOT","2514551","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Antonio C. Krapovickas|Carmen L. Cristóbal","1992","12","6","South America","Paraguay","Ruta Trans-Chaco, km 141, Ea. Santa Ana, Taguá S.A",NA,NA,NA,"Presidente Hayes",NA,NA,NA,NA,"Krapovickas 44178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2016-11-15 05:15:00-02","MO","MOBOT","2514568","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Antonio C. Krapovickas|Carmen L. Cristóbal","1992","12","10","South America","Paraguay","Col. Menno, 4 km E de Ea. Fehr, 64 km NE de Filadelfia",NA,NA,NA,"Boquerón",NA,NA,"Krapovickas, A., //",NA,"Krapovickas 44279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2016-11-15 05:15:00-02","MO","MOBOT","2514583","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Antonio C. Krapovickas|Carmen L. Cristóbal","1992","12","13","South America","Paraguay","Pozo Colorado",NA,NA,NA,"Presidente Hayes",NA,NA,"Krapovickas, A., //",NA,"Krapovickas 44398",NA,NA,NA,NA,"-59.28333","-23.26666",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2016-11-15 05:15:00-02","MO","MOBOT","2514597","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Antonio C. Krapovickas|Carmen L. Cristóbal","1992","12","13","South America","Paraguay","10 km E de Pozo Colorado",NA,NA,NA,"Presidente Hayes",NA,NA,"Krapovickas, A., //",NA,"Krapovickas 44401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2008-05-27 22:02:00-03","MO","MOBOT","2514718","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Fátima Mereles|Rosa Degen","1993","9","25","South America","Paraguay","Ruta Transchaco, orillas del río Montelindo. Estancia Pozo Colorado, Retiro Montelindo. Borde del espartillar, suelo mas suelto.",NA,NA,NA,"Presidente Hayes",NA,NA,"S.R. Hill (ILLS)",NA,"Mereles H. 5433",NA,NA,NA,NA,"-59.1425","-23.72888",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2009-07-17 07:39:00-03","MO","MOBOT","3028687","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Émile Hassler",NA,NA,NA,"South America","Paraguay","Cordillera de Altos.",NA,NA,NA,NA,NA,NA,"P. Fryxell.",NA,"Hassler 12390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2009-07-10 17:57:00-03","MO","MOBOT","3028848","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Troels M. Pedersen","1990","11","23","South America","Argentina","Grassland on clay. R. pov. 25, by the entrance to Ea. La Caridad.",NA,NA,NA,"Corrientes",NA,NA,NA,NA,"Pedersen 15929","Curuzú Cuatiá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2008-05-27 22:02:00-03","MO","MOBOT","3028925","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Nélida Soria","1988",NA,NA,"South America","Paraguay","Km. 65, orillas de Ruta Transchaco. Suelo bajo, canalets inundadas.",NA,NA,NA,"Presidente Hayes",NA,NA,"A. Krapovickas, VII.",NA,"Soria Rey 2708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2009-07-10 17:57:00-03","MO","MOBOT","3029147","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Troels M. Pedersen","1967","12","11","South America","Argentina","Grassland on clay, with numerous shrubs and little thickets. Just north of the Descabezado bridge, on the road to Mburucuyá.",NA,NA,NA,"Corrientes",NA,NA,"T.M.P. ' 78",NA,"Pedersen 8724","Saladas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2008-05-27 22:02:00-03","MO","MOBOT","3029294","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","T. Rojas","1946",NA,NA,"South America","Argentina","Paraguay. Chaco Paraguayo, P. Guaraní.",NA,NA,NA,NA,NA,NA,"P. Fryxell",NA,"Rojas 13589",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2008-05-27 22:02:00-03","MO","MOBOT","3029385","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Troels M. Pedersen","1984",NA,NA,"South America","Argentina","Roadside, soil heavy clay. RA-11 km 1231 (between arroyo Monte Lindo et a He-He Grande).",NA,NA,NA,"Formosa",NA,NA,"A. Krapovickas",NA,"Pedersen 14006","Pilcomayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2008-05-27 22:02:00-03","MO","MOBOT","3029435","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","MOREL","1947",NA,NA,"South America","Argentina","Ruta 86 a S.O. a 35km de Puente ....",NA,NA,NA,"Formosa",NA,NA,"P. Fryxell",NA,"MOREL 2750","Pilcomayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2009-10-14 20:42:00-03","MO","MOBOT","3031363","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Fátima Mereles|Rosa Degen","1993",NA,NA,"South America","Paraguay","Estancia Santa Sofiá. En estero seco.",NA,NA,NA,"Presidente Hayes",NA,NA,"S.R. Hill",NA,"Mereles H. 5237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2009-05-15 11:31:00-03","MO","MOBOT","3032534","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Pedro Jörgensen",NA,NA,NA,"South America","Argentina",NA,NA,NA,NA,"Formosa",NA,NA,"P. Fryxell",NA,"Jörgensen 9054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2009-08-07 05:34:00-03","MO","MOBOT","3069746","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Thomas Morong","1888",NA,NA,"South America","Paraguay","Pilcomayo River.",NA,NA,NA,NA,NA,NA,"P. Fryxell",NA,"Morong 929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"93","2008-05-27 22:02:00-03","MO","MOBOT","3330987","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Troels M. Pedersen","1986","10","14","South America","Paraguay","Cleared woodland. Estancia La Peria.",NA,NA,NA,"Presidente Hayes",NA,NA,"A. Krapovickas",NA,"Pedersen 14619",NA,NA,NA,NA,"-59.56666","-23.43333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2011-11-23 05:43:00-02","MO","MOBOT","3408265","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","G.I. Lavia|A. López","1994","10","21","South America","Argentina","R. N. 11 km 1013, cruce acceso a Col. Benitez",NA,NA,NA,"Chaco",NA,NA,"A. Krapovickas",NA,"Lavia 27","San Fernando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2008-05-27 22:02:00-03","MO","MOBOT","811757","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Elsa M. Zardini|Bonifacia Benítez B.","1994","2","16","South America","Paraguay","Between Puerto Galileo and Fortín Nowak, 10 km W of Puerto Galileo. Dry forest.",NA,NA,NA,"Presidente Hayes",NA,NA,"A. Krapovickas (CTES)",NA,"Zardini 38408",NA,NA,NA,NA,"-57.9","-25.03333",NA,NA,NA,NA,NA,"878","4",NA,NA
"96","2008-05-27 22:02:00-03","MO","MOBOT","948206","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Elsa M. Zardini|Leongino Guerrero","1994","10","29","South America","Paraguay","Pilcomayo River basin. Inundated savanna and patches of forest on clay.",NA,NA,NA,"Presidente Hayes",NA,NA,"A. Krapovickas (CTES)",NA,"Zardini 41666",NA,NA,NA,NA,"-57.92111","-25.03222",NA,NA,NA,NA,NA,"978","4",NA,NA
"97","2008-05-27 22:02:00-03","MO","MOBOT","948283","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Elsa M. Zardini|M. Vera","1994","10","29","South America","Paraguay","Pilcomayo River basin: Río Negro. Gallery forest.",NA,NA,NA,"Presidente Hayes",NA,NA,"A. Krapovickas (CTES)",NA,"Zardini 41706",NA,NA,NA,NA,"-57.88277","-25.05638",NA,NA,NA,NA,NA,"979","4",NA,NA
"98","2012-04-12 05:10:00-03","MO","MOBOT","968983","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Alfredo F. Fuentes","1995","10","27","South America","Bolivia","Estancia San Miguelito, 200 km NE de la ciudad de Santa Cruz; puesto Montana. Palmar de Copernicia alba, con sotobosque arbustivo, con Coccoloba guaranitica y Laetia americana; alterado por fuego y ganado; 6 km al SE del puesto.",NA,NA,NA,"Santa Cruz",NA,NA,NA,NA,"Fuentes Claros 1175","Nuflo de Chavez","260.00000000",NA,NA,"-61.8333333","-17.05",NA,NA,NA,NA,NA,NA,"5",NA,NA
"99","2009-07-31 17:12:00-03","MO","MOBOT","2514534","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Ricardo O. Vanni|Anita Radovancich|Aurelio Schinini","1990","9","15","South America","Paraguay","Col. Fernheim. 10 Km E de Campo Grande",NA,NA,NA,"Boquerón",NA,NA,"Krapovickas, A., //",NA,"Vanni 2148",NA,NA,NA,NA,"-59","-21.75",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2009-07-31 17:12:00-03","MO","MOBOT","2514519","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Cienfuegosia","drummondii","Cienfuegosia drummondii","(A. Gray) Lewton","Ricardo O. Vanni|Anita Radovancich|Aurelio Schinini","1991","3","1","South America","Paraguay","Col. Fernheim, Ea. Laguna Porá",NA,NA,NA,"Boquerón",NA,NA,"Krapovickas, A., //",NA,"Vanni 2591",NA,NA,NA,NA,"-59","-21.75",NA,NA,NA,NA,NA,NA,NA,NA,NA
