"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","locality","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","relationshipType","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","previousCatalogNumber","sex"
"47","2020-10-14 10:03:51-03","FURB","FURB","56616","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","1642","2018","01","16",NA,"Brasil","Santa Catarina","Trombudo Central","-49.7702778","-27.27",NA,"flor vinho Habitat: borda do fragmento Habito: epífita","FURB56616","FURB56616",NA,NA,NA,"Kassner-Filho, A.","2018","01","16",NA,NA,NA,"-49.7702778","-27.2700000",NA,NA,NA,NA,NA,NA,NA
"48","2020-10-14 10:03:51-03","FURB","FURB","64679","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","Kassner-Filho, A.; Santos, D; Uller, H.F.;Schneiders, A.","5324","2019","08","14",NA,"Brasil","Santa Catarina","Canoinhas","-50.4","-26.1016667",NA,"Flor vinácea Habitat: Borda de framento Florestal;Estágio de regeneração médio/avançado;Floresta Ombrófila Mista Habito: Epífita","FURB64679","FURB64679","835","835","Cedup.","Kassner-Filho, A.","2019","08","14",NA,NA,NA,"-50.4000000","-26.1016667",NA,NA,NA,NA,NA,NA,NA
"49","2019-06-27 10:26:03-03","UFES","VIES","1924","S","Plantae",NA,NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","Santos, T.S. dos","3669","1981","09","16",NA,"Brasil","Bahia","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,"VIES001924","VIES001924",NA,NA,"Área do CEPEC.",NA,"2013",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-16 11:58:09-03","UTFPR","HCF","31176","S","Plantae",NA,NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","M.G. Caxambu","9208","2021","02","25",NA,"Brasil","PR","Prudentópolis","-51.226972","-25.060778",NA,"erva epífita, semi-ciófila. Flores marrom-esverdeadas. Em floresta inundável.",NA,NA,"921","921","Propriedade particular do Sr. Marcos","M.G. Caxambu","2019","03","16",NA,NA,NA,"51°13'37,1 W","25°03'38,8 S",NA,NA,NA,NA,NA,NA,NA
"51","2020-12-07 11:51:18-03","UFSM","SMDB","6654","S","Plantae",NA,NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W. Chase","Breier, TB","0s.n.0","1998","03","22",NA,"Brasil","Rio Grande do Sul","Itaára","-53.7647018432617","-29.6096992492676",NA,NA,"SMDB006654",NA,NA,NA,"Centro Tabor","Breier, TB",NA,NA,NA,"17818","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-09-02 11:21:30-03","UFSM","SMDB","13797","S","Plantae",NA,NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W. Chase","Portalet, A; Radtke, G","86","2010","05","15",NA,"Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,"Mata ciliar. Floresceu em cultivo agosto/2010. Epífita encontrada vegetando na orla da mata; planta de porte médio formando touceira. Possui pseudopecíolo, encimados por uma folha verde concolor; haste floral mias longa que as folhas; flores vinác","SMDB013797",NA,NA,NA,"Sanga da Alemoa","Portalet, A",NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:38:13-03","MBM","MBM","390132","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W. Chase","Mota, N.F.O.; Giacomin, L.L.; Giacomin, L.L.","2471","2011","12","19","Southern America","Brazil","Minas Gerais","Caldas","-46.37","-21.969444",NA,"Erva epífita. Flores vináceas.; Afloramento rochoso. Campo de altitude antropizado.","MBM390132","MBM390132","1617","1617","Serra de Caldas, Trilha para Pedra Branca","Engels, M.E.","2019","04","11",NA,NA,NA,"-46.37","-21.969444",NA,NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:38:13-03","MBM","MBM","418345","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W. Chase","Roher, D.; Bonin Junior, P.; Bonin Junior, P.","538","2019","04","29","Southern America","Brazil","Paraná","Tibagi","-50.41","-24.545",NA,"Epífita, flores verdes.; Floresta Ombrófila Mista Aluvial.","MBM418345",NA,"716","716","Resgate de Flora UHE Tibagi Montante, em ilha futuramente inundada pela formação do reservatório","Roher, D.","2019","05","15",NA,NA,NA,"-50.41","-24.545",NA,NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:38:46-03","MBM","MBM","12725","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Pleurothallis","saurocephala","Pleurothallis saurocephala","Lodd.","Hatschbach, G.","20933","1969","01","29","Southern America","Brazil","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,"Epífita.","MBM012725","MBM012725",NA,NA,"Sesmaria, Rio Capivari","Pabst, G.",NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:38:46-03","MBM","MBM","226944","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Pleurothallis","saurocephala","Pleurothallis saurocephala","Lodd.","Carneiro, J.","367A","1997","12",NA,"Southern America","Brazil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,"Epífita, flor creme-esverdeada","MBM226944","MBM226944",NA,NA,"Serra do Cadeado","Lemos, J.V.","2010","11","08","46016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:38:46-03","MBM","MBM","113254","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Pleurothallis","saurocephala","Pleurothallis saurocephala","Lodd.","Hagelund, K.","12393","1978","07","19","Southern America","Brazil","Rio Grande do Sul","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,"Epífita.","MBM113254","MBM113254",NA,NA,"Fazenda Faxinal","Wechter, J.L.",NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:38:46-03","MBM","MBM","348084","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Pleurothallis","saurocephala","Pleurothallis saurocephala","Lodd.","Selusniaki, M.; et al.; et al.","1015","2006","05",NA,"Southern America","Brazil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,"MBM348084","MBM348084",NA,NA,"São Luiz do Purunã","Stancik, J.F.","2007","11","01","27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:38:46-03","MBM","MBM","5033","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Pleurothallis","saurocephala","Pleurothallis saurocephala","Lodd.","Hatschbach, G.","16204","1967","03","20","Southern America","Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,"Epífita.","MBM005033","MBM005033",NA,NA,"Serra Capivari Grande","Pabst, G.",NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:38:46-03","MBM","MBM","29971","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Pleurothallis","saurocephala","Pleurothallis saurocephala","Lodd.","Hatschbach, G.","2161","1951","02","15","Southern America","Brazil","Paraná","Campo Largo","-49.5283012390137","-25.4585990905762",NA,"Epífita.","MBM029971","MBM029971",NA,NA,"Serra São Luís do Purunã","Hoehne, F.C.",NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:38:46-03","MBM","MBM","30888","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Pleurothallis","saurocephala","Pleurothallis saurocephala","Lodd.","Hatschbach, G.","33841","1974","03","20","Southern America","Brazil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,"Epífita.","MBM030888","MBM030888",NA,NA,"Serra da Canha","Pabst, G.",NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:38:46-03","MBM","MBM","29970","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Pleurothallis","saurocephala","Pleurothallis saurocephala armeniaca","Rodr.","Hatschbach, G.","7737","1961","02","05","Southern America","Brazil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,"MBM029970","MBM029970",NA,NA,"Morro Grande","Pabst, G.",NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,"armeniaca",NA,NA,NA,NA
"63","2015-09-03 19:29:04-03","MNHN","RECOLNAT_MNHN_P","P00485951","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Pleurothallis","saurocephala","Pleurothallis saurocephala","Lodd.","Dusén, P.",NA,"1915","1","11",NA,"Brésil",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00485951' target='other'> <mi>dwc_moreinfo</mi></a>","P00485951","P00485951_01",NA,NA,"Parana : Jaguariahyva","Faber",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16329",NA,NA,NA
"64","2015-09-04 19:05:23-03","MNHN","RECOLNAT_MNHN_P","P00485952","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Pleurothallis","saurocephala","Pleurothallis saurocephala","Lodd.","Dusén, P.",NA,"1911","2","28",NA,"Brésil",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00485952' target='other'> <mi>dwc_moreinfo</mi></a>","P00485952","P00485952_01",NA,NA,"Parana : Lapa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11549",NA,NA,NA
"65","2015-09-03 19:29:04-03","MNHN","RECOLNAT_MNHN_P","P00485953","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Pleurothallis","saurocephala","Pleurothallis saurocephala","Lodd.","Glaziou, A.",NA,"1886","12","15",NA,"Brésil",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00485953' target='other'> <mi>dwc_moreinfo</mi></a>","P00485953","P00485953_01",NA,NA,"Serra de Sao José d'El Rei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16369",NA,NA,NA
"66","2015-09-03 19:29:05-03","MNHN","RECOLNAT_MNHN_P","P00485954","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Pleurothallis","saurocephala","Pleurothallis saurocephala","Lodd.","Regnell, A.",NA,"1863","11","10",NA,"Brésil",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00485954' target='other'> <mi>dwc_moreinfo</mi></a>","P00485954","P00485954_01",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"II 275",NA,NA,NA
"67","2015-09-03 19:29:05-03","MNHN","RECOLNAT_MNHN_P","P00485955","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Pleurothallis","saurocephala","Pleurothallis saurocephala","Lodd.","Regnell, A.",NA,"1863","11","10",NA,"Brésil",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00485955' target='other'> <mi>dwc_moreinfo</mi></a>","P00485955","P00485955_01",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"II 275",NA,NA,NA
"68","2020-12-11 11:44:18-03","UFMG","BHCB","120100","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","Batista, JAN; Martins, CAN; Carvalho, BM de; Barbosa, AR","2419","2008","01","16","Southern America","Brasil","Minas Gerais","Carrancas","-44.603278","-21.507333",NA,"Erva epífita, no interior de mata seca associada a afloramento rochoso.",NA,NA,"1181","1181","Região da Pedreira do Guilherme.",NA,NA,NA,NA,NA,NA,NA,"-44.603278","-21.507333",NA,NA,NA,NA,NA,NA,NA
"69","2020-12-11 11:44:18-03","UFMG","BHCB","153982","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","Mota, NFO; Giacomin, LL","2471","2011","12","19","Southern America","Brasil","Minas Gerais","Caldas","-46.370056","-21.969556",NA,"Erva epífita. Flores vináceas.; Afloramento rochoso. Campo de altitude antropizado.","BHCB029363",NA,"1617","1617","Serra de Caldas, Trilha para a Pedra Branca.",NA,"2016","07","11",NA,NA,NA,"-46.370056","-21.969556",NA,NA,NA,NA,NA,NA,NA
"70","2020-12-11 11:44:18-03","UFMG","BHCB","156931","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","Smidt, EC; Silva, VP; Barbosa, A R","850","2009","10","06","Southern America","Brasil","Minas Gerais","Ouro Branco","-43.635997","-20.505931",NA,"Coletada no local em Dezembro de 2007 e mantida em cultivo em Belo Horizonte no Museu de História Natural e Jardim Botânico da UFMG, sob o número MHNJB 912. Coordenadas aproximadas.; Erva epífita.","BHCB012007",NA,"1252","1252","Serra do Ouro Branco",NA,"2009","10","06",NA,NA,NA,"-43.635997","-20.505931",NA,NA,NA,NA,NA,NA,NA
"71","2020-12-11 11:44:18-03","UFMG","BHCB","156932","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","Proite, K; Batista, JAN","3","2009","10","06","Southern America","Brasil","Minas Gerais","Carrancas","-44.602861","-21.503472",NA,"Erva epífita ou rupicola em mata mesofítica semidecidual associada a afloramento rochoso quartzitico. Ocasional a frequente em alguns pontos da mata. Coletada em 17 Julho 2009 e mantida em cultivo em Belo Horizonte no Museu de História Natural e Jard",NA,NA,"1150","1150","Pedreira do Guilherme, cerca de 6 km leste da cidade na estrada de terra para a Serra das Bicas",NA,NA,NA,NA,NA,NA,NA,"-44.602861","-21.503472",NA,NA,NA,NA,NA,NA,NA
"72","2020-12-11 11:44:18-03","UFMG","BHCB","156933","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","Proite, K; Batista, JAN","4","2010","11","19","Southern America","Brasil","Minas Gerais","Caldas","-46.372222","-21.965278",NA,"Erva epífita, em mata submontana seca. Frequente no local. Coletada em 16 Julho 2009 e mantida em cultivo em Belo Horizonte no Museu de História Natural e Jardim Botânico da UFMG, sob o número MHNJB 2185.",NA,NA,"1496","1496","Pedra Branca, mata na base da serra",NA,NA,NA,NA,NA,NA,NA,"-46.372222","-21.965278",NA,NA,NA,NA,NA,NA,NA
"73","2020-12-11 11:44:18-03","UFMG","BHCB","156934","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","Proite, K; Batista, JAN","5","2010","11","29","Southern America","Brasil","Minas Gerais","Caldas","-46.39925","-21.935639",NA,"Erva epífita, em mata submontana seca. Frequente no local. Coletada em 16 Julho 2009 e mantida em cultivo em Belo Horizonte no Museu de História Natural e Jardim Botânico da UFMG, sob o número MHNJB 2169.",NA,NA,"1438","1438","Serra de Caldas, mata no topo da serra",NA,NA,NA,NA,NA,NA,NA,"-46.39925","-21.935639",NA,NA,NA,NA,NA,NA,NA
"74","2020-12-11 11:44:18-03","UFMG","BHCB","156935","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","Proite, K","6","2010","11","29","Southern America","Brasil","Minas Gerais","Carrancas","-44.602861","-21.503472",NA,"Erva epífita em mata mesofítica semidecidual associada a afloramento rochoso quartzitico. Coletada em setembro 2006 por E.L. Borba e mantida em cultivo em Belo Horizonte no Museu de História Natural e Jardim Botânico da UFMG, sob o número MHNJB 457.",NA,NA,"1150","1150","Pedreira do Guilherme, cerca de 6 km leste da cidade na estrada de terra para a Serra das Bicas",NA,NA,NA,NA,NA,NA,NA,"-44.602861","-21.503472",NA,NA,NA,NA,NA,NA,NA
"75","2020-12-11 11:44:18-03","UFMG","BHCB","100396","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","Borba, EL; Melo, MC; Moreira, ASFP; Batista, JAN","2231","2006","04","23","Southern America","Brasil","Minas Gerais","Carrancas","-45.598083","-21.5055",NA,"Erva epífita , flores roxo escuro e odor desagradável.; em interior de mata","BHCB000994","BHCB000994",NA,NA,"Pedreira do Guilherme",NA,NA,NA,NA,NA,NA,NA,"-45.598083","-21.5055",NA,NA,NA,NA,NA,NA,NA
"76","2021-02-11 17:20:51-03","UFPR","UPCB","92429","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","Santos, T.F. | Kujaski, K.","289","2017","04","24",NA,"Brasil","Paraná",NA,NA,NA,NA,"Flores amarelas, parte interna das peças florais roxas.","UPCB0038281","UPCB0038281",NA,NA,"Parque Estadual do Guartelá. Mata próximo ao alojamento do IAP","Santos, T.F.","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-02-11 17:20:51-03","UFPR","UPCB","85650","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","Klein, J.","156",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Maquiné","-50.2071990966797","-29.6749992370605",NA,"Amostra conservada em solução de glicerina com álcool..",NA,NA,NA,NA,NA,"Smidt, E.C.",NA,NA,NA,"28094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-02-11 17:20:51-03","UFPR","UPCB","72472","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","Mancinelli, W.S.","1416","2011","02","04",NA,"Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,"Epífita..",NA,NA,NA,NA,"Canyon do Guartelá","Mancinelli, W.S.","2011","02","04","56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-02-11 17:20:51-03","UFPR","UPCB","72461","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","Mancinelli, W.S.","1380","2011","01","27",NA,"Brasil","Paraná","Adrianópolis","-48.9911003112793","-24.6571998596191",NA,"Epífita, flor verde..",NA,NA,"750","750","Parque das Lauráceas","Mancinelli, W.S.","2011","01","27","49901","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-02-11 17:21:01-03","UFPR","UPCB","47995","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Pleurothallis","saurocephala","Pleurothallis saurocephala","Lodd.","Kersten, R.","642","2001","08",NA,NA,"Brasil","Paraná","Araucária","-49.4103012084961","-25.5930995941162",NA,"Epífita para na floresta aluvial..",NA,NA,NA,NA,"Guajuvira","Kersten, R.","2007","06","28","21346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-02-11 17:21:01-03","UFPR","UPCB","48906","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Pleurothallis","saurocephala","Pleurothallis saurocephala","Lodd.","Kersten, R.","892","2004","05","20",NA,"Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,"Epífita frequente, capão de floresta ombrófila do entorno da furna..",NA,NA,NA,NA,"Passo dos Pupo, Furna Grande","Kersten, R.","2004","01","01","46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2009-07-21 23:34:00-03","MO","MOBOT","2475394","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(G. Lodd.) Pridgeon & M.W. Chase","Per Dusén","Dusén 17693",NA,NA,NA,"South America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","13877",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","L. Kollmann; et al","3144","2000","10","12",NA,"Brasil","Espírito Santo","Castelo","-41.100556","-20.519167",NA,"Flores pretas. Rupícola na sombra.","MBML013877","MBML013877",NA,NA,"Parque Estadual do Forno Grande","H.L. Silva/17-01-2020",NA,NA,NA,NA,NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA,NA,NA
"84","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","24360",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","A. P. Fontana; et al","1238","2005","03","26",NA,"Brasil","Espírito Santo","Castelo","-41.100556","-20.519167",NA,"Rupestre, flores com sépalas marrons amareladas com pintas vináceas na parte dorsal e ventre preto.","MBML024360","MBML024360",NA,NA,"Parque Estadual do Forno Grande","H.L. Silva/17-01-2020",NA,NA,NA,NA,NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA,NA,NA
"85","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","24800",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","L. Kollmann; et al","8103","2005","07","15",NA,"Brasil","Espírito Santo","Castelo","-41.12","-20.526389",NA,"Rupestre no sol. Flores quase pretas.","MBML024800","MBML024800",NA,NA,"Rio Manso","H.L. Silva/17-01-2020",NA,NA,NA,NA,NA,NA,"41W7'12","20S31'35",NA,NA,NA,NA,NA,NA,NA
"86","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","3683",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","H. Q. Boudet Fernandes",NA,"1986","10","21",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","-40.644167","-19.976944",NA,"Cor de flor preto purpurescente, pêlos do lado exterior das sépalas, do lado interior da base até o meio cor verde com linhas purpurescentes, de meio até o ápice calo verruculoso, labelo e pétalas cor preto purpurescente, coluna purpur","MBML003683","MBML003683",NA,NA,"(Santa Leopoldina) Rio Nove","H.L. Silva/17-01-2020",NA,NA,NA,NA,NA,NA,"40W38'39","19S58'37",NA,NA,NA,NA,NA,NA,NA
"87","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","38660",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","C. N. de Fraga; R.Goldenberg, P.H.Labiak & M.M.Saavedra","2143","2008","07","19",NA,"Brasil","Espírito Santo","Castelo","-41.111389","-20.516111",NA,"Rupícola. Flores com sépalas enegrecidas internamente e maculadas de castanho externamente.","MBML038660","MBML038660",NA,NA,"Parque Estadual do Forno Grande. Goela da Onça. Floresta Ombrófila Densa Altomontana com inselbergues.","H.L. Silva/17-01-2020",NA,NA,NA,NA,NA,NA,"41W6'41","20S30'58",NA,NA,NA,NA,NA,NA,NA
"88","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","49409",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd) Pridgeon & M.W.Chase","D.R. Couto; F.C.Guerra-Junior; L.Miranda","41","2004","05","19",NA,"Brasil","Espírito Santo","Alegre","-41.383889","-20.653889",NA,"Rupícola em sol pleno. Flores vináceas. Paredão rochoso na face contrária da trilha que leva ao cume da Pedra da Caveira da Anta. Local de difícil acesso.","MBML049409","MBML049409","1024","1024","Pedra da Caveira da Anta","D.R. Couto/03-04-2004",NA,NA,NA,NA,NA,NA,"41W23'2","20S39'14",NA,NA,NA,NA,NA,NA,NA
"89","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","39181",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","D.R. Couto; T.R.Couto","846","2008","08","30",NA,"Brasil","Espírito Santo","Alegre","-41.5331001281738","-20.763599395752",NA,"Epífita; flores verdes (parte externa) e vinho na parte interna. Carneiras, Cantão do Vitalino.","MBML039181","MBML039181","950","950","Pedra da Carneira","H.L. Silva/17-01-2020",NA,NA,NA,"26101","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","42374",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(G. Lodd.) Pridgeon & M.W. Chase","J. Guiard","9671","2009",NA,NA,NA,"Brasil","Espírito Santo","Alfredo Chaves","-40.749698638916","-20.6350002288818",NA,"1 pousse","MBML042374","MBML042374","1000","1000","Córrego da Fortuna","G. Chiron",NA,NA,NA,"32447","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-07-10 09:48:08-03","MBML","MBML-HERBARIO","38816",NA,"Plantae",NA,NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","D.R. Couto","172","2004","08","21",NA,"Brasil","Espírito Santo","Mimoso do Sul","-41.3664016723633","-21.0641994476318",NA,"Epífita. Sépalas vinho escuro, parece ceroso; pétalas clara, com labelo todo vinho escuro. Vegetando sob Pseudobombax sp; fragmento do Toti.","MBML038816","MBML038816","700","700","Pedra dos Pontões","H.L. Silva/17-01-2020",NA,NA,NA,"29430","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-11-07 11:44:46-03","FUVATES","HVAT","389","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Acianthera","saurocephala","Acianthera saurocephala","(Lodd.) Pridgeon & M.W.Chase","E. Freitas","s.n.","2000","09","20",NA,"Brasil","Rio Grande do Sul","Sério","-52.268611","-29.383333",NA,NA,"HVAT00000389",NA,NA,NA,NA,"E. Freitas","2000","12","18",NA,NA,NA,"-52º16'7''W","-29º22'60''S",NA,NA,NA,NA,NA,NA,NA
