"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","decimalLongitude","decimalLatitude","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","typeStatus","fieldNumber","individualCount","infraspecificEpithet"
"186","2020-10-01 14:27:01-03","JBB","HEPH","19746","S","Plantae","Monocotyledon","Poales","Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Paiva, VF","143","2003","10","14","Southern America","Brasil","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília Cristo Redentor área queimada",NA,NA,NA,NA,"-47.9296989440918","-15.7797002792358","Oliveira, RC","Brasília",NA,NA,"2003","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-10-01 14:27:01-03","JBB","HEPH","19754","S","Plantae","Monocotyledon","Poales","Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Paiva, VF","151","2003","10","14","Southern America","Brasil","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília Cristo Redentor área queimada",NA,NA,NA,NA,"-47.9296989440918","-15.7797002792358","Oliveira, RC","Brasília",NA,NA,"2003","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-10-01 14:27:01-03","JBB","HEPH","23316","S","Plantae","Monocotyledon","Poales","Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Martins, RC","728","2007","10","04","Southern America","Brasil","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília - Saindo do Poção, pós fogo",NA,"Flósculo coberto com pelos esbranquiçados",NA,NA,"-47.9296989440918","-15.7797002792358","Chacon, RG","Brasília",NA,NA,"2007","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-10-01 14:27:01-03","JBB","HEPH","6616","S","Plantae","Monocotyledon","Poales","Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Salles, AEH","1289","1989","09","24","Southern America","Brasil","Minas Gerais","80km de Paracatu, Reserva da Campo",NA,"folhas pilosas",NA,NA,"-46.874698638916","-17.2222003936768","Oliveira, RC","Paracatu",NA,NA,"1989","72344","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-10-01 14:27:01-03","JBB","HEPH","6650","S","Plantae","Monocotyledon","Poales","Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Salles, AEH","1323","1989","09","23","Southern America","Brasil","Minas Gerais","80km de Paracatu, Reserva da Campo",NA,NA,NA,NA,"-46.874698638916","-17.2222003936768","Oliveira, RC","Paracatu",NA,NA,"1989","72344","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-10-01 14:27:01-03","JBB","HEPH","15935","S","Plantae","Monocotyledon","Poales","Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Kuhlmann, MP","4252","1957","10","30","Southern America","Brasil","São Paulo","Reserva Florestal Fazenda Campininha",NA,NA,NA,NA,"-46.9421997070312","-22.372200012207","Oliveira, RC","Mogi Guaçu",NA,NA,"1957","39309","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-12-11 11:45:15-03","UFMG","BHCB","11798","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Lima, GX","s.n.","1987","11","14","Southern America","Brasil","Minas Gerais","Serra de Itabirito., Km-14, rodovia Itabirito-Belo Horizonte",NA,"Herbáceo.; Campo rupestre, transição para cerrado. Terreno arenoso","BHCB035526",NA,"-43.8","-20.233333",NA,"Itabirito","1300","1300","2016",NA,NA,"04","26","-43.8","-20.233333",NA,NA,NA,NA,NA
"193","2020-12-11 11:45:15-03","UFMG","BHCB","133896","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Carmo, FF; Ribeiro, LC; Silva, ES","2148","2008","02","10","Southern America","Brasil","Minas Gerais","Serra de Gandarela., C2",NA,"coletado em fendas e depressões na rocha. Afloramento de canga",NA,NA,"-43.691278","-20.056667",NA,"Santa Bárbara","1637","1637",NA,NA,NA,NA,NA,"-43.691278","-20.056667",NA,NA,NA,NA,NA
"194","2020-12-11 11:45:15-03","UFMG","BHCB","159866","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Vidal, CV; Paula-Souza, J","921","2012","02","17","Southern America","Brasil","Minas Gerais","Serra da Moeda",NA,"Campo limpo, herbáceo",NA,NA,"-43.983906","-20.107833",NA,"Brumadinho",NA,NA,NA,NA,NA,NA,NA,"-43.983906","-20.107833",NA,NA,NA,NA,NA
"195","2020-12-11 11:45:15-03","UFMG","BHCB","164274","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Vidal, CV; Paula, RL de","1191","2012","03","07","Southern America","Brasil","Minas Gerais","Serra do Gandarela",NA,"Campo rupestre sobre formação ferrífera.","BHCB035487",NA,"-43.667778","-20.110278",NA,"Rio Acima",NA,NA,"2016",NA,NA,"04","26","-43.667778","-20.110278",NA,NA,NA,NA,NA
"196","2020-12-11 11:45:15-03","UFMG","BHCB","165991","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Souza, FS; Tomich, S; Miranda, E; Machado, TM","1817","2013","01","30","Southern America","Brasil","Minas Gerais","Mina de Fábrica, Cava João Pereira. Litotipo: Itabirito hematítico, magnetítico indiferenciados.",NA,"Projeto Lacunas do Conhecimento.; Terrestre. Folhas arroxeadas.; Campo Rupestre Ferruginoso Aberto, com e sem Vellozia.","BHCB036005",NA,"-43.918889","-20.441111",NA,"Congonhas","1470","1470","2016",NA,NA,"04","26","-43.918889","-20.441111",NA,NA,NA,NA,NA
"197","2020-12-11 11:45:15-03","UFMG","BHCB","177957","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Gontijo, FD; Braga, IF","619","2015","01","29","Southern America","Brasil","Minas Gerais",NA,NA,"Altura de 30 cm.; Herbáceo. Campo rupestre sobre canga","BHCB030434","BHCB030434","-20.053611","-43.687778",NA,"Santa Bárbara","1539","1539","2015",NA,NA,"05","06","-20.053611","-43.687778",NA,NA,NA,NA,NA
"198","2020-12-11 11:45:15-03","UFMG","BHCB","191453","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Vidal, CV","s.n.","2018","01","29","Southern America","Brasil","Minas Gerais",NA,NA,"Campo Rupestre sobre Canga","BHCB191453",NA,"-43.686111","-20.078056",NA,"Santa Bárbara","1600","1600",NA,NA,NA,NA,NA,"-43.686111","-20.078056",NA,NA,NA,NA,NA
"199","2020-12-11 11:45:15-03","UFMG","BHCB","191505","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Paiva, JAM; Silva, E; Rodrigues, GS","1572","2017","11","28","Southern America","Brasil","Minas Gerais","RPPN Faria",NA,"Erva, 0,35 m. Flor verde. Afloramento Quartzítico em contato com Itabirito.; Campo Rupestre Quartzítico","BHCB191505",NA,"-43.859444","-20.447222",NA,"Congonhas","1199","1199","2018",NA,NA,"08","02","-43.859444","-20.447222",NA,NA,NA,NA,NA
"200","2020-12-11 11:45:15-03","UFMG","BHCB","191508","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Paiva, JAM; Silva, E; Rodrigues, GS","1595","2017","12","13","Southern America","Brasil","Minas Gerais","RPPN Cata Branca",NA,"Erva, 0,40 m. Frutos castanhos.; Campo Rupestre Quartzítico","BHCB191508",NA,"-43.851389","-20.236667",NA,"Itabirito","1271","1271","2018",NA,NA,"08","02","-43.851389","-20.236667",NA,NA,NA,NA,NA
"201","2020-12-11 11:45:15-03","UFMG","BHCB","191510","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Paiva, JAM; Silva, E; Rodrigues, GS","1606","2018","01","16","Southern America","Brasil","Minas Gerais","Fazenda Rodeio",NA,"Erva, 0,30m. Inflorescência creme esverdeada. Frutos passados castanhos.; Campo Rupestre Quartzítico","BHCB191510",NA,"-43.710833","-20.483056",NA,"Ouro Branco","1526","1526","2018",NA,NA,"08","02","-43.710833","-20.483056",NA,NA,NA,NA,NA
"202","2020-12-11 11:45:15-03","UFMG","BHCB","191618","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Souza, JAM; Correia, DR; Silva, SHA","207","2017","12","15","Southern America","Brasil","Minas Gerais","RPPN Capivari II",NA,"Erva, 0,10 m. Fruto verde e castanho.; Campo Rupestre Quartzítico","BHCB191618",NA,"-43.666944","-20.155278",NA,"Itabirito","1375","1375","2018",NA,NA,"08","02","-43.666944","-20.155278",NA,NA,NA,NA,NA
"203","2020-12-11 11:45:15-03","UFMG","BHCB","60725","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"Itaraté",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-12-11 11:45:15-03","UFMG","BHCB","68291","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Mota, RC da","1416","2001","10","21","Southern America","Brasil","Minas Gerais",NA,NA,"Planta coletada em campo rupestre; erva terrestre.",NA,NA,NA,"-20.289028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-20.289028",NA,NA,NA,NA,NA
"205","2020-12-11 11:45:15-03","UFMG","BHCB","93787","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Wagner, ZL; Viana, PL","9603","2005","03","16","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"-43.6002998352051","-18.2493991851807",NA,"Diamantina",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-12-11 11:45:15-03","UFMG","BHCB","25856","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"-47.2928009033203","-19.3528003692627",NA,"Perdizes",NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-12-11 11:45:15-03","UFMG","BHCB","25856","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"-47.2928009033203","-19.3528003692627",NA,"Perdizes",NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-12-11 11:45:15-03","UFMG","BHCB","41124","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Lemos Filho, JP","s.n.","1998","02","28","Southern America","Brasil","Minas Gerais","Gouvêa.",NA,"Erva.; Campo rupestre.","BHCB035528",NA,"-43.6002998352051","-18.2493991851807",NA,"Diamantina",NA,NA,"2016","101169","auto","04","26",NA,NA,NA,NA,NA,NA,NA
"209","2020-12-11 11:45:15-03","UFMG","BHCB","118379","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Carmo, FF","1579","2008","01","14","Southern America","Brasil","Minas Gerais","Marinho da Serra.",NA,NA,NA,NA,"-44.0527992248535","-20.3330993652344",NA,"Moeda",NA,NA,NA,"14750","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-12-11 11:45:15-03","UFMG","BHCB","4423","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Grandi, TSM; et al.","1223","1982","12","01","Southern America","Brasil","Minas Gerais","Morro do Chapéu",NA,"Campo;herbáceo;",NA,NA,"-43.8466987609863","-19.9855995178223",NA,"Nova Lima",NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-12-11 11:45:15-03","UFMG","BHCB","27257","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Pereira, M; et al.","s.n.","1995","02","14","Southern America","Brasil","Minas Gerais","Parque Nacional Serra do Cipó, Região do Alto Palácio, a cerca de 3 km da casa do IBAMA, alforamentos da Canelas de Ema Gigantes.",NA,"Herbáceo. Sementes com intensa pilosidade branca.; Campo rupestre.","BHCB035527",NA,"-43.7144012451172","-19.1688995361328",NA,"Santana do Riacho",NA,NA,"2016","26557","auto","04","26",NA,NA,NA,NA,NA,NA,NA
"212","2020-12-11 11:45:15-03","UFMG","BHCB","11519","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Borges, PEM","s.n.","1987","11","15","Southern America","Brasil","Minas Gerais","Serra da Moeda",NA,NA,NA,NA,"-44.0527992248535","-20.3330993652344",NA,"Moeda",NA,NA,NA,"14750","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-12-11 11:45:15-03","UFMG","BHCB","16640","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Pequeno, PHA; et al.","154","1989","10","04","Southern America","Brasil","Minas Gerais","Serra da Moeda",NA,"Herbáceo.",NA,NA,"-44.0527992248535","-20.3330993652344",NA,"Moeda",NA,NA,NA,"14750","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-12-11 11:45:15-03","UFMG","BHCB","16640","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Pequeno, PHA; et al.","154","1989","10","04","Southern America","Brasil","Minas Gerais","Serra da Moeda",NA,"Herbáceo.",NA,NA,"-44.0527992248535","-20.3330993652344",NA,"Moeda",NA,NA,NA,"14750","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-12-11 11:45:15-03","UFMG","BHCB","118388","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Carmo, FF; Ribeiro, LC; Silva, ES","2236","2008","02","10","Southern America","Brasil","Minas Gerais","Serra de Gandarela.",NA,NA,NA,NA,"-43.7893981933594","-20.0874996185303",NA,"Rio Acima",NA,NA,NA,"13827","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-12-11 11:45:15-03","UFMG","BHCB","118387","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Carmo, FF; Ribeiro, LC; Silva, ES","2141","2008","02","10","Southern America","Brasil","Minas Gerais","Serra de Gandarela.",NA,NA,NA,NA,"-43.4152984619141","-19.959400177002",NA,"Santa Bárbara",NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-12-11 11:45:15-03","UFMG","BHCB","118391","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Carmo, FF; Ribeiro, LC; Silva, ES","2473","2008","02","28","Southern America","Brasil","Minas Gerais","Serra do Capanema.",NA,NA,NA,NA,"-43.5080986022949","-20.2875003814697",NA,"Ouro Preto",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-12-11 11:45:15-03","UFMG","BHCB","118393","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Carmo, FF; Ribeiro, LC; Silva, ES","2404","2008","02","28","Southern America","Brasil","Minas Gerais","Serra do Capanema.",NA,NA,NA,NA,"-43.5080986022949","-20.2875003814697",NA,"Ouro Preto",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-12-11 11:45:15-03","UFMG","BHCB","56475","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Mota, RC da","297","2000","12","02","Southern America","Brasil","Minas Gerais","Serra do Caraça.",NA,"Coletada em afloramento rochoso.",NA,NA,"-43.4075012207031","-20.0746994018555",NA,"Catas Altas",NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-12-11 11:45:15-03","UFMG","BHCB","56475","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Mota, RC da","297","2000","12","02","Southern America","Brasil","Minas Gerais","Serra do Caraça.",NA,"Coletada em afloramento rochoso.",NA,NA,"-43.4075012207031","-20.0746994018555",NA,"Catas Altas",NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-12-11 11:45:15-03","UFMG","BHCB","50378","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Figueira, JEC; et al.","s.n.","2000","02","08","Southern America","Brasil","Minas Gerais","Serra do Cipó.",NA,NA,NA,NA,"-43.7144012451172","-19.1688995361328",NA,"Santana do Riacho",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-02-11 17:21:19-03","UFPR","UPCB","88736","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin","Sousa, L.P.","183","2010","12","23",NA,"Brasil","Paraná","Fazenda Coxilhão, Nascende do Rio Dama, Afluente do Rio Chopim",NA,"Campo de Altitude Hidrófilo (Estepe Gramíneo-Lenhosa), Organosolo Háplico; 5ha..","UPCB0039202","UPCB0039202","-51.9906005859375","-26.4841995239258","Acra, L.A.","Palmas","1260","1260","2012","46666","auto","03",NA,"70.6094368W","43.120036S",NA,NA,NA,NA,NA
"223","2021-02-11 17:21:19-03","UFPR","UPCB","5363","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Hatschbach, G.","12823","1965","09","29",NA,"Brasil","Paraná","Parque Estadual de Vila Velha",NA,"Campo seco..","UPCB0039212","UPCB0039212","-50.1618995666504","-25.0949993133545","Clayton, W.D.","Ponta Grossa",NA,NA,"1966","46557","auto","01","01",NA,NA,NA,NA,NA,NA,NA
"224","2014-09-18 14:43:00-03","MO","MOBOT","2970200","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Feep|G.M. Araujo|J.N. Nakajima|P.E.A.M. Oliveira|P.R. Pereira|M.A. Ranal|I. Schiavini","Feep 321","1992","10","16","South America","Brazil","Minas Gerais","Estação Ecologica do Panga",NA,NA,NA,NA,"-48.2771987915039","-18.9186000823975","O. Morrone","Uberlândia",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA
"225","2014-09-18 14:43:00-03","MO","MOBOT","2970371","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Feep|G.M. Araujo|J.N. Nakajima|P.E.A.M. Oliveira|P.R. Pereira|M.A. Ranal|I. Schiavini","Feep 324","1992","10","16","South America","Brazil","Minas Gerais","Estação Ecológica do Panga",NA,NA,NA,NA,"-48.2771987915039","-18.9186000823975","O.Morrone","Uberlândia",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA
"226","2014-09-18 14:44:00-03","MO","MOBOT","2970485","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Feep|G.M. Araujo|J.N. Nakajima|P.E.A.M. Oliveira|P.R. Pereira|M.A. Ranal|I. Schiavini","Feep 289","1992","10","2","South America","Brazil","Minas Gerais","Estação Ecológica do Punga. Campo sujo.",NA,NA,NA,NA,"-48.2771987915039","-18.9186000823975","O. Morrone","Uberlândia",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA
"227","2009-07-17 14:12:00-03","MO","MOBOT","2970926","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 10332","1965","11","16","South America","Brazil","Goiás","Cerrado at summit of chapada, ca. 5 km. E. of Goiás boundary on road to Guarapauá, M.G.",NA,NA,NA,NA,"-47.00058","-16.00083","G. Davidse",NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2012-04-17 14:02:00-03","MO","MOBOT","2972439","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Gilmar Xavier Lima","Lima 8616485","1987","2","14","South America","Brazil","Minas Gerais","Itabirito; Serra de Itabirito. Terreno arenoso; Km-14; Rodovia Itabirito-B. Hte. Campo rupestre, transição p/ cerrado.",NA,NA,NA,NA,"-43.8","-20.23333","Gerrit Davidse",NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2009-08-21 07:03:00-03","MO","MOBOT","2518398","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Émile Hassler","Hassler 10765a",NA,NA,NA,"South America","Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,"Zuloaga, F. O.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2014-01-02 05:36:00-02","MO","MOBOT","100339008","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","J.R.I. Wood|D. Villarroel","Wood 25461","2008","11","20","South America","Bolivia","Santa Cruz","70 a 80 km del Carmen Rivero Torrez sobre el camino hacia el Rincón del Tigre.",NA,NA,NA,NA,"-58.1504","-18.1648",NA,"Germán Busch","357.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"231","2008-05-27 22:02:00-03","MO","MOBOT","1009192","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Timothy J. Killeen|O. Peña","Killeen 7158","1994","11","23","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado. Campamento a la base de la serranía, sobre senda a GEOBOL a 15 km al SE de Los Fierros. Bosque seco transicional y colonias de Actinocladum verticilata, recién quemada.",NA,NA,NA,NA,"-60.77222","-14.56416",NA,"Velasco","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA
"232","2018-06-27 09:46:00-03","MO","MOBOT","101052601","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Howard S. Irwin|Thomas R. Soderstrom","Irwin 7302","1964","10","24","South America","Brazil","Goiás","Serra do Caiapó. Ca. 30 km N of Jataí on road to Caiaponia.",NA,NA,NA,NA,"-51.7833333","-17.2","T.R. Soderstrom",NA,"800.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"233","2008-05-27 22:02:00-03","MO","MOBOT","1216034","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","XAVIER-LIMA","XAVIER-LIMA 861648-5","1987","11","14","South America","Brazil",NA,"Serra ded Itabirito-Itabirito-MG. Campo rupestre,. transicao p/cerrado. Herbaceo.",NA,NA,NA,NA,"-43.8","-20.23333","Gerrit Davidse (MO)",NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"234","2009-10-24 06:55:00-02","MO","MOBOT","212736","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","George Eiten|Tatiana Sendulsky","Eiten 2878","1961","5","31","South America","Brazil","São Paulo","Mpio. Sao Jose dos Campos. Disjuct cerrado area of several hudred sq. km. surrounded by former forest. At 7.5 km S of Sao Jose dos Campos (along hwy to Paraibuna) & ca. 1 km further S on dirt road",NA,NA,NA,NA,NA,NA,"Gerrit Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-02-19 04:30:00-03","MO","MOBOT","213504","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","C.F.P. Martius","Martius s.n.","1817",NA,NA,"South America","Brazil",NA,"Minas Gerais/Sao Paulo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2010-08-24 09:46:00-03","MO","MOBOT","213515","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","F. Sellow","Sellow s.n.","1814",NA,NA,"South America","Brazil",NA,"Minas Gerais/Sao Paulo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2011-02-28 11:01:00-03","MO","MOBOT","213537","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","G.H. Langsdorff","Langsdorff s.n.",NA,NA,NA,"South America","Brazil","Minas Gerais","Serra da Lopa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2011-12-22 05:00:00-02","MO","MOBOT","221638","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Teodoro Rojas","Rojas 13164","1946","1","16","South America","Paraguay","Paraguarí","Est. Barrerito.",NA,NA,NA,NA,"-57.2","-26.21666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2009-07-21 23:34:00-03","MO","MOBOT","2476733","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","erianthum","Paspalum erianthum","Nees ex Trin.","Per Dusén","Dusén 17409",NA,NA,NA,"South America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Zuloaga, F. O.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
