"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","recordNumber","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"809","2020-08-20 20:39:40-03","UFSC","FLOR","1997","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Smith, L.B.","1968",NA,NA,"Klein, R.M.","1967","01","16","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"200","200","FLOR0001997",NA,"árvore, Fruto Imaturo, verde, 15m altura","7059","27000","auto",NA,NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,NA,NA
"810","2020-08-20 20:39:40-03","UFSC","FLOR","17627","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Falkenberg, D.B.","1987",NA,NA,"Falkenberg, D.B.","1987","11","28","Brasil","Santa Catarina","Florianópolis","Próximo da praia de Naufragados, através da trilha da cascata, que passa ao lado do banhado, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"10","10","FLOR0017627",NA,"arvoreta, flor verde, 6m altura","4568","27000","auto",NA,NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,NA,NA
"811","2020-08-20 20:39:40-03","UFSC","FLOR","1994","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Smith, L.B.","1968",NA,NA,"Klein, R.M.; Souza Sobrinho, R.J. de & Bresolin, A.","1966","09","14","Brasil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"50","50","FLOR0001994",NA,"árvore, flor verde, 10m altura","6822","27000","auto",NA,NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,NA,NA
"812","2020-08-20 14:57:20-03","UFSC","FLOR","55728","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Mello, A.S.","2009","06","06","Mello, A.S.; Daltrini, C. & Aguiar, T.","2009","06","06","Brasil","Santa Catarina","Itapema","Sertãozinho, perto do restaurante Indaiá.","-48.611400604248","-27.0902996063232",NA,NA,NA,NA,"FLOR0055728",NA,"hábito arbóreo, 8m, botão branco","526","9090","auto",NA,NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,NA,NA
"813","2020-08-20 20:39:40-03","UFSC","FLOR","4094","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Smith, L.B.","1965",NA,NA,"Smith, L.B.; Reitz, R.","1964","10","19","Brasil","Santa Catarina","Itapiranga","Santo Antônio.","-53.7122001647949","-27.1693992614746",NA,NA,"200","200","FLOR0004094",NA,"25m altura","12727","18767","auto",NA,NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,NA,NA
"814","2020-08-20 20:39:40-03","UFSC","FLOR","24786","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","Smith, L.B.; Downs, R.J.","1983",NA,NA,"Reitz, R.; Klein, R.M.","1958","09","19","Brasil","Santa Catarina","Lauro Muller","Vargem Grande.","-49.3967018127441","-28.3927993774414",NA,NA,"350","350","FLOR0024786",NA,"árvore, flor verde, 30m altura","7237","15992","auto",NA,NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,NA,NA
"815","2021-03-04 15:44:40-03","IF","SPSF","34280","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium",NA,"Natália M. Ivanauskas","2005","05","01","Natália M. Ivanauskas & Renato F. Lorza & Dirceu de Souza & Benedito Lopes","2004","01","14","Brasil","SP","Sete Barras","Bairro Rio Preto, 6a Gleba, Sítio do Sr. Olímpio, Floresta Ombrófila Densa.","-47.87","-24.203056",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; Árvore de 23m de altura e 72cm de perímetro à altura do peito. Matriz 2025;","5000",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"816","2021-03-04 15:44:40-03","IF","SPSF","38885","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","S.C.P.M. Souza","2007","12","13","R.Cielo-Filho & O. T. Aguiar & J. B. Baitello","2007","12","04","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.774722","-23.5225",NA,NA,"630","630",NA,NA,"COLETA: 15m, fruto imaturo verde.; GEOGRAFIA: Trilha 1.;","572",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"817","2021-03-04 15:44:40-03","IF","SPSF","38887","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","J. A. Pastore","2007","12","13","R.Cielo-Filho & O. T. Aguiar & J. B. Baitello","2007","12","04","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.7725","-23.522778",NA,NA,"630","630",NA,NA,"COLETA: 18m, fruto imaturo verde. Nome popular: bauna.; GEOGRAFIA: Trilha 1.;","574",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"818","2021-03-04 15:44:40-03","IF","SPSF","39294","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","G.A.D.C. Franco","2007","12","20","R.Esteves & R.C.Sousa & H.F.A.Pereira & J.S.Marinho","2007","09","27","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.767778","-23.473889",NA,NA,"796","796",NA,NA,"COLETA: Árvore, 17m. Botões florais esverdeados.; GEOGRAFIA: Trilha das Garças;","251",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"819","2021-03-04 15:44:40-03","IF","SPSF","39295","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","G.A.D.C. Franco","2007","12","20","R.Esteves & R.C.Sousa & H.F.A.Pereira & J.S.Marinho","2007","11","23","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.766111","-23.473889",NA,NA,"804","804",NA,NA,"COLETA: Árvore, 15m. Frutos jovens de coloração verde.; GEOGRAFIA: Trilha das Garças;","285",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"820","2021-03-04 15:44:40-03","IF","SPSF","46743","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.",NA,NA,NA,NA,"V.B.Zipparro","2008","07","25","Brasil","SP","Ubatuba","Parque Estadual da Ilha Anchieta (PEIA)","-45.063889","-23.547222",NA,NA,NA,NA,NA,NA,"COLETA: Árvore com ca. de 8,5 m de altura, presença de frutos imaturos de coloração verde.; GEOGRAFIA: Trilha do Saco Grande, entrada para o campo antrópico do bambu.;","2469",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"821","2021-03-04 15:44:40-03","IF","SPSF","19665","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium",NA,NA,NA,NA,NA,"G. Hatschbach & J.M.Silva","1994","01","15","Brasil","PR","Guaratuba","Descampado","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","59815","41937","auto","América do Sul",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"822","2021-03-04 15:44:40-03","IF","SPSF","28847","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium",NA,NA,NA,NA,NA,"R.S.Bianchini","2000","08","11","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","1376","30093","auto","América do Sul",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"823","2021-03-04 15:44:40-03","IF","SPSF","24091","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium",NA,NA,NA,NA,NA,"S.J.Gomes da Silva","1990","12","16","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","169","55628","auto","América do Sul",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"824","2021-03-04 15:44:40-03","IF","SPSF","24090","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium",NA,NA,NA,NA,NA,"S.A.Nicolau","1993","07","21","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","610","55628","auto","América do Sul",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"825","2021-03-04 15:44:40-03","IF","SPSF","24089","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium",NA,NA,NA,NA,NA,"I.Cordeiro","1995","12","12","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de encosta&nf;;","1614","55628","auto","América do Sul",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"826","2021-03-04 15:44:40-03","IF","SPSF","05413","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium",NA,NA,NA,NA,NA,"A.Goncalves","1960","05","15","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"53584","auto","América do Sul",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"827","2021-03-04 15:44:40-03","IF","SPSF","05551","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium",NA,NA,NA,NA,NA,"B.Braga","1969","01","02","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","2","53584","auto","América do Sul",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"828","2021-03-04 15:44:40-03","IF","SPSF","33628","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium",NA,NA,NA,NA,NA,"F.Barros","1985","12","03","Brasil","SP","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de encosta&nf;;","1211","37574","auto","América do Sul",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"829","2021-03-04 15:44:40-03","IF","SPSF","52819","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","I. Cordeiro",NA,NA,NA,"C. Kameyama et al.","2013","08","30","Brasil","SP","Guarulhos",NA,"-46.5299987792969","-23.4599990844727",NA,NA,NA,NA,NA,NA,"COLETA: Árvore com 6-7m de altura. Flores amarelo-esverdeadas.; GEOGRAFIA: Na mata. Campo antropizado com espécies de Cerrado, com relevo convexo e matas perturbadas onde o relevo é concavo. Morro atrás do Cond. Cidade Soberana, próx. A Rod. Juvenal Ponc","302","26398","auto","América do Sul",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"830","2021-03-04 15:44:40-03","IF","SPSF","23694","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium",NA,NA,NA,NA,NA,"J.B.Baitello","1998","12","16","Brasil","SP","Ilhabela","Parque Estadual","-45.3499984741211","-23.7700004577637",NA,NA,"225","225",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: ribeirao do ramalho, area de recreacao&nf;;","844","23719","auto","América do Sul",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"831","2021-03-04 15:44:40-03","IF","SPSF","00570","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp.","G.A.D.C. Franco","2008","01","30","M.Koscinki","1938","09","01","Brasil","SP","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"53584","auto","América do Sul",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"832","2021-03-04 15:44:40-03","IF","SPSF","28317","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium",NA,NA,NA,NA,NA,"J.A.Pastore & C.Moura","2001","07","06","Brasil","SP","São Vicente","Parque Estadual Xixová-Japuí","-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","1060","25482","auto","América do Sul",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"833","2021-03-04 15:44:40-03","IF","SPSF","32376","PreservedSpecimen","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium",NA,NA,NA,NA,NA,"J.A.Pastore & C.mura","2003","09","05","Brasil","SP","São Vicente","P.E.Xixová-Japuí","-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","1247","25482","auto","América do Sul",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"834","2017-09-11 17:09:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium fendleri","Müll.Arg.",NA,NA,NA,NA,"Fendler, A",NA,NA,NA,"Venezuela",NA,NA,"in Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1232",NA,NA,"Southern America",NA,NA,NA,NA,NA,"fendleri",NA,NA,NA,NA,NA
"835","2017-09-11 17:09:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium fendleri","Müll.Arg.",NA,NA,NA,NA,"Moritz, JWK",NA,NA,NA,"?",NA,NA,"e. gr. prope Tovar",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1661",NA,NA,NA,NA,NA,NA,NA,NA,"fendleri",NA,NA,NA,NA,NA
"836","2017-09-11 17:09:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium fendleri","Müll.Arg.",NA,NA,NA,NA,"Karsten, GCWH",NA,NA,NA,"Colombia",NA,NA,"et in Columbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70",NA,NA,"Southern America",NA,NA,NA,NA,NA,"fendleri",NA,NA,NA,NA,NA
"837","2017-09-11 17:09:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium integrifolium","Müll.Arg.",NA,NA,NA,NA,"Oersted, AS",NA,NA,NA,"?",NA,NA,"in Americae centralis monte Aguacati",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"integrifolium",NA,NA,NA,NA,NA
"838","2017-09-11 17:09:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium genuinum","Müll.Arg.",NA,NA,NA,NA,"Poeppig, EF",NA,NA,NA,"Peru","Maynas",NA,"in Peruviae prov. Maynas, in sivis prop Tocache sum spercie praecedente",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1915",NA,NA,"Southern America",NA,NA,NA,NA,NA,"genuinum",NA,NA,NA,NA,NA
"839","2017-09-11 17:09:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium genuinum","Müll.Arg.",NA,NA,NA,NA,"Goudot, J",NA,NA,NA,"?",NA,NA,"in Nova Granata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"genuinum",NA,NA,NA,NA,NA
"840","2017-09-11 17:09:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium genuinum","Müll.Arg.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil",NA,NA,"in Brasilia verisimiliter in regione superiore Amazonum",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,"genuinum",NA,NA,NA,NA,NA
"841","2017-09-11 17:09:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium genuinum","Müll.Arg.",NA,NA,NA,NA,"Poeppig, EF",NA,NA,NA,"Peru","Maynas",NA,"in Peruviae prov. Maynas, in sivis prop Tocache sum spercie praecedente",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1951",NA,NA,"Southern America",NA,NA,NA,NA,NA,"genuinum",NA,NA,NA,NA,NA
"842","2017-09-11 17:09:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium trigynum","Müll.Arg.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"Brazil",NA,NA,"in Brasilia meridionali",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,"trigynum",NA,NA,NA,NA,NA
"843","2017-09-11 17:09:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium trigynum","Müll.Arg.",NA,NA,NA,NA,"Gaudichaud Beaupré, C",NA,NA,NA,"Brazil",NA,NA,"in Brasilia meridionali",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA,NA,"Southern America",NA,NA,NA,NA,NA,"trigynum",NA,NA,NA,NA,NA
"844","2017-09-11 17:09:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium fendleri","Müll.Arg.",NA,NA,NA,NA,"Fendler, A",NA,NA,NA,"Venezuela",NA,NA,"in Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1232",NA,NA,"Southern America",NA,NA,NA,NA,NA,"fendleri",NA,NA,NA,NA,NA
"845","2017-09-11 17:09:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium fendleri","Müll.Arg.",NA,NA,NA,NA,"Moritz, JWK",NA,NA,NA,"?",NA,NA,"e. gr. prope Tovar",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1661",NA,NA,NA,NA,NA,NA,NA,NA,"fendleri",NA,NA,NA,NA,NA
"846","2017-09-11 17:09:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium fendleri","Müll.Arg.",NA,NA,NA,NA,"Karsten, GCWH",NA,NA,NA,"Colombia",NA,NA,"et in Columbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70",NA,NA,"Southern America",NA,NA,NA,NA,NA,"fendleri",NA,NA,NA,NA,NA
"847","2017-09-11 17:09:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium genuinum","Müll.Arg.",NA,NA,NA,NA,"Poeppig, EF",NA,NA,NA,"Peru","Maynas",NA,"in Peruviae prov. Maynas, in sivis prop Tocache sum spercie praecedente",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1915",NA,NA,"Southern America",NA,NA,NA,NA,NA,"genuinum",NA,NA,NA,NA,NA
"848","2017-09-11 17:09:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium genuinum","Müll.Arg.",NA,NA,NA,NA,"Goudot, J",NA,NA,NA,"?",NA,NA,"in Nova Granata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"genuinum",NA,NA,NA,NA,NA
"849","2017-09-11 17:09:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium genuinum","Müll.Arg.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil",NA,NA,"in Brasilia verisimiliter in regione superiore Amazonum",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,"genuinum",NA,NA,NA,NA,NA
"850","2017-09-11 17:09:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium genuinum","Müll.Arg.",NA,NA,NA,NA,"Poeppig, EF",NA,NA,NA,"Peru","Maynas",NA,"in Peruviae prov. Maynas, in sivis prop Tocache sum spercie praecedente",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1951",NA,NA,"Southern America",NA,NA,NA,NA,NA,"genuinum",NA,NA,NA,NA,NA
"851","2017-09-11 17:09:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium integrifolium","Müll.Arg.",NA,NA,NA,NA,"Oersted, AS",NA,NA,NA,"?",NA,NA,"in Americae centralis monte Aguacati",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"integrifolium",NA,NA,NA,NA,NA
"852","2017-09-11 17:09:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium trigynum","Müll.Arg.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"Brazil",NA,NA,"in Brasilia meridionali",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,"trigynum",NA,NA,NA,NA,NA
"853","2017-09-11 17:09:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium trigynum","Müll.Arg.",NA,NA,NA,NA,"Gaudichaud Beaupré, C",NA,NA,NA,"Brazil",NA,NA,"in Brasilia meridionali",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA,NA,"Southern America",NA,NA,NA,NA,NA,"trigynum",NA,NA,NA,NA,NA
"854","2021-02-08 12:41:14-03","UFRGS","ICN","120922","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp. & Endl.","Baptista, LRM",NA,NA,NA,"Nunes, CC","1999","02","11","Brasil","RS","Dom Pedro de Alcântara",NA,"-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,NA,NA,NA,"s.n.","7549","auto","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"855","2021-02-08 12:41:14-03","UFRGS","ICN","118845","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp. & Endl.","Rossoni, MG",NA,NA,NA,"Rossoni, MG","1998","09","26","Brasil","RS","Dom Pedro de Alcântara","Mato da Cova Funda","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,NA,NA,"Com flores.","s.n.","7549","auto","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"856","2021-02-08 12:41:14-03","UFRGS","ICN","160391","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp. & Endl.",NA,NA,NA,NA,"?","2001","11","10","Brasil","RS","Maquiné","Fundos da Solidão","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,NA,NA,"Levantamento fitossociológico: sp19, 13; Com látex.","s.n.","28094","auto","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"857","2021-02-08 12:41:14-03","UFRGS","ICN","024391","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp. & Endl.","Allem, AC","1973",NA,NA,"Lima, DA; et al.","1973","10","13","Brasil","RS","Sapucaia do Sul","Antigo Horto Florestal","-51.1483001708984","-29.8246994018555",NA,NA,NA,NA,NA,NA,"Planta feminina, árvore 10m altura, DAP 15cm, madeira ramo primário.; Sub-bosque natural sob Eucalyptus velhos.","s.n.","7291","auto","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"858","2021-02-08 12:41:14-03","UFRGS","ICN","026963","S","Plantae","Euphorbiaceae","Tetrorchidium","rubrivenium","Tetrorchidium rubrivenium","Poepp. & Endl.","Allem, A","1975",NA,NA,"Allem, A; Irgang, BE; et al.","1973","12",NA,"Brasil","RS","Tenente Portela","Parque Florestal do Turvo","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,NA,NA,NA,"s.n.","14404","auto","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
