"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","yearIdentified","monthIdentified","dayIdentified","sex","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount"
"153","2019-10-09 11:25:45-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Guedes, ML; Oliveira, DSC de; Melo, E; et al.","19734","2012","03","08","Southern America","Brasil",NA,NA,"Árvore: de ca. 8 m de altura. Folhas cartáceas, discolores. Frutos cápsulas imaturos verdes.","ALCB056786","Paraíba","Alagoa Nova",NA,"-35.75830078125","-7.07082986831665",NA,NA,NA,NA,"Dicotyledon",NA,"Mart.","Guedes, ML",NA,"2012","03",NA,NA,"9304","auto",NA,NA,NA,NA,NA
"154","2020-02-08 10:08:04-03","NBC","NL-BOTANY","L.2159008","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Gardner",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2159008 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2159008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","Mart.",NA,"NL-L2159008",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"155","2020-02-08 10:08:04-03","NBC","NL-BOTANY","L.2158996","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Mamani F; Saucedo M",NA,"1995","02","14","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2158996 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2158996",NA,NA,NA,"-61.846389","-16.520278","-61.846389","-16.520278",NA,NA,NA,"Myrtales","Mart.",NA,"NL-L2158996",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"156","2020-02-08 10:08:04-03","NBC","NL-BOTANY","L.2158997","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Guillén R; Salvatierra G",NA,"1994","10","11","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2158997 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2158997",NA,NA,"Santa Cruz: Valasco, Campamento El Refugio, en la orilla del Rio Paragua, yendo hacia el SE de la casa.","-61.036389","-14.769167","-61.036389","-14.769167",NA,NA,NA,"Myrtales","Mart.",NA,"NL-L2158997",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"157","2020-02-08 10:08:04-03","NBC","NL-BOTANY","L.2158998","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Mamani F; Jardim A",NA,"1995","02","02","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2158998 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2158998",NA,NA,"Santa Cruz: Nuflo de Chaveze Province, lomerio. 3 km al Norte de Comunidad Las Trancas Camino al campamento del proyetcto Bolfor.","-61.846389","-16.520278","-61.846389","-16.520278",NA,NA,NA,"Myrtales","Mart.",NA,"NL-L2158998",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"158","2020-02-08 10:08:04-03","NBC","NL-BOTANY","L.3933120","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Vargas L; Foster RB; Peña M",NA,"1994","10","17","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3933120 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3933120",NA,NA,"PLANTAS DE BOLIVIA. Prov. Chiquitos. Cerro Mutun, 7 km al NE de la pista de aterrizaje del campamento minero ( 25 km al S de Puerto Suarez).","-57.878333","-18.188333","-57.878333","-18.188333",NA,NA,NA,"Myrtales","Mart.",NA,"NL-L3933120",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"159","2020-02-08 10:08:04-03","NBC","NL-BOTANY","U.1770255","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Pires JM; Silva NT; Souza R",NA,"1963","05","10","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1770255 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1770255",NA,NA,"entre Brasília e Niquelândia, Go. Campo.",NA,NA,NA,NA,NA,NA,NA,"Myrtales","Mart.",NA,"NL-U1770255",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"160","2020-02-08 10:08:04-03","NBC","NL-BOTANY","U.1770256","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Pires JM; Black GA",NA,"1950","06","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1770256 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1770256",NA,NA,"Estado do Maranhão, caolina; campo.",NA,NA,NA,NA,NA,NA,NA,"Myrtales","Mart.",NA,"NL-U1770256",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"161","2020-02-08 10:08:04-03","NBC","NL-BOTANY","U.1770257","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Black GA",NA,"1955","01","05","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1770257 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1770257",NA,NA,"Estado da Bahia. 'Capitão de campo'. Serra do seroporto; região de Barreiras.",NA,NA,NA,NA,NA,NA,NA,"Myrtales","Mart.",NA,"NL-U1770257",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"162","2020-02-08 10:08:04-03","NBC","NL-BOTANY","U.1770259","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Krukoff BA",NA,"1933","04","14","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1770259 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1770259",NA,NA,"On 'chapada', at Riacho da Lage, near Caroline, State of Maranhaõ, along the upper Rio Tocantins.",NA,NA,NA,NA,NA,NA,NA,"Myrtales","Mart.",NA,"NL-U1770259",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"163","2020-02-08 10:08:04-03","NBC","NL-BOTANY","U.1770260","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Pires JM; Black GA",NA,"1950","05","27","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1770260 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1770260",NA,NA,"Estado Maranhão. Serra da Malicia, a duas leguas de Carolina, R. Tocantins.",NA,NA,NA,NA,NA,NA,NA,"Myrtales","Mart.",NA,"NL-U1770260",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"164","2020-02-08 10:08:04-03","NBC","NL-BOTANY","U.1770261","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Mexia YEJ",NA,"1931","04","10","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1770261 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1770261",NA,NA,"State of Minas Gereas. Fazenda do Diamante; corriga Diamanthe; flat near stream.",NA,NA,NA,NA,NA,NA,NA,"Myrtales","Mart.",NA,"NL-U1770261",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"165","2020-02-08 10:08:04-03","NBC","NL-BOTANY","U.1770262","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Ratter JA; Fonseca SF da; Castro RA de",NA,"1972","10","25","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1770262 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1770262",NA,NA,"State of Minas Gerais. Pandeiros approx 35km W of Januária. In cerradáo (tall savanna woodland) on sandy ground close to river.","-44.833333","-15.5","-44.833333","-15.5",NA,NA,NA,"Myrtales","Mart.",NA,"NL-U1770262",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"166","2020-02-08 10:08:04-03","NBC","NL-BOTANY","U.1770263","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Ratter JA; Fonseca SF da; Castro RA de",NA,"1972","08","21","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1770263 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1770263",NA,NA,"Mato Grosso, Vale De Sonhos (80km N. of Barra do Garcas on the road to Xavantina).","-52.333333","-15.666667","-52.333333","-15.666667",NA,NA,NA,"Myrtales","Mart.",NA,"NL-U1770263",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"167","2020-02-08 10:08:04-03","NBC","NL-BOTANY","U.1770264","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Richards PW",NA,"1968","07","13","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1770264 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1770264",NA,NA,"Central Brazilian Plateau, State of Mato Grosso, Expedition Base Camp, Jacare, Fazenda Agua Boa, road S of Base Camp.","-51.766667","-12.816667","-51.766667","-12.816667",NA,NA,NA,"Myrtales","Mart.",NA,"NL-U1770264",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"168","2020-02-08 10:08:04-03","NBC","NL-BOTANY","U.1770265","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Hatschbach GG; Schinini A; Silva JM",NA,"1996","04","13","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1770265 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1770265",NA,NA,"Estrada para o Morro da TELEMIG, entre o trevo com a Br-496 e o alto (mun. Pirapora) Minas Gerais.",NA,NA,NA,NA,NA,NA,NA,"Myrtales","Mart.",NA,"NL-U1770265",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"169","2020-02-08 10:08:04-03","NBC","NL-BOTANY","U.1770266","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Pires JM; Black GA",NA,"1950","05","27","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1770266 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1770266",NA,NA,"Estado Maranhão. Serra da Malicia, a duas leguas de Carolina, R. Tocantins.",NA,NA,NA,NA,NA,NA,NA,"Myrtales","Mart.",NA,"NL-U1770266",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"170","2020-02-08 10:08:04-03","NBC","NL-BOTANY","U.1770267","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Argent GCG; Ramos J; Richards PW; Souza R",NA,"1967","10","10","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1770267 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1770267",NA,NA,"Central Brazilian Plateau, State of Mato Grosso, Xavantina, c. 6 km S. of Xavantina.","-52.233333","-14.633333","-52.233333","-14.633333",NA,NA,NA,"Myrtales","Mart.",NA,"NL-U1770267",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"171","2020-02-08 10:08:04-03","NBC","NL-BOTANY","U.1770268","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Richards PW",NA,"1968","07","14","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1770268 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1770268",NA,NA,"Central Brazilian Plateau, State of Mato Grosso, Plot 4, P/C transect, Xavantina.","-52.233333","-14.633333","-52.233333","-14.633333",NA,NA,NA,"Myrtales","Mart.",NA,"NL-U1770268",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"172","2020-02-08 10:08:04-03","NBC","NL-BOTANY","U.1770269","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Pires JM; Silva NT; Souza R",NA,"1963","05","10","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1770269 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1770269",NA,NA,"entre Brasília e Niquelândia Cerrado.",NA,NA,NA,NA,NA,NA,NA,"Myrtales","Mart.",NA,"NL-U1770269",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"173","2020-02-08 10:08:04-03","NBC","NL-BOTANY","U.1770270","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Dubs B; Kramer KU",NA,"1989","09","27","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1770270 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1770270",NA,NA,"Pantanal Matyo-Grossense, 40km west of Aquidauana; Pantanal; edge of dry forest near Rio Aquidauana.",NA,NA,NA,NA,NA,NA,NA,"Myrtales","Mart.",NA,"NL-U1770270",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"174","2020-02-08 10:08:04-03","NBC","NL-BOTANY","U.1770271","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Dubs B",NA,"1991","10","25","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1770271 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1770271",NA,NA,"Mato Grosso (MT), near Porto Cercado, município Poconé. Secondary forest, Pantanal floodlain, loamy ground.","-56.316667","-16.483333","-56.316667","-16.483333",NA,NA,NA,"Myrtales","Mart.",NA,"NL-U1770271",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"175","2020-02-08 10:08:04-03","NBC","NL-BOTANY","U.1770272","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Pires JM; Silva NT; Souza R",NA,"1963","05","10","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1770272 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1770272",NA,NA,"entre Brasília e Niquelândia, Go. Campo.",NA,NA,NA,NA,NA,NA,NA,"Myrtales","Mart.",NA,"NL-U1770272",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"176","2020-02-08 10:08:04-03","NBC","NL-BOTANY","WAG.1872657","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Killeen TJ",NA,"1987","03","01","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1872657 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1872657",NA,NA,"Plants of Bolivia. Santa Cruz, Nuflo de Chavez, Rancho Puesto Nuevo, 40 km S of Concepción.","-62","-16.416667","-62.0","-16.416667",NA,NA,NA,"Myrtales","Mart.",NA,"NL-WAG1872657",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"177","2020-02-08 10:08:04-03","NBC","NL-BOTANY","U.1770258","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Harley RM; Bromley GL; Carvalho AMV de; Hage JL; Brito HS",NA,"1980","04","17","Southern America","Brazil",NA,NA,"Caatinga woodland with nearby marsh.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1770258 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1770258","Bahia",NA,"Basin of the Upper São Francisco River, c. 26 km NE of Bom Jesus da Lapa on the road to Calderão.","-43.216667","-13.15","-43.216667","-13.15",NA,NA,NA,"Myrtales","Mart.","Challen GL","NL-U1770258","1997","12","01",NA,NA,NA,"Magnoliopsidae","U 0094744",NA,NA,NA
"178","2020-11-04 11:20:47-03","ESALQ","ESA","88940","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Viani, R.A.G. et al.","284.0","2002","09","24",NA,"Brasil",NA,NA,NA,"ESA088940","São Paulo","Oriundiúva",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"(Spreng.) Mart.","Viani, R.A.G.","ESA088940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-11-04 11:20:47-03","ESALQ","ESA","47783","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","20254.0","1997","10","07",NA,"Brasil",NA,NA,"Arvoreta, ca. 4 m alt.; flores amarelas.","ESA047783","Mato Grosso","Rosário Oeste","ca. 2km de Marzagão em direção a Planalto da Serra. Savana florestada (cerradão) com corte seletivo",NA,"-14.65","-55,666,667","-14.65",NA,NA,"Magnoliophyta",NA,NA,"Ivanauskas, N.M.","ESA047783","1997","12","01",NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-11-04 11:20:47-03","ESALQ","ESA","111203","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Caliari, C.P.","681.0","2007","07","01",NA,"Brasil",NA,NA,NA,"ESA111203","Mato Grosso","Barão de Melgaço",NA,"-55.9674987792969","-16.1944007873535",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"Kuntz, J.","ESA111203","2007","11","26",NA,"145819","auto",NA,NA,NA,NA,NA
"181","2020-11-04 11:20:47-03","ESALQ","ESA","47785","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","20025.0","1997","10","06",NA,"Brasil",NA,NA,"Árvore, ca. 8 m alt.; corola amarela.","ESA047785","Mato Grosso","Nova Brasilândia","Estrada entre Nova Brasilândia e Chapada dos Guimarães, ca. 4km de Nova Brasilândia. Savana arborizada (cerrado) recentemente queimada. Solo pedregoso","-55",NA,"-55","-14,966,667",NA,NA,"Magnoliophyta",NA,NA,"Ivanauskas, N.M.","ESA047785","1997","12","01",NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-11-04 11:20:47-03","ESALQ","ESA","47779","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Dário, F.R.; Nave, A.G.; Lopes, R.F.; Bertani, D.F.","1064.0","1997","03","28",NA,"Brasil",NA,NA,"Árvore. Altura de 1,5 m. com fruto imaturo","ESA047779","Mato Grosso","Gaúcha do Norte","Estrada Gaúcha do Norte - Paranatinga. Savana Árborea Aberta. Beira de estrada","-53.173","-133.706","-53,173","-133,706",NA,NA,"Magnoliophyta",NA,"Mart.","Yamamoto, K.","ESA047779","1997","11","01",NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-11-04 11:20:47-03","ESALQ","ESA","47782","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","20473.0","1997","10","09",NA,"Brasil",NA,NA,"Arvoreta, ca. 3 m alt.; flores amarelas.","ESA047782","Mato Grosso","Rosário Oeste","Estrada Nova Brasilândia - Marzagão, ca. 65km de Nova Brasilândia. Estrada secundária para a Serra Azul (ca. 2km do seu início). Savana arborizada (cerrado)",NA,"-14.65","-55,233,333","-14.65",NA,NA,"Magnoliophyta",NA,NA,"Ivanauskas, N.M.","ESA047782","1997","12","01",NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-11-04 11:20:47-03","ESALQ","ESA","47780","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","20184.0","1997","10","07",NA,"Brasil",NA,NA,"Árvore, ca. 5 m alt.; flores amarelas","ESA047780","Mato Grosso","Nova Brasilândia","Estrada entre Riolândia (Frieira) e Marzagão. ca 25km NNW (em linha reta) de Nova Brasilândia. Savana arborizada (cerrado)",NA,"-14.75","-55,066,667","-14.75",NA,NA,"Magnoliophyta",NA,"Mart.","Souza, V.C.","ESA047780","1998","01","02",NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-11-04 11:20:47-03","ESALQ","ESA","115551","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Kuntz, J.","50.0","2008","07","01",NA,"Brasil",NA,NA,NA,"ESA115551","Mato Grosso","Barão de Melgaço",NA,"-55.9674987792969","-16.1944007873535",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"Souza, V.C.","ESA115551",NA,NA,NA,NA,"145819","auto",NA,NA,NA,NA,NA
"186","2020-11-04 11:20:47-03","ESALQ","ESA","47784","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Nave, A.G. et al.","1187.0","1997","02","23",NA,"Brasil",NA,NA,NA,"ESA047784","Mato Grosso","Chapada dos Guimarães",NA,"-55.749698638916","-15.460599899292",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"Ivanauskas, N.M.","ESA047784","1997","12","01",NA,"107042","auto",NA,NA,NA,NA,NA
"187","2020-11-04 11:20:47-03","ESALQ","ESA","47781","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","20275.0","1997","10","07",NA,"Brasil",NA,NA,"Arvoreta, ca. 3 m alt.; flores amarelas.","ESA047781","Mato Grosso","Rosário Oeste","ca. 7km de Marzagão em direção a Planalto da Serra. Savana arborizada (cerrado) sobre solo pedregoso","-56.4275016784668","-14.8360996246338","-55,633,333","-14,683,333",NA,NA,"Magnoliophyta",NA,NA,"Souza, V.C.","ESA047781","1998","01","02",NA,"187324","auto",NA,NA,NA,NA,NA
"188","2020-11-04 11:20:47-03","ESALQ","ESA","47786","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Árbocz, G.F.; Ivanauskas, N.M.; Silva, M.M.R.; Zanella, J.","3467.0","1997","03","20",NA,"Brasil",NA,NA,"Árvore de 6m. Frutos imaturos verdes.","ESA047786","Mato Grosso","Barra do Garças","Distrito de Indianópolis, Fazenda Brasil (divisa com Fazenda Roncador). Savana Florestada (Cerrado). Relevo plano.","-52.2566986083984","-15.8900003433228",NA,"-15,093,056",NA,NA,"Magnoliophyta",NA,"(Sprengel) Mart.","Árbocz, G.F. & Ivanauskas, N.M.","ESA047786",NA,NA,NA,NA,"123012","auto",NA,NA,NA,NA,NA
"189","2020-11-04 11:20:47-03","ESALQ","ESA","128116","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Kuntz, J.","956.0","2013","03","28",NA,"Brasil",NA,NA,"Regenerante.","ESA128116","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha Casa de Pedra.","-47.5","-23.9599990844727",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"Tamashiro, J.Y.; Ivanauskas, N.M.; Rodrigues, R.R.; Souza, V.C.",NA,"2013","04","04",NA,"41034","auto",NA,NA,NA,NA,NA
"190","2021-01-14 15:33:58-03","MN","R","72662","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Freire Allemão, F.; Cysneiros, M.","596",NA,NA,NA,NA,"Brasil",NA,NA,"M.N. Plantas da Comm. Scient. da Prov. do Ceará. Herb. J. de Saldanha 7552","R010053365","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.",NA,"R010053365_001 R010053365_002 R010053365_003 R010053365_004 R010053365_005 R010053365_006 R010053365_007 R010053365_008 R010053365_009 R010053365_010 R010053365_011 R010053365_012 R010053365_013 R010053365_014 R010053365_015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-01-14 15:33:58-03","MN","R","72681","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Freire Allemão, F.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"R010053948","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.",NA,"R010053948_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-01-14 15:33:58-03","MN","R","7527","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Glaziou, A.F.M.","10741","1879","05","10",NA,"Brasil",NA,NA,"Plantas do Brasil Central","R000007527","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.",NA,"R000007527_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-04-04 23:43:11-03","UFPI","TEPB","17044","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","Farias, R. R. S.","524","2002","05","08",NA,"Brasil",NA,NA,"arvoreta; frutos imaturos verdes; pouca frequencia; solo pedregoso Ambiente: Complexo de Campo Maior <ll>dwc_commonname:</ll> capitão-de-campos",NA,"Piauí","Campo Maior","Alto do Comandante (lado de fora do capão)","-42.051667","-4.867778","42°03'06W","04°52'04S","120","120",NA,NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-04-04 23:43:11-03","UFPI","TEPB","30782","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","fasciculata","Callisthene fasciculata","D. SILVA","114","2015","07","16",NA,"Brasil",NA,NA,"flores amarelas, fruto seco amarronzado Ambiente: Cerrado ecotonal <ll>dwc_commonname:</ll> capitão-de-campo",NA,"Piauí","Buriti dos Lopes","Fazenda Mucambo Velho","-41.704167","-3.366944","41°42'15W","3°22'01S","87","87",NA,NA,"Mart.","D. SILVA",NA,"2016","09","21",NA,NA,NA,NA,NA,NA,NA,NA
