"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","occurrenceRemarks","locality","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","individualCount","fieldNumber","sex"
"1797","2014-12-21 13:43:00-02","MO","MOBOT","2984401","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.Nee",NA,NA,NA,"Ezechias P. Heringer|Tarciso S. Filgueiras|Roberta C. de Mendonça|B.A.S. Pereira|Anajúlia E. Heringer Salles|F. Silva","1980",NA,NA,"Brazil","Distrito Federal",NA,"-47.5913889","-15.5905555",NA,NA,NA,NA,"Heringer 5523",NA,"bacia do Rio São Bartolomeu.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1798","2008-05-27 22:02:00-03","MO","MOBOT","2984521","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. Nee",NA,NA,NA,"* NICOLAU","1999","12","14","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"NICOLAU 2058",NA,"Cajuru: Estrada Barrosa. Fazenda Sta. Carlota.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1799","2008-05-27 22:02:00-03","MO","MOBOT","2984555","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. Nee",NA,NA,NA,"Ezechias P. Heringer","1979","10","2","Brazil","Distrito Federal",NA,"-47.5913889","-15.5905555",NA,NA,NA,NA,"Heringer 2180",NA,"Bacia do Rio São Bartolomeu.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1800","2008-05-27 22:02:00-03","MO","MOBOT","2984585","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","J. Elias de Paula",NA,NA,NA,"Ezechias P. Heringer","1979",NA,NA,"Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"Heringer 1759",NA,"Bacia do Rio São Bartolomeu, próximo á barragem do Córrego Capão da Onça.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1801","2008-05-27 22:02:00-03","MO","MOBOT","2984591","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.",NA,NA,NA,NA,"* GLOCKER","1793",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"GLOCKER 86",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1802","2016-11-15 05:15:00-02","MO","MOBOT","2984670","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","A. Schinini",NA,NA,NA,"Antonio C. Krapovickas","1989","1","5","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Krapovickas 42810",NA,"Mun. Santa Victoria. Chaveslandia, sobre el rio Paranaiba.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1803","2011-12-13 06:17:00-02","MO","MOBOT","2984745","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.D. Whalen & M. Nee",NA,NA,NA,"August Heiner","1904","9","24","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Heiner 220",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1804","2008-05-27 22:02:00-03","MO","MOBOT","2984760","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. Nee",NA,NA,NA,"* RIET","1994","3","15","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"RIET s.n.",NA,"RS, Capão do Leão, Campus da UFPEL/EMBRAPA, próximo a Central.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1805","2009-10-24 06:29:00-02","MO","MOBOT","2984774","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.D. Whalen, & M.Nee",NA,NA,NA,"George Eiten|Liene T. Eiten|Itiriki Mimura","1965","2","5","Brazil","São Paulo",NA,"-50.5","-22.6",NA,NA,NA,NA,"Eiten 5825",NA,"Municipio de Assis: 5km along dirt road north toward Paraguaçu Paulista from its junction with main highway from Avaré to Pres. Prudente. Roadside through low secondary forest.","500.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1806","2008-05-27 22:02:00-03","MO","MOBOT","2984797","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.Nee",NA,NA,NA,"Ezechias P. Heringer","1981",NA,NA,"Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"Heringer 7136",NA,"Reserva Ecológica do IBGE.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1807","2012-05-02 09:15:00-03","MO","MOBOT","2984859","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.Nee",NA,NA,NA,"F. Javier Fernández Casas|J. Molero","1980","9",NA,"Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,"Fernández Casas 4124",NA,"Parque Nacional de Cerro Corá, cerca de la casa forestal, en bosquete claro, 5 x 2 m de altura.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1808","2015-01-24 12:03:00-02","MO","MOBOT","2984885","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.Nee",NA,NA,NA,"A.M. de Carvalho|L.A.M. Silva|B.E. Leuenberger","1983","4","17","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"Carvalho 1809",NA,"município de Bom Jesus da lapa. ca. 8km da Estrada Lapa/Ibotirama. Caatinga","450.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1809","2012-06-11 09:56:00-03","MO","MOBOT","2984898","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","D. Brunner",NA,NA,NA,"J.E. Simonis|L.F. Pérez|William J. Hahn|Reinilda Duré","1983",NA,NA,"Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,"Simonis 199",NA,"14km S of Bella Vista; along road","250.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1810","2014-11-25 13:42:00-02","MO","MOBOT","2984938","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. Nee",NA,NA,NA,"Nélida Soria","1991","10","23","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"Soria Rey 4846",NA,"Estancia Santa Teresa. Poterero al E del Casco Central.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1811","2008-05-27 22:02:00-03","MO","MOBOT","2984939","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.D. Whalen & M. Nee",NA,NA,NA,"R.W. Schery","1944","12","1","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"Schery 719",NA,"Mun. Esplanada.","150.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1812","2012-04-20 17:50:00-03","MO","MOBOT","2984988","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.Nee",NA,NA,NA,"Tarciso S. Filgueiras","1979","9","16","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"Filgueiras 587",NA,"Cerrado no Centro Olimpico da UnB - após fogo.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1813","2013-07-01 06:47:00-03","MO","MOBOT","2985002","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.D. Whalen & M.Nee",NA,NA,NA,"Anonymous","1768",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Anonymous 252",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1814","2014-11-10 19:41:00-02","MO","MOBOT","2985011","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. Nee",NA,NA,NA,"D. Alvarenga|B.A.S. Pereira","1995","10","20","Brazil","Goiás",NA,"-46.5","-14.25",NA,NA,NA,NA,"Alvarenga 2916",NA,"Mun. de Alvorada do Norte Coord.","650.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1815","2015-12-12 19:40:00-02","MO","MOBOT","2985037","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. Nee",NA,NA,NA,"Ladislau A. Skorupa|José N. da Silveira","1988","4","6","Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,"Skorupa 351",NA,"Santa Tereza de Goias. A 3 km da entrada para Santa Tereza de Goias Rumo a Porangatu. Campo Limpo. Solo arenoso. Plano. Baixa.","360.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1816","2009-10-26 23:35:00-02","MO","MOBOT","2985044","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.Nee",NA,NA,NA,"Ludwig Riedel","1821",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Riedel 1981",NA,"in arenosis maritimis",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1817","2013-05-07 06:03:00-03","MO","MOBOT","2985077","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.D. Whalen & M. Nee",NA,NA,NA,"Ynés Mexia","1929","12","16","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Mexia 4112",NA,"Trail from Vicosa to São Geraldo; brush land on slope.","600.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1818","2009-12-25 09:56:00-02","MO","MOBOT","2985107","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.Nee",NA,NA,NA,"Shunsuke Tsugaru|Katsuhiro Oyama","1987","11","22","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Tsugaru B-2126",NA,"Near Cargo do Meio, Mun. de Tanabi, 50 km NW from São José do Rio Preto.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1819","2008-05-27 22:02:00-03","MO","MOBOT","2985140","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.",NA,NA,NA,NA,"Nélida Soria","1991","10","23","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"Soria Rey 4826",NA,"Estancia carmen de la Sierra Cerrado a 8km NE del Casco de la Estancia",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1820","2009-10-17 07:00:00-03","MO","MOBOT","2985234","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.",NA,NA,NA,NA,"Nélida Soria","1991","10","22","Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,"Soria Rey 4686",NA,"Estancia carmen de la sierra Potrero Lili",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1821","2013-05-07 06:03:00-03","MO","MOBOT","2985292","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.D. Whalen & M. Nee",NA,NA,NA,"Ynés Mexia","1930","3","16","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Mexia 4471",NA,"Vicosa. Direction of São Miguel; old railroad; open grass country.","675.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1822","2012-09-21 06:32:00-03","MO","MOBOT","2985301","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. Nee",NA,NA,NA,"Steven Ginzbarg","1988",NA,NA,"Brazil","Bahia",NA,"-40.66666","-13.58333",NA,NA,NA,NA,"Ginzbarg 858",NA,"Iramaia. Rodovia Maracás/Contendas de Sincorá, 33 km ao SO de Maracás (4 km após o povoado de Pé de Serra). Vegetação de caatinga. Margem da rodovia. Solo sílico-argiloso. Plantas coletadas em álcool.","390.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1823","2009-12-04 15:26:00-02","MO","MOBOT","2985335","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. Nee",NA,NA,NA,"Gert G. Hatschbach|Maria M. Hatschbach|E.L. Barbosa","1993","9","18","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 59392",NA,"Rod. para Salto Cavalcanti (mun. Tomazina) Parana.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1824","2008-05-27 22:02:00-03","MO","MOBOT","2985443","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","C.V. Morton",NA,NA,NA,"F.C. Hoehne","1927",NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Hoehne 20277",NA,"Itapira",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1825","2008-05-27 22:02:00-03","MO","MOBOT","2985455","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. Nee",NA,NA,NA,"Ezechias P. Heringer","1979",NA,NA,"Brazil","Distrito Federal",NA,"-47.5913889","-15.5905555",NA,NA,NA,NA,"Heringer 2180",NA,"Bacia do Rio São Bartolomeu.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1826","2013-05-07 06:03:00-03","MO","MOBOT","2985503","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.",NA,NA,NA,NA,"Ynés Mexia","1930","3","19","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Mexia 4482",NA,"Vicosa, Agricultural College lands. Roads to São Miguel, near km. 3; small gulch off road.","675.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1827","2008-05-27 22:02:00-03","MO","MOBOT","2985564","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","Lucia Freire de Carvalho",NA,NA,NA,"* MAMBREU","1964",NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"MAMBREU 73",NA,"São Jose do Rio Preto, Vila Bom Jesus",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1828","2008-05-27 22:02:00-03","MO","MOBOT","2985580","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.",NA,NA,NA,NA,"Howard S. Irwin","1971","1","16","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Irwin 30521",NA,"Wooded middle slopes of Serra da Piedade, ca 40 km E. of Belo Horizonte, near Br. 31.","1800.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1829","2010-01-25 20:06:00-02","MO","MOBOT","2985587","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.D. Whalen & M. Nee",NA,NA,NA,"Troels M. Pedersen","1967","10","7","Paraguay","San Pedro",NA,NA,NA,NA,NA,NA,NA,"Pedersen 8544",NA,"Estancia Carumbe Distr. Lima.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1830","2008-05-27 22:02:00-03","MO","MOBOT","2985694","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.D. Whalen & M.Nee",NA,NA,NA,"R.W. Schery","1944","12","1","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"Schery 719",NA,"Esplanada.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1831","2008-05-27 22:02:00-03","MO","MOBOT","2985704","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.Nee",NA,NA,NA,"Kiyoko Deguchi|Shunsuke Tsugaru","1987","9","29","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Deguchi b1622",NA,"Ecatu, Cosmorama, 70km NW from São José do Rio Preto. Edge of secondary woods.","500.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1832","2008-05-27 22:02:00-03","MO","MOBOT","2985717","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.",NA,NA,NA,NA,"L.B. Noffs","1977",NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Noffs 24",NA,"capital, Parque Estadual das Fontes do Ipiranga, Institutode Botânica, Jardim Botânica",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1833","2010-02-12 08:56:00-02","MO","MOBOT","2985757","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.D. Whalen & M.Nee",NA,NA,NA,"Hugh C. Cutler","1944","8","30","Brazil","Ceará",NA,NA,NA,NA,NA,NA,NA,"Cutler 8246",NA,"Serra de Ibiaoaba)","500.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1834","2008-05-27 22:02:00-03","MO","MOBOT","2985777","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. Nee",NA,NA,NA,"Walter","1989",NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"Walter 270",NA,"Correntina; Estrada de terra que liga Correntina à Posse-GO, (4 km a sudoeste de Correntina). Cerrado de solo arenoso e altitude de 700 m.","700.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1835","2008-05-27 22:02:00-03","MO","MOBOT","2985827","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.D. Whalen & M.Nee",NA,NA,NA,"Louis O. Williams","1945","9","22","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Williams 8062",NA,"In campo, Morro das Pedras,near Belo Horizonte.","1000.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1836","2008-05-27 22:02:00-03","MO","MOBOT","2985846","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.Nee",NA,NA,NA,"Fátima Mereles","1992","2","26","Paraguay","Central",NA,NA,NA,NA,NA,NA,NA,"Mereles H. 4424",NA,"Piquette cue, Rio salado, en desembocadura",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1837","2015-10-31 05:50:00-02","MO","MOBOT","2985869","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","L.F. Carvalho",NA,NA,NA,"Wilson Hoehne","1964",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Hoehne 5805",NA,"Guanabara, Barra da Tijuca.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1838","2009-10-14 20:07:00-03","MO","MOBOT","2985890","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.",NA,NA,NA,NA,"Rosa Degen","1991","12","10","Paraguay","Concepción",NA,NA,NA,NA,NA,NA,NA,"Degen 2419",NA,"Villa Sana, Potrero Quintana.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1839","2009-06-29 10:56:00-03","MO","MOBOT","2985914","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.D. Whalen & M. Nee",NA,NA,NA,"Louis O. Williams|Vicente Assis","1945","5","24","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Williams 6951",NA,"In campo, Morro das Pedras, Mun. of Belo Horizonte","1100.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1840","2008-05-27 22:02:00-03","MO","MOBOT","2985927","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","B.A.S. Pereira, XI.",NA,NA,NA,"B.A.S. Pereira","1983",NA,NA,"Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"Pereira 840",NA,"Reserva Ecológica do Ibge.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1841","2009-10-14 20:07:00-03","MO","MOBOT","2985943","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","A. Schinini",NA,NA,NA,"Rosa Degen","1991",NA,NA,"Paraguay","Concepción",NA,NA,NA,NA,NA,NA,NA,"Degen 2123",NA,"Rancho Esperanza, alrededor del rancho a 300 m. de la casa.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1842","2008-05-27 22:02:00-03","MO","MOBOT","2986000","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.",NA,NA,NA,NA,"Nélida Soria","1995",NA,NA,"Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,"Soria Rey 7334",NA,"Col. Santa Clara, 3era. Zona.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1843","2008-05-27 22:02:00-03","MO","MOBOT","2986015","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.Nee",NA,NA,NA,"Pérez","1989",NA,NA,"Paraguay","Canindeyú",NA,NA,NA,NA,NA,NA,NA,"Perez 2245",NA,"Tierra del Banco Mundial, Proyecto Mbaracayú. Cerrado.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1844","2012-03-28 15:03:00-03","MO","MOBOT","2986280","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.F. Agra-",NA,NA,NA,"M. de F. Agra","1990",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Agra 1261",NA,"PB- Serra Teiyeixa",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1845","2009-12-04 16:24:00-02","MO","MOBOT","2986316","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","G. Hatschbach, 1/",NA,NA,NA,"Gert G. Hatschbach|J.M. Silva","1985","10","17","Brazil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 49894",NA,"Castelo. Caxixa.","500.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1846","2015-08-13 05:50:00-03","MO","MOBOT","2986454","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. Nee",NA,NA,NA,"R.M. Harley","1980","4","23","Brazil",NA,NA,"-44.63333","-13.33333",NA,NA,NA,NA,"Harley 21612",NA,"Chapadão Ocidental da Bahia. Islets and banks of the Rio Corrente, by Correntina. Disturbed ground, including cultivation, marsh and woodland.","580.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1847","2014-09-01 14:50:00-03","MO","MOBOT","2986487","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.Nee",NA,NA,NA,"W. Wayt Thomas|José R. Pirani|Jacquelyn A. Kallunki|Jomar G. Jardim","1993","2","3","Brazil","Bahia",NA,"-39.05","-14.98333",NA,NA,NA,NA,"Thomas 9743",NA,"10km south of Ilhéus airport on road to Olivença, then 3km west, with last 1km on another road. Capoeirão degradada. Cut over forest.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848","2015-08-13 05:50:00-03","MO","MOBOT","2986617","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. Nee",NA,NA,NA,"R.M. Harley","1980","4","19","Brazil",NA,NA,"-43.31666","-12.96666",NA,NA,NA,NA,"Harley 21565",NA,"Basin of the Upper São Francisco River. About 35 km. north of Bom Jesus da Lapa, on the main road to Ibotirama. Caatinga.","450.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1849","2014-11-02 16:22:00-02","MO","MOBOT","2986628","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M. F. Agra",NA,NA,NA,"M.R. Silva|C.E. Rodrigues","1992",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Silva 477-B",NA,"Estado de mato Brosso do Sul, Mun, Munic. Selvira, Estrada de Terra, Ca. 10 km sentido Selviria.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1850","2012-03-28 12:35:00-03","MO","MOBOT","2986883","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.",NA,NA,NA,NA,"Berenice C. Bastos","1984","10","3","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"Bastos 448",NA,"Faz. Barriguda, Nova Várzea-Ipira. (coletada no pasta da lagoa)",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1851","2014-05-19 10:24:00-03","MO","MOBOT","2986927","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.Nee",NA,NA,NA,"H.T. Erickson",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Erickson 10",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1852","2014-05-19 10:24:00-03","MO","MOBOT","2986965","PreservedSpecimen","Plantae","Solanaceae","Solanum","paniculatum","Solanum paniculatum","L.","M.Nee",NA,NA,NA,"H.T. Erickson","1966","9","19","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Erickson 11",NA,"Abre Campo",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
