"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","individualCount","class"
"47","2019-11-13 11:16:32-03","USP","SPF","134585","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Richterago","caulescens","Richterago caulescens","Roque","Melo, GFA","1","1998","04","15",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,NA,"SPF00134585",NA,"Roque, N",NA,"paratype","1999",NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-11-13 11:16:32-03","USP","SPF","134594","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Richterago","caulescens","Richterago caulescens","Roque","Melo, GFA","16","1999","01","28",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,NA,"SPF00134594",NA,"Roque, N",NA,"paratype","1999",NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-11-13 11:16:32-03","USP","SPF","187383","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Richterago","caulescens","Richterago caulescens","Roque","Roque, N","1625","2007","09","19",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.528611","-19.251111","1323","1323",NA,NA,"SPF00187383",NA,"Roque, N","Santana do Riacho",NA,"2007",NA,"-43.528611","-19.251111",NA,NA,NA,NA,NA
"50","2021-03-15 18:25:34-03","USP","SPF","218103","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Richterago","caulescens","Richterago caulescens","Roque","Pena, MA","276","2007","05","31",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 108 da rodovia MG 010, lado direito, sentido Morro do Pilar.","-43.587778","-19.289444","1206","1206",NA,"Brácteas secas alvos.","SPF00218103",NA,"Pena, MA","Santana do Riacho",NA,"2009",NA,"-43.587778","-19.289444",NA,NA,NA,NA,NA
"51","2021-03-15 18:25:34-03","USP","SPF","218147","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Richterago","caulescens","Richterago caulescens","Roque","Pena, MA","517","2007","09","07",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 118 da rodovia MG 010. Próximo à estátua do Juquinha.","-43.550556","-19.261389","1326","1326",NA,"Erva. Flores lilás e brancas.","SPF00218147",NA,"Pena, MA","Santana do Riacho",NA,"2009",NA,"-43.550556","-19.261389",NA,NA,NA,NA,NA
"52","2021-03-15 18:25:35-03","USP","SPF","218149","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Richterago","caulescens","Richterago caulescens","Roque","Pena, MA","548","2007","09","08",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 108 da rodovia MG 010, lado direito, sentido Morro do Pilar.","-43.588333","-19.284444","1260","1260",NA,"Erva. Flores liguladas brancas e centrais alvo lilás.","SPF00218149",NA,"Pena, MA","Santana do Riacho",NA,"2009",NA,"-43.588333","-19.284444",NA,NA,NA,NA,NA
"53","2019-11-13 11:16:32-03","USP","SPF","72354","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Richterago","caulescens","Richterago caulescens","Roque","Mello-Barreto, HL","3821",NA,NA,NA,NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,NA,"SPF00072354",NA,"Roque, N",NA,"paratype","1999",NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-11-13 11:16:32-03","USP","SPF","86589","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Richterago","caulescens","Richterago caulescens","Roque","Faria, GM","114","1990","09",NA,NA,"Brasil","Minas Gerais","Serra do Cipó","-43.6","-19.283333",NA,NA,NA,NA,"SPF00086589",NA,"Roque, N","Santana do Riacho",NA,"1999",NA,"-43.6","-19.283333",NA,NA,NA,NA,NA
"55","2019-11-13 11:16:32-03","USP","SPF","129187","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Richterago","caulescens","Richterago caulescens","Roque","Hervencio, P","108","1997","10","21",NA,"Brasil","Minas Gerais",NA,"-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"SPF00129187",NA,"Roque, N","Jaboticatubas","paratype","1999",NA,NA,NA,"31264","auto",NA,NA,NA
"56","2019-11-13 11:16:32-03","USP","SPF","138231","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Richterago","caulescens","Richterago caulescens","Roque","Fiaschi, P","66","1999","09","24",NA,"Brasil","Minas Gerais",NA,"-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"SPF00138231",NA,"Roque, N","Jaboticatubas",NA,"1999",NA,NA,NA,"31264","auto",NA,NA,NA
"57","2021-02-09 18:35:42-03","USP","SPF","20336","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Richterago","caulescens","Richterago caulescens","Roque","Cordeiro, I; Kawasaki, ML; Pirani, JR; Furlan, A","CFSC7535","1981","10","06",NA,"Brasil","Minas Gerais","km 129 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro.&nf;Campo rupestre.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Subarbusto 30-50 cm. Ligulas alvas a rosadas. Flores tubulosas rosadas. Bracteas involucrais cinereas.","SPF00020336","SPF00020336","Roque, N","Santana do Riacho","holotype","1999",NA,NA,NA,"26557","auto",NA,NA,NA
"58","2019-11-13 11:16:32-03","USP","SPF","75247","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Richterago","caulescens","Richterago caulescens","Roque","Giulietti, AM","CFSC12470","1991","07","27",NA,"Brasil","Minas Gerais","Parque Nacional da Serra do Cipó","-43.7144012451172","-19.1688995361328","1400","1500",NA,NA,"SPF00075247",NA,"Roque, N","Santana do Riacho","paratype","1999",NA,NA,NA,"26557","auto",NA,NA,NA
"59","2019-11-13 11:16:32-03","USP","SPF","63368","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Richterago","caulescens","Richterago caulescens","Roque","Kameyama, C","CFSC10493","1987","09","08",NA,"Brasil","Minas Gerais","Parque Nacional da Serra do Cipó","-43.7144012451172","-19.1688995361328","1200","1200",NA,NA,"SPF00063368",NA,"Roque, N","Santana do Riacho","paratype","1999",NA,NA,NA,"26557","auto",NA,NA,NA
"60","2019-11-13 11:16:32-03","USP","SPF","121963","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Richterago","caulescens","Richterago caulescens","Roque","Roque, N","325","1997","06","25",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00121963",NA,"Roque, N","Santana do Riacho","paratype","1999",NA,NA,NA,"26557","auto",NA,NA,NA
"61","2019-11-13 11:16:32-03","USP","SPF","124112","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Richterago","caulescens","Richterago caulescens","Roque","Roque, N","344","1997","09","23",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00124112",NA,"Roque, N","Santana do Riacho","paratype","1999",NA,NA,NA,"26557","auto",NA,NA,NA
"62","2019-11-13 11:16:32-03","USP","SPF","124113","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Richterago","caulescens","Richterago caulescens","Roque","Roque, N","357","1997","09","24",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00124113",NA,"Roque, N","Santana do Riacho",NA,"1999",NA,NA,NA,"26557","auto",NA,NA,NA
"63","2019-11-13 11:16:32-03","USP","SPF","133221","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Richterago","caulescens","Richterago caulescens","Roque","Roque, N","470","1998","09","28",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00133221",NA,"Roque, N","Santana do Riacho","paratype","1999",NA,NA,NA,"26557","auto",NA,NA,NA
"64","2019-11-13 11:16:32-03","USP","SPF","133223","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Richterago","caulescens","Richterago caulescens","Roque","Roque, N","480","1998","09","29",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00133223",NA,"Roque, N","Santana do Riacho","paratype","1999",NA,NA,NA,"26557","auto",NA,NA,NA
"65","2019-11-13 11:16:32-03","USP","SPF","133225","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Richterago","caulescens","Richterago caulescens","Roque","Roque, N","487","1998","09","30",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00133225",NA,"Roque, N","Santana do Riacho","paratype","1999",NA,NA,NA,"26557","auto",NA,NA,NA
"66","2019-11-13 11:16:32-03","USP","SPF","136717","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Richterago","caulescens","Richterago caulescens","Roque","Hervencio, P","128","1998","09","29",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00136717",NA,"Roque, N","Santana do Riacho","paratype","1999",NA,NA,NA,"26557","auto",NA,NA,NA
"67","2019-11-13 11:16:32-03","USP","SPF","32043","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Richterago","caulescens","Richterago caulescens","Roque","Forero, E","CFSC8678","1980","09","06",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Coleta: Forero 7754","SPF00032043",NA,"Roque, N","Santana do Riacho",NA,"2009","01",NA,NA,"26557","auto",NA,NA,NA
"68","2019-11-13 11:16:32-03","USP","SPF","63288","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Richterago","caulescens","Richterago caulescens","Roque","Zappi, DC","CFSC10463","1987","09","08",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00063288",NA,"Roque, N","Santana do Riacho","paratype","1999",NA,NA,NA,"26557","auto",NA,NA,NA
"69","2019-11-13 11:16:32-03","USP","SPF","63289","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Richterago","caulescens","Richterago caulescens","Roque","Abbud, V","CFSC10740","1987","10","09",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00063289",NA,"Roque, N","Santana do Riacho","paratype","1999",NA,NA,NA,"26557","auto",NA,NA,NA
"70","2019-11-13 11:16:32-03","USP","SPF","65994","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Richterago","caulescens","Richterago caulescens","Roque","Salimena-Pires, FRG","CFSC10774","1987","10","09",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00065994",NA,"Roque, N","Santana do Riacho","paratype","1999",NA,NA,NA,"26557","auto",NA,NA,NA
"71","2019-11-13 11:16:32-03","USP","SPF","66693","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Richterago","caulescens","Richterago caulescens","Roque","Müller, C","CFSC11717","1973","01","04",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00066693",NA,"Roque, N","Santana do Riacho","paratype","1999",NA,NA,NA,"26557","auto",NA,NA,NA
"72","2019-11-13 11:16:32-03","USP","SPF","66694","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Richterago","caulescens","Richterago caulescens","Roque","Müller, C","CFSC11718","1973","01","04",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Coleta: C. Müller 7","SPF00066694",NA,"Roque, N","Santana do Riacho","paratype","1999",NA,NA,NA,"26557","auto",NA,NA,NA
"73","2019-11-13 11:16:32-03","USP","SPF","76525","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Richterago","caulescens","Richterago caulescens","Roque","Pirani, JR","CFSC12428","1991","07","25",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328","1320","1320",NA,NA,"SPF00076525",NA,"Roque, N","Santana do Riacho","paratype","1999",NA,NA,NA,"26557","auto",NA,NA,NA
"74","2019-11-13 11:16:32-03","USP","SPF","79733","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Richterago","caulescens","Richterago caulescens","Roque","Roque, N","CFSC12963","1992","07","19",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00079733",NA,"Roque, N","Santana do Riacho","paratype","1999",NA,NA,NA,"26557","auto",NA,NA,NA
"75","2019-11-13 11:16:32-03","USP","SPF","79795","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Richterago","caulescens","Richterago caulescens","Roque","Roque, N","CFSC13136","1993","05","01",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00079795",NA,"Roque, N","Santana do Riacho","paratype","1999",NA,NA,NA,"26557","auto",NA,NA,NA
"76","2019-11-13 11:16:32-03","USP","SPF","96317","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Richterago","caulescens","Richterago caulescens","Roque","Roque, N","CFSC12992","1992","10","17",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00096317",NA,"Roque, N","Santana do Riacho","paratype","1999",NA,NA,NA,"26557","auto",NA,NA,NA
"77","2019-11-13 11:16:32-03","USP","SPF","96319","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Richterago","caulescens","Richterago caulescens","Roque","Roque, N","CFSC12994","1992","10","17",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00096319",NA,"Roque, N","Santana do Riacho",NA,"2009","01",NA,NA,"26557","auto",NA,NA,NA
"78","2019-10-07 09:11:58-03","UEFS","HUEFS","44413","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Richterago","caulescens","Richterago caulescens","Roque","Müller, C.","CFSC11717","1973","01","04",NA,"Brasil","Minas Gerais","Rodovia Belo Horizonte-Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"HUEFS0044413","HUEFS0044413","N.Roque","Santana do Riacho","Parátipo","2000","05",NA,NA,"26557","auto",NA,NA,"Asteranae"
"79","2019-09-04 18:42:08-03","F","FMNH-SEEDPLANTS","V0051105F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Richterago","caulescens","Richterago caulescens",NA,"Cordeiro & et al.","7535","1998","10","6","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0051105F","V0051105F_01",NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae"
"80","2020-08-04 12:47:42-03","UFU","HUFU","79733","S","Plantae",NA,NA,"Asteraceae","Richterago","caulescens","Richterago caulescens","Roque","Costa, M.T.R.; et al.","1042","2017","07","17",NA,"Brasil","Minas Gerais","Acesso pela estrada para Trindade.","-44.502778","-21.22","1199","1199",NA,"Arbusto 0,2 m de altura, flores amarelas, brácteas da inflorescência brancas.; Campo rupestre.","HUFU00077508",NA,"Nakajima, J.N.","São João del-Rei",NA,"2020","02","-44.502778","-21.22",NA,NA,NA,NA,NA
"81","2019-11-21 10:01:16-03","IBt","SP","58695","S","Plantae",NA,NA,"Asteraceae","Richterago","caulescens","Richterago caulescens","Roque","Joly, AB","1082","1951","01","17",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,NA,"SP003321","SP003321","Roque, N",NA,"Paratype","1999",NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-11-21 10:01:16-03","IBt","SP","45516","S","Plantae",NA,NA,"Asteraceae","Richterago","caulescens","Richterago caulescens","Roque","Mello Barreto","3821","1933","08","24",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 128. Palácio","-43.8513984680176","-19.7696990966797",NA,NA,NA,"Arbusto 0,40 m. Muito frequente","SP002756","SP002756","Mamede, MCH","Santa Luzia","Paratype","2014","02",NA,NA,"19939","auto",NA,NA,NA
"83","2019-11-21 10:01:16-03","IBt","SP","224935","S","Plantae",NA,NA,"Asteraceae","Richterago","caulescens","Richterago caulescens","Roque","Kameyama, C; Zappi, DC; Cordeiro, I; Simão, R","CFSC10493","1987","09","08",NA,"Brasil","Minas Gerais","Parque Nacional da Serra do Cipó, Serra da Bandeirinha, rodovia Belo Horizonte - Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328","1200","1200",NA,NA,"SP003323","SP003323","Roque, N","Santana do Riacho","Paratype","1999",NA,NA,NA,"26557","auto",NA,NA,NA
"84","2019-11-21 10:01:16-03","IBt","SP","184462","S","Plantae",NA,NA,"Asteraceae","Richterago","caulescens","Richterago caulescens","Roque","Forero, E; Wanderley, MGL; Melo, MMRF; et al.","7754","1980","09","06",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 109 (antigo 114) da Estrada Lagoa Santa a Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SP003319","SP003319","Roque, N","Santana do Riacho","Paratype","1999",NA,NA,NA,"26557","auto",NA,NA,NA
"85","2019-11-21 10:01:16-03","IBt","SP","184354","S","Plantae",NA,NA,"Asteraceae","Richterago","caulescens","Richterago caulescens","Roque","Forero, E; Wanderley, MGL; Melo, MMRF; et al.","7773","1980","09","06",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 109 (antigo 114) da Estrada Lagoa Santa a Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328","1100","1250",NA,NA,"SP003320","SP003320","Roque, N","Santana do Riacho","Paratype","1999",NA,NA,NA,"26557","auto",NA,NA,NA
"86","2019-11-21 10:01:16-03","IBt","SP","180232","S","Plantae",NA,NA,"Asteraceae","Richterago","caulescens","Richterago caulescens","Roque","Furlan, A; Sajo, MG","CFSC6002","1980","03","01",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 127 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,"Roque, N","Santana do Riacho",NA,"1999",NA,NA,NA,"26557","auto",NA,NA,NA
"87","2019-11-21 10:01:16-03","IBt","SP","179406","S","Plantae",NA,NA,"Asteraceae","Richterago","caulescens","Richterago caulescens","Roque","Cordeiro, I; Kawasaki, ML; Pirani, JR; Furlan, A","CFSC7535","1981","10","06",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 129 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SP003322","SP003322","Roque, N","Santana do Riacho","Paratype","1999",NA,NA,NA,"26557","auto",NA,NA,NA
