"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","infraspecificEpithet"
"92","2016-02-25 15:18:35-03","MNHN","RECOLNAT_MNHN_P","P04926083","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","McCauley","Hassler, E.",NA,NA,"1885",NA,NA,"Paraguay",NA,NA,"In campo prope Itacurubi",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926083' target='other'> <mi>dwc_moreinfo</mi></a>","P04926083","(Seub. & Mart.) Pedersen","P04926083_01 P04926083_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1323",NA,NA,NA
"93","2016-03-04 12:17:01-03","MNHN","RECOLNAT_MNHN_P","P04926084","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","McCauley","Hassler, E.",NA,NA,"1885",NA,NA,"Paraguay",NA,NA,"In campo prope Itacurubi",NA,NA,NA,NA,"hb","Reçu le 3 juillet 1897 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926084' target='other'> <mi>dwc_moreinfo</mi></a>","P04926084","(Seub. & Mart.) Pedersen","P04926084_01 P04926084_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1323",NA,NA,NA
"94","2015-09-04 17:08:08-03","MNHN","RECOLNAT_MNHN_P","P04926085","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","McCauley","Hassler, E.",NA,"1901",NA,NA,NA,"Paraguay",NA,NA,"In regione cursus superioris fluminis Apa",NA,NA,NA,NA,"hb","Reçu le 8 janvier 1903 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926085' target='other'> <mi>dwc_moreinfo</mi></a>","P04926085","(Seub. & Mart.) Pedersen","P04926085_01 P04926085_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7757 a",NA,NA,NA
"95","2015-09-04 17:08:08-03","MNHN","RECOLNAT_MNHN_P","P04926086","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brésil.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926086' target='other'> <mi>dwc_moreinfo</mi></a>","P04926086","(Seub. & Mart.) Pedersen","P04926086_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1460",NA,NA,NA
"96","2015-09-04 17:02:31-03","MNHN","RECOLNAT_MNHN_P","P04926087","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brésil.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926087' target='other'> <mi>dwc_moreinfo</mi></a>","P04926087","(Seub. & Mart.) Pedersen","P04926087_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1460",NA,NA,NA
"97","2015-09-04 17:02:31-03","MNHN","RECOLNAT_MNHN_P","P04926089","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"Pedersen, T.M.",NA,"1950","11","14",NA,"Argentina",NA,NA,"Estancia Santa Maria Dep. Mburucuyá Prov. Corrientes.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926089' target='other'> <mi>dwc_moreinfo</mi></a>","P04926089","(Seub. & Mart.) Pedersen","P04926089_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"842",NA,NA,NA
"98","2015-09-04 17:02:31-03","MNHN","RECOLNAT_MNHN_P","P04926090","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"Pedersen, T.M.",NA,"1971","11","24",NA,"Argentina",NA,NA,"Estancia la Pastoril. Dep. Lavalle, Prov. Corrientes.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926090' target='other'> <mi>dwc_moreinfo</mi></a>","P04926090","(Seub. & Mart.) Pedersen","P04926090_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2015-09-04 17:02:31-03","MNHN","RECOLNAT_MNHN_P","P04926091","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"Hassler, E.",NA,NA,NA,NA,NA,"Paraguai",NA,NA,"[Tarumasal].",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926091' target='other'> <mi>dwc_moreinfo</mi></a>","P04926091","(Seub. & Mart.) Pedersen","P04926091_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3469",NA,NA,NA
"100","2015-09-04 17:02:31-03","MNHN","RECOLNAT_MNHN_P","P04926092","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"Hassler, E.",NA,"1900","9","1",NA,"Paraguai",NA,NA,"In regione collium: Cerros de Tobaty.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926092' target='other'> <mi>dwc_moreinfo</mi></a>","P04926092","(Seub. & Mart.) Pedersen","P04926092_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6120",NA,NA,NA
"101","2015-09-04 17:02:31-03","MNHN","RECOLNAT_MNHN_P","P04926093","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"Kaprovickas, A.|Tressens, S.G.|Pire, S.M.|Arbo, M.M.|Cristóbal, C.L.|Benítez, B.|Maruñak, V.R.I.",NA,"1971","2","15",NA,"Argentina",NA,NA,"Prov. Missiones Dep. Candelaria, Loreto, Ruta 12.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926093' target='other'> <mi>dwc_moreinfo</mi></a>","P04926093","(Seub. & Mart.) Pedersen","P04926093_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18286",NA,NA,NA
"102","2015-09-04 17:02:31-03","MNHN","RECOLNAT_MNHN_P","P04926094","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"Warming",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brésil.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926094' target='other'> <mi>dwc_moreinfo</mi></a>","P04926094","(Seub. & Mart.) Pedersen","P04926094_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2015-09-04 17:02:31-03","MNHN","RECOLNAT_MNHN_P","P04926095","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"Hassler, E.",NA,NA,NA,NA,NA,"Paraguai",NA,NA,"In altoplanite et decliviis . Sierra de Maracayú. In campo prope Ipé-hu.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926095' target='other'> <mi>dwc_moreinfo</mi></a>","P04926095","(Seub. & Mart.) Pedersen","P04926095_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5173",NA,NA,NA
"104","2015-09-04 17:02:31-03","MNHN","RECOLNAT_MNHN_P","P04926096","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"Hassler, E.",NA,NA,NA,NA,NA,"Paraguai",NA,NA,"Sierra de Maracaýu.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926096' target='other'> <mi>dwc_moreinfo</mi></a>","P04926096","(Seub. & Mart.) Pedersen","P04926096_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5173",NA,NA,NA
"105","2015-09-04 17:02:31-03","MNHN","RECOLNAT_MNHN_P","P04926097","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"Hassler, E.",NA,NA,NA,NA,NA,"Paraguai",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926097' target='other'> <mi>dwc_moreinfo</mi></a>","P04926097","(Seub. & Mart.) Pedersen","P04926097_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3469",NA,NA,NA
"106","2015-09-04 17:02:31-03","MNHN","RECOLNAT_MNHN_P","P04926098","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"Hassler, E.",NA,NA,NA,NA,NA,"Argentina",NA,NA,"In regione fluminis Capibary,ad ripam .",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926098' target='other'> <mi>dwc_moreinfo</mi></a>","P04926098","(Seub. & Mart.) Pedersen","P04926098_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4481",NA,NA,NA
"107","2015-09-04 17:02:31-03","MNHN","RECOLNAT_MNHN_P","P04926099","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"Hassler, E.",NA,NA,NA,NA,NA,"Paraguai",NA,NA,"Iter ad Yerbales Montium Sierra de Maracayú.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926099' target='other'> <mi>dwc_moreinfo</mi></a>","P04926099","(Seub. & Mart.) Pedersen","P04926099_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4481",NA,NA,NA
"108","2015-09-04 17:02:31-03","MNHN","RECOLNAT_MNHN_P","P04926100","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"Petersen, T.M.",NA,"1961","2","26",NA,"Argentina",NA,NA,"Rincón de Luna. Dep. Concepción. Prov. Corrientes.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926100' target='other'> <mi>dwc_moreinfo</mi></a>","P04926100","(Seub. & Mart.) Pedersen","P04926100_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5804",NA,NA,NA
"109","2015-09-04 17:02:31-03","MNHN","RECOLNAT_MNHN_P","P04926101","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"Balansa, B.",NA,"1874","11","10",NA,"Paraguai",NA,NA,"Caguazu, dans les Campos.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926101' target='other'> <mi>dwc_moreinfo</mi></a>","P04926101","(Seub. & Mart.) Pedersen","P04926101_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1947",NA,NA,NA
"110","2016-03-04 12:17:06-03","MNHN","RECOLNAT_MNHN_P","P04926102","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"Hassler, E.",NA,"1900","9","1",NA,"Paraguai",NA,NA,"In regione collium: Cerros de Tobaty.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926102' target='other'> <mi>dwc_moreinfo</mi></a>","P04926102","(Seub. & Mart.) Pedersen","P04926102_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6120",NA,NA,NA
"111","2015-09-04 17:02:31-03","MNHN","RECOLNAT_MNHN_P","P04926088","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"Hatschbach, G.|Haas, H.",NA,"1967","1","25",NA,"Brasil","Paraná","Campo Mourão",NA,"-52.3830986022949","-24.0456008911133",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926088' target='other'> <mi>dwc_moreinfo</mi></a>","P04926088","(Seub. & Mart.) Pedersen","P04926088_01",NA,NA,NA,NA,NA,"28572","auto",NA,NA,"15921",NA,NA,NA
"112","2020-12-11 11:31:19-03","UFMG","BHCB","74265","PreservedSpecimen","Plantae","Dicotyledon",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"Cesar, O","727","1986","01","17","Southern America","Brasil","São Paulo","Anhembi","Fazenda Barreiro Rico","-48.1199989318848","-22.7800006866455",NA,NA,NA,"Frequente.; Erva até 1m. Ereta ou pouco prostrada, inflorescência creme, flores amarelo-claras.; Cerrado.","BHCB054569",NA,"BHCB054569","2002","01",NA,NA,NA,"25656","auto",NA,NA,NA,NA,NA,NA
"113","2019-05-06 14:24:22-03","UFMA","MAR","1742","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","I. S. Gottsberger","Ilse S. Gottsberger","3100","1972","11","23",NA,"Brasil","São Paulo","Botucatu",NA,"-48.440278","-22.880556",NA,NA,NA,"Cerrado vegetation, xeromorphic tree and scrub woodland form, on gentle slope. Alt. 550m",NA,"(Seub. & Mart.) Pedersen",NA,"1973",NA,NA,"48º26'25W","22º52'50S",NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-05-06 14:24:22-03","UFMA","MAR","1743","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","I. S. Gottsberger","Ilse S. Gottsberger","218","1972","08","31",NA,"Brasil","São Paulo","Botucatu",NA,"-48.440278","-22.880556",NA,NA,NA,"Cerrado vegetation, xeromorphic tree and scrub woodland form, on gentle slope. Alt. 550m",NA,"(Seub. & Mart.) Pedersen",NA,"1973",NA,NA,"48º26'25W","22º52'50S",NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-05-06 14:24:22-03","UFMA","MAR","1746","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","I. S. Gottsberger","Ilse S. Gottsberger","138","1972","11","09",NA,"Brasil","São Paulo","Botucatu",NA,"-48.440278","-22.880556",NA,NA,NA,"Cerrado vegetation, xeromorphic tree and scrub woodland form, on gentle slope. Alt. 550m",NA,"(Seub. & Mart.) Pedersen",NA,"1973",NA,NA,"48º26'25W","22º52'50S",NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-05-06 14:24:22-03","UFMA","MAR","1744","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","I. S. Gottsberger","Ilse S. Gottsberger","142","1972","12","14",NA,"Brasil","São Paulo","Botucatu",NA,"-48.440278","-22.880556",NA,NA,NA,"Cerrado vegetation, xeromorphic tree and scrub woodland form, on gentle slope. Alt. 550m",NA,"(Seub. & Mart.) Pedersen",NA,"1973",NA,NA,"48º26'25W","22º52'50S",NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-02-11 17:17:47-03","UFPR","UPCB","9150","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Pedersen, T.M.","Hatschbach, G.","25293","1970","10","28",NA,"Brasil","Mato Grosso","Rio Brilhante","Fazenda Progresso",NA,NA,NA,NA,NA,"Planta ereta do cerrado, até 1m de altura..",NA,"(Seub.) T.M.Pedersen",NA,"1971","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2009-10-17 07:00:00-03","MO","MOBOT","1851404","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"Nélida Soria","Soria Rey 3586","1989","5","4","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Cora.Cerrado. Camino al cerro Muralla.","-57.96666","-22.75",NA,NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2008-05-27 22:02:00-03","MO","MOBOT","735935","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","T.M. Pedersen (CTES)","Elsa M. Zardini|et al.","Zardini 4110","1988","1","6","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá. Cerrado camino al Cerro Muralla.","-57.96666","-22.41666",NA,NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-4","3",NA,NA
"120","2020-03-02 04:36:00-03","MO","MOBOT","100362642","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"W. D. Stevens|Isabel Basualdo|O. M. Montiel J.|Christopher Davidson|Sharon R. Christoph","Stevens 31122","2011","3","16","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá, road from highway to Lorito Picada, in front of Cerro Tuyá-ó; forest and cerrado","-55.9975","-22.6816667","290.00000000",NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1407","1",NA,NA
"121","2011-06-23 09:58:00-03","MO","MOBOT","1195599","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","J.R. Abbott (MO)","J. Richard Abbott|Bonifacio Mostacedo C.","Abbott 15992","1995","2","1","South America","Bolivia","Santa Cruz","Chiquitos","Ca. 1 km SE of Roboré on road to Santiago de Chiquitos; disturbed roadside. Soil sandy.","-59.73333","-18.35","300.00000000",NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2011-03-09 13:47:00-03","MO","MOBOT","1952609","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","R.A. McCauley (BHO)","Pedro Jörgensen","Jörgensen 4717","1931","2","20","South America","Paraguay",NA,NA,"On the sandy camp.",NA,NA,NA,NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Holotype",NA
"123","2013-08-26 09:35:00-03","MO","MOBOT","1975574","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Múlgura de Romero, M. E.","Osvaldo Morrone|Norma B. Deginani|Ana M. Cialdella","Morrone 987","1996","2","20","South America","Argentina",NA,NA,"Misiones: Dpto. San Ignacio, Teyu Cuare, camino al paraje Payal","-55.55","-27.28333",NA,NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2010-04-23 21:34:00-03","MO","MOBOT","2196556","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Giraldo-Cañas, D., & Biganzoli, F., / /","Osvaldo Morrone|Norma B. Deginani|Diego Giraldo-Cañas","Morrone 1718","1996","10","20","South America","Argentina","Misiones","Candelaria","Loreto, 8 Km E de Loreto","-55.51666","-27.35",NA,NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2008-05-27 22:02:00-03","MO","MOBOT","2196584","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Giraldo-Cañas, D., & Biganzoli, F., 28/05/","F. Biganzoli|Diego Giraldo-Cañas","Biganzoli 14","1998","4","29","South America","Argentina","Misiones","San Ignacio","Camino al Parque Provincial Teyú Cuaré, campos antes del cruce a Miradores.",NA,NA,NA,NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2009-07-17 06:52:00-03","MO","MOBOT","2196611","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"Arturo E. Burkart","Burkart 15391","1945","2","13","South America","Argentina","Misiones","San Ignacio","Teyucuaré","-55.58333","-27.28333",NA,NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2009-07-17 06:52:00-03","MO","MOBOT","2196637","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Biganzoli, F., 01/","Arturo E. Burkart","Burkart 15296","1945","2","13","South America","Argentina","Misiones","San Ignacio","Teyucuaré","-55.58333","-27.28333",NA,NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2018-05-17 05:28:00-03","MO","MOBOT","2196667","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Múlgura de Romero, M. E.","María E. Múlgura|F. Biganzoli|H. Illarraga|Andrea S. Vega","Múlgura 1624","1997","12","8","South America","Argentina","Misiones","San Ignacio","Campos en el Teyucuaré.","-55.55","-27.26666","120.00000000",NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2008-05-27 22:02:00-03","MO","MOBOT","2405828","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Giraldo-Cañas, D., & Biganzoli, F.","Fernando O. Zuloaga|Osvaldo Morrone","Zuloaga 6476","1997","9","22","South America","Argentina","Misiones","San Ignacio","campo antes de la entrada superior al Pque. Prov. Teyucuaré.","-55.55","-27.26666",NA,NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2018-05-17 05:29:00-03","MO","MOBOT","2407669","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Pedersen, T. M., //","Fernando O. Zuloaga|Osvaldo Morrone|María E. Múlgura","Zuloaga 5755","1996","4","21","South America","Argentina","Misiones","San Ignacio","Campo antes de la entrada al Parque Provincial Teyucuaré.","-55.55","-27.26666","120.00000000",NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2012-04-18 09:50:00-03","MO","MOBOT","2458763","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"Gert G. Hatschbach|J.H. de Haas","Hatschbach 15921","1967","1","25","South America","Brazil","Paraná",NA,"Campo Mourão. Campo Mourao, no cerrado",NA,NA,NA,NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2016-11-15 05:15:00-02","MO","MOBOT","2491637","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Pedersen, T. M., //","Antonio C. Krapovickas|R.M. Harley|Carmen L. Cristóbal|Aurelio Schinini","Krapovickas 46132","1994","10","28","South America","Paraguay","Alto Paraná",NA,"10 Km NW de ruta Ciudad del E-Salto del Guairá, camino a Itaquyry.","-54.98333","-25.01666",NA,NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2011-10-10 14:09:00-03","MO","MOBOT","2491651","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"Jiménez","Jiménez 1836",NA,NA,NA,"South America","Paraguay","Canindeyú",NA,"Reserva Natural del Bosque Mbaracayú",NA,NA,NA,NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2018-05-17 05:29:00-03","MO","MOBOT","3374377","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","F. Biganzoli","María E. Múlgura|Manuel J. Belgrano|Silvia S. Denham|M.A. Romero","Múlgura 2843","2000","11","19","South America","Argentina","Misiones","San Ignacio","Campos, antes del Parque Provincial Teyú-cuaré. Desvio hacia Paraje Payal.","-55.55","-27.26666","150.00000000",NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2008-05-27 22:02:00-03","MO","MOBOT","3423722","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","R.A. McCauley","Schulz","Schulz 7101","1948","11","14","South America","Argentina","Misiones","San Ignacio","San Ignacio.",NA,NA,NA,NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2008-05-27 22:02:00-03","MO","MOBOT","3423734","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","R.A. McCauley","Steven Ginzbarg","Ginzbarg 533","1987","2","15","South America","Paraguay","Amambay",NA,"Pq. Nac. Cerro Corá. Cerro Tuya og, 2 km al SO de Ruta 5. Campo abierto con gramineas en planicie al E del cerro.","-56.01666","-22.66666",NA,NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2010-03-01 18:55:00-03","MO","MOBOT","3423755","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","R.A. McCauley","F. Javier Fernández Casas|J. Molero","Fernández Casas 3881","1980","10","9","South America","Paraguay","Caazapá",NA,"Entre Yhú y San Blas, en praditos sobre suelo arenoso suelto y hondo.",NA,NA,NA,NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2008-05-27 22:02:00-03","MO","MOBOT","3423759","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","R.A. McCauley","Émile Hassler","Hassler 10070","1907",NA,NA,"South America","Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2009-07-10 17:58:00-03","MO","MOBOT","3423780","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","R.A. McCauley","Troels M. Pedersen","Pedersen 13482","1982","12","31","South America","Argentina","Corrientes","Concepción","Grassland on high, dry ground, sandy soil Estancia Cerro Puitá.",NA,NA,NA,NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2009-11-20 06:16:00-02","MO","MOBOT","3423789","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","R.A. McCauley","Gert G. Hatschbach|R. Kummrow","Hatschbach 48447","1984","10","14","South America","Brazil","Mato Grosso do Sul",NA,"Amambai; rod. p/ Cel. Sapucaia.",NA,NA,NA,NA,NA,NA,NA,"(Seub. & Mart.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
