"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","identifiedBy","recordedBy","recordNumber","continentOcean","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus","previousCatalogNumber"
"98","2020-10-14 10:05:51-03","FURB","FURB","31866","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","2010","05","25","Brasil","Santa Catarina","Praia Grande","Pedra Branca, PARNAs Aparados da Serra e Serra Geral.","-50.1297223","-29.2497222","-50.1297223","-29.2497222","FURB03267","FURB03267",NA,NA,"Sobral, M","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","4731",NA,NA,"Florística IFFSC 01 (Liana) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: liana;","466","466","2010","10","25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-10-14 10:05:51-03","FURB","FURB","35483","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","2011","03","23","Brasil","Santa Catarina","Descanso","Interior do município.","-53.46","-26.82","-53.4600000","-26.8200000","FURB41339","FURB41339",NA,NA,"Gasper, AL de","Korte, A.","6284",NA,NA,"Florística IFFSC 701 (Arbusto) Habitat: Floresta Estacional Decidual; Estágio Inicial Habito: arbusto apoiante; flor verde","450","450","2011","07","18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-10-14 10:05:51-03","FURB","FURB","43382","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","2014","01","19","Brasil","Santa Catarina","Blumenau","Rua Itajaí, prox. do Hospital Sto. Antônio.","-49.0583333","-26.9191667","-49.0583333","-26.9191667","FURB41336","FURB41336",NA,NA,"Funez, L.A.","Funez, L.A.","2691",NA,NA,NA,"16","16","2014","08","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-11-08 08:55:47-03","FURB","FURB","57678","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","2015","03","22","Brasil","Rio Grande do Sul","Monte Belo do Sul","Linha 80 da Leopoldina.","-51.635","-29.1688889","-51.6350000","-29.1688889","FURB57678","FURB57678",NA,NA,"Gonzatti, F.","Gonzatti, F.","1677",NA,NA,"Frutos secos angulosos Habitat: Bordo de mata estacional decidual Habito: Liana","567","567","2015","05","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-10-14 10:05:51-03","FURB","FURB","62128","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","2018","12","19","Brasil","Santa Catarina","Capão Alto","Pousada Perozzo. Pousada Perozzo.","-50.7580556","-28.195","-50.7580556","-28.1950000","FURB62128","FURB62128",NA,NA,"Kassner-Filho, A.","Kassner-Filho, A.; Santos, D; Bollmann, G; Althoff, L.F.","4417",NA,NA,"flor Habitat: Borda do fragmento florestal. Ecótono Floresta Ombrófila Mista e Floresta Estacional Decidual; Estágio Avançado Habito: Liana","661","661","2018","12","19",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-10-14 10:05:51-03","FURB","FURB","64533","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","2019","03","21","Brasil","Santa Catarina","Salto Veloso","Próximo ao centro.","-51.3883333","-26.9072222","-51.3883333","-26.9072222","FURB64533","FURB64533",NA,NA,"Kassner-Filho, A.","Kassner-Filho, A.; Santos, D; Bollmann, G; Althoff, L.F.","5007",NA,NA,"Fruto imaturo Habitat: Borda de fragmento florestal;Ecótono entre Floresta ombrófila mista e estacional decidual; Estágio avançado Habito: Liana","1089","1089","2019","03","21",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-10-14 10:05:51-03","FURB","FURB","9096","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","2008","04","08","Brasil","Santa Catarina","Santa Terezinha","Morro do Taió.","-50.04","-26.73","-50.0400000","-26.7300000","FURB41338","FURB41338",NA,NA,"Sobral, M","Gasper, A.L. de; Dreveck, S. & Brogni, E.","1677",NA,NA,"Florística IFFSC 796. Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: liana; Fruto verde;","765","765","2008","04","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-10-14 10:05:51-03","FURB","FURB","48013","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","2014","04","18","Brasil","Paraná","Carambeí",NA,"-50.0971984863281","-24.9178009033203",NA,NA,"FURB48013","FURB48013",NA,NA,"Barboza, E","Engels, M.E.","2387",NA,NA,"Habitat: Floresta Ombrófila Mista, em borda de mata. Habito: Liana. Caule castanho a verde. Folhas e frutos imaturos verdes. Frutos tri-alados.",NA,NA,"2015","04","14","26641","auto",NA,NA,NA,NA,NA,NA,NA
"106","2021-03-16 17:54:48-03","UCS","HUCS","42594","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook.","2015","03","22","Brasil","Rio Grande do Sul","Monte Belo do Sul","Linha 80 da Leopoldina","-51.635064","-29.168864","-51.635064","-29.168864",NA,NA,"Angiospermae","Rosales","Gonzatti, F.","Gonzatti, F.","1677",NA,NA,"Frutos secos angulosos.; liana em bordo de mata estacional decidual.","567","567","2015","05","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-03-16 17:54:48-03","UCS","HUCS","51157","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook.","2020","06","11","Brasil","Rio Grande do Sul","Nova Petrópolis","Linha Imperial, beira de estrada secundária","-51.070556","-29.361111","-51.070556","-29.361111",NA,NA,"Angiospermae","Rosales","Gonzatti, F.","Lüdke, H.F.","7",NA,NA,"Trepadeira. Mata Atlântica","650","650","2020","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-03-16 17:54:48-03","UCS","HUCS","18623","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook.","2001","02","08","Brasil","Santa Catarina","Celso Ramos","barra do Rio Uruguai","-51.3363990783691","-27.6343994140625",NA,NA,NA,NA,"Angiospermae","Rosales","Senna, R.M.","Spanholi, J.","s.n.",NA,NA,"trepadeira - Herbário HAS 39417",NA,NA,NA,NA,NA,"13642","auto",NA,NA,NA,NA,NA,NA,NA
"109","2021-03-16 17:54:48-03","UCS","HUCS","11462","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook.","1995","12","18","Brasil","Rio Grande do Sul","Marcelino Ramos","Cel. Teixeira","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"Angiospermae","Rosales","Smith, S.F.","Butzke, A.","973",NA,NA,"Herbara - 7973; beira da mata","460","460","1996","06",NA,"18635","auto",NA,NA,NA,NA,NA,NA,NA
"110","2021-03-16 17:54:48-03","UCS","HUCS","11740","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook.","1995","10","26","Brasil","Rio Grande do Sul","Marcelino Ramos","Estreito do Rio Uruguai","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"Angiospermae","Rosales","Smith, S.F.","Butzke, A.","980",NA,NA,"orla da mata",NA,NA,"2004","12",NA,"18635","auto",NA,NA,NA,NA,NA,NA,NA
"111","2021-03-16 17:54:48-03","UCS","HUCS","11131","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook.","1995","12","26","Brasil","Rio Grande do Sul","Marcelino Ramos","Estreito do Rio Uruguai","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"Angiospermae","Rosales","Sobral, M.","Butzke, A.","s.n.",NA,NA,"liana sobre árvores; beira do rio","550","550","2008","06","30","18635","auto",NA,NA,NA,NA,NA,NA,NA
"112","2021-03-16 17:54:48-03","UCS","HUCS","12940","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook.","1999","01","21","Brasil","Rio Grande do Sul","Caxias do Sul","Nossa Sra. Caravagio","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Angiospermae","Rosales","Smith, S.F.","Kegler, A.","118",NA,NA,"orla da mata","780","780","1999","04",NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA
"113","2021-03-16 17:54:48-03","UCS","HUCS","22382","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook.","2004","02","03","Brasil","Rio Grande do Sul","São Vendelino","RS 122","-51.3768997192383","-29.3689002990723",NA,NA,NA,NA,"Angiospermae","Rosales","Sobral, M.","Wasum, R.A.","2083",NA,NA,"sobre arvoreta; beira da estrada","600","600","2004","06",NA,"6075","auto",NA,NA,NA,NA,NA,NA,NA
"114","2019-08-16 08:40:49-03","UTFPR","HCF","17533","S","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. et Arn.","2015","08","05","Brasil","PR","Nova Tebas","Estação Ecológica Municipal Reinaldo","-51.955722","-24.372056","51°57'20,6 W","24°22'19,4 S",NA,NA,NA,NA,"J. Cordeiro & E. Barboza","M.G. Caxambu","6680",NA,NA,"trepadeira com gavinhas, heliófita. Frutos imaturos verdes. Orla de floresta.","606","606","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-30 17:43:01-03","UTFPR","HCF","31228","S","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. et Arn.","2021","03","18","Brasil","PR","Guaraniaçu","Fazenda Slaviero","-52.816722","-24.823028","52°49'00,2 W","24°49'22,9 S",NA,NA,NA,NA,"M.G. Caxambu","M.G. Caxambu","9259",NA,NA,"trepadeira com gavinhas, heliófita. Flores amarelas. Visitadas por (Hymenoptera, Vespidae), Astylus variegatus (Germar, 1824) (Coleoptera, Dasytidae), (Diptera, Sarcophagidae) e Doxocopa sp. (Lepidoptera, Nymphalidae, Apaturinae).","488","488","2021","03","30",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-08-16 08:40:49-03","UTFPR","HCF","17253","S","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. et Arn.","2015","06","18","Brasil","PR","Céu Azul","Parque Nacional do Iguaçu, cercanias da","-53.84225","-25.149611","53°50'32,1 W","25°08'58,6 S",NA,NA,NA,NA,"G.A. Dettke","M.G. Caxambu","6551",NA,NA,"trepadeira com gavinhas, heliófita. Frutos maduros castanhos.","665","665","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-08-16 08:40:49-03","UTFPR","HCF","22664","S","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. et Arn.","2015","03","22","Brasil","RS","Monte Belo do Sul","Linha 80 da Leopoldina","-51.635","-29.168889","51°38'06 W","29°10'08 S",NA,NA,NA,NA,"F. Gonzatti","F. Gonzatti","1677",NA,NA,"liana em bordo de mata estacional decidual. Frutos secos angulosos.","567","567","2015","05","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-08-16 08:40:49-03","UTFPR","HCF","22554","S","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. et Arn.","2017","03","15","Brasil","PR","Serranópolis do Iguaçu","Parque Nacional do Iguaçu","-54.1015","-25.458889","54°06'05,4 W","25°27'32 S",NA,NA,NA,NA,"G.A. Dettke","E.L. Siqueira","2096",NA,NA,"trepadeira com gavinhas, heliófita. Flores com cálice verde claro e corola diminuta.","257","257","2017","08","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-08-16 08:40:49-03","UTFPR","HCF","1400","S","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. et Arn.","2004","09","02","Brasil","MS","Itaquiraí",NA,"-54.185001373291","-23.4743995666504",NA,NA,NA,NA,NA,NA,"M.G. Caxambu","C.B. Miranda",NA,NA,NA,"Planta subarbustiva, trepadeira, pilosa, com frutos alados.",NA,NA,"2004","09","23","44527","auto",NA,NA,NA,NA,NA,NA,NA
"120","2019-08-16 08:40:49-03","UTFPR","HCF","3619","S","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. et Arn.","2006","01","20","Brasil","PR","Campo Mourão","Capela do Calvário","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,NA,NA,"M.G. Caxambu","H.C.L. Geraldino","290",NA,NA,"Herbácea, pilosa com inflorescências terminais na cor creme.",NA,NA,"2006","04","27","28572","auto",NA,NA,NA,NA,NA,NA,NA
"121","2019-08-16 08:40:49-03","UTFPR","HCF","19612","S","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. et Arn.","2014","04","18","Brasil","PR","Carambeí","Catanduva de Fora","-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,NA,NA,"E. Barboza","M.E. Engels","2387",NA,NA,"liana. Caule castanho a verde. Folhas e frutos imaturos verdes. Frutos tri-alados. Floresta Ombrófila Mista, em borda de mata.",NA,NA,"2015","04","14","26641","auto",NA,NA,NA,NA,NA,NA,NA
"122","2019-08-16 08:40:49-03","UTFPR","HCF","1111","S","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. et Arn.","2004","06","05","Brasil","PR","Tuneiras do Oeste","Fazenda Água do Índio","-52.8760986328125","-23.8705997467041",NA,NA,NA,NA,NA,NA,"M.G. Caxambu","M.G. Caxambu","487",NA,NA,"Planta herbácea, trepadeira, com fruto alados. Folhas com margem serreada, pilosas.",NA,NA,"2004","09","24","24014","auto",NA,NA,NA,NA,NA,NA,NA
"123","2019-08-16 08:40:49-03","UTFPR","HCF","1058","S","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. et Arn.","2004","05","03","Brasil","PR","Tuneiras do Oeste","Fazenda Água do Índio","-52.8760986328125","-23.8705997467041",NA,NA,NA,NA,NA,NA,"G. Hatschbach","M.G. Caxambu","440",NA,NA,"Planta pilosa, lenhosa, trepadeira à escandente. Com frutos em forma de hélice.",NA,NA,"2004","06","27","24014","auto",NA,NA,NA,NA,NA,NA,NA
"124","2019-11-25 12:12:37-03","UFSM","SMDB","18745","S","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","2019","02","20","Brasil","Rio Grande do Sul","Santa Maria","Morro do Cerrito, a poucos metros da BR-158","-53.79021","-29.699814","-53.79021","-29.699814","SMDB018745",NA,NA,NA,"Figueira, M","Figueira, M; Schindler, B.; Gazzola, MD","CFSM914",NA,NA,"Trepadeira, frequente, dominando a copa de arvoreta, flores com cálice e corola de coloração creme; Floresta Estacional Subtropical do Domínio Atlântico com elementos florísticos exóticos, relevo suave",NA,NA,"2019","02","20",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-02-11 16:53:23-03","UFSM","SMDB","15589","S","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","2013","11","11","Brasil","Rio Grande do Sul","Rio dos Índios",NA,"-52.8408012390137","-27.3003005981445",NA,NA,"SMDB015589",NA,NA,NA,"Záchia, R.A","Záchia, R.A","6356",NA,NA,NA,NA,NA,"2013",NA,NA,"18824","auto",NA,NA,NA,NA,NA,NA,NA
"126","2019-11-25 12:12:37-03","UFSM","SMDB","1764","S","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1978","05","07","Brasil","Rio Grande do Sul","Santa Maria","Perau Velho","-53.8069000244141","-29.6842002868652",NA,NA,"SMDB001764",NA,NA,NA,"Alvarez, A.F.","Alvarez, A.F.","s.n.",NA,NA,NA,NA,NA,"1978","08","07","37819","auto",NA,NA,NA,NA,NA,NA,NA
"127","2019-11-25 12:12:37-03","UFSM","SMDB","1629","S","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1979","05","07","Brasil","Rio Grande do Sul","Santa Maria","Perau Velho","-53.8069000244141","-29.6842002868652",NA,NA,"SMDB001629",NA,NA,NA,"Waechter, J.L.","Alvarez, A.F.","378",NA,NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA
"128","2019-11-25 12:12:37-03","UFSM","SMDB","10663","S","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","2006","04","12","Brasil","Rio Grande do Sul","Santa Maria","Rodovia RST-287, entre a UFSM e Santa Maria, Santa","-53.8069000244141","-29.6842002868652",NA,NA,"SMDB010663",NA,NA,NA,"Durigon, J","Durigon, J; Canto-Dorow, T","26",NA,NA,"Trepadeira sarmentosa, coleta em beira de rodovia",NA,NA,"2006","04","12","37819","auto",NA,NA,NA,NA,NA,NA,NA
"129","2019-11-25 12:12:37-03","UFSM","SMDB","10641","S","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","2006","12","15","Brasil","Rio Grande do Sul","Santa Maria","Rodovia RST 287, entre Santa Maria e Restinga Seca","-53.8069000244141","-29.6842002868652",NA,NA,"SMDB010641",NA,NA,NA,"Durigon, J","Durigon, J; Canto-Dorow, T","114",NA,NA,"Planta trepadeira, coleta em beira de rodovia",NA,NA,"2006","12","15","37819","auto",NA,NA,NA,NA,NA,NA,NA
"130","2021-02-11 16:53:23-03","UFSM","SMDB","15589","S","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","2013","11","11","Brasil","Rio Grande do Sul","Rio dos Índios",NA,"-52.8408012390137","-27.3003005981445",NA,NA,"SMDB015589",NA,NA,NA,"Záchia, R.A","Záchia, R.A","6356",NA,NA,NA,NA,NA,"2013",NA,NA,"18824","auto",NA,NA,NA,NA,NA,NA,NA
"131","2021-02-11 16:53:23-03","UFSM","SMDB","15589","S","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","2013","11","11","Brasil","Rio Grande do Sul","Rio dos Índios",NA,"-52.8408012390137","-27.3003005981445",NA,NA,"SMDB015589",NA,NA,NA,"Záchia, R.A","Záchia, R.A","6356",NA,NA,NA,NA,NA,"2013",NA,NA,"18824","auto",NA,NA,NA,NA,NA,NA,NA
"132","2021-02-11 16:53:23-03","UFSM","SMDB","604","S","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1951","03",NA,"Brasil","Rio Grande do Sul","Santa Maria",NA,"-53.8069000244141","-29.6842002868652",NA,NA,"SMDB000604",NA,NA,NA,"Bastos-Záchia, N.R","Rau, G","s.n.",NA,NA,NA,NA,NA,"1990","10","02","37819","auto",NA,NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:42:36-03","MBM","MBM","159206","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.",NA,NA,NA,"Brazil","Paraná","Pinhão","Rio São Pedro","-51.6596984863281","-25.6956005096436",NA,NA,"MBM159206","MBM159206",NA,NA,NA,"Abrão, H.R.S.; et al.; et al.","324","Southern America",NA,NA,NA,NA,NA,NA,NA,"37408","auto",NA,NA,NA,NA,NA,NA,NA
"134","2020-12-21 16:42:36-03","MBM","MBM","7331","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.",NA,NA,NA,"Brazil","Paraná","Xambrê","Xambrê, arredores","-53.4900016784668","-23.7360992431641",NA,NA,"MBM007331","MBM007331",NA,NA,"Lima, R.","Lindeman, J.; Haas, H.; Haas, H.","1604","Southern America",NA,NA,NA,NA,NA,NA,NA,"25930","auto",NA,NA,NA,NA,NA,NA,NA
"135","2020-12-21 16:42:36-03","MBM","MBM","196403","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.",NA,NA,NA,"Brazil","Rio Grande do Sul","Marcelino Ramos","Ca. 3km na estrada para Viadutos","-51.9063987731934","-27.4617004394531",NA,NA,"MBM196403","MBM196403",NA,NA,"Jarenkow, J.A.","Jarenkow, J.A.","2016","Southern America",NA,NA,NA,NA,NA,NA,NA,"18635","auto",NA,NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:42:36-03","MBM","MBM","348626","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.","1995","12","26","Brazil","Rio Grande do Sul","Marcelino Ramos","Estreito Rio Uruguai","-51.9063987731934","-27.4617004394531",NA,NA,"MBM348626","MBM348626",NA,NA,"Sobral, M.","Butzke, A.; et al.; et al.","s.n.","Southern America",NA,"Liana sobre árvores, beira do rio","550","550","2008","06","30","18635","auto",NA,NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:42:36-03","MBM","MBM","212629","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.",NA,NA,NA,"Brazil","Santa Catarina","Concórdia","Volta Grande","-52.0278015136719","-27.2341995239258",NA,NA,"MBM212629","MBM212629",NA,NA,"Jarenkow, J.A.","Jarenkow, J.A.","12945","Southern America",NA,NA,NA,NA,NA,NA,NA,"24608","auto",NA,NA,NA,NA,NA,NA,NA
"138","2020-12-21 16:42:36-03","MBM","MBM","147576","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,"MBM147576","MBM147576",NA,NA,NA,"Burkart, A.","21814","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:42:36-03","MBM","MBM","102978","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.",NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,"MBM102978","MBM102978",NA,NA,"Solomon, J.C.","Solomon, J.C.","9947","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:42:36-03","MBM","MBM","162457","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,"MBM162457","MBM162457",NA,NA,"Schinini, A.","Schinini, A.; et al.; et al.","28008","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:42:36-03","MBM","MBM","26392","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.",NA,NA,NA,"Brazil","Paraná","Bocaiúva do Sul","Paranaí","-49.1150016784668","-25.2061004638672",NA,NA,"MBM026392","MBM026392",NA,NA,"Smith, L.B.","Hatschbach, G.","2750","Southern America",NA,NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:42:36-03","MBM","MBM","26375","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.",NA,NA,NA,"Brazil","Paraná","Campina Grande do Sul","Rio Capivari","-49.0553016662598","-25.3055992126465",NA,NA,"MBM026375","MBM026375",NA,NA,"Hatschbach, G.","Hatschbach, G.","9854","Southern America",NA,NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:42:36-03","MBM","MBM","29120","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.",NA,NA,NA,"Brazil","Paraná","Cerro Azul","Boi Perdido","-49.261100769043","-24.823600769043",NA,NA,"MBM029120","MBM029120",NA,NA,"Hatschbach, G.","Hatschbach, G.","33720","Southern America",NA,NA,NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA
"144","2020-12-21 16:42:36-03","MBM","MBM","67877","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.",NA,NA,NA,"Brazil","Paraná","Foz do Iguaçu","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,"MBM067877","MBM067877",NA,NA,"Hatschbach, G.","Buttura, E.","410","Southern America",NA,NA,NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:42:36-03","MBM","MBM","246090","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.",NA,NA,NA,"Brazil","Paraná","Foz do Iguaçu","Itaipu, Reserva Biológica Bela Vista","-54.5881004333496","-25.5478000640869",NA,NA,"MBM246090","MBM246090",NA,NA,"Motta, J.T.","Motta, J.T.","723","Southern America",NA,NA,NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:42:36-03","MBM","MBM","40608","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.",NA,NA,NA,"Brazil","Paraná","Matelândia","Santa Lúcia","-53.9963989257812","-25.2408008575439",NA,NA,"MBM040608","MBM040608",NA,NA,"Hatschbach, G.","Hatschbach, G.","34525","Southern America",NA,NA,NA,NA,NA,NA,NA,"40323","auto",NA,NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:42:36-03","MBM","MBM","134054","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","Buraco do Padre","-50.1618995666504","-25.0949993133545",NA,NA,"MBM134054","MBM134054",NA,NA,"Hatschbach, G.","Kummrow, R.; Ribas, O.S.; Ribas, O.S.","3234","Southern America",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:42:36-03","MBM","MBM","51422","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.",NA,NA,NA,"Brazil","Santa Catarina","Ibirama","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,"MBM051422","MBM051422",NA,NA,"Johnston, M.C.","Reitz, R.; Klein, R.M.; Klein, R.M.","2646","Southern America",NA,NA,NA,NA,NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:42:36-03","MBM","MBM","250963","PreservedSpecimen","Plantae","Rhamnaceae","Gouania","ulmifolia","Gouania ulmifolia","Hook. & Arn.",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,"MBM250963","MBM250963",NA,NA,"Cusato, L.","Montes, J.E.","787","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
