"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","sex","class","typeStatus","relatedCatalogItem","individualCount","eventTime","fieldNumber"
"173","2021-03-30 12:35:55-03","EAO","IAN","125590","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.",NA,NA,NA,NA,"Dedecca, D","1953",NA,NA,"Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"IAN125590",NA,"16317","Dicotiledônea",NA,"Southern America",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"174","2013-07-03 10:35:05-03","EBDA","BAH","6838","S","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","L. L. Niblick","1985",NA,NA,"L.L. Niblick","1985","08","14","Brasil","Bahia","Ipecaetá","Fazenda Riachão, Serra Orobozinho, ca. 1 Km da cidade.","-39.283333","-12.333333","39W 17' 00","12S 20' 00",NA,NA,"Árvore de 10m X 25cm. Cálice verde-pálido e corola branca.",NA,NA,"4278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2013-07-03 10:35:05-03","EBDA","BAH","9619","S","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Guedes M.L.","2000","03",NA,"Cavalcanti, G.","2000","03","01","Brasil","Bahia","Pilão Arcado",NA,"-42.383333","-9.95","42W 23' 00","09S 57' 00",NA,NA,"Árvore de ca. 5m. Folhas cariáceas. Discolores. Inflorescência densa com corola alva. Frutos com cálice acrescente marrom.",NA,NA,"33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2013-07-03 10:35:05-03","EBDA","BAH","9621","S","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Guedes M.L.","2000","03",NA,"Nascimento, A.","2000","02","29","Brasil","Bahia","Pilão Arcado","Torre da Telemar.","-42.391389","-9.966389","42W 23' 29","09S 57' 59",NA,NA,"Árvore 5m. Folhas cartáceas, discolores, face abaxial pubescente. Botões esverdeados.",NA,NA,"256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2013-07-03 10:35:05-03","EBDA","BAH","8044","S","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Angela Ma. F. Vaz","1982","12",NA,"J.C.A. de Lima,","1981","05","18","Brasil","Minas Gerais","Alvarenga",NA,"-41.8","-19.366667","41W 48' 00","19S 22' 00",NA,NA,"Árvore com 6,0m de altura, fuste em torno de 0,15 m e diâmetro de copa de 4m; botão e cálice esverdeados, corola branca.",NA,NA,"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-12-04 15:24:58-03","PUCPR","HUCP","18006","S","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Selusniaki, M",NA,NA,NA,"Selusniaki, M","2006","05",NA,"Brasil","Paraná","Curitiba","Bosque do Trabalhador","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,"s.n.","Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"179","2019-12-04 15:24:58-03","PUCPR","HUCP","17250","S","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Selusniaki, M",NA,NA,NA,"Selusniaki, M","2006","03","12","Brasil","Paraná","Curitiba","Cidade Industrial","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,"700","Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"180","2019-12-04 15:24:58-03","PUCPR","HUCP","3849","S","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Jaszczerski, JC","1984","09","08","Correia, D; Stange, CE",NA,NA,NA,"Brasil","Paraná","Guarapuava",NA,"-51.4580993652344","-25.395299911499",NA,NA,NA,NA,NA,NA,NA,"007","Eudicotiledonea",NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA
"181","2020-11-26 18:07:25-03","CPAN-UFMS","COR","6157","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.",NA,NA,NA,NA,"Equipe Cabeceira","1998","08","31","Brasil","Mato Grosso do Sul","Costa Rica","Fazenda Morro Alto","-53.369722","-18.295833","53º22'11''W","18º17'45''S",NA,NA,"Habito: Arbóreo",NA,NA,"1542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-03-02 16:28:40-03","CPAN-UFMS","COR","16691","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","A. Pott.",NA,NA,NA,"Pott, A.","2003","07","02","Brasil","Mato Grosso do Sul","Campo Grande","Embrapa Gado de Corte","-54.718056","-20.449444","54º43'5''W","20º26'58''S","500","500","Árvore; flor branca; fruto ausente Habitat: Pastagem em cerradão Habito: Árvore",NA,NA,"11248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-03-02 16:28:40-03","CPAN-UFMS","COR","9844","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Damasceno-Júnior, G. A. & Ribeiro, A. S.","2006","08","23","Resende, U. M.; Aragaki, S.","2002","05","25","Brasil","Mato Grosso do Sul","Bodoquena","Fazenda Califórnia","-56.715278","-20.539167","56º42'55''W","20º32'21''S",NA,NA,"Árvore, heliófita; flor alva, depois, fica com coloração escura; fruto verde Habito: Árvore",NA,NA,"1211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-11-26 18:07:25-03","CPAN-UFMS","COR","11274","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Neusa Taroda Ranga",NA,NA,NA,"Damasceno Junior, G.A.","2001","01","01","Brasil","Mato Grosso do Sul","Ladário","Fazenda Paraiso - Vale do Paraiso - Morro Sta Cruz, próx a nascente do córrego Bandálta. Transição Cerradão/Mata perene; Litólico e rico em Ferro; Morro.","-57.6016998291016","-19.0046997070312",NA,NA,"600","600","Fitossociologia 184",NA,NA,"3149",NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA,NA
"185","2021-03-02 16:28:40-03","CPAN-UFMS","COR","11074","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Neusa Taroda Ranga",NA,NA,NA,"Damasceno Júnior, G. A. & Assis, E. M.","2001","05","17","Brasil","Mato Grosso do Sul","Ladário","Morro Santa Cruz - fazenda Vale do Paraiso","-57.6016998291016","-19.0046997070312",NA,NA,"200","200","Árvore com 8m de altura Habito: Árvore",NA,NA,"2394",NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA,NA
"186","2020-11-26 18:07:25-03","CPAN-UFMS","COR","10376","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","G. Hatschbach",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Ribas, O.S.","2002","05","11","Brasil","Mato Grosso do Sul","Nioaque","Rod. BR-162, 20-25km S de Nioaque. Cerrado; ;.","-55.8300018310547","-21.1352996826172",NA,NA,"1400","1400","Com Flor: alva",NA,NA,"72832",NA,NA,NA,NA,NA,"49299","auto",NA,NA,NA,NA,NA,NA,NA
"187","2020-11-26 18:07:25-03","CPAN-UFMS","COR","7372","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","G. Hatschbach","1999",NA,NA,"J. M. Silva; L. M. Abe","1999","02","19","Brasil","Paraná","Tunas do Paraná","Parque Estadual de Campinhos","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"Árvore com 5m de altura; flores alvas Habito: Árvore",NA,NA,"2879",NA,NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA,NA
"188","2019-10-09 11:12:04-03","UFBA","ALCB","62901","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Guedes, ML","2003","09",NA,"Guedes, ML; Xavier, AB; Queiroz, EP","2003","08","15","Brasil","Bahia","Ribeira do Pombal","Nordeste","-30.533333","-10.833333","-30.533333","-10.833333",NA,NA,"de ca. 3 m. Folhas cartáceas,ásperas, discolores. Inflorescência terminal panícula de corimbo, cálice verde, corola alva. Ocasional.",NA,NA,"10507","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-10-09 11:12:04-03","UFBA","ALCB","105536","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Stapf, MNS; M.N.S.","2006","04",NA,"Luz, AS","1993","09","09","Brasil","Pernambuco","Belo Jardim",NA,"-36.4241981506348","-8.3355598449707",NA,NA,NA,NA,"ca 4 m altura. Flores alvas mescladas de marrom.",NA,NA,"s/n","Dicotyledon",NA,"Southern America",NA,NA,"27307","auto",NA,NA,NA,NA,NA,NA,NA
"190","2019-10-09 11:12:04-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.",NA,NA,NA,NA,"Conceição, AA; Conceição, SF; Lôbo, F; Santos, RM","2007","06","01","Brasil","Bahia","Brotas de Macaúbas","Chapada Diamantina, 24km. da Br-242 no sentido Brotas de Macaúbas","-42.580556","-12.848333","-42.580556","-12.848333","597","597","4m alt. cálice verde-castanho. flor com corola alva. flores com perfume de mel. ramos com tricomas castanhos.",NA,NA,"2109","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-02-08 21:31:52-03","UFBA","ALCB","027969","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Freitas, IS de","2000","07",NA,"Luz, AS da","1993","09","09","Brasil","Pernambuco","Belo Jardim","Estrada do Araça.","-36.416667","-8.333333","-36.416667","-8.333333",NA,NA,"Ca 4m altura, flores alvas mesclada de marrom.",NA,NA,"s/n","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-02-08 21:31:52-03","UFBA","ALCB","06959","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Freitas, IS de","2000","07",NA,"Pinto, GCP","1950","07",NA,"Brasil","Bahia","Muritiba","Recôncavo Sul, Belo Vale.","-38.983333","-12.616667","-38.983333","-12.616667",NA,NA,NA,NA,NA,"s/n","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-02-08 21:31:52-03","UFBA","ALCB","023764","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Guedes, ML","1992","09",NA,"Guedes, ML; et al.","1992","09","20","Brasil","Bahia","Cachoeira","Faz. Favela.","-38.866667","-12.616667","-38.866667","-12.616667",NA,NA,"De mais ou menos 12m de altura. Folhas ásperas, discolores. Flores alvas.",NA,NA,"s/n","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-10-09 11:12:04-03","UFBA","ALCB","032470","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Hatschbach, G","1995",NA,NA,"Hatschbach, G; Silva, JM","1994","06","04","Brasil","Mato Grosso do Sul","Aquidauana","Piraputanga.","-55.787222","-20.466667","-55.787222","-20.466667",NA,NA,"5m, flor alva.; Mata.",NA,NA,"60728","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-02-08 21:31:52-03","UFBA","ALCB","03485","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Noblick, LR","1979","01",NA,"Pinto, GCP","1971","04",NA,"Brasil","Bahia","Bom Jesus da Lapa","Areal do Pajeú.","-43.416667","-13.25","-43.416667","-13.25",NA,NA,NA,NA,NA,"s/n","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-10-09 11:12:04-03","UFBA","ALCB","050085","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Hatschbach, G","1997","09",NA,"Soares, A","1996","06","26","Brasil","Paraná","Thomazina",NA,"-49.933333","-23.766667","-49.933333","-23.766667",NA,NA,NA,NA,NA,"103","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-10-09 11:12:04-03","UFBA","ALCB","105519","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Miranda, AM","2011","09",NA,"Miranda, AM; Ferraz, J","2011","08","30","Brasil","Bahia","Barra",NA,"-43.133333","-11.083333","-43.133333","-11.083333",NA,NA,"Ca. 9m alt.; caule marrom; folhas raras, levemente coriácea; flores com cálice verde, corola e anteras brancas, em senescência marrons. Frequente.",NA,NA,"6345","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-10-09 11:12:04-03","UFBA","ALCB","16612","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Noblick, LR","1985",NA,NA,"Noblick, LR; Lôbo, CG","1985","08","14","Brasil","Bahia","Ipacaetá","Fazenda Riachão, Serra Orobozinho, ca. 1km da cidade.","-39.283333","-12.333333","-39.283333","-12.333333",NA,NA,"De 10m x 25cm. Cálice verde-pálido e corola branca.; Ocasionalmente nas capoeiras e margens da mata.",NA,NA,"4278","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-02-08 21:31:52-03","UFBA","ALCB","105536","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Stapf, MNS","2006","04",NA,"Luz, AS da","1993","09","09","Brasil","Pernambuco","Belo Jardim",NA,"-36.416667","-8.333333","-36.416667","-8.333333",NA,NA,"Ca. 4m alt.; flores alvas mescladas de marrom.",NA,NA,"s/n","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-10-09 11:12:04-03","UFBA","ALCB","053370","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Stapf, MNS","2005","10",NA,"Correia, C; Giulietti, AM; Silva, TRS","2001","04","29","Brasil","Bahia","Caetité","Km 15,6 do entrocamento da estrada para Brejinho das Ametista.","-42.461667","-13.225833","-42.461667","-13.225833","770","770","Ca. 4m de altura, DAP do tronco 10cm. Folhas coriáceas indumento béspide discolores, face superior verde mais escuro. Flores com cálice verde com costelas castanhas, corola branca, filetes brancos, anteras castanhas, ovário, estilete e estigma creme-",NA,NA,"58","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-10-09 11:12:04-03","UFBA","ALCB","116140","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Guedes, ML","2014","08",NA,"Guedes, ML; Costa, TF","2014","08","14","Brasil","Ceará","Quixadá","Subida da Serra do Estevão.","-39.140278","-4.904722","-39.140278","-4.904722","189","189","de 5 m de altura. Folhas cartáceas, com pêlos híspidos. Inflorescência panícula com botões verde-amarronzados, corola alva.",NA,NA,"22254","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-10-09 11:12:04-03","UFBA","ALCB","131417","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Guedes, ML","2018","05",NA,"Coelho, J; Amorim, VO","2016","05","31","Brasil","Bahia","Licínio de Almeida","Estrada para o Xaxá.","-42.543056","-14.666667","-42.543056","-14.666667","868","868","ca. 5,0 m, folhas levemente discolor, cálice verde, corola alva.","ALCB47985",NA,"112","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-02-14 14:10:06-03","UFBA","ALCB","138401","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.",NA,NA,NA,NA,"Costa, G; Correia, FR; Vitório, CDP","2017","08","05","Brasil","Bahia","Contendas do Sincorá","FLONA.","-41.095","-13.927222","-41.095","-13.927222",NA,NA,"ca. 5,7 m, flores brancas, frutos marrons.","ALCB069622",NA,"2668","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-02-14 14:10:06-03","UFBA","ALCB","138729","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.",NA,NA,NA,NA,"Costa, G; Correia, FR; Vitório, CDP","2017","08","05","Brasil","Bahia","Contendas do Sincorá","FLONA.","-41.095","-13.927222","-41.095","-13.927222",NA,NA,"ca. 5,7m. Flores brancas. Frutos marrons.","ALCB070582",NA,"2668","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-10-09 11:12:04-03","UFBA","ALCB","15109","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Pinto, GCP","1985","08",NA,"Sarmento, AC","1984","07","16","Brasil","Rio Grande do Norte","Portalegre","Jenipapeiro.","-37.983333","-6.016667","-37.983333","-6.016667",NA,NA,"Fanerófita 6-8m de altura, flores brancas. Abundante.; Vegetação: Floresta Estacional Decidual.",NA,NA,"798","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-10-09 11:12:04-03","UFBA","ALCB","15507","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Freitas, IS de","2000","07",NA,"Guedes, ML; Yara; Nora","1983","09","10","Brasil","Bahia","Cruz das Almas","Escola de Agronomia.","-39.1","-12.666667","-39.1","-12.666667",NA,NA,"Com flores alvas.; Substrato argiloso. Ambiente: Tabuleiro cruzalmense.",NA,NA,"829","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-10-09 11:12:04-03","UFBA","ALCB","134204","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Guedes, ML","2019","03",NA,"Guedes, ML; Lopes, EB; Araújo, FS","2018","09","04","Brasil","Goiás","Itaberaí","Na BR070 em direção a Barra do Garça MT.","-47.913056","-15.976667","-47.913056","-15.976667","475","475","de ca 6 m de altura. Folhas cartáceas, discolores, Inflorescência com flores alvas.","ALCB055731","ALCB055731","30886","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-10-09 11:12:04-03","UFBA","ALCB","19819","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Queiroz, LP de","1987","12",NA,"Queiroz, LP de; Lemos, MJS; Lôbo, CG","1987","07","21","Brasil","Bahia","Feira de Santana","5Km W de Jaguara. Alt.: 164msm.","-39.15","-12.116111","-39.15","-12.116111",NA,NA,"De ca. 3,5m com folhas cartaceas. Flores de cálice cinzento e corola branca.",NA,NA,"1732","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-10-09 11:12:04-03","UFBA","ALCB","20794","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Pinto, GCP; Lima, M de","1981",NA,NA,"Olandi, RP","1981","05","28","Brasil","Bahia","Cícero Dantas",NA,"-38.416667","-10.6","-38.416667","-10.6",NA,NA,"De 7 a 8m de altura; caule castanho com pintas; botão branco; cálice verde; corola branca. Frequência densa.",NA,NA,"412","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-10-09 11:12:04-03","UFBA","ALCB","46600","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Guedes, ML","2000","03",NA,"Cavalcanti, G; Guedes, ML; Fonseca, MR; Ribeiro, T; Jesus, NG de","2000","03","01","Brasil","Bahia","Pilão Arcado",NA,"-42.383333","-9.95","-42.383333","-9.95",NA,NA,NA,NA,NA,"33","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-10-09 11:12:04-03","UFBA","ALCB","47734","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Stapf, MNS","2005","10",NA,"Silva, TRS; Oliveira, RP de; Harley, RM; Rios, L","2000","04","02","Brasil","Bahia","Formosa do Rio Preto","Estrada para Arroz de Cima.","-45.249722","-11.283333","-45.249722","-11.283333",NA,NA,"Ca. 8m, tronco 15cm de diâmetro, ritidoma com fendas quadradas. Botão com cálice verde.",NA,NA,"34","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-10-09 11:12:04-03","UFBA","ALCB","57007","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Guedes, ML","2002","03",NA,"Guedes, ML; Loureiro, DM; Alves, L. de J.; Santana, DL","2001","08","16","Brasil","Bahia","Barra do Rocha","Litoral Sul, Assentamento Coroa Verde, ponto 1","-39.613056","-14.179722","-39.613056","-14.179722",NA,NA,"de ca. 7 m. Folhas coriáceas, discolores, pubescente, ásperas, nervação proeminente na face abaxial. Frutos maduros com cálice persistente. Ocasional.; Área antropizada com pastágem..",NA,NA,"9411","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2019-10-09 11:12:04-03","UFBA","ALCB","58127","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Stapf, MNS","2005","10",NA,"Nonato, FR; Correia, C; Smidt, E; Silva, VP","2001","08","03","Brasil","Bahia","Jacobina","Monte Taboa, ca. 2km da cidade.","-40.509167","-11.190556","-40.509167","-11.190556","656","656","Ca. 10m de altura, margem da estrada. Folhas coriáceas levemente discolores, sépalas verdes com listras verde-claras, pétalas brancas, estames brancos passando a creme depois de velhos.; Campo rupestre, próximo a cachoeira.",NA,NA,"924","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2019-10-09 11:12:04-03","UFBA","ALCB","58400","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Nascimento, NS","1996","08",NA,"Queiroz, LP de; Nascimento, NS","1996","08","25","Brasil","Bahia","Monte Santo","Ca. 14km N de Monte Santo, na estrada para Uauá.","-39.316667","-10.433333","-39.316667","-10.433333",NA,NA,"Copada ca. 12m de altura. Folhas cartáceas. Flores com cálice verde-acinzentada e corola branca.; Sobre solo arenoso.",NA,NA,"4622","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-10-09 11:12:04-03","UFBA","ALCB","59444","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Stapf, MNS","2005","10",NA,"Nonato, FR; Coreia, C; Smidt, E; Silva, VP","2001","08","03","Brasil","Bahia","Jacobina","Monte Taboa, ca. 2km da cidade.","-40.509167","-11.190556","-40.509167","-11.190556","656","656","Ca. 10m de altura, margem da estrada. Folhas coriáceas levemente discolores, sépalas verdes com listras verde-claras, pétalas brancas, estames brancos passando a creme depois de velhos.; Campo rupestre, próximo a cachoeira.",NA,NA,"924","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2019-10-09 11:12:04-03","UFBA","ALCB","68986","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Guedes, ML","2005","06",NA,"Guedes, ML; Anjos, BA dos","2004","03","21","Brasil","Bahia","Euclides da Cunha","Noroeste, Sítio do Jaime","-39","-10.5","-39","-10.5",NA,NA,"de ca 6m. ramos tomentosos. Folhas cartáceas, pubescentes. Inflorescência terminal, pétalas alvas.; arbustiva arbórea",NA,NA,"11467","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-10-09 11:12:04-03","UFBA","ALCB","69884","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Guedes, ML; Costa, MA","2006","03",NA,"Costa, MA; Guedes, ML; Valadão, RM; Carvalho, G","2005","10","30","Brasil","Bahia","Amargosa","Recôncavo Sul, Fazenda Acajú","-39.6","-13.016667","-39.6","-13.016667",NA,NA,"De aproximadamente 15m. Folhas cartáceas, vilosas. Inflorescência com pétalas passadas marrons.",NA,NA,"61","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-10-09 11:12:04-03","UFBA","ALCB","69895","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichotoma","Cordia trichotoma","(Vell.) Arráb. ex Steud.","Guedes, ML; Costa, MA","2006","03",NA,"Costa, MA; Guedes, ML; Valadão, RM; Carvalho, G","2005","10","29","Brasil","Bahia","Amargosa","Recôncavo Sul","-39.6","-13.016667","-39.6","-13.016667",NA,NA,"Árvore de ca 10m. Folhas membránaceas, vilosas. Inflorescência terminal, flores passadas. Frequente.",NA,NA,"72","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
