"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","county","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","typeStatus","fieldNumber","individualCount"
"45","2020-02-08 10:28:50-03","NBC","NL-BOTANY","U.1579238","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Irwin HS; Reis dos Santos R; Sousa R; Fonseca SF da","1969","03","19","Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1579238 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1579238",NA,"Santalales","A.DC.",NA,NA,"Plants of the Planalto do Brasil, Estado de goias, Chapada dos Veadeirros. cerrado on outscorps, ca. 15km South of Veadeiros, road to Sao Joao de Alianca.",NA,NA,"NL-U1579238",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"46","2020-02-08 10:28:50-03","NBC","NL-BOTANY","WAG.1324377","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Irwin HS; et al.","1970","02","05","Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1324377 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1324377",NA,"Santalales","A.DC.",NA,NA,"Estado de Minas Gerais. Serra da Anta. Ca. 2km N. of Paracatu.",NA,NA,"NL-WAG1324377",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"47","2020-11-04 11:19:20-03","ESALQ","ESA","102038","PreservedSpecimen","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Scaramuzza, C.A.M.","1993","02","19",NA,"Brasil","São Paulo",NA,NA,NA,"ESA102038","Magnoliophyta",NA,NA,"1167.0","Itararé",NA,"-49.3400001525879","-24.1100006103516","ESA102038","Scaramuzza, C.A.M. & Souza, V.C.",NA,NA,"27729","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-11-04 11:19:20-03","ESALQ","ESA","9981","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Souza, V.C. ; Sakuragui, C.M.","1993","05","02",NA,"Brasil","Minas Gerais",NA,NA,NA,"ESA009981","Magnoliophyta",NA,"A.DC.","3406.0","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328","ESA009981","Souza, V.C.",NA,NA,"26557","auto","1993","12",NA,NA,NA,NA,"28",NA,NA,NA
"49","2020-11-04 11:19:20-03","ESALQ","ESA","89324","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Souza, V.C.","2004","12","27",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ca. 40 cm alt.; flores creme.","ESA089324","Magnoliophyta",NA,"A.DC.","30151.0","Santana do Riacho","Serra do Cipó. Arredores do Córrego Chapéu de Sol e da Estrada da Usina. Campo rupestre.","-43.7144012451172","-19.1688995361328","ESA089324","Souza, V.C.",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2016-02-02 14:39:09-02","BGBM","B","B 10 0420769","S","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Sello",NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100420769 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100420769",NA,NA,"Mart. ex A. DC.","1315",NA,NA,NA,NA,"B100420769",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syntype",NA,NA
"51","2016-02-02 14:39:09-02","BGBM","B","B 10 0420770","S","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Sello",NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100420770 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100420770",NA,NA,"Mart. ex A. DC.","1315",NA,NA,NA,NA,"B100420770",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syntype",NA,NA
"52","2016-02-02 14:39:09-02","BGBM","B","B 10 0420771","S","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Sello",NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100420771 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100420771",NA,NA,"A. DC.","148",NA,NA,NA,NA,"B100420771",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syntype",NA,NA
"53","2016-02-02 14:39:09-02","BGBM","B","B 10 0420772","S","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Sello",NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100420772 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100420772",NA,NA,"A. DC.","148",NA,NA,NA,NA,"B100420772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syntype",NA,NA
"54","2019-11-29 11:33:22-03","IPA","IPA","2068","S","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Andrade-Lima","1951","01","16","Southern America","Brasil","Minas Gerais",NA,NA,"Erva parasita raízes de Barbacenia.","IPA0002068","Plantae",NA,"A. DC.","51-818",NA,"Serra do Cipó, altos da serra.",NA,NA,NA,"Kuhlmann, J.G.",NA,NA,NA,NA,"1951","01",NA,NA,NA,NA,"16",NA,NA,NA
"55","2019-08-27 13:32:42-03","IAP","PACA-AGP","31755","PreservedSpecimen","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Rambo, B.","1946","02","07",NA,"Brasil","SC",NA,NA,"Habitat: In arenosis graminosis Fenofase: flor","PACA031755","Magnoliophyta","Santalales","Mart.",NA,"Araranguá","Sombrio","-49.4858016967773","-28.934700012207",NA,"Emrich-Rambo",NA,NA,"19353","auto","1954","09",NA,NA,"Magnoliatae",NA,"15",NA,NA,NA
"56","2019-11-21 14:44:54-03","UFJF","CESJ","38952","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","A.A. Ribeiro-Filho","2001","02","26","América do Sul","Brasil","Bahia",NA,NA,"Hemiparasita, ereto ca. 2m de altura. Flores amarelas-esverdeadas. Caules verdes. Parasitando raíz de gramínea","CESJ038952","Angiosperma",NA,"A. DC.","s.n.","Mucugê","Projeto Sempre Viva, Campo rupestre","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-01 16:40:35-03","UNICAMP","UEC","122954","S","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Tozzi, AMGA; Vilhalva, DAA","2001","11","13",NA,"Brazil","Minas Gerais",NA,NA,"Flores creme, frutos imaturos amarelados e maduros.","UEC160315","Magnoliopsida",NA,"Mart. ex A.DC.","2001439","Itacambira",NA,"-43.345","-17.000444","UEC160315",NA,"1250","1250",NA,NA,NA,NA,"-43.345","-17.000444",NA,NA,NA,NA,NA,NA
"58","2021-03-01 16:40:35-03","UNICAMP","UEC","21493","S","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Joly, AB; Semir, J; Ugadim, Y","1970","06","06",NA,"Brazil","Minas Gerais",NA,NA,"Planta feminina, mais ou menos 50cm de altura.","UEC159690","Magnoliopsida",NA,"Mart. ex A.DC.","102","Jaboticatubas","Serra do Cipó, km 116 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752","UEC159690",NA,"1175","1175","31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-01 16:40:35-03","UNICAMP","UEC","64411","S","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Giulietti, AM; Furlan, A; Pirani, JR; Cordeiro, I; Rossi, L; Hensold, N; Menezes, NL","1981","10","30",NA,"Brazil","Minas Gerais",NA,NA,"Erva 20cm. Flores creme. Caule verde-amarelado e folhas e escamas castanho-vináceas.","UEC159695","Magnoliopsida",NA,"A.DC.","SPF21873","Diamantina","Estrada Diamantina - Conselheiro Mata","-43.6002998352051","-18.2493991851807","UEC159695",NA,"1400","1400","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-01 16:40:35-03","UNICAMP","UEC","14277","S","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Joly, AB; Gemtchujnicov, I; Semir, J; Giulietti, AM; Joly, AM; Martins, F","1972","03","05",NA,"Brazil","Minas Gerais",NA,NA,"Subarbusto 40cm. Flor creme.","UEC159691","Magnoliopsida",NA,"A.DC.","1005","Jaboticatubas","Serra do Cipó, km 112 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752","UEC159691",NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-01 16:40:35-03","UNICAMP","UEC","14274","S","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Semir, J; Sazima, M","1971","12","12",NA,"Brazil","Minas Gerais",NA,NA,"Flores creme. Planta 40cm, áfilas.","UEC159693","Magnoliopsida",NA,"A.DC.","476","Jaboticatubas","Serra do Cipó, km 114 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752","UEC159693",NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-08-20 10:25:39-03","UNICAMP","UEC","14275","S","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Semir, J; Sazima, M","1972","02","07",NA,"Brazil","Minas Gerais",NA,NA,NA,"UEC159694","Magnoliopsida",NA,"A.DC.","684","Jaboticatubas","Serra do Cipó, km 114 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752","UEC159694",NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-01 16:40:35-03","UNICAMP","UEC","14273","S","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Joly, AB; Gemtchujnicov, I; Semir, J; Giulietti, AM; Joly, AM; Martins, F","1972","03","04",NA,"Brazil","Minas Gerais",NA,NA,"Áfila. Subarbusto 45cm. Flor creme.","UEC159696","Magnoliopsida",NA,"A.DC.","824","Jaboticatubas","Serra do Cipó, km 115 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752","UEC159696",NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-01 16:40:35-03","UNICAMP","UEC","14276","S","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Semir, J; Sazima, M","1971","12","15",NA,"Brazil","Minas Gerais",NA,NA,"Flor creme.","UEC159692","Magnoliopsida",NA,"A.DC.","594","Jaboticatubas","Serra do Cipó, km 115 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752","UEC159692",NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-11-06 09:57:35-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Magalhães-Gomes, C.T.; Magalhães-Gomes, F.","1893","09","19",NA,"Brasil","Minas Gerais",NA,NA,"Erva, flores amareladas. Campo úmido. (Ex Herb. Magalhães Gomes n.1191)",NA,NA,NA,"Mart. ex A.DC.","s.n.","Ouro Preto","Serra do Capanema, Arraial do Batatal.","-43.5080986022949","-20.2875003814697",NA,NA,"1800","1800","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-11-06 09:57:35-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Magalhães-Gomes","1893",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"Erva pálida. Campo.",NA,NA,NA,"A.DC.","s.n.","Sabará (Sta. Lusia de Sabará)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-11-06 09:57:35-03","UFOP","OUPR","11386","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Schwacke, C.A.W.","1892",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"A.DC.","s.n.","Diamantina","Biribiry","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-11-06 09:57:35-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Badini, J.; Zurlo, M.A.","1977","01","26",NA,"Brasil","Minas Gerais",NA,NA,"Erva, flores amareladas. Campos úmidos.",NA,NA,NA,"A.DC.","s.n.","Ouro Preto","Lavras Novas","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-11-06 09:57:35-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Badini, J.; Clemem & Silva, J.L.","1977","07","27",NA,"Brasil","Minas Gerais",NA,NA,"Erva, flores pálidas. Campos úmidos.",NA,NA,NA,"A.DC.","s.n.","Ouro Preto","Serra da Chapada","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-11-06 09:57:35-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Badini, J.; Fontella, J.","1978","06","12",NA,"Brasil","Minas Gerais",NA,NA,"Erva. Campos úmidos.",NA,NA,NA,"A.DC.","s.n.","Ouro Preto","Serra de Lavras Novas","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-11-06 09:57:35-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Badini, J.","1977","01","26",NA,"Brasil","Minas Gerais",NA,NA,"Erva, flores amareladas. Campos úmidos.",NA,NA,NA,"A.DC.","s.n.","Ouro Preto","Serra de Lavras Novas","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-11-06 09:57:35-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Magalhães-Gomes","1893",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"A.DC.","s.n.","Sabará",NA,"-43.8067016601562","-19.8864002227783",NA,NA,NA,NA,"18805","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-11-08 08:56:16-03","FURB","FURB","50078","PreservedSpecimen","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Funez, L.A.; Trevisan, R.; Ferreira, J.P.R. & Venturi, S.","2014","11","04",NA,"Brasil","Santa Catarina",NA,NA,NA,"FURB50078",NA,NA,"Mart. ex A. DC.","4037","Garuva","Alto Quiriri.","-48.9544444","-26.0391666","FURB50078","Funez, L.A.","1200","1200",NA,NA,"2015","05","-48.9544444","-26.0391666",NA,NA,NA,NA,NA,NA
"74","2020-10-14 10:06:23-03","FURB","FURB","63291","PreservedSpecimen","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Magalhães, M.","1942","05","05",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto; flores alvas; frequencia regular; em campo","FURB63291",NA,NA,"Mart. ex A. DC.","1893","Serro","Alto do Pico Itambé.","-43.3793983459473","-18.604700088501","FURB63291","Dettke, G. A.",NA,NA,"37754","auto","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-08-16 08:41:04-03","UTFPR","HCF","20309","S","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","F.M. Fernandes","2013","01","28",NA,"Brasil","MG",NA,NA,"herbáceo. Ponto 93, 635798 7893206.",NA,NA,NA,"Mart. ex A. DC.","372","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo dos","-43.709444","-19.049444",NA,"G.A. Dettke","1297","1297",NA,NA,"2016","08","43°42'34 W","19°02'58 S",NA,NA,"09",NA,NA,NA
"76","2019-08-16 08:41:04-03","UTFPR","HCF","21349","S","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","J. Cordeiro","2013","04","29",NA,"Brasil","MG",NA,NA,"subarbusto 80 cm; flores alvas.",NA,NA,NA,"Mart. ex A. DC.","5076","Diamantina","Caminho dos Escravos","-43.6002998352051","-18.2493991851807",NA,"G.A. Dettke",NA,NA,"101169","auto","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-08-16 08:41:04-03","UTFPR","HCF","21246","S","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Mendes Magalhães","1942","05","05",NA,"Brasil","MG",NA,NA,"subarbusto. Flores alvas. Frequencia regular. Em campo.",NA,NA,NA,"Mart. ex A. DC.","1893","Serro","Alto do Pico Itambé","-43.3793983459473","-18.604700088501",NA,"G.A. Dettke",NA,NA,"37754","auto","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-08-16 08:41:04-03","UTFPR","HCF","21245","S","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","M.E. Engels","2013","11","02",NA,"Brasil","PR",NA,NA,"Caule verde. Flores beje. Floresta Ombrófila Mista. Em campo úmido.",NA,NA,NA,"Mart. ex A. DC.","1933","Carambeí","estrada para o Rio Sâo João, Alto","-50.0971984863281","-24.9178009033203",NA,"G.A. Dettke",NA,NA,"26641","auto","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:44:20-03","MBM","MBM","415971","PreservedSpecimen","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Brotto, M.L.; Cordeiro, J.; Cordeiro, J.","2018","11","09","Southern America","Brazil","Bahia",NA,NA,"Erva ereta com 70 cm de altura; flor branca.; Campo rupestre.","MBM415971",NA,NA,"Mart. ex A. DC.","2958","Rio de Contas","Pico das Almas, trilha para o pico","-41.949167","-13.515278",NA,"Barboza, E.","1510","1510",NA,NA,"2019","02","-41.949167","-13.515278",NA,NA,"05",NA,NA,NA
"80","2020-12-21 16:44:20-03","MBM","MBM","292484","PreservedSpecimen","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Cordeiro, I.; et al.; et al.","1987","11","20","Southern America","Brazil","Goiás",NA,NA,"Erva até 50 cm alt. Botões amarelos","MBM292484",NA,NA,"Mart. ex A. DC.","389","Alto Paraíso de Goiás","Estrada para Colinas, a 1 km da entrada do Parque Nacional da Chapada dos Viadeiros","-47.5099983215332","-14.1324996948242","MBM292484","Paiva, M.E.",NA,NA,"44724","auto","1998","03",NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-21 16:44:20-03","MBM","MBM","8398","PreservedSpecimen","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Hatschbach, G.",NA,NA,NA,"Southern America","Brazil","Paraná",NA,NA,"Do campo pedregoso, da encosta de morro. Flor creme.","MBM008398",NA,NA,"Mart. ex A. DC.","20060","Jaguariaíva","Fazenda Cajuru","-49.7057991027832","-24.2511005401611",NA,"Hatschbach, G.",NA,NA,"44368","auto","1969","01",NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-21 16:44:20-03","MBM","MBM","232437","PreservedSpecimen","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Barboza, E.; Cordeiro, J.; Cordeiro, J.",NA,NA,NA,"Southern America","Brazil","Paraná",NA,NA,"Ereta, flor creme esverdeada. Campo limpo, seco","MBM232437",NA,NA,"Mart. ex A. DC.","161","Palmeira","Estância São Raphael","-50.0064010620117","-25.4293994903564","MBM232437","Hatschbach, G.",NA,NA,"35166","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-21 16:44:20-03","MBM","MBM","8399","PreservedSpecimen","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Hatschbach, G.",NA,NA,NA,"Southern America","Brazil","Paraná",NA,NA,"Do campo pedregoso, algo úmido. Flor creme","MBM008399",NA,NA,"Mart. ex A. DC.","20151","Palmeira","Fazenda Padre Inácio","-50.0064010620117","-25.4293994903564","MBM008399","Hatschbach, G.",NA,NA,"35166","auto","1969","01",NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-12-21 16:44:20-03","MBM","MBM","232418","PreservedSpecimen","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Silva, J.M.; Ribas, O.S.; Barboza, E.; Ribas, O.S.; Barboza, E.",NA,NA,NA,"Southern America","Brazil","Santa Catarina",NA,NA,"Flor creme. Campo de altitude","MBM232418",NA,NA,"Mart. ex A. DC.","2787","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666","MBM232418","Hatschbach, G.",NA,NA,"37493","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-21 16:44:20-03","MBM","MBM","249650","PreservedSpecimen","Plantae","Santalaceae","Thesium","aphyllum","Thesium aphyllum","Cordeiro, J.; Silva, J.M.; Barboza, E.; Ribas, O.S.; Silva, J.M.; Barboza, E.; Ribas, O.S.",NA,NA,NA,"Southern America","Brazil","Santa Catarina",NA,NA,"Planta 15 cm, flor creme-esverdeada. Campo de altitude","MBM249650",NA,NA,"Mart. ex A. DC.","1711","Campo Alegre","Serra do Quiriri, próximo a torre de rádio","-49.2655982971191","-26.1924991607666","MBM249650","Hatschbach, G.","1500","1500","37493","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-21 16:44:20-03","MBM","MBM","50347","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Irwin, H.S.; et al.; et al.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,"Western slopes, cerrado with exposed sandstone cliffs and outcrops. Leafless subshub to ca. 40 cm tall. Corolla cream","MBM050347",NA,NA,"A. DC.","20452",NA,"Serra do Cipó",NA,NA,"MBM050347","Kallunki, J.","1200","1200",NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-21 16:44:20-03","MBM","MBM","50348","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Irwin, H.S.; et al.; et al.",NA,NA,NA,"Southern America","Brazil","Goiás",NA,NA,"Wiry subshrub to ca. 40 cm tall. Flowers cream. Sedge meadow (brejo). Rocky slopes.","MBM050348",NA,NA,"A. DC.","34249","Pirenópolis","Serra dos Pireneus, ca. 18 km E of Pirenópolis","-48.9592018127441","-15.852499961853","MBM050348","Kallunki, J.","1000","1000","40887","auto","1976",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-21 16:44:20-03","MBM","MBM","131916","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Furlan, A.; et al.; et al.","1982","04","20","Southern America","Brazil","Minas Gerais",NA,NA,"Subarbusto 50-70 cm, flores creme, junto a gramíneas. Caule verde-acastanhado.","MBM131916",NA,NA,"A. DC.","s.n.","Congonhas do Norte","Estrada Congonhas-Gouveia à 9 km de Congonhas","-43.6814002990723","-18.8071994781494","MBM131916","Furlan, A.",NA,NA,"30386","auto","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-21 16:44:20-03","MBM","MBM","131917","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Pirani, J.R.; et al.; et al.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,"Plantas amareladas, flores creme, frutos verdes. Campo rupestre","MBM131917",NA,NA,"A. DC.","s.n.","Diamantina","Estrada para São João da Chapada","-43.6002998352051","-18.2493991851807","MBM131917","Furlan, A.","1180","1180","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-21 16:44:20-03","MBM","MBM","91549","PreservedSpecimen","Plantae","Santalaceae","Thesium","brasiliense","Thesium brasiliense","Pirani, J.R.; et al.; et al.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,"Subarbusto até 60 cm, caule verde alaranjado. Flores creme. Cerrado com pedras","MBM091549",NA,NA,"A. DC.","s.n.","Santana do Riacho","Rodovia Belo Horizonte - Conceição do Mato Dentro. km 105 ao longo da rodovia Belo Horizonte-Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328","MBM091549","Furlan, A.",NA,NA,"26557","auto","1981","11",NA,NA,NA,NA,"27",NA,NA,NA
"91","2019-07-24 17:59:18-03","MNHN","RECOLNAT_MNHN_P","P05447373","PreservedSpecimen",NA,"Santalaceae","Thesium","aphyllum","Thesium aphyllum","Saint-Hilaire, A.","1816","1","1",NA,"Brasil","Minas Gerais","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05447373' target='other'> <mi>dwc_moreinfo</mi></a>","P05447373",NA,NA,"Mart. ex A.DC.",NA,NA,NA,NA,NA,"P05447373_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 1350",NA
"92","2019-07-24 17:59:18-03","MNHN","RECOLNAT_MNHN_P","P05447380","PreservedSpecimen",NA,"Santalaceae","Thesium","aphyllum","Thesium aphyllum","Saint-Hilaire, A. de","1816","1","1",NA,"Brasil","Minas Gerais","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05447380' target='other'> <mi>dwc_moreinfo</mi></a>","P05447380",NA,NA,"Mart. ex A.DC.",NA,NA,NA,NA,NA,"P05447380_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 610",NA
"93","2019-07-24 17:59:18-03","MNHN","RECOLNAT_MNHN_P","P05447384","PreservedSpecimen",NA,"Santalaceae","Thesium","aphyllum","Thesium aphyllum","Schwacke","1893","9","18",NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05447384' target='other'> <mi>dwc_moreinfo</mi></a>","P05447384",NA,NA,"Mart. ex A.DC.",NA,NA,"Serra de Capanema.",NA,NA,"P05447384_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9446",NA
"94","2019-07-24 18:02:34-03","MNHN","RECOLNAT_MNHN_P","P05447370","PreservedSpecimen",NA,"Santalaceae","Thesium","brasiliense","Thesium brasiliense","Glaziou, A.","1892","4","6",NA,"Brasil","Minas Gerais","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05447370' target='other'> <mi>dwc_moreinfo</mi></a>","P05447370",NA,NA,"A.DC.",NA,NA,"Diamantina au Tombador.",NA,NA,"P05447370_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19815",NA
