"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","imagecode","identifiedBy","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"330","2013-10-05 06:35:00-03","MO","MOBOT","3099003","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","paniculata","Chomelia paniculata",NA,"Julian A. Steyermark|Ronald L. Liesner|Ángel C. González","Steyermark 119541","South America","Venezuela","Táchira","W and N of El Pinal; Montana de Guafitas","250.00000000","300.00000000",NA,NA,NA,NA,"1979","11","7",NA,NA,"(Bartl. ex DC.) Steyerm.",NA,"-71.96666","7.53333",NA,"Steyermark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2011-04-09 11:10:00-03","MO","MOBOT","3099275","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","paniculata","Chomelia paniculata",NA,"Renate Seidel|D. Vaquiata","Seidel 7535","South America","Bolivia","La Paz","Beni; San Pedro;","520.00000000",NA,NA,NA,NA,NA,"1994","1","6",NA,NA,"(Bartl. ex DC.) Steyerm.","Sud Yungas",NA,NA,NA,"Steyermark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2011-04-09 11:10:00-03","MO","MOBOT","3099495","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","paniculata","Chomelia paniculata",NA,"Renate Seidel|D. Vaquiata","Seidel 7704","South America","Bolivia","La Paz","Tupiza;","650.00000000",NA,NA,NA,NA,NA,"1994","12","27",NA,NA,"(Bartl. ex DC.) Steyerm.","Sud Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2009-10-28 12:12:00-02","MO","MOBOT","3336195","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","paniculata","Chomelia paniculata",NA,"E. Blasido","Blasido 210","South America","Peru","Pasco","Dist. Pozuzo, Sector Palmira, Parcela del Sr. Agustin Egg. Bosque intervenido y pastizal","850.00000000",NA,NA,NA,NA,NA,"2006","11","9",NA,NA,"(Bartl. ex DC.) Steyerm.","Oxapampa","-75.57416","-10.19888",NA,"C. M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"334","2019-01-25 04:35:00-02","MO","MOBOT","3340372","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","paniculata","Chomelia paniculata",NA,"Luis Valenzuela G.","Valenzuela Gamarra 6631","South America","Peru","Cusco","Dist. Echarate, San Antonio. Bosque seco","1310.00000000",NA,NA,NA,NA,NA,"2006","3","22",NA,NA,"(Bartl. ex DC.) Steyerm.","La Convención","-72.91916","-12.655",NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"335","2009-01-01 03:32:00-02","MO","MOBOT","3383927","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","paniculata","Chomelia paniculata",NA,"Michael H. Nee","Nee 53605","South America","Bolivia","Santa Cruz","2 km SW of natural gas plant, 4.3 km by road NW of bridge over Río Piraí near La Bélgica. Cerrado vegetation of short woodland and grassy savannas, on slightly rolling terrain, with evidence of fires; soil sandy. With Acrocomia aculeata, Curatella americana, Miconia molybdea, Nectandra hihua, Persea caerulea, Linociera hassleriana, Tocoyena formosa, Chomelia boliviana, Taccarum weddelianum, Elionurus muticus, Piper aduncum.","370.00000000",NA,NA,NA,NA,NA,"2005","12","2",NA,NA,"(Bartl. ex DC.) Steyerm.","Andrés Ibáñez","-63.27166","-17.53972",NA,"CMT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2011-04-14 07:09:00-03","MO","MOBOT","3417303","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","paniculata","Chomelia paniculata",NA,"Luzmila Arroyo P.|M. Vargas","Arroyo Padilla 3775","South America","Bolivia","Santa Cruz","Alrededor del rio de Terevinto. Bosque ribereño.","418.00000000",NA,NA,NA,NA,NA,"2006","11","7",NA,NA,"(Bartl. ex DC.) Steyerm.","Andrés Ibáñez","-63.38388","-17.72555",NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2019-01-25 04:36:00-02","MO","MOBOT","3488167","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","paniculata","Chomelia paniculata",NA,"Luis Valenzuela G.","Valenzuela Gamarra 8439","South America","Peru","Cusco","Distrito Camanti, Quincemil. Bosque primario disturbado.","622.00000000",NA,NA,NA,NA,NA,"2007","1","21",NA,NA,"(Bartl. ex DC.) Steyerm.","Quispicanchis","-70.76","-13.22444",NA,"C.M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"338","2016-12-07 05:17:00-02","MO","MOBOT","3577812","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","paniculata","Chomelia paniculata",NA,"Jürgen Homeier|M.A. Chinchero|E. Jaramillo C.|D. Simba","Homeier 3378","South America","Ecuador","Napo","Parque Nacional Sumaco-Galeras, southern slope of Sumaco volcano, wet lower montane forest",NA,NA,NA,NA,NA,NA,"2008","3","20",NA,NA,"(Bartl. ex DC.) Steyerm.",NA,"-77.58333","-0.58333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"339","2016-12-07 05:17:00-02","MO","MOBOT","3579036","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","paniculata","Chomelia paniculata",NA,"Jürgen Homeier|M.A. Chinchero|E. Jaramillo C.|D. Simba","Homeier 3468","South America","Ecuador","Napo","Parque Nacional Sumaco-Galeras, Rio Hollin watershed, wet lower montane forest",NA,NA,NA,NA,NA,NA,"2008","3","26",NA,NA,"(Bartl. ex DC.) Steyerm.",NA,"-77.78166","-0.63833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"340","2011-06-08 12:01:00-03","MO","MOBOT","516187","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","paniculata","Chomelia paniculata",NA,"José Schunke V.","Schunke Vigo 9738","South America","Peru","San Martín","Distrito Alonso de Alvarado, san Juán de Pacaizapa, km 72, carretera tarapoto Moyobamba.","1000.00000000","1050.00000000",NA,NA,NA,NA,"1977","6",NA,NA,NA,"(Bartl. ex DC.) Steyerm.","Lamas","-76.8","-6.21666",NA,"A. Grijalva",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","5"
"341","2008-05-27 22:02:00-03","MO","MOBOT","525627","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","paniculata","Chomelia paniculata",NA,"Alwyn H. Gentry|David N. Smith","Gentry 45251","South America","Peru","San Martín","Venceremos, near Amazonas border, Km 291 on Rioja- Pomacocha road. Wet lower montane forest. Transect # 1","1850.00000000",NA,NA,NA,NA,NA,"1984","2","9",NA,NA,"(Bartl. ex DC.) Steyerm.","Rioja","-77.66666","-5.75",NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-207","2"
"342","2008-05-27 22:02:00-03","MO","MOBOT","527159","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","paniculata","Chomelia paniculata",NA,"Alwyn H. Gentry|David N. Smith|Sergio Vásquez S.","Gentry 45461","South America","Peru","San Martín","Venceremos, near Amazonas border, Km 291 on Rioja- Pomacocha road. Wet lower montane forest. Transect # 8","1850.00000000",NA,NA,NA,NA,NA,"1984","2","11",NA,NA,"(Bartl. ex DC.) Steyerm.","Rioja","-77.66666","-5.75",NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-217","2"
"343","2014-04-04 05:46:00-03","MO","MOBOT","527573","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","paniculata","Chomelia paniculata",NA,"Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","Gentry 60929","South America","Peru","Loreto","Yanamono, Explorama Tourist Camp, Río Amazonas, halfway between Indiana and mouth of Río Napo. Non-inundated upland forest on clay soil.","130.00000000",NA,NA,NA,NA,NA,"1988","1","23",NA,NA,"(Bartl. ex DC.) Steyerm.","Maynas","-72.83333","-3.46666",NA,"C. M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-36","3"
"344","2008-11-19 09:42:00-02","MO","MOBOT","531516","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","paniculata","Chomelia paniculata",NA,"Alwyn H. Gentry","Gentry 27435A","South America","Peru","Loreto","Quebrada Yanomono, Explorama Tourist Camp, halfway between Indiana and mouth of Río Napo, mature non-inundated forest on laterite.",NA,NA,NA,NA,NA,NA,"1979","11","4",NA,NA,"(Bartl. ex DC.) Steyerm.","Maynas","-72.8536111","-3.4497222",NA,"C. M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1858","4"
"345","2013-12-21 22:42:00-02","MO","MOBOT","534437","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","paniculata","Chomelia paniculata",NA,"Walter A. Palacios","Palacios Cuenca 4766","South America","Ecuador","Napo","Cantón Tena. Estación Biológica Jatun Sacha. Río Napo, 8 km al este de Misahuallí. Bosque muy húmedo Tropical. Suelos rojos de colinas. Bosque primario.","400.00000000",NA,NA,NA,NA,NA,"1989","12","12",NA,NA,"(Bartl. ex DC.) Steyerm.",NA,"-77.6","-1.0666667",NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"89-99","11"
"346","2008-05-27 22:02:00-03","MO","MOBOT","779481","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","paniculata","Chomelia paniculata",NA,"Felix Woytkowski","Woytkowski 7405","South America","Peru","Junín","San Ramon, valley of Chanchamayo, tropical wooded hills.","900.00000000",NA,NA,NA,NA,NA,"1962","8",NA,NA,NA,"(Bartl. ex DC.) Steyerm.","Chanchamayo",NA,NA,NA,"C.M.Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","3"
"347","2010-05-20 15:17:00-03","MO","MOBOT","910941","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","paniculata","Chomelia paniculata","Isotype","Miguel Bang","Bang 342","South America","Bolivia","La Paz","Yungas.",NA,NA,NA,NA,NA,NA,"1890",NA,NA,NA,NA,"(Bartl. ex DC.) Steyerm.","Nor Yungas","-68.01","-15.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"348","2013-01-28 05:13:00-02","MO","MOBOT","965269","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","paniculata","Chomelia paniculata",NA,"Timothy J. Killeen|René Guillén V.","Killeen 7297","South America","Bolivia","Santa Cruz","Velasco, 10 Km al S de San Ignacio. Cerrado y matorral denso (Guapasal), con dose de 4 m, con emergentes a 12 m.","400.00000000",NA,NA,NA,NA,NA,"1994","12","7",NA,NA,"(Bartl. ex DC.) Steyerm.","Velasco","-60.95","-16.4333333",NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7"
"349","2008-05-27 22:02:00-03","MO","MOBOT","3096561","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","paniculata","Chomelia paniculata",NA,"PERSSON","PERSSON 277","South America","Bolivia","Beni","Cachuela Esperanza, 500m N of village; secondary veg.","170.00000000",NA,NA,NA,NA,NA,"1996","9","25",NA,NA,"(Bartl. ex DC.) Steyerm.","Vaca Diez","-65.58333","-10.53333",NA,"Steyermark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2011-05-05 10:41:00-03","MO","MOBOT","100374096","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Piero G. Delprete|A. Rizzo|Vera L. Gomes-Klein","Delprete 6845","South America","Brazil","Goiás","Ca. 9 km de Caiapônia em direção para Doverlandia, Rio Pântano.",NA,NA,NA,NA,NA,NA,"1998","10","12",NA,NA,"Müll. Arg.","Caiapônia","-51.8102989196777","-16.9566993713379",NA,NA,NA,NA,"77016","auto",NA,NA,NA,NA,NA,NA,"1"
"351","2014-12-21 13:43:00-02","MO","MOBOT","3098322","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Ezechias P. Heringer|Tarciso S. Filgueiras|Roberta C. de Mendonça|B.A.S. Pereira|Anajúlia E. Heringer Salles|F. Silva","Heringer 2093","South America","Brazil","Distrito Federal","Bacia do Rio Sao Bartolomeu.",NA,NA,NA,NA,NA,NA,"1979",NA,NA,NA,NA,"Müll. Arg.",NA,"-47.9166667","-16.8",NA,"J.Dwyer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2009-08-20 15:23:00-03","MO","MOBOT","100209962","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Piero G. Delprete","Delprete 10015-C","South America","Brazil","Goiás","Mun. Pirenópolis, Serra dos Pireneus. Estrada principal para a subida ao parque, 5-6 km, de Pirenópolis.","950.00000000",NA,NA,NA,NA,NA,"2006","7","23",NA,NA,"Müll. Arg.",NA,"-48.9152778","-15.8425",NA,"P.G. Delprete",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"353","2017-08-29 08:06:00-03","MO","MOBOT","1474368","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 54073","South America","Paraguay","Amambay","Trail to Arroyo Estrella.",NA,NA,NA,NA,NA,NA,"2000","5","8",NA,NA,"Müll. Arg.",NA,"-56.4380555","-22.1211111",NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1203","4"
"354","2017-08-29 08:07:00-03","MO","MOBOT","1474390","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 54095","South America","Paraguay","Amambay","Trail to Arroyo Estrella.",NA,NA,NA,NA,NA,NA,"2000","5","8",NA,NA,"Müll. Arg.",NA,"-56.4380555","-22.1211111",NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1203","4"
"355","2011-04-03 13:00:00-03","MO","MOBOT","2515713","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Aurelio Schinini|O. Barrail","Schinini Cacace 31689","South America","Paraguay","Amambay","Ruta 3, 20 km S de Bella Vista","240.00000000",NA,NA,NA,NA,NA,"1996","11","16",NA,NA,"Müll. Arg.",NA,"-56.5","-22.18333",NA,"Cabral, E. L., //",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2009-08-21 07:03:00-03","MO","MOBOT","2515727","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Émile Hassler","Hassler 7770","South America","Paraguay","Amambay","en matorrales, entre rocas, Río Apa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Müll. Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2014-09-05 21:05:00-03","MO","MOBOT","3095916","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"E. Tameirão Neto","Tameirão Neto 2321","South America","Brazil","Minas Gerais","Nova Ponte, Mato Grosso; Escandente;",NA,NA,NA,NA,NA,NA,"1997","2","23",NA,NA,"Müll. Arg.",NA,NA,NA,NA,"Maria do Céo Rodrigues Pessoa (JPB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2014-09-05 21:05:00-03","MO","MOBOT","3095949","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"E. Tameirão Neto","Tameirão Neto 2200","South America","Brazil","Minas Gerais","Nova Ponte - MG; floresta semidecidual",NA,NA,NA,NA,NA,NA,"1996","12","4",NA,NA,"Müll. Arg.",NA,NA,NA,NA,"Maria do Céo Rodrigues Pessoa (JPB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2010-10-07 15:39:00-03","MO","MOBOT","3096624","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 10859","South America","Brazil","Goiás","Cerrado ca. 12 km. S of Corumba de Goias.","1000.00000000",NA,NA,NA,NA,NA,"1965","12","1",NA,NA,"Müll. Arg.",NA,NA,NA,NA,"J.A.Steyermark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2010-10-07 15:19:00-03","MO","MOBOT","3096818","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","Irwin 17740","South America","Brazil","Goiás","Disturbed gallery forest. Cerrego d' Anta. ca. 40 km S of Caiaponia, road to Jatai.","900.00000000",NA,NA,NA,NA,NA,"1966","6","26",NA,NA,"Müll. Arg.",NA,NA,NA,NA,"J.A. Steyermark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2009-12-25 09:56:00-02","MO","MOBOT","3097112","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Shunsuke Tsugaru|Katsuhiro Oyama","Tsugaru B-2135","South America","Brazil","São Paulo","Near Cargo de Meio, Muncipio de Tanabi, 50 km NW from Sao Jose do Rio Preto. Edge of secondary forest.",NA,NA,NA,NA,NA,NA,"1987","11","22",NA,NA,"Müll. Arg.",NA,NA,NA,NA,"JHK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2016-11-15 05:15:00-02","MO","MOBOT","3097155","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Antonio C. Krapovickas|Carmen L. Cristóbal|Maria M. Arbo","Krapovickas 33129","South America","Brazil","Goiás","BR 153, 36km S de Goiania; borde de selva;",NA,NA,NA,NA,NA,NA,"1978","1","20",NA,NA,"Müll. Arg.",NA,NA,NA,NA,"Maria do Céo Rodrigues Pessoa (JPB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2011-02-17 10:58:00-02","MO","MOBOT","3097236","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 19094","South America","Brazil","Maranhão","60 km N of Corumba de Goias on road to Niquelandia, Goias in valley of Rio Maranhao. Gallery an dAdjacent cerrado, ca. 750 m.",NA,NA,NA,NA,NA,NA,"1968","1","23",NA,NA,"Müll. Arg.",NA,NA,NA,NA,"J.A.Steyermark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2014-12-21 13:43:00-02","MO","MOBOT","3097277","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Ezechias P. Heringer|Tarciso S. Filgueiras|Roberta C. de Mendonça|B.A.S. Pereira|Anajúlia E. Heringer Salles|F. Silva","Heringer 3060","South America","Brazil","Distrito Federal","BR- 251 apos a cachoeirinha, mata ciliar.",NA,NA,NA,NA,NA,NA,"1980",NA,NA,NA,NA,"Müll. Arg.",NA,NA,NA,NA,"J.K.Kirkbride, Jr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2015-02-22 14:33:00-03","MO","MOBOT","3097353","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Howard S. Irwin|Eunice Onishi|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 26209","South America","Brazil","Minas Gerais","Cerrado, ca. 5 km SE of Paracatu.","675.00000000",NA,NA,NA,NA,NA,"1970","2","6",NA,NA,"Müll. Arg.",NA,NA,NA,NA,"J.A.Steyermark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2015-02-22 15:00:00-03","MO","MOBOT","3097413","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 27315","South America","Brazil","Minas Gerais","gallery forest, ca. 3 km E of Cantoni.","610.00000000",NA,NA,NA,NA,NA,"1970","3","10",NA,NA,"Müll. Arg.",NA,NA,NA,NA,"J.A.Steyermark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2013-03-03 13:23:00-03","MO","MOBOT","3097489","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"James A. Ratter|S.G. da Fonseca|J. Fonsêca Filho","Ratter 4011","South America","Brazil","Goiás","Fazenda Lagoa Santa, Muncipio de Padre Bernardo.",NA,NA,NA,NA,NA,NA,"1976",NA,NA,NA,NA,"Müll. Arg.",NA,"-48.58333","-15.5",NA,"Maria do Céo Rodrigues Pessoa (JPB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2015-03-19 22:07:00-03","MO","MOBOT","3097635","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"E.A. Rodrigues","Rodrigues 283","South America","Brazil","São Paulo","Jaboticabal, Fazenda Santa Izabel, margem esquerda do Rio Mogi-Guacu",NA,NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,"Müll. Arg.",NA,NA,NA,NA,"Eloisa H.Rodrigues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2009-07-31 07:05:00-03","MO","MOBOT","3097703","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"George Eiten|Liene T. Eiten","Eiten 9564","South America","Brazil",NA,"Muncipio de Barra do Garcas: 230 km along new road NNE of village of Xavantina ( 30 km due S of Royal Society-Royal Geographic Society Base Camp. 6.0 km S of Corrego dos Porcos. Inside stand 3.",NA,NA,NA,NA,NA,NA,"1969","11","26",NA,NA,"Müll. Arg.",NA,NA,NA,NA,"J. Dwyer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2014-08-23 05:35:00-03","MO","MOBOT","3097707","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 26783","South America","Brazil","Minas Gerais","Cerrado, ca. 15 km. W od Corinto.","600.00000000",NA,NA,NA,NA,NA,"1970","3","2",NA,NA,"Müll. Arg.",NA,NA,NA,NA,"J.A.Steyermark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2016-11-15 05:15:00-02","MO","MOBOT","3097867","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 42979","South America","Brazil",NA,"BR-158, 81 km S de Nova Xavantina. Corrego Sucuru.",NA,NA,NA,NA,NA,NA,"1989",NA,NA,NA,NA,"Müll. Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2009-10-17 07:00:00-03","MO","MOBOT","3097932","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Nélida Soria","Soria Rey 4737","South America","Paraguay","Amambay","Estancia Carmen de la Sierra.",NA,NA,NA,NA,NA,NA,"1991",NA,NA,NA,NA,"Müll. Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2008-05-27 22:02:00-03","MO","MOBOT","3098025","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"SORIA","SORIA 4983A","South America","Paraguay","Amambay","Estancia Santa Teresa.",NA,NA,NA,NA,NA,NA,"1991",NA,NA,NA,NA,"Müll. Arg.",NA,NA,NA,NA,"C.M.Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2008-05-27 22:02:00-03","MO","MOBOT","3098211","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Thomas","Thomas 4662","South America","Brazil",NA,"Mato Grosso: Mun. Caceres: 45 km SE of Pontes e Lacerda on road to Caceres (BR174). Semideciduous forest.",NA,NA,NA,NA,NA,NA,"1985","10","30",NA,NA,"Müll. Arg.",NA,"-59.03333","-15.46666",NA,"B.Boom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2009-12-04 15:26:00-02","MO","MOBOT","3098379","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Gert G. Hatschbach|Maria M. Hatschbach|E.L. Barbosa","Hatschbach 76319","South America","Brazil","Mato Grosso do Sul","Fazenda Lagoao Fechado (Mun. Miranda).",NA,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,"Müll. Arg.",NA,NA,NA,NA,"S.F.Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2014-12-25 12:21:00-02","MO","MOBOT","3099606","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"L.V. Costa","Costa 464","South America","Brazil","Minas Gerais","Mineracao Tejucana, Diamantina.",NA,NA,NA,NA,NA,NA,"1989",NA,NA,NA,NA,"Müll. Arg.",NA,NA,NA,NA,"C.M.Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2008-05-27 22:02:00-03","MO","MOBOT","535563","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Martín E. Timaná","Timaná 1204","South America","Peru","Cusco","Dto. Camanti, Manití. En los alrededores de la Quebrada Garrote. Bosque de terraza levemente perturø bado.","720.00000000",NA,NA,NA,NA,NA,"1990","11","29",NA,NA,"Müll. Arg.","Quispicanchis","-70.8","-13.28333",NA,"J. Dwyer (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","5"
"378","2020-06-22 14:18:12-03","UNESP-IBILCE","SJRP","33279","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2671.0","América do Sul","Brasil","São Paulo","Fazenda Boa Vista",NA,NA,NA,NA,"Árvore, 6m, fruto imaturo verde. Biota",NA,"2009","01","10","Tracheophyta","Gentianales","Müll.Arg.","Palestina (P5)","-49.50027778","-20.28833333",NA,NA,"-49.50027778","-20.28833333",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"379","2020-06-22 14:18:12-03","UNESP-IBILCE","SJRP","33256","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","pohliana","Chomelia pohliana",NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2665.0","América do Sul","Brasil","São Paulo","Fazenda Taperão",NA,NA,NA,NA,"Arbusto, 2m, botão creme e flor branca. Biota",NA,"2006","10","05","Tracheophyta","Gentianales","Müll.Arg.","Planalto (G3)","-49.97388889","-21.00138889",NA,NA,"-49.97388889","-21.00138889",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
