"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","individualCount","occurrenceRemarks","recordNumber","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","coordinatePrecision","geoFlag","relatedCatalogItem","typeStatus","fieldNumber","infraspecificEpithet","sex"
"43","2021-03-31 13:40:42-03","MN","R","202471","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Bulbophyllum","exaltatum","Bulbophyllum exaltatum","Lindl.","Smidt, E.C","2007","08",NA,"Rabello, C.","1845","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Commissão Geographica e Geologica de Minas","1634",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-31 13:40:42-03","MN","R","121718","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Bulbophyllum","warmingianum","Bulbophyllum warmingianum","Cogn.","Pabst, G.F.J.","1952","10","01","Lutz, A.","1913","02",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Herbário Adolpho Lutz","415 A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-31 13:40:42-03","MN","R","35842","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Bulbophyllum","warmingianum","Bulbophyllum warmingianum","Cogn.","Pabst, G.F.J.","1959","11","08","Sampaio, A.J.","1926","05",NA,"Brasil","São Paulo","Amparo",NA,"-46.7599983215332","-22.7000007629395",NA,NA,NA,NA,"4574",NA,NA,NA,NA,NA,NA,"18036","auto",NA,NA,NA,NA,NA
"46","2014-08-04 11:37:25-03","FEMACT","MIRR","10283","S","Plantae",NA,NA,NA,"Orchidaceae","Bulbophyllum","roraimense","Bulbophyllum roraimense",NA,NA,NA,NA,NA,"Franco, J.","2013","03","07","Brasil","Roraima","Amajarí","Serra do Tepequém, Platô.","-61.3706","3.65222",NA,NA,NA,"Epífita com fruto (sem sementes).","09",NA,NA,NA,NA,NA,NA,"411632","auto",NA,NA,NA,NA,NA
"47","2019-02-15 11:46:50-02","IPA","IPA","45836","S","Plantae","Plantae",NA,NA,"Orchidaceae","Bulbophyllum","exaltatum","Bulbophyllum exaltatum","Lindl.","Smidt, E.C.","2007","08",NA,"Andrade-Lima","1978","07","19","Brasil","Bahia","Jacobina",NA,"-40.5182991027832","-11.1806001663208",NA,NA,NA,NA,"78-8605","Southern America",NA,NA,NA,"IPA0045836",NA,"62396","auto",NA,NA,NA,NA,NA
"48","2020-12-20 21:18:43-03","UFV","VIC","012954","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Bulbophyllum","exaltatum","Bulbophyllum exaltatum","Lindl.",NA,NA,NA,NA,"Gomes, V.","1968","06","25","Brasil","Minas Gerais","Juiz de Fora","Fazenda São Mateus, Mata do Rio do peixe.","-43.3502998352051","-21.7642002105713",NA,NA,NA,"Epífita encontrada em árvores de grande porte.","s.n.",NA,NA,NA,NA,"VIC012954","VIC012954","36144","auto",NA,NA,NA,NA,NA
"49","2019-11-21 14:40:39-03","UFJF","CESJ","50861","PreservedSpecimen","Plantae","Angiosperma",NA,NA,"Orchidaceae","Bulbophyllum","exaltatum","Bulbophyllum exaltatum","Lindl.","N.L. Abreu","2008","07",NA,"I.A. Costa; P.H. Nobre","2008","05","10","Brasil","Minas Gerais","Rio Preto","Serra Negra, Fazenda Tiririca.","-43.8278007507324","-22.0891990661621",NA,NA,NA,"Erva terrestre em campo rupestre. Corola amarela com manchas arroxeadas, labelo atrovinaceo.","35","América do Sul",NA,NA,NA,"CESJ050861",NA,"20815","auto",NA,NA,NA,NA,NA
"50","2021-03-01 16:49:53-03","UFJF","CESJ","58565","PreservedSpecimen","Plantae","Angiosperma",NA,NA,"Orchidaceae","Bulbophyllum","exaltatum","Bulbophyllum exaltatum","Lindl.","L. Menini Neto","2011","06",NA,"F.E. Alves; B.R.M. Bastos","2011","06","04","Brasil","Minas Gerais","Olaria","Serra do Cruz, Campo rupestre. 21º53'44,53S, 44º04'26,18O. 1453 m.s.m.","-44.073939","-21.895703","-44.073939","-21.895703",NA,"Planta rupícola, em campo rupestre. Pseubobulbo amarelo-esverdeado, folhas carnosas, verde-claras. Frutos imaturos verde-claros.","83","América do Sul","1453","1453",NA,"CESJ058565",NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-11-21 14:40:39-03","UFJF","CESJ","53259","PreservedSpecimen","Plantae","Angiosperma",NA,NA,"Orchidaceae","Bulbophyllum","exaltatum","Bulbophyllum exaltatum","Lindl.","F.S. Souza","2009","04","04","S.A. Roman; F.S. Souza; J..H.C. Ribeiro; J. Miloski; J.A. Oliveira","2009","04","04","Brasil","Minas Gerais","Lima Duarte","Serra Negra, RPPN Fazenda Serra Negra; Areial próximo a Cachoeira da Borboleta Azul","-43.793098449707","-21.8425006866455",NA,NA,NA,"Erva epífitca em candeia no campo rupestre. Flores alvas com máculas vináceas; frutos em formação.","79","América do Sul",NA,NA,NA,"CESJ053259",NA,"30417","auto",NA,NA,NA,NA,NA
"52","2019-11-21 14:40:39-03","UFJF","CESJ","43258","PreservedSpecimen","Plantae","Angiosperma",NA,NA,"Orchidaceae","Bulbophyllum","exaltatum","Bulbophyllum exaltatum","Lindl.","N.L. Abreu","2008","06",NA,"C.N. Matozinhos; B.F.Mello; F.S. Souza","2004","11","13","Brasil","Minas Gerais","Rio Preto","Serra Negra, Acima da Gruta do Funil.","-43.8278007507324","-22.0891990661621",NA,NA,NA,"Epífita, em campo rupestre, frutos passados.","168","América do Sul","1300","1300",NA,"CESJ043258",NA,"20815","auto",NA,NA,NA,NA,NA
"53","2019-11-21 14:40:39-03","UFJF","CESJ","41444","PreservedSpecimen","Plantae","Angiosperma",NA,NA,"Orchidaceae","Bulbophyllum","exaltatum","Bulbophyllum exaltatum","Lindl.","N.L. Abreu","2008","06",NA,"A.S.M. Valente; K. Antunes; C.N. Matozinhos; L.C.S. Assis; A.J. Fernandes Júnior; F.R.G. Salime","2004","02",NA,"Brasil","Minas Gerais","Rio Preto","Serra Negra, Fazenda da Tiririca","-43.8278007507324","-22.0891990661621",NA,NA,NA,"Erva rupícola no campo rupestre. Pseudobulbo amarelo, folhas verde-claras, escapo arroxeado, inflorescência verde, tépalas internamente com manchas vináceas, visíveis externamente, labelo com manchas arroxeadas e bordo alvo.","351","América do Sul",NA,NA,NA,"CESJ041444",NA,"20815","auto",NA,NA,NA,NA,NA
"54","2019-11-21 14:40:39-03","UFJF","CESJ","66129","PreservedSpecimen","Plantae","Angiosperma",NA,NA,"Orchidaceae","Bulbophyllum","exaltatum","Bulbophyllum exaltatum","Lindl.","L. Menini Neto","2010",NA,NA,"s.c.","2010",NA,NA,"Brasil","Minas Gerais","Rio Preto","Serra Negra, Gruta do Funil","-43.8278007507324","-22.0891990661621",NA,NA,NA,"Rupícola, em afloramento quartzítico. Flores imaturos jovens.","s.n.","América do Sul","900","900",NA,"CESJ066129",NA,"20815","auto",NA,NA,NA,NA,NA
"55","2019-11-21 14:40:39-03","UFJF","CESJ","53471","PreservedSpecimen","Plantae","Angiosperma",NA,NA,"Orchidaceae","Bulbophyllum","exaltatum","Bulbophyllum exaltatum","Lindl.","L. Menini Neto","2009","05","13","N.L. Abreu; C.N. Matozinhos; D. Monteiro; T.U.P. Konno","2009","05","01","Brasil","Minas Gerais","Rio Preto","Serra Negra, Trilha que segue atrás da Gruta do Funil.","-43.8278007507324","-22.0891990661621",NA,NA,NA,"Erva epífita ou rupícola em borda de mata. Flores alvas maculadas de vináceo, labelo vináceo com a margem alva.","315","América do Sul",NA,NA,NA,"CESJ053471",NA,"20815","auto",NA,NA,NA,NA,NA
"56","2019-11-21 14:40:39-03","UFJF","CESJ","8611","PreservedSpecimen","Plantae","Angiosperma",NA,NA,"Orchidaceae","Bulbophyllum","warmingianum","Bulbophyllum warmingianum","Cogn.",NA,NA,NA,NA,"L. Krieger","1970","05","13","Brasil","Minas Gerais",NA,"Serra de Ibitipoca",NA,NA,NA,NA,NA,NA,"CESJ8611","América do Sul",NA,NA,NA,"CESJ008611",NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-11-21 14:40:39-03","UFJF","CESJ","9272","PreservedSpecimen","Plantae","Angiosperma",NA,NA,"Orchidaceae","Bulbophyllum","warmingianum","Bulbophyllum warmingianum","Cogn.",NA,NA,NA,NA,"L. Krieger","1970","09","27","Brasil","Minas Gerais",NA,"Serra de Ibitipoca",NA,NA,NA,NA,NA,NA,"CESJ9272","América do Sul",NA,NA,NA,"CESJ009272",NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-11-21 14:40:39-03","UFJF","CESJ","32567","PreservedSpecimen","Plantae","Angiosperma",NA,NA,"Orchidaceae","Bulbophyllum","warmingianum","Bulbophyllum warmingianum","Cogn.",NA,NA,NA,NA,"?",NA,NA,NA,"Brasil","Minas Gerais","Lima Duarte","arredores do Parque Estadual de Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"s.n.","América do Sul",NA,NA,NA,"CESJ032567",NA,"30417","auto",NA,NA,NA,NA,NA
"59","2021-03-01 16:20:05-03","UNICAMP","UEC","180487","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Bulbophyllum","exaltatum","Bulbophyllum exaltatum","Lindl.","Forster, W","2012","04",NA,"Scatigna, AV; Pereira, CG","2012","03","31","Brazil","Minas Gerais","Joaquim Felício","Serra do Cabral, Serra do Cabral. Estrada para garimpo abandonado.","-44.130833","-17.375278","-44.130833","-17.375278",NA,"Erva rupícola. Flor vinácea. Inflorescência ca. 50cm.; Campo rupestre.","57",NA,"1034","1034",NA,"UEC086693","UEC086693",NA,NA,NA,NA,NA,NA,NA
"60","2021-03-01 16:20:05-03","UNICAMP","UEC","17212","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Bulbophyllum","exaltatum","Bulbophyllum exaltatum","Lindl.","Vieira, TL","2014","02",NA,"Semir, J","1976","03","18","Brazil","Goiás","Alto Paraíso de Goiás","Chapada dos Viadeiros, 7 km depois de Alto Paraiso.","-47.5099983215332","-14.1324996948242",NA,NA,NA,"Altura 50 cm. Flores esverdeadas rajadas de roxo escuro.; Em campo rupestre em fendas de pedras.","s.n.",NA,NA,NA,NA,"UEC070739","UEC070739","44724","auto",NA,NA,NA,NA,NA
"61","2021-03-01 16:20:05-03","UNICAMP","UEC","135354","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Bulbophyllum","exaltatum","Bulbophyllum exaltatum","Lindl.","Vieira, TL","2014","02",NA,"Kinoshita, LS; Belinello, R; Simões, AO; Endress, PK; Endress, ME","2000","02","17","Brazil","Minas Gerais","Carrancas","Alto da Serra do Moleque","-44.6425018310547","-21.4874992370605",NA,NA,NA,"Rupícola. Inflorescência recurvada no ápice. Tépalas brancas salpicadas de púrpura. Labelo articulado púrpura.; Campo rupestre.","2000/63",NA,"1400","1400",NA,"UEC064705","UEC064705","21143","auto",NA,NA,NA,NA,NA
"62","2019-08-20 10:00:33-03","UNICAMP","UEC","139192","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Bulbophyllum","exaltatum","Bulbophyllum exaltatum","Lindl.","Vieira, TL","2014","02",NA,"Singer, RB","1997","05","20","Brazil","Minas Gerais","Carrancas","Gruta da Cortina","-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,"97/38",NA,NA,NA,NA,"UEC064704","UEC064704","21143","auto",NA,NA,NA,NA,NA
"63","2021-03-01 16:20:05-03","UNICAMP","UEC","135355","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Bulbophyllum","exaltatum","Bulbophyllum exaltatum","Lindl.","Vieira, TL","2014","02",NA,"Simões, AO; Singer, RB; Lopes, CA","1998","09","22","Brazil","Minas Gerais","Carrancas","Serra de Bicas","-44.6425018310547","-21.4874992370605",NA,NA,NA,"Rupícola. Flores esverdeadas. Labelo vináceo e perianto com pintas roxas.; Afloramento no alto da serra.","330",NA,"1400","1400",NA,"UEC064703","UEC064703","21143","auto",NA,NA,NA,NA,NA
"64","2021-03-01 16:20:05-03","UNICAMP","UEC","135353","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Bulbophyllum","exaltatum","Bulbophyllum exaltatum","Lindl.","Vieira, TL","2014","02",NA,"Simões, AO; Jannini, AW; Singer, RB","1999","03","14","Brazil","Minas Gerais","Carrancas","Serra de Bicas","-44.6425018310547","-21.4874992370605",NA,NA,NA,"Rupícola. Flores branco-esverdeadas e manchadas de roxo. Labelo articulado, roxo.; Afloramento no alto da serra.","756",NA,"1400","1400",NA,"UEC064702","UEC064702","21143","auto",NA,NA,NA,NA,NA
"65","2021-03-01 16:20:05-03","UNICAMP","UEC","135358","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Bulbophyllum","exaltatum","Bulbophyllum exaltatum","Lindl.","Vieira, TL",NA,NA,NA,"Simões, AO; Jannini, AW; Singer, RB","1999","04","29","Brazil","Minas Gerais","Carrancas","Serra de Bicas, Afloramento no caminho para Pedreira do Guilherme.","-44.6425018310547","-21.4874992370605",NA,NA,NA,"Rupícola. Flores brancas com manchas purpúreas.","807",NA,NA,NA,NA,"UEC064706","UEC064706","21143","auto",NA,NA,NA,NA,NA
"66","2021-03-01 16:20:06-03","UNICAMP","UEC","83180","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Bulbophyllum","exaltatum","Bulbophyllum exaltatum","Lindl.","Vieira, TL","2014","02",NA,"Borba, EL","1996","03","13","Brazil","Minas Gerais","Itutinga","BR 265 KM 314","-44.6577987670898","-21.2980995178223",NA,NA,NA,"Rupicula; petalas e sepalas amareladas com pintas purpuras, labelo purpureo com apice branco, escapo avermelhado na base.; Campo rupestre.","180",NA,"940","940",NA,"UEC070744","UEC070744","24458","auto",NA,NA,NA,NA,NA
"67","2019-08-20 10:00:33-03","UNICAMP","UEC","17211","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Bulbophyllum","exaltatum","Bulbophyllum exaltatum","Lindl.","Guimarães, LRS","2008","10","23","Sazima, M","1972","02","10","Brazil","Minas Gerais","Jaboticatubas","Serra do Cipó. Km 114.","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"7653",NA,NA,NA,NA,"UEC081564","UEC081564","31264","auto",NA,NA,NA,NA,NA
"68","2019-08-20 10:00:33-03","UNICAMP","UEC","17210","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Bulbophyllum","exaltatum","Bulbophyllum exaltatum","Lindl.","Guimarães, LRS","2008","10","23","Sazima, M","1971","07","14","Brazil","Minas Gerais","Jaboticatubas","Serra do Cipó. Km 114.","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"7654",NA,NA,NA,NA,"UEC031426","UEC031426","31264","auto",NA,NA,NA,NA,NA
"69","2021-03-01 16:20:06-03","UNICAMP","UEC","83187","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Bulbophyllum","exaltatum","Bulbophyllum exaltatum","Lindl.","Vieira, TL","2014","02",NA,"Borba, EL","1996","03","13","Brazil","Minas Gerais","Nazareno","Serra de Camargos","-44.611400604248","-21.2164001464844",NA,NA,NA,"Campo rupestre.; Campo rupestre.","177",NA,"1050","1050",NA,"UEC070743","UEC070743","15209","auto",NA,NA,NA,NA,NA
"70","2021-03-01 16:20:06-03","UNICAMP","UEC","46944","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Bulbophyllum","exaltatum","Bulbophyllum exaltatum","Lindl.","Vieira, TL","2014","02",NA,"Semir, J; Martins, AB; Bernacci, LC; Dutilh, JHA","1987","07","01","Brazil","Minas Gerais","São Tomé das Letras",NA,"-44.9852981567383","-21.7222003936768",NA,NA,NA,"Planta com escapo de ate 60 cm, crescendo entre fendas de rochas, frutos creme-esverdeados, resto de labelo creme-avermelhado.; Campo rupestre.","19551",NA,NA,NA,NA,"UEC070740","UEC070740","16076","auto",NA,NA,NA,NA,NA
"71","2021-03-01 16:20:05-03","UNICAMP","UEC","118843","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Bulbophyllum","exaltatum","Bulbophyllum exaltatum","Lindl.","Vieira, TL","2014","02",NA,"Borba, EL","1997","05","21","Brazil","São Paulo","Atibaia","Pedra Grande","-46.5499992370605","-23.1100006103516",NA,NA,NA,"Rupicola.","301",NA,NA,NA,NA,"UEC070741","UEC070741","21675","auto",NA,NA,NA,NA,NA
"72","2019-08-20 10:00:33-03","UNICAMP","UEC","118842","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Bulbophyllum","exaltatum","Bulbophyllum exaltatum","Lindl.","Vieira, TL","2014","02",NA,"Dutilh, JHA","1997","03","04","Brazil","São Paulo","Atibaia","Pedra Grande","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"UEC070742","UEC070742","21675","auto",NA,NA,NA,NA,NA
"73","2019-08-20 10:00:33-03","UNICAMP","UEC","105347","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Bulbophyllum","exaltatum","Bulbophyllum exaltatum","Lindl.","Vieira, TL","2014","02",NA,"Pansarin, ER","1999","02","21","Brazil","São Paulo","Jundiaí","Serra do Japi, Sentido Bairro Eloy Chaves, próximo à represa do DAE.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"403",NA,NA,NA,NA,"UEC064700","UEC064700","17840","auto",NA,NA,NA,NA,NA
"74","2019-08-20 10:00:33-03","UNICAMP","UEC","122216","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Bulbophyllum","exaltatum","Bulbophyllum exaltatum","Lindl.","Vieira, TL","2014","02",NA,"Pansarin, ER","2001","06","18","Brazil","São Paulo","Jundiaí","Serra do Japi, Sentido Bairro Eloy Chaves, próximo à represa do DAE.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"851",NA,NA,NA,NA,"UEC064701","UEC064701","17840","auto",NA,NA,NA,NA,NA
"75","2021-03-01 16:20:06-03","UNICAMP","UEC","156196","S","Plantae","Liliopsida",NA,NA,"Orchidaceae","Bulbophyllum","warmingianum","Bulbophyllum warmingianum","Rchb.f.","Reis, CC; Rocha, CLM",NA,NA,NA,"Sousa, HC","1987","04","08","Brazil","Minas Gerais","Lima Duarte","P. E. de Ibitipoca, Próximo ao Morro Pião.","-43.793098449707","-21.8425006866455",NA,NA,NA,"Petalas e sepalas esverdeadas pintalgadas de marrom, labelum escuro. Flores no álcool.; Campo rupestre. Erva crescendo sobre pedra.","s.n.",NA,NA,NA,NA,"UEC062255","UEC062255","30417","auto",NA,NA,NA,NA,NA
"76","2020-04-27 16:10:56-03","UFES","VIES","13240","S","Plantae",NA,NA,NA,"Orchidaceae","Bulbophyllum","exaltatum","Bulbophyllum exaltatum","Lindl.","E.C. Smidt","2007","10",NA,"Queiroz, L.P. de","1986","11","19","Brasil","Bahia","Morro do Chapéu","Rodovia BA-052.","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,"1262",NA,NA,NA,NA,"VIES013240","VIES013240","98143","auto",NA,NA,NA,NA,NA
"77","2019-06-27 10:26:03-03","UFES","VIES","5131","S","Plantae",NA,NA,NA,"Orchidaceae","Bulbophyllum","gomesii","Bulbophyllum gomesii","Fraga","Fraga, C.N.",NA,NA,NA,"Gomes, J.M.L.; Fernandes, H.Q.B. & Martins, A.L.","1990","05","26","Brasil","Espírito Santo","Ibiraçu","Estação Ecológica Morro da Vargem. Trilha do mirante.","-40.369701385498","-19.8318996429443",NA,NA,NA,"Vegetação rupestre, subarbustiva em moitas.","1145",NA,NA,NA,NA,"VIES005131","VIES005131","13709","auto",NA,"Isotipo",NA,NA,NA
"78","2021-03-21 19:40:16-03","UFC","EAC","45840","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Bulbophyllum","exaltatum","Bulbophyllum exaltatum","Lindl.",NA,NA,NA,NA,"Castro, A.S.F.","2009","07","06","Brasil","Bahia","Morro do Chapéu","Próx. à estr. p/ o Morrão, Substrato litólico","-41.1561012268066","-11.5500001907349",NA,NA,NA,"Ruícola, flor vinho&nf;&nf;&nf;; Campo rupestre","2177","Southern America",NA,NA,NA,"EAC0045840","EAC0045840","98143","auto",NA,NA,NA,NA,NA
"79","2020-12-21 16:38:16-03","MBM","MBM","53580","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Bulbophyllum","exaltatum","Bulbophyllum exaltatum","Lindl.","Smidt, E.C.","2009","01","28","Hatschbach, G.","1977","01","15","Brazil","Bahia","Morro do Chapéu","Arredores","-41.1561012268066","-11.5500001907349",NA,NA,NA,"Ds afloramentos de arenito de topo de morro. Flor creme, estrias vinosas.","39603","Southern America",NA,NA,NA,"MBM053580","MBM053580","98143","auto",NA,NA,NA,NA,NA
"80","2020-12-21 16:38:16-03","MBM","MBM","62743","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Bulbophyllum","exaltatum","Bulbophyllum exaltatum","Lindl.","Smidt, E.C.","2009","01","23","Hatschbach, G.; Guimarães, O.; Guimarães, O.","1979","07","16","Brazil","Bahia","Morro do Chapéu","Morrão","-41.1561012268066","-11.5500001907349",NA,NA,NA,"Reptante. Flor creme, maculas vinosass","42392","Southern America","1150","1150",NA,"MBM062743","MBM062743","98143","auto",NA,NA,NA,NA,NA
"81","2019-11-01 15:28:29-03","PUC-RIO","FCAB","2032","PreservedSpecimen","Plantae",NA,NA,"Angiospermae","Orchidaceae","Bulbophyllum","ipanemensis","Bulbophyllum ipanemensis","Hoehne",NA,NA,NA,NA,"P.E. Leite S.J.","1949","03",NA,"Brasil","São Paulo","Indaiatuba","Itaicí","-47.2099990844727","-23.0900001525879",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"002032",NA,"17640","auto",NA,NA,NA,NA,NA
"82","2015-09-03 20:02:39-03","MNHN","RECOLNAT_MNHN_P","P00419832","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Bulbophyllum","geraense","Bulbophyllum geraense","Rchb.f.",NA,NA,NA,NA,"Regnell, A.F.","1847","11","16","Brésil",NA,NA,"Minas Geraes ?",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00419832' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb","P00419832","P00419832_01",NA,NA,NA,NA,NA,NA,NA
"83","2015-09-03 20:02:39-03","MNHN","RECOLNAT_MNHN_P","P00419830","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Bulbophyllum","geraense","Bulbophyllum geraense","Rchb.f.",NA,NA,NA,NA,"Regnell, A.F.","1862","5",NA,"Brésil",NA,NA,"Minas Geraes ?",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00419830' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb","P00419830","P00419830_01",NA,NA,NA,NA,"III 997",NA,NA
"84","2015-09-03 20:02:39-03","MNHN","RECOLNAT_MNHN_P","P00419831","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Bulbophyllum","geraense","Bulbophyllum geraense","Rchb.f.",NA,NA,NA,NA,"Regnell, A.F.","1862","5",NA,"Brésil",NA,NA,"Minas Geraes ?",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00419831' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb","P00419831","P00419831_01",NA,NA,NA,NA,"III 997",NA,NA
"85","2015-09-03 20:02:39-03","MNHN","RECOLNAT_MNHN_P","P00419845","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Bulbophyllum","geraense","Bulbophyllum geraense","Rchb.f.","Smidt",NA,NA,NA,"Glaziou, A.",NA,NA,NA,"Brésil",NA,NA,"Brésil",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00419845' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb","P00419845","P00419845_01",NA,NA,NA,NA,"16367 a",NA,NA
"86","2020-10-01 14:25:52-03","JBB","HEPH","7324","S","Plantae","Monocotyledon",NA,"Asparagales","Orchidaceae","Bulbophyllum","exaltatum","Bulbophyllum exaltatum","Lindl.","Smidt, EC","2007","08",NA,"Lima, IV","1991","05","06","Brasil","Minas Gerais","Monte Alegre de Minas",NA,"-48.8807983398438","-18.8705997467041",NA,NA,NA,"Cultivada no ORQ do Jardim Botânico de Brasília","32","Southern America",NA,NA,NA,NA,NA,"45497","auto",NA,NA,NA,NA,NA
"87","2020-12-11 11:44:20-03","UFMG","BHCB","179135","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Bulbophyllum","exaltatum","Bulbophyllum exaltatum","Lindl.",NA,NA,NA,NA,"Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2015","10","07","Brasil","Minas Gerais","Itabirito","RPPN Capivari II","-43.663056","-21.6425","-43.663056","-21.6425",NA,"Erva saxícola; bulbos amarelos; frutos castanhos.; Campo Rupestre Quartzítico","2679","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-11 11:44:20-03","UFMG","BHCB","100401","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Bulbophyllum","exaltatum","Bulbophyllum exaltatum","Lindl.",NA,NA,NA,NA,"Borba, EL; et al.","2006","04","21","Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.198528","-17.690028","-44.198528","-17.690028",NA,"Erva epífita.","2236","Southern America",NA,NA,NA,"BHCB001031","BHCB001031",NA,NA,NA,NA,NA,NA,NA
"89","2020-12-11 11:44:20-03","UFMG","BHCB","128086","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Bulbophyllum","exaltatum","Bulbophyllum exaltatum","Lindl.",NA,"2016","06","16","Mendes, MS; Brina, AE; Ranieri, BD; et al.","2008","04",NA,"Brasil","Bahia","Caetité","Brejinho das Ametistas, Área da Bahia Mineração","-42.546389","-14.338611","-42.546389","-14.338611",NA,"Herbaceo; Floresta Estacional Semidecidual","550","Southern America","970","970",NA,"BHCB029341",NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-11 11:44:20-03","UFMG","BHCB","145172","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Bulbophyllum","exaltatum","Bulbophyllum exaltatum","Lindl.",NA,"2013","12","03","Massensini Júnior, A; Hughes, FM","2010","07","20","Brasil","Bahia","Seabra",NA,"-41.862778","-12.407778","-41.862778","-12.407778",NA,"Erva rupícola.; Interior de mata seca.","25","Southern America","1113","1113",NA,"BHCB011995",NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-11 11:44:20-03","UFMG","BHCB","153992","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Bulbophyllum","exaltatum","Bulbophyllum exaltatum","Lindl.",NA,"2014","04","29","Mota, NFO; Giacomin, LL; Pustingue, SRR","2011","12","20","Brasil","Minas Gerais","Caldas","Serra de Caldas, Trilha para a Pedra Branca","-46.367472","-21.97925","-46.367472","-21.97925",NA,"Erva rupícola. Pseudobulo amarelado. Flores cremes com máculas e labelo vináceos.; Afloramento rochoso. Campo de altitude antropizado","2481","Southern America","1716","1716",NA,"BHCB014456",NA,NA,NA,NA,NA,NA,NA,NA
