"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","typeStatus","phylum","order","locality","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet"
"96","2021-03-15 16:37:00-03","NY","NYBG","01806252","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L.f.","C. C. Berg","A. M. Amorim","2006","04","22","Brazil","Minas Gerais","Santa Maria do Salto","-40.0544","-16.4036",NA,NA,"NY01806252","NY01806252_01","5896","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2156333' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Rosales","Povoado de Talismã, Fazenda Duas Barras, Reserva Alto Cariri. Trilha do sul que sai em Santa Maria do Salto.","950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-03-15 16:37:00-03","NY","NYBG","818050","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L.f.","C. C. Berg","H. S. Irwin","1968","01","25","Brazil","Goiás","Cocalzinho de Goiás","-48.6","-15.57",NA,NA,"NY00818050","NY00818050_01","19187","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=856492' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Rosales","50 km N. of Corumbá de Goiás on road to Niquelândia, valley of Rio Maranhão. Serra dos Pirineus.","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-03-15 16:37:00-03","NY","NYBG","790810","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L.f.","G. P. DeWolf Jr.","R. Reitz","1956","10","25","Brazil","Santa Catarina","Palhoça","-48.694057","-27.77489",NA,NA,"NY00790810","NY00790810_01","3911","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=545268' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Rosales","Piloes, Palhoça","350","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-03-15 16:37:00-03","NY","NYBG","869473","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L.f.","C. C. Berg","J. P. P. Carauta","1981","11","28","Brazil","Minas Gerais","Montes Claros","-43.8617","-16.7353",NA,NA,"NY00869473",NA,"4001","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1050833' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Rosales","Fazenda da Lapa Grande, cerca de 12 km da cidade.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-03-15 16:37:00-03","NY","NYBG","869468","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L.f.","C. C. Berg","J. E. de Paula","1983","10","15","Brazil","Mato Grosso",NA,NA,NA,NA,NA,"NY00869468",NA,"1726","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1050826' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Rosales","Barao de Melgaço, Pantanal, margem do Rio Cuiabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-03-15 16:37:00-03","NY","NYBG","790800","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L.f.","C. C. Berg","A. P. Duarte","1960","10","11","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"NY00790800","NY00790800_01","5418","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=545273' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Rosales","Mundo Nôvo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-03-15 16:37:00-03","NY","NYBG","2172574","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L.f.",NA,"C. A. Cid Ferreira","1986","05","05","Brazil","Amazonas","Jutaí","-67.5707245","-3.7276122",NA,NA,"NY02172574","NY02172574_01","7283","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2326406' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Rosales","Reserva Ecológica Jutaí-Solimões, Rio Patí afluente da margem esquerda do rio Jutaí.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-03-15 16:37:00-03","NY","NYBG","1414230","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L.f.","C. C. Berg","H. Medeiros","2010","05","03","Brazil","Acre","Xapuri","-68.2317","-10.9303",NA,NA,"NY01414230","NY01414230_01","638","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1412581' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Rosales","Seringal Cachoeira, BR 317, ramal Cachoeira 16km ao longo do ramal.","206","206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-03-15 16:37:00-03","NY","NYBG","869467","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L.f.","C. C. Berg","G. G. Hatschbach","1975","02","09","Brazil","Mato Grosso do Sul","Coxim","-54.7597","-18.5069",NA,NA,"NY00869467",NA,"36010","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1050823' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Rosales","Taquari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-03-15 16:37:00-03","NY","NYBG","573541","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L.f.","C. C. Berg","D. C. Daly","1999","03","28","Brazil","Acre","Santa Rosa do Purus","-69.9439","-9.3831",NA,NA,"NY00573541","NY00573541_01","10141","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=545264' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Rosales","Rio Chandless, tributary of Rio Purus, right bank, Canamari.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-03-15 16:37:00-03","NY","NYBG","2172581","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L.f.",NA,"J. J. Strudwick","1981","07","24","Brazil","Pará",NA,"-54.433333","-0.916667",NA,NA,"NY02172581","NY02172581_01","3508","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2326414' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Rosales","Macau airstrip, 1½ hours upstream from Lageira airstrip, on Rio Maicuru","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-03-15 16:37:00-03","NY","NYBG","2172587","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L.f.",NA,"A. S. L. da Silva","1984","03","24","Brazil","Pará","Marabá","-50.7357216","-6.0428549",NA,NA,"NY02172587","NY02172587_01","1972","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2326420' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Rosales","Serra dos Carajás. Margem do rio Itacaiunas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-03-15 16:37:00-03","NY","NYBG","25340","PreservedSpecimen","Plantae","Moraceae","Ficus","subtriplinervia","Ficus subtriplinervia","Mart.",NA,"C. F. P. von Martius","1839","09",NA,"Brazil",NA,NA,NA,NA,NA,NA,"NY00025340","NY00025340_01","584","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=392298' target='other'> <mi>dwc_moreinfo</mi></a>","isotype","Magnoliophyta","Rosales","Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-02-08 11:09:31-03","UNESP-IBB","BOTU","7381","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L.f.",NA,"Lusso, M.F.G.","1979","11","02","Brasil","São Paulo","Peruíbe","-47.033333","-24.366667","47°02'W","24°22'S","BOTU007381",NA,"27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-02-08 11:09:31-03","UNESP-IBB","BOTU","7382","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L.f.",NA,"Ferreira Neto, J.P.","1979","11","02","Brasil","São Paulo","Peruíbe","-47.033333","-24.366667","47°02'W","24°22'S","BOTU007382",NA,"35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-02-08 11:09:31-03","UNESP-IBB","BOTU","7380","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L.f.",NA,"Laschi, D.","1979","11","02","Brasil","São Paulo","Peruíbe","-47.033333","-24.366667","47°02'W","24°22'S","BOTU007380",NA,"42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-02-08 11:09:31-03","UNESP-IBB","BOTU","7377","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L.f.",NA,"Rossi, J.V.","1979","11","02","Brasil","São Paulo","Peruíbe","-47.033333","-24.366667","47°02'W","24°22'S","BOTU007377",NA,"35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-02-08 11:09:31-03","UNESP-IBB","BOTU","7378","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L.f.",NA,"Castellani, M.R.","1979","11","02","Brasil","São Paulo","Peruíbe","-47.033333","-24.366667","47°02'W","24°22'S","BOTU007378",NA,"35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-02-08 11:09:31-03","UNESP-IBB","BOTU","7385","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L.f.",NA,"Kanthack, R.A.D.","1979","11","02","Brasil","São Paulo","Peruíbe","-47.033333","-24.366667","47°02'W","24°22'S","BOTU007385",NA,"35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-02-08 11:09:31-03","UNESP-IBB","BOTU","7384","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L.f.",NA,"Marques, L.R.","1979","11","02","Brasil","São Paulo","Peruíbe","-47.033333","-24.366667","47°02'W","24°22'S","BOTU007384",NA,"35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-02-08 11:09:31-03","UNESP-IBB","BOTU","7601","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L.f.",NA,"Laschi, D.","1979","11","02","Brasil","São Paulo","Peruíbe","-47.033333","-24.366667","47°02'W","24°22'S","BOTU007601",NA,"27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-06-29 11:31:32-03","UFRJ","RFA","17975","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L.f.","J.P.P. Carauta","E.P. Heringer","1975","08","23","Brasil","Goiás","Jaraguá","-49.334400177002","-15.7568998336792",NA,NA,"RFA46101",NA,"14842",NA,NA,NA,"Árvore esguia com 5 m de altura, apoiada sobre um jatobá, caducifolia",NA,NA,NA,"Mata pau, encontrado em jatobá",NA,NA,"39368","auto",NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-11-13 09:20:20-03","UFRJ","RFA","17972","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L.f.","Carauta, J.P.P.","E.P. Heringer","1976","01","03","Brasil","Goiás","Caldas Novas","-48.625","-17.74169921875",NA,NA,"RFA46128",NA,"15273",NA,NA,NA,"Árvore frondosa, com ramos terminais, pêndulos frutos globosos, menos que o fruto do café",NA,NA,NA,"Termas do Rio Quente. Entre a margem do córrego das águas termais e o estacionamento",NA,NA,"36612","auto",NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-03-30 12:45:22-03","EAO","IAN","101126","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","Romaniuc Neto, S","Lanjouw, J; Lindeman, JC","1948","12","18","Suriname",NA,NA,"-56.5","3.6","-56.5","3.6","IAN101126",NA,"1471","Southern America",NA,NA,"Shrub-like tree, 7-8m tall; figs yellowish green.",NA,"Dicotiledônea",NA,"Hab. Inter Coppename fluv. ostium et Coronie oppidum. In swamp North of Coronie road near km 0,6.",NA,NA,NA,NA,"1996","07",NA,NA,NA,NA,NA,NA
"120","2021-03-30 12:45:22-03","EAO","IAN","111202","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","Berg, CC","Oliveira, E","1961","03","11","Brasil","Pará",NA,NA,NA,NA,NA,"IAN111202",NA,"1361","Southern America",NA,NA,"Planta sobre árvore, frutos redondos pequenos, látex branco.",NA,"Dicotiledônea",NA,"Rio Araguaia, região de Xambioá.",NA,NA,NA,NA,"1977","10",NA,NA,NA,NA,NA,NA
"121","2021-03-30 12:45:22-03","EAO","IAN","111348","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","Berg, CC","Oliveira, E","1961","03","24","Brasil","Goiás",NA,NA,NA,NA,NA,"IAN111348",NA,"1506","Southern America",NA,NA,"Árvore de 5-6m; frutos miúdos.",NA,"Dicotiledônea",NA,"Rio Corda, afl. do Araguaia, região de Araguatins. Beira do rio.",NA,NA,NA,NA,"1977","10",NA,NA,NA,NA,NA,NA
"122","2021-03-30 12:45:22-03","EAO","IAN","113262","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","Machado, AFP","Egler, WA; Irwin, HS","1961","07","31","Brasil","Amapá",NA,"-52.916667","-0.916667","-52.916667","-0.916667","IAN113262",NA,"46065","Southern America",NA,NA,"Tree to 7m. tall, with white latex, synconia green with brown tubercules.",NA,"Dicotiledônea",NA,"In dense riverside vegetation, 0,5-3km. south of Santo Antonio da Cachoeira. Only one seen.",NA,NA,NA,NA,"2017","02","20",NA,NA,NA,NA,NA
"123","2021-03-30 12:45:22-03","EAO","IAN","166836","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","Berg, CC","Evans, R; Lewis, GP","1994","07","09","Suriname","Sipaliwini",NA,"-55.15","5.6","-55.15","5.6","IAN166836",NA,"1865","Southern America",NA,NA,"Tree (strangler fig), 16m tall (as is host tree); fruit pale yellow with rust colored-reddish spots.",NA,"Dicotiledônea",NA,"Ca. 10 year abandoned open-pit bauxite mine, 0.8km S of entrance off road (Meursweg) from Zanderij Hwy. Along road through young (ca. 10 years old?) mostly secondary forest (a few original trees remaining) surrounding and above mine pit.","20","20",NA,NA,"2001","03","09",NA,NA,NA,NA,NA
"124","2021-03-30 12:45:22-03","EAO","IAN","113231","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","Machado, AFP","Egler, WA; Irwin, HS","1961","07","27","Brasil","Pará",NA,"-53","-1.5","-53","-1.5","IAN113231",NA,"46026","Southern America",NA,NA,"Low bushy tree ca. 6m. tall, synconia red.",NA,"Dicotiledônea",NA,"Among dense riverside vegetation in disturbed varzea forest on south bank of Amazon, ca. 1km. east of Arumanduba. Only 1 seen.",NA,NA,NA,NA,"2017","02","20",NA,NA,NA,NA,NA
"125","2021-03-30 12:45:22-03","EAO","IAN","139706","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.",NA,"Contreras, E","1966","03","10","Guatemala",NA,NA,NA,NA,NA,NA,"IAN139706",NA,"5538","Southern America",NA,NA,"Copo. Fruit green with redish points. Shrub about 20ft. high, 2 inches diameter.",NA,"Dicotiledônea",NA,"Departamento de Petén: On acognal north of airfield. Tikal National Park, Tikal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-03-30 12:45:22-03","EAO","IAN","139934","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.",NA,"Ortíz, TR","1969","09","14","Guatemala",NA,NA,NA,NA,NA,NA,"IAN139934",NA,"277","Southern America",NA,NA,"Arbusto de 15 pies, 10 pulgadas di[ámetro, fruto verde con puntas moradas.",NA,"Dicotiledônea",NA,"En bosque alto, lado norte del Hotel, Tikal. Petén: Tikal, Parque Nacional.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-03-30 12:45:22-03","EAO","IAN","140832","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","Berg, CC","Pena, BS da","1973","12","01","Brasil","Pará",NA,NA,NA,NA,NA,"IAN140832",NA,"399","Southern America",NA,NA,"Árvore estranguladora.",NA,"Dicotiledônea",NA,"Margem do Rio Trombetas, local Porteira. Base do Proj. RADAM. Q. SA-21-VD.",NA,NA,NA,NA,"1977","10",NA,NA,NA,NA,NA,NA
"128","2021-03-30 12:45:22-03","EAO","IAN","167270","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","Pelissari, G","Aragão, IL; Bastos, MNC","1995","07","13","Brasil","Pará","São Geraldo do Araguaia","-48.433333","-6.233333","-48.433333","-6.233333","IAN167270",NA,"202","Southern America",NA,NA,"Árvore de 4m de altura; frutos verdes com pintas marrons.",NA,"Dicotiledônea",NA,"Santa Cruz do Araguaia, margem esquerda do rio Araguaia.",NA,NA,NA,NA,"2016","03","01",NA,NA,NA,NA,NA
"129","2021-03-30 12:45:22-03","EAO","IAN","182009","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.",NA,"Souza, MAD de; Coelho, A","2000","10","17","Brasil","Pará","Almerim",NA,NA,NA,NA,"IAN182009",NA,"1661","Southern America",NA,NA,"Árvore mata-pau, aprox. 10m de altura x 40cm DAP, formando o dossel. Ritidoma marrom micro-fissurado. Casca viva avemelhada, latéx brancoSicônio verde-claro",NA,"Dicotiledônea",NA,"Várzea baixa na beira do rio Amazonas. Mata ciliar próxima a campo de gado, lado oposto da cidade. Solo típico de várzea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-03-30 12:45:22-03","EAO","IAN","183656","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.",NA,"Costa Neto, SV","2005","06","17","Brasil","Amapá",NA,NA,NA,NA,NA,"IAN183656",NA,"1895","Southern America",NA,NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-03-30 12:45:22-03","EAO","IAN","187082","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","Pederneiras, LC","Pederneiras, LC; Gaglioti, AL","2011","10","19","Brasil","Pará","Belém","-48.421944","-1.444444","-48.421944","-1.444444","IAN187082",NA,"681","Southern America",NA,NA,"Árvore 25 m, em solo semi-encharcado, na beira do igarapé da SEASA, raízes adventícias, trepadoras. Estípula verde. Sicônio verde com máculas vináceas, ostíolo crateriforme. Flores alvas com estigmas cor castanho. Formigas negras nos r",NA,"Dicotiledônea",NA,"Estrada do Cafezal, Trilha do Igarapé Catu, Mocambo.",NA,NA,NA,NA,"2011","11","22",NA,NA,NA,NA,NA
"132","2021-03-30 12:45:22-03","EAO","IAN","59550","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","Machado, AFP","Fróes, RL","1950","08","25","Brasil","Amazonas",NA,NA,NA,NA,NA,"IAN059550",NA,"26383","Southern America",NA,NA,NA,NA,"Dicotiledônea",NA,"lago de Badajós.",NA,NA,NA,NA,"2017","02","20",NA,NA,NA,NA,NA
"133","2021-03-30 12:45:22-03","EAO","IAN","61796","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","Jr; DeWolf, GP","Black, GA; Ledoux, PVD","1950","11","01","Brasil","Pará",NA,NA,NA,NA,NA,"IAN061796","IAN061796 IAN061796_e","10496","Southern America",NA,NA,NA,NA,"Dicotiledônea",NA,"Cacaual Grande. Perto de Curral Grande.",NA,NA,NA,NA,"1957","12",NA,NA,NA,NA,NA,NA
"134","2021-03-30 12:45:22-03","EAO","IAN","86095","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","Romaniuc Neto, S","Castañeda, RR","1948","02","02","Colômbia",NA,NA,NA,NA,NA,NA,"IAN086095",NA,"757",NA,NA,NA,NA,NA,"Dicotiledônea",NA,"Magdalena; Flanco Norte de La Sierra Nevada de Santa Marta.","500","500",NA,NA,"1996","07",NA,NA,NA,NA,NA,NA
"135","2021-03-30 12:45:22-03","EAO","IAN","88426","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.",NA,"Pires, JM","1955","12","15","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"IAN088426",NA,"4075","Southern America",NA,NA,"Árvore de terras férteis, infr. com pintas vermelhas quando verdes e róseas quando maduras.",NA,"Dicotiledônea",NA,"Chapada. Capinopolis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-03-30 12:45:22-03","EAO","IAN","91841","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","Berg, CC","Pires, JM; Black, GA","1956","12","17","Brasil","Pará",NA,NA,NA,NA,NA,"IAN091841",NA,"6436","Southern America",NA,NA,"Arvorezinha em savana.",NA,"Dicotiledônea",NA,"Serra do cachimbo.","425","425",NA,NA,"1977","10",NA,NA,NA,NA,NA,NA
"137","2021-04-08 17:42:56-03","EAO","IAN","XILO3300","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","Berg, CC","Oliveira, E","1961","03","11","Brasil","Pará",NA,NA,NA,NA,NA,"IANXILO3300",NA,"1361","Southern America",NA,NA,"Planta sobre árvore, frutos redondos pequenos, látex branco.",NA,"Dicotiledônea",NA,"Rio Araguaia, região de Xambioá.",NA,NA,NA,NA,"1977","10",NA,NA,NA,NA,NA,NA
"138","2021-03-30 12:45:22-03","EAO","IAN","98894","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","Berg, CC","Ferreira, E","1958","04","15","Brasil","Amazonas","Codajás","-62.0569000244141","-3.836669921875",NA,NA,"IAN098894",NA,"196","Southern America",NA,NA,"Árvore de 20m. de altura, látex creme, abundante.",NA,"Dicotiledônea",NA,"Varador de Santo Antonio.",NA,NA,"312380","auto","1977","10",NA,NA,NA,NA,NA,NA
"139","2021-03-30 12:45:22-03","EAO","IAN","191786","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","Fontes, CG","Vale, DG; Walter, BMT","2007","01","25","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"IAN191786",NA,"270","Southern America",NA,NA,"Árvore com cerca de 15m de altura. Frutos em maturação.",NA,"Dicotiledônea",NA,"Fazenda Sucupira. Borda da mata Riacho Fundo, depois da ponte.",NA,NA,"70570","auto","2007","06",NA,NA,NA,NA,NA,NA
"140","2021-03-30 12:45:22-03","EAO","IAN","191793","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","Walter, BMT","Walter, BMT","2000","07","23","Brasil","Goiás","Hidrolândia","-49.228099822998","-16.9622001647949",NA,NA,"IAN191793",NA,"4450","Southern America",NA,NA,"Árvore com 13m de altura x 90cm de DAP. Cultivada",NA,"Dicotiledônea",NA,"Região de mata semidecídua. Relevo ondulado. Latossolo vermelho amarelo com bastante cascalho superficial.",NA,NA,"34335","auto","2000","10",NA,NA,NA,NA,NA,NA
"141","2021-03-30 12:45:22-03","EAO","IAN","50132","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","Jr; DeWolf, GP","Pires, JM; Black, GA","1949","07","29","Brasil","Maranhão","Carolina","-47.4693984985352","-7.33277988433838",NA,NA,"IAN050132",NA,"1549","Southern America",NA,NA,"Árvore pequena.",NA,"Dicotiledônea",NA,NA,NA,NA,"99438","auto","1957","12",NA,NA,NA,NA,NA,NA
"142","2021-03-30 12:45:22-03","EAO","IAN","141299","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","Ribeiro, BGS","Ribeiro, BGS","1973","11","27","Brasil","Pará","Alenquer","-54.7383003234863","-1.94166994094849",NA,NA,"IAN141299",NA,"427","Southern America",NA,NA,"Árvore de 15m. e 23cm. de diâmetro. Frutos verdes.",NA,"Dicotiledônea",NA,"Rio Maicuru, Q. SA-21-XB.",NA,NA,"394828","auto","1977","08",NA,NA,NA,NA,NA,NA
"143","2021-03-30 12:45:22-03","EAO","IAN","17801","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","Jr; DeWolf, GP","Pires, JM; Black, GA","1945","12","05","Brasil","Pará","Belém","-48.5043983459473","-1.4558299779892",NA,NA,"IAN017801","IAN017801 IAN017801_e","816","Southern America",NA,NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,"48462","auto","1957","12",NA,NA,NA,NA,NA,NA
"144","2021-03-30 12:45:22-03","EAO","IAN","17672","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.","Machado, AFP","Pires, JM; Black, GA","1945","11","12","Brasil","Pará","Belém","-48.5043983459473","-1.4558299779892",NA,NA,"IAN017672","IAN017672 IAN017672_1 IAN017672_e","586","Southern America",NA,NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,"48462","auto","2017","02","20",NA,NA,NA,NA,NA
"145","2021-03-30 12:45:22-03","EAO","IAN","169338","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.",NA,"Cordeiro, MR","1999","09","29","Brasil","Pará","Belém","-48.5043983459473","-1.4558299779892",NA,NA,"IAN169338",NA,"4476","Southern America",NA,NA,NA,NA,"Dicotiledônea",NA,"Bosque Rodrigues Alves; terra firme. Inventário de 1998. Árvore B-2206.",NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-03-30 12:45:22-03","EAO","IAN","169339","PreservedSpecimen","Plantae","Moraceae","Ficus","pertusa","Ficus pertusa","L. f.",NA,"Cordeiro, MR","1999","09","29","Brasil","Pará","Belém","-48.5043983459473","-1.4558299779892",NA,NA,"IAN169339",NA,"4477","Southern America",NA,NA,NA,NA,"Dicotiledônea",NA,"Bosque Rodrigues Alves; terra firme. Inventário de 1998. Árvore B-2207.",NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA
