"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","individualCount","typeStatus"
"45","2019-11-19 14:06:44-03","UFRPE","PEUFR","42151","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll. Arg.) Pax","A. Laurênio","A. Laurênio; R. Laurênio; Z. de Andrade Lima; João (mateiro)","950","1998","03","28",NA,"Brasil","Pernambuco","Vitória de Santo Antão","Engenho Oiteirão","-35.2914009094238","-8.11806011199951",NA,"Árvore ca. de 12 m de alt.; caule com muitos cortes para extração de látex (branco abundante, tornando-se amarelado após a extração); casca viva vermelha; presença de tufos de pelos urticantes à partir de 3 m de alt. (para cima) no c","PEUFR042151",NA,NA,NA,"2003","05","21817","auto",NA,NA,NA,NA,NA,NA,NA
"46","2020-07-14 17:17:08-03","UFPB","JPB","29009","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(M.Arg.) Pax",NA,"Silva, TMC da; Almeida, K","62","2001","05","17","Southern America","Brasil","Pernambuco","São Lourenço da Mata",NA,"-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,NA,NA,NA,NA,"21764","auto",NA,NA,NA,NA,NA,NA,NA
"47","2020-04-27 16:09:37-03","UFES","VIES","20839","S","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Pax","Couto, D.R.","Manhães, V.C.; Couto, D.R. & Sobreira, R.","171","2008","12","23",NA,"Brasil","Espírito Santo","Alegre",NA,"-41.5331001281738","-20.763599395752",NA,NA,"VIES020839","VIES020839",NA,NA,"2011","08","26101","auto","16",NA,NA,NA,NA,NA,NA
"48","2020-04-27 16:09:37-03","UFES","VIES","34903","S","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Pax","K.M.P. Abreu","Lorenzoni, L.S.; Silva, R.D.; Santos, L.N.; Machado, L.A.","3","2015","02","10",NA,"Brasil","Espírito Santo","Alegre","Rive: Fragmento florestal do Polo de Educação Ambiental. Parcela.","-41.472778","-20.763611",NA,NA,"VIES034903","VIES034903",NA,NA,"2015","09",NA,NA,"03","41º28'22''W","20º45'49''S",NA,NA,NA,NA
"49","2021-02-12 18:12:05-03","UFES","VIES","36983","S","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Pax",NA,"Gurtler, J.; Dutra, S.C.","JAC 501","2018","02","21",NA,"Brasil","Espírito Santo","Nova Venécia","Fazenda Santa Rita. Ao pé da pedra da torre (P7).","-40.439444","-18.782222",NA,NA,"VIES036983","VIES036983",NA,NA,NA,NA,NA,NA,NA,"40º26'22''W","18º46'56''S",NA,NA,NA,NA
"50","2020-04-27 16:09:37-03","UFES","VIES","38678","S","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Pax","Moura, R.","Mayer, M.","1179","2014","11","10",NA,"Brasil","Espírito Santo","Baixo Guandu",NA,"-41.04","-19.62",NA,NA,"VIES038678","VIES038678",NA,NA,"2016","01",NA,NA,"27","41º2'24''W","19º37'12''S",NA,NA,NA,NA
"51","2020-04-27 16:09:37-03","UFES","VIES","38679","S","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Pax","Moura, R.","Mayer, M.","714","2014","11","19",NA,"Brasil","Espírito Santo","Cachoeiro de Itapemirim",NA,"-41.22","-20.879722",NA,NA,"VIES038679","VIES038679",NA,NA,"2016","01",NA,NA,"27","41º13'12''W","20º52'47''S",NA,NA,NA,NA
"52","2019-06-27 10:24:50-03","UFES","VIES","21304","S","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Pax","Couto, D.R.","Couto, D.R.; Manhães, V.C.; Fontana, A.P.; Kollmann, L.J.C. & Leite, V.R.","592","2008","06","25",NA,"Brasil","Espírito Santo","Alegre","São João do Norte.","-41.5331001281738","-20.763599395752",NA,NA,"VIES021304","VIES021304",NA,NA,NA,NA,"26101","auto",NA,NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:24:09-03","MBM","MBM","230562","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Muell. Arg.) Pax","Casas, J.F.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","68441","1998","10","12","Southern America","Brazil","Bahia","Aurelino Leal","Rio de Contas","-39.3272018432617","-14.3166999816895",NA,NA,"MBM230562","MBM230562",NA,NA,NA,NA,"38772","auto",NA,NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:24:09-03","MBM","MBM","284884","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Muell. Arg.) Pax","Casas, J.F.","Thomas, W.W.; et al.; et al.","12201","2000","10","03","Southern America","Brazil","Bahia","Jussari","Fazenda Serra do Teimoso","-39.4953002929688","-15.1913995742798",NA,NA,"MBM284884","MBM284884",NA,NA,NA,NA,"21386","auto",NA,NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:24:09-03","MBM","MBM","198471","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Muell. Arg.) Pax","Casas, J.F.","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","65273","1996","07","08","Southern America","Brazil","Espírito Santo","Laranja da Terra","Rio Gunadu, próximo a São João","-41.0567016601562","-19.8988990783691",NA,NA,"MBM198471","MBM198471",NA,NA,NA,NA,"17356","auto",NA,NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:24:09-03","MBM","MBM","330420","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Muell. Arg.) Pax","Cordeiro, I.","Silva, J.M.; Ribas, O.S.; Ribas, O.S.","5788","2007","04","19","Southern America","Brazil","Minas Gerais","Manga","Brejo São Caetano","-43.932201385498","-14.7558002471924",NA,"Árvore, 8m, flor esverdeada. Caatinga","MBM330420","MBM330420",NA,NA,"2009","04","51351","auto",NA,NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:24:09-03","MBM","MBM","94276","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Muell. Arg.) Pax","Casas, J.F.","Hatschbach, G.","48144","1984","09","13","Southern America","Brazil","Minas Gerais","Itaobim","Córrego Três Irmãos","-41.5032997131348","-16.5617008209229",NA,NA,"MBM094276","MBM094276",NA,NA,NA,NA,"19493","auto",NA,NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:24:09-03","MBM","MBM","62461","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Muell. Arg.) Pax","Casas, J.F.","Anderson, W.","9149","1973","04","19","Southern America","Brazil","Minas Gerais","Januária","Rodovia para Serra das Araras, ca. 13km N de Januária","-44.3616981506348","-15.4881000518799",NA,NA,"MBM062461","MBM062461",NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA
"59","2020-01-21 19:38:54-03","UESC","UESC","16616","S","Plantae","Angiospermae","Florideophycidae","Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Pax","Cellini Castro de Oliveira","Jardim, J.G.","3222","2001","03","30",NA,"Brasil","Bahia","Caculé",NA,"-42.199722","-14.511667",NA,"Árvore 8m alt.; Látex branco leitoso.","UESC0016616",NA,NA,NA,"2018","10",NA,NA,NA,"42W11'59''","14S30'42''","Dicotyledoneae",NA,NA,NA
"60","2020-12-11 11:35:15-03","UFMG","BHCB","130134","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus",NA,NA,"Felix, DF","216","2007","07","03","Southern America","Brasil","Minas Gerais","Belo Horizonte","Museu de História Natural e Jardim Botânico UFMG, Coletada em frente a mata da Psychotria. Área 3.","-43.915972","-19.891611",NA,"Arbórea de 10 a12 metros. Fruto imaturo verde, cápsula tricoca. Planta com látex.; Mata","BHCB021121",NA,"835","835","2018",NA,NA,NA,NA,"-43.915972","-19.891611",NA,NA,NA,NA
"61","2020-12-11 11:35:15-03","UFMG","BHCB","131837","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus",NA,NA,"Souza, DT; Almeida, TE; Cota, MMT","728","2009","05","27","Southern America","Brasil","Minas Gerais","Santa Rita do Itueto","Rio Manhuaçu, Às margens do Rio Manhuaçu","-41.343333","-19.4675",NA,"Árvore de 7 metros em pasto. Frutos imaturos verdes; Vegetação ciliar às margens do rio. Ambientes com pequenas manchas de vegetação ciliar, doimados por pastagens","BHCB021140",NA,"154","154","2018",NA,NA,NA,NA,"-41.343333","-19.4675",NA,NA,NA,NA
"62","2020-12-11 11:35:15-03","UFMG","BHCB","37193","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus",NA,NA,"Lombardi, JA; Salino, A","1711","1997","05","23","Southern America","Brasil","Minas Gerais","Januária","Distrito de Fabião., 2 km na estrada partindo do abrigo do Malhador","-44.254722","-15.140278",NA,"Árvore ca. 9m, com látex, folhas herbáceas, espinhos urticantes na face abaxial, botões e pedúnculos verdes, flores brancas; Mata decídua, carrasco","BHCB021139",NA,NA,NA,"2018",NA,NA,NA,NA,"-44.254722","-15.140278",NA,NA,NA,NA
"63","2020-12-11 11:35:15-03","UFMG","BHCB","82594","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus",NA,NA,"Lombardi, JA; Stehmann, JR; Mota, RC da; Temponi, LG","5297","2003","08","20","Southern America","Brasil","Minas Gerais","Salto da Divisa","Fazenda Jabuti","-40.022583","-16.038583",NA,"Árvore, ca. 15 m, com látex, tricomas dourados, urticantes, folhas papiráceas, frutos imaturos verde-acinzentados.; Mata decídua, alterada.","BHCB021123",NA,"174","174","2018",NA,NA,NA,NA,"-40.022583","-16.038583",NA,NA,NA,NA
"64","2020-12-11 11:35:15-03","UFMG","BHCB","45595","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus",NA,NA,"Tameirão Neto, E","2409","1997","03","26","Southern America","Brasil","Minas Gerais","Itueta",NA,"-41.1702995300293","-19.3941993713379",NA,"Arbóreo; Floresta Semidecidual","BHCB021125",NA,NA,NA,"2018",NA,"29671","auto",NA,NA,NA,NA,NA,NA,NA
"65","2020-12-11 11:35:15-03","UFMG","BHCB","20740","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus",NA,NA,"Horta, MB; et al.","s.n.","1990","08","19","Southern America","Brasil","Minas Gerais","Manga","Estrada para Gleba C2, DIJ","-43.932201385498","-14.7558002471924",NA,"Arbóreo; Caatinga","BHCB021134",NA,NA,NA,"2018",NA,"51351","auto",NA,NA,NA,NA,NA,NA,NA
"66","2020-12-11 11:35:15-03","UFMG","BHCB","56777","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus",NA,NA,"Costa, LVC","s.n.","2000","12","01","Southern America","Brasil","Minas Gerais","Aimorés","Fazenda Bulcão.","-41.0638999938965","-19.4958000183105",NA,NA,"BHCB021142",NA,NA,NA,"2018",NA,"54161","auto",NA,NA,NA,NA,NA,NA,NA
"67","2020-12-11 11:35:15-03","UFMG","BHCB","45485","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus",NA,NA,"Tameirão Neto, E","2493","1997","03",NA,"Southern America","Brasil","Minas Gerais","Coronel Murta","UHE Murta","-42.182201385498","-16.6189002990723",NA,"Arbóreo; Floresta Decidual, Caatinga","BHCB021141",NA,NA,NA,"2018",NA,"25575","auto",NA,NA,NA,NA,NA,NA,NA
"68","2021-02-11 17:18:51-03","UFPR","UPCB","69740","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Pax","Riina, R.","Goldenberg, R. et al.","1125","2008","05","09",NA,"Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Serra de Baixo, Santuário Mãe Peregrina. Floresta Estacional Semidecidual.","-40.441389","-18.763333",NA,"Árvore 15m, com espinhos urticantes e látex abundante. Frutos verdes. Nome popular: Cansanção..",NA,NA,"187","187","2016","11",NA,NA,NA,"-40.441389","-18.763333",NA,NA,NA,NA
"69","2008-05-27 22:02:00-03","MO","MOBOT","2927868","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll. Arg.) Pax","J. Fernández Casas","Wilson Boone","Boone 815","1985",NA,NA,"South America","Brazil","Espírito Santo",NA,"Santa Teresa. Es, Santa Teresa, Sáo Joáo De Petropolis, Escola Agrotecnica Federal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2008-05-27 22:02:00-03","MO","MOBOT","2927948","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll. Arg.) Pax","J. Fernandez Casas","Scott A. Mori","Mori 9392","1978","3","3","South America","Brazil","Bahia",NA,"Município de Itambe. Rodovia BA-265, km 8 do trecho BR-415 ( cruzamento)/Caatiba e a 15 km NW de Itapetinga em linha reta, próx. a Faz. Sáo Joao. Regiao de mata Mesofila Sul Baiana.",NA,NA,NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2008-05-27 22:02:00-03","MO","MOBOT","2928054","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll. Arg.) Pax","Fernandez Casas","James A. Ratter","Ratter 3244","1976",NA,NA,"South America","Brazil","Minas Gerais",NA,"There are many fruits on the ground, very attractive to rodents, and also a few green fruits still on the trees.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2015-07-08 16:25:00-03","MO","MOBOT","2928296","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll. Arg.) Pax","J. Fernandez Casas","W. Wayt Thomas|J. Jardim|M.R. Barbosa|M.J.N. Rodal|Sérgio C. de Sant'Ana","Thomas 12201","2000","10","3","South America","Brazil","Bahia","Jussari","Fazenda Serra do Teimoso, RPPN Serra do Teimoso.","-39.5290833","-15.1555",NA,NA,NA,NA,"300.00000000","330.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"73","2020-08-31 09:02:14-03","INPA","INPA","220575","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Pax",NA,"Castro, RM de","888","2004","02","21","Southern America","Brasil","Minas Gerais","Governador Valadares","Distrito de APA Ibituruna.","-41.9494018554688","-18.8511009216309",NA,NA,"INPA0220575","INPA0220575 INPA0220575_e",NA,NA,NA,NA,"50833","auto",NA,NA,NA,NA,NA,NA,NA
"74","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","9379",NA,"Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll. Arg.) Pax","L. Kollmann/06-07-2016","L. Kollmann; E. Bausen & W. Pizziolo","960","1998","11","10",NA,"Brasil","Espírito Santo","Santa Teresa","Estrada da Pedra do Cruzeiro p/ Pedra da Onça","-40.6002998352051","-19.9356002807617",NA,"Mata de encosta. Árvore 8m. DAP 15cm. Fuste 4m. Botões verdes.","MBML009379","MBML009379",NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA
"75","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","11230",NA,"Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll. Arg.) Pax","L. Kollmann/06-07-2016","V. Demuner; et al","121","1999","10","19",NA,"Brasil","Espírito Santo","Santa Teresa","25 de Julho","-40.604167","-19.780556",NA,"Árvore 7m, DAP 25cm, Fuste 1,5m, botões florais, flores bege, fruto jovem de cor verde. Stª Teresa a 25 de Julho, logo na saída do asfalto. Ambinte quente e ensolarado. Látex branco.","MBML011230","MBML011230",NA,NA,NA,NA,NA,NA,NA,"40W36'15","19S46'50",NA,NA,NA,NA
"76","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","23844",NA,"Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll. Arg.) Pax","L. Kollmann/06-07-2016","A. P. Fontana; et al","931","2004","10","16",NA,"Brasil","Espírito Santo","São Roque do Canaã","Distrito São Jacinto, Militon","-40.608333","-19.725",NA,"Árvore, 5m, flores e frutos verdes.","MBML023844","MBML023844",NA,NA,NA,NA,NA,NA,NA,"40W36'30","19S43'30",NA,NA,NA,NA
"77","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","2442",NA,"Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Fern.Casas","C.C. de Oliveira/20-10-2018","H. Q. Boudet Fernandes","1346","1985","07","23",NA,"Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.681389","-19.805556",NA,"Arbusto com 5m, 18cm de diâmetro, ramificado desde a base, com espinhos cor de palha nos ramos e frutos, estes verdes, lactescentes, sob um pau d'alho, campo degradado, ardiabo.","MBML002442",NA,NA,NA,NA,NA,NA,NA,NA,"40W40'53","19S48'20",NA,NA,NA,NA
"78","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","2459",NA,"Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll. Arg.) Pax","L. Kollmann/06-07-2016","W. Boone","1109","1986","02","20",NA,"Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.681389","-19.805556",NA,"Arbusto lactescente 1,5m, flores femininas verdes, masculinas brancas, estames amarelos, frutos jovens, semi sombra, capoeirão, grota.","MBML002459","MBML002459",NA,NA,NA,NA,NA,NA,NA,"40W40'53","19S48'20",NA,NA,NA,NA
"79","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","2484",NA,"Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll. Arg.) Pax","L. Kollmann/06-07-2016","W. Boone","815","1985","10","08",NA,"Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.681389","-19.805556",NA,"Arbusto 4m, 20cm de diâmetro, lactescente, ramos e folhas com espínulas urticantes, semi-sombra, sob um pau d'alho, campo de pastagens, encosta. Nome vulgar: ardiabo.","MBML002484","MBML002484",NA,NA,NA,NA,NA,NA,NA,"40W40'53","19S48'20",NA,NA,NA,NA
"80","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","35104",NA,"Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Fern.Casas","C.C. de Oliveira/20-10-2018","R. Goldenberg; et al","1125","2008","05","09",NA,"Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.441389","-18.763333",NA,NA,"MBML035104",NA,NA,NA,NA,NA,NA,NA,NA,"40W26'29","18S45'48",NA,NA,NA,NA
"81","2020-07-16 18:37:25-03","MBML","MBML-HERBARIO","41850",NA,"Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Fern.Casas","C.C. de Oliveira/20-10-2018","A. M. Assis; V. G. Demuner","1510","2008","04","25",NA,"Brasil","Espírito Santo","Nova Venécia","Serra de Cima (Torre 98/3 - LT 230 Kv Mascarenhas x Verona)","-40.482222","-18.796333",NA,"Árvore 10 m. DAP 40 cm. Látex branco. Frutos verdes. Floresta Ombrofila Densa #?# estagio medio de regeneração.","MBML041850",NA,"163","163",NA,NA,NA,NA,NA,"40W28'56","18S47'46,8",NA,NA,NA,NA
"82","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","45832",NA,"Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Fern.Casas","C.C. de Oliveira/20-10-2018","J. Gurtler; Phillippe Mioto","37","2011","12","28",NA,"Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.678278","-19.807389",NA,"Arvoredo de porte médio (6,0 mts aprox.) frutos apresentando acúleos (ardiabo).","MBML045832",NA,"196","196",NA,NA,NA,NA,NA,"40W40'41,8","19S48'26,6",NA,NA,NA,NA
"83","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","7665",NA,"Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll. Arg.) Pax","L. Kollmann/06-07-2016","L. Kollmann; E. Bausen & W. Pizziolo","507","1998","09","10",NA,"Brasil","Espírito Santo","Santa Teresa","Patrimônio. Estrada para Várzea Alegre.","-40.654722","-19.823889",NA,"Beira de estrada. Árvore 5m. DAP 20cm. Fuste 1.50m. Frutos verdes. Botões brancos.","MBML007665","MBML007665",NA,NA,NA,NA,NA,NA,NA,"40W39'17","19S49'26",NA,NA,NA,NA
"84","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","40450",NA,"Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Fern.Casas","C.C. de Oliveira/20-10-2018","V.C. Manhães; D.R. Couto & R. Sobreira","171","2008","12","23",NA,"Brasil","Espírito Santo","Alegre","PCH Santa Fé - próximo a Parcela 6","-41.5331001281738","-20.763599395752",NA,"Arvore abundante no fragmento. Folhas verdes. Inflorescência com botões florais verde-amarelado. Fruto imaturo verde. (pelos urticantes somente nos frutos. Possui látex","MBML040450",NA,NA,NA,NA,NA,"26101","auto",NA,NA,NA,NA,NA,NA,NA
"85","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","40531",NA,"Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Fern.Casas","C.C. de Oliveira/20-10-2018","D.R. Couto; V. Manhães; A.P. Fontana; L.J.C. Kollmann & V. Rocha Leite","592","2008","06","25",NA,"Brasil","Espírito Santo","Alegre","São João do Norte, PCH Santa Fé, Reservatório de Geração, Cruzeiro, Parcela 1","-41.5331001281738","-20.763599395752",NA,"Árvore, 5 metros. Frutos verdes com botões a florescer. Nome vulgar: Arbiabo. Vegetando próximo ao centro espírita, lagoa de geração..","MBML040531",NA,NA,NA,NA,NA,"26101","auto",NA,NA,NA,NA,NA,NA,NA
"86","2020-12-28 10:31:24-03","ICAUFMG","MCCA","4237","S","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Pax","XAVIER, M.V.B.","ARRUDA, D.M.; DE CASTRO, O.G., CORRÊA, G.R.; XAVIER, M.V.B.",NA,"2018","04","23",NA,"Brasil","Minas Gerais","Joaíma",NA,"-41.0306015014648","-16.6541996002197",NA,NA,"MCCA04645","MCCA04645 MCCA04645_01",NA,NA,"2020","03","49391","auto","15","-410305556.0","-166541667.0",NA,NA,NA,NA
"87","2021-03-04 11:05:11-03","UFRB","HURB","10191","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Pax.","M.Martins","Roque, A.A.; Jardim, J.G.","1553","2013","07","17",NA,"Brasil","Rio Grande do Norte","Mossoró","odovia Br 304, sentido Mossoró-Tibau; Mata do Lado esquerdo","-37.353056","-5.108056",NA,"látex branco.","HURB000010191",NA,"69","69","2018","12",NA,NA,NA,"37º21'11W","5º6'29S",NA,NA,NA,NA
"88","2021-03-04 11:05:11-03","UFRB","HURB","11155","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Pax.","M.Martins","Aona, L.Y.S.; Costa, G.; Oliveira, W.F. & Pinho, R.","4312","2015","09","08",NA,"Brasil","Bahia","Tanquinho","Trilha da Serra da Pedra Bonita;","-39.104444","-11.983333",NA,NA,"HURB000011155",NA,"420","420","2018","12",NA,NA,NA,"39º06'16W","11º59'S",NA,NA,NA,NA
"89","2021-03-04 11:05:11-03","UFRB","HURB","19982","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Pax.",NA,"Martins, M.L.L.; Ledo, C.A.S.; Ezequiel, L.; Peixoto, V.","2232","2018","09","25",NA,"Brasil","Bahia","Itaberaba",NA,"-40.3069000244141","-12.5275001525879",NA,NA,"HURB000019982",NA,NA,NA,NA,NA,"39857","auto",NA,NA,NA,NA,NA,NA,NA
"90","2021-03-04 11:05:11-03","UFRB","HURB","17408","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Pax","M.Martins","Merces, T.V.S.; Barros, F.V.V.",NA,"2018","01","20",NA,"Brasil","Bahia","Santa Maria da Vitória",NA,"-44.1980018615723","-13.3979997634888",NA,NA,"HURB000017408",NA,NA,NA,"2018","12","65782","auto",NA,NA,NA,NA,NA,NA,NA
"91","2017-11-24 14:10:38-02","UFLA","ESAL","20125","S","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","oligandrus","Cnidoscolus oligandrus","(Müll.Arg.) Pax","R.M.Santos","Santos, RM","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Juvenilia",NA,"-44.1603012084961","-14.2624998092651",NA,"árvore; ; ;; caatinga",NA,NA,NA,NA,NA,NA,"40104","auto",NA,NA,NA,NA,NA,NA,NA
