"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","year","locality","identifiedBy","yearIdentified","month","day","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount","sex"
"104","2019-11-13 11:29:38-03","USP","SPF","161280","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"Hoehne, FC","s.n.",NA,"Brasil",NA,NA,"SPF00161280",NA,"Paraná","1928",NA,"Gehrt, A",NA,"11","05","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-11-13 11:29:38-03","USP","SPF","126621","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"Assis, MA","861",NA,"Brasil",NA,NA,"SPF00126621",NA,"São Paulo","1996",NA,"Antar, GM","2016","10","23","Itirapina","-47.8199996948242","-22.25",NA,NA,"22843","auto",NA,NA,"03",NA,NA,NA,NA,NA,NA
"106","2019-11-13 11:29:38-03","USP","SPF","125296","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"Silva, JEL","39",NA,"Brasil",NA,NA,"SPF00125296",NA,"São Paulo","1986",NA,"Furlan, A","1987","08","17","Itirapina","-47.8199996948242","-22.25",NA,NA,"22843","auto",NA,NA,"01",NA,NA,NA,NA,NA,NA
"107","2019-11-13 11:29:38-03","USP","SPF","125295","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"Cesar, O","236",NA,"Brasil",NA,NA,"SPF00125295",NA,"São Paulo","1984",NA,"Furlan, A; Cesar, O","1984","09","21","Itirapina","-47.8199996948242","-22.25",NA,NA,"22843","auto",NA,NA,"09",NA,NA,NA,NA,NA,NA
"108","2019-11-13 11:29:38-03","USP","SPF","125294","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"Cesar, O","210",NA,"Brasil",NA,NA,"SPF00125294",NA,"São Paulo","1984",NA,"Furlan, A","1984","09","17","Itirapina","-47.8199996948242","-22.25",NA,NA,"22843","auto",NA,NA,"09",NA,NA,NA,NA,NA,NA
"109","2019-11-13 11:29:38-03","USP","SPF","150817","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"Morretes, BL","13",NA,"Brasil",NA,NA,"SPF00150817",NA,"São Paulo","1985",NA,"Antar, GM","2016","09","19","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,"24621","auto",NA,NA,"03",NA,NA,NA,NA,NA,NA
"110","2019-11-13 11:29:38-03","USP","SPF","171188","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"Rawitscher, FK","s.n.",NA,"Brasil",NA,NA,"SPF00171188",NA,"São Paulo","1944",NA,"Anônimo",NA,"02","27","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-11-13 11:29:38-03","USP","SPF","46975","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"Giulietti, AM","s.n.",NA,"Brasil",NA,NA,"SPF00046975",NA,"São Paulo","1986","Cerrado de Emas","Lima, RB","2003","10",NA,"Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,"24621","auto",NA,NA,"04",NA,NA,NA,NA,NA,NA
"112","2019-11-13 11:29:38-03","USP","SPF","17759","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"Sem coletor","24",NA,"Brasil",NA,NA,"SPF00017759",NA,"São Paulo","1970","Cerrado de Emas","Lima, RB","2003","09","07","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,"24621","auto",NA,NA,"04",NA,NA,NA,NA,NA,NA
"113","2019-11-13 11:29:38-03","USP","SPF","161279","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"Kirizawa, M","133",NA,"Brasil",NA,NA,"SPF00161279",NA,"São Paulo","1977","Cerrado de Emas","Kirizawa, M","1977","08","23","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,"24621","auto",NA,NA,"10",NA,NA,NA,NA,NA,NA
"114","2014-04-04 18:28:27-03","PNFM","IRAI","5276","S","Plantae","Magnoliophyta",NA,"Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"Ristow, R.","2063",NA,"Brasil",NA,"Herbácea, 30 cm, flor alba. Campo limpo seco","IRAI00005276",NA,"Paraná","2011","Parque Estadual de Vila Velha","Cordeiro, J.; Santos, E.L. dos","2012","12","29","Ponta Grossa","-49.989639","-25.239583","-49.989639","-25.239583",NA,NA,NA,NA,"05",NA,"965","965",NA,NA,NA
"115","2014-04-04 18:28:27-03","PNFM","IRAI","5728","S","Plantae","Magnoliophyta",NA,"Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"Silva, J.M.","8286",NA,"Brasil",NA,"Xilopodífera, flor creme. Campo recém queimado","IRAI00005728",NA,"Paraná","2012","Parque Estadual de Vila Velha","Cordeiro, J.; Felitto, G.","2012","03","19","Ponta Grossa","-49.995472","-25.240389","-49.995472","-25.240389",NA,NA,NA,NA,"04",NA,"950","950",NA,NA,NA
"116","2014-04-04 18:28:27-03","PNFM","IRAI","5247","S","Plantae","Magnoliophyta",NA,"Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"Ristow, R.","2034",NA,"Brasil",NA,"Herbácea, 30 cm, caule e folhas pilosos, flor alba, frutos. Campo limpo seco","IRAI00005247",NA,"Paraná","2011","Parque Estadual de Vila Velha","Cordeiro, J.; Santos, E.L. dos","2012","12","29","Ponta Grossa","-50.000694","-25.240944","-50.000694","-25.240944",NA,NA,NA,NA,"05",NA,"925","925",NA,NA,NA
"117","2014-04-04 18:28:27-03","PNFM","IRAI","2945","S","Plantae","Magnoliophyta",NA,"Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"Ristow, R.","937",NA,"Brasil",NA,"Herbácea, 40 cm, flor alba. Campo limpo","IRAI00002945",NA,"Paraná","2010","Fortaleza, Parque Estadual de Vila Velha","Cordeiro, J.; Santos, E.L. dos","2012","10","23","Ponta Grossa","-49.998722","-25.236806","-49.998722","-25.236806",NA,NA,NA,NA,"05",NA,NA,NA,NA,NA,NA
"118","2021-03-25 13:53:24-03","UNIVILLE","JOI","14654","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"B.D. Kellermann","79",NA,"Brasil",NA,"; HABITAT: cerrado","JOI014654",NA,"Paraná","2009","Parque Estadual do Cerrado.","C. Clarsen","2009","09","25","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,"44368","auto",NA,NA,"11","25",NA,NA,NA,NA,NA
"119","2019-10-07 09:36:32-03","UEFS","HUEFS","27395","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"Santos, E.P.","225",NA,"Brasil",NA,"Campo limpo úmido.","HUEFS0027395","HUEFS0027395","Paraná","1996","Recanto dos Papagaios.",NA,NA,"11","08","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"35166","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-10-07 09:36:32-03","UEFS","HUEFS","66239","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"Bautista, H.P.","3243",NA,"Brasil",NA,NA,"HUEFS0066239","HUEFS0066239","Bahia","2002","KM 9 da estrada Juá/Chapada Grande, km 33 à esquerda da BR-430 Bom Jesus da Lapa/Riacho de Santana.","F.H.F.Nascimento","2009","03","15","Bom Jesus da Lapa","-43.135278","-13.386667","43W8'7''","13S23'12''",NA,NA,"Rosanae",NA,"12",NA,"527","527",NA,NA,NA
"121","2019-10-07 09:36:32-03","UEFS","HUEFS","77911","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"Makino, H.",NA,NA,"Brasil",NA,NA,"HUEFS0077911","HUEFS0077911","São Paulo","1977","Fazenda Campina.",NA,NA,"10","21","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,"39309","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-10-07 09:36:32-03","UEFS","HUEFS","10095","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"Queiroz, L.P.de","2571",NA,"Brasil",NA,"Campo cerrado, solo arenoso.","HUEFS0010095","HUEFS0010095","São Paulo","1991","Rodovia Brotas-Itirapina, no entorncamento para Itaqueri.","R.Lima","1998","09","24","Itirapina","-47.8199996948242","-22.25",NA,NA,"22843","auto","Rosanae",NA,"12",NA,NA,NA,NA,NA,NA
"123","2019-09-04 18:43:43-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides",NA,"Type [status unknown]","F. Sellow","4768","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-09-05 15:29:37-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rhamnaceae","Crumenaria","polygaloides","aurea","Crumenaria polygaloides aurea","Hassl.","Type [status unknown]","E. Hassler","9279","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-09-05 15:29:38-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rhamnaceae","Crumenaria","polygaloides","glabrescens","Crumenaria polygaloides glabrescens","Hassl.","Type [status unknown]","E. Hassler","9338","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-01-25 15:45:30-02","IAC","IAC","10377","S","Plantae",NA,NA,"Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"A.B. Joly","s/nº",NA,"Brasil",NA,"Recebido da Faculdade de Filosofia, Ciências e Letras de São Paulo em 02/12/1948.",NA,NA,"São Paulo","1944",NA,"F. Rawitscher","1944","11","27","Pirassununga","-47.4258","-21.9961","-47.4258","-21.9961",NA,NA,NA,NA,"11","27",NA,NA,NA,NA,NA
"127","2019-01-25 15:45:30-02","IAC","IAC","44329","S","Plantae",NA,NA,"Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"W. Mantovani","1024",NA,"Brasil",NA,NA,NA,NA,"São Paulo","1980","distrito de Martinho Prado Júnior, Reserva Biológica da Fazenda Campininha","W. Mantovani","1980","09","16","Mogi Guaçu","-46.9422","-22.3722","-46.9422","-22.3722",NA,NA,NA,NA,"11","15",NA,NA,NA,NA,NA
"128","2019-07-02 15:56:30-03","UEM","HUEM","2265","S","Plantae",NA,NA,"Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek.",NA,"Marcia Rocha Saad.","s.n.",NA,"Brasil",NA,"Herva, Campo.","HUEM000010853","HUEM000010853","Paraná","1988","Capão da Onça, Campo",NA,NA,"10","22","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-11-12 17:02:57-03","UEL","FUEL","36367","PreservedSpecimen","Plantae","Tracheophyta","Rosales","Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"Forgunsen, P","4506",NA,"Paraguai",NA,NA,NA,NA,NA,NA,NA,"Haskler, E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-11-12 17:02:57-03","UEL","FUEL","51894","PreservedSpecimen","Plantae","Tracheophyta","Rosales","Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"Silva, JM; Poliquesi, CB; Maranho, LT; Ristow, R","8286",NA,"Brasil",NA,NA,NA,NA,"Paraná","2012","Parque Estadual de Vila Velha, campo recém queimado","Cordeiro, J; Felitto, G","2012","02","19","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"46557","auto",NA,NA,"04",NA,NA,NA,NA,NA,NA
"131","2020-11-12 17:02:57-03","UEL","FUEL","36369","PreservedSpecimen","Plantae","Tracheophyta","Rosales","Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"Aragaki, S; Batalha, M","204",NA,"Brasil",NA,NA,NA,NA,"São Paulo","1994","Emas","Aragaki, S; Batalha, M","1994","11","24","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,"24621","auto",NA,NA,"11",NA,NA,NA,NA,NA,NA
"132","2019-11-01 15:08:33-03","UnB","UB","107142","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"Miranda, SC; Batista, MA; Santos, ML; Carvalho, PS","188","Southern America","Brasil",NA,"Material utilizado na Tese de Doutoramento (Deptº de Ecologia UnB) de Mirley Luciene dos Santos e parcialmentenas Monografias de Graduação (Universidade Estadual de Goiás) de Marineide Abreu Batista, Plauto Simão de Carvalho e Sabrina","UB0031183","UB0031183","Goiás","2003","Parque Estadual dos Pirineus",NA,NA,"06","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-11-01 15:08:33-03","UnB","UB","166271","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"Ribas, OS; Cordeiro, J","827","Southern America","Brasil",NA,"Xilopodífera. Flor alvescente.; Campo limpo, seco",NA,NA,"Paraná ","1995","Buraco do Padre","Hatschbach, G","1996","10","27","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-11-01 15:08:33-03","UnB","UB","166270","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"Eiten, G; Campos, JMF","3420","Southern America","Brasil",NA,"Herb in fruit.; Cerrado",NA,NA,"São Paulo","1961","Ca. 7km west of RR station at city of Itirapina along road to Brotas","Eiten, G","1970","11","30","Itirapina","-47.8199996948242","-22.25",NA,NA,"22843","auto",NA,NA,NA,NA,"760","760",NA,NA,NA
"135","2019-11-01 15:08:33-03","UnB","UB","166272","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"Kuhlmann, M","4272","Southern America","Brasil",NA,"Cerrado",NA,NA,"São Paulo","1957","Fazenda Campininha, Reserva Florestal",NA,NA,"10","30","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-05-06 12:01:58-03","UFU","HUFU","24091","S","Plantae",NA,NA,"Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"Mello-Silva, R.; Farinaccio, M.A. & Costa, F.N.","1693",NA,"Brasil",NA,"Flores alvas e frutos imaturos verdes.; Campo recém queimado.","HUFU00036224",NA,"Minas Gerais","1999","Parque Nacional da Serra da Canastra, Próximo a portaria de Sacramento, 67 km de Jaguarê (Jaguari).","Nakajima, J.N.","2005","10","01","Sacramento","-47.439998626709","-19.8652992248535",NA,NA,"69737","auto",NA,NA,"03","03",NA,NA,NA,NA,NA
"137","2019-05-06 12:01:58-03","UFU","HUFU","6109","S","Plantae",NA,NA,"Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"Nakajima, J.N.; Romero, R. & Simão, D.","406",NA,"Brasil",NA,"Herbáceo, ca. 0,15 m. Cálice verde, corola branca e estilete verde.; Campo limpo, 1 mês após queimado.","HUFU00036223",NA,"Minas Gerais","1994","Parque Nacional da Serra da Canastra","Nakajima, J.N.","2005","08","19","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"57119","auto",NA,NA,"03","03",NA,NA,NA,NA,NA
"138","2019-05-06 12:01:58-03","UFU","HUFU","37499","S","Plantae",NA,NA,"Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"Pontes, A.F.; Mello-Silva, R. & Lima, L.R.","535",NA,"Brasil",NA,"Erva, ca. 10 cm. Raízes com odor lembrando ''vick''. Flores brancas, pequenas.; Campo limpo.","HUFU00036219",NA,"Minas Gerais","2002","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento, a 44km da Portaria de São Roque de Minas.","Pontes, A.F.","2003","11","07","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-05-06 12:01:58-03","UFU","HUFU","6608","S","Plantae",NA,NA,"Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"Romero, R.; et al.","1374",NA,"Brasil",NA,"Herbácea, ca. 0,30 m. Corola branca. Frutos imaturos verdes.; Campo limpo em afloramento rochoso.","HUFU00036221",NA,"Minas Gerais","1994","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento. Próximo ao posto de observação.","Andrade, T.","2005","10","18","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"57119","auto",NA,NA,"03","03",NA,NA,NA,NA,NA
"140","2019-05-06 12:01:58-03","UFU","HUFU","6428","S","Plantae",NA,NA,"Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"Romero, R.; et al.","1170",NA,"Brasil",NA,"Herbácea, ca. 0,3 m. Corola e estames brancos. Frutos verdes.; Campo sujo próximo a um afloramento rochoso, 2 meses após queimada.","HUFU00036220",NA,"Minas Gerais","1994","Parque Nacional da Serra da Canastra, Guarita de Sacramento.","Nakajima, J.N.","2005","10","14","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"57119","auto",NA,NA,"03","03",NA,NA,NA,NA,NA
"141","2019-05-06 12:01:58-03","UFU","HUFU","9960","S","Plantae",NA,NA,"Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"Romero, R.; Nakajima, J.N.; Klein, V.L.G. & Alcantara, M.B.","2771",NA,"Brasil",NA,"Herbáceo, ca. 0,1 m. Cálice amarelo e corola alva.; Campo rupestre área recem queimada.","HUFU00036222",NA,"Minas Gerais","1995","Parque Nacional da Serra da Canastra, Morro após o vale do São Francisco.","Nakajima, J.N.","2005","09","26","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"57119","auto",NA,NA,"03","03",NA,NA,NA,NA,NA
"142","2020-08-20 20:41:57-03","UFSC","FLOR","28091","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"Ribas, O.S.; Luz, M.F. da","1569",NA,"Brasil",NA,"herbácea, ereta, flor creme, 0,4m altura","FLOR0028091",NA,"Paraná","1996","Recanto dos Papagaios.","Hatschbach, G.","1997","10","28","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2017-09-11 17:13:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"Sellow, F","s.n.","Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Habitat in Brasilia meridionali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-07-02 08:40:52-03","IBt","SP","287559","S","Plantae",NA,NA,"Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"Romero, R","1374",NA,"Brasil",NA,NA,NA,NA,"Minas Gerais","1994","Parque Nacional da Serra da Canastra",NA,NA,"10","18","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-08-13 18:02:58-03","IBt","SP","299122A","S","Plantae",NA,NA,"Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"Aragaki, S","164",NA,"Brasil",NA,NA,NA,NA,"São Paulo","1994",NA,NA,NA,"10","01","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-08-13 18:02:58-03","IBt","SP","299121A","S","Plantae",NA,NA,"Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"Aragaki, S","249",NA,"Brasil",NA,NA,NA,NA,"São Paulo","1994",NA,NA,NA,"11","24","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-08-13 18:02:58-03","IBt","SP","299120A","S","Plantae",NA,NA,"Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"Aragaki, S","204",NA,"Brasil",NA,NA,NA,NA,"São Paulo","1994",NA,NA,NA,"11","24","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-11-21 10:17:23-03","IBt","SP","232411","S","Plantae",NA,NA,"Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"Barros, F","385",NA,"Brasil",NA,NA,NA,NA,"São Paulo","1980","Próx. Salto de Emas, área da Academia da FAB",NA,NA,"09","23","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-11-21 10:17:23-03","IBt","SP","13940","S","Plantae",NA,NA,"Rhamnaceae","Crumenaria","polygaloides",NA,"Crumenaria polygaloides","Reissek",NA,"Loefgren, A","CGG989",NA,"Brasil",NA,"Herbacea ereta, fl. alba.","SP007755","SP007755","São Paulo","1888","Feijão, linha Rio Claro, cerrado.","Mattos, J","1966","10","01","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,"21773","auto",NA,NA,"06",NA,NA,NA,NA,NA,NA
"150","2015-10-14 02:14:55-03","UM","RECOLNAT_UM_MPU","MPU018494","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Crumenaria","polygaloides","foliosa","Crumenaria polygaloides foliosa","Chodat & Hassl.","isotype","Hassler, E.",NA,NA,"Paraguay","hb","<a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu018494' target='other'> <mi>dwc_moreinfo</mi></a>","MPU018494",NA,NA,NA,"Iter ad Yerbales montium Sierra de Maracayu : In regione vicine Igatimi",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5467",NA,NA
"151","2018-09-11 10:48:47-03","UM","RECOLNAT_UM_MPU","MPU019545","PreservedSpecimen",NA,NA,NA,"Rhamnaceae","Crumenaria","polygaloides","glabrescens","Crumenaria polygaloides glabrescens","Hassl.","isosyntype","Hassler, E.",NA,NA,"Paraguay","hb","<a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu019545' target='other'> <mi>dwc_moreinfo</mi></a>","MPU019545",NA,NA,"1905","In viciniis Caaguazu",NA,NA,"3","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9338",NA,NA
"152","2010-08-16 16:43:37-03","GH","HU-HERB","GH 00051325","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","polygaloides","foliosa","Crumenaria polygaloides foliosa","Chodat & Hassler","Isotype","E. Hassler","5467","South America","Paraguay","Sheet",NA,NA,NA,NA,NA,"In regione vicine Igatimi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5467",NA,"undetermined"
"153","2010-08-16 16:43:33-03","GH","HU-HERB","GH 00051326","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Crumenaria","polygaloides","glabrescens","Crumenaria polygaloides glabrescens","Hassler","Type","E. Hassler","9338","South America","Paraguay","Sheet",NA,NA,NA,"Caaguazú","1905","In viciniis Caaguazu",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9338",NA,"undetermined"
