"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","typeStatus","fieldNumber","individualCount"
"112","2019-08-16 08:39:54-03","UTFPR","HCF","12606","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","E. Barboza","M.G. Caxambu","4746","2013","08","16",NA,"Brasil","MG","São José da Barra","Fazenda Nova","-46.224917","-20.713444",NA,"árvore ca. 6 m. Flores alvas. Visitada por abelhas.",NA,NA,NA,"865","865",NA,NA,"2014",NA,"46°13'29,7 W","20°42'48,4 S",NA,NA,NA,NA,NA,NA
"113","2019-08-16 08:39:54-03","UTFPR","HCF","13295","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","M.C. Duarte","R. Marquete","2961","1998","09","03",NA,"Brasil","DF","Brasília","Reserva Biológica do IBGE, lado do campo","-47.89","-15.959444",NA,"árvore ca 8 m de altura, heliófita, primeira ramificação ca. 2,20 m do solo; tronco com casca corticosa, fissurada, cor cinza; folhas e folíolos coriáceos; discolor verde, opacas nas duas faces; frutos abertos com paina amarela e sementes marrons, frutos imaturos de cor verde, visitada por insetos. frequencia: ocasional. Textura do solo: argilosa. Vegetação: campo cerrado aberto.",NA,NA,NA,"1075","1075",NA,NA,"2007",NA,"47°53'24 W","15°57'34 S",NA,NA,NA,NA,NA,NA
"114","2019-08-16 08:39:54-03","UTFPR","HCF","1804","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","F.C.A. Oliveira","C. Lima","53","2004","09","30",NA,"Brasil","DF","Brasília","Reserva Ecológica do IBGE. Estrada para","-47.877778","-15.947222",NA,"árvore heliófita ca. 4,5 m alt. x 0,13 m DAP. Casca suberosa, folhas discolores, coriáceas; frutos marrons, deiscentes, soltando paina. Vegetação: Cerrado. Solo: Latossolo pedregoso.",NA,NA,NA,"1.1","1.1",NA,NA,"2004","09","47°52'40 W","15°56'50 S",NA,NA,NA,NA,NA,NA
"115","2020-02-10 08:20:57-03","UTFPR","HCF","30255","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","T.M. Macedo","G. Hatschbach","73708","2002","08","20",NA,"Brasil","MG","Cristália","Rodovia Grão Mogol a Cristália, próximo","-42.8622016906738","-16.8003005981445",NA,"árvore, 5 m, flor alva.",NA,NA,NA,NA,NA,"30029","auto","2014","09",NA,NA,NA,NA,"01",NA,NA,NA
"116","2020-10-07 16:08:35-03","UFRRJ","RBR","33742","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart.) Schott & Endl.","T.D. Gaui, D.C. Carvalho","R.G. Giácomo","s.n.","2008","07",NA,NA,"Brasil","Minas Gerais","Morada Nova de Minas","Estação Ecológica de Pirapitinga","-45.3567008972168","-18.6044006347656",NA,NA,"RBR00033742",NA,NA,NA,NA,"44039","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2013-04-01 09:17:00-03","IPT","BCTW","15978","S","Plantae","Magnoliophyta",NA,NA,"Eriotheca","pubescens","Eriotheca pubescens","Scott. & Endl.","Botânicos da Reserva Ecológica",NA,NA,NA,NA,NA,NA,"Brasil","Distrito Federal",NA,"Reserva Ecológica do Instituto Brasileiro de Geografia e Estatística (IBGE)","-47.885278","-15.944722",NA,"árvores finas, indivíduos adultos. Discos obtidos à 30 cm. do solo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47W53'07","15S56'41","Magnoliopsida",NA,NA,NA,NA,NA
"118","2020-12-21 16:33:08-03","MBM","MBM","290877","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott. ex Endl.","Carvalho Sobrinho, J.G.","Hatschbach, G.; et al.; et al.","75986","2003","07","01","Southern America","Brazil","Minas Gerais","Montes Claros","Rod. BR-365, alto da serra","-43.8616981506348","-16.7350006103516",NA,NA,"MBM290877","MBM290877",NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:33:08-03","MBM","MBM","387974","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott. ex Endl.","Uhlmann, A.","Uhlmann, A.","542","2013","06","02","Southern America","Brazil","Goiás","Formosa","Campo de Instrução militar","-47.324181","-16.625556",NA,"Árvore de aproximadamente 5m. Flores com pétalas brancas.; Cerrado. Campo cerrado sobre latossolo vermelho.","MBM387974","MBM387974",NA,"910","910",NA,NA,"2013","08","-47.324181","-16.625556",NA,NA,"02",NA,NA,NA
"120","2020-12-21 16:33:08-03","MBM","MBM","397317","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott. ex Endl.","Barboza, E.","Caxambu, M.G.","4746","2013","08","16","Southern America","Brazil","Minas Gerais","São José da Barra","Fazenda Nova","-46.224917","-20.713444",NA,"Árvore ca. 6m. Flores alvas. Visitada por abelhas.; Savana (cerrado). Relevo suave-ondulado.","MBM397317","MBM397317",NA,"865","865",NA,NA,"2014",NA,"-46.224917","-20.713444",NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:33:08-03","MBM","MBM","84241","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott. ex Endl.","Ana dú Bocage","Hatschbach, G.; Kummrow, R.; Kummrow, R.","46608","1983","06","23","Southern America","Brazil","Goiás","Cristalina","Serra dos Cristais","-47.6136016845703","-16.7686004638672",NA,NA,"MBM084241","MBM084241",NA,NA,NA,"85457","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:33:08-03","MBM","MBM","184974","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott. ex Endl.","Carvalho Sobrinho, J.G.","Hatschbach, G.; Motta, J.T.; Motta, J.T.","63263","1995","08","22","Southern America","Brazil","Minas Gerais","Claro dos Poções","Rod. BR-365","-44.2085990905762","-17.0797004699707",NA,NA,"MBM184974","MBM184974",NA,NA,NA,"29824","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2013-11-04 15:11:15-02","MNHN","RECOLNAT_MNHN_P","P00402645","PreservedSpecimen",NA,NA,NA,"Malvaceae","Bombax","pubescens","Bombax pubescens","Mart. & Zucc.",NA,"Claussen",NA,NA,NA,NA,NA,"Brésil",NA,NA,"s.loc.",NA,NA,"xy","Numéro sur le bois ou l'étiquette : 1391 [2] / Récolement : x 2 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00402645' target='other'> <mi>dwc_moreinfo</mi></a>","P00402645",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2015-09-04 19:16:02-03","MNHN","RECOLNAT_MNHN_P","P06627661","PreservedSpecimen",NA,NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens tomentosa","(A.St.-Hil., Juss. & Cambess.) A.Robyns","Carvalho-Sobrinho","Riedel",NA,"1834","8","1",NA,"Brasil",NA,NA,"Prov. Goiás. Minas .",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06627661' target='other'> <mi>dwc_moreinfo</mi></a>","P06627661","P06627661_01","tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2015-09-04 19:16:02-03","MNHN","RECOLNAT_MNHN_P","P06627666","PreservedSpecimen",NA,NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens tomentosa","(A.St.-Hil., Juss. & Cambess.) A.Robyns","Carvalho-Sobrinho","Regnell",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06627666' target='other'> <mi>dwc_moreinfo</mi></a>","P06627666","P06627666_01","tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"III 286 a",NA
"126","2015-09-04 19:16:02-03","MNHN","RECOLNAT_MNHN_P","P06627668","PreservedSpecimen",NA,NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens tomentosa","(A.St.-Hil., Juss. & Cambess.) A.Robyns","Carvalho-Sobrinho","Glaziou, A.",NA,"1894","8","25",NA,"Brasil","Goiás",NA,"Bela Vista.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06627668' target='other'> <mi>dwc_moreinfo</mi></a>","P06627668","P06627668_01","tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20722",NA
"127","2015-09-03 20:51:19-03","MNHN","RECOLNAT_MNHN_P","P00638126","PreservedSpecimen",NA,NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Robyns","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","Minas Gerais",NA,"Province de Minas Geraes",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00638126' target='other'> <mi>dwc_moreinfo</mi></a>","P00638126","P00638126_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 1618",NA
"128","2015-09-04 19:16:02-03","MNHN","RECOLNAT_MNHN_P","P06627669","PreservedSpecimen",NA,NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.",NA,NA,NA,NA,NA,NA,NA,"[Bresil]",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06627669' target='other'> <mi>dwc_moreinfo</mi></a>","P06627669","P06627669_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2015-09-04 19:16:02-03","MNHN","RECOLNAT_MNHN_P","P06627670","PreservedSpecimen",NA,NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.",NA,"Claussen",NA,"1840","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06627670' target='other'> <mi>dwc_moreinfo</mi></a>","P06627670","P06627670_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"130","2015-09-04 19:16:02-03","MNHN","RECOLNAT_MNHN_P","P06627671","PreservedSpecimen",NA,NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.",NA,"Claussen, M.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06627671' target='other'> <mi>dwc_moreinfo</mi></a>","P06627671","P06627671_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16",NA
"131","2015-09-04 19:16:02-03","MNHN","RECOLNAT_MNHN_P","P06627673","PreservedSpecimen",NA,NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.",NA,"Jussieu, A.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06627673' target='other'> <mi>dwc_moreinfo</mi></a>","P06627673","P06627673_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2015-09-05 08:35:56-03","MNHN","RECOLNAT_MNHN_P","P00602305","PreservedSpecimen",NA,NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens tomentosa","(A.St.-Hil., Juss. & Cambess.) A.Robyns","Robyns","Saint-Hilaire, A. de",NA,"1861",NA,NA,NA,"Brésil",NA,NA,"Province de Goyaz",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00602305' target='other'> <mi>dwc_moreinfo</mi></a>","P00602305","P00602305_01","tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 748",NA
"133","2015-09-19 14:09:36-03","MNHN","RECOLNAT_MNHN_P","P00602306","PreservedSpecimen",NA,NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens tomentosa","(A.St.-Hil., Juss. & Cambess.) A.Robyns","Robyns","Saint-Hilaire, A. de",NA,"1861",NA,NA,NA,"Brésil",NA,NA,"Province de Goyaz",NA,NA,"hb","dedit Aug. de St.-Hilaire <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00602306' target='other'> <mi>dwc_moreinfo</mi></a>","P00602306","P00602306_01","tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 748",NA
"134","2015-09-04 00:31:31-03","MNHN","RECOLNAT_MNHN_P","P00602307","PreservedSpecimen",NA,NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens tomentosa","(A.St.-Hil., Juss. & Cambess.) A.Robyns",NA,"Saint-Hilaire, A. de",NA,"1861",NA,NA,NA,"Brésil",NA,NA,"Province de Goyaz",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00602307' target='other'> <mi>dwc_moreinfo</mi></a>","P00602307","P00602307_01","tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 748",NA
"135","2015-09-04 19:16:02-03","MNHN","RECOLNAT_MNHN_P","P06627654","PreservedSpecimen",NA,NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens tomentosa","(A.St.-Hil., Juss. & Cambess.) A.Robyns","Carvalho-Sobrinho","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Goiás",NA,"Bella Vista, à l´entrance de bois.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06627654' target='other'> <mi>dwc_moreinfo</mi></a>","P06627654","P06627654_01","tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2015-09-04 19:16:02-03","MNHN","RECOLNAT_MNHN_P","P06627667","PreservedSpecimen",NA,NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens tomentosa","(A.St.-Hil., Juss. & Cambess.) A.Robyns","Carvalho-Sobrinho","Glaziou",NA,"1894","10","4",NA,"Brasil","Goiás","Bela Vista de Goiás",NA,"-48.9533004760742","-16.9727993011475","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06627667' target='other'> <mi>dwc_moreinfo</mi></a>","P06627667","P06627667_01","tomentosa",NA,NA,"39117","auto",NA,NA,NA,NA,NA,NA,NA,NA,"20722",NA
"137","2015-09-04 19:16:02-03","MNHN","RECOLNAT_MNHN_P","P06627661","PreservedSpecimen",NA,NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens tomentosa","(A.St.-Hil., Juss. & Cambess.) A.Robyns","Carvalho-Sobrinho","Riedel",NA,"1834","8","1",NA,"Brasil",NA,NA,"Prov. Goiás. Minas .",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06627661' target='other'> <mi>dwc_moreinfo</mi></a>","P06627661","P06627661_01","tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2015-09-04 19:16:02-03","MNHN","RECOLNAT_MNHN_P","P06627666","PreservedSpecimen",NA,NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens tomentosa","(A.St.-Hil., Juss. & Cambess.) A.Robyns","Carvalho-Sobrinho","Regnell",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06627666' target='other'> <mi>dwc_moreinfo</mi></a>","P06627666","P06627666_01","tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"III 286 a",NA
"139","2015-09-04 19:16:02-03","MNHN","RECOLNAT_MNHN_P","P06627668","PreservedSpecimen",NA,NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens tomentosa","(A.St.-Hil., Juss. & Cambess.) A.Robyns","Carvalho-Sobrinho","Glaziou, A.",NA,"1894","8","25",NA,"Brasil","Goiás",NA,"Bela Vista.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06627668' target='other'> <mi>dwc_moreinfo</mi></a>","P06627668","P06627668_01","tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20722",NA
"140","2015-09-05 08:35:56-03","MNHN","RECOLNAT_MNHN_P","P00602305","PreservedSpecimen",NA,NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens tomentosa","(A.St.-Hil., Juss. & Cambess.) A.Robyns","Robyns","Saint-Hilaire, A. de",NA,"1861",NA,NA,NA,"Brésil",NA,NA,"Province de Goyaz",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00602305' target='other'> <mi>dwc_moreinfo</mi></a>","P00602305","P00602305_01","tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 748",NA
"141","2015-09-19 14:09:36-03","MNHN","RECOLNAT_MNHN_P","P00602306","PreservedSpecimen",NA,NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens tomentosa","(A.St.-Hil., Juss. & Cambess.) A.Robyns","Robyns","Saint-Hilaire, A. de",NA,"1861",NA,NA,NA,"Brésil",NA,NA,"Province de Goyaz",NA,NA,"hb","dedit Aug. de St.-Hilaire <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00602306' target='other'> <mi>dwc_moreinfo</mi></a>","P00602306","P00602306_01","tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 748",NA
"142","2015-09-04 00:31:31-03","MNHN","RECOLNAT_MNHN_P","P00602307","PreservedSpecimen",NA,NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens tomentosa","(A.St.-Hil., Juss. & Cambess.) A.Robyns",NA,"Saint-Hilaire, A. de",NA,"1861",NA,NA,NA,"Brésil",NA,NA,"Province de Goyaz",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00602307' target='other'> <mi>dwc_moreinfo</mi></a>","P00602307","P00602307_01","tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 748",NA
"143","2015-09-04 19:16:02-03","MNHN","RECOLNAT_MNHN_P","P06627654","PreservedSpecimen",NA,NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens tomentosa","(A.St.-Hil., Juss. & Cambess.) A.Robyns","Carvalho-Sobrinho","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Goiás",NA,"Bella Vista, à l´entrance de bois.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06627654' target='other'> <mi>dwc_moreinfo</mi></a>","P06627654","P06627654_01","tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2015-09-04 19:16:02-03","MNHN","RECOLNAT_MNHN_P","P06627667","PreservedSpecimen",NA,NA,NA,"Malvaceae","Eriotheca","pubescens","Eriotheca pubescens tomentosa","(A.St.-Hil., Juss. & Cambess.) A.Robyns","Carvalho-Sobrinho","Glaziou",NA,"1894","10","4",NA,"Brasil","Goiás","Bela Vista de Goiás",NA,"-48.9533004760742","-16.9727993011475","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06627667' target='other'> <mi>dwc_moreinfo</mi></a>","P06627667","P06627667_01","tomentosa",NA,NA,"39117","auto",NA,NA,NA,NA,NA,NA,NA,NA,"20722",NA
"145","2020-10-01 14:23:12-03","JBB","HEPH","2322","S","Plantae","Dicotyledon","Malvales","Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Silva, QJ da","Silva, QJ da","85","1972","10","17","Southern America","Brasil","Distrito Federal","Guará","Parque do Guará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1972",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-10-01 14:23:12-03","JBB","HEPH","10441","S","Plantae","Dicotyledon","Malvales","Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Boaventura, M","Boaventura, M","122A","1994","07","22","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.85","-15.866667",NA,NA,NA,NA,NA,"1102","1102",NA,NA,"1994",NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA
"147","2020-10-01 14:23:12-03","JBB","HEPH","6428","S","Plantae","Dicotyledon","Malvales","Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Silva, JCS","Silva, JCS","696","1988","08","25","Southern America","Brasil","Distrito Federal","Planaltina","Área de Reserva do CPAC","-47.5625","-15.4375",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1988",NA,"-47.5625","-15.4375",NA,NA,NA,NA,NA,NA
"148","2020-10-01 14:23:12-03","JBB","HEPH","12044","S","Plantae","Dicotyledon","Malvales","Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Boaventura, M","Boaventura, M","296","1996","06","04","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília Campo cerrado","-47.85","-15.866667",NA,NA,NA,NA,NA,"1102","1102",NA,NA,"1996",NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA
"149","2020-10-01 14:23:12-03","JBB","HEPH","12064","S","Plantae","Dicotyledon","Malvales","Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Nóbrega, MGG","Nóbrega, MGG","464","1996","05","31","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília próximo ao Transecto 5","-47.85","-15.866667",NA,NA,NA,NA,NA,"1102","1102",NA,NA,"1996",NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA
"150","2020-10-01 14:23:12-03","JBB","HEPH","29410","S","Plantae","Dicotyledon","Malvales","Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Fernandes, MH","Fernandes, MH; Teixeira, BR; Brant, HSC; Mello, JSG; Cavechia, LA","70","2012","04","19","Southern America","Brasil","Distrito Federal","Planaltina","Fazenda Santa Cecília, Núcleo Rural Rajadinha II","-47.5625","-15.4375",NA,"Frequente a ocasional no local",NA,NA,NA,"968","968",NA,NA,"2012","04","-47.5625","-15.4375",NA,NA,NA,NA,NA,NA
"151","2020-10-01 14:23:12-03","JBB","HEPH","17731","S","Plantae","Dicotyledon","Malvales","Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Ramos, AE","Monteiro, RCB; Oliveira, MS","61","2002","05","07","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília - Área alterada do antigo Projeto do IBDF,próximo ao Modelo Filogenético","-47.85","-15.866667",NA,NA,NA,NA,NA,"1102","1102",NA,NA,"2002",NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA
"152","2020-10-01 14:23:12-03","JBB","HEPH","17773","S","Plantae","Dicotyledon","Malvales","Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Ramos, AE","Monteiro, RCB; Paiva, VF","103","2002","05","10","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília - Área do antigo Projeto do IBDF - próximo do Modelo Filogenético","-47.85","-15.866667",NA,NA,NA,NA,NA,"1102","1102",NA,NA,"2002",NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA
"153","2020-10-01 14:23:12-03","JBB","HEPH","2535","S","Plantae","Dicotyledon","Malvales","Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Maury, CM","Maury, CM","163","1982","06","28","Southern America","Brasil","Distrito Federal","Planaltina","Estação Ecológica de Águas Emendadas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-10-01 14:23:12-03","JBB","HEPH","2614","S","Plantae","Dicotyledon","Malvales","Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Oliveira, PEAM de","Proença, CEB","154","1982","06","11","Southern America","Brasil","Distrito Federal","Planaltina","Estação Ecológica de Águas Emendadas",NA,NA,NA,"Praticamente desfolhada.flores com calice marrom claro,petalas brancas amarelas ate nos bordos.e Anteras vermelhas.",NA,NA,NA,NA,NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-10-01 14:23:12-03","JBB","HEPH","4285","S","Plantae","Dicotyledon","Malvales","Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Ferreira, MB","Ferreira, MB","s.n.","1972","04","21","Southern America","Brasil","Distrito Federal","Planaltina","Estação Ecológica de Águas Emendadas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1972",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-10-01 14:23:12-03","JBB","HEPH","8783","S","Plantae","Dicotyledon","Malvales","Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Duarte, MC","Vieira, RF; Salles, AEH; Silva, OA da; Salas, AR","511","1990","09","25","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Chapadinha em José Pires; APA da Cafuringa","-48.116667","-15.55",NA,"Pouco frequente",NA,NA,NA,"1000","1000",NA,NA,"2007","02","-48.116667","-15.55",NA,NA,NA,NA,NA,NA
"157","2020-10-01 14:23:12-03","JBB","HEPH","869","S","Plantae","Dicotyledon","Malvales","Malvaceae","Eriotheca","pubescens","Eriotheca pubescens","(Mart. & Zucc.) Schott & Endl.","Ferreira, MB","Ferreira, MB","829","1971","07","15","Southern America","Brasil","Distrito Federal","Planaltina","Estação Ecológica de Águas Emendadas","-47.5625","-15.4375",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1971",NA,"-47.5625","-15.4375",NA,NA,NA,NA,NA,NA
