"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","identifiedBy","maximumElevationInMeters","minimumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"100","2015-09-03 20:17:13-03","MNHN","RECOLNAT_MNHN_P","P00152242","PreservedSpecimen",NA,NA,NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens","Aiton",NA,"Bonpland, A.J.A.|de, Humboldt A.",NA,NA,NA,NA,NA,"Colombie",NA,NA,"Crescit prope Turbaco et Los Volcancitos, in humidis regni Novogranatensis",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00152242' target='other'> <mi>dwc_moreinfo</mi></a>","P00152242","P00152242_01",NA,NA,"Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1442",NA
"101","2015-09-03 20:17:13-03","MNHN","RECOLNAT_MNHN_P","P00152243","PreservedSpecimen",NA,NA,NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens","Aiton",NA,"Bonpland, A.J.A.|de, Humboldt A.",NA,NA,NA,NA,NA,"Colombie",NA,NA,"Crescit prope Turbaco et Los Volcancitos, in humidis regni Novogranatensis",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00152243' target='other'> <mi>dwc_moreinfo</mi></a>","P00152243","P00152243_01",NA,NA,"Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2015-09-03 20:17:13-03","MNHN","RECOLNAT_MNHN_P","P00152244","PreservedSpecimen",NA,NA,NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens","Aiton",NA,"Bonpland, A.J.A.|de, Humboldt A.",NA,NA,NA,NA,NA,"Colombie",NA,NA,"Crescit prope Turbaco et Los Volcancitos, in humidis regni Novogranatensis",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00152244' target='other'> <mi>dwc_moreinfo</mi></a>","P00152244","P00152244_01",NA,NA,"Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2015-09-03 20:14:34-03","MNHN","RECOLNAT_MNHN_P","P02054764","PreservedSpecimen",NA,NA,NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens","Aiton",NA,"Saint-Hilaire",NA,"1816","1","1",NA,"Brasil","Santa Catarina",NA,"Province de Sainte-Catherine",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02054764' target='other'> <mi>dwc_moreinfo</mi></a>","P02054764","P02054764_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1741",NA
"104","2015-09-03 20:14:34-03","MNHN","RECOLNAT_MNHN_P","P02054768","PreservedSpecimen",NA,NA,NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens","Aiton",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Santa Catarina",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02054768' target='other'> <mi>dwc_moreinfo</mi></a>","P02054768","P02054768_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1741",NA
"105","2015-09-03 20:15:12-03","MNHN","RECOLNAT_MNHN_P","P02055403","PreservedSpecimen",NA,NA,NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens","Aiton",NA,"Saint-Hilaire",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02055403' target='other'> <mi>dwc_moreinfo</mi></a>","P02055403","P02055403_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2015-09-03 20:15:12-03","MNHN","RECOLNAT_MNHN_P","P02055404","PreservedSpecimen",NA,NA,NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens","Aiton",NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02055404' target='other'> <mi>dwc_moreinfo</mi></a>","P02055404","P02055404_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2015-09-03 20:14:34-03","MNHN","RECOLNAT_MNHN_P","P02054766","PreservedSpecimen",NA,NA,NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens","Aiton",NA,"Weddell, H.A.",NA,"1844","9","1",NA,"Brasil","Goiás","Mara Rosa","Sertao d´ Amaroleité","-49.1772003173828","-14.0164003372192","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02054766' target='other'> <mi>dwc_moreinfo</mi></a>","P02054766","P02054766_01","69476","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2015-09-03 20:14:34-03","MNHN","RECOLNAT_MNHN_P","P02054767","PreservedSpecimen",NA,NA,NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens","Aiton",NA,"Weddell, H.A.",NA,NA,NA,NA,NA,"Brasil","Goiás","Mara Rosa","Sertão d´ Amaroleité","-49.1772003173828","-14.0164003372192","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02054767' target='other'> <mi>dwc_moreinfo</mi></a>","P02054767","P02054767_01","69476","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2776",NA
"109","2020-12-11 11:43:19-03","UFMG","BHCB","10621","PreservedSpecimen","Plantae","Monocotyledon",NA,"Amaryllidaceae","Crinum","americanum","Crinum americanum",NA,NA,"Silva, JM","1450","1995","02","27","Southern America","Brasil","Paraná","Guaratuba","Rio Capivara","-48.5746994018555","-25.8827991485596",NA,"Flor alva com nervuras vinosas.; Margem do rio sujeito a enchentes do mar.","BHCB055098","BHCB055098","41937","auto",NA,"4","3","2000","10",NA,NA,NA,NA,NA,NA,NA
"110","2021-02-11 17:17:48-03","UFPR","UPCB","88727","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"Araujo, E.S. | Padial, A.A.","95","2017","09","25",NA,"Brasil","Paraná","Pontal do Paraná","Rio Guaraguaçu","-48.555","-25.764167",NA,"Macrófita aquática emergente. Flores marrons.","UPCB0033817","UPCB0033817",NA,NA,"Araujo, E.S.",NA,NA,"2017","10",NA,"-48.555000","-25.764167",NA,NA,NA,NA
"111","2021-02-11 17:17:48-03","UFPR","UPCB","92712","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"Araujo, E.S. et al.","67","2017","04","25",NA,"Brasil","Paraná","Pontal do Paraná","Rio Guaraguaçu","-48.555","-25.764167",NA,NA,"UPCB0033789","UPCB0033789",NA,NA,"Araujo, E.S.",NA,NA,"2017",NA,NA,"-48.555000","-25.764167",NA,NA,NA,NA
"112","2021-02-11 17:17:48-03","UFPR","UPCB","92713","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"Araujo, E.S. et al.","67","2017","04","25",NA,"Brasil","Paraná","Pontal do Paraná","Rio Guaraguaçu","-48.555","-25.764167",NA,NA,"UPCB0033789","UPCB0033789",NA,NA,"Araujo, E.S.",NA,NA,"2017",NA,NA,"-48.555000","-25.764167",NA,NA,NA,NA
"113","2021-02-11 17:17:48-03","UFPR","UPCB","92728","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"Araujo, E.S. | Padial, A.A.","95","2017","09","25",NA,"Brasil","Paraná","Pontal do Paraná","Rio Guaraguaçu","-48.555","-25.764167",NA,"Macrófita aquática emergente. Flores marrons.","UPCB0033817","UPCB0033817",NA,NA,"Araujo, E.S.",NA,NA,"2017","10",NA,"-48.555000","-25.764167",NA,NA,NA,NA
"114","2021-02-11 17:17:48-03","UFPR","UPCB","58252","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","salsum","Crinum salsum","P.Ravenna",NA,"Gazola, F.F.S.","6","2007","03","10",NA,"Brasil","Paraná","Paranaguá","Rio Guaraguaçu.","-25.75","-48.583333",NA,"Herbácea ocorrendo em alagadiços. Flores alvas. Floresta Ombrófila Densa.",NA,NA,NA,NA,"Matos, F.B.",NA,NA,"2007","09",NA,"-25.75","-48.583333",NA,NA,NA,NA
"115","2021-02-11 17:17:48-03","UFPR","UPCB","44076","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","salsum","Crinum salsum","P.Ravenna",NA,"Hatschbach, G.","71887","2000","12","13",NA,"Brasil","Santa Catarina","Laguna","Caputera","-48.7807998657227","-28.4825000762939",NA,"Mangue na orla da lagoa, flor alva, estrias purpúreas. Alt. 5-8m s.n.m..",NA,NA,"21199","auto","Hatschbach, G.",NA,NA,"2001","01","01",NA,NA,NA,NA,NA,NA
"116","2021-02-11 17:17:48-03","UFPR","UPCB","40143","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","salsum","Crinum salsum","P.Ravenna",NA,"Borgo, M.","303","1998","12","17",NA,"Brasil","Paraná","Guaratuba","Ilha da Paca","-48.5746994018555","-25.8827991485596",NA,"Herbácea rizomatosa de flores brancas, estames vinosos, frequente em local inundável, brejo..",NA,NA,"41937","auto","Hatschbach, G.",NA,NA,"1999","02",NA,NA,NA,NA,NA,NA,NA
"117","2021-02-11 17:17:48-03","UFPR","UPCB","40698","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","salsum","Crinum salsum","P.Ravenna",NA,"Borgo, M.","640","2000","02","11",NA,"Brasil","São Paulo","Iguape","Rio Suá-Mirim","-47.5499992370605","-24.7000007629395",NA,"Herbácea rizomatosa com flores de tépalas alvas, estilete e filetes vinosos, em orla de manguezal na margem do rio..",NA,NA,"55628","auto","Borgo, M.",NA,NA,"2000","02",NA,NA,NA,NA,NA,NA,NA
"118","2011-02-24 13:41:00-03","MO","MOBOT","1958824","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","amazonicum","Crinum amazonicum","Ravenna","Isotype","David G. Campbell|Bruce W. Nelson|José F. Ramos|J.C. Insley","Campbell P21213","1974","6","22","South America","Brazil","Amazonas",NA,"Lago Marrahã, Seringal São Clemente, Río Purus, Municipio de Lábrea. Varzea forest.",NA,NA,NA,NA,NA,NA,NA,NA,"P. Ravenna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"119","2015-08-22 05:41:00-03","MO","MOBOT","1902365","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"Ronald L. Liesner|Ángel C. González|R.C. Wingfield","Liesner 7719","1979","6","21","South America","Venezuela","Falcón",NA,"Parque Nacional Quebrada de la Cueva El Toro.","-69.1166667","10.8333333",NA,NA,NA,NA,NA,NA,NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,"146","1"
"120","2008-05-27 22:02:00-03","MO","MOBOT","3029892","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","commelyni","Crinum commelyni","Jacq.",NA,"Gert G. Hatschbach","Hatschbach 20640","1968","12","20","South America","Brazil","Pará",NA,"Rio Sai(mun. Guaratuba) Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,"P. Ravenna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2008-05-27 22:02:00-03","MO","MOBOT","3030030","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","commelyni","Crinum commelyni","Jacq.",NA,"J.S. de la Cruz","de la Cruz 1943","1922","3","12","South America","Guyana","Essequibo",NA,"Vicinity of Bartica, on the Essequibo river",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2015-12-15 17:31:00-02","MO","MOBOT","100882129","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens","Aiton",NA,"R.M. Harley","Harley 18261","1977","1","25","South America","Brazil",NA,NA,"4 km N of Comandatuba, SE of Una.","-39","-15.3166667",NA,NA,NA,NA,NA,NA,NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"123","2016-09-14 05:17:00-03","MO","MOBOT","1078189","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens","Aiton",NA,"Paul J. M. Maas|Erik A. Mennega|Ben J.H. ter Welle|H.J. Groen","Maas 5551","1981","10","5","South America","Guyana",NA,NA,"Margins of Berbice River, S of New Dageraad","-57","6",NA,NA,NA,NA,NA,NA,"R. A. DeFilipps (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"124","2011-02-22 12:30:00-03","MO","MOBOT","1078191","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens","Aiton",NA,"M. Berthoud-Coulon","Berthoud-Coulon 75","1842",NA,NA,"South America","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R. A. DeFilipps (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2009-08-25 05:42:00-03","MO","MOBOT","1124976","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens","Aiton",NA,"Calaway H. Dodson|P.M. Dodson","Dodson 11503","1981","9","25","South America","Ecuador","Guayas",NA,"Km 17 on Guayaquil-Daule road.","-79.98333","-2",NA,NA,NA,NA,NA,NA,NA,NA,"20.00000000",NA,NA,NA,NA,NA,NA,NA,"141",NA
"126","2008-05-27 22:02:00-03","MO","MOBOT","1842212","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens","Aiton",NA,"Alwyn H. Gentry|Mary E. Fallen","Gentry 17485","1976","8","10","South America","Colombia","Chocó",NA,"Río El Valle between El Valle and Chocóo Indian village near mouth of Río Mutatá.","-77.28333","6.11666",NA,NA,NA,NA,NA,NA,"R. Liesner (MO)","100.00000000","0E8",NA,NA,NA,NA,NA,NA,NA,"4114",NA
"127","2013-10-05 06:33:00-03","MO","MOBOT","1845348","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens","Aiton",NA,"Gerrit Davidse|Ángel C. González|R.A. León","Davidse 18822","1980","6","29","South America","Venezuela","Zulia",NA,"Distrito Colón: intersection of Río Catatumbo and the La Fria-Maracaibo Hwy. (Hwy. 6).","-72.61666","9.11666",NA,NA,NA,NA,NA,NA,"R. Liesner",NA,"30.00000000",NA,NA,NA,NA,NA,NA,NA,"1416",NA
"128","2018-05-23 12:18:00-03","MO","MOBOT","3028681","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens","Aiton",NA,"G. Colennello","Colennello 2134","1996","12","2","South America","Venezuela","Monagas",NA,"Campamento base Guanipa. Desembocadura Río Guanipa. Edo. Monagas.","-62.47138","9.9525",NA,NA,NA,NA,NA,NA,"A.W. Meerow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2008-05-27 22:02:00-03","MO","MOBOT","3028924","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens","Aiton",NA,"Gert G. Hatschbach","Hatschbach 50733","1986","11","8","South America","Brazil","Bahia",NA,"Mucuri, arredores, Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"P. Ravenna","5.00000000","3.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2013-12-08 12:28:00-02","MO","MOBOT","3029236","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens","Aiton",NA,"G. Colennello","Colennello 2051","1996","8","2","South America","Venezuela","Delta Amacuro",NA,"Estombres de filamento rojo yantera negra u oscura.Caño Winiquina, Gomunidad Indíg Morichito.",NA,NA,NA,NA,NA,NA,NA,NA,"P. Berrym",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2013-12-08 12:28:00-02","MO","MOBOT","3029349","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens","Aiton",NA,"G. Colennello","Colennello 2103","1996","2","13","South America","Venezuela","Delta Amacuro",NA,"Boca de Tigre, Caño Manamo",NA,NA,NA,NA,NA,NA,NA,NA,"P. Berry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2013-12-08 12:28:00-02","MO","MOBOT","3029480","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens","Aiton",NA,"G. Colennello","Colennello 1952","1995","8","25","South America","Venezuela","Delta Amacuro",NA,"Boca de Tigre, Caño Manamo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2008-05-27 22:02:00-03","MO","MOBOT","3029905","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens","Aiton",NA,"Frieda Billiet|B. Jadin","Billiet 7490","2000","12","6","South America","French Guiana",NA,NA,"Crique Patat. Mangrove à Rhizophora","-52.5","4.91666",NA,NA,NA,NA,NA,NA,NA,NA,"10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2018-06-22 05:25:00-03","MO","MOBOT","3029933","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens","Aiton",NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 11203","1961","4","14","South America","Brazil","Santa Catarina",NA,"Taquaras, Sao Jose. Beira de estrada.",NA,NA,NA,NA,NA,NA,NA,NA,"Alan W. Meerow",NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2008-05-27 22:02:00-03","MO","MOBOT","617670","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens","Aiton",NA,"Elsa M. Zardini|E. Velázquez","Zardini 19096","1990","2","10","South America","Paraguay","Central",NA,"Paraguay River around San Antonio. Inundated savanna.","-57.5","-25.25",NA,NA,NA,NA,NA,NA,"A. W. Meerov (FLAS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"290","4"
"136","2008-05-27 22:02:00-03","MO","MOBOT","617719","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens","Aiton",NA,"Elsa M. Zardini|E. Velázquez","Zardini 18294","1990","1","13","South America","Paraguay","Central",NA,"Paraguay River around San Antonio. Inundated savanna.","-57.5","-25.25",NA,NA,NA,NA,NA,NA,"Alan Meerov (FTG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"261","3"
"137","2008-05-27 22:02:00-03","MO","MOBOT","618178","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens","Aiton",NA,"David R. Brunner","Brunner 1288","1985","11","2","South America","Paraguay","Paraguarí",NA,"Parque Nacional Ybycui, cuenca del Arroyo Corrientes sector noreste del parque. Bosque semi-humedo de hasta 20-25 m de altura con campos abiertos del tipo cerrado.","-56.8","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,"85-11","1"
"138","2008-05-27 22:02:00-03","MO","MOBOT","618334","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens","Aiton",NA,"Benkt Sparre","Sparre 13261",NA,NA,NA,"South America","Ecuador","Sucumbíos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2008-05-27 22:02:00-03","MO","MOBOT","618586","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens","Aiton",NA,"Eduardo Asanza C.|A.S. Barfod","Asanza C. 41198","1982","11","12","South America","Ecuador","Sucumbíos",NA,"Cuyabeno Nature Reserve, Río Cuyabeno and Laguna Cañangueno. Collections made from canoe going upstream to the lake, varzéa and igapó forest.","-76.16666","-0.03333",NA,NA,NA,NA,NA,NA,"P.M. Jorgensen (MO)",NA,"240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2015-01-23 05:49:00-02","MO","MOBOT","770256","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens","Aiton",NA,"Rodolfo Vásquez|A. Tye|M. Amaya|N. Jaramillo","Vásquez Martínez 12480","1989","8","2","South America","Colombia","Amazonas","Puerto Nariño","Parque Nacional Amacayacu.","-70.25","-3.75",NA,NA,NA,NA,NA,NA,"A. Meerow (FTG)",NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,"116","2"
"141","2011-06-10 23:40:00-03","MO","MOBOT","998355","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens","Aiton",NA,"Percy Núñez V.","Núñez Vargas 17440","1995","10","20","South America","Peru","Madre de Dios","Manu","E.B. cocha cashu; P.N. Manu.","-71.08333","-11.71666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"143","1"
"142","2008-05-27 22:02:00-03","MO","MOBOT","617740","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","erubescens","Crinum erubescens","Aiton",NA,"Elsa M. Zardini|C. Velázquez","Zardini 25157","1990","12","8","South America","Paraguay","Paraguarí",NA,"Arroyo Yuquyty, 7 km E of Nueva Italia. Inundated savanna.","-57.41666","-25.6",NA,NA,NA,NA,NA,NA,"A. W. Meerov (FLAS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"504","4"
"143","2009-07-09 17:05:00-03","MO","MOBOT","3031434","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","salsum","Crinum salsum","Ravenna",NA,"Gert G. Hatschbach","Hatschbach 35610","1974","12","13","South America","Brazil","Pará",NA,"Ilha do Malha (mun. Morretes) Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"P. Ravenna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2014-04-04 05:46:00-03","MO","MOBOT","617662","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","undulatum","Crinum undulatum","Hook.",NA,"Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo|E. Andrade C.|Peggy Stern","Gentry 29365","1980","8","2","South America","Peru","Loreto","Maynas","Río Tamshiyacu, just below Caserío Alianza. Sporadically inundated forest along river.","-72.98333","-4.06666",NA,NA,NA,NA,NA,NA,NA,NA,"130.00000000",NA,NA,NA,NA,NA,NA,NA,"80-21","1"
"145","2020-08-31 09:19:22-03","INPA","INPA","45191","S","Plantae","Monocotyledon","Asparagales","Amaryllidaceae","Crinum","amazonicum","Crinum amazonicum","Ravenna",NA,"Campbell, DG","P21213","1974","06","22","Southern America","Brasil","Amazonas","Lábrea","Lago Marrahã, Seringal São Clemente, Rio Purús, Lago Marrahã, Seringal São Clemente, Rio Purus.","-65.466667","-7.783333",NA,NA,"INPA0045191","INPA0045191 INPA0045191_e INPA0045191_nd",NA,NA,"Ravenna, PE",NA,NA,"1981",NA,NA,"-65.466667","-7.783333",NA,NA,NA,NA
"146","2021-01-10 20:51:50-03","INPA","INPA","34584","S","Plantae","Monocotyledon","Asparagales","Amaryllidaceae","Crinum","erubescens","Crinum erubescens","L. ex Aiton",NA,"Prance, GT","16365","1971","11",NA,"Southern America","Brasil","Amazonas",NA,"Rio Purús, between Botafogo & Lago Quati",NA,NA,NA,NA,"INPA0034584",NA,NA,NA,"Maas, PJM",NA,NA,"1972",NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-08-31 09:19:22-03","INPA","INPA","31643","S","Plantae","Monocotyledon","Asparagales","Amaryllidaceae","Crinum","erubescens","Crinum erubescens","L. ex Aiton",NA,"Steward, WC","P13279","1971","05","23","Southern America","Brasil","Acre","Cruzeiro do Sul","Rio Juruá-Mirim, Aldeota, Rio Juruá-Mirim. River bank.","-71","-9.333333",NA,NA,"INPA0031643","INPA0031643 INPA0031643_e INPA0031643_nd",NA,NA,"Ravenna, PE",NA,NA,"1973",NA,NA,"-71","-9.333333",NA,NA,NA,NA
"148","2021-01-04 11:29:28-03","UEMA","SLUI","196","PreservedSpecimen","Plantae","Angiospermae",NA,"Amaranthaceae","Crinum","americanum","Crinum americanum","L.",NA,"M. Ribeiro","35","1988","04","11",NA,"Brasil","Maranhão","São Luís","Araçagi - Base do Cabral","-44.214833","-2.475094",NA,NA,"SLUI000196",NA,NA,NA,NA,"9","9",NA,NA,NA,"44°12'53.40W","2°28'30.34S",NA,NA,NA,NA
"149","2021-03-04 11:04:17-03","UFRB","HURB","16559","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"Silva, T.T.; Martins, M.L.L.; Fonseca, W.O.; Santiago, M.L.G.","145","2017","08","28",NA,"Brasil","Bahia","Laje","Fazenda Sete Voltas;","-39.337222","-13.150278",NA,NA,"HURB000016559","HURB000016559",NA,NA,NA,NA,NA,NA,NA,NA,"39º20'14W","13º09'01S",NA,NA,NA,NA
"150","2021-03-04 11:04:17-03","UFRB","HURB","16583","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"Silva, T.T.; Martins, M.L.L.; Fonseca, W.O.; Santiago, M.L.G.","169","2017","08","28",NA,"Brasil","Bahia","Laje","Fazenda Sete Voltas;","-39.337222","-13.150278",NA,NA,"HURB000016583",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39º20'14W","13º09'01S",NA,NA,NA,NA
"151","2021-03-04 11:04:17-03","UFRB","HURB","23028","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"Pedro, J.S.; Silva, J.V.A.; Fonseca, M.L.S.; Sousa-Junior, L.C. & Sousa, G.M.","22","2018","10","05",NA,"Brasil","Bahia","Valença","Praia de Guaibim;","-39.0731010437012","-13.3703002929688",NA,NA,"HURB000023028","HURB000023028","43634","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-06-15 15:28:17-03","UNESP-RC","HRCB","26772","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"Rubim, A.",NA,"1997","08","15",NA,"Brasil","São Paulo","Itanhaém","Rio Branco","-46.7799987792969","-24.1800003051758",NA,"Planta semi-aquática. Profundidade de 1,6 m",NA,NA,"26998","auto","Dutilh, J.H.A.",NA,NA,"2007","03",NA,NA,NA,NA,NA,NA,NA
"153","2020-06-15 15:28:17-03","UNESP-RC","HRCB","30788","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Crinum","americanum","Crinum americanum","L.",NA,"Amorozo, M.C.M.","412","1998","03","10",NA,"Brasil","Mato Grosso","Santo Antônio do Leverger","Mutuca","-56.0766983032227","-15.8655996322632",NA,"Herbácea. Flores brancas odoríficas. Uso popular medicinal <ll>dwc_commonname:</ll> Lírio",NA,NA,"183847","auto","Dutilh, J.H.A.",NA,NA,"2007","03",NA,NA,NA,NA,NA,NA,NA
