"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","typeStatus","minimumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","maximumElevationInMeters","fieldNumber","individualCount"
"105","2013-04-01 09:19:17-03","IPT","BCTW","10372","S","Plantae",NA,"Poecilanthe","parviflora","Poecilanthe parviflora",NA,NA,NA,NA,NA,NA,"Brasil","Paraná",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Benth.",NA,"Porecatu","-51.3792","-22.7558",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15305","auto","Magnoliopsida",NA,NA,NA,NA
"106","2013-04-01 09:19:17-03","IPT","BCTW","10373","S","Plantae",NA,"Poecilanthe","parviflora","Poecilanthe parviflora",NA,NA,NA,NA,NA,NA,"Brasil","Paraná",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Benth.",NA,"Porecatu","-51.3792","-22.7558",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15305","auto","Magnoliopsida",NA,NA,NA,NA
"107","2013-04-01 09:19:17-03","IPT","BCTW","8526","S","Plantae",NA,"Poecilanthe","parviflora","Poecilanthe parviflora",NA,NA,NA,NA,NA,NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"108","2013-04-01 09:19:17-03","IPT","BCTW","1336","S","Plantae",NA,"Poecilanthe","parviflora","Poecilanthe parviflora",NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","Salto de Quatiaria - Rio do Peixe",NA,NA,NA,NA,"Magnoliophyta",NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"109","2013-04-01 09:19:17-03","IPT","BCTW","1335","S","Plantae",NA,"Poecilanthe","parviflora","Poecilanthe parviflora",NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","Alta Sorocabana, Rio do Peixe",NA,NA,NA,NA,"Magnoliophyta",NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"110","2013-04-01 09:19:17-03","IPT","BCTW","10399","S","Plantae",NA,"Poecilanthe","parviflora","Poecilanthe parviflora",NA,NA,NA,NA,NA,NA,"Uruguai","Canelones",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Benth.",NA,"Toledo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"111","2021-03-21 19:35:51-03","UFC","EAC","51896","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Biral, L.","638","2011","11","27","Southern America","Brasil","São Paulo","UNESP, campus Bela Vista, Educação Física",NA,NA,"Árvore; folíolo membranáceo, corola branca, com mácula roxa na carena, filete branco, antera creme, flor aromática.","EAC0051896","Dicotyledon",NA,"Benth.","Biral, L.","Rio Claro","-47.533333","-22.383333","EAC0051896",NA,NA,"626","2011","11",NA,"-47.533333","-22.383333",NA,NA,NA,NA,"626",NA,NA
"112","2019-11-25 12:12:00-03","UFSM","SMDB","7312","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Chagas, F; Silva, E.M.A.","1451","1991","11","18",NA,"Brasil","Paraná","Fazenda Doralice",NA,NA,NA,"SMDB007312",NA,NA,"Benth.","Mansano, VF","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"1994",NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA
"113","2019-11-25 12:12:00-03","UFSM","SMDB","791","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Beltrão, R","s.n.","1953","11","28",NA,"Brasil","Rio Grande do Sul","Cerrito",NA,NA,NA,"SMDB000791",NA,NA,"Benth.","Rambo, B","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA
"114","2020-12-21 16:27:50-03","MBM","MBM","394799","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Felitto, G.; Gomes, J.A.; Nascimento, J.; Castro, D.; Gomes, J.A.; Nascimento, J.; Castro, D.","865","2014","11","20","Southern America","Brazil","Paraná","PCH Cantu 2, Área futura de reservatório",NA,NA,"Árvore, 15m, flores alvas com venações liláses.; Floresta Estacional Semidecidual.","MBM394799",NA,NA,"Benth.","Felitto, G.","Nova Cantu","-52.461389","-24.746944","MBM394799",NA,NA,NA,"2015",NA,NA,"-52.461389","-24.746944",NA,NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:27:50-03","MBM","MBM","394800","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Felitto, G.; Gomes, J.A.; Nascimento, J.; Castro, D.; Gomes, J.A.; Nascimento, J.; Castro, D.","877","2014","11","26","Southern America","Brazil","Paraná","PCH Cantu 2, Área futura de reservatório",NA,NA,"Árvore, 15m, frutos imaturos verdes.; Floresta Estacional Semidecidual.","MBM394800",NA,NA,"Benth.","Felitto, G.","Nova Cantu","-52.466944","-24.745","MBM394800",NA,NA,NA,"2015",NA,NA,"-52.466944","-24.745",NA,NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:27:50-03","MBM","MBM","270815","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Alves, J.; et al.; et al.","s.n.","1998","04","02","Southern America","Brazil","Paraná","Aguativa - Rio Congonhas",NA,NA,NA,"MBM270815",NA,NA,"Benth.",NA,"Cornélio Procópio","-50.6467018127441","-23.1811008453369","MBM270815",NA,NA,NA,NA,NA,NA,NA,NA,"23842","auto",NA,NA,NA,NA,NA
"117","2020-12-21 16:27:50-03","MBM","MBM","301793","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Cervi, A.C.; et al.; et al.","7091","2000","11","09","Southern America","Brazil","Paraná","Parque Nacional do Iguaçu, Cataratas",NA,NA,"Árvore ca. 4m. Flores alvas com estandarte violáceo","MBM301793",NA,NA,"Benth.","Lima, H.C.","Foz do Iguaçu","-54.5881004333496","-25.5478000640869","MBM301793",NA,NA,NA,"2009","06","16",NA,NA,"39570","auto",NA,NA,NA,NA,NA
"118","2020-12-21 16:27:50-03","MBM","MBM","259060","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Carvalho, A.L.; et al.; et al.","50","1999","04","07","Southern America","Brazil","Paraná","Fazenda Doralice",NA,NA,NA,"MBM259060",NA,NA,"Benth.","Cloclet, F.A.","Ibiporã","-51.0480995178223","-23.2691993713379","MBM259060",NA,NA,NA,NA,NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA
"119","2020-12-21 16:27:50-03","MBM","MBM","10797","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Hatschbach, G.","21529",NA,NA,NA,"Southern America","Brazil","Paraná","Rio Ivaí, barra do Rio Claro",NA,NA,NA,"MBM010797",NA,NA,"Benth.","Burkart, A.","Terra Boa","-52.4441986083984","-23.7681007385254","MBM010797",NA,NA,NA,NA,NA,NA,NA,NA,"26445","auto",NA,NA,NA,NA,NA
"120","2020-12-21 16:27:50-03","MBM","MBM","119002","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Lima, H.C. de","2816",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Jardim Botânico",NA,NA,NA,"MBM119002",NA,NA,"Benth.","Lima, H.C. de","Rio de Janeiro","-43.2075004577637","-22.9027996063232","MBM119002",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"121","2020-12-21 16:27:50-03","MBM","MBM","139981","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Klein, R.","8654",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Lagoa do Peri",NA,NA,NA,"MBM139981",NA,NA,"Benth.","Burkart, A.","Florianópolis","-48.5491981506348","-27.596700668335","MBM139981",NA,NA,NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"122","2020-12-21 16:27:50-03","MBM","MBM","133583","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Barbosa, O.","1",NA,NA,NA,"Southern America","Brazil","São Paulo","Estação Experimental do Instituto Florestal",NA,NA,NA,"MBM133583",NA,NA,"Benth.","Baitello, J.B.","Bauru","-49.060001373291","-22.3099994659424","MBM133583",NA,NA,NA,NA,NA,NA,NA,NA,"29186","auto",NA,NA,NA,NA,NA
"123","2020-12-21 16:27:50-03","MBM","MBM","162270","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Souza, V.C.","2108",NA,NA,NA,"Southern America","Brazil","São Paulo","Campus da ESALQ",NA,NA,NA,"MBM162270",NA,NA,"Benth.","Souza, V.C.","Piracicaba","-47.6399993896484","-22.7199993133545","MBM162270",NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"124","2020-12-21 16:27:50-03","MBM","MBM","394803","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Felitto, G.; Gomes, J.A.; Nascimento, J.; Castro, D.; Gomes, J.A.; Nascimento, J.; Castro, D.","883","2014","11","27","Southern America","Brazil","Paraná","PCH Cantu 2, Área futura de reservatório",NA,NA,"Árvore, 15m, frutos imaturos verdes.; Floresta Estacional Semidecidual.","MBM394803",NA,NA,"Benth.","Felitto, G.","Nova Cantu","-52.467778","-24.746389","MBM394803",NA,NA,NA,"2015",NA,NA,"-52.467778","-24.746389",NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:27:50-03","MBM","MBM","218416","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Eskuche","408",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,"MBM218416",NA,NA,"Benth.","Eskuche",NA,NA,NA,"MBM218416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:27:50-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Czornei, N.","8","2013","04","25","Southern America","Brazil","Paraná",NA,NA,NA,"Árvore.","IFN000090",NA,NA,"Benth.","Barboza, E.","Rio Bonito","-52.559997","-25.560003",NA,NA,NA,NA,"2013","06","10","-52.559997","-25.560003",NA,NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:27:50-03","MBM","MBM","389637","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Michelon, C.","1395","2012","03","01","Southern America","Brazil","Paraná","UHE Mauá",NA,NA,"Árvore.","MBM389637",NA,NA,"Benth.","Michelon, C.","Ortigueira","-50.723333","-24.111389","MBM389637",NA,NA,"520","2012","03","01","-50.723333","-24.111389",NA,NA,NA,NA,"750",NA,NA
"128","2020-12-21 16:27:50-03","MBM","MBM","396304","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Julkoski, D.","277","2015","01","26","Southern America","Brazil","Paraná","Conglomerado: 40; subunidade: 1; subparcela: 8; indivíduo: 9",NA,NA,"Árvore 13,8 m; frutos verde claros, imaturos.","MBM396304",NA,NA,"Benth.","Cordeiro, J.","Rancho Alegre","-50.94","-23.04","MBM396304",NA,NA,NA,"2015","04","13","-50.94","-23.04",NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:27:50-03","MBM","MBM","400802","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Felitto, G.; Roher, D.; Roher, D.","1012","2015","10","17","Southern America","Brazil","Paraná","PCH Cantu 2, Área de Supressão do Futuro Reservatório",NA,NA,"Árvore, 4m, flores alvas com venações liláses.; Floresta Estacional Semidecidual.","MBM400802",NA,NA,"Benth.","Felitto, G.; Roher, D.","Palmital","-52.433611","-24.745833","MBM400802",NA,NA,"416","2015","10","17","-52.433611","-24.745833",NA,NA,NA,NA,"416",NA,NA
"130","2020-12-21 16:27:50-03","MBM","MBM","276645","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Cervi, A.C.","s.n.","2000","11","09","Southern America","Brazil","Paraná","Parque Nacional do Iguaçu",NA,NA,"Árvore, 4m, flor alva, estandarte vinoso. Floresta","MBM276645",NA,NA,"Benth.","Queiroz, R.T.","Foz do Iguaçu","-54.5881004333496","-25.5478000640869","MBM276645",NA,NA,NA,"2000","11","09",NA,NA,"39570","auto",NA,NA,NA,NA,NA
"131","2020-12-21 16:27:50-03","MBM","MBM","131528","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Klein, R.; et al.; et al.","8279",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Morro do Rio Vermelho",NA,NA,NA,"MBM131528",NA,NA,"Benth.","Burkart, A.","Florianópolis","-48.5491981506348","-27.596700668335","MBM131528",NA,NA,NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"132","2020-12-21 16:27:50-03","MBM","MBM","218733","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Ferrari Tomé, M.V.","1115",NA,NA,NA,"Southern America","Brazil","Paraná","Rio das Cinzas",NA,NA,NA,"MBM218733",NA,NA,"Benth.","Ribas, O.S.","Arapoti","-49.8266983032227","-24.1578006744385","MBM218733",NA,NA,NA,NA,NA,NA,NA,NA,"41852","auto",NA,NA,NA,NA,NA
"133","2020-12-21 16:27:50-03","MBM","MBM","236630","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Ziller, S.R.","1831","1997","11","01","Southern America","Brazil","Paraná","Rio Tibagi",NA,NA,NA,"MBM236630",NA,NA,"Benth.","Teixeira, J.E.","Assaí","-50.8414001464844","-23.3733005523682","MBM236630",NA,NA,NA,NA,NA,NA,NA,NA,"20909","auto",NA,NA,NA,NA,NA
"134","2020-12-21 16:27:50-03","MBM","MBM","309154","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Tomé, M.V.F.","1028","1996","09","19","Southern America","Brazil","Paraná","Campus F.F.A.L.M.",NA,NA,"Árvore, 3m, fruto maduro, Floresta","MBM309154",NA,NA,"Benth.","Lima, H.C.","Bandeirantes","-50.3675003051758","-23.1100006103516","MBM309154",NA,NA,NA,"2009","06",NA,NA,NA,"19645","auto",NA,NA,NA,NA,NA
"135","2020-12-21 16:27:50-03","MBM","MBM","110190","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Silva, J.M.; Zelma, F.J.; Zelma, F.J.","127","1986","07","14","Southern America","Brazil","Paraná","Rio Capivari",NA,NA,"Árvore 15m, frutos imaturos, mata pluvial","MBM110190",NA,NA,"Benth.","Bortoluzzi, R.","Campina Grande do Sul","-49.0553016662598","-25.3055992126465","MBM110190",NA,NA,NA,"2009","07","15",NA,NA,"55154","auto",NA,NA,NA,NA,NA
"136","2020-12-21 16:27:50-03","MBM","MBM","342292","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Caxambú, M.G.; et al.; et al.","1733","2007","10","19","Southern America","Brazil","Paraná","Parque Estadual do Lago Azul (PELA)",NA,NA,"Árvore ca. 6m. Flores alvas, odoríferas. Relevo suave-ondulado.","MBM342292",NA,NA,"Benth.","Cordeiro, J.; Barboza, E.","Campo Mourão","-52.3830986022949","-24.0456008911133","MBM342292",NA,NA,"601","2008",NA,NA,NA,NA,"28572","auto",NA,NA,"601",NA,NA
"137","2020-12-21 16:27:50-03","MBM","MBM","245440","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Silva, J.M.; Soares, A.; Maschio, W.; Soares, A.; Maschio, W.","2944",NA,NA,NA,"Southern America","Brazil","Paraná","Rio Iguaçu, Usina Hidrelétrica Salto Caxias",NA,NA,NA,"MBM245440",NA,NA,"Benth.","Cordeiro, J.; Ribas, O.S.","Capitão Leônidas Marques","-53.614200592041","-25.4792003631592","MBM245440",NA,NA,NA,NA,NA,NA,NA,NA,"14258","auto",NA,NA,NA,NA,NA
"138","2020-12-21 16:27:50-03","MBM","MBM","228540","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Cervi, A.C.; et al.; et al.","3405",NA,NA,NA,"Southern America","Brazil","Paraná","Cataratas do Iguaçu",NA,NA,"Árvore de 10m de altura com flores alvas","MBM228540",NA,NA,"Benth.","Lima, H.C.","Foz do Iguaçu","-54.5881004333496","-25.5478000640869","MBM228540",NA,NA,NA,"2009","06","16",NA,NA,"39570","auto",NA,NA,NA,NA,NA
"139","2020-12-21 16:27:50-03","MBM","MBM","150195","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Cervi, A.C.; et al.; et al.","3405",NA,NA,NA,"Southern America","Brazil","Paraná","Parque Nacional do Iguaçu",NA,NA,NA,"MBM150195",NA,NA,"Benth.","Hatschbach, G.","Foz do Iguaçu","-54.5881004333496","-25.5478000640869","MBM150195",NA,NA,NA,NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA
"140","2020-12-21 16:27:50-03","MBM","MBM","139175","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Oliveira, V.P. de","s.n.",NA,NA,NA,"Southern America","Brazil","Paraná","Guapirama",NA,NA,NA,"MBM139175",NA,NA,"Benth.",NA,"Guapirama","-50.0396995544434","-23.5160999298096","MBM139175",NA,NA,NA,NA,NA,NA,NA,NA,"18301","auto",NA,NA,NA,NA,NA
"141","2020-12-21 16:27:50-03","MBM","MBM","276523","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Sehnem, A.","8159","1963","01","25","Southern America","Brazil","Rio Grande do Sul","Itapoá",NA,NA,NA,"MBM276523",NA,NA,"Benth.","Sehnem, A.","Porto Alegre","-51.2299995422363","-30.0331001281738","MBM276523",NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"142","2020-12-21 16:27:50-03","MBM","MBM","131538","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Klein, R.","8087",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Morro do Rio Vermelho",NA,NA,NA,"MBM131538",NA,NA,"Benth.","Burkart, A.","Florianópolis","-48.5491981506348","-27.596700668335","MBM131538",NA,NA,NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"143","2020-12-11 11:36:23-03","UFMG","BHCB","50454","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2008-05-27 22:02:00-03","MO","MOBOT","1148849","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Elsa M. Zardini|Leongino Guerrero","Zardini 45222","1996","7","29","South America","Paraguay","San Pedro","Yaguarete Forest (Sustainable Forest Systems site). Cerrado forest on red sandy soil.",NA,NA,NA,NA,NA,NA,"Benth.","R. Fortunato (BAB)",NA,"-56.05361","-23.78111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1068","4"
"145","2009-02-05 03:32:00-02","MO","MOBOT","1715541","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Israel G. Vargas C.","Vargas Caballero 3450",NA,NA,NA,"South America","Bolivia","Santa Cruz","Valle de Tucabaca. Río Tucabaca, 20 km al NE de Santiago de Chiquitos. Bosque de llanura de inundación a los márgenes del Río Tucabaca, estrato arbóreo dominado por Phyllostylon cf. rhamnoides y estrato arbustivo por una especie de Euphorbiaceae (Sebastiania sp.).",NA,NA,NA,NA,NA,NA,"Benth.","G. Lewis","Chiquitos","-59.45","-18.2",NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2009-07-09 17:05:00-03","MO","MOBOT","2075031","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Gert G. Hatschbach","Hatschbach 21529","1969","5","16","South America","Brazil","Paraná","Rio Ivai, Barra Rio Claro (Mun. Terra Boa)",NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2009-08-21 07:03:00-03","MO","MOBOT","2075032","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Émile Hassler","Hassler 11438",NA,NA,NA,"South America","Paraguay",NA,"Unknown",NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2008-05-27 22:02:00-03","MO","MOBOT","2075034","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","MENINI","MENINI 19150","1984","6","1","South America","Argentina","Buenos Aires","Capital Federal, Palermo , Pque.",NA,NA,NA,NA,NA,NA,"Benth.","Lavin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2011-02-28 18:05:00-03","MO","MOBOT","2075035","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Nélida S. Troncoso","Troncoso 1264","1976","11","22","South America","Argentina","Entre Ríos","Concordia: Salto Grande",NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2009-07-09 17:05:00-03","MO","MOBOT","2456171","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Gert G. Hatschbach","Hatschbach 21529","1956","5","16","South America","Brazil","Paraná","Terra Boa. Rio Ivai, Barra Rio Claro",NA,NA,NA,NA,NA,NA,"Benth.","Burkart, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2009-07-17 06:53:00-03","MO","MOBOT","2516866","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Arturo E. Burkart","Burkart 18029","1949","10","18","South America","Uruguay","Paysandú","Costa del río Uruguay a 25 km al S de Paysandú",NA,NA,NA,NA,NA,NA,"Benth.","Burkart, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2011-03-16 22:19:00-03","MO","MOBOT","2516872","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Bernardo Rosengurtt|et al.","Rosengurtt 8590",NA,NA,NA,"South America","Uruguay","Soriano",NA,NA,NA,NA,NA,NA,NA,"Benth.","Izaguirre de Artuccio, P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2009-08-25 17:40:00-03","MO","MOBOT","2075027","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora floribunda","Luciano Bernardi","Bernardi 20599","1980","4","16","South America","Paraguay",NA,"In preadio militati circa Bella Vista, Amambay",NA,NA,NA,NA,NA,NA,"Hassl.",NA,NA,NA,NA,NA,"floribunda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2009-08-25 17:40:00-03","MO","MOBOT","2075027","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora floribunda","Luciano Bernardi","Bernardi 20599","1980","4","16","South America","Paraguay",NA,"In preadio militati circa Bella Vista, Amambay",NA,NA,NA,NA,NA,NA,"Hassl.",NA,NA,NA,NA,NA,"floribunda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2018-09-12 14:48:13-03","UNIOESTE","UNOP","3663","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Felitto, G.; Roher, D.; Roher, D.","1012","2015","10","17",NA,"Brasil","Paraná","PCH Cantu 2, área de supressão do futuro reservatório",NA,NA,"Árvore, 4m, flores alvas com venações liláses. Floresta Estacional Semidecidual.",NA,NA,NA,"Benth.","Felitto, G.; Roher, D.","Palmital","-52.433611","-24.745833",NA,NA,NA,"416","2015","10","17","-52.433611","-24.745833",NA,NA,NA,NA,"416",NA,NA
"156","2020-02-21 10:41:47-03","UNIOESTE","UNOP","10589","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Garcia, A.P.; Conceição, L.H.S.M.; Wink, J.G.; Hentz Junior, E.J.; Benatti, V.M.; Conceição, L.H.S.M.; Wink, J.G.; Hentz Junior, E.J.; Benatti, V.M.N.","11","2019","12","12",NA,"Brasil","Paraná","Borda do Parque Nacional do Iguaçu",NA,NA,"Árvore, aprox. 6 metros, folhas membranáceas discolores, flores brancas.",NA,NA,NA,"Benth.","Rauber, C.R.","Matelândia","-53.876139","-25.336556",NA,NA,NA,NA,"2019","12","16","-53.876139","-25.336556",NA,NA,NA,NA,NA,NA,NA
"157","2020-06-15 15:30:44-03","UNESP-RC","HRCB","44832","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Fr. Daniel",NA,"1955","01","30",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"arvore, flor verde- amarelado escuro <ll>dwc_commonname:</ll> cavalo do brejo",NA,NA,NA,"Bentham","Pivetta","Vale Veneto",NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA
"158","2020-06-15 15:30:44-03","UNESP-RC","HRCB","45926","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Pivetta","1054","1954","01","09",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"Árvore, flor verde-amarelada <ll>dwc_commonname:</ll> canela do brejo",NA,NA,NA,"Benth.","Rambo","Augusto Pestana","-53.9921989440918","-28.5168991088867",NA,NA,NA,"450",NA,NA,NA,NA,NA,"15366","auto",NA,NA,"450",NA,NA
