"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","infraspecificEpithet"
"48","2018-01-02 15:21:43-02","MNHN","RECOLNAT_MNHN_P","P04488241","PreservedSpecimen",NA,NA,NA,"Symplocaceae","Symplocos","obovata","Symplocos obovata","A.DC.","Riedel",NA,NA,"Brasil","hb","Herbier A. Glaziou donné par Mme SIMARD, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04488241' target='other'> <mi>dwc_moreinfo</mi></a>","P04488241","P04488241_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2018-01-02 15:21:06-02","MNHN","RECOLNAT_MNHN_P","P04488243","PreservedSpecimen",NA,NA,NA,"Symplocaceae","Symplocos","obovata","Symplocos obovata","A.DC.","Ule, E.",NA,NA,"Brasil","hb","Herbier A. Glaziou donné par Mme SIMARD, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04488243' target='other'> <mi>dwc_moreinfo</mi></a>","P04488243","P04488243_01",NA,"1892","7","1","Minas Gerais",NA,"[Região de Paranahyba; cemitério]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200",NA,NA
"50","2015-09-04 15:43:52-03","MNHN","RECOLNAT_MNHN_P","P04488301","PreservedSpecimen",NA,NA,NA,"Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla","(Pohl) Benth.","Saint-Hilaire, A.",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04488301' target='other'> <mi>dwc_moreinfo</mi></a>","P04488301","P04488301_01",NA,"1816","1","1","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 77",NA,NA
"51","2015-09-04 15:43:52-03","MNHN","RECOLNAT_MNHN_P","P04488302","PreservedSpecimen",NA,NA,NA,"Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla","(Pohl) Benth.","Saint Hileire, A.",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04488302' target='other'> <mi>dwc_moreinfo</mi></a>","P04488302","P04488302_01",NA,"1816","1","1","Minas Gerais",NA,"Province de Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 77",NA,NA
"52","2015-09-04 15:43:52-03","MNHN","RECOLNAT_MNHN_P","P04488303","PreservedSpecimen",NA,NA,NA,"Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla","(Pohl) Benth.","Harley, R.M.|Hage, J.L.|Carvalho, A.M.|Brito, H.S.|Bromley, G.L.",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04488303' target='other'> <mi>dwc_moreinfo</mi></a>","P04488303","P04488303_01",NA,"1980","4","13","Bahia",NA,"Serra Geral de Caitité. 9,5km S. of Caitité on road to Brejinhos das Ametistas. By small resevoir and stream.","-42.5","-14.11667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21334",NA,NA
"53","2015-09-04 15:43:52-03","MNHN","RECOLNAT_MNHN_P","P04488304","PreservedSpecimen",NA,NA,NA,"Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla","(Pohl) Benth.","Saint-Hilaire, A.",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04488304' target='other'> <mi>dwc_moreinfo</mi></a>","P04488304","P04488304_01",NA,"1816","1","1","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 77",NA,NA
"54","2015-09-04 19:51:37-03","MNHN","RECOLNAT_MNHN_P","P05278459","PreservedSpecimen",NA,NA,NA,"Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla","(Pohl) Benth.","Prance, G.T.|Silva, N.T.",NA,NA,"Brasil","hb","(L.S. 105) <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05278459' target='other'> <mi>dwc_moreinfo</mi></a>","P05278459","P05278459_01",NA,"1964","9","12","Distrito Federal",NA,"Road Brasília to Taguatinga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59028",NA,NA
"55","2015-09-05 07:49:52-03","MNHN","RECOLNAT_MNHN_P","P00648498","PreservedSpecimen",NA,NA,NA,"Symplocaceae","Symplocos","sellowiana","Symplocos sellowiana","Brand","Regnell, A.",NA,NA,"Brésil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648498' target='other'> <mi>dwc_moreinfo</mi></a>","P00648498","P00648498_01","Bida",NA,NA,NA,NA,NA,"Caldas, Minas Geraes",NA,NA,NA,NA,"syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"I 47",NA,NA
"56","2015-09-26 04:08:41-03","MNHN","RECOLNAT_MNHN_P","P00648499","PreservedSpecimen",NA,NA,NA,"Symplocaceae","Symplocos","sellowiana","Symplocos sellowiana","Brand","Regnell, A.",NA,NA,"Brésil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648499' target='other'> <mi>dwc_moreinfo</mi></a>","P00648499","P00648499_01","Bida",NA,NA,NA,NA,NA,"Caldas, Minas Geraes",NA,NA,NA,NA,"syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"I 47",NA,NA
"57","2015-09-05 07:49:52-03","MNHN","RECOLNAT_MNHN_P","P00648500","PreservedSpecimen",NA,NA,NA,"Symplocaceae","Symplocos","sellowiana","Symplocos sellowiana","Brand","Regnell, A.",NA,NA,"Brésil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648500' target='other'> <mi>dwc_moreinfo</mi></a>","P00648500","P00648500_01","Bida",NA,NA,NA,NA,NA,"Caldas, Minas Geraes",NA,NA,NA,NA,"syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"I 47",NA,NA
"58","2015-09-04 15:39:28-03","MNHN","RECOLNAT_MNHN_P","P04519089","PreservedSpecimen",NA,NA,NA,"Symplocaceae","Symplocos","sellowiana","Symplocos sellowiana","Brand","Glaziou, A.",NA,NA,"Brasil","hb","donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04519089' target='other'> <mi>dwc_moreinfo</mi></a>","P04519089","P04519089_01",NA,"1893","12","23","Minas Gerais",NA,"Cachoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2015-09-04 19:52:07-03","MNHN","RECOLNAT_MNHN_P","P05278466","PreservedSpecimen",NA,NA,NA,"Symplocaceae","Symplocos","sellowiana","Symplocos sellowiana","Brand","Jonsson, G.",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05278466' target='other'> <mi>dwc_moreinfo</mi></a>","P05278466","P05278466_01",NA,"1914","9","27","Paraná","Itaperuçu",NA,"-49.3478012084961","-25.2199993133545",NA,NA,NA,NA,NA,NA,"36235","auto",NA,NA,NA,NA,"997 a",NA,NA
"60","2020-12-11 11:42:35-03","UFMG","BHCB","54087","PreservedSpecimen","Plantae","Dicotyledon",NA,"Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla","(Pohl) Benth.","Tameirão Neto, E","s.n.","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais","Aiuruoca",NA,"-44.603099822998","-21.9755992889404",NA,NA,NA,NA,NA,NA,"27460","auto",NA,NA,NA,NA,NA,NA,NA
"61","2020-12-11 11:42:35-03","UFMG","BHCB","65623","PreservedSpecimen","Plantae","Dicotyledon",NA,"Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla","(Pohl) Benth.","Magalhães, GM","27","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"62","2020-12-11 11:42:35-03","UFMG","BHCB","65617","PreservedSpecimen","Plantae","Dicotyledon",NA,"Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla","(Pohl) Benth.","Barreto, HLM","738","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"63","2020-12-11 11:42:35-03","UFMG","BHCB","25879","PreservedSpecimen","Plantae","Dicotyledon",NA,"Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla","(Pohl) Benth.",NA,"s.n.","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais","Perdizes",NA,"-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA
"64","2020-12-11 11:42:35-03","UFMG","BHCB","2362","PreservedSpecimen","Plantae","Dicotyledon",NA,"Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla","(Pohl) Benth.","Grandi, TSM; et al.","478","Southern America","Brasil",NA,"Cerrado;scrub de 2m;flores perfumadas;cálice franjado;ápicefulvo ferrugíveo;",NA,NA,NA,"1980","11","18","Minas Gerais","Nova Lima","São Sebastião das Águas Claras (Macacos).","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA
"65","2021-02-11 17:21:54-03","UFPR","UPCB","25956","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla","(Pohl) Benth.","Leoni, L.S.","2702",NA,"Brasil",NA,"Árvore ereta, 10m, folhas alternas, cálice verde, corola alvascenta. Floresta estacional semidecidual..",NA,NA,"Bidá, A.","1994","11",NA,"Minas Gerais","Araponga","Serra da Araponga, Fazenda Neblina","-42.483333","-20.716667","1300","1300",NA,"1996","02","07",NA,NA,NA,NA,"-42.483333","-20.716667",NA,NA,NA
"66","2021-02-11 17:21:54-03","UFPR","UPCB","26207","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla","(Pohl) Benth.","Pereira, E.","3170",NA,"Brasil",NA,"Árvore, flor alva, fruto maduro preto. Mata ciliar..",NA,NA,"Bidá, A.","1957","04","26","Minas Gerais","Emboabas",NA,NA,NA,NA,NA,NA,"1996","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-02-11 17:21:54-03","UFPR","UPCB","26756","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla","(Pohl) Benth.","Damazio, L.",NA,NA,"Brasil",NA,"Árvore pequena, flor branca..",NA,NA,"Bidá, A.",NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"1996","04","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-02-11 17:21:54-03","UFPR","UPCB","27983","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla","(Pohl) Benth.","Barreto, K.D.",NA,NA,"Brasil",NA,"Arvoreta, 3m, floração sadia, tronco liso, sem látex, botão verde, fruto ausente. Borda de mata..",NA,NA,"Bidá, A.","1993","09","23","São Paulo","Campos do Jordão","Horto Florestal, plantio de Pinus.","-45.450278","-22.654167",NA,NA,NA,"1996","08","27",NA,NA,NA,NA,"-45.450278","-22.654167",NA,NA,NA
"69","2021-02-11 17:21:54-03","UFPR","UPCB","34096","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla","(Pohl) Benth.","I.A.S.","058/79",NA,"Brasil",NA,"Árvore com cerca de 20m de altura e fuste de aproximadamente 12m, DAP 32cm, cerca de 6m de diâmetro da copa. Flor branca e botão rosa. Fuste cilíndrico e casca escamosa. Floresta Alta..",NA,NA,"Bidá, A.","1979","08","24","Espírito Santo","Linhares","BLOQUEADO",NA,NA,NA,NA,NA,"1996","05","17",NA,NA,NA,NA,"9999","9999",NA,NA,NA
"70","2021-02-11 17:21:54-03","UFPR","UPCB","26757","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla","(Pohl) Benth.","Hoehne, W.",NA,NA,"Brasil",NA,NA,NA,NA,"Bidá, A.","1947","03","17","São Paulo","Caieiras",NA,"-46.7400016784668","-23.3600006103516",NA,NA,NA,"1994","08","05","9448","auto",NA,NA,NA,NA,NA,NA,NA
"71","2021-02-11 17:21:54-03","UFPR","UPCB","22999","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla","(Pohl) Benth.","Roth, L.",NA,NA,"Brasil",NA,NA,NA,NA,"Bidá, A.","1964","07","20","Minas Gerais","Nova Lima","BR 3, km 425","-43.8466987609863","-19.9855995178223",NA,NA,NA,"1995","02","01","29211","auto",NA,NA,NA,NA,NA,NA,NA
"72","2011-03-22 11:56:00-03","MO","MOBOT","2256541","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","lundii","Symplocos lundii","A. DC.","Ludwig Riedel","Riedel s.n.","South America","Brazil",NA,NA,NA,NA,NA,"1821",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"73","2020-03-23 11:41:00-03","MO","MOBOT","3388114","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla","(Pohl) Benth.","William R. Anderson","Anderson 6340","South America","Brazil",NA,NA,NA,NA,"J. Kallunki","1973","3","5","Goiás",NA,"1 km E of Alto Paraiso on road to Nova Roma; region of mesophytic forest along stream and onhill abvoe, changing to cerrado on hgiher, drier sloeps.",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"74","2009-07-17 17:34:00-03","MO","MOBOT","3396443","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","sellowiana","Symplocos sellowiana","Brand","Per Dusén","Dusén 997a","South America","Brazil",NA,NA,NA,NA,"P. Dusen","1914",NA,NA,"Paraná",NA,"In silvula sat Bana illum minata.",NA,NA,"880.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2009-07-17 17:34:00-03","MO","MOBOT","3396520","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","sellowiana","Symplocos sellowiana","Brand","Per Dusén","Dusén 7559","South America","Brazil",NA,NA,NA,NA,NA,"1909",NA,NA,"Paraná",NA,"Ponta Grossa, insilvula.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-08-31 08:55:04-03","INPA","INPA","245886","S","Plantae","Dicotyledon Asterids","Ericales","Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla","(Pohl) Benth.","Soares e Silva, LH","1569","Southern America","Brasil",NA,NA,"INPA0245886","INPA0245886 INPA0245886_e","Mendoza, JM","2011","12","10","Goiás","Alto Paraíso de Goiás","Portal da Chapada","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA
"77","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Ebenales","Symplocaceae","Symplocos","lundii","Symplocos lundii","A. DC.","Riedel, --","s.n.","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasilia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"78","2020-09-12 05:00:02-03","US","US","3103596","PreservedSpecimen","Plantae",NA,"Ebenales","Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla",NA,"R. M. Harley, G. L. Bromley, A. M. Carvalho, J. Hage & H. S. Brito","21334","South America - Neotropics","Brazil",NA,NA,"US03135868","US03135868_01",NA,"1980","4","13","Bahia",NA,"Estado da Bahia. Serra Geral de Caitité. 9.5km. S. of Caitité on road to Brejinhos das Ametistas.","-42.5","-14.12","1000",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"79","2020-09-12 05:00:02-03","US","US","2840672","PreservedSpecimen","Plantae",NA,"Ebenales","Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla",NA,"W. R. Anderson, M. T. Kalin Arroyo, S. R. Hill, R. Reis dos Santos & R. Souza","6340","South America - Neotropics","Brazil",NA,NA,"US03135869","US03135869_01",NA,"1973","3","5","Goiás",NA,"The Planalto do Brasil. Estado de Goiás. Chapada dos Veadeiros. 1 km E of Alto Paraíso on road to Nova Roma.",NA,NA,"1300",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"80","2020-09-12 05:00:02-03","US","US","2457309","PreservedSpecimen","Plantae",NA,"Ebenales","Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla",NA,"G. T. Prance & N. Silva","59028","South America - Neotropics","Brazil",NA,NA,"US03135870","US03135870_01",NA,"1964","9","12","Distrito Federal",NA,"New Brazilian Highways. Road Brasília to Taguatinga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"81","2020-09-12 05:00:02-03","US","US","USw36895","PreservedSpecimen","Plantae",NA,"Ebenales","Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla",NA,"G. T. Prance","59028","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"82","2020-09-12 05:00:02-03","US","US","617633","PreservedSpecimen","Plantae",NA,"Ebenales","Symplocaceae","Symplocos","sellowiana","Symplocos sellowiana","Brand in Engl.","F. Sellow","1694","South America - Neotropics","Brazil",NA,NA,"US00112716","US00112716_01",NA,NA,NA,NA,NA,NA,"do Queluz.",NA,NA,NA,NA,"Isosyntype",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"83","2020-09-12 05:00:02-03","US","US","1384330","PreservedSpecimen","Plantae",NA,"Ebenales","Symplocaceae","Symplocos","sellowiana","Symplocos sellowiana","Brand in Engl.","A. F. Regnell","I,47","South America - Neotropics","Brazil",NA,NA,"US00112715","US00112715_01",NA,"1856","12","13","Minas Gerais",NA,NA,NA,NA,NA,NA,"Isosyntype",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"84","2020-09-12 05:00:02-03","US","US","209746","PreservedSpecimen","Plantae",NA,"Ebenales","Symplocaceae","Symplocos","sellowiana","Symplocos sellowiana","Brand in Engl.","A. F. Regnell","I 47","South America - Neotropics","Brazil",NA,"Same Collection # but different locality.","US00930782","US00930782_01",NA,"1865",NA,NA,"São Paulo",NA,"Brasilia.",NA,NA,NA,NA,"Isosyntype",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"85","2020-09-02 16:40:09-03","Cenargen","CEN","57441","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","lundii","Symplocos lundii","A.DC.","Domingos Antônio Folli","1046",NA,"Brasil","Exsicatas","Aceiro do Posseiro. Doação do Banco Genético do Pau Brasil. Registro nº 494. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","CEN00057441","CEN00057441","D. A. Folli","1990","01","11","BA","PORTO SEGURO",NA,"-39.0647010803223","-16.4496994018555",NA,NA,NA,"1996","07",NA,"68835","auto",NA,NA,NA,NA,NA,"1",NA
"86","2019-09-04 19:44:53-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Symplocaceae","Symplocos","barbacenae","Symplocos barbacenae",NA,"Silveira","1815","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Holotype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"87","2019-09-04 19:44:54-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Symplocaceae","Symplocos","campestris","Symplocos campestris",NA,"Silveira","1935","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Holotype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"88","2019-09-04 19:44:54-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Symplocaceae","Symplocos","commutata","Symplocos commutata",NA,"A. Glaziou","15205","South America","Brazil",NA,NA,NA,NA,NA,"1884","6","5",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Holotype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"89","2019-01-23 12:48:29-02","F","FMNH-SEEDPLANTS","V0073715F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Symplocaceae","Symplocos","commutata","Symplocos commutata",NA,"A. Glaziou","15205","South America","Brazil",NA,NA,"V0073715F","V0073715F_01",NA,"1884","6","5",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Isotype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"90","2019-09-04 19:27:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Symplocaceae","Symplocos","distans","Symplocos distans",NA,"A. Glaziou","14060","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Isotype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"91","2019-09-04 19:44:56-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Symplocaceae","Symplocos","lundii","Symplocos lundii",NA,"P. W. Lund",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Holotype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"92","2019-01-23 12:24:45-02","F","FMNH-SEEDPLANTS","V0073732F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Symplocaceae","Symplocos","lundii","Symplocos lundii",NA,"P. W. Lund","1012","South America","Brazil",NA,NA,"V0073732F","V0073732F_01",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Isotype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"93","2019-09-04 18:47:08-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Symplocaceae","Symplocos","sellowiana","Symplocos sellowiana",NA,"F. Sellow",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Possible type",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"94","2020-04-21 17:32:30-03","F","FMNH-SEEDPLANTS","V0073758F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Symplocaceae","Symplocos","sellowiana","Symplocos sellowiana",NA,"A. F. Regnell","I.47","South America","Brazil",NA,NA,"V0073758F","V0073758F_01",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Isosyntype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"95","2020-04-21 17:32:34-03","F","FMNH-SEEDPLANTS","V0073759F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Symplocaceae","Symplocos","sellowiana","Symplocos sellowiana",NA,"A. F. Regnell","I.47","South America","Brazil",NA,NA,"V0073759F","V0073759F_01",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Isosyntype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"96","2020-04-21 17:42:49-03","F","FMNH-SEEDPLANTS","V0361736F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Symplocaceae","Symplocos","sellowiana","Symplocos sellowiana",NA,"F. Sellow",NA,"South America","Brazil",NA,NA,"V0361736F",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Possible type",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"97","2018-04-06 15:25:53-03","F","FMNH-SEEDPLANTS","V0437509F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Symplocaceae","Symplocos","sellowiana","Symplocos sellowiana",NA,NA,"997a","South America","Brazil",NA,NA,"V0437509F","V0437509F_01",NA,"1914","9","27",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"98","2018-04-06 15:25:53-03","F","FMNH-SEEDPLANTS","V0437510F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Symplocaceae","Symplocos","sellowiana","Symplocos sellowiana",NA,"P. Dusén","7559","South America","Brazil",NA,NA,"V0437510F","V0437510F_01",NA,"1909","1","17",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"99","2019-01-25 15:37:23-02","IAC","IAC","27115","S","Plantae",NA,NA,"Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla","(Pohl) Benth.","J.A.C. Loefgren","s/nº",NA,"Brasil",NA,"doada por José de Campos Novaes",NA,NA,"A. Bidá","1897","01","15","São Paulo",NA,"Mantiqueira, Córrego Alegre",NA,NA,NA,NA,NA,"2000","02","15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-11-01 15:11:16-03","UnB","UB","91267","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla","(Pohl) Benth.","Anderson, WR","6340","Southern America","Brasil",NA,NA,NA,NA,"Bidá, A","1973","03","05","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-11-01 15:11:16-03","UnB","UB","10852","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Symplocaceae","Symplocos","platyphylla","Symplocos platyphylla","(Pohl) Benth.","Farias, R; Soares-Silva, LH; Santana, ME","605","Southern America","Brasil",NA,"Caule castanho, com placas pequenas, súber externo fino, interno vermelho fibroso, fica mais claro depois de seco, córtex creme.; Árvore 5m; Mata de Galeria.",NA,NA,"Soares-Silva, LH","2002","02","12","Goiás","Alto Paraíso de Goiás","Camping Portal da Chapada","-47.610278","-14.174444",NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,"-47.610278","-14.174444",NA,NA,NA
