"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","relatedCatalogItem","fieldNumber","individualCount"
"93","2020-02-08 09:00:47-03","NBC","NL-BOTANY","U.1287436","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia glabra",NA,"Irwin HS; Soderstrom TR",NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1287436 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1287436","1964","08","31",NA,"Ericales","glabra","(Meisn.) Judd",NA,NA,"Brasil, Distrito Federal, Parque Municipal do Gama, ca. 20 km S. of Brasília.",NA,NA,"NL-U1287436",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"94","2020-02-08 09:00:47-03","NBC","NL-BOTANY","U.1287437","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia glabra",NA,"Harley RM; et al.",NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1287437 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1287437","1977","02","15",NA,"Ericales","glabra","(Meisn.) Judd",NA,NA,"Estado da Bahia, Serra do Sincorá, By Rio Cumbuca, about 3 km N. of Mucugé on the road to Andaraí.","-41.35","-12.983333","NL-U1287437",NA,NA,NA,NA,NA,"-41.35","-12.983333","Magnoliopsidae",NA,NA,NA,NA,NA
"95","2020-02-08 09:00:47-03","NBC","NL-BOTANY","U.1287438","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia glabra",NA,"Harley RM; et al.",NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1287438 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1287438","1974","01","21",NA,"Ericales","glabra","(Meisn.) Judd",NA,NA,"Estado de Bahia, Serra do Rio de Contas, about 3 km N. of the town of Rio de Contas.","-41.833333","-13.583333","NL-U1287438",NA,NA,NA,NA,NA,"-41.833333","-13.583333","Magnoliopsidae",NA,NA,NA,NA,NA
"96","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L 0006638","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia","isotype","Sello F",NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200006638 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0006638",NA,NA,NA,NA,"Ericales","oleifolia",NA,"Judd WS",NA,"Brasilia",NA,NA,"NL-L0006638",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"9083374",NA,NA
"97","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L 0006639","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia","isotype","Sello F",NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200006639 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0006639",NA,NA,NA,NA,"Ericales","oleifolia",NA,"Judd WS",NA,"Brasilia",NA,NA,"NL-L0006639",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"9023375",NA,NA
"98","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L 0006640","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia","lectotype","Martius CFP von",NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200006640 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0006640",NA,NA,NA,NA,"Ericales","oleifolia",NA,"Judd WS",NA,"Brasil",NA,NA,"NL-L0006640",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"9032139",NA,NA
"99","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L 0006641","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia","lectotype","Martius CFP von",NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200006641 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0006641",NA,NA,NA,NA,"Ericales","oleifolia",NA,"Judd WS",NA,"Brasil",NA,NA,"NL-L0006641",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"9032138",NA,NA
"100","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L 0006642","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia","isolectotype","Glaziou AFM",NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200006642 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0006642",NA,NA,NA,NA,"Ericales","oleifolia",NA,"Sleumer HO",NA,"Brasil: Est. do Rio, Serra dos Orgaos.",NA,NA,"NL-L0006642",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"957349111",NA,NA
"101","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L 0006643","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia","isotype","Ule EHG",NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200006643 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0006643","1895","12","01",NA,"Ericales","oleifolia",NA,"Sleumer HO",NA,"Brasil: Rio de Janeiro/Minas GeraisSerra do Itatiaia",NA,NA,"NL-L0006643",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"95885674",NA,NA
"102","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L 0006644","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia","isotype","Gardner G",NA,"Southern America","Brazil","Minas Gerais",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200006644 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0006644",NA,NA,NA,NA,"Ericales","oleifolia",NA,"Sleumer HO",NA,"Brasil: Minas Gerais, Serra do Frio",NA,NA,"NL-L0006644",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"95871152",NA,NA
"103","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L.2602794","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Kubitzki K; Huber HFJ",NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602794 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602794","1984","02","28",NA,"Ericales","oleifolia",NA,NA,NA,"Aus Brasilien, Cachoeira, Brasilien, Rio de Janeiro, Serra da Mantiqueira, Serra das Agulhas Negras.",NA,NA,"NL-L2602794",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"104","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L.2602795","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Lutz A",NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602795 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602795","1913","06","15",NA,"Ericales","oleifolia",NA,NA,NA,"Serra da Boeasia, stale St Paulo, limus stale of Rio. *.",NA,NA,"NL-L2602795",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"105","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L.2602796","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Strang HE",NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602796 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602796","1960","11","14",NA,"Ericales","oleifolia",NA,NA,NA,"Brasil, Minas Gerais, Serra do Caparaó, Macieiras (Grotão).",NA,NA,"NL-L2602796",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"106","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L.2602797","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Hatschbach GG; Kummrow R",NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602797 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602797","1974","11","22",NA,"Ericales","oleifolia",NA,NA,NA,"Rib. Claro (mun. Alto Araguaia) Mato Grosso.",NA,NA,"NL-L2602797",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"107","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L.2602798","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Barreto M",NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602798 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602798","1936","08","25",NA,"Ericales","oleifolia",NA,NA,NA,"Minas, Faz. da Parahyba, Mun. Andrelândia.",NA,NA,"NL-L2602798",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"108","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L.2602799","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Schwacke CAW",NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602799 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602799",NA,NA,NA,NA,"Ericales","oleifolia",NA,NA,NA,"Minas Gerais, Serra de Ouro Preto.",NA,NA,"NL-L2602799",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"109","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L.2602800","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Markgraf F; Aparicio",NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602800 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602800","1952","12","07",NA,"Ericales","oleifolia",NA,NA,NA,"Bocaina, mato do rio, perto do acampamento.",NA,NA,"NL-L2602800",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"110","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L.2602801","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Hatschbach GG",NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602801 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602801","1971","09","09",NA,"Ericales","oleifolia",NA,NA,NA,"Caminho ao Pico Itambe (mun. S. Antonio) do Itambe) Minas Gerais.",NA,NA,"NL-L2602801",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"111","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L.2602802","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Duarte AP",NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602802 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602802","1952","11","10",NA,"Ericales","oleifolia",NA,NA,NA,"Tiradentes, Estado de Minas.",NA,NA,"NL-L2602802",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"112","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L.2602803","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Riedel L",NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602803 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602803",NA,NA,NA,NA,"Ericales","oleifolia",NA,NA,NA,"Brasilia.",NA,NA,"NL-L2602803",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"113","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L.2602804","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Claussen P",NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602804 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602804","1837","01","01",NA,"Ericales","oleifolia",NA,NA,NA,"Brasilia, Curvello (minas geraes) & rio San Francisco. *.",NA,NA,"NL-L2602804",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"114","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L.2602805","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Markgraf F; Aparicio",NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602805 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602805","1952","12","07",NA,"Ericales","oleifolia",NA,NA,NA,"Bocaina, mato do rio, perto do acampamento.",NA,NA,"NL-L2602805",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"115","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L.2602806","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Leoncici O; Roppa O",NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602806 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602806","1964","06","17",NA,"Ericales","oleifolia",NA,NA,NA,"Brasil, Minas Gerais, Pocos de Caldas, Morro do Ferro, ravina próximo ao brejo.",NA,NA,"NL-L2602806",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"116","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L.2602807","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Leoncici O; Roppa O",NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602807 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602807","1964","09","18",NA,"Ericales","oleifolia",NA,NA,NA,"Brasil, Minas Gerais, Poços de Caldas, Morro do Ferro, no riacho localizado a oeste do morro.",NA,NA,"NL-L2602807",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"117","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L.2602808","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Pickel BJ",NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602808 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602808","1953","10","04",NA,"Ericales","oleifolia",NA,NA,NA,"São Paulo, Minas Gerais (Extrema).",NA,NA,"NL-L2602808",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"118","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L.2602809","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Lutz A; Lutz BMJ",NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602809 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602809","1930","12","01",NA,"Ericales","oleifolia",NA,NA,NA,"Serra do Bocaina, State of S. Paulo. *.",NA,NA,"NL-L2602809",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"119","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L.2602810","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Santos N",NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602810 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602810","1964","12","12",NA,"Ericales","oleifolia",NA,NA,NA,"Brasil, Est. do Rio, Itatiaia, Abrige Rebouças, Na beira do riacho, ferquente.",NA,NA,"NL-L2602810",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"120","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L.2602811","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Markgraf F; Brade AC",NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602811 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602811","1952","11","01",NA,"Ericales","oleifolia",NA,NA,NA,"Itatiaia.",NA,NA,"NL-L2602811",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"121","2020-02-08 09:00:53-03","NBC","NL-BOTANY","L.2602812","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Markgraf F; Brade AC",NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602812 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602812","1952","11","01",NA,"Ericales","oleifolia",NA,NA,NA,"Itatiaia.",NA,NA,"NL-L2602812",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"122","2020-02-08 09:00:53-03","NBC","NL-BOTANY","L.2602813","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Shepherd GJ; Semir J; Andrade JB de; Leite V",NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602813 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602813","1977","09","06",NA,"Ericales","oleifolia",NA,NA,NA,"Brasil, Estado de Minas Gerais, Pico da Bandeira perto de Caparaó, Beira de mata e campo aberto com pedras.",NA,NA,"NL-L2602813",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"123","2020-02-08 09:00:53-03","NBC","NL-BOTANY","L.2602814","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Capell P",NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602814 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602814","1953","11","26",NA,"Ericales","oleifolia",NA,NA,NA,"N. Friburgo, de las Cascadas Pinel semiarbórea.",NA,NA,"NL-L2602814",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"124","2020-02-08 09:00:53-03","NBC","NL-BOTANY","L.2602815","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Capell P",NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602815 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602815","1953","11","26",NA,"Ericales","oleifolia",NA,NA,NA,"N. Friburgo, de las Cascadas Pinel semiarbórea.",NA,NA,"NL-L2602815",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"125","2020-02-08 09:00:53-03","NBC","NL-BOTANY","L.2602816","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Capell P",NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602816 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602816","1951","09","17",NA,"Ericales","oleifolia",NA,NA,NA,"Brasil: Estado do Rio, Novo Friburgo, Cascada Pinel (Serra dos Orgaos).",NA,NA,"NL-L2602816",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"126","2020-02-08 09:00:53-03","NBC","NL-BOTANY","U.1287430","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Maas PJM; Martinelli G",NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1287430 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1287430","1977","10","10",NA,"Ericales","oleifolia",NA,NA,NA,"Flora Brasiliensis. Edo. Rio de Janeiro, Parque Nacional do Itatiaia, forested margins of Rio Campo Belo.",NA,NA,"NL-U1287430",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"127","2020-02-08 09:00:53-03","NBC","NL-BOTANY","U.1287431","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Lindeman JC; Haas JH de",NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1287431 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1287431","1967","04","16",NA,"Ericales","oleifolia",NA,NA,NA,"Flora Brasiliae Australis. Rio de Janeiro, Parque Nacional do Itatiaia, burned upper slope with small shrubs, along path from park seat to planalto.",NA,NA,"NL-U1287431",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"128","2020-02-08 09:00:53-03","NBC","NL-BOTANY","U.1287432","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Regnell AF",NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1287432 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1287432","1848","04","06",NA,"Ericales","oleifolia",NA,NA,NA,"Brasilia, prov.",NA,NA,"NL-U1287432",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"129","2020-02-08 09:00:53-03","NBC","NL-BOTANY","U.1287434","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Brade AC",NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1287434 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1287434","1952","11","01",NA,"Ericales","oleifolia",NA,NA,NA,"Brasil, Estado do Rio, Itatiaia.",NA,NA,"NL-U1287434",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"130","2020-02-08 09:00:53-03","NBC","NL-BOTANY","U.1287435","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia oleifolia",NA,"Camerik AM",NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1287435 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1287435","1975","07","01",NA,"Ericales","oleifolia",NA,NA,NA,"Est. R.J.; Itatiaia; Prateleiras.",NA,NA,"NL-U1287435",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"131","2020-11-04 11:06:27-03","ESALQ","ESA","131832","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia",NA,"Magnago, L.F.S. et al.","1389.0",NA,"Brasil","Espírito Santo",NA,NA,NA,"ESA131832","2006","09","26","Magnoliophyta",NA,NA,NA,"Romão, G.O.","Marilândia",NA,"-40.5416984558105","-19.4127998352051","ESA131832",NA,NA,"2014","09","10",NA,NA,NA,"21644","auto",NA,NA,NA
"132","2020-11-04 11:06:27-03","ESALQ","ESA","71703","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia",NA,"Salino, A.","3533.0",NA,"Brasil","Minas Gerais",NA,NA,NA,"ESA071703","1997","10","04","Magnoliophyta",NA,NA,"(Cham.) G.Don","Romão, G.O.","Catas Altas",NA,"-43.4075012207031","-20.0746994018555","ESA071703",NA,NA,NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA
"133","2020-11-04 11:06:27-03","ESALQ","ESA","76891","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia",NA,"Paula, J.A.","45.0",NA,"Brasil","Minas Gerais",NA,NA,NA,"ESA076891","1986","10","11","Magnoliophyta",NA,NA,"(Cham.) G.Don",NA,"Catas Altas",NA,"-43.4075012207031","-20.0746994018555","ESA076891",NA,NA,NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA
"134","2020-11-04 11:06:27-03","ESALQ","ESA","76895","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia",NA,"Braga, M.M.N. et al.",NA,NA,"Brasil","Minas Gerais",NA,NA,NA,"ESA076895","1988","10","06","Magnoliophyta",NA,NA,"(Cham.) G.Don","Romão, G.O.","Catas Altas",NA,"-43.4075012207031","-20.0746994018555","ESA076895",NA,NA,NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA
"135","2020-11-04 11:06:27-03","ESALQ","ESA","77351","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia",NA,"Braga, M.M.N. et al.",NA,NA,"Brasil","Minas Gerais",NA,NA,NA,"ESA077351","1998","09","23","Magnoliophyta",NA,NA,"(Cham.) G.Don","Romão, G.O.","Gouveia",NA,"-43.7407989501953","-18.4543991088867","ESA077351",NA,NA,NA,NA,NA,NA,NA,NA,"37970","auto",NA,NA,NA
"136","2020-11-04 11:06:27-03","ESALQ","ESA","77349","PreservedSpecimen","Plantae","Ericaceae","Agarista","oleifolia","Agarista oleifolia",NA,"Lombardi, J.A.","2398.0",NA,"Brasil","Minas Gerais",NA,NA,NA,"ESA077349","1998","09","12","Magnoliophyta",NA,NA,"(Cham.) G.Don","Romão, G.O.","Moeda",NA,"-44.0527992248535","-20.3330993652344","ESA077349",NA,NA,NA,NA,NA,NA,NA,NA,"14750","auto",NA,NA,NA
