"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","class","relatedCatalogItem","infraspecificEpithet"
"94","2019-11-19 14:05:12-03","UFRPE","PEUFR","12439","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum) A. Robyns",NA,"M.T.Monteiro","23510",NA,"Brasil","Bahia",NA,"Árvore, madeira mole, flores amarelas com perfume agradável","PEUFR012439",NA,"C.T.Rizzini","1971","07","28","Itamaraju","Fazenda Várzea Alegre","-39.5311012268066","-17.0391998291016",NA,NA,"55932","auto",NA,NA,"1976","04","04",NA,NA,NA,NA,NA
"95","2020-10-14 10:02:35-03","FURB","FURB","42959","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Pereira, B.A.; Neto, M.P. & Alvarenga, D.","2764",NA,"Brasil","Goiás",NA,NA,"FURB27370","FURB27370","Pereira, BAS","1995","06","19","Formosa","Faz, Redomão, Rodovia GO-118, km 29 do trecho São Gabriel / Alto Paraíso.","-47.5","-15.2541667",NA,NA,NA,NA,"-47.5000000","-15.2541667","1995","06",NA,NA,NA,NA,NA,NA
"96","2020-10-14 10:02:35-03","FURB","FURB","65637","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Pereira, BAS; Alvarenga, D; Oliveira, FCA","2764",NA,"Brasil","Goiás",NA,"Árvore ca. 10 metros de altura. Flores róseo-alvacentas. Habitat: Mata Ciliar Habito: árvore","FURB65637","FURB65637","Laurence, JD","1995","06","19","Água Fria de Goiás","Fazenda Redomao. Rodovia GO-118, Km 29 do trecho Sao Gabriel/Alto Paraiso. Fazenda Redomão. Rodovia GO-118, Km 29 do trecho São Gabriel/Alto Paraíso de Goiás. coordenada calculada.","-47.5","-15.25",NA,NA,NA,NA,"-47.5000000","-15.2500000","1995","09",NA,NA,NA,NA,NA,NA
"97","2020-10-14 10:02:35-03","FURB","FURB","41220","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Vidal, J.R.B.; et al.","146",NA,"Brasil","Distrito Federal",NA,NA,"FURB04153","FURB04153","Oliveira, M","2011","07","01","Brasília","Lago Sul, EEJBB Borda da Mata. Área de recuperação T5/6.","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,"2011","07",NA,NA,NA,NA,NA,NA
"98","2019-06-27 10:25:31-03","UFES","VIES","28787","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Costa, M.B.","20",NA,"Brasil","Espírito Santo",NA,NA,"VIES028787","VIES028787","Siqueira, G.","2012","10","10","Pinheiros","Reserva Biológica Córrego do Veado.","-40.2132987976074","-18.3703002929688",NA,NA,"28525","auto",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"99","2020-04-27 16:10:21-03","UFES","VIES","18571","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Simonelli, M.; Weiler Júnior, I. & Simões, J.M.","252",NA,"Brasil","Espírito Santo",NA,NA,"VIES018571","VIES018571","Macedo, T.M.","1995","06","11","Serra","Parque Ecológico da C.S.T.","-40.3078002929688","-20.1285991668701",NA,NA,"16451","auto",NA,NA,"2014","06","02",NA,NA,NA,NA,NA
"100","2021-04-05 11:05:56-03","UNESP-IBB","BOTUW","155","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,NA,NA,NA,"Brasil","Espírito Santo",NA,NA,"BOTUW000155",NA,NA,NA,NA,NA,NA,"Comp. Vale do Rio Doce","-40.533333","-19.866667",NA,NA,NA,NA,"40°32'W","19°52'S",NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-06-29 09:30:47-03","UFRRJ","RBR","15303","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"C.S. Pardo","s.n.",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00015303",NA,"C.D.M. Ferreira","2000","07","08","Teresópolis","PARNASO, Posse 980 msm.","-42.9655990600586","-22.4122009277344",NA,NA,"38539","auto",NA,NA,"2015","10","20",NA,NA,NA,NA,NA
"102","2020-06-29 09:30:47-03","UFRRJ","RBR","3325","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"A.L. Peixoto","3113",NA,"Brasil","Espírito Santo",NA,NA,"RBR00003325",NA,"A. Gentry","1985","02","01","Linhares","Reserva Florestal da CVRD, Transect 2.","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA
"103","2020-06-29 09:30:47-03","UFRRJ","RBR","3315","S","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"A.L. Peixoto","3175",NA,"Brasil","Espírito Santo",NA,NA,"RBR00003315",NA,"A. Gentry","1985","02","02","Linhares","Reserva Florestal da CVRD, Transect 4.","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:33:08-03","MBM","MBM","255729","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Barreto, M.","895","Southern America","Brazil","Minas Gerais",NA,NA,"MBM255729","MBM255729","Carvalho Sobrinho, J.G.","1934","06","15","Belo Horizonte","Jardim Botânico","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-21 16:33:08-03","MBM","MBM","261669","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Nobrega, M.G.","584","Southern America","Brazil","Distrito Federal",NA,NA,"MBM261669","MBM261669","Carvalho Sobrinho, J.G.","1996","10","18",NA,"Jardim Botânico, Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:33:08-03","MBM","MBM","264455","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Nobrega, M.G.; et al.; et al.","951","Southern America","Brazil","Distrito Federal",NA,NA,"MBM264455","MBM264455","Carvalho Sobrinho, J.G.","1998","08","12",NA,"Jardim Botânico, Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:33:08-03","MBM","MBM","404818","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Farney, C.; Gomes, J.C.; Gomes, J.C.","1249","Southern America","Brazil","Rio de Janeiro",NA,"Árvore de 12m, 65cm diam., tronco de casca fissurada, folhas discolores verde, flores com cálice verde, corola branco-amarelado, flores em botão com pedicálice e corola com indumentos castanhos.; Mata de restinga próxima ao Loteament","MBM404818","MBM404818","Ferreira, C.D.M.",NA,NA,NA,"Rio de Janeiro","Saquarema, Restinga de Ipitangas","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,"2015","11","18",NA,NA,NA,NA,NA
"108","1996-02-09 08:50:55-02","MNHN","RECOLNAT_MNHN_P","P00572300","PreservedSpecimen",NA,NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Glaziou, A.",NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00572300' target='other'> <mi>dwc_moreinfo</mi></a>","P00572300",NA,"Robyns","1895","7","4",NA,"Goyaz : Corrego do Brejo, au Chico Lobo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20722 a",NA,NA,NA,NA
"109","2015-09-04 19:16:02-03","MNHN","RECOLNAT_MNHN_P","P06627678","PreservedSpecimen",NA,NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Riedel",NA,NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06627678' target='other'> <mi>dwc_moreinfo</mi></a>","P06627678","P06627678_01",NA,"1834","6","1",NA,"Pr. [Tranea alb.].",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2617",NA,NA,NA,NA
"110","2015-09-04 19:16:02-03","MNHN","RECOLNAT_MNHN_P","P06627681","PreservedSpecimen",NA,NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Glaziou",NA,NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06627681' target='other'> <mi>dwc_moreinfo</mi></a>","P06627681","P06627681_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2015-09-04 19:16:02-03","MNHN","RECOLNAT_MNHN_P","P06627682","PreservedSpecimen",NA,NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Riedel",NA,NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06627682' target='other'> <mi>dwc_moreinfo</mi></a>","P06627682","P06627682_01",NA,"1834","6","1",NA,"St. Franca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2617",NA,NA,NA,NA
"112","2015-09-04 19:16:02-03","MNHN","RECOLNAT_MNHN_P","P06627684","PreservedSpecimen",NA,NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Glaziou, A.",NA,NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06627684' target='other'> <mi>dwc_moreinfo</mi></a>","P06627684","P06627684_01",NA,"1891","10","18",NA,"Alto Macahé.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18892",NA,NA,NA,NA
"113","2015-09-04 19:16:02-03","MNHN","RECOLNAT_MNHN_P","P06627685","PreservedSpecimen",NA,NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Glaziou, A.",NA,NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06627685' target='other'> <mi>dwc_moreinfo</mi></a>","P06627685","P06627685_01",NA,"1891","10","18",NA,"Alto Macahé.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18892",NA,NA,NA,NA
"114","2015-09-04 19:16:02-03","MNHN","RECOLNAT_MNHN_P","P06627686","PreservedSpecimen",NA,NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Glaziou",NA,NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06627686' target='other'> <mi>dwc_moreinfo</mi></a>","P06627686","P06627686_01",NA,"1873","6","22",NA,"Serra da Estrela.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6480",NA,NA,NA,NA
"115","2015-09-04 19:06:15-03","MNHN","RECOLNAT_MNHN_P","P06623020","PreservedSpecimen",NA,NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Glaziou",NA,NA,"Brasil","Minas Gerais","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06623020' target='other'> <mi>dwc_moreinfo</mi></a>","P06623020","P06623020_01","Carvalho-Sobrinho","1869","7","3","Mutum","Chez le Sr. Pedro.","-41.4383010864258","-19.7999992370605",NA,NA,"45079","auto",NA,NA,NA,NA,NA,"3666",NA,NA,NA,NA
"116","2015-09-04 19:16:02-03","MNHN","RECOLNAT_MNHN_P","P06627679","PreservedSpecimen",NA,NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Irwin, H.S.|Grear, J.W.|Santos, R.R.|Souza, R.",NA,NA,"Brasil","Minas Gerais","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06627679' target='other'> <mi>dwc_moreinfo</mi></a>","P06627679","P06627679_01",NA,"1966","7","23","Brasília de Minas","Lagoa Mestre das Armas, ca. 5 km N.W. of Planaltina.","-44.4333000183105","-16.2063999176025","1000",NA,"36261","auto",NA,NA,NA,NA,NA,"18336",NA,NA,NA,NA
"117","2015-09-04 19:16:02-03","MNHN","RECOLNAT_MNHN_P","P06627680","PreservedSpecimen",NA,NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Irwin, H.S.|Grear, J.W.|Santos, R.R.|Souza, R.",NA,NA,"Brasil","Minas Gerais","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06627680' target='other'> <mi>dwc_moreinfo</mi></a>","P06627680","P06627680_01",NA,"1966","7","23","Brasília de Minas","Lagoa Mestre das Armas, ca. 5 km, N.W. of Planaltina.","-44.4333000183105","-16.2063999176025","1000",NA,"36261","auto",NA,NA,NA,NA,NA,"18336",NA,NA,NA,NA
"118","2020-10-01 14:23:12-03","JBB","HEPH","19345","S","Plantae","Dicotyledon","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Nóbrega, MGG; Jesus, FPR de","1909","Southern America","Brasil","Distrito Federal",NA,"Esteril.",NA,NA,"Duarte, MC","2003","06","07","Taguatinga","Parque Cortado próximo ao Setor Habitacional Primavera","-42.057778","-15.846667",NA,NA,NA,NA,"-42.057778","-15.846667","2007",NA,NA,NA,NA,NA,NA,NA
"119","2020-10-01 14:23:12-03","JBB","HEPH","10151","S","Plantae","Dicotyledon","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Lima, IV; Jesus, FPR de","488","Southern America","Brasil","Distrito Federal",NA,"CAP. 36,0cm. T4-5-82= 90. Esteril",NA,NA,"Duarte, MC","1994","08","11","Brasília","Estação Ecológica do Jardim Botânico de Brasília Córrego Cabeça de Veado","-47.85","-15.866667","1102","1102",NA,NA,"-47.85","-15.866667","2007",NA,NA,NA,NA,NA,NA,NA
"120","2020-10-01 14:23:12-03","JBB","HEPH","10168","S","Plantae","Dicotyledon","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Lima, IV; Jesus, FPR de","505","Southern America","Brasil","Distrito Federal",NA,"Esteril. CAP. 61cm. T4-8-119",NA,NA,"Duarte, MC","1994","08","16","Brasília","Estação Ecológica do Jardim Botânico de Brasília Córrego Cabeça de Veado","-47.85","-15.866667","1102","1102",NA,NA,"-47.85","-15.866667","2007",NA,NA,NA,NA,NA,NA,NA
"121","2020-10-01 14:23:12-03","JBB","HEPH","11354","S","Plantae","Dicotyledon","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Monteiro, PPM","34","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Duarte, MC","1995","08","22","Brasília","Estação Ecológica do Jardim Botânico de Brasília próximo a Caesb","-47.85","-15.866667","1102","1102",NA,NA,"-47.85","-15.866667","2007",NA,NA,NA,NA,NA,NA,NA
"122","2020-10-01 14:23:12-03","JBB","HEPH","11771","S","Plantae","Dicotyledon","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Silva, F; Jesus, FPR de","134","Southern America","Brasil","Distrito Federal",NA,"32,0 cm de CAP. T5-05-114.",NA,NA,"Duarte, MC","1996","03","26","Brasília","Estação Ecológica do Jardim Botânico de Brasília Córrego Cabeça de Veado","-47.85","-15.866667","1102","1102",NA,NA,"-47.85","-15.866667","2007",NA,NA,NA,NA,NA,NA,NA
"123","2020-10-01 14:23:12-03","JBB","HEPH","11952","S","Plantae","Dicotyledon","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Silva, F; Jesus, FPR de","219","Southern America","Brasil","Distrito Federal",NA,"T5-28-743.Com 175,cm de CAP.",NA,NA,"Duarte, MC","1996","04","02","Brasília","Estação Ecológica do Jardim Botânico de Brasília Córrego Cabeça de Veado","-47.85","-15.866667","1102","1102",NA,NA,"-47.85","-15.866667","2007",NA,NA,NA,NA,NA,NA,NA
"124","2020-10-01 14:23:12-03","JBB","HEPH","12141","S","Plantae","Dicotyledon","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Azevedo, V","104","Southern America","Brasil","Distrito Federal",NA,"Esteril.",NA,NA,"Duarte, MC","1996","08","20","Brasília","Estação Ecológica do Jardim Botânico de Brasília próximo ao Transecto 2","-47.85","-15.866667","1102","1102",NA,NA,"-47.85","-15.866667","2007",NA,NA,NA,NA,NA,NA,NA
"125","2020-10-01 14:23:12-03","JBB","HEPH","12287","S","Plantae","Dicotyledon","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Nóbrega, MGG; Jesus, FPR de","584","Southern America","Brasil","Distrito Federal",NA,"Carpoteca n° 86",NA,NA,"Duarte, MC","1996","10","18","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667","1102","1102",NA,NA,"-47.85","-15.866667","2007",NA,NA,NA,NA,NA,NA,NA
"126","2020-10-01 14:23:12-03","JBB","HEPH","14514","S","Plantae","Dicotyledon","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Nóbrega, MGG","951","Southern America","Brasil","Distrito Federal",NA,"Carpoteca n° 120",NA,NA,"Duarte, MC","1998","08","12","Brasília","Estação Ecológica do Jardim Botânico de Brasília próximo a Caesb","-47.85","-15.866667","1125","1150",NA,NA,"-47.85","-15.866667","2007",NA,NA,NA,NA,NA,NA,NA
"127","2020-10-01 14:23:12-03","JBB","HEPH","31959","S","Plantae","Dicotyledon","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Faria, JEQ; Melo, MS; Rosa, PO; Mendes, VC","4850","Southern America","Brasil","Goiás",NA,NA,NA,NA,"Faria, JEQ","2015","07","29","Montes Claros de Goiás","Margem da estrada de Ponte Alta para Registro do Araguaia","-51.817778","-15.780833","288","288",NA,NA,"-51.817778","-15.780833","2015","07",NA,NA,NA,NA,NA,NA
"128","2020-10-01 14:23:12-03","JBB","HEPH","9888","S","Plantae","Dicotyledon","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Ramos, AE; Jesus, FPR de","s.n.","Southern America","Brasil","Distrito Federal",NA,"Transecto 4=51.Esteril.Cap.51,0m.",NA,NA,"Duarte, MC","1994","04","07","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667","1102","1102",NA,NA,"-47.85","-15.866667","2007",NA,NA,NA,NA,NA,NA,NA
"129","2017-03-08 14:58:13-03","JBB","HEPH","8432","S","Plantae","Dicotyledon","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Nóbrega, MGG; Baumgarten, J","207A","Southern America","Brasil","Distrito Federal",NA,"Rebrota numero 216 de 1,80m de altura e 7cm de circunf.Esteril.",NA,NA,"Duarte, MC","1993","10","15","Brasília","Estação Ecológica do Jardim Botânico de Brasília área na borda do projeto Águas do cerrado","-47.9296989440918","-15.7797002792358","1102","1102","70570","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"130","2017-03-08 14:58:13-03","JBB","HEPH","8426","S","Plantae","Dicotyledon","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Nóbrega, MGG; Baumgarten, J","201A","Southern America","Brasil","Distrito Federal",NA,"Rebrota numero 243m de altura e 12cm de circunf.Esteril.",NA,NA,"Duarte, MC","1993","10","15","Brasília","Estação Ecológica do Jardim Botânico de Brasília área na borda do projeto Águas do cerrado","-47.9296989440918","-15.7797002792358","1102","1102","70570","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"131","2016-08-04 15:37:30-03","JBB","HEPH","8272","S","Plantae","Dicotyledon","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Ramos, AE","123B","Southern America","Brasil","Distrito Federal",NA,"Rebrota numero 45 de 2,0m de altura,circunf.a 30cm de 7,00cm.Esteril.",NA,NA,"Duarte, MC","1993","10","01","Brasília","Estação Ecológica do Jardim Botânico de Brasília área na borda do projeto Águas do cerrado","-47.9296989440918","-15.7797002792358","1102","1102","70570","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"132","2020-10-01 14:23:12-03","JBB","HEPH","27970","S","Plantae","Dicotyledon","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Vidal, JRB; et al.","146","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Oliveira, MS","2011","07","01","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Borda da Mata. Área de recuperação T5/6","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,"2011","07",NA,NA,NA,NA,NA,NA
"133","2020-10-01 14:23:12-03","JBB","HEPH","8532","S","Plantae","Dicotyledon","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Netto, DAM","289","Southern America","Brasil","Distrito Federal",NA,"T3 - 385.Esteril",NA,NA,"Duarte, MC","1993","11","10","Brasília","Estação Ecológica do Jardim Botânico de Brasília Córrego Cabeça de Veado","-47.9296989440918","-15.7797002792358","1102","1102","70570","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"134","2020-10-01 14:23:12-03","JBB","HEPH","8375","S","Plantae","Dicotyledon","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Caetano, VJ","15","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Duarte, MC","1993","07","01","Brasília","Jardim Botânico de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"135","2020-10-01 14:23:12-03","JBB","HEPH","8195","S","Plantae","Dicotyledon","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Caetano, VJ","3","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Duarte, MC","1993","07","06","Brasília","Jardim Botânico de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"136","2020-10-01 14:23:12-03","JBB","HEPH","3974","S","Plantae","Dicotyledon","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Ramos, AE","323","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Duarte, MC","1984","06","16","Brasília","Lago Norte Barra Alta Córrego Taquari Chácara Boa Vista","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA
"137","2020-10-01 14:23:12-03","JBB","HEPH","13461","S","Plantae","Dicotyledon","Malvales","Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Jesus, FPR de","366","Southern America","Brasil","Goiás",NA,NA,NA,NA,"Oliveira, MS","2013","08","22","Nova Roma","Margem do Igarapé","-46.880298614502","-13.7419004440308",NA,NA,"46333","auto",NA,NA,"2013","08","22",NA,NA,NA,NA,NA
"138","2020-12-11 11:37:47-03","UFMG","BHCB","185841","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Gontijo, FD; Tameirão Neto, E; Souza, DT","855","Southern America","Brasil","Minas Gerais",NA,"Arbóreo; Floração; Pétalas cor creme; Floresta estacional semidecidual","BHCB185841",NA,NA,"2014","08","23","Morro do Pilar",NA,"-43.316808","-19.278911","611","611",NA,NA,"-43.316808","-19.278911","2017","12",NA,NA,NA,NA,NA,NA
"139","2020-12-11 11:37:47-03","UFMG","BHCB","25653","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Tameirão Neto, E","1198","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"1994","10","27","Perdizes",NA,"-47.2928009033203","-19.3528003692627",NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-12-11 11:37:47-03","UFMG","BHCB","25653","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Tameirão Neto, E","1198","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"1994","10","27","Perdizes",NA,"-47.2928009033203","-19.3528003692627",NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-11 11:37:47-03","UFMG","BHCB","18018","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Fonseca, CGC","s.n.","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"1990","05","28","Belo Horizonte","Campus da UFMG","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-12-11 11:37:47-03","UFMG","BHCB","19662","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Lemos Filho, JP","s.n.","Southern America","Brasil","Minas Gerais",NA,"Arbóreo. Mata secundária. Corola de Cor creme.","BHCB002472","BHCB002472",NA,"1992","08","01","Belo Horizonte","Campus da UFMG, Próx. Unid. Adm. II","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
