"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","year","month","day","locality","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","typeStatus","individualCount"
"100","2020-10-14 10:01:50-03","FURB","FURB","13365","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Gasper, AL de","Verdi, M.; Gasper, A.L. de","Brasil","Santa Catarina","Orleans","-49.4994444","-28.2602778","-49.4994444","-28.2602778","FURB26018","FURB26018","2157","2009","05","22","Rio Hipólito - Parque Nacional de São Joaquim.","646","646","2010","01","21","Florística IFFSC 117(Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor amarela com listras marrons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-10-14 10:01:50-03","FURB","FURB","13555","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Gasper, AL de","Verdi, M.; Korte, A. & Hasckel, R.P.","Brasil","Santa Catarina","Orleans","-49.4958333","-28.1722223","-49.4958333","-28.1722223","FURB26001","FURB26001","2231","2009","05","26","Três Barras, Parque Nacional de São Joaquim.","928","928","2010","01","21","Florística IFFSC 141(Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor amarela com listras marrons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-10-14 10:01:50-03","FURB","FURB","41134","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Funez, L.A.","Funez, L.A.; Gasper, A.L. de","Brasil","Santa Catarina","Blumenau","-49.1147222","-27.0219445","-49.1147222","-27.0219445","FURB25985","FURB25985","2060","2013","04","01","Parque Ecológico Spitzkopf.","423","423","2013","04","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-10-14 10:01:50-03","FURB","FURB","13576","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Gasper, AL de","Verdi, M.; Hasckel, R.P. & Klemz, G.","Brasil","Santa Catarina","Anitápolis","-49.23","-27.9","-49.2300000","-27.9000000","FURB26017","FURB26017","2401","2009","06","17","Rio do Meio.","602","602","2010","01","21","Florística IFFSC 221(Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor amarela com listras marrons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-10-14 10:01:50-03","FURB","FURB","13917","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Gasper, AL de","Verdi, M.; Klemz, G. & Torres, J.F.","Brasil","Santa Catarina","Grão Pará","-49.2138889","-28.1883333","-49.2138889","-28.1883333","FURB26024","FURB26024","2530","2009","08","12","Centro.","111","111","2010","08","10","Coleta Extra IFFSC (Epífita) Habitat: Floresta Ombrófila Densa; Habito: epífita; flor sépalas rosas, flor amarela com listras marrons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-10-14 10:01:50-03","FURB","FURB","14193","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Gasper, AL de","Korte, A.; Kniess, A.","Brasil","Santa Catarina","Botuverá","-49.23","-27.27","-49.2300000","-27.2700000","FURB25994","FURB25994","316","2009","09","24","Cinema.","526","526","2009","10","10","Florística IFFSC 466 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-10-14 10:01:50-03","FURB","FURB","14274","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Gasper, AL de","Korte, A.; Kniess, A.","Brasil","Santa Catarina","Leoberto Leal","-49.23","-27.3597222","-49.2300000","-27.3597222","FURB26014","FURB26014","154","2009","09","17","Tigre.","438","438","2009","10","10","Florística IFFSC 424 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: epífita; flor vermelha, com listras violetas e sépalas rosas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-10-14 10:01:50-03","FURB","FURB","14730","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Gasper, AL de","Schmitt, J.L.; Cadorin, T.J. & Gasper, A.L. de","Brasil","Santa Catarina","Garuva","-48.7272223","-26.055","-48.7272223","-26.0550000","FURB25993","FURB25993","112","2009","09","30","Sol Nascente.","13","13","2009","10",NA,"Epífita IFFSC e8000a (Abaixo de 4m). Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio Avançado Habito: hemiepífita secundária;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-10-14 10:01:50-03","FURB","FURB","14739","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Gasper, AL de","Korte, A.; Cadorin, T.J. & Gasper, A.L. de","Brasil","Santa Catarina","Botuverá","-49.23","-27.27","-49.2300000","-27.2700000","FURB25992","FURB25992","357","2009","09","24","Cinema.","526","526","2009","10","10","Florística IFFSC 466 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: flor amarela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-10-14 10:01:50-03","FURB","FURB","15125","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Chautems, A","Schmitt, J.L.; Cadorin, T.J. & Caglioni, E.","Brasil","Santa Catarina","Botuverá","-49.23","-27.27","-49.2300000","-27.2700000","FURB25991","FURB25991","291","2009","10","13","Cinema.","569","569","2010","08","18","Epífita IFFSC e466a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor vermelha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-10-14 10:01:50-03","FURB","FURB","15485","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Korte, A","Korte, A.; Kniess, A.","Brasil","Santa Catarina","Presidente Nereu","-49.3208334","-27.2716667","-49.3208334","-27.2716667","FURB25989","FURB25989","446","2009","10","15","Braço Thieme.","458","458","2009","10","15","Florística IFFSC 465 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor amarela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-10-14 10:01:50-03","FURB","FURB","15677","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Korte, A","Korte, A.; Kniess, A.","Brasil","Santa Catarina","Presidente Nereu","-49.3208334","-27.2716667","-49.3208334","-27.2716667","FURB25988","FURB25988","496","2009","10","15","Braço Thieme.","458","458","2009","10","15","Florística IFFSC 465 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor amarela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-11-08 08:52:23-03","FURB","FURB","16191","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Gasper, AL de","Souza, N.L. de; Bachmann, V.","Brasil","Santa Catarina","Rio dos Cedros","-49.3397222","-26.6030556","-49.3397222","-26.6030556","FURB25995","FURB25995","247","2009","10","03","Palmeiras.","644","644","2009","11","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-10-14 10:01:50-03","FURB","FURB","16206","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Gasper, AL de","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","Brasil","Santa Catarina","Presidente Nereu","-49.2313889","-27.1813889","-49.2313889","-27.1813889","FURB25990","FURB25990","361","2009","10","27","Braço do Salão - Fazenda Sabiá.","533","533","2009","11","27","Epífita IFFSC e518a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita de Cyathea;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-10-14 10:01:50-03","FURB","FURB","16293","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Gasper, AL de","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","Brasil","Santa Catarina","Benedito Novo","-49.4977777","-26.9097222","-49.4977777","-26.9097222","FURB26003","FURB26003","478","2009","11","02","Fazenda Campo do Zinco.","788","788","2009","12","02","Epífita IFFSC e689a (Abaixo de 4m), forófito 7. Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita de Cyathea; flor botão floral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-10-14 10:01:50-03","FURB","FURB","16706","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Korte, A","Korte, A.; Kniess, A.","Brasil","Santa Catarina","Presidente Nereu","-49.2305556","-27.1802778","-49.2305556","-27.1802778","FURB26002","FURB26002","807","2009","11","10","Rio Novo.","617","617","2009","11","10","Florística IFFSC 518 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-10-14 10:01:50-03","FURB","FURB","16958","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Gasper, AL de","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.","Brasil","Santa Catarina","Blumenau","-49.1394444","-27.0969444","-49.1394444","-27.0969444","FURB26000","FURB26000","691","2009","11","23","Área Virgem do Parque Nacional da Serra do Itajaí.","660","660","2009","11","23","Epífita IFFSC e578a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Primário Habito: epífita; flor rosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-10-14 10:01:50-03","FURB","FURB","18962","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Gasper, AL de","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","Brasil","Santa Catarina","Morro Grande","-49.77","-28.71","-49.7700000","-28.7100000","FURB26004","FURB26004","939","2009","12","11","Três Barras.","203","203","2010","01","25","Epífita IFFSC e37a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; mata ciliar Habito: epífita; flor rosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-10-14 10:01:50-03","FURB","FURB","18991","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Korte, A","Korte, A.; Kniess, A.","Brasil","Santa Catarina","Rio do Sul","-49.68","-27.18","-49.6800000","-27.1800000","FURB26005","FURB26005","1456","2009","12","07","Fundo Canoas.","625","625","2009","12","07","Florística IFFSC 513 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Inicial Habito: epífita;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-10-14 10:01:50-03","FURB","FURB","20972","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Gasper, AL de","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","Brasil","Santa Catarina","Joinville","-49.14","-26.28","-49.1400000","-26.2800000","FURB26006","FURB26006","1144","2010","02","02","Rio Manso.","770","770","2010","03","18","Forófito 1. Epífita IFFSC e1025a (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Primário Habito: epífita de tronco caído;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-10-14 10:01:50-03","FURB","FURB","21152","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Gasper, AL de","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","Brasil","Santa Catarina","Doutor Pedrinho","-49.5852777","-26.7275","-49.5852777","-26.7275000","FURB26009","FURB26009","1056","2010","01","26","Forcação.","785","785","2010","03","22","Epífita IFFSC e801a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor amarela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-10-14 10:01:50-03","FURB","FURB","21306","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Gasper, AL de","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","Brasil","Santa Catarina","São Martinho","-48.87","-28.08","-48.8700000","-28.0800000","FURB26008","FURB26008","985","2010","01","26","Chicão.","526","526","2010","03","15","Epífita IFFSC e173a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita de arbórea; flor rosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-10-14 10:01:50-03","FURB","FURB","21326","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Gasper, AL de","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","Brasil","Santa Catarina","Paulo Lopes","-48.7619444","-27.8788889","-48.7619444","-27.8788889","FURB26016","FURB26016","1193","2010","02","01","Sertão do Campo.","180","180","2010","03","24","Epífita IFFSC e226a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita de arbórea;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-10-14 10:01:50-03","FURB","FURB","21355","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Schmitt, J","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","Brasil","Santa Catarina","Imaruí","-48.8697223","-28.1647222","-48.8697223","-28.1647222","FURB26063","FURB26063","1156","2010","01","28","Forquilinha.","666","666","2010","03","24","Epífita IFFSC e148a (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor rosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-10-14 10:01:50-03","FURB","FURB","21632","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Gasper, AL de","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","Brasil","Santa Catarina","Blumenau","-49.1180556","-27.0069444","-49.1180556","-27.0069444","FURB26007","FURB26007","1309","2010","02","16","Parque Nacional da Serra do Itajaí - Morro do Spitzkopf.","249","249","2010","02","16","Epífita IFFSC e8001b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor flor amarela, brácteas rosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-10-14 10:01:50-03","FURB","FURB","21895","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Gasper, AL de","Dreveck, S.; Carneiro, F.E.","Brasil","Santa Catarina","Joinville","-49.14","-26.28","-49.1400000","-26.2800000","FURB26052","FURB26052","1865","2010","02","25","Rio Manso.","744","744","2010","03","29","Florística IFFSC 1025 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Primário; interior do fragmento Habito: epífita; flor sépalas rosas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-10-14 10:01:50-03","FURB","FURB","22175","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Gasper, AL de","Verdi, M.; Klettenberg, D.H. & Klemz, G.","Brasil","Santa Catarina","Orleans","-49.41","-28.17","-49.4100000","-28.1700000","FURB26053","FURB26053","3894","2010","03","12","Rio Mirador (próximo ao Parque Estadual da Serra Furada).","431","431","2010","03","30","Florística IFFSC 142 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: epífita; flor flor amarela com listras marrom, sépala vermelha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-10-14 10:01:50-03","FURB","FURB","22201","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Korte, A","Korte, A.; Kniess, A.","Brasil","Santa Catarina","Benedito Novo","-49.5002778","-26.9102778","-49.5002778","-26.9102778","FURB26045","FURB26045","1393","2010","03","11","Campo de Zinco.","853","853","2010","03","11","Florística IFFSC 689 (Epífita) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Avançado; interior do fragmento Habito: epífita; flor bráctea vermelha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-10-14 10:01:50-03","FURB","FURB","22263","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Gasper, AL de","Verdi, M.; Klettenberg, D.H. & Klemz, G.","Brasil","Santa Catarina","Orleans","-49.4119444","-28.2597222","-49.4119444","-28.2597222","FURB26060","FURB26060","3977","2010","03","15","Brusque do Sul.","309","309","2010","03","30","Florística IFFSC 118 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: epífita; flor amarela com listras marrons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-10-14 10:01:50-03","FURB","FURB","22326","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Gasper, AL de","Dreveck, S.; Carneiro, F.E.","Brasil","Santa Catarina","São Francisco do Sul","-48.69","-26.19","-48.6900000","-26.1900000","FURB26057","FURB26057","1883","2010","03","15","Vila da Glória.","430","430","2010","03","30","Florística IFFSC 1052 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: epífita; flor sépalas rosas, botão floral amarelo com listras marrons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-10-14 10:01:50-03","FURB","FURB","22399","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Gasper, AL de","Dreveck, S.; Carneiro, F.E.","Brasil","Santa Catarina","São Bento do Sul","-49.23","-26.37","-49.2300000","-26.3700000","FURB26030","FURB26030","1637","2010","01","29","Ano Bom / Braço Esquerdo.","20","20","2010","03","30","Florística IFFSC 993 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: epífita;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-10-14 10:01:50-03","FURB","FURB","22625","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Gasper, AL de","Korte, A.; Kniess, A.","Brasil","Santa Catarina","Apiúna","-49.3936111","-27.1802778","-49.3936111","-27.1802778","FURB25986","FURB25986","2144","2010","03","17","Faxinalzinho.","793","793","2010","04","05","Florística IFFSC 516 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-10-14 10:01:50-03","FURB","FURB","22733","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Korte, A","Korte, A.; Kniess, A.","Brasil","Santa Catarina","Apiúna","-49.32","-27.09","-49.3200000","-27.0900000","FURB01877","FURB01877","2257","2010","03","19","Jundiá.","358","358","2010","03","19","Florística IFFSC 576 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor amarela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-10-14 10:01:50-03","FURB","FURB","22800","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Gasper, AL de","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","Brasil","Santa Catarina","Presidente Nereu","-49.2313889","-27.1813889","-49.2313889","-27.1813889","FURB25987","FURB25987","1633","2010","03","16","Braço do Solão.","533","533","2010","04","07","Florística IFFSC e518b (Rupícola) Habitat: Floresta Ombrófila Densa; Estágio Avançado; entorno do fragmento Habito: rupícola; flor em desenvolvimento",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-10-14 10:01:50-03","FURB","FURB","23245","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Korte, A","Korte, A.; Kniess, A.","Brasil","Santa Catarina","Rodeio","-49.4113889","-26.9102778","-49.4113889","-26.9102778","FURB26047","FURB26047","2356","2010","03","30","São Pedro.","611","611","2010","03","30","Florística IFFSC 690 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: epífita; flor amarela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-10-14 10:01:50-03","FURB","FURB","23500","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Korte, A","Korte, A.; Kniess, A.","Brasil","Santa Catarina","Ibirama","-49.5894444","-26.9980555","-49.5894444","-26.9980555","FURB26046","FURB26046","2560","2010","04","07","Caminho Moema.","503","503","2010","04","07","Florística IFFSC 631 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Médio Habito: epífita; flor amarela com listras roxas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-10-14 10:01:50-03","FURB","FURB","23510","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Gasper, AL de","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","Brasil","Santa Catarina","Garuva","-48.7272223","-26.055","-48.7272223","-26.0550000","FURB26059","FURB26059","1884","2010","04","07","Sol Nascente.","13","13","2010","04","23","Epífita IFFSC e8000b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio médio de regeneração Habito: epífita; flor amarela com listras roxas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-10-14 10:01:50-03","FURB","FURB","23710","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Korte, A","Korte, A.; Kniess, A.","Brasil","Santa Catarina","José Boiteux","-49.5886111","-26.9119444","-49.5886111","-26.9119444","FURB26058","FURB26058","2714","2010","04","14","Rio Laeisz.","823","823","2010","04","14","Florística IFFSC 688 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor brácteas rosas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-10-14 10:01:50-03","FURB","FURB","24157","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Korte, A","Korte, A.; Kniess, A.","Brasil","Santa Catarina","Ascurra","-49.41","-27","-49.4100000","-27.0000000","FURB26054","FURB26054","2799","2010","03","15","Guaricanas.","281","281","2010","03","15","Florística IFFSC 633 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor brácteas rosas e flores amarelas com linha roxas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-10-14 10:01:50-03","FURB","FURB","24188","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Korte, A","Korte, A.; Kniess, A.","Brasil","Santa Catarina","Ascurra","-49.3205556","-27","-49.3205556","-27.0000000","FURB26027","FURB26027","2433","2010","04","01","Ilze Grande.","154","154","2010","04","01","Florística IFFSC 634 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Médio Habito: epífita; flor brácteas rosas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-10-14 10:01:50-03","FURB","FURB","24207","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Schmitt, JL","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","Brasil","Santa Catarina","Benedito Novo","-49.4977777","-26.9097222","-49.4977777","-26.9097222","FURB26033","FURB26033","1739","2010","03","29","Fazenda Campo do Zinco.","788","788","2010","03","29","Forófito 17. Epífita IFFSC e689b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita de arbórea; flor amarela com listras vermelho escuro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-10-14 10:01:50-03","FURB","FURB","24329","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Stival-Santos, A","Stival-Santos, A.; Legal, E. & Silveira, S.","Brasil","Santa Catarina","Botuverá","-49.14","-27.27","-49.1400000","-27.2700000","FURB26062","FURB26062","2184","2010","03","30","Reserva Biológica Canela Preta.","639","639","2010","05","05","Florística IFFSC 467 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor rosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-10-14 10:01:50-03","FURB","FURB","24367","PreservedSpecimen","Plantae","Gesneriaceae","Nematanthus","tessmannii","Nematanthus tessmannii","(Hoehne) Chautems","Gasper, AL de","Dreveck, S.; Carneiro, F.E.","Brasil","Santa Catarina","Garuva","-48.87","-26.01","-48.8700000","-26.0100000","FURB26049","FURB26049","2032","2010","03","18","Kilometro Trevo.","135","135","2010","05","05","Florística IFFSC 1072 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: epífita;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
