"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","class","verbatimLongitude","verbatimLatitude","typeStatus","monthIdentified","dayIdentified","fieldNumber","individualCount","infraspecificEpithet","previousCatalogNumber"
"46","2019-11-21 14:52:23-03","UFJF","CESJ","50241","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rossent","F.S. Souza; S.A. Roman; T.M. Machado","429","2008","04","28","América do Sul","Brasil","Minas Gerais","Rio Preto","Serra Negra, Ninho da Égua","-43.8278007507324","-22.0891990661621",NA,"Rupícola em interior de mata, soros castanho-escuro.","CESJ050241",NA,NA,NA,"F.B. Matos","20815","auto","2019",NA,NA,NA,NA,"02",NA,NA,NA,NA,NA
"47","2020-06-30 18:33:17-03","UFJF","CESJ","27970","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rossent","P.B. Pita","s.n.","1994","05","14","América do Sul","Brasil","Minas Gerais",NA,"Parque Estadual do Ibitipoca, entre a Ponte de Pedra e a Cachoeira dos Macacos. Higrófila, heliófita, terrestre sobre humus em mata de galeria. Fértil.",NA,NA,NA,NA,"CESJ027970",NA,NA,NA,"L.C.N. Melo",NA,NA,"2011",NA,NA,NA,NA,"05",NA,NA,NA,NA,NA
"48","2020-06-30 18:33:17-03","UFJF","CESJ","27170","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rossent","J. E.Z.Oliveira; P.B. Pita; C.G.Xavier","s.n.","1993","09","11","América do Sul","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"CESJ027170",NA,NA,NA,"JEZOliveira","30417","auto","1994",NA,NA,NA,NA,"02","09",NA,NA,NA,NA
"49","2020-06-30 18:33:17-03","UFJF","CESJ","27972","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rossent","P.B. Pita","s.n.","1994","05","14","América do Sul","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Entre a Cachoeira dos Macacos e Ponte de Pedra.","-43.793098449707","-21.8425006866455",NA,"Mesófila, Ciófita, terrestre sobre húmus em mata de galeria. Fértil.","CESJ027972",NA,NA,NA,"R.F. Novelino","30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-06-30 18:33:17-03","UFJF","CESJ","27213","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rossent","J.E.Z. Oliveira; P.B. Pita; D. Graçano","320","1993","06","26","América do Sul","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Lago dos Espelhos, na mata em frente a cachoeira.","-43.793098449707","-21.8425006866455",NA,"Mesófila e Ciófita. Altitude 1420m. Saxicola sobre areia grossa. de ocorrencia rara no parque, habito herbáceo e em tufos. Rizoma ereto. Lâmina cartácea, face abaxial verde musgo e adaxial verde musgo mais claro. Estéril.","CESJ027213",NA,NA,NA,"R.F. Novelino","30417","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-06-30 18:33:17-03","UFJF","CESJ","27235","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rossent","J.E.Z. Oliveira","387","1993","10","16","América do Sul","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Mata em frente a casa dos pesquisadores, próximo à cisterna, num paredão rochoso.","-43.793098449707","-21.8425006866455",NA,"Xerófila e heliófita. (1385msm). Rupícola, ocorrendo agrupadas. Rizoma decumbente. Pecíolo crasso, arredondado. Lâmina coriácea, venação pouco visível.","CESJ027235",NA,NA,NA,"L.C.N. Melo","30417","auto","2008",NA,NA,NA,NA,"05",NA,NA,NA,NA,NA
"52","2020-06-30 18:33:17-03","UFJF","CESJ","27155","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rossent","R.F. Novelino; J.E.Z. Oliveira; P.B. Pita","935","1993","04","17","América do Sul","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Na mata ao lado do canyon. Próximo a uma clareira.","-43.793098449707","-21.8425006866455",NA,"Terrestre. poucos exemplares. Rizoma ascendente. (1630 msm)","CESJ027155",NA,NA,NA,"R.F. Novelino; JEZOliveira","30417","auto","1993",NA,NA,NA,NA,"09","30",NA,NA,NA,NA
"53","2020-06-30 18:33:17-03","UFJF","CESJ","29457","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rossent","R.F. Novelino; J.E.Z. Oliveira; PBPita","s.n.","1993","05","01","América do Sul","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, No caminho do Cenro de Estudos para o camping à direita da ponte, junto ao córrego.","-43.793098449707","-21.8425006866455",NA,"Saxícola. Poucos exemplares formando tufos. Escamas castanhas no pecíolo, escamas negras na face adaxial da lâmina as frondes saõ jovens. Estéril.","CESJ029457",NA,NA,NA,"R.F. Novelino","30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-11-21 14:52:23-03","UFJF","CESJ","47071","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rossent","P.L. Viana; N.F.O. Mota","1985","2006","02","26","América do Sul","Brasil","Minas Gerais","Rio Preto","Serra Negra, Região Burro de Ouro.","-43.8278007507324","-22.0891990661621",NA,"Terrestre, em margem de riacho.","CESJ047071",NA,NA,NA,"L.C.N. Melo","20815","auto","2006",NA,NA,NA,NA,"12",NA,NA,NA,NA,NA
"55","2019-11-21 14:52:23-03","UFJF","CESJ","47057","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rossent","P.L. Viana; N.F.O. Mota","2001","2006","02","26","América do Sul","Brasil","Minas Gerais","Rio Preto","Serra Negra, Região Burro de Ouro.","-43.8278007507324","-22.0891990661621",NA,"Terrestre, em interior de mata nebular. Caule ereto emo uma porção significativa (aprox. 10 a 15cm) supraterrânea.","CESJ047057",NA,NA,NA,"L.C.N. Melo","20815","auto","2006",NA,NA,NA,NA,"12",NA,NA,NA,NA,NA
"56","2019-08-20 10:28:41-03","UNICAMP","UEC","138672","S","Plantae","Pteridophyta",NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Breier, TB","910","2003","03","18",NA,"Brazil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Parcelas permanentes.","-47.9199981689453","-25.0100002288818",NA,NA,"UEC076279","UEC076279",NA,NA,"Prado, J","37574","auto","2003",NA,NA,NA,NA,"05",NA,NA,NA,NA,NA
"57","2021-03-01 16:43:39-03","UNICAMP","UEC","163255","S","Plantae","Pteridophyta",NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Nóbrega, GA","672","2008","06","20",NA,"Brazil","São Paulo","Ubatuba","Fazenda Capricórnio Parcela A.","-45.0699996948242","-23.4300003051758",NA,"Planta de hábito epífita, folha fértil com soros acrosticóides.; Restinga.","UEC019584","UEC019584","10","10","Nóbrega, GA","34265","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-10-14 10:01:07-03","FURB","FURB","25210","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","1043","2010","01","26",NA,"Brasil","Santa Catarina","São Martinho","Chicão.","-48.87","-28.08",NA,"Epífita IFFSC e173a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita de arbórea;","FURB07903","FURB07903","526","526","Gasper, AL de",NA,NA,"2011",NA,"-48.8700000","-28.0800000",NA,"07","21",NA,NA,NA,NA
"59","2020-10-14 10:01:07-03","FURB","FURB","34030","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Korte, A.; Rigon-Junior, M.J.","5861","2011","02","01",NA,"Brasil","Santa Catarina","Garuva","Palmita.","-48.8019444","-26.0302778",NA,"Florística IFFSC 8011 (Epífita) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio Avançado Habito: epífita;","FURB00094","FURB00094","18","18","Gasper, AL de",NA,NA,"2011",NA,"-48.8019444","-26.0302778",NA,"07","21",NA,NA,NA,NA
"60","2020-10-14 10:01:07-03","FURB","FURB","53101","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Funez, L.A.","6186","2017","03","16",NA,"Brasil","Santa Catarina","Apiúna","Subida, próximo ao Ativa Rafting.","-49.4375","-27.0763889",NA,NA,"FURB53101","FURB53101","103","103","Matos, F.B.",NA,NA,"2018",NA,"-49.4375000","-27.0763889",NA,"10",NA,NA,NA,NA,NA
"61","2021-03-16 17:56:41-03","UCS","HUCS","23317","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Jürgens, C.","130","1900",NA,NA,NA,"Brasil","Rio Grande do Sul","Santa Cruz do Sul","Serra João Rodriguez","-52.4258003234863","-29.7175006866455",NA,"Referência. Rosenstock, E. Beitrage zur Pteridophytenflora&nf;Sudbrasiliens.Hedwigia v.46, 57-144, 1907.",NA,NA,NA,NA,"Rosenstock, E.","38612","auto","1907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-06-29 09:30:11-03","UFRRJ","RBR","32780","S","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","L.P. Cardoso-Freitas; E.R. Damasceno, L.S. Sylvestre","2","2008","01","14",NA,"Brasil","Rio de Janeiro","Itatiaia","parque Nacional de Itatiaia, Margem esquerda da BR-485, na altura do Km 8, a 863 metros de altitude.","-44.5633010864258","-22.4960994720459",NA,NA,"RBR00032780",NA,"863","863",NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:23:04-03","MBM","MBM","429664","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Canestraro, B.K.","1200","2014","02","01","Southern America","Brazil","Paraná","Paranaguá","Floresta Estadual do Palmito","-48.5092010498047","-25.5200004577637",NA,"Epífita, semiciófila, frequente.; Restinga arbórea.","MBM429664",NA,NA,NA,"Matos, F.B.","24916","auto","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:23:04-03","MBM","MBM","425974","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Lozano, E.D.; Brotto, M.L.; Brotto, M.L.","3520","2017","01","17","Southern America","Brazil","Paraná","Adrianópolis","Parque Estadual das Lauráceas, Morro da Anta","-48.716417","-24.863417",NA,"Terrícola, 40 cm, caule ereto, soros castanhos, interior da mata. Topo de morro.; Floresta Ombrófila Densa Montana.","MBM425974",NA,NA,NA,"Matos, F.B.",NA,NA,"2018",NA,"-48.716417","-24.863417",NA,NA,NA,NA,NA,NA,NA
"65","2020-12-21 16:23:04-03","MBM","MBM","429584","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Canestraro, B.K.; Canestraro, I.F.; Canestraro, M.C.K.; Canestraro, I.F.; Canestraro, M.C.K.","646","2013","03","31","Southern America","Brazil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi, Trilha da preguiça, Nova Lombardia","-40.540278","-19.908583",NA,"Epífita, a beira da estrada, borda da floresta.; Floresta Ombrófila Densa.","MBM429584",NA,"739","739","Matos, F.B.",NA,NA,"2018",NA,"-40.540278","-19.908583",NA,NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:23:04-03","MBM","MBM","283783","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Barboza, E.; Hatschbach, G.; Costa, E.F.; Hatschbach, G.; Costa, E.F.","755","2003","05","15","Southern America","Brazil","Paraná","Guaraqueçaba","Tagaçaba, subida para a Caixa da Água","-48.3288993835449","-25.3066997528076",NA,"Epífita, floresta atlântica; base do morro","MBM283783","MBM283783","30","100","Smith, A.R.","37295","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:23:04-03","MBM","MBM","66398","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Hatschbach, G.; et al.; et al.","42957","1980","04","19","Southern America","Brazil","Paraná","Morretes","Rio Bromado","-48.834400177002","-25.476900100708",NA,"Dos matações de granito a beira de rio encachoeirado. Local sombrio","MBM066398","MBM066398",NA,NA,"Smith, A.R.","30514","auto","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-21 16:23:06-03","MBM","MBM","333539","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","subarborescens","Elaphoglossum subarborescens","Ros.","Matos, F.B.; et al.; et al.","1223","2006","07","11","Southern America","Brazil","Paraná","Antonina","Reserva Natural Rio Cachoeira (SPVS), Trilha do Taquaral.","-48.7118988037109","-25.4286003112793",NA,"Epífita a 1m do solo no interior da mata. Floresta Ombrófila Densa","MBM333539","MBM333539","30","30","Matos, F.B.","38300","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:23:06-03","MBM","MBM","187661","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","subarborescens","Elaphoglossum subarborescens","Ros.","Labiak, P.","244","1994","11","12","Southern America","Brazil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,"Epífita do extrato inferior da floresta","MBM187661","MBM187661",NA,NA,"Labiak, P.","18121","auto","1994",NA,NA,NA,NA,"12",NA,NA,NA,NA,NA
"70","2019-11-01 15:28:45-03","PUC-RIO","FCAB","0085","PreservedSpecimen","Plantae",NA,"Pteridophyta","Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","P. Capell S.J.","s.n.","1951","06",NA,NA,"Brasil","Rio de Janeiro","Morro Queimado",NA,NA,NA,NA,NA,"000085",NA,NA,NA,"P.G. Windisch",NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-11-01 15:28:45-03","PUC-RIO","FCAB","0091","PreservedSpecimen","Plantae",NA,"Pteridophyta","Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","P. Capell S.J.","s.n.","1951","06",NA,NA,"Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,"000091",NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-11-01 15:28:45-03","PUC-RIO","FCAB","0086","PreservedSpecimen","Plantae",NA,"Pteridophyta","Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","P. Capell S.J.","s.n.","1951","08","29",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Pico da Caledônia","-42.5311012268066","-22.2819004058838",NA,NA,"000086",NA,NA,NA,"P.G. Windisch","33190","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-11-01 15:28:45-03","PUC-RIO","FCAB","0083","PreservedSpecimen","Plantae",NA,"Pteridophyta","Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","P. Capell S.J.","s.n.","1951","07",NA,NA,"Brasil","Rio de Janeiro","Nova Friburgo","Pico da Caledônia","-42.5311012268066","-22.2819004058838",NA,NA,"000083",NA,NA,NA,"P.G. Windisch","33190","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2015-09-20 01:59:54-03","MNHN","RECOLNAT_MNHN_P","P00249696","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Jürgens, L.|Stier",NA,"1906",NA,NA,NA,"Brésil",NA,NA,"Est Rio Grande do Sul, Santa Cruz",NA,NA,"hb","reçu le 22 avril 1908 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00249696' target='other'> <mi>dwc_moreinfo</mi></a>","P00249696","P00249696_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"319",NA,NA,NA
"75","2015-09-20 02:00:01-03","MNHN","RECOLNAT_MNHN_P","P00249697","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Jürgens, L.|Stier",NA,"1906",NA,NA,NA,"Brésil",NA,NA,"Est Rio Grande do Sul, Santa Cruz",NA,NA,"hb","Herbier Christ 9 février 1910 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00249697' target='other'> <mi>dwc_moreinfo</mi></a>","P00249697","P00249697_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"319",NA,NA,NA
"76","2015-09-20 02:00:07-03","MNHN","RECOLNAT_MNHN_P","P00249698","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Jürgens, L.|Stier",NA,"1906",NA,NA,NA,"Brésil",NA,NA,"Est Rio Grande do Sul, Santa Cruz",NA,NA,"hb","Rosenstock 14 avril 1909, 1ère feuille <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00249698' target='other'> <mi>dwc_moreinfo</mi></a>","P00249698","P00249698_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"319",NA,NA,NA
"77","2015-09-20 02:03:26-03","MNHN","RECOLNAT_MNHN_P","P00249699","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Jürgens, L.|Stier",NA,"1906",NA,NA,NA,"Brésil",NA,NA,"Est Rio Grande do Sul, Santa Cruz",NA,NA,"hb","Rosenstock 14 avril 1909, 2ème feuille <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00249699' target='other'> <mi>dwc_moreinfo</mi></a>","P00249699","P00249699_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"319",NA,NA,NA
"78","2015-09-20 02:00:59-03","MNHN","RECOLNAT_MNHN_P","P00249868","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Glaziou, A.",NA,"1870","3","12",NA,"Brésil",NA,NA,"Alto Macahé",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00249868' target='other'> <mi>dwc_moreinfo</mi></a>","P00249868","P00249868_01",NA,NA,"Cremers",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4368",NA,NA,NA
"79","2015-09-20 02:01:12-03","MNHN","RECOLNAT_MNHN_P","P00249869","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Glaziou, A.",NA,"1870","3","12",NA,"Brésil",NA,NA,"Alto Macahé",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00249869' target='other'> <mi>dwc_moreinfo</mi></a>","P00249869","P00249869_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4368",NA,NA,NA
"80","2015-09-20 02:01:24-03","MNHN","RECOLNAT_MNHN_P","P00249870","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Glaziou, A.",NA,"1870","3","12",NA,"Brésil",NA,NA,"Alto Macahé",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00249870' target='other'> <mi>dwc_moreinfo</mi></a>","P00249870","P00249870_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4368",NA,NA,NA
"81","2015-09-20 02:01:36-03","MNHN","RECOLNAT_MNHN_P","P00249871","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Glaziou, A.",NA,"1870","3","12",NA,"Brésil",NA,NA,"Alto Macahé",NA,NA,"hb","reçu le 10 janvier 1876 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00249871' target='other'> <mi>dwc_moreinfo</mi></a>","P00249871","P00249871_01",NA,NA,"Brade",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4368",NA,NA,NA
"82","2015-09-20 02:01:49-03","MNHN","RECOLNAT_MNHN_P","P00249872","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Glaziou, A.",NA,"1870","3","12",NA,"Brésil",NA,NA,"Alto Macahé",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00249872' target='other'> <mi>dwc_moreinfo</mi></a>","P00249872","P00249872_01",NA,NA,"Brade",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4367",NA,NA,NA
"83","2015-09-20 02:05:21-03","MNHN","RECOLNAT_MNHN_P","P00249873","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Glaziou, A.",NA,"1870","3","12",NA,"Brésil",NA,NA,"Alto Macahé",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00249873' target='other'> <mi>dwc_moreinfo</mi></a>","P00249873","P00249873_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4367",NA,NA,NA
"84","2015-09-20 02:39:23-03","MNHN","RECOLNAT_MNHN_P","P00249976","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Wacket, L.",NA,"1907",NA,NA,NA,"Brésil",NA,NA,"Sao paulo, Alto da Serra",NA,NA,"hb","reçu le 22 avril 1908 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00249976' target='other'> <mi>dwc_moreinfo</mi></a>","P00249976","P00249976_01",NA,NA,"Novelino",NA,NA,NA,NA,NA,NA,NA,NA,NA,"323",NA,NA,NA
"85","2020-09-29 14:53:20-03","UFPR","UPCB","80008","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Sylvestre, L. et al.","2236","2012","07","24",NA,"Brasil","Rio de Janeiro","Santa Maria Magdalena","Parque Estadual do Desengano. Trilha para o Pico do Desengano a partir da Estalagem Morumbeca.","-41.912","-21.892",NA,"Terrestre na base de uma árvore às da trilha. Floresta Ombrófila Densa Montana. Terrícola..",NA,NA,NA,NA,"Matos, F.B.",NA,NA,"2017",NA,"-41.912","-21.892",NA,NA,NA,NA,NA,NA,NA
"86","2020-09-29 14:53:20-03","UFPR","UPCB","21338","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Christ","Prado, J.","508","1993","04","17",NA,"Brasil","Paraná","Guaraqueçaba","Trilha do vale do Rio Real","-48.2","-25.333333",NA,"Epífita, associada a briófitas..","UPCB0004248","UPCB0004248",NA,NA,"Kieling-Rubio, M.A.",NA,NA,"2012",NA,"-48.2","-25.333333",NA,"03",NA,NA,NA,NA,NA
"87","2020-09-29 14:53:20-03","UFPR","UPCB","57171","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Matos, F.B.","1223","2006","07","11",NA,"Brasil","Paraná","Antonina","Reserva Natural Rio Cachoeira (SPVS). Trilha do Taquaral.","-48.683333","-25.3",NA,"Epífita a 1m do solo no interior da mata. Floresta Ombrófila Densa..","UPCB0004243","UPCB0004243","30","30","Kieling-Rubio, M.A.",NA,NA,"2012",NA,"-48.683333","-25.3",NA,"03",NA,NA,NA,NA,NA
"88","2020-09-29 14:53:20-03","UFPR","UPCB","57586","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Labiak, P.H.","3129","2004","02","15",NA,"Brasil","Paraná","Paranaguá","Ilha do Mel, Estação Ecológica.","-48.318889","-25.512222",NA,"Epífita. Restinga arbórea, região intercordão, com lençol freático aflorando à superfície..","UPCB0004244","UPCB0004244","3","3","Kieling-Rubio, M.A.",NA,NA,"2012",NA,"-48.318889","-25.512222",NA,"03",NA,NA,NA,NA,NA
"89","2020-09-29 14:53:20-03","UFPR","UPCB","57883","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Labiak, P.H.","3495","2004","12","12",NA,"Brasil","Paraná","Pontal do Paraná","Estação Ecológica do Guaraguaçu.","-48.478611","-25.619167",NA,"Terrestre em solo arenoso e com acúmulo de húmus. Floresta Ombrófila Densa das Terras Baixas..","UPCB0004245","UPCB0004245","10","10","Kieling-Rubio, M.A.",NA,NA,"2012",NA,"-48.478611","-25.619167",NA,"03",NA,NA,NA,NA,NA
"90","2020-09-29 14:53:20-03","UFPR","UPCB","68681","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Dryopteridaceae","Elaphoglossum","macahense","Elaphoglossum macahense","(Fée) Rosenst.","Matos, F.B.","1137","2006","05","01",NA,"Brasil","Paraná","Antonina","Reserva Natural Rio Cachoeira (SPVS), Trilha do Bezerra.","-48.683333","-25.3",NA,"Epífita na base de árvore, interior da mata. Frondes ereto-arqueadas..","UPCB0004241","UPCB0004241","30","30","Kieling-Rubio, M.A.",NA,NA,"2012",NA,"-48.683333","-25.3",NA,"03",NA,NA,NA,NA,NA
