"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","phylum","order","individualCount","class","recordNumber","continentOcean","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","previousCatalogNumber","sex"
"517","2020-12-11 11:44:47-03","UFMG","BHCB","37271","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Lombardi, JA; Salino, A","1997","05","25","Brasil","Minas Gerais","Januária","Distrito de Fabião, às margens do Rio Peruaçu.","-44.254722","-15.140278",NA,"folhas coriáceas maculadas de verde-claro/escuro, frutos imaturos verdes.",NA,NA,"Monocotyledon",NA,NA,NA,"1789","Southern America",NA,NA,NA,NA,"-44.254722","-15.140278",NA,NA,NA,NA
"518","2020-12-11 11:44:47-03","UFMG","BHCB","80138","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"França, GS; Stehmann, JR","2003","04","10","Brasil","Minas Gerais","Pingo D'água","Fazenda Sacramento","-42.428611","-19.725278",NA,"terrestre, labelo branco com manchas rosadas.",NA,NA,"Monocotyledon",NA,NA,NA,"313","Southern America",NA,NA,"270","270","-42.428611","-19.725278",NA,NA,NA,NA
"519","2020-12-11 11:44:47-03","UFMG","BHCB","51188","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Lombardi, JA","2000","03","25","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga, Fazenda Montes Cla","-41.818889","-19.736389",NA,"Mata Atlântica secundaria. Erva, folhas cartáceas, variegadas de verde, flores rosadas frutos imaturos verdes.",NA,NA,"Monocotyledon",NA,NA,NA,"3678","Southern America",NA,NA,NA,NA,"-41.818889","-19.736389",NA,NA,NA,NA
"520","2020-12-11 11:44:47-03","UFMG","BHCB","86338","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"França, GS; Raggi, F","2004","03","03","Brasil","Minas Gerais","Timóteo","Macuco, Parque Estadual do Rio Doce","-42.568611","-19.591111",NA,"terrestre, flor bege com labelo róseo, floresta estacional semidecidual submontana.",NA,NA,"Monocotyledon",NA,NA,NA,"493","Southern America",NA,NA,"248","248","-42.568611","-19.591111",NA,NA,NA,NA
"521","2020-12-11 11:44:47-03","UFMG","BHCB","136748","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Smidt, EC; Silva, VP; Barbosa, AR","2007","12",NA,"Brasil","Minas Gerais","Ouro Branco",NA,"-43.6918983459473","-20.5207996368408","13809","Em cultivo no MHNJB-UFMG (MHNJB00914). Cerrado, campo rupestre, hábito herbáceo, terrícola.",NA,"auto","Monocotyledon",NA,NA,NA,"894","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2020-12-11 11:44:47-03","UFMG","BHCB","40590","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Salino, A","1998","02","03","Brasil","Minas Gerais","Rio Casca","Área de inundação da Usina Hidrelétrica de Jurumir","-42.6507987976074","-20.2261009216309","26598","floresta ciliar. Erva terrestre com flores brancas a creme, com guia de néctar rosada.",NA,"auto","Monocotyledon",NA,NA,NA,"3934","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2020-12-11 11:44:47-03","UFMG","BHCB","33781","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Tameirão Neto, E","1997","02","23","Brasil","Minas Gerais","Nova Ponte","EPDA-JACOB/CEMIG","-47.6747016906738","-19.1525001525879","47316","Herbaceo, floresta semidecidual.",NA,"auto","Monocotyledon",NA,NA,NA,"2302","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2020-12-11 11:44:47-03","UFMG","BHCB","20970","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Borba, EL","1993","03","27","Brasil","Minas Gerais","Santa Bárbara","EPDA/Peti","-43.4152984619141","-19.959400177002","33136","folhas verde-claro maculadas de verde escuro. Pétalos e sépalos creme com leve tom róseo, coluna branca com traços lilases na parte inferior, labelo branco com manchas lilases, calcar castanho, antera branca.",NA,"auto","Monocotyledon",NA,NA,NA,"5","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2020-12-11 11:44:47-03","UFMG","BHCB","69808","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Lombardi, JA; Salino, A; Stehmann, JR; Mota, RC da; Viana, PL","2002","04","23","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ambiental do Peti - CEMIG, trilha partindo","-43.3622016906738","-19.826099395752","17525","mata secundaria, bub-bosque. Erva, folhas carnosas, mosqueadas de verde escuro, frutos imaturos verdes.l",NA,"auto","Monocotyledon",NA,NA,NA,"4657","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2020-12-11 11:44:47-03","UFMG","BHCB","95361","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Echternacht, LA; Dornas, T","2004","03","11","Brasil","Minas Gerais","Carmópolis de Minas","Estação Ecológica da Mata do Cedro","-44.6349983215332","-20.5414009094238","18828","terrestre, folhas variegadas, frutos verdes.",NA,"auto","Monocotyledon",NA,NA,NA,"288","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2020-12-11 11:44:47-03","UFMG","BHCB","68844","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Kamino, LHY","2002","03","01","Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711","17082","terrestre, mata, fruto imaturo verde.",NA,"auto","Monocotyledon",NA,NA,NA,"265","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2020-12-11 11:44:47-03","UFMG","BHCB","64586","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Silva, AF; Alves, TMA; Souza, CP","2001","02","14","Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711","17082","Voucher",NA,"auto","Monocotyledon",NA,NA,NA,"23","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2020-12-11 11:44:47-03","UFMG","BHCB","23254","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Bacariça, EM","1991","02","05","Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711","17082","terrestre em mata.",NA,"auto","Monocotyledon",NA,NA,NA,"126","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2020-12-11 11:44:47-03","UFMG","BHCB","23253","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Tameirão Neto, E; Santos, EM; Bacariça, EM","1990","06","27","Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711","17082","terrestre em mata.",NA,"auto","Monocotyledon",NA,NA,NA,"71","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2020-12-11 11:44:47-03","UFMG","BHCB","26793","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Carvalho, MG; Silva, ST da","1992","03","18","Brasil","Minas Gerais","Cristália","Fazenda Cabral","-42.8622016906738","-16.8003005981445","30029","terrestre em mata ciliar. Floresta Estacional.",NA,"auto","Monocotyledon",NA,NA,NA,"931","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2020-12-11 11:44:47-03","UFMG","BHCB","46418","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Tameirão Neto, E","1997","02","05","Brasil","Minas Gerais","Oliveira","Fazendas Mandu e Laje","-44.8272018432617","-20.6963996887207","38796","herbácea, floresta semidecidual.",NA,"auto","Monocotyledon",NA,NA,NA,"2599","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2020-12-11 11:44:47-03","UFMG","BHCB","24843","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Tameirão Neto, E; Werneck, MS","1994","05","27","Brasil","Minas Gerais","Perdizes","Mata da Zilda; Unidade de Conservação do Galheiro-","-47.2928009033203","-19.3528003692627","45889","Herbacea, floresta semidecidua",NA,"auto","Monocotyledon",NA,NA,NA,"1637","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2020-12-11 11:44:47-03","UFMG","BHCB","152716","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Karling, S","1988","06","30","Brasil","Paraná","Londrina","Mata do IAPAR.","-51.1627998352051","-23.3103008270264","63728","Herbácea terrestre. 50cm. Flores brancas arristeadas. Interior da mata.",NA,"auto","Monocotyledon",NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2020-12-11 11:44:47-03","UFMG","BHCB","130293","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Felix, DF","2007","05","03","Brasil","Minas Gerais","Belo Horizonte","Museu de Historia Natural da UFMG., coletada na area da cavalaria e na mata da Psychotria.","-43.937801361084","-19.9207992553711","17082","Herbacea Terrestre de 10 a 15 cm de alturam. Frutos imaturos verdes.",NA,"auto","Monocotyledon",NA,NA,NA,"134","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2020-12-11 11:44:47-03","UFMG","BHCB","92396","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,"2003",NA,NA,"Mota, RC da; et al.","2003","07","01","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirão do Campo, Na parte de baixo da Cachoeira de Tabuleiro","-43.4249992370605","-19.0372009277344","60318","Terrestre; estéril.; Planta coletada em mata ciliar","BHCB034306","auto","Monocotyledon",NA,NA,NA,"2517","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2020-12-11 11:44:47-03","UFMG","BHCB","109018","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Silva, JD","2006","08","07","Brasil","Minas Gerais","Belo Horizonte","Parque Roberto Burle Marx.","-43.937801361084","-19.9207992553711","17082","Herbáceo em serrapilheira de mata.",NA,"auto","Monocotyledon",NA,NA,NA,"74","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2020-12-11 11:44:47-03","UFMG","BHCB","35156","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Alvarenga, D; Lopes, EC","1989","04","19","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.9296989440918","-15.7797002792358","70570","orquidea terrestre com 30 cm, frutos imaturos verde. Mata ciliar.",NA,"auto","Monocotyledon",NA,NA,NA,"215","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2020-12-11 11:44:47-03","UFMG","BHCB","92314","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Mota, RC da","2004","04","26","Brasil","Minas Gerais","Catas Altas","Serra do Caraça","-43.4075012207031","-20.0746994018555","11966","coletada em mata semidecidua, próximo à Fazenda Engenho, erva terrestre, frutos imaturos verdes.",NA,"auto","Monocotyledon",NA,NA,NA,"2435","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2020-12-11 11:44:47-03","UFMG","BHCB","92783","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Mota, RC da","2005","05","14","Brasil","Minas Gerais","Catas Altas","Serra do Caraça","-43.4075012207031","-20.0746994018555","11966","coletada em mata semidecidua, próximo à Fazenda Engenho, erva terrestre, frutos imaturos verdes.",NA,"auto","Monocotyledon",NA,NA,NA,"2904","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2020-12-11 11:44:47-03","UFMG","BHCB","97005","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,"2006","02",NA,"Mota, RC da","2006","02","05","Brasil","Minas Gerais","Catas Altas","Serra do Caraça","-43.4075012207031","-20.0746994018555","11966","erva terrestre, sépalas e pétalas castanho-esverdeadas, labelo creme com manchas vináceas; coletada em mata semidecidua, próximo à Fazenda Engenho","BHCB001455","auto","Monocotyledon",NA,NA,NA,"3009","Southern America",NA,"BHCB001455",NA,NA,NA,NA,NA,NA,NA,NA
"542","2021-03-24 17:18:16-03","UFMA","MAR","11526","S","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","FERREIRA, A.W.C.; OLIVEIRA, M.S.","2018","09","14","OLIVEIRA, M.S.","2018","09","14","Brasil","Maranhão","Caxias","Área de Proteção Ambiental Municipal do Inhamum","-43.425556","-4.904167",NA,"Planta epítita; Nome popular: orquídea.",NA,NA,NA,NA,NA,NA,"141",NA,NA,NA,NA,NA,"43º25'32W","4º54'15S",NA,NA,NA,NA
"543","2021-03-24 17:18:16-03","UFMA","MAR","11525","S","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","FERREIRA, A.W.C.; OLIVEIRA, M.S.","2018","09","14","OLIVEIRA, M.S.","2018","09","14","Brasil","Maranhão","Caxias","Área de Proteção Ambiental Municipal do Inhamum","-43.425556","-4.904167",NA,"Planta epítita; Nome popular: orquídea.",NA,NA,NA,NA,NA,NA,"140",NA,NA,NA,NA,NA,"43º25'32W","4º54'15S",NA,NA,NA,NA
"544","2021-03-24 17:18:16-03","UFMA","MAR","9438","S","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"CORREIA, B. E. F.","2014","09","05","Brasil","Maranhão","Alcântara","Restinga da Praia de Itatinga","-44.400472","-2.412944",NA,"Terrícola de aproximadamente 30cm, com frutos verde escuro, folhas carnosas.",NA,NA,NA,NA,NA,NA,"361",NA,NA,NA,NA,NA,"44º24'01.7W","02º24'46.6S",NA,NA,NA,NA
"545","2020-03-11 09:01:31-03","URCA","HCDAL","3052","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","J. Iparuam","2007","11",NA,"Oliveira, I. .G. de","2007","03","22","Brasil","Ceará","Crato","Barraca Verifique","-39.393611","-7.316083",NA,"Terrestre; folha variegada; flor rosa; solo argiloso.; Mata Úmida",NA,NA,NA,NA,NA,NA,"HCDAL3052",NA,NA,NA,"665","665","-39.393611","-7.316083",NA,NA,NA,NA
"546","2020-03-11 09:01:31-03","URCA","HCDAL","2839","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","J. Iparuam","2007","11",NA,"Oliveira, I. .G. de","2006","09","01","Brasil","Ceará","Crato","Sítio Caiana (Cearapi)","-39.4094009399414","-7.23416996002197","30071","Terrestre ca. 30 cm; haste 32 cm, folha varigada com 12 cm de comp.,com 4 cm de largura; bulbo com 1,5 cm de comp. e 1 cm de largura; frutos (cápsulas) de cor verde intenso com 3 a 2,5 cm de comp.; Mata Úmida",NA,"auto",NA,NA,NA,NA,"HCDAL2839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2021-02-11 17:20:59-03","UFPR","UPCB","59458","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Mancinelli, W.S.","2015","05","15","Kaehler, M.","2008","09","19","Brasil","Paraná","Telêmaco Borba","Bota Fora Dois. Mata na margem direita da futura barragem da UH Mauá.","-50.7","-24.033333",NA,"Terrícola no interior da mata..",NA,NA,NA,NA,NA,NA,"216",NA,NA,NA,"680","680","-50.7","-24.033333",NA,NA,NA,NA
"548","2021-02-11 17:20:59-03","UFPR","UPCB","85883","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Santos, L.A.S.","2010","05","25","Santos, L.A.S. et al.","2010","05","25","Brasil","Sergipe","Poço Verde","Fazenda Santa Maria da Lage. Caatinga arbórea.","-38.1833000183105","-10.7082996368408","23916","Erva terrestre, labelo branco-esverdeado com o centro vináceo..",NA,"auto",NA,NA,NA,NA,"176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2021-02-11 17:20:59-03","UFPR","UPCB","72012","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Smidt, E.C.","2010","01",NA,"Smidt, E.C.","2010","01",NA,"Brasil","Paraná","Fênix","Parque Estadual de Vila Rica do Espírito Santo","-51.9791984558105","-23.9160995483398","16297","Foto e banco de DNA..",NA,"auto",NA,NA,NA,NA,"968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2021-02-11 17:20:59-03","UFPR","UPCB","70026","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","Mancinelli, W.S.","2010","03","31","Mancinelli, W.S.","2010","03","31","Brasil","Santa Catarina","Bombinhas","Retiro dos Padres","-48.5169982910156","-27.1380004882812","11943","Erva terrícola..",NA,"auto",NA,NA,NA,NA,"1196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2009-07-17 07:31:00-03","MO","MOBOT","1995962","PreservedSpecimen","Plantae","Orchidaceae","Eulophidium","maculatum","Eulophidium maculatum","(Lindl.) Pfitzer",NA,NA,NA,NA,"Paul C. Hutchison","1957","10","2","Peru","Amazonas","Chachapoyas","Magunchal, Quebrada Honda, road to Chanchamayo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hutchison 1549","South America",NA,NA,NA,NA,NA,NA,NA,"110",NA,NA
"552","2008-05-27 22:02:00-03","MO","MOBOT","1227075","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","J.T. Atwood (SEL)",NA,NA,NA,"Elsa M. Zardini","1997","4","1","Paraguay","Central",NA,"Asunción. Grown at Elsa's from sterile material collected at Paraguay, Paraguari, Acahay Massif, forest.","-57.66666","-25.26666",NA,NA,NA,NA,NA,NA,"4",NA,"Zardini 46612","South America",NA,NA,NA,NA,NA,NA,NA,"1096",NA,NA
"553","2008-05-27 22:02:00-03","MO","MOBOT","635023","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","E.A. Christenson (MO)",NA,NA,NA,"Elsa M. Zardini|A. Aguayo","1989","9","9","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road Melgarejo-Antena, 15 kms N of Antena. Gallery forest along Arroyo Tacuara.","-56.33333","-24.75",NA,NA,NA,NA,NA,NA,"4",NA,"Zardini 14105","South America",NA,NA,NA,NA,NA,NA,NA,"134",NA,NA
"554","2008-05-27 22:02:00-03","MO","MOBOT","635111","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","J.T. Atwood (SEL)",NA,NA,NA,"Elsa M. Zardini|C. Velázquez","1989","11","11","Paraguay","Paraguarí",NA,"Acahay Massif. 2 km W of entrance road. Cerrado forest on rocky slopes.","-57.16666","-26.86666",NA,NA,NA,NA,NA,NA,"4",NA,"Zardini 16209","South America",NA,NA,NA,NA,NA,NA,NA,"185",NA,NA
"555","2008-05-27 22:02:00-03","MO","MOBOT","636199","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","E.A. Christenson (MO)",NA,NA,NA,"Elsa M. Zardini|Nélida Soria","1988","5","29","Paraguay","Paraguarí",NA,"Cerro Mbatoví. In forest.","-57.11666","-25.41666",NA,NA,NA,NA,NA,NA,"1",NA,"Zardini 4445","South America",NA,NA,"297.00000000",NA,NA,NA,NA,"88-19",NA,NA
"556","2008-05-27 22:02:00-03","MO","MOBOT","633181","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","G. Carnevali (MO)",NA,NA,NA,"Elsa M. Zardini|C. Velázquez","1989","6","24","Paraguay","Paraguarí",NA,"Mbatoví Mountain. Forest along northern slope.","-57.11666","-25.41666",NA,NA,NA,NA,NA,NA,"3",NA,"Zardini 13038","South America",NA,NA,"300.00000000",NA,NA,NA,NA,"113",NA,NA
"557","2008-05-27 22:02:00-03","MO","MOBOT","633235","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","G. Carnevali (MO)",NA,NA,NA,"Elsa M. Zardini|S. Velázquez","1989","6","24","Paraguay","Paraguarí",NA,"Mbatoví Mountain. Forest along southern slope.","-57.11666","-25.41666",NA,NA,NA,NA,NA,NA,"2",NA,"Zardini 13096","South America",NA,NA,"300.00000000",NA,NA,NA,NA,"115",NA,NA
"558","2013-01-28 05:13:00-02","MO","MOBOT","100246058","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","A. Johnson",NA,NA,NA,"Andres E. Johnson","1992","2","24","Argentina","Misiones","Iguazú","P.N. Iguazú, Area Cataratas Paseos Inferiores.",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"Johnson 0270","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","2013-04-23 16:08:00-03","MO","MOBOT","100193791","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.",NA,NA,NA,NA,"Roberto Vásquez|L.R. Moreno|Moreno P., L. A.|Oscar Moreno|Darwin Ric|Muñoz, I.",NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"Vásquez C. 4484","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","2013-01-28 05:13:00-02","MO","MOBOT","100246053","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","A.E. Johnson",NA,NA,NA,"Andres E. Johnson","1997","8","23","Argentina","Jujuy","Ledesma","P.N. Calilegua Sendero La Junta.",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"Johnson 803","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2013-01-28 05:13:00-02","MO","MOBOT","100246061","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","A. Johnson",NA,NA,NA,"Andres E. Johnson","1994","3","10","Argentina","Misiones","Iguazú","P.N. Iguazú, Area Cataratas, Paseos Inf.",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"Johnson 0443","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","2012-06-18 20:06:00-03","MO","MOBOT","100480695","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","H. Fernández (USZ) 2012",NA,NA,NA,"G.A. Parada|Y. Inturias|M. Betancur|H. Fernandez|M.T. Martinez","2012","5","6","Bolivia","Santa Cruz","Vallegrande","A 300 metros del río Santa Elena.","-64.1108333","-18.9308334",NA,NA,NA,NA,NA,NA,"1",NA,"Parada-Gutierrez 4308","South America",NA,NA,"1296.00000000",NA,NA,NA,NA,"12-5",NA,NA
"563","2012-06-19 08:25:00-03","MO","MOBOT","100480931","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","H. Fernández (USZ) 2012",NA,NA,NA,"G.A. Parada|Y. Inturias|M. Betancur|H. Fernandez|M.T. Martinez","2012","5","10","Bolivia","Santa Cruz","Vallegrande","Camino entre Mosquera-Petacas.","-63.6580556","-18.7027778",NA,NA,NA,NA,NA,NA,"1",NA,"Parada-Gutierrez 4467","South America",NA,NA,"720.00000000",NA,NA,NA,NA,"12-9",NA,NA
"564","2008-05-27 22:02:00-03","MO","MOBOT","1127400","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","E. A. Christenson (NY)",NA,NA,NA,"Elsa M. Zardini|W. Cardozo","1996","6","13","Paraguay","Amambay",NA,"Parque Nacional Cerro Cora: little table mountain east of administration. Scrub on cliffs of table mountain.","-55.98694","-22.66722",NA,NA,NA,NA,NA,NA,"1",NA,"Zardini 45060","South America",NA,NA,NA,NA,NA,NA,NA,"1064",NA,NA
"565","2012-03-18 05:12:00-03","MO","MOBOT","1154997","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","J.T. Atwood (SEL)",NA,NA,NA,"Fabiana Mamani M.|P. Rebolledo|Karina Osinaga","1997","2","21","Bolivia","Santa Cruz","Chiquitos","Concesión Don Mario, ubicado a 125 km al Noreste de San José Bosque seco chiquitano con elementos de Anadenanthera colubrina, Schinopsis brasiliensis, Amburana cearensis, Poeppigia procera.","-59.66666","-17.33333",NA,NA,NA,NA,NA,NA,NA,NA,"Mamani M. 1369","South America",NA,NA,"420.00000000",NA,NA,NA,NA,NA,NA,NA
"566","2008-05-27 22:02:00-03","MO","MOBOT","1156548","PreservedSpecimen","Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata","(Lindl.) Lindl.","J.T. Atwood (SEL)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","1996","7","30","Paraguay","San Pedro",NA,"Yaguarete Forest (Sustainable Forest Systems site). Tall forest.","-56.18833","-23.79888",NA,NA,NA,NA,NA,NA,"4",NA,"Zardini 45269","South America",NA,NA,NA,NA,NA,NA,NA,"1070",NA,NA
