"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","minimumElevationInMeters","maximumElevationInMeters","individualCount","relatedCatalogItem"
"52","2009-12-15 16:49:00-02","MO","MOBOT","100215309","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","racemosa","Passiflora racemosa","Brot.","C. Gaudichaud-Beaupré","Gaudichaud-Beaupré 1032",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Rio de Janeiro","-43.2","-22.9",NA,NA,NA,NA,"E. P. Killip",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"53","2010-06-30 14:52:00-03","MO","MOBOT","100215313","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","racemosa","Passiflora racemosa","Brot.","J.B.E. Pohl","Pohl 921",NA,NA,NA,"South America","Brazil","Rio de Janeiro","São Sebastião do Alto","Sao Sebastiao, Rio de Janeiro","-42.0833333","-21.8666667",NA,NA,NA,NA,"E. P. Killip",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"54","2019-02-19 04:30:00-03","MO","MOBOT","100215314","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","racemosa","Passiflora racemosa","Brot.","C.F.P. Martius","Martius s.n.","1817",NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Rio de Janeiro","-43.2","-22.9",NA,NA,NA,NA,"E. P. Killip",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"55","2010-08-30 11:35:00-03","MO","MOBOT","100215316","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","racemosa","Passiflora racemosa","Brot.","James Bowie","Bowie 97",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Rio de Janeiro","-43.2","-22.9",NA,NA,NA,NA,"E. P. Killip",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"56","2013-08-23 04:12:00-03","MO","MOBOT","100215319","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","racemosa","Passiflora racemosa","Brot.","Allan Cunningham","Cunningham 97",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Rio de Janeiro","-43.2","-22.9",NA,NA,NA,NA,"E. P. Killip",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"57","2010-08-30 11:45:00-03","MO","MOBOT","100215538","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","racemosa","Passiflora racemosa","Brot.","A. Paschke","Paschke 26",NA,NA,NA,"South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Corcovado","-43.2116667","-22.785",NA,NA,NA,NA,"E.P. Killip",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"58","2010-01-11 10:16:00-02","MO","MOBOT","100215544","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","racemosa","Passiflora racemosa","Brot.","Johan F. Widgren","Widgren 921","1945","11","29","South America","Brazil","Rio de Janeiro",NA,"Corcovado","-43.2","-22.95",NA,NA,NA,NA,"E.P. Killip",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"59","2011-10-05 11:50:00-03","MO","MOBOT","100215553","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","racemosa","Passiflora racemosa","Brot.","Agnes Chase","Chase 10125","1929","12","9","South America","Brazil","Rio de Janeiro","Cabo Frio","NO de Cabo Frio.","-42.0019444","-22.8969444",NA,NA,NA,NA,"E.P. Killip",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"60","2013-05-09 10:02:00-03","MO","MOBOT","2889409","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","racemosa","Passiflora racemosa","Brot.","Ludwig Riedel","Riedel 717","1824",NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Rio de Janeiro","-43.2075","-22.9027778",NA,NA,NA,NA,"E.P. Killip",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"61","2009-09-16 12:36:00-03","MO","MOBOT","3195873","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","racemosa","Passiflora racemosa","Brot.","Joseph N. Rose|Paul G. Russell","Rose 20231","1915","7","14","South America","Brazil","Rio de Janeiro",NA,"Base of Corcovado, Rio de Janeiro.","-43.2127778","-22.9494444",NA,NA,NA,NA,"E.P. Killip",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"62","2009-04-08 14:41:00-03","MO","MOBOT","3195877","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","racemosa","Passiflora racemosa","Brot.","MACHADO","MACHADO s.n.","1949","9","18","South America","Brazil","Rio de Janeiro",NA,"Restinga. Estado da Guanabara, Restinga do Leblon","-43.2166667","-22.9833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"63","2010-08-30 11:46:00-03","MO","MOBOT","100215542","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","racemosa","Passiflora racemosa","Brot.","C.W.H. Mosen","Mosén 2503",NA,NA,NA,"South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Corcovado","-43.2116667","-22.9516667",NA,NA,NA,NA,"E.P. Killip",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"64","2021-03-04 11:06:04-03","UFRB","HURB","17093","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","racemosa","Passiflora racemosa","Brot.","Lorenzi, H.; Castellen, M.da S.",NA,"2006","09","08",NA,"Brasil",NA,NA,"Instituto Plantarum",NA,NA,NA,"Intercâmbio/ BAG em 14/09/2006.","HURB000017093","HURB000017093",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-04 11:06:04-03","UFRB","HURB","20744","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","racemosa","Passiflora racemosa","Brot.","Lorenzi, Henri; Castellen, Milene da Silva",NA,"2017","03","31",NA,"Brasil",NA,"Intercambio Instituto Plantarum",NA,NA,NA,NA,"Obtida por Intercâmbio com Instituto Plantarum.","HURB000020744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-03 13:56:24-03","UFF","NIT","NIT806","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","racemosa","Passiflora racemosa","Brot.","L.G. Quintanilha","95","2012","10","03",NA,"Brasil","Rio de Janeiro","Iguaba Grande",NA,"-42.2289009094238","-22.8391990661621",NA,NA,"NIT00000805",NA,NA,NA,NA,NA,"5839","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-09-12 05:00:02-03","US","US","1470156","PreservedSpecimen","Plantae",NA,"Violales","Passifloraceae","Passiflora","racemosa","Passiflora racemosa",NA,"A. Chase","10125","1929","12","9","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Northwest of Cabo Frio, San Pedro",NA,NA,NA,"Transcribed by digital volunteers","US01203013","US01203013_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"68","2020-09-12 05:00:02-03","US","US","762469","PreservedSpecimen","Plantae",NA,"Violales","Passifloraceae","Passiflora","racemosa","Passiflora racemosa",NA,"J. N. Rose & P. G. Russell","20231","1915","7","14","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Base of Corcovado",NA,NA,NA,"Transcribed by digital volunteers","US01203018","US01203018_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"69","2020-09-12 05:00:02-03","US","US","2627834","PreservedSpecimen","Plantae",NA,"Violales","Passifloraceae","Passiflora","racemosa","Passiflora racemosa",NA,"J. G. Kuhlmann","110637","1961","8","16","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Morro da Saudade",NA,NA,NA,"Transcribed by digital volunteers","US01203022","US01203022_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"70","2020-09-12 05:00:02-03","US","US","1470157","PreservedSpecimen","Plantae",NA,"Violales","Passifloraceae","Passiflora","racemosa","Passiflora racemosa",NA,"A. Chase","10125","1929","12","9","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Northwest of Cabo Frio, San Pedro",NA,NA,NA,"Transcribed by digital volunteers","US01203020","US01203020_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"71","2020-09-12 05:00:02-03","US","US","1482770","PreservedSpecimen","Plantae",NA,"Violales","Passifloraceae","Passiflora","racemosa","Passiflora racemosa",NA,"L. Riedel","s.n.","1829","11",NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01203014","US01203014_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"72","2020-09-12 05:00:02-03","US","US","2904435","PreservedSpecimen","Plantae",NA,"Violales","Passifloraceae","Passiflora","racemosa","Passiflora racemosa",NA,"F. Segadas-Vianna","4.106",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Arraial do Cabo, Pontal Beach. Cabo Frio",NA,NA,NA,"Transcribed by digital volunteers","US01203021","US01203021_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"73","2020-09-12 05:00:02-03","US","US","1482769","PreservedSpecimen","Plantae",NA,"Violales","Passifloraceae","Passiflora","racemosa","Passiflora racemosa",NA,"L. Riedel","s.n.","1832","5","3","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01203023","US01203023_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"74","2020-10-15 09:54:00-03","UFPR","EFC","16259","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","racemosa","Passiflora racemosa","Brot.","Souza, I.; Couto, A.C.P.","215","2017","01","17",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","APA do Morro do Leme","-43.1611","-22.9625",NA,"Trepadeira em borda de trilha. Frutos imaturos verde de formato oblongo. Botões vermelhos. Floresta Ombrófila Densa","EFC016259",NA,"Souza, I.","2018","01","16",NA,NA,NA,"-43.1611","-22.9625",NA,NA,"74","74",NA,NA
"75","2019-11-13 11:27:59-03","USP","SPF","104580","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","racemosa","Passiflora racemosa","Brot.","Kallunki, JA","626","1995","02","17",NA,"Brasil","Rio de Janeiro","São Pedro da Aldeia",NA,"-42.15","-22.816667",NA,NA,"SPF00104580",NA,"Cervi, AC","1996","06","10",NA,NA,NA,"-42.15","-22.816667",NA,NA,"400","400",NA,NA
"76","2019-11-13 11:27:59-03","USP","SPF","165452","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","racemosa","Passiflora racemosa","Brot.","Fernandes, D","139","1980","11","11",NA,"Brasil","Rio de Janeiro","Armação dos Búzios",NA,NA,NA,NA,NA,"SPF00165452",NA,"Fernandes, D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-11-13 11:27:59-03","USP","SPF","198822","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","racemosa","Passiflora racemosa","Brot.","Farney, C","4340","2000","12","05",NA,"Brasil","Rio de Janeiro","Armação dos Búzios",NA,NA,NA,NA,NA,"SPF00198822",NA,"Milward, M","2004","03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-11-13 11:27:59-03","USP","SPF","206511","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","racemosa","Passiflora racemosa","Brot.","Cavalcanti, ACS","68","2008","03","08",NA,"Brasil","Rio de Janeiro","Araruama",NA,"-42.291389","-22.937222",NA,NA,"SPF00206511",NA,"Cavalcanti, ACS","2008","09",NA,NA,NA,NA,"-42.291389","-22.937222",NA,NA,NA,NA,NA,NA
"79","2019-11-13 11:27:59-03","USP","SPF","200559","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","racemosa","Passiflora racemosa","Brot.","Farág, PRC","119","1995","07","11",NA,"Brasil","Rio de Janeiro","Cabo Frio",NA,"-42.0186004638672","-22.8794002532959",NA,NA,"SPF00200559",NA,"Farág, PRC",NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-10-07 09:32:30-03","UEFS","HUEFS","48745","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Passifloraceae","Passiflora","racemosa","Passiflora racemosa","Brot.","Sem coletor",NA,"1858",NA,NA,NA,NA,NA,NA,"Cultivada, provavelmente do Brasil.",NA,NA,NA,NA,"HUEFS0048745",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,"Holótipo",NA,NA,NA,NA,NA
"81","2019-10-07 09:32:30-03","UEFS","HUEFS","80660","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Passifloraceae","Passiflora","racemosa","Passiflora racemosa","Brot.","Jardim, J.G.","4222","2004","03","14",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Ca. 7,5Km S. na rodovia para Armação de Búzios.","-1.45","-22.716667",NA,"Restinga.","HUEFS0080660","HUEFS0080660",NA,NA,NA,NA,NA,NA,"Rosanae","1W27'","22S43'",NA,NA,"25","25",NA,NA
"82","2019-10-07 09:32:30-03","UEFS","HUEFS","134706","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Passifloraceae","Passiflora","racemosa","Passiflora racemosa","Brot.","Leopoldino, A.A.","4","2007","12","18",NA,"Brasil","Ceará","Ibiapina","Ibiapina.","-40.8894004821777","-3.92333006858826",NA,NA,"HUEFS0134706","HUEFS0134706","T.S.Nunes","2008","08",NA,"29848","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-01-25 15:35:46-02","IAC","IAC","31090","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","racemosa","Passiflora racemosa","Brot.","L.C. Bernacci et al.","70","1995","10","05",NA,"Brasil","São Paulo","Jundiaí","IAC, Estação Experimental","-46.8842","-23.1864",NA,"70aSepalas anil-Azuladas na base, roseo-Avermelhados raja-dos, no restante",NA,NA,"L.C. Bernacci et al.","1995","10","05",NA,NA,NA,"-46.8842","-23.1864",NA,NA,NA,NA,NA,NA
"84","2019-01-25 15:35:46-02","IAC","IAC","32605","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","racemosa","Passiflora racemosa","Brot.","M.D. Soares-Scoth","s/nº","1995","04","05",NA,"Brasil","São Paulo","Jundiaí","IAC, Estação Experimental, BaG de maracujazeiros","-46.8842","-23.1864",NA,NA,NA,NA,"L.C. Bernacci","1995","04","05",NA,NA,NA,"-46.8842","-23.1864",NA,NA,NA,NA,NA,NA
"85","2019-01-25 15:35:46-02","IAC","IAC","32606","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","racemosa","Passiflora racemosa","Brot.","L.C. Bernacci","2233","1994","03","15",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho","-47.086761","-22.863721",NA,NA,NA,NA,"L.C. Bernacci","1994","03","15",NA,NA,NA,"-47.086761","-22.863721",NA,NA,NA,NA,NA,NA
"86","2020-04-07 16:32:31-03","IAC","IAC","35795","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","racemosa","Passiflora racemosa","Brot.","R.H.P. Andreata; H.C. Lima; R.S. Lopes & J. Caruso","921","1989","09","20",NA,"Brasil","Rio de Janeiro",NA,"Entre os municípios de Maricá e Niterol, Itaipuaçu, Alto Moirão. 200 m.s.m.",NA,NA,NA,"Material doado pelo Instituto de pesquisa Jardim Botânico do Rio de Janeiro",NA,NA,"R.H.P. Andreata","1989","09","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-04-07 16:32:31-03","IAC","IAC","35796","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","racemosa","Passiflora racemosa","Brot.","N. Marquete; O. Marquete; R. Mateus & M. Santos Filhos","274","1992","06","02",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Encosta do Jardim Botânico do Rio de Janeiro, subida próximo do Orquidário, próximo do Orquidário, próximo a Pedra do Marinheiro","-43.2075","-22.9028",NA,"Ornamental. Material doado pelo Instituto de pesquisa Jardim Botânico do Rio de Janeiro; projeto vegetação das áreas do entorno do Jardim Botânico, Parque Laje, Horto Floresta.",NA,NA,"S. Albuquerque Pessoa","1992","06","02",NA,NA,NA,"-43.2075","-22.9028",NA,NA,NA,NA,NA,NA
"88","2019-01-25 15:35:46-02","IAC","IAC","41257","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","racemosa","Passiflora racemosa","Brot.","F.C. Hoehne","s/nº","1917","03","15",NA,"Brasil","Rio de Janeiro",NA,"Andaraí",NA,NA,NA,"exsicata do Herbário Hoehne 199",NA,NA,"F.C. Hoehne","1917","03","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-04-07 16:32:31-03","IAC","IAC","45833","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","racemosa","Passiflora racemosa","Brot.","L.C. Bernacci","3926","2005","03","18",NA,"Brasil","São Paulo","Nova Odessa","Instituto Plantarum","-47.2958","-22.7775",NA,"1ª parcela",NA,NA,"L.C. Bernacci","2005","03","18",NA,NA,NA,"-47.2958","-22.7775",NA,NA,NA,NA,NA,NA
"90","2020-04-07 16:32:31-03","IAC","IAC","45837","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","racemosa","Passiflora racemosa","Brot.","L.C. Bernacci","3930","2005","03","18",NA,"Brasil","São Paulo","Nova Odessa","Instituto Plantarum","-47.2958","-22.7775",NA,NA,NA,NA,"L.C. Bernacci","2005","03","18",NA,NA,NA,"-47.2958","-22.7775",NA,NA,NA,NA,NA,NA
"91","2020-04-07 16:32:31-03","IAC","IAC","45865","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","racemosa","Passiflora racemosa","Brot.","L.C. Bernacci","3958","2005","05","10",NA,"Brasil","São Paulo","Nova Odessa","Instituto Plantarum","-47.2958","-22.7775",NA,"Parcela 2.082",NA,NA,"L.C. Bernacci","2005","05","10",NA,NA,NA,"-47.2958","-22.7775",NA,NA,NA,NA,NA,NA
"92","2020-04-07 16:32:31-03","IAC","IAC","46742","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","racemosa","Passiflora racemosa","Brot.","L.C. Bernacci","4050","2005","10","03",NA,"Brasil","São Paulo","Nova Odessa","Instituto Plantarum","-47.2958","-22.7775",NA,"Parcela 2.082",NA,NA,"L.C. Bernacci","2005","10","03",NA,NA,NA,"-47.2958","-22.7775",NA,NA,NA,NA,NA,NA
"93","2020-04-07 16:32:31-03","IAC","IAC","47117","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","racemosa","Passiflora racemosa","Brot.","A.P. Duarte","5281","1960","09","06",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Sacopan","-43.2075","-22.9028",NA,NA,NA,NA,"S.V.A. Pessoa","1993","10","07",NA,NA,NA,"-43.2075","-22.9028",NA,NA,NA,NA,NA,NA
"94","2020-04-07 16:32:31-03","IAC","IAC","47160","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","racemosa","Passiflora racemosa","Brot.","R. Marquete; L.C.S. Giordano & M.G. Bovini","3406","1988","12","15",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico do Rio de Janeiro, subindo a encosta atrás da cactário, nas proximidades da Pedra do Marinheiro","-43.2075","-22.9028",NA,NA,NA,NA,"M.A. Milward de Azevedo","2002","10","15",NA,NA,NA,"-43.2075","-22.9028",NA,NA,NA,NA,NA,NA
"95","2020-04-07 16:32:31-03","IAC","IAC","49581","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","racemosa","Passiflora racemosa","Brot.","L.C. Bernacci","4513","2007","05","04",NA,"Brasil","São Paulo","Nova Odessa","Instituto Plantarum","-47.2958","-22.7775",NA,"Procedente de Armação de Búzios (RJ), parcela 1.21",NA,NA,"L.C. Bernacci","2007","05","04",NA,NA,NA,"-47.2958","-22.7775",NA,NA,NA,NA,NA,NA
"96","2020-07-23 12:17:47-03","CEPLAC","CEPEC","101313","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","racemosa","Passiflora racemosa",NA,"J. G. Jardim","4222","2004","03","14",NA,"Brasil","Rio de Janeiro","RIO DAS OSTRAS","Ca. 7,5Km ao S, na Rod. Para Armação dos Búzios.","-1.45","-22.716667",NA,NA,NA,NA,"L. C. Bernacci",NA,NA,NA,NA,NA,NA,"1W27'","22S43'",NA,NA,NA,NA,NA,"07/03/2006"
"97","2019-11-01 15:07:41-03","UnB","UB","27996","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Passifloraceae","Passiflora","racemosa","Passiflora racemosa","Brot.","Fonsêca, SG","378","1967","11","04","Southern America","Brasil","Mato Grosso",NA,"253 Km de Xavantina para São Félix",NA,NA,NA,NA,NA,NA,"Nunes, TS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2017-09-11 17:12:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Passifloraceae","Passiflora","racemosa","Passiflora racemosa","Brot.","Glaziou, AFM","3018",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in monte Corcovado",NA,NA,NA,NA,NA,"P13P1N0125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2017-09-11 17:12:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Passifloraceae","Passiflora","racemosa","Passiflora racemosa","Brot.","Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in monte Corcovado",NA,NA,NA,NA,NA,"P13P1N0125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2017-09-11 17:12:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Passifloraceae","Passiflora","racemosa","Passiflora racemosa","Brot.","Weddell, HA","169",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in monte Corcovado",NA,NA,NA,NA,NA,"P13P1N0125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2017-09-11 17:12:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Passifloraceae","Passiflora","racemosa","Passiflora racemosa","Brot.","Schott, HW","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in monte Corcovado",NA,NA,NA,NA,NA,"P13P1N0125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2017-09-11 17:12:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Passifloraceae","Passiflora","racemosa","Passiflora racemosa","Brot.","?","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,"P13P1N0125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2017-09-11 17:12:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Passifloraceae","Passiflora","racemosa","Passiflora racemosa","Brot.","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in monte Corcovado",NA,NA,NA,NA,NA,"P13P1N0125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2017-09-11 17:12:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Passifloraceae","Passiflora","racemosa","Passiflora racemosa","Brot.","Pohl, JBE","921",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in monte Corcovado",NA,NA,NA,NA,NA,"P13P1N0125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2017-09-11 17:12:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Passifloraceae","Passiflora","racemosa","Passiflora racemosa","Brot.","Miers, J","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in monte Corcovado",NA,NA,NA,NA,NA,"P13P1N0125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2017-09-11 17:12:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Passifloraceae","Passiflora","racemosa","Passiflora racemosa","Brot.","Gaudichaud Beaupré, C","1032",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in monte Corcovado",NA,NA,NA,NA,NA,"P13P1N0125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2017-09-11 17:12:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Passifloraceae","Passiflora","racemosa","Passiflora racemosa","Brot.","Gardner, G","47",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in monte Corcovado",NA,NA,NA,NA,NA,"P13P1N0125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2017-09-11 17:12:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Passifloraceae","Passiflora","racemosa","Passiflora racemosa","Brot.","Meyen, FJF","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in monte Corcovado",NA,NA,NA,NA,NA,"P13P1N0125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2017-09-11 17:12:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Passifloraceae","Passiflora","racemosa","Passiflora racemosa","Brot.","Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in monte Corcovado",NA,NA,NA,NA,NA,"P13P1N0125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2017-09-11 17:12:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Passifloraceae","Passiflora","racemosa","Passiflora racemosa","Brot.","Saint-Hilaire, AFCP","181",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in monte Corcovado",NA,NA,NA,NA,NA,"P13P1N0125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
