scientific_name,grupo
Declieuxia oenanthoides Mart. & Zucc. ex Schult. & Schult.f.,Angiospermas
Guettarda paludosa Müll.Arg.,Angiospermas
Machaonia acuminata Bonpl.,Angiospermas
Mitracarpus rigidifolius Standl.,Angiospermas
Psychotria tenuifolia Sw.,Angiospermas
Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.,Angiospermas
Allophylus semidentatus (Miq.) Radlk.,Angiospermas
Cardiospermum corindum L.,Angiospermas
Cardiospermum halicacabum L.,Angiospermas
Cupania bracteosa Radlk.,Angiospermas
Cupania emarginata Cambess.,Angiospermas
Cupania ludowigii Somner & Ferrucci,Angiospermas
Cupania oblongifolia Mart.,Angiospermas
Dilodendron bipinnatum Radlk.,Angiospermas
Dodonaea viscosa Jacq.,Angiospermas
Magonia pubescens A.St.-Hil.,Angiospermas
Matayba guianensis Aubl.,Angiospermas
Matayba juglandifolia (Cambess.) Radlk.,Angiospermas
Melicoccus espiritosantensis Acev.-Rodr.,Angiospermas
Paullinia revoluta Radlk.,Angiospermas
Paullinia uloptera Radlk.,Angiospermas
Sapindus saponaria L.,Angiospermas
Serjania cuspidata Cambess.,Angiospermas
Serjania deflexa Gardner,Angiospermas
Micropholis crassipedicellata (Mart. & Eichler) Pierre,Angiospermas
Pouteria furcata T.D.Penn.,Angiospermas
Pouteria ramiflora (Mart.) Radlk.,Angiospermas
Pradosia granulosa Pires & T.D.Penn.,Angiospermas
Sideroxylon obtusifolium (Roem. & Schult.) T.D.Penn.,Angiospermas
Bacopa cochlearia (Huber) L.B.Sm.,Angiospermas
Lindernia diffusa (L.) Wettst.,Angiospermas
Micranthemum umbrosum (Walter ex J.F.Gmel.) S.F.Blake,Angiospermas
Torenia thouarsii (Cham. & Schltdl.) Kuntze,Angiospermas
Solanum ovum-fringillae (Dunal) Bohs,Angiospermas
Styrax camporum Pohl,Angiospermas
Styrax latifolius Pohl,Angiospermas
Symplocos rhamnifolia A.DC.,Angiospermas
Vellozia canelinha Mello-Silva,Angiospermas
Vellozia variabilis Mart. ex Schult. & Schult.f.,Angiospermas
Lippia alnifolia Mart. & Schauer,Angiospermas
Lippia bromleyana Moldenke,Angiospermas
Lippia elliptica Schauer,Angiospermas
Lippia insignis Moldenke,Angiospermas
Lippia morii Moldenke,Angiospermas
Stachytarpheta almasensis Mansf.,Angiospermas
Stachytarpheta radlkoferiana Mansf.,Angiospermas
Hybanthus albus (A.St.-Hil.) Baill.,Angiospermas
Rinorea villosiflora Hekking,Angiospermas
Cissus apendiculata Lombardi,Angiospermas
Salvertia convallariodora A.St.-Hil.,Angiospermas
Xyris blepharophylla Mart.,Angiospermas
Xyris fallax Malme,Angiospermas
Xyris lutescens Kral & Wand.,Angiospermas
Xyris morii Kral & L.B.Sm.,Angiospermas
Xyris obtusiuscula L.A.Nilsson,Angiospermas
Xyris phaeocephala Kral & Wand.,Angiospermas
Xyris retrorsifimbriata Kral & L.B.Sm.,Angiospermas
Xyris sincorana Kral & Wand.,Angiospermas
Xyris trachyphylla Mart.,Angiospermas
Aspidosperma macrocarpon Mart. & Zucc.,Angiospermas
Prestonia quinquangularis (Jacq.) Spreng.,Angiospermas
Anthurium kunthii Poepp.,Angiospermas
Heteropsis flexuosa (Kunth) G.S.Bunting,Angiospermas
Xanthosoma striatipes (Kunth & Bouché) Madison,Angiospermas
Aechmea setigera Mart. ex Schult. & Schult.f.,Angiospermas
Dacryodes edilsonii Daly,Angiospermas
Fimbristylis littoralis Gaudich.,Angiospermas
Acalypha macrostachya Jacq.,Angiospermas
Jatropha curcas L.,Angiospermas
Abarema acreana (J.F.Macbr.) L.Rico,Angiospermas
Amburana acreana (Ducke) A.C.Sm.,Angiospermas
Amburana cearensis (Allemão) A.C.Sm.,Angiospermas
Andira vermifuga (Mart.) Benth.,Angiospermas
Apuleia leiocarpa (Vogel) J.F.Macbr.,Angiospermas
Bauhinia ungulata L.,Angiospermas
Caesalpinia pulcherrima (L.) Sw.,Angiospermas
Centrosema pubescens Benth.,Angiospermas
Chloroleucon tenuiflorum (Benth.) Barneby & J.W.Grimes,Angiospermas
Copaifera langsdorffii Desf.,Angiospermas
Dalbergia nigra (Vell.) Allemão ex Benth.,Angiospermas
Delonix regia (Bojer ex Hook.) Raf.,Angiospermas
Desmodium adscendens (Sw.) DC.,Angiospermas
Desmodium barbatum (L.) Benth.,Angiospermas
Erythrina verna Vell.,Angiospermas
Hymenaea courbaril L.,Angiospermas
Hymenaea parvifolia Huber,Angiospermas
Inga barbata Benth.,Angiospermas
Inga capitata Desv.,Angiospermas
Inga edulis Mart.,Angiospermas
Inga ingoides (Rich.) Willd.,Angiospermas
Inga laurina (Sw.) Willd.,Angiospermas
Inga marginata Willd.,Angiospermas
Inga striata Benth.,Angiospermas
Inga thibaudiana DC.,Angiospermas
Inga vera Willd.,Angiospermas
Inga virescens Benth.,Angiospermas
Machaerium amplum Benth.,Angiospermas
Machaerium hirtum (Vell.) Stellfeld,Angiospermas
Mimosa xanthocentra Mart.,Angiospermas
Platypodium elegans Vogel,Angiospermas
Schizolobium parahyba (Vell.) Blake,Angiospermas
Senna obtusifolia (L.) H.S.Irwin & Barneby,Angiospermas
Senna pendula (Humb.& Bonpl.ex Willd.) H.S.Irwin & Barneby,Angiospermas
Senna reticulata (Willd.) H.S.Irwin & Barneby,Angiospermas
Senna silvestris (Vell.) H.S.Irwin & Barneby,Angiospermas
Senna spectabilis (DC.) H.S.Irwin & Barneby,Angiospermas
Aegiphila integrifolia (Jacq.) Moldenke,Angiospermas
Vitex krukovii Moldenke,Angiospermas
Aiouea benthamiana Mez,Angiospermas
Mezilaurus itauba (Meisn.) Taub. ex Mez,Angiospermas
Nectandra grisea Rohwer,Angiospermas
Nectandra hihua (Ruiz & Pav.) Rohwer,Angiospermas
Bertholletia excelsa Bonpl.,Angiospermas
Couratari prancei W.A.Rodrigues,Angiospermas
Bunchosia glandulifera (Jacq.) Kunth,Angiospermas
Lophanthera lactescens Ducke,Angiospermas
Ceiba pentandra (L.) Gaertn.,Angiospermas
Pachira aquatica Aubl.,Angiospermas
Swietenia macrophylla King,Angiospermas
Mollinedia ovata Ruiz & Pav.,Angiospermas
Ficus schultesii Dugand,Angiospermas
Ficus ursina Standl.,Angiospermas
Naucleopsis jamariensis C.C.Berg,Angiospermas
Perebea rubra subsp. glabrifolia (Ducke) C.C.Berg,Angiospermas
Psidium guajava L.,Angiospermas
Macradenia paraensis Barb.Rodr.,Angiospermas
Pelexia laxa (Poepp. & Endl.) Lindl.,Angiospermas
Phyllanthus cladotrichus Müll.Arg.,Angiospermas
Homolepis aturensis (Kunth) Chase,Angiospermas
Sorghum bicolor subsp. arundinaceum (Desv.) de Wet & J.R.Harlan,Angiospermas
Urochloa mutica (Forssk.) T.Q.Nguyen,Angiospermas
Coffea arabica L.,Angiospermas
Coussarea insignis Ducke,Angiospermas
Platycarpum acreanum G.K.Rogers,Angiospermas
Posoqueria longiflora Aubl.,Angiospermas
Chrysophyllum acreanum A.C.Sm.,Angiospermas
Chrysophyllum bombycinum T.D.Penn.,Angiospermas
Chrysophyllum ovale Rusby,Angiospermas
Pouteria multiflora (A.DC.) Eyma,Angiospermas
Pouteria nudipetala T.D.Penn.,Angiospermas
Pouteria polysepala T.D.Penn.,Angiospermas
Cestrum strigilatum Ruiz & Pav.,Angiospermas
Styrax sieberi Perkins,Angiospermas
Rinorea longistipulata Hekking,Angiospermas
Stenandrium hatschbachii Wassh.,Angiospermas
Stenandrium stenophyllum Kameyama,Angiospermas
Alternanthera micrantha R.E.Fr.,Angiospermas
Celosia argentea L.,Angiospermas
Gomphrena hatschbachiana Pedersen,Angiospermas
Ditassa cordeiroana Fontella,Angiospermas
Marsdenia queirozii Fontella,Angiospermas
Metastelma giuliettianum Fontella,Angiospermas
Metastelma harleyi Fontella,Angiospermas
Ilex auricula S.Andrews,Angiospermas
Wolffia brasiliensis Wedd.,Angiospermas
Attalea barreirensis Glassman,Angiospermas
Acritopappus irwinii R.M.King & H.Rob.,Angiospermas
Chromolaena barbacensis (Hieron.) R.M.King & H.Rob.,Angiospermas
Disynaphia praeficta (B.L.Rob.) R.M.King & H.Rob.,Angiospermas
Eremanthus polycephalus (DC.) MacLeish,Angiospermas
Lychnophora crispa Mattf.,Angiospermas
Lychnophora ericoides Mart.,Angiospermas
Lychnophora pohlii Sch.Bip.,Angiospermas
Mikania glabra D.J.N.Hind,Angiospermas
Mikania hartbergii W.C.Holmes,Angiospermas
Minasia scapigera H.Rob.,Angiospermas
Paralychnophora bicolor (DC.) MacLeish,Angiospermas
Proteopsis argentea Mart. & Zucc. ex Sch.Bip.,Angiospermas
Richterago arenaria (Baker) Roque,Angiospermas
Richterago campestris Roque & J.N.Nakaj.,Angiospermas
Richterago caulescens Roque,Angiospermas
Richterago conduplicata Roque,Angiospermas
Richterago elegans Roque,Angiospermas
Richterago hatschbachii (Zardini) Roque,Angiospermas
Richterago lanata Roque,Angiospermas
Senecio adamantinus Bong.,Angiospermas
Senecio gertii Zardini,Angiospermas
Senecio pohlii Sch.Bip. ex Baker,Angiospermas
Strophopappus bicolor DC.,Angiospermas
Symphyopappus uncinatus H.Rob.,Angiospermas
Encholirium irwinii L.B.Sm.,Angiospermas
Encholirium luxor L.B.Sm. & R.W.Read,Angiospermas
Pitcairnia bradei Markgr.,Angiospermas
Discocactus catingicola Buining & Brederoo,Angiospermas
Pilosocereus multicostatus Ritter,Angiospermas
Elachyptera coriacea Lombardi,Angiospermas
Bulbostylis distichoides Lye,Angiospermas
Cyperus giganteus Vahl,Angiospermas
Drosera graomogolensis T.Silva,Angiospermas
Erythroxylum tortuosum Mart.,Angiospermas
Actinostemon klotzschii (Didr.) Pax,Angiospermas
Astraea lobata (L.) Klotzsch,Angiospermas
Cnidoscolus oligandrus (Müll.Arg.) Pax,Angiospermas
Euphorbia attastoma Rizzini,Angiospermas
Euphorbia cotinifolia L.,Angiospermas
Gymnanthes gaudichaudii Müll. Arg.,Angiospermas
Manihot procumbens Müll.Arg.,Angiospermas
Microstachys corniculata (Vahl) Griseb.,Angiospermas
Philyra brasiliensis Klotzsch,Angiospermas
Curtia tenuifolia (Aubl.) Knobl.,Angiospermas
Najas conferta (A.Braun) A.Braun,Angiospermas
Pseudotrimezia concava Ravenna,Angiospermas
Pseudotrimezia tenuissima Ravenna,Angiospermas
Vitex panshiniana Moldenke,Angiospermas
Aniba heringeri Vattimo-Gil,Angiospermas
Ocotea prolifera (Nees & Mart.) Mez,Angiospermas
Harpalyce lanata L.P.Queiroz,Angiospermas
Utricularia tridentata Sylvén,Angiospermas
Cuphea rubrovirens T.B.Cavalc.,Angiospermas
Cuphea teleandra Lourteig,Angiospermas
Diplusodon aggregatifolius T.B.Cavalc.,Angiospermas
Pterandra pyroidea A.Juss.,Angiospermas
Tetrapterys microphylla (A.Juss.) Nied.,Angiospermas
Gaya domingensis Urb.,Angiospermas
Pavonia grazielae Krapov.,Angiospermas
"Pseudobombax marginatum (A.St.-Hil., Juss. & Cambess.) A.Robyns",Angiospermas
Pseudobombax tomentosum (Mart.) A.Robyns,Angiospermas
Lavoisiera mellobarretoi Markgr.,Angiospermas
Pterolepis perpusilla (Naudin) Cogn.,Angiospermas
Trembleya hatschbachii Wurdack & E.Martins,Angiospermas
Eugenia astringens Cambess.,Angiospermas
Eugenia angustissima O.Berg,Angiospermas
Eugenia aurata O.Berg,Angiospermas
Eugenia beaurepairiana (Kiaersk.) D.Legrand,Angiospermas
Eugenia blanda Sobral,Angiospermas
Eugenia laxa DC.,Angiospermas
Myrcia obovata (O.Berg) Nied.,Angiospermas
Myrcia vestita DC.,Angiospermas
Ouratea hatschbachii K.Yamam.,Angiospermas
Adamantinia miltonioides van den Berg & C.N.Gonç.,Angiospermas
Hapalorchis lineatus (Lindl.) Schltr.,Angiospermas
Ternstroemia alnifolia Wawra,Angiospermas
Peperomia subrubrispica C.DC.,Angiospermas
Digitaria nuda Schumach.,Angiospermas
Staelia hatschbachii J.H.Kirkbr.,Angiospermas
Dyssochroma viridiflorum (Sims) Miers,Angiospermas
Styrax martii Seub.,Angiospermas
Barbacenia riparia (N.L.Menezes & Mello-Silva) Mello-Silva,Angiospermas
Lippia bradei Moldenke,Angiospermas
Xyris metallica Klotzsch ex Seub.,Angiospermas
Ruellia dissitifolia (Nees) Hiern,Angiospermas
Alstroemeria brasiliensis Spreng.,Angiospermas
Alstroemeria orchidioides Meerow et al.,Angiospermas
Alstroemeria penduliflora M.C.Assis,Angiospermas
Alternanthera januarensis J.C.Siqueira,Angiospermas
Froelichia interrupta (L.) Moq.,Angiospermas
Froelichia procera (Seub.) Pedersen,Angiospermas
Froelichiella grisea R.E.Fr.,Angiospermas
Gomphrena graminea Moq.,Angiospermas
Gomphrena paranensis R.E.Fr.,Angiospermas
Gomphrena regeliana Seub.,Angiospermas
Pfaffia argyrea Pedersen,Angiospermas
Pfaffia glabrata Mart.,Angiospermas
Eryngium eriophorum Cham. & Schltdl.,Angiospermas
Eryngium sanguisorba Cham. & Schltdl.,Angiospermas
Eryngium scirpinum Cham.,Angiospermas
Klotzschia rhizophylla Urb.,Angiospermas
Aspidosperma nobile Müll.Arg.,Angiospermas
Ilex chamaedryfolia Reissek,Angiospermas
Ilex prostrata Groppo,Angiospermas
Xanthosoma riedelianum (Schott) Schott,Angiospermas
Xanthosoma syngoniifolium Rusby,Angiospermas
Butia eriospatha (Mart. ex Drude) Becc.,Angiospermas
Butia microspadix Burret,Angiospermas
Butia paraguayensis (Barb.Rodr.) Bailey,Angiospermas
Butia purpurascens Glassman,Angiospermas
Geonoma schottiana Mart.,Angiospermas
Syagrus glaucescens Glaz. ex Becc.,Angiospermas
Aristolochia wendeliana Hoehne,Angiospermas
Ditassa cipoensis (Fontella) Rapini,Angiospermas
Ditassa itambensis Rapini,Angiospermas
Hemipogon abietoides E.Fourn.,Angiospermas
Hemipogon hatschbachii (Fontella & Marquete) Rapini,Angiospermas
Oxypetalum ekblomii Malme,Angiospermas
Anteremanthus hatschbachii H.Rob.,Angiospermas
Aspilia attenuata (Gardner) Baker,Angiospermas
Aspilia belo-horizontinae J.U.Santos,Angiospermas
Aspilia caudata J.U.Santos,Angiospermas
Aspilia clausseniana Baker,Angiospermas
Aspilia cordifolia J.U.Santos,Angiospermas
Aspilia cylindrocephala H.Rob.,Angiospermas
Aspilia diamantinae J.U.Santos,Angiospermas
Aspilia diffusiflora H.Rob.,Angiospermas
Aspilia diniz-cruzeanae J.U.Santos,Angiospermas
Aspilia eglerii J.U.Santos,Angiospermas
Aspilia espinhacensis J.U.Santos,Angiospermas
Aspilia floribunda (Gardner) Baker,Angiospermas
Aspilia jugata H.Rob.,Angiospermas
Aspilia ovatifolia (DC.) Baker,Angiospermas
Aspilia pereirae J.U.Santos,Angiospermas
Aspilia pohlii (Sch.Bip. ex Baker) Baker,Angiospermas
Aspilia prostrata J.U.Santos,Angiospermas
Aspilia reticulata Baker,Angiospermas
Baccharis concinna G.M.Barroso,Angiospermas
Baccharis elliptica Gardner,Angiospermas
Campuloclinium riedelii (Baker) R.M.King & H.Rob.,Angiospermas
Chresta souzae H.Rob.,Angiospermas
Chresta sphaerocephala DC.,Angiospermas
Chromolaena arrayana (Gardner) R.M.King & H.Robinson,Angiospermas
Chromolaena costatipes (B.L.Rob.) R.M.King & H.Robinson,Angiospermas
Critonia morifolia (Mill.) R.M.King & H.Rob.,Angiospermas
Dasyanthina serrata (Less.) H.Rob.,Angiospermas
Dimerostemma bishopii H.Rob.,Angiospermas
Dimerostemma grazielae H.Rob.,Angiospermas
Dimerostemma lippioides (Baker) S.F.Blake,Angiospermas
Echinocoryne echinocephala (H.Rob.) H.Rob.,Angiospermas
Eremanthus argenteus MacLeish & H.Schumach.,Angiospermas
Eremanthus elaeagnus (Mart. ex DC.) Sch.Bip.,Angiospermas
Eremanthus mattogrossensis Kuntze,Angiospermas
Gardnerina angustata (Gardner) R.M.King & H.Rob.,Angiospermas
Heterocondylus amphidyctius (DC.) R.M.King & H.Rob.,Angiospermas
Holocheilus brasiliensis (L.) Cabrera,Angiospermas
Ichthyothere elliptica H.Rob.,Angiospermas
Ichthyothere integrifolia (DC.) Baker,Angiospermas
Inulopsis camporum (Gardner) G.L.Nesom,Angiospermas
Lepidaploa almasensis (D.J.N.Hind) H.Rob.,Angiospermas
Lepidaploa aurea (Mart. ex DC.) H.Rob.,Angiospermas
Lepidaploa chamissonis (Less.) H.Rob.,Angiospermas
Lepidaploa cotoneaster (Willd. ex Spreng.) H.Rob.,Angiospermas
Lepidaploa lilacina (Mart. ex DC.) H.Rob.,Angiospermas
Lepidaploa pseudaurea (D.J.N.Hind) H.Rob.,Angiospermas
Lepidaploa spixiana (Mart. ex DC.) H.Rob.,Angiospermas
Lessingianthus argenteus (Less.) H.Rob.,Angiospermas
Lessingianthus asteriflorus (Mart. ex DC.) H.Rob.,Angiospermas
Lessingianthus eitenii (H.Rob.) H.Rob.,Angiospermas
Lessingianthus elegans (Gardner) H.Rob.,Angiospermas
Lessingianthus exiguus (Cabrera) H.Rob.,Angiospermas
Lessingianthus grandiflorus (Less.) H.Rob.,Angiospermas
Lessingianthus irwinii (G.M.Barroso) H.Rob.,Angiospermas
Lessingianthus niederleinii (Hieron.) H.Rob.,Angiospermas
Lessingianthus pumillus (Vell.) H.Rob.,Angiospermas
Lessingianthus rosmarinifolius (Less.) H.Rob.,Angiospermas
Lessingianthus souzae (H.Rob.) H.Rob.,Angiospermas
Lessingianthus stoechas (Mart. ex Baker) H.Rob.,Angiospermas
Lessingianthus subcarduoides (H.Rob.) H.Rob.,Angiospermas
Lessingianthus venosissimus (Sch.Bip. ex Baker) H.Rob.,Angiospermas
Lessingianthus zuccarinianus (Mart. ex DC.) H.Rob.,Angiospermas
Lomatozona artemisiifolia Baker,Angiospermas
Lychnophora brunioides Mart.,Angiospermas
Lychnophora diamantinana Coile & Jones,Angiospermas
Lychnophora granmogolensis (Duarte) Semir,Angiospermas
Lychnophora souzae H.Rob.,Angiospermas
Lychnophora villosissima Mart.,Angiospermas
Mikania argyreiae DC.,Angiospermas
Mikania capricorni B.L.Rob.,Angiospermas
Mikania cipoensis G.M.Barroso,Angiospermas
Mikania glauca Mart. ex Baker,Angiospermas
Mikania itambana Gardner,Angiospermas
Mikania malacolepis B.L.Rob.,Angiospermas
Mikania premnifolia Gardner,Angiospermas
Minasia alpestris (Gardner) H.Rob.,Angiospermas
Pamphalea smithii Cabrera,Angiospermas
Piptolepis buxoides (Less.) Sch.Bip.,Angiospermas
Praxelis grandiflora (DC.) Sch.Bip.,Angiospermas
Raulinoreitzia leptophlebia (B.L.Rob.) R.M.King & H.Rob.,Angiospermas
Richterago angustifolia (Gardner) Roque,Angiospermas
Richterago petiolata Roque & J.N.Nakaj.,Angiospermas
Richterago polyphylla (Baker) Ferreyra,Angiospermas
Richterago stenophylla (Cabrera) Roque,Angiospermas
Richterago suffrutescens (Cabrera) Roque,Angiospermas
Schlechtendalia luzulifolia Less.,Angiospermas
Senecio hatschbachii Cabrera,Angiospermas
Stevia alternifolia Hieron.,Angiospermas
Stevia hilarii B.L.Rob.,Angiospermas
Stevia leptophylla Sch.Bip. ex Baker,Angiospermas
Stilpnopappus semirianus R.Esteves,Angiospermas
Stomatanthes dentatus (Gardner) H.Rob.,Angiospermas
Stomatanthes dictyophyllus (DC.) R.M.King & H.Rob.,Angiospermas
Strophopappus ferrugineus (Baker) R.Esteves,Angiospermas
Vernonanthura divaricata (Spreng.) H.Rob.,Angiospermas
Vernonanthura fagifolia (Gardner) H.Rob.,Angiospermas
Vernonanthura lindbergii (Baker) H.Rob.,Angiospermas
Vernonanthura mucronulata (Less.) H.Rob.,Angiospermas
Vernonanthura petiolaris (DC.) H.Rob.,Angiospermas
Vittetia bishopii R.M.King & H.Rob.,Angiospermas
Wedelia macedoi H.Rob.,Angiospermas
Wedelia puberula DC.,Angiospermas
Begonia rufa Thunb.,Angiospermas
Cochlospermum regium (Mart. ex Schrank) Pilg.,Angiospermas
Eriotheca candolleana (K.Schum.) A.Robyns,Angiospermas
Eriotheca pubescens (Mart.) Schott & Endl.,Angiospermas
Aechmea bromeliifolia var. albobracteata Philcox,Angiospermas
Alcantarea duarteana (L.B.Sm.) J.R.Grant,Angiospermas
Bromelia braunii Leme & E.Esteves,Angiospermas
Bromelia exigua Mez,Angiospermas
Deuterocohnia meziana Kuntze ex Mez,Angiospermas
Dyckia rariflora Schult. & Schult.f.,Angiospermas
Dyckia ursina L.B.Sm.,Angiospermas
Encholirium biflorum (Mez) Forzza,Angiospermas
Encholirium disjunctum Forzza,Angiospermas
Encholirium heloisae (L.B.Sm.) Forzza & Wand.,Angiospermas
Encholirium pedicellatum (Mez) Rauh,Angiospermas
Encholirium scrutor (L.B.Sm.) Rauh,Angiospermas
Encholirium vogelii Rauh,Angiospermas
Vriesea diamantinensis Leme,Angiospermas
Bauhinia marginata (Bong.) Steud.,Angiospermas
Bauhinia pentandra (Bong.) D.Dietr.,Angiospermas
"Chamaecrista anamariae Conc., L.P. Queiroz & G.P. Lewis",Angiospermas
Chamaecrista aristata (Benth.) H.S.Irwin & Barneby,Angiospermas
Chamaecrista brevicalyx var. elliptica (H.S.Irwin & Barneby) H.S.Irwin & Barneby,Angiospermas
"Chamaecrista catolesensis Conc., L.P. Queiroz & G.P. Lewis",Angiospermas
Chamaecrista choriophylla (Vogel) H.S.Irwin & Barneby,Angiospermas
Chamaecrista dentata (Vogel) H.S.Irwin & Barneby,Angiospermas
Chamaecrista fodinarum H.S.Irwin & Barneby,Angiospermas
Chamaecrista lagotois H.S.Irwin & Barneby,Angiospermas
Chamaecrista setosa (Vogel) H.S.Irwin & Barneby,Angiospermas
Chamaecrista stillifera (H.S.Irwin & Barneby) H.S.Irwin & Barneby,Angiospermas
Chamaecrista strictifolia (Benth.) H.S.Irwin & Barneby,Angiospermas
Chamaecrista tephrosiifolia (Benth.) H.S.Irwin & Barneby,Angiospermas
Chamaecrista trachycarpa (Vogel) H.S.Irwin & Barneby,Angiospermas
Chamaecrista ulmea H.S.Irwin & Barneby,Angiospermas
Melanoxylon brauna Schott,Angiospermas
Pterogyne nitens Tul.,Angiospermas
Senna angulata (Vogel) H.S.Irwin & Barneby,Angiospermas
Senna macranthera (DC. ex Collad.) H.S.Irwin & Barneby,Angiospermas
Senna mucronifera (Mart. ex Benth.) H.S.Irwin & Barneby,Angiospermas
Senna trachypus (Benth.) H.S.Irwin & Barneby,Angiospermas
Siphocampylus lycioides (Cham.) G.Don,Angiospermas
Terminalia phaeocarpa Eichler,Angiospermas
Evolvulus glaziovii Dammer,Angiospermas
Evolvulus kramerioides Mart.,Angiospermas
Evolvulus rariflorus (Meisn.) Ooststr.,Angiospermas
Ipomoea cynanchifolia Meisn.,Angiospermas
Ipomoea macedoi Hoehne,Angiospermas
Ipomoea pinifolia Meisn.,Angiospermas
Jacquemontia cephalantha Hallier f.,Angiospermas
Jacquemontia revoluta Sim.-Bianch.,Angiospermas
Operculina hamiltonii (G.Don) D.F.Austin & Staples,Angiospermas
Cayaponia pedata Cogn.,Angiospermas
Ceratosanthes hilariana Cogn.,Angiospermas
Bulbostylis loefgrenii (Boeckeler) Prata & M.G.López,Angiospermas
Cyperus eragrostis Lam.,Angiospermas
Lagenocarpus minarum (Nees) Kuntze,Angiospermas
Rhynchospora nardifolia (Kunth) Boeckeler,Angiospermas
Gaylussacia centunculifolia Sleumer,Angiospermas
Gaylussacia oleifolia Dunal,Angiospermas
Actinocephalus cabralensis (Silveira) Sano,Angiospermas
Actinocephalus cipoensis (Silveira) Sano,Angiospermas
Actinocephalus claussenianus (Körn.) Sano,Angiospermas
Actinocephalus heterotrichus (Silveira) Sano,Angiospermas
Eriocaulon melanolepis Silveira,Angiospermas
Leiothrix echinocephala Ruhland,Angiospermas
Leiothrix linearis Silveira,Angiospermas
Paepalanthus ater Silveira,Angiospermas
Paepalanthus extremensis Silveira,Angiospermas
Paepalanthus grao-mogolensis Silveira,Angiospermas
Paepalanthus lepidus Silveira,Angiospermas
Paepalanthus uncinatus Gardner,Angiospermas
Syngonanthus helminthorrhizus (Mart. ex Körn.) Ruhland,Angiospermas
Syngonanthus niger Silveira,Angiospermas
Erythroxylum anguifugum Mart.,Angiospermas
Bernardia crassifolia Müll.Arg.,Angiospermas
Bernardia similis Pax & K.Hoffm.,Angiospermas
Croton aberrans Müll.Arg.,Angiospermas
Croton celtidifolius Baill.,Angiospermas
Croton compressus Lam.,Angiospermas
Croton glechomifolius Müll.Arg.,Angiospermas
Croton gracilipes Baill.,Angiospermas
Croton leptobotryus Müll.Arg.,Angiospermas
Croton salutaris Casar.,Angiospermas
Dalechampia weddelliana Baill.,Angiospermas
Manihot carthagenensis (Jacq.) Müll.Arg.,Angiospermas
Manihot pilosa Pohl,Angiospermas
Aeschynomene selloi Vogel,Angiospermas
Andira anthelmia (Vell.) Benth.,Angiospermas
Andira fraxinifolia Benth.,Angiospermas
Andira humilis Mart. ex Benth.,Angiospermas
Andira ormosioides Benth.,Angiospermas
Bowdichia virgilioides Kunth,Angiospermas
Centrolobium tomentosum Guillem. ex Benth.,Angiospermas
Centrosema arenarium Benth.,Angiospermas
Centrosema bracteosum Benth.,Angiospermas
Centrosema macrocarpum Benth.,Angiospermas
Centrosema teresae M.B.Ferreira & Sousa Costa,Angiospermas
Clitoria densiflora (Benth.) Benth.,Angiospermas
Clitoria epetiolata Burkart,Angiospermas
Clitoria laurifolia Poir.,Angiospermas
Collaea speciosa (Loisel.) DC.,Angiospermas
Crotalaria micans Link,Angiospermas
Crotalaria otoptera Benth.,Angiospermas
Dalbergia elegans A.M.Carvalho,Angiospermas
"Dalbergia hortensis Heringer, Rizzini & A.Mattos",Angiospermas
Dipteryx alata Vogel,Angiospermas
Eriosema crinitum (Kunth) G.Don,Angiospermas
Eriosema glaziovii Harms,Angiospermas
Erythrina crista-galli L.,Angiospermas
Erythrina speciosa Andrews,Angiospermas
Galactia glaucescens Kunth,Angiospermas
Galactia striata (Jacq.) Urb.,Angiospermas
Harpalyce parvifolia H.S.Irwin & Arroyo,Angiospermas
Indigofera asperifolia Bong. ex Benth.,Angiospermas
Indigofera bongardiana (Kuntze) Burkart,Angiospermas
Lupinus coriaceus Benth.,Angiospermas
Lupinus laevigatus Benth.,Angiospermas
Lupinus parvifolius Gardner,Angiospermas
Machaerium acutifolium Vogel,Angiospermas
Machaerium brasiliense Vogel,Angiospermas
Machaerium incorruptibile (Vell.) Benth.,Angiospermas
Machaerium nyctitans (Vell.) Benth.,Angiospermas
Machaerium paraguariense Hassl.,Angiospermas
Machaerium scleroxylon Tul.,Angiospermas
Machaerium villosum Vogel,Angiospermas
Macroptilium bracteatum (Nees & Mart.) Maréchal & Baudet,Angiospermas
Myroxylon peruiferum L.f.,Angiospermas
Mysanthus uleanus (Harms) G.P.Lewis & A.Delgado,Angiospermas
Ormosia fastigiata Tul.,Angiospermas
Periandra heterophylla Benth.,Angiospermas
Periandra mediterranea (Vell.) Taub.,Angiospermas
Platycyamus regnellii Benth.,Angiospermas
Platymiscium floribundum Vogel,Angiospermas
Poecilanthe parviflora Benth.,Angiospermas
Poiretia angustifolia Vogel,Angiospermas
Poiretia latifolia Vogel,Angiospermas
Pterodon emarginatus Vogel,Angiospermas
Stylosanthes bracteata Vogel,Angiospermas
Stylosanthes nunoi Brandão,Angiospermas
Swartzia acutifolia Vogel,Angiospermas
Swartzia flaemingii Raddi,Angiospermas
Sweetia fruticosa Spreng.,Angiospermas
Zollernia ilicifolia (Brongn.) Vogel,Angiospermas
Zornia acauensis M.B.Ferreira & Sousa Costa,Angiospermas
Zornia mitziana Sousa Costa,Angiospermas
Zornia pardina Mohlenbr.,Angiospermas
