"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","geoFlag","phylum","order","infraspecificEpithet","typeStatus","continentOcean","preparationType","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"45","2019-08-20 09:59:09-03","UNICAMP","UEC","33509","S","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.","Noblick, LR","1993","02","01","Pereira, BAS","134","1981","12","10","Brazil","Distrito Federal","Brasília","Mata parcialmente destruida.","-47.9296989440918","-15.7797002792358","70570",NA,NA,"Palmeira ca. 8 m altura; frutos imaturos cor verde amarelada; frutos velhos colhidos no chão somente com endocarpo e semente; espata e folhas colhidas no chão; ornamental e alimentícia; guariroba.","UEC001178","UEC001178","auto","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2019-08-20 09:59:09-03","UNICAMP","UEC","115475","S","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.","Cielo-Filho, R",NA,NA,NA,"Cielo-Filho, R; Batista, ER","244","2000","09","22","Brazil","São Paulo","Campinas","Distrito de Sousas, Mata Ribeirão Cachoeira (Condomínio Colinas do Atibaia).","-47.060001373291","-22.8999996185303","23900",NA,NA,"Árvore de aproximadamente 15 m de altura, fruto imaturo verde claro, folíolos eretos. Indivíduo 321.","UEC001180","UEC001180","auto","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2019-08-20 09:59:09-03","UNICAMP","UEC",NA,"S","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.","Cielo-Filho, R",NA,NA,NA,"Cielo-Filho, R; Batista, ER","244","2000","09","22","Brazil","São Paulo","Campinas","Distrito de Sousas, Mata Ribeirão Cachoeira (Condomínio Colinas do Atibaia).","-47.060001373291","-22.8999996185303","23900",NA,NA,"Árvore de aproximadamente 15 m de altura, fruto imaturo verde claro, folíolos eretos. Indivíduo 321.","UEC001177",NA,"auto","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-08-20 09:59:09-03","UNICAMP","UEC","107596","S","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.","Mattos, J","1967","06",NA,"Marinis, G","371","1965","10","20","Brazil","São Paulo","Cardoso","Fazenda Marinheiro","-49.9099998474121","-20.0799999237061","22486",NA,NA,NA,"UEC001175","UEC001175","auto","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-11-19 14:04:45-03","UFRPE","PEUFR","14158","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleraceae","Syagrus oleraceae","(Mart.) Becc.","L.R. Noblick","2016","04","22","E. Ferraz","206","1992","08","13","Brasil","Pernambuco","Triunfo","Sítio Lagoa Nova, área de encosta do grejo.","-38.1016998291016","-7.83805990219116","14606","860","860","Árvore ca. De 8m, frutos marrons, bastante frequente em toda a encosta; coorcoordenada geográfica do município 07º50'17S 38º06'06W.","PEUFR014158",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-04-22 16:25:56-03","UFPB","JPB","15529","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Beccari",NA,NA,NA,NA,"Felix, LP; Santana, ES","2634","1989","12","21","Brasil","Paraíba","Mamanguape",NA,"-35.125833","-6.838889",NA,"35","35",NA,NA,NA,NA,"Angiosperma","Monocotyledon",NA,NA,"Southern America",NA,"-35.125833","-6.838889",NA,NA,NA,NA,NA
"51","2020-04-22 16:25:56-03","UFPB","JPB","31874","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Beccari",NA,NA,NA,NA,"Pessoa, MC; Lima, JR","40","2003","11","29","Brasil","Paraíba","Araruna",NA,"-35.741667","-6.558333",NA,"570","570",NA,NA,NA,NA,"Angiosperma","Monocotyledon",NA,NA,"Southern America",NA,"-35.741667","-6.558333",NA,NA,NA,NA,NA
"52","2019-03-16 16:29:46-03","UNEMAT","HERBAM","3843","S","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.","Amorim Neto, L","2011","10","24","Bieski, I.G.C.; Silva, J.E. & Silva, A.O.","748BI-20","2011","10","16","Brasil","Mato Grosso","Aripuanã","Fazenda Agroverde, Ambiente antropisado, pastagem.","-60.123083","-10.005028",NA,NA,NA,NA,"HERBAM003843",NA,NA,NA,NA,NA,NA,NA,NA,"-60.123083","-10.005028",NA,NA,NA,NA,NA
"53","2019-03-16 16:14:08-03","UNEMAT","HERBAM","15630","S","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.","Rodrigues, L","2017","06","19","Rodrigues, L.; Silva, J. .F.; Cruz, A.; Duarte, I.; Souza, V.; Souza, L. & Silva, R. .T.","0681198","2016","04","20","Brasil","Mato Grosso","Colíder","Casa de Sementes - Colíder, Área Seca; Floresta; Planície.","-55.40225","-10.534833",NA,"273","273",NA,"HERBAM015630",NA,NA,NA,NA,NA,NA,NA,NA,"-55.40225","-10.534833",NA,NA,NA,NA,NA
"54","2019-03-16 16:14:08-03","UNEMAT","HERBAM","15564","S","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.","Rodrigues, L","2017","06","19","Rodrigues, L.; Pereira, E. .M.; Petry, J. & Duarte, I.","1101247","2016","05","27","Brasil","Mato Grosso","Apiacás","Casa de Sementes - Apiacás, Área Seca; Capoeira; Planície.","-57.381389","-9.629972",NA,"233","233",NA,"HERBAM015564",NA,NA,NA,NA,NA,NA,NA,NA,"-57.381389","-9.629972",NA,NA,NA,NA,NA
"55","2019-03-16 16:14:08-03","UNEMAT","HERBAM","11517","S","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.","Rodrigues, L","2017","06","19","Rodrigues, L.; Aguiar, I. .F.; Custódio, J. .B.; Amorim, J. .P.; Silva, L. .S.; Aguiar, L. .M.;","1871234","2016","05","19","Brasil","Mato Grosso","Nova Canaã do Norte","Casa de Sementes - Veraneio, Área Seca; Estrada; Topo de Morro.","-55.698333","-10.813056",NA,"344","344",NA,"HERBAM011517",NA,NA,NA,NA,NA,NA,NA,NA,"-55.698333","-10.813056",NA,NA,NA,NA,NA
"56","2020-12-21 16:13:36-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.","Brotto, M.L.","2013","07","11","Dalmaso, C.A.","33","2013","03","30","Brazil","Paraná","Engenheiro Beltrão",NA,"-52.200003","-23.760003",NA,NA,NA,"Árvore. Estruturas no fuste: espinhos.","IFN000594",NA,NA,NA,NA,NA,NA,"Southern America",NA,"-52.200003","-23.760003",NA,NA,NA,NA,NA
"57","2020-12-21 16:13:36-03","MBM","MBM","170144","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.","Noblick, L.R.",NA,NA,NA,"Noblick, L.R.","4856","1992","03","29","Brazil","Minas Gerais","Vazante","Vazante","-46.9077987670898","-17.9869003295898","62440",NA,NA,NA,"MBM170144","MBM170144 MBM170144_1 MBM170144_2 MBM170144_3","auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:13:36-03","MBM","MBM","361999","PreservedSpecimen","Plantae","Arecaceae","Syagrus","picrophylla","Syagrus picrophylla","Barb. Rodr.","Leitman, P.","2006","05",NA,"Leitman, P.; et al.; et al.","17","2004","01","29","Brazil","Rio de Janeiro","Rio de Janeiro","Parque Municipal Ecológico da Prainha, fora da trilha para o Boa Vista, ca. de 300m para a direita.","-43.2075004577637","-22.9027996063232","57442",NA,NA,"Estipe solitário, ca. de 13 m de altura, 10-11 folhas contemporâneas. Bainha 30 cm de compr. x 4-10cm de largura; pecíolo canaliculado, com margem fibros; em toda extensão; algumas pinas, na porção próx. à nervura central, glaucas; n","MBM361999","MBM361999 MBM361999_1 MBM361999_2","auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"59","2015-09-03 20:44:22-03","MNHN","RECOLNAT_MNHN_P","P01797713","PreservedSpecimen",NA,"Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"Glaziou, A.",NA,"1892","3","16","Brasil","Minas Gerais",NA,"Prés de Riacho das Varas, dois le bois",NA,NA,NA,NA,NA,"donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01797713' target='other'> <mi>dwc_moreinfo</mi></a>","P01797713","P01797713_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"20028",NA,NA
"60","2015-09-03 20:44:22-03","MNHN","RECOLNAT_MNHN_P","P01797714","PreservedSpecimen",NA,"Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"Sello",NA,NA,NA,NA,"Brasil",NA,NA,"Brésil",NA,NA,NA,NA,NA,"Cést un Butia - non Cocos oleacea que est un especie du Rio de Janeiro <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01797714' target='other'> <mi>dwc_moreinfo</mi></a>","P01797714","P01797714_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"61","2015-09-03 20:44:22-03","MNHN","RECOLNAT_MNHN_P","P01797725","PreservedSpecimen",NA,"Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"Glaziou, A.",NA,"1874","1","1","Brasil",NA,NA,"Brésil. Cultivé. Prov. de Rio-Janeiro (environs)",NA,NA,NA,NA,NA,"Reçu le 13 Juin 1878 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01797725' target='other'> <mi>dwc_moreinfo</mi></a>","P01797725","P01797725_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"7000",NA,NA
"62","2015-09-03 20:44:22-03","MNHN","RECOLNAT_MNHN_P","P01797726","PreservedSpecimen",NA,"Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Cultivada",NA,NA,NA,NA,NA,"donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01797726' target='other'> <mi>dwc_moreinfo</mi></a>","P01797726","P01797726_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"7000",NA,NA
"63","2015-09-03 20:44:50-03","MNHN","RECOLNAT_MNHN_P","P01797729","PreservedSpecimen",NA,"Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Cultivada",NA,NA,NA,NA,NA,"donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01797729' target='other'> <mi>dwc_moreinfo</mi></a>","P01797729","P01797729_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"8049",NA,NA
"64","2015-09-03 20:44:50-03","MNHN","RECOLNAT_MNHN_P","P01797732","PreservedSpecimen",NA,"Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"Glaziou, A.",NA,"1881","4","26","Brasil",NA,NA,"Entre Limeira e Morro Azul, prés du Rio Gelado",NA,NA,NA,NA,NA,"donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01797732' target='other'> <mi>dwc_moreinfo</mi></a>","P01797732","P01797732_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"13295",NA,NA
"65","2015-09-03 20:44:50-03","MNHN","RECOLNAT_MNHN_P","P01797733","PreservedSpecimen",NA,"Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"Glaziou, A.",NA,"1892","8","2","Brasil","Minas Gerais",NA,"Congonhas da Serra",NA,NA,NA,NA,NA,"donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01797733' target='other'> <mi>dwc_moreinfo</mi></a>","P01797733","P01797733_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"20029",NA,NA
"66","2015-09-03 20:44:50-03","MNHN","RECOLNAT_MNHN_P","P01797734","PreservedSpecimen",NA,"Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"Glaziou",NA,"1892","8","2","Brasil","Minas Gerais",NA,"Congonhas da Serra",NA,NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01797734' target='other'> <mi>dwc_moreinfo</mi></a>","P01797734","P01797734_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"20029",NA,NA
"67","2015-09-03 20:44:50-03","MNHN","RECOLNAT_MNHN_P","P01797736","PreservedSpecimen",NA,"Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"Glaziou, A.",NA,"1892","8","2","Brasil","Minas Gerais",NA,"Congonhas da Serra",NA,NA,NA,NA,NA,"donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01797736' target='other'> <mi>dwc_moreinfo</mi></a>","P01797736","P01797736_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"20029",NA,NA
"68","2015-10-06 07:40:18-03","MNHN","RECOLNAT_MNHN_P","P00726076","PreservedSpecimen",NA,"Arecaceae","Syagrus","oleracea","Syagrus oleracea platyphylla","(Drude) Becc.",NA,NA,NA,NA,"Glaziou, A.",NA,"1875","12","4","brésil",NA,NA,"Rio de Janeiro, Passeio Publico, près de l'arbre à Pain",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00726076' target='other'> <mi>dwc_moreinfo</mi></a>","P00726076","P00726076_01",NA,NA,NA,"platyphylla",NA,NA,"hb",NA,NA,NA,NA,"8063",NA,NA
"69","1996-02-26 16:30:55-03","MNHN","RECOLNAT_MNHN_P","P00726077","PreservedSpecimen",NA,"Arecaceae","Syagrus","oleracea","Syagrus oleracea platyphylla","(Drude) Becc.",NA,NA,NA,NA,"Glaziou, A.",NA,"1875","12","4","brésil",NA,NA,"Rio de Janeiro, Passeio Publico, près de l'arbre à Pain",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00726077' target='other'> <mi>dwc_moreinfo</mi></a>","P00726077","P00726077_01",NA,NA,NA,"platyphylla",NA,NA,"hb",NA,NA,NA,NA,"8063",NA,NA
"70","2015-09-03 20:44:50-03","MNHN","RECOLNAT_MNHN_P","P01797735","PreservedSpecimen",NA,"Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Reçu le 8 Décembre 1892 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01797735' target='other'> <mi>dwc_moreinfo</mi></a>","P01797735","P01797735_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"20029",NA,NA
"71","2015-09-03 20:44:22-03","MNHN","RECOLNAT_MNHN_P","P01797716","PreservedSpecimen",NA,"Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"Glaziou, A.",NA,"1888","2","23","Brasil","Rio de Janeiro","Rio de Janeiro","Brésil. Cult. Passeio Publico","-43.2075004577637","-22.9027996063232","57442",NA,NA,"Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01797716' target='other'> <mi>dwc_moreinfo</mi></a>","P01797716","P01797716_01","auto",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"17338",NA,NA
"72","2015-09-03 20:44:22-03","MNHN","RECOLNAT_MNHN_P","P01797715","PreservedSpecimen",NA,"Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"Glaziou, A.",NA,"1888","2","23","Brasil","Rio de Janeiro","Rio de Janeiro","Cultivada no Passeio Público","-43.2075004577637","-22.9027996063232","57442",NA,NA,"donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01797715' target='other'> <mi>dwc_moreinfo</mi></a>","P01797715","P01797715_01","auto",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"17338",NA,NA
"73","2015-09-03 20:44:22-03","MNHN","RECOLNAT_MNHN_P","P01797717","PreservedSpecimen",NA,"Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"Glaziou, A.",NA,"1888","2","23","Brasil","Rio de Janeiro","Rio de Janeiro","Passeio Público","-43.2075004577637","-22.9027996063232","57442",NA,NA,"donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01797717' target='other'> <mi>dwc_moreinfo</mi></a>","P01797717","P01797717_01","auto",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"17338",NA,NA
"74","2015-09-03 20:44:50-03","MNHN","RECOLNAT_MNHN_P","P01797730","PreservedSpecimen",NA,"Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"Glaziou, A.",NA,"1880","1","12","Brasil","Rio de Janeiro","Rio de Janeiro","São Cristovão","-43.2075004577637","-22.9027996063232","57442",NA,NA,"donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01797730' target='other'> <mi>dwc_moreinfo</mi></a>","P01797730","P01797730_01","auto",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"12255",NA,NA
"75","2015-09-03 20:44:50-03","MNHN","RECOLNAT_MNHN_P","P01797731","PreservedSpecimen",NA,"Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"Glaziou, A.",NA,"1880","1","12","Brasil","Rio de Janeiro","Rio de Janeiro","São Cristovão, de Chez le Duc de Sax","-43.2075004577637","-22.9027996063232","57442",NA,NA,"donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01797731' target='other'> <mi>dwc_moreinfo</mi></a>","P01797731","P01797731_01","auto",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"12255",NA,NA
"76","2015-09-03 20:44:22-03","MNHN","RECOLNAT_MNHN_P","P01797728","PreservedSpecimen",NA,"Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"Glaziou, A.",NA,"1877","3","27","Brasil","Rio de Janeiro","São Gonçalo","Sete Pontes","-43.0539016723633","-22.8269004821777","16990",NA,NA,"donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01797728' target='other'> <mi>dwc_moreinfo</mi></a>","P01797728","P01797728_01","auto",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"9010",NA,NA
"77","2015-09-03 20:44:22-03","MNHN","RECOLNAT_MNHN_P","P01797727","PreservedSpecimen",NA,"Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"Glaziou, A.",NA,"1877","3","27","Brasil","Rio de Janeiro","São Gonçalo","Sete Pontes prés de chez Mr. de Beaurepure","-43.0539016723633","-22.8269004821777","16990",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01797727' target='other'> <mi>dwc_moreinfo</mi></a>","P01797727","P01797727_01","auto",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"9010",NA,NA
"78","2015-10-06 07:40:18-03","MNHN","RECOLNAT_MNHN_P","P00726076","PreservedSpecimen",NA,"Arecaceae","Syagrus","oleracea","Syagrus oleracea platyphylla","(Drude) Becc.",NA,NA,NA,NA,"Glaziou, A.",NA,"1875","12","4","brésil",NA,NA,"Rio de Janeiro, Passeio Publico, près de l'arbre à Pain",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00726076' target='other'> <mi>dwc_moreinfo</mi></a>","P00726076","P00726076_01",NA,NA,NA,"platyphylla",NA,NA,"hb",NA,NA,NA,NA,"8063",NA,NA
"79","1996-02-26 16:30:55-03","MNHN","RECOLNAT_MNHN_P","P00726077","PreservedSpecimen",NA,"Arecaceae","Syagrus","oleracea","Syagrus oleracea platyphylla","(Drude) Becc.",NA,NA,NA,NA,"Glaziou, A.",NA,"1875","12","4","brésil",NA,NA,"Rio de Janeiro, Passeio Publico, près de l'arbre à Pain",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00726077' target='other'> <mi>dwc_moreinfo</mi></a>","P00726077","P00726077_01",NA,NA,NA,"platyphylla",NA,NA,"hb",NA,NA,NA,NA,"8063",NA,NA
"80","2020-10-01 14:25:45-03","JBB","HEPH","11042","S","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.","Martins, RC",NA,NA,NA,"Nóbrega, MGG","286","1995","03","29","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667",NA,"1025","1025","T-4-12-169.",NA,NA,NA,"Monocotyledon","Arecales",NA,NA,"Southern America",NA,"-47.85","-15.866667",NA,NA,NA,NA,NA
"81","2020-10-01 14:25:45-03","JBB","HEPH","24034","S","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.","Martins, RC",NA,NA,NA,"Martins, RC","933","2008","06","10","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, borda da mata de Galeria, próximo ao Transcecto 5.","-47.840833","-15.883333",NA,"1025","1025",NA,NA,NA,NA,"Monocotyledon","Arecales",NA,NA,"Southern America",NA,"-47.840833","-15.883333",NA,NA,NA,NA,NA
"82","2020-10-01 14:25:45-03","JBB","HEPH","29057","S","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.","Fernandes, HQB",NA,NA,NA,"Chukr, NS","512","1997","04","09","Brasil","São Paulo","São Paulo","Parque Ibirapuera, próximo ao portão 5.","-46.6300010681152","-23.5400009155273","53584",NA,NA,NA,NA,NA,"auto","Monocotyledon","Arecales",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-11 11:43:25-03","UFMG","BHCB","23595","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea",NA,NA,NA,NA,NA,"Noblick, LR","4856","1992","03","29","Brasil","Minas Gerais","Vazante",NA,"-43.833333","-18.016667",NA,NA,NA,"Guariroba is the common name. Solitary palm with 7-8 m x 15-18 cm trunk. Internodes somewhat obscure but measuring ca. 12 cm. 12-18 LEAVES in crown, spirally arranged and spreading. Leaf sheath is fibrous and true leaf petiole only 5-","BHCB050523","BHCB050523 BHCB050523_1 BHCB050523_2",NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,"-43.833333","-18.016667",NA,NA,NA,NA,NA
"84","2020-12-11 11:43:25-03","UFMG","BHCB","121976","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea",NA,NA,"2011","09",NA,"Rezende, SG; Dourado, BR; Pena, FSR; Resende, SOR","2158","2007","05","23","Brasil","Minas Gerais","Vazante","Área da votorantin Metais, Morro da Usina.","-46.853411","-17.961442",NA,"674","674","Campo limpo de cerrado de solo raso com alta concentração de zinco.","BHCB031794","BHCB031794 BHCB031794_1 BHCB031794_2 BHCB031794_3",NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,"-46.853411","-17.961442",NA,NA,NA,NA,NA
"85","2020-12-11 11:43:25-03","UFMG","BHCB","23593","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea",NA,NA,NA,NA,NA,"Noblick, LR","4891","1992","06","13","Brasil","Goiás","Goiânia","Campus UFG, Escola de Agronomia","-49.266667","-16.666667",NA,"700","800","Guariroba is the common name.; Solitary palm with 6-8 m x 17-23 cm trunk. 12-15 LEAVES in crown, spirally arranged and spreading. Leaf sheath plus petiole is 50-80 cm long with a true leaf petiole only 10-15.5 cm long with smooth marg","BHCB050524","BHCB050524 BHCB050524_1 BHCB050524_2",NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,"-49.266667","-16.666667",NA,NA,NA,NA,NA
"86","2020-12-11 11:43:26-03","UFMG","BHCB","40353","PreservedSpecimen","Plantae","Arecaceae","Syagrus","picrophylla","Syagrus picrophylla",NA,NA,NA,NA,NA,"Noblick, LR","5156","1997","07","23","Brasil","Minas Gerais","Padre Paraíso","22km N of the city on BR-116 at Ponte de Dois Valante","-41.475611","-16.919056",NA,"500","600","Licuri, Coqueira is the common name.; Palm solitary with 2-5 m x 16 cm trunk. LEAVES 8-12 in crown, spirally arranged and spreading. Leaf sheath plus petiole is 109 x 30 cm long, 4 cm wide and 4 cm thick and a fibrous leaf sheath, a","BHCB050528","BHCB050528 BHCB050528_1 BHCB050528_2 BHCB050528_3 BHCB050528_4",NA,"Monocotyledon",NA,NA,NA,"Southern America",NA,"-41.475611","-16.919056",NA,NA,NA,NA,NA
"87","2020-03-11 09:00:13-03","URCA","HCDAL","8624","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleraceae","Syagrus oleraceae","(Mart.) Becc.","Morais- Mendonça, A C A","2012",NA,NA,"Ferreira-Junior, W. .S.","139","2012","07","12","Brasil","Ceará","Crato","Assentamento 10 de abril.","-39.4094009399414","-7.23416996002197","30071",NA,NA,"Arbóreo.",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2008-05-27 22:02:00-03","MO","MOBOT","1116732","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.","Larry Noblick (FTG)",NA,NA,NA,"Elsa M. Zardini|W. Cardozo","Zardini 44882","1996","6","12","Paraguay","Amambay",NA,"Estancia Ñe - â. Pure palm forest. (guaviroa and mbocaya).","-56.26166","-22.74833",NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1059","5",NA
"89","2009-01-09 03:32:00-02","MO","MOBOT","1954099","PreservedSpecimen","Plantae","Arecaceae","Syagrus","oleracea","Syagrus oleracea","(Mart.) Becc.",NA,NA,NA,NA,"Sydney F. Glassman","Glassman 8001","1965","7","2","Brazil","São Paulo",NA,"12 km. E. of Rio Claro, Fazenda dos Caeures, Prop. son of J. Ferguson. About 7 or 8 trees in cluster.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
