"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"611","2020-09-02 16:25:02-03","Cenargen","CEN","73113","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Antônio Costa Allem","4077","1993","05","24",NA,"Brasil","BA","Cerca de 35 km a NW de Várzea Nova, ao longo da rodovia BA - 026 rumo a Morro do Chapéu. Placa assinala km 63, lado direito da estrada.","-41.116666",NA,"Exsicatas","Arbusto cortado e rebrotando. Fruto glabro, liso, levemente cônico. Lóbulos inteiros e pandurados.","CEN00073113","CEN00073113","A. C. Allem","MORRO DO CHAPEU","420","420",NA,"-41.116666","-1148333.0","1993","05",NA,NA,NA,NA,NA,NA,"3",NA
"612","2020-09-02 16:25:02-03","Cenargen","CEN","73136","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Antônio Costa Allem","4103","1993","06","02",NA,"Brasil","MT","13 km a NW de Alto Garças, ao longo da rodovia BR - 364 rumo a Rondonópolis.",NA,NA,"Unicata","Frutos cônicos, glabros, levemente alados, maduros, bacáceos, fragrantes. Frutos maduros coletados de 2 indivíduos.","CEN00073136","CEN00073136","A. C. Allem","ALTO GARCAS","730","730",NA,"-5366667.0","-1683333.0","1993","06",NA,NA,NA,NA,NA,NA,"1",NA
"613","2020-09-02 16:25:02-03","Cenargen","CEN","73224","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Antônio Costa Allem","4312","1994","12","10",NA,"Brasil","MS","170 km a SW de Rondonópolis, ao longo da rodovia BR-163 rumo a Coxim. Conta à partir do trevo.","-54.633333","-18.033333","Unicata","Frutos cônicos, alados, indeiscentes. Látex amarelo. Brácteas foliáceas. Frutos coletados de 3 indivíduos. Trigona polinizando flores femininas.","CEN00073224","CEN00073224","A. C. Allem","PEDRO GOMES","380","380",NA,"-54.633333","-18.033333","1994","12",NA,NA,NA,NA,NA,NA,"1",NA
"614","2020-09-02 16:25:02-03","Cenargen","CEN","95034","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Wantuil Linhares Werneck","869","1996","06","09",NA,"Brasil","BA","27,7 km após X. Xique.","-42.713333","-11.071944","Unicata",NA,"CEN00095034","CEN00095034","M. Mendoza","XIQUE-XIQUE","560","560",NA,"-42.713333","-11.071944","2016","10",NA,NA,NA,NA,NA,NA,"1",NA
"615","2020-09-02 16:25:02-03","Cenargen","CEN","9566","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Lídio Coradin","6492","1983","07","05",NA,"Brasil","BA","1 km leste da estrada Lençóis - BR - 242 (entrada no km 8).",NA,NA,"Exsicatas","Planta de 2m. Germoplasma obtido de 1 planta","CEN00009566","CEN00009566","J. G. A. Vieira","LENCOIS","550","550",NA,"-4126667.0","-1250000.0",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"616","2020-09-02 16:25:02-03","Cenargen","CEN","97245","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Anderson Cássio Sevilha","5134","2008","12","14",NA,"Brasil","MG","Catita.","-42.636111","-16.006111","Unicata","Brácteas vistosas, com ápice vináceo.","CEN00097245","CEN00097245","M. Mendoza","RIO PARDO DE MINAS","871","871",NA,"-42.636111","-16.006111","2017","06",NA,NA,NA,NA,NA,NA,"1",NA
"617","2020-09-02 16:25:02-03","Cenargen","CEN","99347","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Glocimar Pereira-Silva","14912","2010","01","14",NA,"Brasil","TO","Estrada para a foz do rio Cartucho, km 6, a partir da estrada Palmeirante - Goiatins, km 8,5.","-47.899722","-7.9586111","Exsicatas","Área de influência indireta.","CEN00099347","CEN00099347","M. Mendoza","GOIATINS","260","260",NA,"-47.899722","-7.9586111","2017","07",NA,NA,NA,NA,NA,NA,"4",NA
"618","2020-09-02 16:25:02-03","Cenargen","CEN","99926","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Glocimar Pereira-Silva","14707","2009","11","21",NA,"Brasil","MA","Estrada vicinal para o povoado Brejinho, km 02.","-47.4575","-7.0172222","Exsicatas","Área de influência indireta.","CEN00099926","CEN00099926","M. Mendoza","CAROLINA","180","180",NA,"-47.4575","-7.0172222","2017","08",NA,NA,NA,NA,NA,NA,"4",NA
"619","2020-09-02 16:25:02-03","Cenargen","CEN","22932","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Bruno Machado Teles Walter","2979","1995","11","22",NA,"Brasil","GO","Projeto de colonização agrícola BATAVO/CAMPO, região próxima ao córrego Tem Medo.",NA,NA,"Exsicatas","Pecíolos vináceo, botões florais verde.","CEN00022932","CEN00022932","M. Martins","URUACU","470","470",NA,"-4671667.0","-863333.0","2013","04",NA,NA,NA,NA,NA,NA,"2",NA
"620","2020-09-02 16:25:02-03","Cenargen","CEN","10063","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Antônio Costa Allem","3336","1985","08","22",NA,"Brasil","BA","20 km a Nordeste da cidade, rumo a Piritiba, ao longo da rodovia BA-052.","-41",NA,"Exsicatas","Arvoreta glabra, esgalhada ou com fuste ereto, 3 - 7 m de altura com tronco basal de 10 cm de diâmetro. Praticamente áfila, mas com folhinhas jovens no ápice dos ramos e junto com elas, tufos de brácteas inteiras ou serradas. Capoeira perturbada aberta na beira da estrada.","CEN00010063","CEN00010063","A. C. Allem","MORRO DO CHAPEU","840","840",NA,"-41.0","-1163333.0","1985","08",NA,NA,NA,NA,NA,NA,"4",NA
"621","2020-09-02 16:25:02-03","Cenargen","CEN","100500","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Laiana Moraes Brauner","37","2016","05","12",NA,"Brasil","BA","Estrada Morro do Chapéu - Jacobina, beira da estrada BA - 131, próximo ao sítio Boa Esperança. APA do rio Ligeiro.","-41.0875","-11.479722","Exsicatas",NA,"CEN00100500","CEN00100500","M. Mendoza","MORRO DO CHAPEU",NA,NA,NA,"-41.0875","-11.479722",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"622","2020-09-02 16:25:02-03","Cenargen","CEN","10062","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Antônio Costa Allem","3334","1985","08","22",NA,"Brasil","BA","9 km a Nordeste de Morro do Chapéu, trecho Várzea Nova - Morro do chapéu, ao longo da BA-426.","-41.1","-11.5","Exsicatas","Arbusto glabro com 2 m de altura, só com folhas. Folhas com pecíolos vermelhos, glabros, todas elas com lóbulos pandurados.","CEN00010062","CEN00010062","A. C. Allem","MORRO DO CHAPEU","920","920",NA,"-41.1","-11.5","1985","08",NA,NA,NA,NA,NA,NA,"3",NA
"623","2020-09-02 16:25:02-03","Cenargen","CEN","101866","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Aécio Amaral-Santos","3716","2016","05","19",NA,"Brasil","BA","Estrada Correntina - BR-020, sentido Brasília.","-45.014722","-13.519166","Unicata","Brácteas creme.","CEN00101866","CEN00101866","M. Mendoza","CORRENTINA",NA,NA,NA,"-45.014722","-13.519166","2018","09",NA,NA,NA,NA,NA,NA,"1",NA
"624","2020-09-02 16:25:02-03","Cenargen","CEN","103355","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Anderson Cássio Sevilha","6428","2017","03","16",NA,"Brasil","MG","Sítio 11. Ponto 1.","-42.671944","-15.375555","Unicata","Botão floral. Projeto Bem Diverso.","CEN00103355","CEN00103355","A. C. Servilha","SANTO ANTÔNIO DO RETIRO","1094","1094",NA,"-42.671944","-15.375555","2017","03",NA,NA,NA,NA,NA,NA,"1",NA
"625","2020-09-02 16:25:02-03","Cenargen","CEN","104790","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Teddy. D. R. Terra","676","2017","11","21",NA,"Brasil","TO","Conglomerado: TO-369. Subunidade 1, subparcela 1, indivíduo 1RN.","-46.26","-10.44","Exsicatas","Projeto Inventário Florestal Nacional (IFN). Arbusto com 1,6 m de altura.","CEN00104790","CEN00104790","M. Mendoza","MATEIROS",NA,NA,NA,"-46.26","-10.44","2018","03",NA,NA,NA,NA,NA,NA,"4",NA
"626","2020-09-02 16:25:02-03","Cenargen","CEN","106036","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Anderson Cássio Sevilha","7164","2018","03","02",NA,"Brasil","MG","Nascente do São Modesto - RDS - Nascentes Geraizeiras.","-42.4525","-15.383888","Exsicatas",NA,"CEN00106036","CEN00106036","M. Mendoza","MONTEZUMA","996","996",NA,"-42.4525","-15.383888","2018","09",NA,NA,NA,NA,NA,NA,"5",NA
"627","2020-09-02 16:25:02-03","Cenargen","CEN","108816","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Marcelo Fragomeni Simon","3396","2018","10","02",NA,"Brasil","BA","ESEC Serra Geral do Tocantins. Parcela de monitoramento da flora. 20 km NE do acampamento da Vila dos Prazeres.","-45.973055","-10.670833","Exsicatas","Arbusto delgado com vários ramos saindo da mesma base. Flores esverdeadas, anteras amarelos. Frequente.","CEN00108816","CEN00108816","M. Mendoza","FORMOSA DO RIO PRETO","700","700",NA,"-45.973055","-10.670833","2018","10",NA,NA,NA,NA,NA,NA,"5",NA
"628","2020-09-02 16:25:02-03","Cenargen","CEN","110744","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","J. Moises Mendoza F.","4651","2015","02","06",NA,"Brasil","GO","GO-306, ca. 38,7 km da BR-369 (Mineiros) a Chapadão do Céu.","-52.71","-17.89","Exsicatas","Arbusto com ramos em rebrota. Brácetas arroxeadas, flores com tom roxo, disco e anteras amarelo, estigma branco, frutos com forte tom roxo. Algumas plantas dispersas, local recém-alterado. Fragmento de cerrado denso no limite de campo de cultivo, e mancha de cerrado conservado na frente, beira da estrada em construção, zona agrícola.","CEN00110744","CEN00110744","M. Mendoza","MINEIROS","730","730",NA,"-52.71","-17.89","2015","02",NA,NA,NA,NA,NA,NA,"8",NA
"629","2020-09-02 16:25:02-03","Cenargen","CEN","111222","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","J. Moises Mendoza F.","4957","2015","03","25",NA,"Brasil","MG","BR-040, ca. 26,5 km da BR-365, sentido Paracatu.","-46.827777","-17.007222","Exsicatas","Arbusto muito ramificado, formando copa densa. Fruto robusto, cônico, ca. 4 - 5 cm comprimento, costas muito pronunciadas. Boa colônia no local. Relicto de cerrado em área ondulada com plantas dispersas de Vochysia thyrsoidea de até 8 m de altura, em área bastante perturbada.","CEN00111222","CEN00111222","M. Mendoza","JOAO PINHEIRO","820","820",NA,"-46.827777","-17.007222","2015","03",NA,NA,NA,NA,NA,NA,"6",NA
"630","2020-09-02 16:25:02-03","Cenargen","CEN","111233","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","J. Moises Mendoza F.","4968","2015","03","26",NA,"Brasil","MG","BR-040, ca. 6 km do Rio Abaeté, para Biquinhas, e 600 m à esquerda.","-45.686388","-18.418611","Exsicatas","Arbusto robusto e bastante ramificado. Frutos cônicos, costas proeminentes. Pequena colônia no local. Manchas de cerrado ralo bastante perturbadas, rodeada de campo sujo, em área levemente montanhosa.","CEN00111233","CEN00111233","M. Mendoza","SAO GONCALO DO ABAETE","800","800",NA,"-45.686388","-18.418611","2015","03",NA,NA,NA,NA,NA,NA,"5",NA
"631","2020-09-02 16:25:02-03","Cenargen","CEN","12966","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Grady Linder Webster","25717","1986","11","18",NA,"Brasil","BA","hills of marble rock on N side of Jacobina, elev. 600-650 m","-40.516666","-11.166666","Exsicatas","[Obs. algumas informações foram traduzidas do inglês para portugês]. scrub and woodland with Vellozia, hills of marble rock on N side of Jacobina. Latex yellow, petioles green. Doação: J. M. Tucker Herbarium, Univ. of California, Davis","CEN00012966","CEN00012966","A. C. Allem","JACOBINA",NA,NA,NA,"-40.516666","-11.166666","1991","02",NA,NA,NA,NA,NA,NA,"1",NA
"632","2020-09-02 16:25:02-03","Cenargen","CEN","1777","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Antônio Costa Allem","1577","1978","02","04",NA,"Brasil","MT","Km 340 BR-364.",NA,NA,"Exsicatas","Arbusto bastante ramificado. Campo sujo próximo à plantação de arroz. Solo fracamente arenoso. Brácteas foliáceas. Látex amarelo. Fruto cônico, glabro, grande, alado.","CEN00001777","CEN00001777","A. C. Allem","ALTO GARCAS",NA,NA,NA,NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA,"2",NA
"633","2020-09-02 16:25:02-03","Cenargen","CEN","12026","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","José Francisco Montenegro Valls","11652","1988","05","05",NA,"Brasil","AP","Campo Experimental do Cerrado, km 45 da rodovia BR - 156 (trecho Macapá - Ferreira Gomes).",NA,"-0.4","Exsicatas","Fruto alado. Deve pertencer a subespécie paraensis (Mueller Von Argau) D.J. Rogers & Appan.","CEN00012026","CEN00012026 CEN00012026_1","J. F. M. Valls","MACAPA","40","40",NA,"-5103333.0","-0.4","1988","05",NA,NA,NA,NA,NA,NA,"4",NA
"634","2020-09-02 16:25:02-03","Cenargen","CEN","1780","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Antônio Costa Allem","1580","1978","02","04",NA,"Brasil","MT","Km 340 BR-364.",NA,NA,"Exsicatas","Campo sujo próximo à plantação de arroz. Solo arenoso. Brácteas foliáceas, inteiras. Fruto cônico, alado.","CEN00001780","CEN00001780","A. C. Allem","ALTO GARCAS",NA,NA,NA,NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA,"2",NA
"635","2020-09-02 16:25:02-03","Cenargen","CEN","1971","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Antônio Costa Allem","1771","1978","03","03",NA,"Brasil","BA","Km 221,5, BR-242 Seabra - Lençóis.",NA,NA,"Exsicatas","Arbusto esgalhado, copa ampla. Dominante à beira da estrada. Folhas jovens tomentosas. Folhas adultas glabras. Frutos jovens tomentosos. Frutos adultos glabros, levemente alados.","CEN00001971","CEN00001971","A. C. Allem","LENCOIS",NA,NA,NA,NA,NA,"1978","03",NA,NA,NA,NA,NA,NA,"3",NA
"636","2020-09-02 16:25:02-03","Cenargen","CEN","1972","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Antônio Costa Allem","1772","1978","03","03",NA,"Brasil","BA","Km 221,5, BR-242 Seabra - Lençóis.",NA,NA,"Exsicatas","Arvoreta esgalhada, copa ampla. Abundante à beira da estrada. Ambiente de capoeira com muita gramínea. Folhas jovens tomentosas, adultas glabras. Frutos jovens tomentosos, adultos glabros, levemente alados. Folhas 3-5-7 partidas.","CEN00001972","CEN00001972","A. C. Allem","LENCOIS",NA,NA,NA,NA,NA,"1978","03",NA,NA,NA,NA,NA,NA,"2",NA
"637","2020-09-02 16:25:02-03","Cenargen","CEN","1974","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Antônio Costa Allem","1774","1978","03","03",NA,"Brasil","BA","Km 3 da BR-242 Lençóis.",NA,NA,"Exsicatas","Dominante à beira da mata. Frutos cônicos. Folhas 5-7 partidas. Arvoreta esgalhada.","CEN00001974","CEN00001974","A. C. Allem","LENCOIS",NA,NA,NA,NA,NA,"1978","03",NA,NA,NA,NA,NA,NA,"3",NA
"638","2020-09-02 16:25:02-03","Cenargen","CEN","1976","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Antônio Costa Allem","1776","1978","03","03",NA,"Brasil","BA","Km 211 da BR-242 Seabra - Lençóis. Distrito de Tanquinho.",NA,NA,"Exsicatas","Arvoreta esgalhada, copa ampla. Dominante à beira da estrada. Planta pubescente, tornando-se glabrescente progressivamente. Frutos jovens tomentosos, adultos glabros, cônicos, sublisos a alados. Arvoreta esgalhada.","CEN00001976","CEN00001976","A. C. Allem","LENCOIS",NA,NA,NA,NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA,"3",NA
"639","2020-09-02 16:25:02-03","Cenargen","CEN","1977","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Antônio Costa Allem","1777","1978","03","03",NA,"Brasil","BA","Km 215 da BR-242 Seabra - Lençóis. Distrito de Tanquinho.",NA,NA,"Exsicatas","Arvoreta com copa ampla. Abundante à beira da estrada. Ambiente rupestre, capoeira. Planta aparentemente glabra. Fruto cônico, levemente alado. Folhas 5-7 partidas, lóbulos panduriformes. Arvoreta esgalhada.","CEN00001977","CEN00001977","A. C. Allem","LENCOIS",NA,NA,NA,NA,NA,"1978","03",NA,NA,NA,NA,NA,NA,"2",NA
"640","2020-09-02 16:25:02-03","Cenargen","CEN","20294","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Grady Linder Webster","29734","1992","09","08",NA,"Brasil","MT","Cerrado at base red sandstone cliff, 0,5 km N of Portão do Inferno, Parque Nacional Chapada dos Guimarães.","-55.833333","-15.283333","Exsicatas","Buds green; latex yellowish. Doação - J. M. Tucker Herbarium, Univ. of California, Davis.","CEN00020294","CEN00020294","A. C. Allem","CHAPADA DOS GUIMARAES","450","450",NA,"-55.833333","-15.283333",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"641","2020-09-02 16:25:02-03","Cenargen","CEN","22892","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Bruno Machado Teles Walter","2918","1995","11","13",NA,"Brasil","BA","Projeto Ouro Verde, rodovia Anel da Soja, reservas de cerrado entre plantios de soja.","-46","-11.45","Exsicatas","Pecíolos vermelho na porção adaxial. Pétalas arroxeada na base (1/4) esverdeada no centro (2/4). Lacínios da corola creme esverdeado com estrias vinácea. Botões florais verde.","CEN00022892","CEN00022892","I. Cordeiro","FORMOSA DO RIO PRETO","710","710",NA,"-46.0","-11.45","1997","09",NA,NA,NA,NA,NA,NA,"5",NA
"642","2020-09-02 16:25:02-03","Cenargen","CEN","25646","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Roberta Cunha de Mendonça","2304","1995","08","24",NA,"Brasil","BA","Velha da Galinha, (Chapada São Francisco), Cerrado em frente a vereda próximo da casa do Dr. Edgar Van der Bürcher, próximo ao Rio Corrente","-45.407777","-13.520833","Exsicatas","Heliófila, arbusto, 1 m de altura, botões verdes com máculas vinho; folhagem nova; pedúnculo de cor vinho. Usada na região em época de seca para fazer farinha, após a retirada do veneno. Doação do Herbário do IBGE - Reserva Ecológica do IBGE. Brasília - DF.","CEN00025646","CEN00025646","M. Martins","CORRENTINA","761","761",NA,"-45.407777","-13.520833","2013","04",NA,NA,NA,NA,NA,NA,"1",NA
"643","2020-09-02 16:25:02-03","Cenargen","CEN","28085","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Lídio Coradin","4439","1981","08","22",NA,"Brasil","BA","Rodovia Brasília - Fortaleza, 9 km oeste da entrada para Lençóis.",NA,NA,"Exsicatas",NA,"CEN00028085","CEN00028085 CEN00028085_1","M. Mendoza","LENCOIS","850","850",NA,"-4131667.0","-1248333.0","2012","08",NA,NA,NA,NA,NA,NA,"6",NA
"644","2020-09-02 16:25:02-03","Cenargen","CEN","30837","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","José Geraldo Alves Vieira","337","1984","04","04",NA,"Paraguai",NA,"Estado: Amambay. Município: Cerro Cora. Parque Nacional de Cerro Cora",NA,NA,"Exsicatas","CIAT número 39","CEN00030837","CEN00030837","M. Mendoza",NA,"90","90",NA,"-5613333.0","-2266667.0","2012","08",NA,NA,NA,NA,NA,NA,"3",NA
"645","2020-09-02 16:25:02-03","Cenargen","CEN","32465","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Maria Aparecida da Silva - IBGE","3445","1997","10","17",NA,"Brasil","MG","Parque Nacional Grande Sertão Veredas. Cabeceira da ereda Cambamburra.","-45.888611","-15.253611","Exsicatas","botões florais amarelados com listras vináceas, folhas glabras, látex do caule amarelo-ouro e do pecíolo da folha incolor. Doação do Herbário IBGE - Reserva Ecológica do IBGE - Plantas de Minas Gerais.","CEN00032465","CEN00032465","M. Mendoza","FORMOSO","780","780",NA,"-45.888611","-15.253611","2014","01",NA,NA,NA,NA,NA,NA,"1",NA
"646","2020-09-02 16:25:02-03","Cenargen","CEN","35035","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Gerhard Karl Gottsberger","223811","1978","01","24",NA,"Brasil","MA","Village of Barreirinhas, 40 km SW along the road to the village of urbano Santos.","-42.8","-2.75","Exsicatas","Well developed cerrado vegetation with trees up to 8 m height. Whitish petals.Número da coleta completo nº 223-81182. Doação da Flora of Brazil - State of Maranhão.","CEN00035035","CEN00035035","A. C. Allem","BARREIRINHAS",NA,NA,NA,"-42.8","-2.75","2000","05",NA,NA,NA,NA,NA,NA,"1",NA
"647","2020-09-02 16:25:02-03","Cenargen","CEN","44975","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Júlio Antônio Lombardi","3542","1999","11","18",NA,"Brasil","MG","Parque Estadual do Rio Preto, do alojamento ao ribeirão das Éguas (18°08'37S 43°22'16W), daí margenado o rio até a cachoeira dos Crioulos (18°08'42S 43°22'17W) e depois pelo rio e trilha no cerrado até o camping",NA,NA,"Exsicatas","pecíolo vermelho, folíolos cartáceos, esbranquiçados na face abaxial, frutos imaturos verdes com costelas amarelas. Doação do Departamento de Botânica - ICB - UFMG. Herbário BHCB (49872).","CEN00044975","CEN00044975","M. Mendoza","SAO GONCALO DO RIO PRETO",NA,NA,NA,"-4333333.0","-1808333.0","2012","08",NA,NA,NA,NA,NA,NA,"1",NA
"648","2020-09-02 16:25:02-03","Cenargen","CEN","51430","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Renato de Mello-Silva","2307","2003","12","05",NA,"Brasil","GO","Rodovia Brasília-Barreiras, 14 km norte do entroncamento de Posse (BR 020, Km 243), 400m cerrado a dentro, perpendicularmente à rodovia.","-46.232222","-14.016388","Exsicatas","Cerrado e afloramento de canga com Encolirium disjunctum. Subarbusto com copa arredondada. Folhas pouco discolores, verde claras na face abaxial. Pecíolo avermelhado. Perianto amarelo-claro com tubo vináceo. Glândulas amarelas. Filetes alvo-esverdeados. Doação: Universidade de São Paulo, Herbário SPF e Jardim Botânico do Rio de Janeiro, Herbário RB","CEN00051430","CEN00051430","M. Mendoza","GUARANI DE GOIAS","880","880",NA,"-46.232222","-14.016388","2014","01",NA,NA,NA,NA,NA,NA,"1",NA
"649","2020-09-02 16:25:02-03","Cenargen","CEN","8685","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Antônio Costa Allem","2973","1984","11","15",NA,"Brasil","BA","A 8 km do entroncamento da BR-242, rumo a Lençóis.",NA,NA,"Exsicatas","Arbusto a pequena árvore, 2 - 4 m de altura, glabrescente. Brácteas foliáceas inteiras, tomentosas. Fruto leve-cônico, muito levemente alado, o que é incomum na espécie, glabrescente. Látex amarelo.","CEN00008685","CEN00008685","A. C. Allem","LENCOIS","470","470",NA,"-4133333.0","-1250000.0","1984","11",NA,NA,NA,NA,NA,NA,"1",NA
"650","2020-09-02 16:25:02-03","Cenargen","CEN","58196","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Rafaela Campostrini Forzza","3816","2004","12","21",NA,"Brasil","MG","Serra da Canastra. Subida pelas encostas do rio Bananal (Cachoeira do Bananal), ao norte da serra. Fazenda Serra da Canastra 3,5 km após a ponte do rio Bananal na estrada Botumirim-Itacambira.","-43.044444","-16.830277","Exsicatas","Mata degradada na encosta e afloramentos rochosos e campo de cimeira no alto. Folhas discolores. Flores com cálice verde, corola atro-vinácea, filetes vináceos, anteras e disco nectarífero amarelo.&nf;Doação do Jardim Botânico do Rio de Janeiro - Herbário RB & Universidade de São Paulo - Herbário SPF.","CEN00058196","CEN00058196","M. Mendoza","BOTUMIRIM","1260","1260",NA,"-43.044444","-16.830277","2015","07",NA,NA,NA,NA,NA,NA,"1",NA
"651","2020-09-02 16:25:02-03","Cenargen","CEN","58830","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Bruno Machado Teles Walter","5165","2002","09","15",NA,"Brasil","MA","Estrada de terra Riachão p/ Projeto de Colonização Agrícola gerais de Balsas. Cerca de 36,5 km de Riachão.","-46.533333","-7.6333333","Exsicatas","Cálice verde, corola creme. Planta cujos ramos florais são verdes com pulvurulência ferruginea (marrom), bem característico. Pecíolos com porção adaxial vinácea e abaxial esverdeada. Em local mais sombreado. Arbusto copado. (No local de coleta foi realizado um levantamento rápido).","CEN00058830","CEN00058830","M. Martins","RIACHAO","330","330",NA,"-46.533333","-7.6333333","2012","05",NA,NA,NA,NA,NA,NA,"5",NA
