"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","typeStatus","class","previousCatalogNumber","individualCount","fieldNumber","relatedCatalogItem"
"95","2019-01-17 11:25:10-02","PUCRS","MPUC","17327","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","C.F. Jaeger","2009","01","01",NA,"2008","09","20","Brasil","RS","Dom Pedro de Alcântara","Morrinho de Porto Fagundes","-49.8497222","-29.3694444","-49.8497222000","-29.3694444000",NA,NA,NA,NA,NA,NA,"Cucurbitales","South America",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"1","57",NA
"96","2020-10-14 09:59:39-03","FURB","FURB","39529","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","Funez, L.A.","2013","01",NA,"Funez, L.A.","2012","11","05","Brasil","Santa Catarina","Blumenau","Morro do Sapo, Parque Nacional da Serra do Itajaí.","-49.0944444","-27.0611111","-49.0944444","-27.0611111","FURB15219","FURB15219","1185","312","312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-10-14 09:59:39-03","FURB","FURB","39570","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","Funez, L.A.","2013","01",NA,"Funez, L.A.","2012","11","20","Brasil","Santa Catarina","Blumenau","Parque Ecológico Spitzkopf.","-49.1116667","-27.0063889","-49.1116667","-27.0063889","FURB15220","FURB15220","1226","161","161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-10-14 09:59:39-03","FURB","FURB","7764","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","Sevegnani, L","2008","09","01","Verdi, M.; Dreveck, S. & Godoy, M.B.","2008","01","10","Brasil","Santa Catarina","São Bento do Sul","Rodovia Morris (3095).","-49.41","-26.1897222","-49.4100000","-26.1897222","FURB15222","FURB15222","106","810","810",NA,NA,NA,NA,"Florística IFFSC 1044",NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-10-14 09:59:39-03","FURB","FURB","9405","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","Sevegnani, L","2008","05","01","Gasper, A.L. de; Brogni, E. & Wolff, A.G.B.","2008","01","23","Brasil","Santa Catarina","Rio das Antas","Retiro Saudoso.","-51.0327778","-26.9091667","-51.0327778","-26.9091667","FURB01093","FURB01093","1356","970","970",NA,NA,NA,NA,"Florística IFFSC 672. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: herbácea; flor rosa",NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-10-14 09:59:39-03","FURB","FURB","9461","PreservedSpecimen","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","Sobral, M","2008","04","01","Verdi, M.; Dreveck, S. & Godoy, M.B.","2008","02","22","Brasil","Santa Catarina","Curitibanos",NA,"-50.5797223","-27.0908333","-50.5797223","-27.0908333","FURB15218","FURB15218","341","985","985",NA,NA,NA,NA,"IFFSC 562/S/Herbácea 04.",NA,NA,NA,NA,NA,NA,NA,NA
"101","2014-10-14 15:56:29-03","BS","M","M-0145687","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,NA,NA,NA,"Martius, C.F.P. von",NA,NA,NA,"Brasil",NA,NA,"Brasilia, Mandiocca.",NA,NA,NA,NA,"M0145687",NA,NA,NA,NA,"Magnoliophyta","Cucurbitales",NA,NA,NA,NA,NA,"TYPE","Magnoliopsida",NA,NA,NA,NA
"102","2014-10-14 15:56:29-03","BS","M","M-0145688","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,NA,NA,NA,"Martius, C.F.P. von",NA,NA,NA,"Brasil",NA,NA,"Provinciae Rio de Jo.",NA,NA,NA,NA,"M0145688",NA,NA,NA,NA,"Magnoliophyta","Cucurbitales",NA,NA,NA,NA,NA,"TYPE","Magnoliopsida",NA,NA,NA,NA
"103","2014-10-14 15:56:29-03","BS","M","M-0145689","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,NA,NA,NA,"Martius, C.F.P. von",NA,NA,NA,"Brasil",NA,NA,"Brasilia Provinc. Rio de Janeiro.",NA,NA,NA,NA,"M0145689",NA,NA,NA,NA,"Magnoliophyta","Cucurbitales",NA,NA,NA,NA,NA,"TYPE","Magnoliopsida",NA,NA,NA,NA
"104","2014-10-14 15:56:29-03","BS","M","M-0145690","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,NA,NA,NA,"Martius, C.F.P. von",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M0145690",NA,NA,NA,NA,"Magnoliophyta","Cucurbitales",NA,NA,NA,NA,NA,"NOTATYPE","Magnoliopsida",NA,NA,NA,NA
"105","2014-10-14 15:56:29-03","BS","M","M-0145691","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,NA,NA,NA,"Martius, C.F.P. von",NA,NA,NA,"Brasil",NA,NA,"ad Mandioccam.",NA,NA,NA,NA,"M0145691",NA,NA,NA,NA,"Magnoliophyta","Cucurbitales",NA,NA,NA,NA,NA,"TYPE","Magnoliopsida",NA,NA,NA,NA
"106","2020-04-27 16:08:55-03","UFES","VIES","34083","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","Kollmann, L.J.C.","2013","03","20","Zorzanelli, R.F.; Entringer, D.L.; Silva, A.E.; Delarmelina, W.M.; Gomes, D. & Bernardi, U.C.S.","2013","03","16","Brasil","Espírito Santo","Cachoeiro de Itapemirim","RPPN Cafundó.","-41.1128005981445","-20.8488998413086",NA,NA,"VIES034083","VIES034083","8","100","100",NA,NA,NA,NA,NA,"35694","auto",NA,NA,NA,NA,NA,NA
"107","2020-04-27 16:08:55-03","UFES","VIES","35444","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","Luber, J.","2014","02","14","Carrijo, T.T.; Luber, J.; Martins, K.G.G.; Hollunder, R.K.; Garbin, M.L. &","2013","12","10","Brasil","Espírito Santo","Castelo","Parque Estadual de Mata das Flores.","-41.184700012207","-20.6035995483398",NA,NA,"VIES035444","VIES035444","1911",NA,NA,NA,NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA,NA
"108","2020-04-27 16:08:55-03","UFES","VIES","11194","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","Kollmann, L.J.C.","2010","08","01","Menezes, B.D.; Assis, A.M. & Cribari, R.S.","2010","07","01","Brasil","Espírito Santo","Serra","Mestre Álvaro.","-40.3078002929688","-20.1285991668701",NA,NA,"VIES011194",NA,"16","180","180",NA,NA,NA,NA,NA,"16451","auto",NA,NA,NA,NA,NA,NA
"109","2020-04-27 16:08:55-03","UFES","VIES","23958","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","Assis, A.M.","2010","10","08","Santos, R.; Assis, A.M.; Cribari, R.S. & Boelho, R.M.","2010","10","08","Brasil","Espírito Santo","Serra","Vertente sudeste. Acesso pelo Bairro Jardim Tropical (Trilha de FURNAS). APA Mestre Álvaro","-40.3075","-20.183056","40º18'27''W","20º10'59''S","VIES023958","VIES023958","9","180","180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-04-27 16:08:55-03","UFES","VIES","23960","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","Assis, A.M.","2010","10","08","Santos, R.; Assis, A.M.; Cribari, R.S. & Boelho, R.M.","2010","10","08","Brasil","Espírito Santo","Serra","Vertente sudeste. Acesso pelo Bairro Jardim Tropical (Trilha de FURNAS). APA Mestre Álvaro","-40.3075","-20.183056","40º18'27''W","20º10'59''S","VIES023960","VIES023960","18","180","180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-04-27 16:08:55-03","UFES","VIES","10358","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","Kollmann, L.J.C.","2010","08","24","Kollmann, L.J.C.","2010","08","24","Brasil","Espírito Santo","Santa Leopoldina","Suíça.","-40.5297012329102","-20.1005992889404",NA,NA,"VIES010358","VIES010358","12022",NA,NA,NA,NA,NA,NA,NA,"23799","auto",NA,NA,NA,NA,NA,NA
"112","2020-06-29 09:29:42-03","UFRRJ","RBR","42479","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","E.L. Jacques","2017","09","28","G. Barbosa; M. Elliot, M.B. Ferreira, E.L. Jacques","2017","09","28","Brasil","Rio de Janeiro","Rio de Janeiro","Parque estadual da pedra branca, Rio da prata.","-43.508056","-22.941944","43º30'29''W","22º56'31''S","RBR00042479",NA,"1","371","371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-06-29 09:29:42-03","UFRRJ","RBR","42480","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","E.L. Jacques","2017","09","28","G. Barbosa; M. Elliot, M.B. Ferreira, E.L. Jacques","2017","09","28","Brasil","Rio de Janeiro","Rio de Janeiro","Parque estadual da pedra branca, Rio da prata.","-43.502778","-22.9425","43º30'10''W","22º56'33''S","RBR00042480",NA,"02","499","499",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-06-29 09:29:42-03","UFRRJ","RBR","42518","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","E.L. Jacques","2014","12","05","E.L. Jacques; J. Wesenberg","2014","12","05","Brasil","Rio de Janeiro","Mendes","Fazenda São José das Paineiras, Centro Marista, próximo ao parquinho da sede.","-43.754444","-22.513611","43º45'16''W","22º30'49''S","RBR00042518",NA,"1920","465","465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-06-29 09:29:42-03","UFRRJ","RBR","42557","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","E.L. Jacques, A.V.S. Couto","2010","02","05","A.V.S. Couto; N.B. Gonçalves","2010","02","05","Brasil","Rio de Janeiro","Cachoeiras de Macacu","Reserva Ecológica de Guapiaçú","-42.766944","-22.467778","42º46'1''W","22º28'4''S","RBR00042557",NA,"79",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-06-29 09:29:42-03","UFRRJ","RBR","43631","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","E.L. Jacques","2017","10","21","E.L. Jacques; J.F.C. Santos, S.A. Souza, M. Elliot, F. Pinto, C. Pompei","2017","10","21","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Sandri, Baia de Ilha Grande","-44.493611","-23.047778","44º29'37''W","23º2'52''S","RBR00043631",NA,"2001","49","49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-06-29 09:29:42-03","UFRRJ","RBR","44656","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","E.L. Jacques","2018","09","29","E.L. Jacques; M.E.F. Pinto, S.A. Souza, E.C. Carvalho","2018","09","29","Brasil","Rio de Janeiro","Ilha Grande","Trilha Abraão - Palmas",NA,NA,NA,NA,"RBR00044656",NA,"2032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-06-29 09:29:42-03","UFRRJ","RBR","44657","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","E.L. Jacques","2018","09","30","E.L. Jacques; M.E.F. Pinto, S.A. Souza, E.C. Carvalho","2018","09","30","Brasil","Rio de Janeiro","Ilha Grande","Fim da trilha Palmas - Pouso",NA,NA,NA,NA,"RBR00044657",NA,"2033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-06-29 09:29:42-03","UFRRJ","RBR","44845","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","N.M. Corrêa","2017","09",NA,"N.M. Corrêa; M.M.S. Murakami","2017","09","07","Brasil","Rio de Janeiro","Cachoeiras de Macacu","Guapiaçu. Pastagem ao lado da estrada para a casa de Pesquisa da REGUA, próximo a casa do Sr. Anibal.","-42.749167","-22.425","42º44'57''W","22º25'30''S","RBR00044845",NA,"218","95","95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-06-29 09:29:42-03","UFRRJ","RBR","45009","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","E.L. Jacques","2018","08","02","E.L. Jacques; A.C. Praxedes, G. Guimarães, G. Barbosa, M. Elliot, S. Almeida, N. Silva, Y. Nunes","2018","08","02","Brasil","Rio de Janeiro","Mangaratiba","Restinga de Marambaia. Dentro de uma edificação abandonada no meio da mata, local semi-sombreado na trilha da represa.","-43.978056","-23.061667","43º58'41''W","23º3'42''S","RBR00045009",NA,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-06-29 09:29:42-03","UFRRJ","RBR","45023","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","E.L. Jacques","2018","08","03","E.L. Jacques; A.C. Praxedes, G. Guimarães, G. Barbosa, M. Elliot, S. Almeida, N. Silva, Y. Nunes","2018","08","03","Brasil","Rio de Janeiro","Mangaratiba","Trilha para a Praia do Sino na borda da mata.","-44.005278","-23.078889","44º0'19''W","23º4'44''S","RBR00045023",NA,"2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-06-29 09:29:42-03","UFRRJ","RBR","46684","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","G.O.P. Guimarães","2020","02","28","G.O.P. Guimarães","2020","02","28","Brasil","Rio de Janeiro","Arraial do Cabo","Enseada do Cherne. Trilha Prainha x Praia do Forno, saindo no morro da Coca Cola. PE Costa do Sol","-42.018333","-22.963333","42º1'6''W","22º57'48''S","RBR00046684",NA,"33","80","80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-06-29 09:29:42-03","UFRRJ","RBR","46685","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","G.O.P. Guimarães","2020","02","28","G.O.P. Guimarães","2020","02","28","Brasil","Rio de Janeiro","Arraial do Cabo","Enseada do Cherne. Metade da trilha para o saco do Cherne e rupícola. PE Costa do Sol","-42.006944","-22.952778","42º0'25''W","22º57'10''S","RBR00046685",NA,"28","30","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-06-29 09:29:42-03","UFRRJ","RBR","46686","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","G.O.P. Guimarães","2020","02","28","G.O.P. Guimarães","2020","02","28","Brasil","Rio de Janeiro","Arraial do Cabo","Subida após enseada da Graçainha. Trilha para o saco do Cherne, vala de drenagem e rupícola. PE Costa do Sol","-42.017222","-22.959444","42º1'2''W","22º57'34''S","RBR00046686",NA,"27","10","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-06-29 09:29:42-03","UFRRJ","RBR","46687","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","G.O.P. Guimarães","2020","02","27","G.O.P. Guimarães","2020","02","27","Brasil","Rio de Janeiro","Arraial do Cabo","Pontal do Atalaia. escadaria da Praia Brava. PE Costa do Sol","-42.023611","-22.981667","42º1'25''W","22º58'54''S","RBR00046687",NA,"25","30","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-06-29 09:29:42-03","UFRRJ","RBR","46688","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","G.O.P. Guimarães","2020","02","26","G.O.P. Guimarães","2020","02","26","Brasil","Rio de Janeiro","Arraial do Cabo","Pontal do Atalaia. encosta rochosa em Prainhas do Pontal da Atalaia. PE Costa do Sol","-42.011944","-22.985833","42º0'43''W","22º59'9''S","RBR00046688",NA,"22","50","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-06-29 09:29:42-03","UFRRJ","RBR","46689","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","G.O.P. Guimarães","2020","02","26","G.O.P. Guimarães","2020","02","26","Brasil","Rio de Janeiro","Arraial do Cabo","Pontal do Atalaia. Pedra do Macaco. PE Costa do Sol","-42.012778","-22.997222","42º0'46''W","22º59'50''S","RBR00046689",NA,"21","60","60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-06-29 09:29:42-03","UFRRJ","RBR","46690","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","G.O.P. Guimarães","2020","02","26","G.O.P. Guimarães","2020","02","26","Brasil","Rio de Janeiro","Arraial do Cabo","Pontal do Atalaia. Bifurcação na trilha após Ruínas do telégrafo. PE Costa do Sol","-42.015556","-22.987222","42º0'56''W","22º59'14''S","RBR00046690",NA,"20","60","60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-06-29 09:29:42-03","UFRRJ","RBR","46691","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","G.O.P. Guimarães","2020","02","26","G.O.P. Guimarães","2020","02","26","Brasil","Rio de Janeiro","Arraial do Cabo","Pontal do Atalaia. Proximo à Ruina do Telégrafo. PE Costa do Sol","-42.015278","-22.984167","42º0'55''W","22º59'3''S","RBR00046691",NA,"19","65","65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-06-29 09:29:42-03","UFRRJ","RBR","46692","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","G.O.P. Guimarães","2020","02","26","G.O.P. Guimarães","2020","02","26","Brasil","Rio de Janeiro","Arraial do Cabo","Pontal do Atalaia. Trilha para Ruínas do telégrafo e rupícola. PE Costa do Sol","-42.016111","-22.983611","42º0'58''W","22º59'1''S","RBR00046692",NA,"18","70","70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-06-29 09:29:42-03","UFRRJ","RBR","42549","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","E.L. Jacques, A.V.S. Couto",NA,NA,NA,"A.V.S. Couto","2010","02","03","Brasil","Rio de Janeiro","Cachoeiras de Macacu",NA,"-42.6530990600586","-22.4624996185303",NA,NA,"RBR00042549",NA,"82",NA,NA,NA,NA,NA,NA,NA,"32671","auto",NA,NA,NA,NA,NA,NA
"132","2020-06-29 09:29:42-03","UFRRJ","RBR","2836","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","E.L. Jacques","1995","07","25","H. Monteiro","1952","01","25","Brasil","Rio de Janeiro","Cabo Frio","À margem da estrada de Armação de Buzios.","-42.0186004638672","-22.8794002532959",NA,NA,"RBR00002836",NA,"3538",NA,NA,NA,NA,NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA
"133","2020-06-29 09:29:42-03","UFRRJ","RBR","2827","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","E.L. Jacques","1991","05","24","H. Monteiro","1937","02","22","Brasil","Rio de Janeiro","Petrópolis","À margem da Estrada de Ferro; próximo a Correias.","-43.1786003112793","-22.5049991607666",NA,NA,"RBR00002827",NA,"1595",NA,NA,NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA
"134","2020-06-29 09:29:42-03","UFRRJ","RBR","2846","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","E.L. Jacques","1997","11","14","H. Monteiro","1940","05","15","Brasil","Rio de Janeiro","Rio de Janeiro","Arredores do Rio de Janeiro.","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00002846",NA,"2366",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"135","2020-06-29 09:29:42-03","UFRRJ","RBR","2828","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","E.L. Jacques","1991","05","24","J. Paixão","1937","07","13","Brasil","Rio de Janeiro","Rio de Janeiro","Caixa d#?#água do Grajaú.","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00002828",NA,"184",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"136","2020-06-29 09:29:42-03","UFRRJ","RBR","44115","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","E.L. Jacques","2018","04","05","R.A. Coelho; M.C. Souza, J. Costa","2018","03","27","Brasil","Rio de Janeiro","Rio de Janeiro","Campus Fiocruz Mata Atlântica. Parque Estadual da Pedra Branca","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00044115",NA,"26",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"137","2020-06-29 09:29:42-03","UFRRJ","RBR","35794","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","E.L. Jacques","1997","11","14","I.M. Silva","1984","02","21","Brasil","Rio de Janeiro","Piraí","Estação Ecológica de Piraí","-43.8981018066406","-22.6291999816895",NA,NA,"RBR00035794",NA,"204",NA,NA,NA,NA,NA,NA,NA,"20293","auto",NA,NA,NA,NA,NA,NA
"138","2020-06-29 09:29:42-03","UFRRJ","RBR","35795","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","E.L. Jacques","1997","11","14","I.M. Silva","1984","02","21","Brasil","Rio de Janeiro","Piraí","Estação Ecológica de Piraí","-43.8981018066406","-22.6291999816895",NA,NA,"RBR00035795",NA,"208",NA,NA,NA,NA,NA,NA,NA,"20293","auto",NA,NA,NA,NA,NA,NA
"139","2020-06-29 09:29:42-03","UFRRJ","RBR","2823","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","E.L. Jacques","1991","05","24","H. Monteiro","1951","05","00","Brasil","Rio de Janeiro","Mangaratiba","Estrada de Itacurussá a Mangaratiba. Altitude 100m.","-44.040599822998","-22.9596996307373",NA,NA,"RBR00002823",NA,"3118",NA,NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA
"140","2020-06-29 09:29:42-03","UFRRJ","RBR","2826","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","E.L. Jacques","1991","05","24","H. Monteiro","1938","08","29","Brasil","Rio de Janeiro","Rio de Janeiro","Horto Florestal Gávea","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00002826",NA,"1897",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"141","2020-06-29 09:29:42-03","UFRRJ","RBR","7184","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","E.L. Jacques","2012","10","25","L.F.T. Menezes","2004","02","16","Brasil","Rio de Janeiro","Mangaratiba","Ilha de Marambaia, Área de ecotone entre a floresta atlântica e a restinga, área sombreada e arejada.","-44.040599822998","-22.9596996307373",NA,NA,"RBR00007184",NA,"1123",NA,NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA
"142","2020-06-29 09:29:42-03","UFRRJ","RBR","33372","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,NA,NA,NA,"A.M. Paiva","2008","09","20","Brasil","Rio de Janeiro","Mangaratiba","Ilha de Marambaia, Inicio da trilha da Paca.","-44.040599822998","-22.9596996307373",NA,NA,"RBR00033372",NA,"29",NA,NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA
"143","2020-06-29 09:29:42-03","UFRRJ","RBR","31767","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","E.L. Jacques","2006",NA,NA,"A.V.S. Couto","2006","10","12","Brasil","Rio de Janeiro","Mangaratiba","Ilha de Marambaia, Inicio da trilha da paca, na margem da mata.","-44.040599822998","-22.9596996307373",NA,NA,"RBR00031767",NA,"1",NA,NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA
"144","2020-06-29 09:29:42-03","UFRRJ","RBR","30783","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link",NA,NA,NA,NA,"A.V.S. Couto","2008","04","20","Brasil","Rio de Janeiro","Mangaratiba","Ilha de Marambaia, Na represa acima da piscina da senzala, na face voltada para a piscina.","-44.040599822998","-22.9596996307373",NA,NA,"RBR00030783",NA,"55",NA,NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA
"145","2020-06-29 09:29:42-03","UFRRJ","RBR","39518","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","E.L. Jacques","2018","09","03","P. Feliz; J.M.A. Braga","2016","12","22","Brasil","Rio de Janeiro","Rio de Janeiro","Jacarepaguá. Jacarepaguá. Represa da Mãe Dágua. Parque Estadual da Pedra Branca, Núcleo Pau da Fome.","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00039518",NA,"158",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"146","2020-06-29 09:29:42-03","UFRRJ","RBR","2844","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","E.L. Jacques","1997","11","14","Mattos","1942","06","15","Brasil","Rio de Janeiro","Rio de Janeiro","Meyer","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00002844",NA,"3",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"147","2020-06-29 09:29:42-03","UFRRJ","RBR","2825","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","E.L. Jacques","1991","05","24","H. Monteiro","1940","03","06","Brasil","Rio de Janeiro","Vassouras","Morro Azul, À margem de uma estrada, cerca de 600m de altitude.","-43.6624984741211","-22.4039001464844",NA,NA,"RBR00002825",NA,"2251",NA,NA,NA,NA,NA,NA,NA,"33844","auto",NA,NA,NA,NA,NA,NA
"148","2020-06-29 09:29:42-03","UFRRJ","RBR","37238","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","E.L. Jacques","2013","11","20","E.L. Jacques; J. Wesenberg, M.S. Wängler, V.S. Ferreira","2013","11","20","Brasil","Rio de Janeiro","Miguel Pereira","Proximidades do Parque Municipal da Rocha Negra. Antiga estrada de ferro de Miguel Pereira a Vassouras, próximo a um lixão desativado, 652 m de altitude, 22° 29#?# 13.2' S, 43° 30#?# 25.3' W","-43.4688987731934","-22.4538993835449",NA,NA,"RBR00037238",NA,"1875",NA,NA,NA,NA,NA,NA,NA,"25640","auto",NA,NA,NA,NA,NA,NA
"149","2020-06-29 09:29:42-03","UFRRJ","RBR","21689","S","Plantae","Begoniaceae","Begonia","hirtella","Begonia hirtella","Link","E.L. Jacques","1995","07","25","M.M.T. Rosa","1993","02","16","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Ás margens da Estrada do Ouro. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,"RBR00021689","RBR00021689","324",NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA
