"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","recordNumber","continentOcean","preparationType","barcode","imagecode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","sex"
"93","2021-04-07 11:42:02-03","UFMS","CGMS","33395","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A.Berger","V.J. Pott",NA,NA,NA,"V.J. Pott; E. Scremin-Dias; A. Pott","2005","09","01","Brasil","Mato Grosso do Sul","Bodoquena","Fazenda Califórnia, próximo à Gruta Califórnia, borda oeste do Parque Nacional da Serra da Bodoquena.","-56.85","-20.7022222","-56,85","-20,7022222",NA,NA,"Flor ausente. Fruto vermelho. Habitat: Mata decídua. Solo calcário com afloramento rochoso. Relevo levemente inclinado. Frequente. Habito: Cacto arborescente, 2,00 - 3,00 m de altura.",NA,"8072",NA,NA,"CGMS1062790",NA,NA,"500","500",NA,NA,NA,NA,NA
"94","2019-11-27 13:46:49-03","UFS","ASE","1778","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Brasiliopuntia","bahiensis","Brasiliopuntia bahiensis","(Britton & Rose) A.Berger","Rocha, EA","2008","06",NA,"Viana, G","1981","11","30","Brasil","Sergipe","Nossa Senhora da Glória","Fazenda Olhos d'agua","-37.419861","-10.1035","-37.419861","-10.1035",NA,NA,"Arvoreta com flores amarelas. Planta áfila. Frequente.; Arvoreta com flores amarelas. Planta áfila. Frequente.; Caatinga hipoxerófila.",NA,"261","Southern America",NA,"ASE0021437","ASE0021437",NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-11-27 13:46:49-03","UFS","ASE","288","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Brasiliopuntia","bahiensis","Brasiliopuntia bahiensis","(Britton & Rose) A.Berger","Rocha, EA","2008","06",NA,"Barreto, ACC","1975","02","03","Brasil","Sergipe","Simão Dias",NA,"-37.811111","-10.738333","-37.811111","-10.738333",NA,NA,"Planta com artículos espinhosos.; Planta com artículos espinhosos.; Caatinga (Agreste).",NA,"ASE288","Southern America",NA,"ASE0021438","ASE0021438",NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-11-27 13:46:49-03","UFS","ASE","851","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Brasiliopuntia","bahiensis","Brasiliopuntia bahiensis","(Britton & Rose) A.Berger","Rocha, EA","2008","06",NA,"Fonseca, MR","1981","03","26","Brasil","Sergipe","Frei Paulo","5 Km. após o povoado Mocambo.","-37.534167","-10.549444","-37.534167","-10.549444",NA,NA,"Cactácea com caule cilíndrico, lenhoso, com ramos dimorfos, sendo os ramos terminais articulados com artículos planos e foliáceos. Frutos pequenos e vermelhos. Planta muito frequente.; Cactácea com caule cilíndrico, lenhoso, com ramos",NA,"452","Southern America",NA,"ASE0021439","ASE0021439",NA,NA,NA,NA,NA,NA,NA,NA
"97","2019-11-27 13:46:49-03","UFS","ASE","4628","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Brasiliopuntia","bahiensis","Brasiliopuntia bahiensis","(Britton & Rose) A.Berger","Rocha, EA","2008","06","07","Viana, G","1987","02","19","Brasil","Sergipe","Riachão do Dantas","Fazenda Salobre","-37.724722","-11.068889","-37.724722","-11.068889",NA,NA,"Árvore. Flores amarelas. Frutos vermelhos.; Árvore. Flores amarelas. Frutos vermelhos.; Mata seca.",NA,"1679","Southern America",NA,"ASE0021435","ASE0021435",NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-11-27 13:46:49-03","UFS","ASE","3008","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Brasiliopuntia","bahiensis","Brasiliopuntia bahiensis","(Britton & Rose) A.Berger","Rocha, EA","2008","06",NA,"Gomes, E","1983","02","02","Brasil","Sergipe","Riachão do Dantas","Fazenda Salobre","-37.724722","-11.068889","-37.724722","-11.068889",NA,NA,"Árvore. Planta estéril. Abundante.; Árvore. Planta estéril. Abundante.; Caatinga hipoxerófila.",NA,"179","Southern America",NA,"ASE0021436","ASE0021436",NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-11-27 13:46:49-03","UFS","ASE","14763","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A. Berger","Melo, DS","2010","03","02","Melo, DS; Nascimento - Júnior, JE; Costa, SM; Mariano, D","2009","03","20","Brasil","Sergipe","Lagarto","Mata de Doutor João","-37.65","-10.918056","-37.65","-10.918056",NA,NA,"Planta arbórea ca. 8 m; frutos vermelhos.; Planta arbórea ca. 8 m; frutos vermelhos.; Caatinga",NA,"26","Southern America",NA,"ASE0021931","ASE0021931",NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-11-27 13:46:49-03","UFS","ASE","1651","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A. Berger","Meiado, MV","2010","11","12","Silva, GN","1981","10","30","Brasil","Sergipe","Simão Dias","Faz. Mercador","-37.811111","-10.738333","-37.811111","-10.738333",NA,NA,"Árvore 6. m. Caule articulado, flores amarelas e frutos vermelhos.; Árvore 6. m. Caule articulado, flores amarelas e frutos vermelhos.; Mata de Caatinga hipoxerófila",NA,"37","Southern America",NA,"ASE0013689","ASE0013689",NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-11-27 13:46:49-03","UFS","ASE","17645A","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A. Berger","Meiado, MV","2013","07","15","Prata, AP; Machado, WJ; Silva, ACC; Marroquim, PMG; Junior, FCN; Santos, EL","2010","01","30","Brasil","Sergipe","Tobias Barreto","Serra dos Macacos, Povoado Macacos.","-38.013928","-11.173486","-38.013928","-11.173486",NA,NA,"Pétalas amarelas, sépalas amarelo-esverdeadas, estames numerosos, estígma captado amarelo, ovário infero, presença de mucilagem, fruto vermelho, visitada por formigas.; Pétalas amarelas, sépalas amarelo-esverdeadas, estames numerosos,",NA,"2177A","Southern America",NA,"ASE0032649","ASE0032649",NA,"402","402",NA,NA,NA,NA,NA
"102","2019-11-27 13:46:49-03","UFS","ASE","19326","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A. Berger","Meiado, MV","2013","07","15","Donato, CR; Gallo, D; Reis, VS","2011","02","16","Brasil","Sergipe","Laranjeiras","Povoado Machado, Próximo à Gruta da Pedra Furada.","-37.177833","-10.82075","-37.177833","-10.82075",NA,NA,"Caule do tipo cladodio, de cor marrom, próximo ao chão. Flor amarela, estigma alaranjada.; Caule do tipo cladodio, de cor marrom, próximo ao chão. Flor amarela, estigma alaranjada.",NA,"35","Southern America",NA,"ASE0025716","ASE0025716",NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-11-27 13:46:49-03","UFS","ASE","23474","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A. Berger","Meiado, MV","2014","01","06","Prata, AP; Matos, GMA; Carregosa, T","2012","01","25","Brasil","Sergipe","Simão Dias","Faz. Mercador","-37.811111","-10.738333","-37.811111","-10.738333",NA,NA,"Árvore. Flores amarelas. Fruto vermelho.; Árvore. Flores amarelas. Fruto vermelho.",NA,"2862","Southern America",NA,"ASE0028770","ASE0028770",NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-11-27 13:46:49-03","UFS","ASE","23507","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A. Berger",NA,NA,NA,NA,"Prata, AP; Campos, DA; Carregosa, T","2012","02","14","Brasil","Sergipe","Frei Paulo","Faz. Lameiro","-37.533889","-10.549444","-37.533889","-10.549444",NA,NA,"Flores amarelas. Coordenadas UTM: 10º 35' 2,9 W 37º 34' 4,2 S; Flores amarelas. Coordenadas UTM: 10º 35' 2,9 W 37º 34' 4,2 S",NA,"2930","Southern America",NA,"ASE0028888","ASE0028888",NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-11-27 13:46:49-03","UFS","ASE","28240","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A. Berger","Déda, RM","2013","02",NA,"Déda, RM; Freire, GS; Matos, GMA","2013","01","17","Brasil","Sergipe","Lagarto","Assentamento Che Guevara, Mata do Dr. João","-37.645278","-10.879639","-37.645278","-10.879639",NA,NA,"Herbácea com cerca de 40 cm. Com flores amarela esverdeadas e frutos róseos.",NA,"219","Southern America",NA,"ASE0032317","ASE0032317",NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-11-27 13:46:49-03","UFS","ASE","29247","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A. Berger","Matos, GMA","2013","10","02","Matos, GMA; Freire, GS; Melo, LMS; Santos, E","2013","07","05","Brasil","Sergipe","Lagarto","Assentamento Che Guevara, Mata de Dr. Jõao.","-37.628444","-10.863056","-37.628444","-10.863056",NA,NA,"Arbusto ca. de 4 m. Frutos imaturos verdes e maduros vermelhos.; Caatinga.",NA,"300","Southern America",NA,"ASE0000625","ASE0000625",NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-11-27 13:46:49-03","UFS","ASE","30085","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A. Berger",NA,NA,NA,NA,"Farias, MCV; Santos, E; Déda, RM; Reis, JAF; Melo, LMS","2012","11","08","Brasil","Sergipe","Riachão do Dantas",NA,"-37.734222","-11.033222","-37.734222","-11.033222",NA,NA,NA,NA,"478","Southern America",NA,"ASE0001644","ASE0001644",NA,NA,NA,NA,NA,NA,NA,NA
"108","2019-11-27 13:46:49-03","UFS","ASE","33200","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A. Berger","Silva, ACC","2015","02","02","Almeida, ES","2014","08","21","Brasil","Sergipe","Nossa Senhora da Glória","Solo pedregoso","-37.419861","-10.1035","-37.419861","-10.1035",NA,NA,"Arbusto, com espinhos, com aproximadamente 10 metros. Número do conglomerado: 054, Coordenadas UTM do ponto central: E(0670856m) N(8865427m), número da subunidade: 2, número da subparcela: 4, número da árvore: 23-F6.",NA,"274","Southern America",NA,"ASE0004967","ASE0004967",NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-11-27 13:46:49-03","UFS","ASE","39898","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A. Berger","Dantas, FS","2018","07","25","Dantas, FS; Ibrahim, M; Farias, MCV; Santos-Neto, AM","2018","01","18","Brasil","Sergipe","Riachão do Dantas","Fazenda do Dr. Belmiro","-11.20473","-37.441049","-11.20473","-37.441049",NA,NA,"Árvore, 8-10m. Caule acinzentado com espinhos evidentes nas areolas pilosas. Ramificações achatadas, erverdeadas com espinhos. Flores ausentes. Frutos imaturos verdes e maduros vináceos.; Mata de Transição",NA,"14","Southern America",NA,"ASE0041415",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-11-27 13:46:49-03","UFS","ASE","40607","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A. Berger","Freire, GS","2018","09",NA,"Santos, E","2018","08","16","Brasil","Sergipe","Lagarto","Assentamento Che Guevara, Matinha do Dr. João.","-37.631032","-10.861631","-37.631032","-10.861631",NA,NA,"Erva. Frutos verdes e amarelos.",NA,"278","Southern America",NA,"ASE0042127",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-11-27 13:46:49-03","UFS","ASE","39669","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A. Berger","Farias, MCV","2018","02","23","Vieira, WO; Ruiz-Esparza, DPB; Alves, TA","2018","03","14","Brasil","Sergipe","Nossa Senhora Glória","Reserva do Assentamento Adão Negro","-37.291172","-10.162452","-37.291172","-10.162452",NA,NA,"Erva, suculenta.",NA,"1","Southern America",NA,"ASE0041189",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-11-27 13:46:49-03","UFS","ASE","24967","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A. Berger","Conceição, GG","2013","01","15","Matos, GMA; Campos, DA; Farias, MCV; Costa, AF","2012","03","15","Brasil","Sergipe","Riachão do Dantas","Fazenda de Dr. Belmiro, Rodovia estadual - lado esquerdo.","-37.724722","-11.068889","-37.724722","-11.068889",NA,NA,"Herbácea, 2, 50 m. Frutos imaturos verdes e maduros vináceos.; Herbácea, 2, 50 m. Frutos imaturos verdes e maduros vináceos.",NA,"152","Southern America",NA,"ASE0030019","ASE0030019",NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-11-27 13:46:49-03","UFS","ASE","2566","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A. Berger","Meiado, MV","2010","11","12","Gomes, E","1982","06","17","Brasil","Sergipe","Riachão do Dantas","Faz. São José","-37.724722","-11.068889","-37.724722","-11.068889",NA,NA,"Árvore 6. m. Caule articulado.; Árvore 6. m. Caule articulado.; Caatinga hipoxerófila",NA,"77","Southern America",NA,"ASE0014366","ASE0014366",NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-11-27 13:46:49-03","UFS","ASE","2742","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A. Berger","Meiado, MV","2010","11","12","Viana, G","1982","08","27","Brasil","Sergipe","Riachão do Dantas","Mata de Riachão","-37.724722","-11.068889","-37.724722","-11.068889",NA,NA,"Árvore 4. m. com frutos maduros vinho. Frequente; Árvore 4. m. com frutos maduros vinho. Frequente; Caatinga hipoxerófila, solo arenoso",NA,"632","Southern America",NA,"ASE0014493","ASE0014493",NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-01 16:27:12-03","UNICAMP","UEC","109573","S","Plantae","Magnoliopsida",NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A.Berger","Zappi, DC","1999",NA,NA,"Zappi, DC; Amaral, MCE; Costa, CB; Aona, LYS; Belinello, R","1999","11","21","Brazil","Rio de Janeiro","Santa Maria Madalena","Rodovia de acesso à cidade.","-42.125","-22.015278","-42.125","-22.015278",NA,NA,"Arbusto atingindo 1,5 m, em mata perturbada. Segmentos do perianto amarelos.; Afloramentos de gnaisse cercados por mata semidecídua, à beira da estrada.",NA,"354",NA,NA,"UEC041441","UEC041441",NA,"300","350",NA,NA,NA,NA,NA
"116","2021-03-01 16:27:12-03","UNICAMP","UEC","110273","S","Plantae","Magnoliopsida",NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A.Berger","Zappi, DC","1999",NA,NA,"Zappi, DC; Costa, CB; Aona, LYS; Belinello, R","1999","11","26","Brazil","Espírito Santo","Piúma","Monte Agá, ao sul da cidade.","-40.773333","-20.873056","-40.773333","-20.873056",NA,NA,"Arbusto monocaule com fustes até 4 m, estéril, no interior da mata, entre pedras.; Mata de encosta com árvores altas e muitas espécies de Rutaceae, com Pilosocereus brasiliensis e Rhipsalis teres.",NA,"461",NA,NA,"UEC041444","UEC041444",NA,"50","100",NA,NA,NA,NA,NA
"117","2021-03-01 16:27:12-03","UNICAMP","UEC","164428","S","Plantae","Magnoliopsida",NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A.Berger",NA,NA,NA,NA,"Cardoso, D; Santos, RM","2007","05","22","Brazil","Bahia","Anguera","Fazenda Retiro, ca. 18 km de Feira de Santana na Estrada do Feijão sentido Ipirá.","-39.188889","-13.572222","-39.188889","-13.572222",NA,NA,"Árvore ca. 4,0 m de altura. Cladódios suculentos. Frutos verde-vináceos.; Floresta estacional semidecídua com dossel a ca. 20 m de altura e afloramento rochosos no topo da serra.",NA,"1939",NA,NA,"UEC050510","UEC050510",NA,"300","600",NA,NA,NA,NA,NA
"118","2021-03-01 16:27:12-03","UNICAMP","UEC","139070","S","Plantae","Magnoliopsida",NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A.Berger","Aona, LYS",NA,NA,NA,"Aona, LYS; Gil, ASB","2005","02","28","Brazil","Bahia","Feira de Santana","Serra de São José, Trilha dos romeiros. Floresta no alto do topo.","-39.048972","-12.114722","-39.048972","-12.114722",NA,NA,"Ca. 1 m de altura, estéril.",NA,"955",NA,NA,"UEC041442","UEC041442",NA,"462","462",NA,NA,NA,NA,NA
"119","2021-03-01 16:27:12-03","UNICAMP","UEC","146246","S","Plantae","Magnoliopsida",NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A.Berger","Damasceno Junior, GA",NA,NA,NA,"Damasceno Junior, GA; Bortolotto, IM; Ishii, IH; Nakajima, JN; Sciamarelli, A; Assis, ELM","2002","10","22","Brazil","Mato Grosso do Sul","Corumbá","Fazenda Acurizal - Retiro Rumo ao Oeste.","-57.675306","-17.804222","-57.675306","-17.804222",NA,NA,"Árvore de 4 m; Flor; Fruto vermelho.; Mata semidecídua; Solo - argiloso - Morro.",NA,"2668",NA,NA,"UEC041443","UEC041443",NA,"100","100",NA,NA,NA,NA,NA
"120","2021-03-01 16:27:12-03","UNICAMP","UEC","201971","S","Plantae","Magnoliopsida",NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A.Berger","Moreira, D","2017","10",NA,"Moreira, DM; et al.","2017","09","13","Brazil","Bahia","São Felipe","Serra da Copioba.","-39.0894012451172","-12.8472003936768",NA,NA,"15122",NA,"Árvore, ca. 5m, frutos rosados.; Mata Atlântica.","auto","221",NA,NA,"UEC199962","UEC199962",NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-08-20 10:08:42-03","UNICAMP","UEC","140612","S","Plantae","Magnoliopsida",NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A.Berger","Gonzaga, DR","2015","09","14","Breier, TB","2005","06","18","Brazil","São Paulo","Atibaia","Grota Funda.","-46.5499992370605","-23.1100006103516",NA,NA,"21675",NA,NA,"auto","1299",NA,NA,"UEC041139","UEC041139",NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-03-01 16:27:12-03","UNICAMP","UEC","150500","S","Plantae","Magnoliopsida",NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A.Berger","Morokawa, R","2008","07",NA,"Morokawa, R; Kinoshita, LS; Galvão, JC","2007","10","16","Brazil","São Paulo","Atibaia","Grota Funda.","-46.5499992370605","-23.1100006103516",NA,NA,"21675",NA,"Arbusto, ca. 2m, flores amarelas.","auto","119",NA,NA,"UEC041447","UEC041447",NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-03-01 16:27:12-03","UNICAMP","UEC","116143","S","Plantae","Magnoliopsida",NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A.Berger","Aona, LYS",NA,NA,NA,"Aona, LYS; Faria, AD; Singer, R; Belinello, R","2000","10","22","Brazil","São Paulo","Atibaia","Grota Funda, afloramento dentro de mata.","-46.5499992370605","-23.1100006103516",NA,NA,"21675",NA,"Até 6 m, tépalas amarelas, 1-1,5 cm compr., estames e estigma amarelos claro, estilete 1,5 - 1,9mm, pericarpelo 1- 1,5 cm, flores abertas durante à tarde.","auto","776",NA,NA,"UEC041439","UEC041439",NA,"900","950",NA,NA,NA,NA,NA
"124","2019-11-19 14:05:27-03","UFRPE","PEUFR","41721","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A. Berger","D. Zappi","1996",NA,NA,"A. Laurênio; A.P.S. Gomes; M. Tschá; E. Inácio","1995","09","17","Brasil","Pernambuco","Inajá","Reserva Biológica de Serra Negra","-38.570833","-8.602778","38º34'15W","08º36'10S",NA,NA,"Planta com ca. 15m de altura; espinhos cinza-amarelado.",NA,"198",NA,NA,"PEUFR041721",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-11-19 14:05:27-03","UFRPE","PEUFR","35173","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A. Berger","L.M. Nascimento","2005","05","18","A. G. da Silva; L.M. Nascimento; R. G. Oliveira","2000","09","06","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Malhada","-36.41225","-8.185733","36°24'735''W","08°11'144''S",NA,NA,"Subarbusto com cerca de 80cm de altura. Espinhos alvos. Ocasional.",NA,"328",NA,NA,"PEUFR035173",NA,NA,"565","960",NA,NA,NA,NA,NA
"126","2019-11-19 14:05:27-03","UFRPE","PEUFR","12523","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A. Berger","D. Zappi","1999","12",NA,"F. A. R. Santos","1992","05","18","Brasil","Pernambuco","Caruaru","Capoeirão da UEP-IPA","-35.9761009216309","-8.28332996368408",NA,NA,"35136",NA,NA,"auto","28",NA,NA,"PEUFR012523",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-04-22 16:18:17-03","UFPB","JPB","532","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) Haw.","Rocha, EA","2010","09","06","Xavier, LP; Ursulino, Veloso","1941","11","29","Brasil","Pernambuco","Surubim","Margem de Rio no Tambar","-35.7546997070312","-7.83305978775024",NA,NA,"16100",NA,"; DESC: Cactacea arbustiva de mais ou menos 3,5 m. Parece a opuntia brasiliensis que é ornamental","auto","JPB532","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-01-17 11:25:00-02","PUCRS","MPUC","21393","S","Plantae",NA,"Caryophyllales","Cactaceae","Opuntia","brasiliensis","Opuntia brasiliensis","(Willd.) Haw.","M.H. Jacques","1987","01","01",NA,"1987","11","10","Brasil","RS","Uruguaiana","Em frente ao quartel","-57.0882987976074","-29.7546997070312",NA,NA,"93142","1",NA,"auto",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"129","2021-03-16 17:51:28-03","UCS","HUCS","29999","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Will.) Berger","; Butzke, A.",NA,NA,NA,"Butzke, A.","1993","11","04","Brasil","Rio Grande do Sul","Marcelino Ramos","Estreito rio Uruguai","-51.9063987731934","-27.4617004394531",NA,NA,"18635",NA,"epífita","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-03-16 17:51:28-03","UCS","HUCS","32634","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Will.) Berger","; Zappi, D.C.","2005",NA,NA,"Silva, J.M.","2004","11","10","Brasil","Paraná","Curitiba","Jardim Botânico Municipal","-49.2731018066406","-25.4277992248535",NA,NA,"25180",NA,"Arbusto 3m - flor amarela","auto","4203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-04-27 16:09:09-03","UFES","VIES","35953","S","Plantae",NA,NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A.Berger","Cardoso, W.C.","2012","05","06","Cardoso, W.C.; Santos, P.C. & Mendes, A.P.","2012","05","06","Brasil","Espírito Santo","Aracruz","Fazenda Agropastoril.","-40.2733001708984","-19.8202991485596",NA,NA,"37987",NA,NA,"auto","154",NA,NA,"VIES035953","VIES035953",NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-04-27 16:09:10-03","UFES","VIES","39516","S","Plantae",NA,NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A.Berger","W.C. Cardoso","2018","02","16","Carrijo, T.T.; Luber, J.","2013","06","28","Brasil","Espírito Santo","Castelo","Parque Estadual de Mata das Flores.","-41.184700012207","-20.6035995483398",NA,NA,"23588",NA,NA,"auto","1783",NA,NA,"VIES039516",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-06-27 10:24:25-03","UFES","VIES","1774","S","Plantae",NA,NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A.Berger",NA,"2013",NA,NA,"Pereira, O.J.","1987","09","12","Brasil","Espírito Santo","Guarapari","Rodovia do Sol - ES 060 - Km 32.","-40.5110015869141","-20.6580009460449",NA,NA,"28401",NA,NA,"auto","1048",NA,NA,"VIES001774","VIES001774",NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-06-27 10:24:25-03","UFES","VIES","17261","S","Plantae",NA,NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A.Berger",NA,"2013",NA,NA,"Pereira, O.J.; Gomes, J.M.L.","1993","09","27","Brasil","Espírito Santo","Linhares","Comboios.","-40.0722007751465","-19.3910999298096",NA,NA,"48094",NA,NA,"auto","4964",NA,NA,"VIES017261","VIES017261",NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-06-27 10:24:25-03","UFES","VIES","11317","S","Plantae",NA,NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A.Berger",NA,"2013",NA,NA,"Assis, A.M.; Souza, R.L.D.","1996","04","18","Brasil","Espírito Santo","Linhares","Pontal do Ipiranga.","-40.0722007751465","-19.3910999298096",NA,NA,"48094",NA,NA,"auto","141",NA,NA,"VIES011317","VIES011317",NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-06-27 10:24:25-03","UFES","VIES","11312","S","Plantae",NA,NA,"Cactaceae","Brasiliopuntia","brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A.Berger",NA,"2013",NA,NA,"Assis, A.M.; Souza, R.L.D.","1996","01","16","Brasil","Espírito Santo","Linhares","Pontal do Ipiranga.","-40.0722007751465","-19.3910999298096",NA,NA,"48094",NA,NA,"auto","91",NA,NA,"VIES011312","VIES011312",NA,NA,NA,NA,NA,NA,NA,NA
