"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","infraspecificEpithet"
"98","2019-11-13 11:26:47-03","USP","SPF","197954","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","nutans","Eugenia nutans","O.Berg",NA,"Santos, MF","184",NA,"Brasil","Minas Gerais",NA,NA,"SPF00197954",NA,"Santos, MF","2007","12","15","APA Parque Nacional da Serra do Cipó","-43.401944","-19.396111",NA,NA,"Itambé do Mato Dentro",NA,NA,"2008",NA,NA,NA,"-43.401944","-19.396111",NA,NA,NA,NA,NA
"99","2019-11-13 11:26:47-03","USP","SPF","197955","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","nutans","Eugenia nutans","O.Berg",NA,"Santos, MF","326",NA,"Brasil","Minas Gerais",NA,NA,"SPF00197955",NA,"Santos, MF","2008","03","16","APA Parque Nacional da Serra do Cipó","-43.401944","-19.396111",NA,NA,"Itambé do Mato Dentro",NA,NA,"2008",NA,NA,NA,"-43.401944","-19.396111",NA,NA,NA,NA,NA
"100","2019-11-13 11:26:47-03","USP","SPF","197956","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","nutans","Eugenia nutans","O.Berg",NA,"Santos, MF","351",NA,"Brasil","Minas Gerais",NA,NA,"SPF00197956",NA,"Santos, MF","2007","12","15","APA Parque Nacional da Serra do Cipó","-43.401944","-19.396111",NA,NA,"Itambé do Mato Dentro",NA,NA,"2008",NA,NA,NA,"-43.401944","-19.396111",NA,NA,NA,NA,NA
"101","2019-11-13 11:26:47-03","USP","SPF","197957","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","nutans","Eugenia nutans","O.Berg",NA,"Santos, MF","531",NA,"Brasil","Minas Gerais",NA,NA,"SPF00197957",NA,"Santos, MF","2007","12","15","APA Parque Nacional da Serra do Cipó","-43.401944","-19.396111",NA,NA,"Itambé do Mato Dentro",NA,NA,"2008",NA,NA,NA,"-43.401944","-19.396111",NA,NA,NA,NA,NA
"102","2019-11-13 11:26:47-03","USP","SPF","197958","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","nutans","Eugenia nutans","O.Berg",NA,"Santos, MF","530",NA,"Brasil","Minas Gerais",NA,NA,"SPF00197958",NA,"Santos, MF","2007","12","15","APA Parque Nacional da Serra do Cipó","-43.401944","-19.396111",NA,NA,"Itambé do Mato Dentro",NA,NA,"2008",NA,NA,NA,"-43.401944","-19.396111",NA,NA,NA,NA,NA
"103","2019-11-13 11:26:47-03","USP","SPF","197959","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","nutans","Eugenia nutans","O.Berg",NA,"Santos, MF","532",NA,"Brasil","Minas Gerais",NA,NA,"SPF00197959",NA,"Santos, MF","2007","12","15","APA Parque Nacional da Serra do Cipó","-43.401944","-19.396111",NA,NA,"Itambé do Mato Dentro",NA,NA,"2008",NA,NA,NA,"-43.401944","-19.396111",NA,NA,NA,NA,NA
"104","2021-03-15 18:28:59-03","USP","SPF","223670","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","nutans","Eugenia nutans","O.Berg",NA,"Giaretta, A","1490",NA,"Brasil","Rio de Janeiro",NA,"Árvore ca. 6 m alt. Sépalas verde-amarelado. Amostra em sílica.; Floresta de encosta perturbada.","SPF00223670",NA,"Giaretta, A","2015","02","03","Morro da Urca, Margem da trilha para o bondinho.","-43.165833","-22.969444",NA,NA,"Rio de Janeiro",NA,NA,"2016",NA,"02",NA,"-43.165833","-22.969444",NA,NA,NA,NA,NA
"105","2019-11-13 11:26:47-03","USP","SPF","196247","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","nutans","Eugenia nutans","O.Berg",NA,"Hatschbach, G","52888",NA,"Brasil","Minas Gerais",NA,NA,"SPF00196247",NA,"Melo, JDO","1989","05","18",NA,"-43.4249992370605","-19.0372009277344",NA,NA,"Conceição do Mato Dentro","60318","auto","2019",NA,"07",NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-11-13 11:26:47-03","USP","SPF","192084","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","nutans","Eugenia nutans","O.Berg",NA,"Foresto, EB","82",NA,"Brasil","Minas Gerais",NA,NA,"SPF00192084",NA,"Sobral, M","2005","08","21","Parque Estadual do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,"São Gonçalo do Rio Preto","26697","auto","2006",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-03-25 13:52:46-03","UNIVILLE","JOI","5242","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","eurysepala","Eugenia eurysepala","Kiaersk.",NA,"F.C.S. Vieira","1915",NA,"Brasil","Santa Catarina",NA,"; TIPO VEGETACIONAL: Floresta Ombrófila Densa Alto Montana","JOI005242","JOI005242","F.C.S. Vieira","2007","05","12","Serra Quiriri, Rancho Paulo Sales.","-48.8549995422363","-26.0266990661621","1000","1000","Garuva","22441","auto","2008",NA,"08","05",NA,NA,NA,NA,NA,NA,NA
"108","2021-03-25 13:52:46-03","UNIVILLE","JOI","2935","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","eurysepala","Eugenia eurysepala","Kiaersk.",NA,"F.C.S. Vieira","480",NA,"Brasil","Santa Catarina",NA,"; HABITO: arvoreta, terrestre; TIPO VEGETACIONAL: floresta altomontana","JOI002935","JOI002935","M.E.G. Sobral","2004","09","30","Castelo dos Bugres.","-48.8456001281738","-26.3043994903564","900","900","Joinville","37150","auto","2005",NA,"04","30",NA,NA,NA,NA,NA,NA,NA
"109","2021-03-25 13:52:46-03","UNIVILLE","JOI","2936","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","eurysepala","Eugenia eurysepala","Kiaersk.",NA,"F.C.S. Vieira","629",NA,"Brasil","Santa Catarina",NA,"; HABITO: arvoreta; TIPO VEGETACIONAL: floresta altomontana","JOI002936","JOI002936","M.E.G. Sobral","2004","11","25","Castelo dos Bugres.","-48.8456001281738","-26.3043994903564","900","900","Joinville","37150","auto","2005",NA,"04","30",NA,NA,NA,NA,NA,NA,NA
"110","2021-03-25 13:52:50-03","UNIVILLE","JOI","12006","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","nutans","Eugenia nutans","O.Berg",NA,"S. Dreveck","1087",NA,"Brasil","Santa Catarina",NA,"; HABITAT: interior do fragmento; HABITO: arbórea; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas","JOI012006","JOI012006","M. Sobral","2009","09","23",NA,"-48.780278","-26.100278","112","112","Garuva",NA,NA,"2010",NA,"01","25","48º46'49''W","26º6'1''S",NA,NA,NA,NA,NA
"111","2019-10-07 09:35:14-03","UEFS","HUEFS","87584","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","eurysepala","Eugenia eurysepala","Kiaersk.","Isótipo","Glaziou","12001",NA,"Brasil","Rio de Janeiro",NA,NA,"HUEFS0087584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-10-07 09:35:14-03","UEFS","HUEFS","87585","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","eurysepala","Eugenia eurysepala","Kiaersk.","Tipo",NA,NA,NA,NA,NA,NA,NA,"HUEFS0087585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-10-07 09:35:14-03","UEFS","HUEFS","87586","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","eurysepala","Eugenia eurysepala","Kiaersk.","Isótipo","Glaziou, A.","12001",NA,"Brasil","Rio de Janeiro",NA,NA,"HUEFS0087586",NA,NA,"1997",NA,NA,NA,"-43.2075004577637","-22.9027996063232",NA,NA,"Rio de Janeiro","57442","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-10-07 09:35:20-03","UEFS","HUEFS","133077","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","nutans","Eugenia nutans","O.Berg",NA,"Silva, U.C.S.","64",NA,"Brasil","Minas Gerais",NA,NA,"HUEFS0133077","HUEFS0133077","M.Sobral","2008","02","06","Estrada Real caminho Serro a Milho Verde, 2,5 Km antes de Três Barras.","-43.438056","-18.538056","1021","1021","Serro",NA,NA,"2012","Rosanae","04",NA,"43W26'17''","18S32'17''",NA,NA,NA,NA,NA
"115","2019-10-07 09:35:20-03","UEFS","HUEFS","150886","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","nutans","Eugenia nutans","O.Berg",NA,"Rezende, S.G.","2520",NA,"Brasil","Minas Gerais",NA,"Floresta Estacional Semidecidual Baixo-Montana Ripária, arbóreo.","HUEFS0150886","HUEFS0150886","M.Sobral","2008","06","05","Região da Mina de Fabrica Nova.","-43.432222","-20.197222","1011","1011","Mariana",NA,NA,"2012","Rosanae","04",NA,"43W25'56''","20S11'50''",NA,NA,NA,NA,NA
"116","2019-10-07 09:35:20-03","UEFS","HUEFS","185296","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","nutans","Eugenia nutans","O.Berg",NA,"Faria, J.E.Q.","942",NA,"Brasil","Minas Gerais",NA,"Floresta ombrófila, solo argiloso, relevo acidentado.","HUEFS0185296","HUEFS0185296","M.Sobral","2010","11","10","Margem da estrada entre Santo Antônio do Itambé e Serro Azul.","-43.281944","-18.443056","805","805","Santo Antônio do Itambé",NA,NA,"2019","Rosanae","06",NA,"43W16'55''","18S26'35''",NA,NA,NA,NA,NA
"117","2019-10-07 09:35:20-03","UEFS","HUEFS","87455","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","nutans","Eugenia nutans","O.Berg","Tipo","Martius, K.F.P.von","1228",NA,"Brasil","Bahia",NA,NA,"HUEFS0087455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-10-07 09:35:20-03","UEFS","HUEFS","87456","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","nutans","Eugenia nutans","O.Berg","Tipo","Martius, K.F.P.von","1228",NA,"Brasil","Bahia",NA,NA,"HUEFS0087456",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-09-04 18:51:29-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","eurysepala","Eugenia eurysepala",NA,"Isotype","A. Glaziou","12001","South America","Brazil",NA,NA,NA,NA,NA,NA,"1881",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-01-22 15:32:56-02","F","FMNH-SEEDPLANTS","V0065164F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","eurysepala","Eugenia eurysepala",NA,"Possible type","A. Glaziou",NA,"South America","Brazil",NA,NA,NA,"V0065164F","V0065164F_01",NA,"1881",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-09-04 19:25:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","nutans","Eugenia nutans",NA,"Type [status unknown]",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-09-04 19:49:35-03","F","FMNH-SEEDPLANTS","V0065239F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","nutans","Eugenia nutans",NA,"Isotype","C. F. P. von Martius","1228","South America","Brazil",NA,NA,NA,"V0065239F","V0065239F_01",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-04-29 16:30:12-03","UFVJM","HDJF","2129","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","nutans","Eugenia nutans","O. Berg",NA,"Paiva, JAM","CMD430","Southern America","Brasil","Minas Gerais",NA,NA,"HDJF002129","HDJF002129_01","Faria, JEQ","2012","02",NA,"Cava do Sapo","-43.430556","-18.908333",NA,NA,"Conceição do Mato Dentro",NA,NA,"2014",NA,"12",NA,"-43.430556","-18.908333",NA,NA,NA,NA,NA
"124","2020-07-23 12:15:48-03","CEPLAC","CEPEC","96225","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","nutans","Eugenia nutans",NA,NA,"P. Fiaschi","1346",NA,"Brasil","Bahia",NA,NA,NA,NA,"M. Sobral","2003","02","23","Parque Nacional da Chapada Diamantina. Serra da Chapadinha.","-41.433333","-12.45",NA,NA,"LENÇÓIS",NA,NA,NA,NA,NA,NA,"41W26'","12S27'",NA,NA,"30/12/2006",NA,NA
"125","2019-12-09 10:46:05-03","UFSJ","HUFSJ","5764","S","Plantae",NA,NA,"Myrtaceae","Eugenia","nutans","Eugenia nutans","O.Berg",NA,"Faria, JEQ; Silva Júnior, MC; Miranda, SC; Bredt, A","2422",NA,"Brasil","Minas Gerais",NA,"Arvoreta ca. 3,5 m de altura, fruto imaturo jovem com cálice verde e hipanto marrom","HUFSJ005764",NA,"Sobral, M","2012","02","22","Serra do Caraça, Campo de Fora, base do pico do Cajerana","-43.515278","-20.125","157","157","Santa Bárbara",NA,NA,"2013",NA,NA,NA,"-43.515278","-20.125",NA,NA,NA,NA,NA
"126","2019-12-20 18:46:41-03","UFSJ","HUFSJ","7762","S","Plantae",NA,NA,"Myrtaceae","Eugenia","nutans","Eugenia nutans","O.Berg",NA,"Boudet Fernandes, HQ; et al.","2490",NA,"Brasil","Espírito Santo",NA,"Arvoreta de 7m. Fuste 4m x 10cm. Frutos verdes.","HUFSJ007762",NA,"Sobral, M","1988","05","19","Estação Biológica da Caixa D'água. Mata primária, alto de encosta.","-40.6002998352051","-19.9356002807617",NA,NA,"Santa Teresa","23813","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-12-20 18:46:41-03","UFSJ","HUFSJ","5786","S","Plantae",NA,NA,"Myrtaceae","Eugenia","nutans","Eugenia nutans","O.Berg",NA,"Faria, JEQ","2464",NA,"Brasil","Minas Gerais",NA,"Árvore ca. 6 m de altura, caule rugoso esbranquiçado, fruto imaturo verde","HUFSJ005786",NA,"Sobral, M","2012","03","26","Margem da BR-381, entre São Gonçalo do Rio Abaixo e João Monlevade, próximo à primeira","-43.321389","-19.839444","756","756","São Gonçalo do Rio Abaixo",NA,NA,"2013",NA,NA,NA,"-43.321389","-19.839444",NA,NA,NA,NA,NA
"128","2019-12-20 18:46:41-03","UFSJ","HUFSJ","8913","S","Plantae",NA,NA,"Myrtaceae","Eugenia","nutans","Eugenia nutans","O.Berg",NA,"Kollmann, L; Bausen, E; Pizziolo, W","1869",NA,"Brasil","Espírito Santo",NA,"Árvore, 16m. Dap 36cm. Fuste 7m. Frutos verdes.","HUFSJ008913",NA,"Sobral, M","1999","02","09","Santo Antônio, terreno do Boza.","-40.6002998352051","-19.9356002807617","750","750","Santa Teresa","23813","auto","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-12-20 18:46:41-03","UFSJ","HUFSJ","7761","S","Plantae",NA,NA,"Myrtaceae","Eugenia","nutans","Eugenia nutans","O.Berg",NA,"Kollmann, L; Bausen, E","1561",NA,"Brasil","Espírito Santo",NA,"Arbusto de 2m. Flores brancas.","HUFSJ007761",NA,"Sobral, M","1999","01","14","Santo Antônio. Terreno do Boza.","-40.6002998352051","-19.9356002807617","750","750","Santa Teresa","23813","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2016-08-23 10:59:57-03","NHMLondon","NHM-LONDON-BOT","BM000799596","S","Plantae",NA,NA,"Myrtaceae","Eugenia","nutans","Eugenia nutans","O.Berg","Type","K.F.P. Martius","1228",NA,"Brasil",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/65e375b0a298c6299f6c7daa8f8577d6a7a0bf4f/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,"NHMUK:ecatalogue:4991899",NA
"131","2020-11-12 17:01:54-03","UEL","FUEL","49089","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","nutans","Eugenia nutans","O.Berg",NA,"Dreveck, S; Carneiro, FE","1087",NA,"Brasil","Santa Catarina",NA,"Florística IFFSC 1068 (Arbórea); Florística IFFSC 1068 (Arbórea).","FUEL010741",NA,"Sobral, M","2009","09","23","interior do fragmento","-48.780278","-26.100278","112","112","Garuva",NA,NA,"2010",NA,"01","25","-48.780278","-26.100278",NA,NA,NA,NA,NA
"132","2020-11-12 17:01:54-03","UEL","FUEL","41657","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","nutans","Eugenia nutans","O.Berg",NA,"Vieira, FCS","629",NA,"Brasil","Santa Catarina",NA,NA,"FUEL010740",NA,"Sobral, M","2004","11","25","Castelo dos Bugres","-48.8456001281738","-26.3043994903564",NA,NA,"Joinville","37150","auto","2009",NA,"07","31",NA,NA,NA,NA,NA,NA,NA
"133","2020-11-12 17:01:54-03","UEL","FUEL","41656","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","nutans","Eugenia nutans","O.Berg",NA,"Vieira, FCS","480",NA,"Brasil","Santa Catarina",NA,NA,"FUEL010742",NA,"Sobral, M","2004","09","30","Castelo dos Bugres","-48.8456001281738","-26.3043994903564",NA,NA,"Joinville","37150","auto","2009",NA,"07","31",NA,NA,NA,NA,NA,NA,NA
"134","2019-11-01 15:05:41-03","UnB","UB","130519","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","nutans","Eugenia nutans","O. Berg",NA,"Irwin, HS","19864","Southern America","Brasil","Minas Gerais",NA,"Corolla and stamens white.; Small tree 2,5m.",NA,NA,"Mazine-Capelo, FF","1968","02","11","Ca. 50km SE of Belo Horizonte",NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-11-01 15:05:41-03","UnB","UB","161928","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","nutans","Eugenia nutans","O. Berg",NA,"Faria, JEQ; Proença, CEB; Villarroel, D","942","Southern America","Brasil","Minas Gerais",NA,"Arvoreta ca. 2,5 m de altura, botões florais verdes, hipanto creme, aparentemente aveludado (Material para DNA); Floresta ombrófila, solo argiloso, relevo acidentado",NA,NA,"Faria, JEQ","2010","11","10","Margem da estrada entre Santo Antônio do Itambé e Serro Azul","-43.281944","-18.443056","805","805","Santo Antônio do Itambé",NA,NA,"2014",NA,"02",NA,"-43.281944","-18.443056",NA,NA,NA,NA,NA
"136","2019-11-01 15:05:41-03","UnB","UB","191543","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","nutans","Eugenia nutans","O. Berg",NA,"Faria, JEQ; Silva Júnior, MC; Miranda, SC; Bredt, A","2422","Southern America","Brasil","Minas Gerais",NA,"Arvoreta ca. 3,5 m de altura, fruto imaturo jovem com cálice verde e hipanto marrom; Borda de mata estacional",NA,NA,"Sobral, M","2012","02","22","Serra do Caraça, Campo de Fora, base do pico do Cajerana","-43.515278","-20.125","1574","1574","Santa Bárbara",NA,NA,"2013",NA,NA,NA,"-43.515278","-20.125",NA,NA,NA,NA,NA
"137","2019-11-01 15:05:41-03","UnB","UB","191572","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","nutans","Eugenia nutans","O. Berg",NA,"Faria, JEQ","2464","Southern America","Brasil","Minas Gerais",NA,"Árvore ca. 6 m de altura, caule rugoso esbranquiçado, fruto imaturo verde; Floresta ombrófila",NA,NA,"Sobral, M","2012","03","26","Margem da BR-381, entre São Gonçalo do Rio Abaixo e João Monlevade, próximo à primeira","-43.321389","-19.839444","756","756","São Gonçalo do Rio Abaixo",NA,NA,"2013",NA,NA,NA,"-43.321389","-19.839444",NA,NA,NA,NA,NA
"138","2019-11-01 15:05:41-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","nutans","Eugenia nutans","O. Berg",NA,"Nic Lughada, EM; Mello-Silva, R; Stannard, BL; Assis, MC","199","Southern America","Brasil","Espírito Santo",NA,"Arbusto até 3m de altura. Frutos iamturos verde amarelado, depois amarelos; Mata de encosta. Beira da floresta ao lado de cafezal",NA,NA,"Giaretta, A","1999","02","13","Estrada para João Neiva, limite norte da Estação Biológica de Nova Lombardia. Sítio de Sr. Waldir","-40.6","-19.916667",NA,NA,"Santa Teresa",NA,NA,"2016",NA,"05",NA,"-40.6","-19.916667",NA,NA,NA,NA,NA
"139","2019-10-03 10:04:13-03","UFSCar","SORO","7388","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","nutans","Eugenia nutans","O.Berg",NA,"Santos, M.F.; Borges, L.M.","532",NA,"Brasil","Minas Gerais",NA,"Árvore, 7m. Botões florais esverdeados. Material prensado em álcool.",NA,NA,"M.F. Santos","2007","12","15","Distrito de Santana do Rio Preto (Cabeça de Boi). APA do Parque Nacional da Serra do Cipó. Terras de José Agostinho, na mata.","-43.402056","-19.396361",NA,NA,"Itambé do Mato Dentro",NA,NA,"2008",NA,NA,NA,"43°24'07,4W","19°23'46,9S",NA,NA,NA,NA,NA
"140","2019-10-03 10:04:13-03","UFSCar","SORO","2516","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","nutans","Eugenia nutans","O.Berg",NA,"Souza, V.C.; Caliari, C.P.","32478",NA,"Brasil","Espírito Santo",NA,NA,NA,NA,NA,"2006","11","29","Estrada entre Marataízes e Piúma","-40.7219009399414","-20.8377990722656",NA,NA,"Piúma","11958","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-10-03 10:04:13-03","UFSCar","SORO","4958","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","nutans","Eugenia nutans","O.Berg",NA,"Bianchini, R.S.; Grantsau, I.; Simone, L.W.; Vítor Costa, A.","1539",NA,"Brasil","São Paulo",NA,"Árvore, 6m alt. Flores alvas, cheiro desagradável.",NA,NA,NA,"2003","06","20","Parque das águas. Trilha da Comunidade","-46.5299987792969","-23.6599998474121",NA,NA,"Santo André","27258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-02-23 13:22:55-03","MN","R-TIPOS","9108","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","eurysepala","Eugenia eurysepala","Kiaersk.","Isotypus","Glaziou, A.F.M.","12001",NA,"Brasil","Rio de Janeiro",NA,NA,"R000009108","R000009108_001",NA,"1880","02","02",NA,"-43.1786003112793","-22.5049991607666",NA,NA,"Petrópolis","36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-08-20 14:58:16-03","UFSC","FLOR","40853","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","nutans","Eugenia nutans","O.Berg",NA,"Dreveck, S.; Carneiro, F.E.","1087",NA,"Brasil","Santa Catarina",NA,"arbórea, flor branca, 4m altura. Recebida de FURB Nº 19044.","FLOR0040853",NA,"Sobral, M.","2009","09","23",NA,"-48.780278","-26.100278","112","112","Garuva",NA,NA,"2009",NA,"01","25","48º46'49''W","26º6'1''S",NA,NA,NA,NA,NA
"144","2021-03-04 15:45:22-03","IF","SPSF","44317","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","eurysepala","Eugenia eurysepala","Kiaersk",NA,"G.Hatschbach & M.Hatschbach & V.Nicolack","52888","América do Sul","Brasil","MG",NA,"COLETA: Campo rupestre; pequeno capão do alto do morro.&nf;Árvore 4-5m altursa; frutos imaturos pretos;",NA,NA,"M.Sobral","1989","05","18","3-5km ao Sul","-43.4249992370605","-19.0372009277344","800","800","Conceição do Mato Dentro","60318","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2017-09-11 17:11:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","nutans","Eugenia nutans","O.Berg",NA,"Martius, C","Herb. Fl.1228","Southern America","Brazil","Bahia",NA,"Original herbarium: Mart.; Hamadryas; HABITAT: Hamadryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2017-09-11 17:11:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","nutans","Eugenia nutans pellucida","O.Berg",NA,"Langsdorff, GH Baron von","s.n.","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pellucida"
"147","2017-09-11 17:11:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","nutans","Eugenia nutans pellucida","O.Berg",NA,"Langsdorff, GH Baron von","s.n.","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pellucida"
"148","2020-08-26 10:50:00-03","MCN-FZBRS","HAS","74462","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","schadrackiana","Eugenia schadrackiana","Legr.",NA,"Mattos, J.","s.n.",NA,"Brasil","Santa Catarina",NA,"1,4m. Nos peraus da serra. Não é frequente. Com frutos verdes ainda.","HAS0074462",NA,NA,"1960","01",NA,"Serra Nova, próximo ao Rondinho","-49.9317016601562","-28.2938995361328",NA,NA,"São Joaquim","48290","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
