"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","barcode","imagecode","fieldNumber","typeStatus","individualCount","infraspecificEpithet"
"46","2019-08-20 09:58:55-03","UNICAMP","UEC","80396","S","Plantae","Liliopsida",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","C.Mart.","Assis, MC","2001","09",NA,"Goldenberg, R","1995","03",NA,"Brazil","São Paulo","Jundiaí","Serra do Japi, Estrada do mirante","-46.8800010681152","-23.1800003051758",NA,NA,"17840","800","900","flor, Herbácea, 60cm. Flores vermelhas.","auto","152",NA,NA,NA,"UEC090473","UEC090473",NA,NA,NA,NA
"47","2019-11-05 16:32:31-03","UFOP","OUPR","619","PreservedSpecimen","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart.","Damazio, L.B.",NA,NA,NA,"Damazio, L.B.",NA,NA,NA,"Brasil","Minas Gerais",NA,"Perto de Ouro Preto, Caminho para a Floresta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-11-05 16:32:31-03","UFOP","OUPR","606","PreservedSpecimen","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart.","Badini, J.","1983","05","12","Zurlo, M.A.; Silva, J.L.",NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte","Serra da Moeda","-43.937801361084","-19.9207992553711",NA,NA,"17082",NA,NA,"Erva. Flores amarelas com manchas. Mata.","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-11-05 16:32:31-03","UFOP","OUPR","588","PreservedSpecimen","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart.","Badini, J.","1983","05","15","Badini, J.",NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte","Serra da Moeda","-43.937801361084","-19.9207992553711",NA,NA,"17082",NA,NA,"Campo.","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-11-05 16:32:31-03","UFOP","OUPR","593","PreservedSpecimen","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart.",NA,NA,NA,NA,"Badini, J.","1971","10","03","Brasil","Minas Gerais","Ouro Preto","Falcão","-43.5080986022949","-20.2875003814697",NA,NA,"44599",NA,NA,"Erva. Flores salmon pintalgadas. Brejo.","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-11-05 16:32:31-03","UFOP","OUPR","621","PreservedSpecimen","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart.","Badini, J.","1971","01",NA,"Badini, J.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Falcão","-43.5080986022949","-20.2875003814697",NA,NA,"44599",NA,NA,"Erva. Flores amarelas com manchas. Campo.","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-11-05 16:32:31-03","UFOP","OUPR","608","PreservedSpecimen","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart.","Badini, J.","1937",NA,NA,"Badini, J.","1937",NA,NA,"Brasil","Minas Gerais","Ouro Preto","Granjeiras","-43.5080986022949","-20.2875003814697",NA,NA,"44599",NA,NA,"Herva. Flor vermelha. Terreno humido.","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-11-05 16:32:31-03","UFOP","OUPR","620","PreservedSpecimen","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart.","Badini, J.","1940",NA,NA,"Badini, J.","1940",NA,NA,"Brasil","Minas Gerais","Ouro Preto","Serra de Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"44599",NA,NA,"Herva. Flores vermelhas e alaranjadas. Matta.","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-11-05 16:32:31-03","UFOP","OUPR","589","PreservedSpecimen","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart.","Dias, S.","1989","05","16","Dias, S.","1989","02","18","Brasil","Minas Gerais","Ouro Preto","Serra do Chafariz","-43.5080986022949","-20.2875003814697",NA,NA,"44599",NA,NA,"Herbáceo. Flores vermelhas, com detalhes amarelos. Monocotiledônea, homoclamídea, ovário semi-ínfero. Terreno úmido em local de sombra.","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-11-05 16:32:31-03","UFOP","OUPR","590","PreservedSpecimen","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart.","Badini, J.","1940","10",NA,"Badini, J.","1940","10",NA,"Brasil","Minas Gerais","Ouro Preto","Taquaral","-43.5080986022949","-20.2875003814697",NA,NA,"44599",NA,NA,"Herva. Flor amarella e vermelha. Matta.","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-02-21 19:28:55-03","UNEMAT","HERBAM","0876","S","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.f.","Milliken, W",NA,NA,NA,"Henicka, G.S.; Sasaki, D.; Corrêa, T.R.; André, T.J.C.; Mortati, A.F.; Araújo, C.F.L. & Piva, J","2007","05","04","Brasil","Mato Grosso","Novo Mundo","Parque Estadual Cristalino, Transição entre mata de terra firme e mata decidual.","-55.92","-9.578333","-55.92","-9.578333",NA,NA,NA,NA,NA,"9",NA,NA,NA,"HERBAM000876",NA,NA,NA,NA,NA
"57","2020-12-21 16:11:20-03","MBM","MBM","295902","PreservedSpecimen","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult. f.","Assis, M.C.","2000","12",NA,"Tombolato, F.A.C.","2000","12","02","Brazil","Minas Gerais","Belo Horizonte","Próximo ao Condomínio Retiro das Pedras.","-43.937801361084","-19.9207992553711",NA,NA,"17082",NA,NA,"Erva, flor vermelha, internamente tépala amarelo alaranjada.; Afloramento rochoso, entre gramineas.","auto","112000","Southern America",NA,NA,"MBM295902","MBM295902",NA,NA,NA,NA
"58","2020-12-21 16:11:20-03","MBM","MBM","374828","PreservedSpecimen","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult. f.","Assis, M.C.","2000","12",NA,"Krieger, L.","1970","12","19","Brazil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,"20553",NA,NA,"Raízes tuberosas, aquíferas. Flores salmão.; Saxícola, entre minério.","auto","9743","Southern America",NA,NA,"MBM374828","MBM374828",NA,NA,NA,NA
"59","2020-12-21 16:11:20-03","MBM","MBM","374834","PreservedSpecimen","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult. f.","Assis, M.C.","2000","12",NA,"Krieger, L.","1986","01","23","Brazil","Minas Gerais","Itabirito","Serra do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,"20553",NA,NA,"Erva; flores vermelhas.; Saxícola.","auto","21120","Southern America",NA,NA,"MBM374834","MBM374834",NA,NA,NA,NA
"60","2020-12-21 16:11:20-03","MBM","MBM","276930","PreservedSpecimen","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult. f.",NA,NA,NA,NA,"Trameirão Neto, E.",NA,NA,NA,"Brazil","Minas Gerais","Nova Lima","Mina do Capão Xavier","-43.8466987609863","-19.9855995178223",NA,NA,"29211",NA,NA,NA,"auto","3437","Southern America",NA,NA,"MBM276930","MBM276930",NA,NA,NA,NA
"61","2004-08-09 17:38:04-03","MNHN","RECOLNAT_MNHN_P","P0006285","PreservedSpecimen",NA,NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart.","Pignal",NA,NA,NA,"Pignal, M.","1996",NA,NA,"Brésil",NA,NA,"Bahia, Itaparica (mun. Gameleira), ex hort. Paris, issu de plantes rapportées par M. Pignal (02-08-1995)","-38.61667","-12.93333",NA,NA,NA,"20","40","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p0006285' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"P0006285",NA,"385",NA,NA,NA
"62","2018-03-13 16:41:17-03","MNHN","RECOLNAT_MNHN_P","P00070045","PreservedSpecimen",NA,NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart.","Pignal",NA,NA,NA,"Pignal, M.","1996","10","25","Brésil","bahia","gameleira","ex hort. (Service des cultures mnhn), issu d'une plante collectée au Brésil (Bahia, Itaparica, Gameleira) le 20-8-1995","-38.61667","-12.95",NA,NA,NA,"20",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00070045' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"P00070045","P00070045_01","385(h 692 )a",NA,NA,NA
"63","2015-09-03 19:47:14-03","MNHN","RECOLNAT_MNHN_P","P01800101","PreservedSpecimen",NA,NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart.",NA,NA,NA,NA,"Glaziou, A.","1895","3","6","Brasil",NA,NA,"Goyaz; campos do acampamento Córregos do Brejo",NA,NA,NA,NA,NA,NA,NA,"Herbier A. Glaziou donné par Mme SIMARD, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01800101' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"P01800101","P01800101_01","22203",NA,NA,NA
"64","2017-04-24 11:10:03-03","MNHN","RECOLNAT_MNHN_P","P01800164","PreservedSpecimen",NA,NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart.",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01800164' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"P01800164","P01800164_01","22202",NA,NA,NA
"65","2017-04-24 11:10:01-03","MNHN","RECOLNAT_MNHN_P","P01800166","PreservedSpecimen",NA,NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart.",NA,NA,NA,NA,"Glaziou, A.","1895","3","6","Brasil",NA,NA,"Goyaz; Campos do acampamento do corrego do Brejo",NA,NA,NA,NA,NA,NA,NA,"Herbier A. Glaziou donné par Mme SIMARD, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01800166' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"P01800166","P01800166_01","22263",NA,NA,NA
"66","2017-04-24 11:10:01-03","MNHN","RECOLNAT_MNHN_P","P01800167","PreservedSpecimen",NA,NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart.",NA,NA,NA,NA,"Gaudichaud, C.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01800167' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"P01800167","P01800167_01","322",NA,NA,NA
"67","2017-04-24 11:10:01-03","MNHN","RECOLNAT_MNHN_P","P01800168","PreservedSpecimen",NA,NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart.",NA,NA,NA,NA,"Gaudichaud, C.",NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Bresil. Rio Janeiro",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01800168' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"P01800168","P01800168_01","322 bis",NA,NA,NA
"68","2017-04-24 11:10:01-03","MNHN","RECOLNAT_MNHN_P","P01800169","PreservedSpecimen",NA,NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart.",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01800169' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"P01800169","P01800169_01","22202",NA,NA,NA
"69","2015-09-03 19:47:14-03","MNHN","RECOLNAT_MNHN_P","P006285","PreservedSpecimen",NA,NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart.",NA,NA,NA,NA,"Pignal, M.","1996","1","1","Brasil","Bahia","Itaparica","Gameleira. Itaparica, Bahia, Nordeste, Brasil, América do Sul","-38.6786003112793","-12.8882999420166",NA,NA,"8126",NA,NA,". . ex hort. Paris, issu de plantes repportées par M. Pignal (02-08-1995) <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p006285' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"hb",NA,"P006285","P006285_01","385",NA,NA,NA
"70","2020-11-16 13:23:01-03","UFT","HTO","10508","PreservedSpecimen","Plantae",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.f.",NA,NA,NA,NA,"M. Albuquerque","2013","04","04","Brasil","TO","Ponte Alta","Pedra Furada. Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-11 11:43:18-03","UFMG","BHCB","37396","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","curralensis","Alstroemeria curralensis","Ravenna",NA,"1999","11","09","Vasconcelos, MF de","1996","03","17","Brasil","Minas Gerais","Belo Horizonte","Serra do Curral","-43.937801361084","-19.9207992553711",NA,NA,"17082","1300","1300","Herbáceo; Campo rupestre","auto","s.n.","Southern America",NA,NA,"BHCB000186","BHCB000186",NA,"Holotypus",NA,NA
"72","2020-12-11 11:43:18-03","UFMG","BHCB","113189","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,NA,NA,NA,"Mendes, MS","2007","02","02","Brasil","Minas Gerais","Itabiriro","Região da Gerdal, Próximo a BR-040, Mina Várzea do Lopes.","-43.932508","-20.301681","-43.932508","-20.301681",NA,"1260","1260","Herbáceo.; Campo rupestre sobre canga.",NA,"s.n.","Southern America",NA,NA,"BHCB053933","BHCB053933",NA,NA,NA,NA
"73","2020-12-11 11:43:18-03","UFMG","BHCB","117674","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2008","03",NA,"Carmo, FF; Ribeiro, LC; Silva, ES","2008","02","21","Brasil","Minas Gerais","Nova Lima","Parque Estadual da Serra do Rola Moça, C1.","-44.033333","-20.066667","-44.033333","-20.066667",NA,"1450","1450","Borda de capão. Afloramento de canga.",NA,"2599","Southern America",NA,NA,"BHCB053926","BHCB053926",NA,NA,NA,NA
"74","2020-12-11 11:43:18-03","UFMG","BHCB","100423","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,NA,NA,NA,"Marino, F; Alvim, M","2006","04","22","Brasil","Minas Gerais","Moeda","Serra do Rola Moça","-43.948139","-20.313056","-43.948139","-20.313056",NA,NA,NA,"Erva, flores vermelho-alaranjadas.; Área de canga couraçada.",NA,"17","Southern America",NA,NA,"BHCB053922","BHCB053922",NA,NA,NA,NA
"75","2020-12-11 11:43:18-03","UFMG","BHCB","100484","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,NA,NA,NA,"Kamino, LHY","2006","04","22","Brasil","Minas Gerais","Moeda","Serra da Moeda, Próximo ao Grotão do Lopes.","-43.938056","-20.335","-43.938056","-20.335",NA,NA,NA,"Herbáceo.; Beira de mata.",NA,"334","Southern America",NA,NA,"BHCB053923","BHCB053923",NA,NA,NA,NA
"76","2020-12-11 11:43:18-03","UFMG","BHCB","100502","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,NA,NA,NA,"Kamino, LHY","2006","04","22","Brasil","Minas Gerais","Moeda","Serra da Moeda, Próximo ao Grotão do Lopes.","-43.938056","-20.335","-43.938056","-20.335",NA,NA,NA,"Herbáceo.; Beira de mata.",NA,"352","Southern America",NA,NA,"BHCB053935","BHCB053935",NA,NA,NA,NA
"77","2020-12-11 11:43:18-03","UFMG","BHCB","100511","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,NA,NA,NA,"Kamino, LHY","2006","04","22","Brasil","Minas Gerais","Moeda","Serra da Moeda, Próximo ao Grotão do Lopes.","-43.938056","-20.335","-43.938056","-20.335",NA,NA,NA,"Herbáceo.; Beira de mata.",NA,"361","Southern America",NA,NA,"BHCB053930","BHCB053930",NA,NA,NA,NA
"78","2020-12-11 11:43:18-03","UFMG","BHCB","117601","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2008","03",NA,"Carmo, FF; Ribeiro, LC; Silva, ES","2008","01","17","Brasil","Minas Gerais","Nova Lima","Parque Estadual da Serra do Rola Moça, C2.","-44.033333","-20.044722","-44.033333","-20.044722",NA,"1430","1430","Fendas e depressões na rocha. Afloramento de canga.",NA,"2101","Southern America",NA,NA,"BHCB053931","BHCB053931",NA,NA,NA,NA
"79","2020-12-11 11:43:18-03","UFMG","BHCB","117599","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2008","03",NA,"Carmo, FF","2008","01","09","Brasil","Minas Gerais","Igarapé","Pico Itatiaiuçu, C1.","-44.362167","-20.121389","-44.362167","-20.121389",NA,"1340","1340","Fendas e depressões na rocha. Afloramento de canga.",NA,"1613","Southern America",NA,NA,"BHCB053960","BHCB053960",NA,NA,NA,NA
"80","2020-12-11 11:43:18-03","UFMG","BHCB","117600","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2008","03",NA,"Carmo, FF","2008","01","15","Brasil","Minas Gerais","Igarapé","Pico Itatiaiuçu, C2.","-44.340972","-20.120028","-44.340972","-20.120028",NA,"1361","1361","Fendas e depressões na rocha. Afloramento de canga.",NA,"1853","Southern America",NA,NA,"BHCB053927","BHCB053927",NA,NA,NA,NA
"81","2020-12-11 11:43:18-03","UFMG","BHCB","117602","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2008","03",NA,"Carmo, FF; Ribeiro, LC; Silva, ES","2008","02","10","Brasil","Minas Gerais","Santa Bárbara","Serra de Gandarela, C2.","-43.691278","-20.056667","-43.691278","-20.056667",NA,"1637","1637","Fendas e depressões na rocha. Afloramento de canga.",NA,"2183","Southern America",NA,NA,"BHCB053932","BHCB053932",NA,NA,NA,NA
"82","2020-12-11 11:43:18-03","UFMG","BHCB","117603","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2008","03",NA,"Carmo, FF; Ribeiro, LC; Silva, ES","2008","02","10","Brasil","Minas Gerais","Rio Acima","Serra de Gandarela, C1.","-43.683111","-20.093806","-43.683111","-20.093806",NA,"1624","1624","Fendas e depressões na rocha. Afloramento de canga.",NA,"2279","Southern America",NA,NA,"BHCB053934","BHCB053934",NA,NA,NA,NA
"83","2020-12-11 11:43:18-03","UFMG","BHCB","117721","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,NA,NA,NA,"Carmo, FF; Ribeiro, LC; Silva, ES","2008","03","23","Brasil","Minas Gerais","Moeda","Marinho da Serra, C2.","-43.937528","-20.332361","-43.937528","-20.332361",NA,"1540","1540","Fendas e depressões na rocha. Afloramento de canga.",NA,"2718","Southern America",NA,NA,"BHCB053958","BHCB053958",NA,NA,NA,NA
"84","2020-12-11 11:43:18-03","UFMG","BHCB","117722","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,NA,NA,NA,"Carmo, FF; Ribeiro, LC; Silva, ES","2008","03","23","Brasil","Minas Gerais","Moeda","Marinho da Serra, C1.","-43.938083","-20.348444","-43.938083","-20.348444",NA,"1544","1544","Fendas e depressões na rocha. Afloramento de canga.",NA,"2750","Southern America",NA,NA,"BHCB053959","BHCB053959",NA,NA,NA,NA
"85","2020-12-11 11:43:18-03","UFMG","BHCB","163161","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2013","02",NA,"Vidal, CV; Paula, RL de","2013","01","17","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.384444","-19.503056","-43.384444","-19.503056",NA,NA,NA,"Herbáceo.; Campo rupestre sobre formação ferrífera.",NA,"1105","Southern America",NA,NA,"BHCB053951","BHCB053951",NA,NA,NA,NA
"86","2020-12-11 11:43:18-03","UFMG","BHCB","126997","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2008","06",NA,"Mota, RC da; Santos, LM; Santos, SAT","2008","03","16","Brasil","Minas Gerais","Sabará","Mina do Segradão.","-43.766667","-19.833333","-43.766667","-19.833333",NA,"1200","1200","Erva, flores vermelho-alaranjadas, com algumas máculas vináceas.; Campo rupestre lalerítico.",NA,"3376","Southern America",NA,NA,"BHCB053941","BHCB053941",NA,NA,NA,NA
"87","2020-12-11 11:43:18-03","UFMG","BHCB","14406","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2000","12",NA,"Paula, JA","1987","05","23","Brasil","Minas Gerais",NA,"Serra do Caraça., A caminho da piscina.",NA,NA,NA,NA,NA,NA,NA,"Herbáceo.; Campo rupestre.",NA,"s.n.","Southern America",NA,NA,"BHCB053911","BHCB053911",NA,NA,NA,NA
"88","2020-12-11 11:43:18-03","UFMG","BHCB","144545","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2010",NA,NA,"Rodrigues, LC","2007","10","13","Brasil","Minas Gerais","Morro do Pilar","Parque Nacional da Serra do Cipó, Alto do Palácio.","-43.516667","-19.25","-43.516667","-19.25",NA,"1400","1400","Erva, flor laranja.; Borda de mancha de floresta ripária.",NA,"74","Southern America",NA,NA,"BHCB053956","BHCB053956",NA,NA,NA,NA
"89","2020-12-11 11:43:18-03","UFMG","BHCB","148944","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,NA,NA,NA,"Mendes, MS","2010","04","15","Brasil","Minas Gerais","Rio Acima","Rio do Peixe, Região da Mina de Capitão do Mato.","-43.911944","-20.128333","-43.911944","-20.128333",NA,"1327","1430","Herbáceo.; Formação de canga.",NA,"s.n.","Southern America",NA,NA,"BHCB053910","BHCB053910",NA,NA,NA,NA
"90","2020-12-11 11:43:18-03","UFMG","BHCB","15855","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2000","12",NA,"Braga, MMN","1988","10","06","Brasil","Minas Gerais",NA,"Serra do Caraça.",NA,NA,NA,NA,NA,NA,NA,"Herbáceo. Umbrofila, tepalas vermelhas com riscos pretos do lado interno e amarela com riscos pretos e margem vermelha do lado interno.; Campo Rupestre.",NA,"252","Southern America",NA,NA,"BHCB053912","BHCB053912",NA,NA,NA,NA
"91","2020-12-11 11:43:18-03","UFMG","BHCB","159665","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2011","10",NA,"Vidal, CV; Paula, RL","2011","04","02","Brasil","Minas Gerais","Brumadinho","Serra da Moeda","-43.989608","-20.102775","-43.989608","-20.102775",NA,NA,NA,"Herbáceo.; Campo rupestre sobre canga.",NA,"797","Southern America",NA,NA,"BHCB053919","BHCB053919",NA,NA,NA,NA
"92","2020-12-11 11:43:18-03","UFMG","BHCB","159876","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Alstroemeriaceae","Alstroemeria","plantaginea","Alstroemeria plantaginea","Mart. ex Schult. & Schult.",NA,"2012","04",NA,"Vidal, CV; Paula, RL; Paula-Souza, J","2012","02","17","Brasil","Minas Gerais","Brumadinho","Serra da Moeda","-43.972747","-20.136319","-43.972747","-20.136319",NA,NA,NA,"Herbáceo.; Campo rupestre sobre quartzito.",NA,"931","Southern America",NA,NA,"BHCB053914","BHCB053914",NA,NA,NA,NA
