"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","dayIdentified","recordNumber","year","month","day","locality","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","barcode","imagecode","typeStatus","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","sex"
"434","2017-02-11 05:13:00-02","MO","MOBOT","605886","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Volkmar Vareschi|Karl Mägdefrau","Venezuela","Bolívar",NA,NA,NA,NA,"1",NA,NA,NA,"Vareschi 6924",NA,NA,NA,"Parque nacional Canaima",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2008-05-27 22:02:00-03","MO","MOBOT","1720689","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","R. Vásquez '95",NA,NA,"Israel G. Vargas C.|et al.","Bolivia","Santa Cruz","Velasco","-60.76138","-14.55833",NA,NA,NA,NA,NA,"Vargas Caballero 3916","1999","9","30","Parque Nal. Noel Kempff Mercado. Meseta de Huanchaca, 15 km al W de la Estación Los Fierros. Márgenes húmedos de arroyo con Mauritia flexuosa y otros arbolitos hasta 10 m.",NA,NA,"650.00000000","700.00000000","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2011-06-09 17:46:00-03","MO","MOBOT","1757517","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Roberto Vásquez(USZ)",NA,NA,"Israel G. Vargas C.","Bolivia","Cochabamba","Ayopaya","-66.78444","-16.475",NA,NA,NA,NA,NA,"Vargas Caballero 6301","2001","7","21","3 km. bajando de Sequerancho, hacia la casa del Gringo Bosque deciduo ralo en laderas secas y pedregosas",NA,NA,"1000.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2020-11-04 07:43:00-03","MO","MOBOT","1845342","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","A.P.G. de Faria",NA,NA,"Gerrit Davidse|Ángel C. González|R.A. León","Venezuela","Zulia",NA,"-72.6166667","9.1166667",NA,"1",NA,NA,NA,"Davidse 18818","1980","6","29","Distrito Colón: intersection of Río Catatumbo and the La Fria-Maracaibo Hwy. (Hwy. 6).",NA,NA,"30.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1416",NA
"438","2013-06-05 14:09:00-03","MO","MOBOT","1859952","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Thorsten Krömer|Amparo Acebey","Bolivia","La Paz","Franz Tamayo","-67.9333333","-14.45",NA,"1",NA,NA,NA,"Krömer 1100","2000","4","24","Parque Nacional Madidi, refugio Chalalßn, campamento Eslabon y alrededores. Al otro lado del rio cerca del Campamento.",NA,NA,"350.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2020-10-23 09:09:00-03","MO","MOBOT","1875469","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","A.P.G. de Faria",NA,NA,"Gerrit Davidse|Ángel C. González","Venezuela","Apure","Páez","-71.9333333","7.15",NA,"1",NA,NA,NA,"Davidse 21955","1982","11","8","Selva de Cutufí, between Cutufí on the Río Cutufí and the Río Sanare.",NA,NA,"300.00000000","350.00000000","South America",NA,NA,NA,NA,NA,NA,NA,"1522",NA
"440","2020-10-23 10:59:00-03","MO","MOBOT","1908053","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","A.P.G. de Faria",NA,NA,"Ronald L. Liesner|Ángel C. González|R.C. Wingfield","Venezuela","Falcón",NA,"-70.8","10.4833333",NA,"1",NA,NA,NA,"Liesner 8350","1979","6","29","Disputed area between Estado Falcón and Estado Lara. Cerro Socopa. Forest patch and secondary area.",NA,NA,"1200.00000000","1560.00000000","South America",NA,NA,NA,NA,NA,NA,NA,"380",NA
"441","2008-05-27 22:02:00-03","MO","MOBOT","1929377","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","FVG (B.K.Holst)",NA,NA,"Ronald L. Liesner","Venezuela","Amazonas",NA,"-67.05","1.91666",NA,NA,NA,NA,NA,"Liesner 3285","1977","11","10","Primary forest, lateritic soil. IVIC Study Area. 4 km E of San Carlos de Río Negro.",NA,NA,"120.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"337",NA
"442","2020-08-02 09:40:00-03","MO","MOBOT","2453384","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"L.L. Hauman","Argentina","Misiones","Iguazú",NA,NA,NA,"1",NA,NA,NA,"Hauman s.n.61","1918",NA,NA,"Iguazú",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2009-07-09 17:05:00-03","MO","MOBOT","2458951","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Gert G. Hatschbach","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 29834","1972","7","30","Guaratuba.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2020-06-28 10:31:00-03","MO","MOBOT","2491729","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Benedict (Benjamin) Balansa","Paraguay",NA,NA,NA,NA,NA,"1",NA,NA,NA,"Balansa 706","1876","3",NA,"Villa Rica to Caaguazú",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2020-07-16 06:29:00-03","MO","MOBOT","2840375","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","A. Fuentes (LPB)",NA,NA,"Alejandro Araujo M.|A. T. Fernández C.|S. Paredes|Guzmán Jove","Bolivia","La Paz","Franz Tamayo","-68.6519444","-14.1997222",NA,"1",NA,NA,NA,"Araujo Murakami 2198","2005","10","8","Parque Nacional Madidi, Tuichi, Río San Juan, Buenahora.",NA,NA,"940.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"05-10",NA
"446","2014-12-17 16:45:00-02","MO","MOBOT","3195344","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","E. J. Gouda (U)",NA,NA,"Gerardo Herrera Ch.","Suriname","Sipaliwini",NA,"-56.4522222","3.0777778",NA,"3",NA,NA,NA,"Herrera Chacón 9851","2003","6","10","Central Suriname Nature Reserve. Savanna patch ca. 3 km SE of E end of Kayserberg Airstrip.",NA,NA,"235.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"5058",NA
"447","2014-11-17 11:02:00-02","MO","MOBOT","3195819","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","E. J. Gouda (U)",NA,NA,"Gerardo Herrera Ch.|Sylva Koemar","Suriname","Sipaliwini",NA,"-56.4583333","3.15",NA,"4",NA,NA,NA,"Herrera Chacón 10086","2003","6","24","Central Suriname Nature Reserve. Vicinity of camp at southern base of the first peak in Eilerts de Haan mountain range ca. 6 km ENE of Kayserberg Airstrip.",NA,NA,"250.00000000","350.00000000","South America",NA,NA,NA,NA,NA,NA,NA,"5071",NA
"448","2010-04-13 10:59:00-03","MO","MOBOT","3330718","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","C. Vogt (FCQ)",NA,NA,"Christian Vogt","Paraguay","Ñeembucú",NA,"-57.53583","-27.135",NA,NA,NA,NA,NA,"Vogt 162","2004","8","28","Estancia de Cespedes, Castillo Cue - Distrito de Laureles. Bosque bajo de galeria.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2020-04-12 09:13:00-03","MO","MOBOT","600578","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Antonio Fernández","Venezuela","Amazonas",NA,NA,NA,NA,"1",NA,NA,NA,"Fernández 3472",NA,NA,NA,"road to Solano, bana alta (arborada sabana alta)",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2020-04-12 09:12:00-03","MO","MOBOT","600586","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Antonio Fernández","Venezuela","Bolívar",NA,NA,NA,NA,"1",NA,NA,NA,"Fernández 3083",NA,NA,NA,"km 146-145 toward San Juan de Manapiare.",NA,NA,"150.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2020-10-23 11:03:00-03","MO","MOBOT","601781","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","A.P.G. de Faria",NA,NA,"Alwyn H. Gentry|M.G. Vieira|A. Calos","Brazil","Minas Gerais",NA,"-46.2833333","-21.4",NA,"2",NA,NA,NA,"Gentry 59138","1987","9","7","Mata Hygrophila 5, Fazenda Queimada Grande. Municipio Monte Belo, brejo.",NA,NA,"760.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"87-222",NA
"452","2008-05-27 22:02:00-03","MO","MOBOT","601914","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","FVG (B.K.Holst)",NA,NA,"Ronald L. Liesner|Bruce K. Holst","Venezuela","Bolívar",NA,"-61.63333","4.38333",NA,"1",NA,NA,NA,"Liesner 18892","1985","10","21","5 km S of El Pauji, El Abismo, Río Samay, affluent of Icabarú, forested valley, slopes, streams and river. Elev. 520 m, 4º23'N, 61º38'W.",NA,NA,"520.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"85-37",NA
"453","2008-05-27 22:02:00-03","MO","MOBOT","601976","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","FVG (B.K.Holst)",NA,NA,"Ronald L. Liesner","Venezuela","Bolívar",NA,"-61.58333","4.5",NA,"1",NA,NA,NA,"Liesner 19773","1985","11","9","0 to 6 km SE of El Puaji. Savannah and forest. Elev. 800 to 900 m, 4º30'N, 61º35'W.",NA,NA,"800.00000000","900.00000000","South America",NA,NA,NA,NA,NA,NA,NA,"85-53",NA
"454","2008-05-27 22:02:00-03","MO","MOBOT","602155","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","I.Ramirez&G.Carnevali",NA,NA,"Ronald L. Liesner|Bruce K. Holst","Venezuela","Amazonas",NA,"-66.1","5.63333",NA,"1",NA,NA,NA,"Liesner 21205","1987","2","17","ATURES Caño Yutaje at S base of Serranía de Yutaje. Along river and adjacent forest.",NA,NA,"110.00000000","200.00000000","South America",NA,NA,NA,NA,NA,NA,NA,"87-2",NA
"455","2014-09-11 10:59:00-03","MO","MOBOT","602713","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","J.A. Steyermark",NA,NA,"Gerrit Davidse|Otto Huber","Venezuela","Bolívar","Piar","-62.5333333","5.7333333",NA,"1",NA,NA,NA,"Davidse 22753","1982","11","25","Guayaraca, between escarpment and Río Guayaraca, southern base of Auyan-tepui.",NA,NA,"950.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"82-8",NA
"456","2020-10-23 10:57:00-03","MO","MOBOT","602905","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","A.P.G. de Faria",NA,NA,"Ronald L. Liesner","Venezuela","Amazonas","Atabapo","-65.5333333","3.5666667",NA,"2",NA,NA,NA,"Liesner 25569","1988","10","28","In saddle between Duida and Marahuaca near base of Duida.",NA,NA,"1000.00000000","1200.00000000","South America",NA,NA,NA,NA,NA,NA,NA,"88-63",NA
"457","2020-06-16 09:53:00-03","MO","MOBOT","604129","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Paul E. Berry","Venezuela","Amazonas",NA,"-65.5333333","4.4166667",NA,"1",NA,NA,NA,"Berry 5001","1991","3","5","Departamento Atures. Serranía Parú, planicie central, SW sector, open savanna and forest patches.",NA,NA,"1200.00000000","1250.00000000","South America",NA,NA,NA,NA,NA,NA,NA,"87",NA
"458","2020-10-23 10:53:00-03","MO","MOBOT","604506","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","A.P.G. de Faria",NA,NA,"Gilberto N. Morillo|Ronald L. Liesner","Venezuela","Bolívar",NA,"-64.4666667","6.2166667",NA,"2",NA,NA,NA,"Morillo 9107","1982","5","10","Bosque húmedo riparino, Río Caura, 2-8 km S del Salto Para (Las Pavas).",NA,NA,"220.00000000","240.00000000","South America",NA,NA,NA,NA,NA,NA,NA,"82-7",NA
"459","2008-05-27 22:02:00-03","MO","MOBOT","605293","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","H.E. Luther, (SEL)",NA,NA,"Percy Núñez V.|M. Gunther","Peru","Madre de Dios","Tambopata","-69.28333","-12.83333",NA,"1",NA,NA,NA,"Núñez Vargas 9528","1988","8","5","Albergue Turístico, camino a Cocococha Trail 2850.",NA,NA,"200.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"7",NA
"460","2020-10-23 10:22:00-03","MO","MOBOT","605532","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","A.P.G. de Faria",NA,NA,"Bruce K. Holst|Ronald L. Liesner","Venezuela","Amazonas",NA,"-66.125","5.6333333",NA,"3",NA,NA,NA,"Holst 3096","1987","2","19","ATURES: Río Coro-Coro, W of Serrania de Yutaje, 3 km N of settlement of Yutaje. Seasonally dry evergreen forest, 20-50 m above river. Trees 20-30 m. Few epiphytes present.",NA,NA,"200.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"87-5",NA
"461","2020-10-23 09:41:00-03","MO","MOBOT","605638","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","A.P.G. de Faria",NA,NA,"Bruce K. Holst|et al.","Venezuela","Bolívar",NA,NA,NA,NA,"3",NA,NA,NA,"Holst 2501","1985","10","26","ROSCIO: El Abismo; Río Samay; affluent of Río Icabaru; 520 m; 4º23'N, 6º38'W. Forest bordering river.",NA,NA,"520.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"85-56",NA
"462","2008-05-27 22:02:00-03","MO","MOBOT","605778","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Julian A. Steyermark|G.C.K. Dunsterville","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,"Steyermark 104194","1970","12","21","km 147 South of El Dorado",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2008-05-27 22:02:00-03","MO","MOBOT","605789","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Bassett Maguire|Louis Politi","Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"Maguire 28786","1949","2","2",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2008-05-27 22:02:00-03","MO","MOBOT","605800","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Ernesto Foldats","Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"Foldats 3821","1980","9","9","Rio Atacavi on Rio Atabapo",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2008-05-27 22:02:00-03","MO","MOBOT","605809","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Julian A. Steyermark|George S. Bunting","Venezuela","Amazonas",NA,"-66.75","3.75",NA,NA,NA,NA,NA,"Steyermark 103095",NA,NA,NA,NA,NA,NA,"825.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2020-10-23 09:58:00-03","MO","MOBOT","605821","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","A.P.G. de Faria",NA,NA,"Ronald L. Liesner","Venezuela","Amazonas",NA,"-67.0666667","1.9166667",NA,"1",NA,NA,NA,"Liesner 7266","1979","5","7","0 to 1 km NE of San Carlos de Río Negro; ca. 20 km S of confluence of Rio Negro & Brazo Casiquiare",NA,NA,"120.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"236",NA
"467","2011-06-10 10:23:00-03","MO","MOBOT","605833","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Julian A. Steyermark|et al.","Venezuela","Amazonas",NA,"-65.56666","2.16666",NA,NA,NA,NA,NA,"Steyermark 130140",NA,NA,NA,"70 km SSW of Ocamo",NA,NA,"990.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2014-09-18 12:20:00-03","MO","MOBOT","605843","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Gerrit Davidse|Otto Huber|Stephen S. Tillett","Venezuela","Amazonas","Atabapo","-66.5666667","3.6",NA,"1",NA,NA,NA,"Davidse 17467","1979","5","8","SE bank of the middle part of Caño Yagua at Cururital de Yagua.",NA,NA,"120.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"79-65",NA
"469","2017-07-27 11:31:00-03","MO","MOBOT","605863","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Julian A. Steyermark|et al.","Venezuela","Bolívar",NA,"-61.9833333","4.7",NA,"1",NA,NA,NA,"Steyermark 123969","1981","1","11","Cerro Marutani, headwaters of Rio Paragua.",NA,NA,"1200.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2017-02-11 05:13:00-02","MO","MOBOT","605874","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Volkmar Vareschi|Ernesto Foldats","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,"Vareschi 4621",NA,NA,NA,"Guayaraea, Auyan tepui",NA,NA,"1100.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2011-06-10 10:23:00-03","MO","MOBOT","605895","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Julian A. Steyermark|et al.","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,"Steyermark 112970",NA,NA,NA,"Rio Caura",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2020-10-23 10:42:00-03","MO","MOBOT","605907","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","A.P.G. de Faria",NA,NA,"Julian A. Steyermark|et al.","Venezuela","Bolívar",NA,NA,NA,NA,"1",NA,NA,NA,"Steyermark 117471","1978","5","26","summit.",NA,NA,"950.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2020-10-23 10:53:00-03","MO","MOBOT","605919","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","A.P.G. de Faria",NA,NA,"Gerrit Davidse|Ángel C. González","Venezuela","Delta Amacuro",NA,"-62.2833333","8.4666667",NA,"1",NA,NA,NA,"Davidse 16421","1979","3","28","Departamento Tucupita; 5-14 km ESE of Los Castillos de Guayana.",NA,NA,"50.00000000","200.00000000","South America",NA,NA,NA,NA,NA,NA,NA,"79-36",NA
"474","2008-05-27 22:02:00-03","MO","MOBOT","605929","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","FVG (B.K.Holst)",NA,NA,"Ronald L. Liesner|Gilberto N. Morillo","Venezuela","Bolívar",NA,"-64.41666","6.18333",NA,NA,NA,NA,NA,"Liesner 13885",NA,NA,NA,"10 km SSE of Salto Para",NA,NA,"240.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2008-05-27 22:02:00-03","MO","MOBOT","605939","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Luciano Bernardi","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,"Bernardi 8040",NA,NA,NA,"selva de Yagrumales, NE toward Los Castillos",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2020-11-04 07:43:00-03","MO","MOBOT","605952","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","A.P.G. de Faria",NA,NA,"Ronald L. Liesner|Ángel C. González","Venezuela","Bolívar",NA,"-63","7.7666667",NA,"1",NA,NA,NA,"Liesner 11036","1981","3","31","Represa Guri, ca. 0.5 km SSW of dam. On a steep forested slope with open rocks at top.",NA,NA,"250.00000000","350.00000000","South America",NA,NA,NA,NA,NA,NA,NA,"94",NA
"477","2017-02-28 19:27:00-03","MO","MOBOT","606105","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Ellsworth P. Killip","Venezuela","Bolívar",NA,"-63.1333333","6.8166667",NA,"1",NA,NA,NA,"Killip 37339","1943","4","10","Salto de Auraima, Rio Paragua",NA,NA,"275.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2008-05-27 22:02:00-03","MO","MOBOT","606115","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Julian A. Steyermark","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,"Steyermark s.n. 8",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2008-05-27 22:02:00-03","MO","MOBOT","606128","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Félix Cardona P.","Venezuela","Bolívar",NA,"-62.85","6.25",NA,NA,NA,NA,NA,"Cardona Puig 2890",NA,NA,NA,"Rio Carrao, upper Rio Caroni",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2008-05-27 22:02:00-03","MO","MOBOT","606139","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Julian A. Steyermark","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,"Steyermark 87984","1960","12","12","El Palmar, Sierra Imataca",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2008-05-27 22:02:00-03","MO","MOBOT","606151","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Julian A. Steyermark","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,"Steyermark 88852","1961","1","5","Miamo, Hato de Nuria",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2020-10-23 10:55:00-03","MO","MOBOT","606639","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","A.P.G. de Faria",NA,NA,"Ronald L. Liesner","Venezuela","Bolívar",NA,"-61.05","5.3166667",NA,"1",NA,NA,NA,"Liesner 23597",NA,NA,NA,"10 km SW of Karaurin tepui, at junction of Rio Karaurin, and Asadon (Rio Sanpa), Gran Sabana",NA,NA,"900.00000000","1000.00000000","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2020-10-23 09:48:00-03","MO","MOBOT","607550","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","A.P.G. de Faria",NA,NA,"Gerrit Davidse|James S. Miller","Venezuela","Amazonas","Río Negro","-66.0833333","0.8333333",NA,"1",NA,NA,NA,"Davidse 27185","1984","7","9","Neblina Massif, Canyon Grande, along the Río Mawarinuma between the mouth of the canyon and the first major fork of the river, ca. 7 airline km ENE of Puerto Chimo. [Coordinates on orginal label: 00°50'N 066°02'W - 00°51'N 066°06'W, corrected past-facto from Google Earth]",NA,NA,"150.00000000","700.00000000","South America",NA,NA,NA,NA,NA,NA,NA,"84-60",NA
"484","2020-10-23 10:46:00-03","MO","MOBOT","607558","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","A.P.G. de Faria",NA,NA,"Julian A. Steyermark|Bruce K. Holst","Venezuela","Amazonas",NA,"-65.5166667","3.7166667",NA,"1",NA,NA,NA,"Steyermark 130896",NA,NA,NA,"slopes",NA,NA,"1140.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
