"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","infraspecificEpithet","scientificNameAuthorship","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","sex","class","relatedCatalogItem","minimumDepthInMeters","maximumDepthInMeters","individualCount","eventTime","fieldNumber"
"947","2021-01-26 13:58:41-03","IMA","MAC","63199","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","M.C.S.Mota; M.W.T.Silva; C.Panerare","12580",NA,"Brasil","Alagoas","RVS do Craunã e do Padre, Sopé do Morro do Craunã.",NA,NA,"Árvore ca. 5 m de alt. Frutos verdes e roxos.; Caatinga.","MAC0063199","2014","11","22","-38.487619","-9.446858","-38.487619","-9.446858",NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","MAC0063199","M.C.S.Mota","Água Branca",NA,NA,NA,NA,NA,"2014","11","22",NA,NA,NA,NA,NA,NA,NA,NA
"948","2021-01-26 13:58:41-03","IMA","MAC","9929","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","R.P.Lyra-Lemos; et al.","4056",NA,"Brasil","Alagoas","AL-101 S, A cerca de 3km do entroncamento das AL's-101 e 215, vegetação sobre cordões litorâneos, próximo à praia.",NA,NA,"Arvoreta ca. de 1m de alt. Frutos jovens.; Restinga arbustiva-arbórea","MAC0009929","1998","12","01","-35.932272","-9.835539","-35.932272","-9.835539",NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","MAC0009929","F.Cavalcante","Marechal Deodoro",NA,NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"949","2021-01-26 14:12:58-03","CPACT","ECT","7813","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","R.M.Heck; C.B.Lima","2436",NA,"Brasil","Rio Grande do Sul","Propriedade da Elma. Localidade de Passo da Canoa.",NA,NA,NA,"ECT0007813","2016","05","02","-52.979167","-31.6075","52º58'45''W","31º36'27''S","Embryophyta",NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"D.R.Vahl","Piratini","219","219",NA,NA,NA,"2020","01","28",NA,NA,NA,NA,NA,NA,NA,NA
"950","2021-01-26 14:12:58-03","CPACT","ECT","7988","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","R.M.Heck; C.B.Lima","2162",NA,"Brasil","Rio Grande do Sul","Propriedade do Renato. Localidade de Passo do Tigre.",NA,NA,NA,"ECT0007988","2016","03","02","-53.753611","-31.616944","53º45'13''W","31º37'1''S","Embryophyta",NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"D.R.Vahl","Candiota","164","164",NA,NA,NA,"2020","01","30",NA,NA,NA,NA,NA,NA,NA,NA
"951","2021-01-26 14:12:58-03","CPACT","ECT","6734","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","C.B.Lima","115",NA,"Brasil","Rio Grande do Sul","Propriedade da família do Cláudio.",NA,NA,NA,"ECT0006734","2014","10","01","-52.536944","-31.708333","52º32'13''W","31º42'30''S","Embryophyta",NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"M.V.Ribeiro","Capão do Leão","69","69",NA,NA,NA,"2014","10","01",NA,NA,NA,NA,NA,NA,NA,NA
"952","2021-01-26 14:12:58-03","CPACT","ECT","7642","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","R.M.Heck; C.B.Lima","785",NA,"Brasil","Rio Grande do Sul","Propriedade do Seu Umberto. Localidade de Alto Alegre.",NA,NA,NA,"ECT0007642","2015","12","02","-52.828889","-31.725278","52º49'44''W","31º43'31''S","Embryophyta",NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"D.R.Vahl","Cerrito","128","128",NA,NA,NA,"2020","01","27",NA,NA,NA,NA,NA,NA,NA,NA
"953","2021-01-26 14:12:58-03","CPACT","ECT","8093","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","R.M.Heck; C.B.Lima","2942",NA,"Brasil","Rio Grande do Sul","Propriedade da Dona Neima. Localidade de São Luiz. Coordenadas geográficas obtidas secundariamente, a partir dos dados de localidade, sede do município.",NA,NA,NA,"ECT0008093","2016","06","16","-53.3775","-32.560833","53º22'39''W","32º33'39''S","Embryophyta",NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"D.R.Vahl","Jaguarão","21","21",NA,NA,NA,"2020","01","31",NA,NA,NA,NA,NA,NA,NA,NA
"954","2021-01-26 14:12:58-03","CPACT","ECT","8586","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","C.B.Lima; R.M.Heck","2016",NA,"Brasil","Rio Grande do Sul","Propriedade da Orondina. Localidade de Estrada São Miguel.",NA,NA,NA,"ECT0008586","2016","02","17","-53.194722","-33.280833","53º11'41''W","33º16'51''S","Embryophyta",NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"D.R.Vahl","Santa Vitória do Palmar","12","12",NA,NA,NA,"2020","02","05",NA,NA,NA,NA,NA,NA,NA,NA
"955","2021-01-26 14:12:58-03","CPACT","ECT","7662","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","C.B.Lima; R.M.Heck","805",NA,"Brasil","Rio Grande do Sul","Propriedade de Aní. Localidade do Passo da Divisa.",NA,NA,NA,"ECT0007662","2015","12","16","-52.765556","-31.807778","52º45'56''W","31º48'28''S","Embryophyta",NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"D.R.Vahl","Cerrito","57","57",NA,NA,NA,"2020","01","27",NA,NA,NA,NA,NA,NA,NA,NA
"956","2021-01-26 14:12:58-03","CPACT","ECT","8762","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","R.M.Heck; C.B.Lima","2655",NA,"Brasil","Rio Grande do Sul","Propriedade da Dona Tereza e do Seu Cirilo. Localidade de Arroio do Padre. Coordenadas geográficas obtidas secundariamente, a partir dos dados de localidade, sede do município.",NA,NA,NA,"ECT0008762","2016","05","16","-52.4225","-31.443333","52º25'21''W","31º26'36''S","Embryophyta",NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"D.R.Vahl","Arroio do Padre","292","292",NA,NA,NA,"2020","02","05",NA,NA,NA,NA,NA,NA,NA,NA
"957","2021-01-26 14:12:58-03","CPACT","ECT","7842","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","R.M.Heck; C.B.Lima","2292",NA,"Brasil","Rio Grande do Sul","Propriedade de Simeão Barbosa. Coordenadas geográficas obtidas secundariamente, com base nos dados de localidade, sede do município.",NA,NA,NA,"ECT0007842","2016","03","30","-53.380556","-31.575833","53º22'50''W","31º34'33''S","Embryophyta",NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"D.R.Vahl","Pinheiro Machado","432","432",NA,NA,NA,"2020","01","29",NA,NA,NA,NA,NA,NA,NA,NA
"958","2021-01-26 14:12:58-03","CPACT","ECT","7864","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","R.M.Heck; C.B.Lima","2314",NA,"Brasil","Rio Grande do Sul","Propriedade de Josi Teixeira Garcia.",NA,NA,NA,"ECT0007864","2016","03","30","-53.531667","-31.376667","53º31'54''W","31º22'36''S","Embryophyta",NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"D.R.Vahl","Pinheiro Machado","399","399",NA,NA,NA,"2020","01","29",NA,NA,NA,NA,NA,NA,NA,NA
"959","2021-01-26 14:12:58-03","CPACT","ECT","7044","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","R.M.Heck; C.B.Lima","550",NA,"Brasil","Rio Grande do Sul","Propriedade de João Nogueira. Localidade da Colônia Santa Helena.",NA,NA,NA,"ECT0007044","2015","08","02","-52.1525","-31.591111","52º9'9''W","31º35'28''S","Embryophyta",NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"D.R.Vahl","Pelotas","2","2",NA,NA,NA,"2020","01","20",NA,NA,NA,NA,NA,NA,NA,NA
"960","2021-01-26 14:12:58-03","CPACT","ECT","7346","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","R.M.Heck; C.B.Lima","603",NA,"Brasil","Rio Grande do Sul","Propriedade da Dona Maria Leci. Localidade de Coxilha do Lajeado.",NA,NA,NA,"ECT0007346","2015","09","30","-53.192778","-32.01","53º11'34''W","32º0'36''S","Embryophyta",NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"D.R.Vahl","Herval","246","246",NA,NA,NA,"2020","01","22",NA,NA,NA,NA,NA,NA,NA,NA
"961","2021-01-26 14:12:58-03","CPACT","ECT","6959","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","R.M.Heck; C.B.Lima","722",NA,"Brasil","Rio Grande do Sul","Propriedade da Dona Jurema. Localidade de Rincão da Caneleira.",NA,NA,NA,"ECT0006959","2015","11","25","-52.603056","-31.543333","52º36'11''W","31º32'36''S","Embryophyta",NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"D.R.Vahl","Morro Redondo","176","176",NA,NA,NA,"2020","01","17",NA,NA,NA,NA,NA,NA,NA,NA
"962","2021-01-26 14:12:58-03","CPACT","ECT","7357","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","R.M.Heck; C.B.Lima","615",NA,"Brasil","Rio Grande do Sul","Propriedade do Jamir. Localidade de Passo do Centurião.",NA,NA,NA,"ECT0007357","2015","09","30","-53.676111","-32.238333","53º40'34''W","32º14'18''S","Embryophyta",NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"M.V.Ribeiro","Jaguarão","47","47",NA,NA,NA,"2015","09","30",NA,NA,NA,NA,NA,NA,NA,NA
"963","2021-01-26 14:12:58-03","CPACT","ECT","8455","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","R.M.Heck; C.B.Lima","2691",NA,"Brasil","Rio Grande do Sul","Propriedade da Evandra. Localidade de Passo da Cancela.",NA,NA,NA,"ECT0008455","2016","05","18","-52.184444","-30.950833","52º11'4''W","30º57'3''S","Embryophyta",NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"D.R.Vahl","Cristal","81","81",NA,NA,NA,"2020","02","04",NA,NA,NA,NA,NA,NA,NA,NA
"964","2021-01-26 14:12:58-03","CPACT","ECT","7547","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","C.B.Lima; R.M.Heck","826",NA,"Brasil","Rio Grande do Sul","Propriedade de Boa Ventura. Localidade de Lixiguana.",NA,NA,NA,"ECT0007547","2015","12","02","-52.833056","-31.691667","52º49'59''W","31º41'30''S","Embryophyta",NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"D.R.Vahl","Cerrito","84","84",NA,NA,NA,"2020","01","23",NA,NA,NA,NA,NA,NA,NA,NA
"965","2021-01-26 14:12:58-03","CPACT","ECT","8513","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","R.M.Heck; C.B.Lima","1038",NA,"Brasil","Rio Grande do Sul","Propriedade da Mabel Localidade de Barra do Chuí.",NA,NA,NA,"ECT0008513","2016","02","17","-53.251389","-33.393611","53º15'5''W","33º23'37''S","Embryophyta",NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"D.R.Vahl","Santa Vitória do Palmar","15","15",NA,NA,NA,"2020","02","05",NA,NA,NA,NA,NA,NA,NA,NA
"966","2021-01-26 14:12:58-03","CPACT","ECT","7904","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","R.M.Heck; C.B.Lima","2355",NA,"Brasil","Rio Grande do Sul","Propriedade do Seu Valmir. Localidade de Arroio Mal. Coordenadas gepgráficas obtidas secundariamente, a partir dos dados de localidade, sede do município.",NA,NA,NA,"ECT0007904","2016","04","06","-53.584444","-31.733333","53º35'4''W","31º44'S","Embryophyta",NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"D.R.Vahl","Pedras Altas","313","313",NA,NA,NA,"2020","01","30",NA,NA,NA,NA,NA,NA,NA,NA
"967","2021-01-26 14:12:58-03","CPACT","ECT","7704","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","C.B.Lima; R.M.Heck","916",NA,"Brasil","Rio Grande do Sul","Propriedade da Enilda. Localidade de Palma Matarazo.",NA,NA,NA,"ECT0007704","2016","01","06","-53.005833","-32.013333","53º0'21''W","32º0'48''S","Embryophyta",NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"D.R.Vahl","Pedro Osório","174","174",NA,NA,NA,"2020","01","27",NA,NA,NA,NA,NA,NA,NA,NA
"968","2021-01-26 14:12:58-03","CPACT","ECT","7228","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","R.M.Heck; C.B.Lima","441",NA,"Brasil","Rio Grande do Sul","Povo Novo. Propriedade de Paulo Rodrigues Pereira (Seu Jacaré).",NA,NA,NA,"ECT0007228","2015","04","29","-52.305","-31.928889","52º18'18''W","31º55'44''S","Embryophyta",NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"D.R.Vahl","Rio Grande","16","16",NA,NA,NA,"2020","01","21",NA,NA,NA,NA,NA,NA,NA,NA
"969","2021-01-26 14:12:58-03","CPACT","ECT","8570","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","C.B.Lima; R.M.Heck","1099",NA,"Brasil","Rio Grande do Sul","Propriedade do Vitório. Localidade de Duas Palma.",NA,NA,NA,"ECT0008570","2016","02","17","-53.224722","-33.432222","53º13'29''W","33º25'56''S","Embryophyta",NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"D.R.Vahl","Santa Vitória do Palmar","14","14",NA,NA,NA,"2020","02","05",NA,NA,NA,NA,NA,NA,NA,NA
"970","2021-03-03 13:56:31-03","UFF","NIT","NITw256","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","A.F.N. Brandes","712",NA,"Brasil",NA,NA,NA,NA,"Voucher TF72","NITw00003129","2015","03","12",NA,NA,NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"971","2021-03-03 13:56:31-03","UFF","NIT","NIT801","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","L.G. Quintanilha","106",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"NIT00000800","2012","10","03","-42.2289009094238","-22.8391990661621",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,NA,"Iguaba Grande",NA,NA,"5839","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"972","2021-03-03 13:56:31-03","UFF","NIT","NIT10245","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","T. Fernandes; A. Lobão, A. Brandes, A. Joffily","72",NA,"Brasil","Rio de Janeiro","NEIG-UFF. Floresta Estadual Semidecídua.",NA,NA,"Árvore, 6 m. CAP 68 cm. Látex branco. Folhas glabras, concolores. Frutos roxos arredondados.","NIT00001479","2015","03","12","-42.2289009094238","-22.8391990661621",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"A. Lobão","Iguaba Grande",NA,NA,"5839","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"973","2021-03-03 13:56:31-03","UFF","NIT","NIT10332","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","R. Ribeiro","9",NA,"Brasil","Rio de Janeiro","Município de Niterói, Região Oceânica, Praia do Sossego",NA,NA,"Caule com espinhos. Folhas discolores verdes Habito: Árvore","NIT00001566","2017","08","10","-43.1035995483398","-22.88330078125",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"R. Ribeiro","Niterói",NA,NA,"14785","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"974","2021-02-04 10:30:15-03","UFRPE","HST","11043","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium subsp. obtusifolium","A.M.Miranda","3500",NA,"Brasil","Pernambuco","praia do Bode",NA,NA,"Arbusto ca. 2 m alt; muito ramificado; caule amarronzado; folhas subcrassas; frutos imaturos verdes. Frequente em toda a ilha.","HST011043","1999","06","11",NA,NA,NA,NA,NA,NA,"subsp. obtusifolium","(Roem. & Schult.) T.D.Penn.",NA,"A.M.Miranda","Ilha de Fernando de Noronha",NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"975","2021-02-04 10:30:15-03","UFRPE","HST","11431","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium subsp. obtusifolium","A.M.Miranda","4092",NA,"Brasil","Pernambuco",NA,NA,NA,"Arvoreta ca. 4 m alt., muito ramificada; caule marrom; folhas subcoriáceas; flores com cálice e corola verde-alvacenta; frutos imaturos verdes com cálice persistente marron.","HST011431","2003","06","17",NA,NA,NA,NA,NA,NA,"subsp. obtusifolium","(Roem. & Schult.) T.D.Penn.",NA,"A.M.Miranda","Ilha de Fernando de Noronha",NA,NA,NA,NA,NA,"2003","06","17",NA,NA,NA,NA,NA,NA,NA,NA
"976","2021-02-04 10:30:15-03","UFRPE","HST","9109","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium subsp. obtusifolium","A.M.Miranda","3207",NA,"Brasil","Pernambuco","Morro da Quixaba",NA,NA,"Arvoreta ca. 4 m alt.; ramificada; caule marrom; folhas membranáceas; flores alvacentas. Distribuída por toda ilha.","HST009109","1999","04","08",NA,NA,NA,NA,NA,NA,"subsp. obtusifolium","(Roem. & Schult.) T.D.Penn.",NA,"A.M.Miranda","Ilha de Fernando de Noronha",NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"977","2021-02-04 10:30:15-03","UFRPE","HST","3626","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","G.H.Carvalho","528",NA,"Brasil","Bahia","Sítio Recreio",NA,NA,"Árvore ca. 6 m alt., com látex, espinhos nas pontas dos galhos; flores verdes perfumadas.","HST003626","1971","08","25",NA,NA,NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"A.M.Miranda","Juremal",NA,NA,NA,NA,NA,"2011","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"978","2021-02-04 10:30:15-03","UFRPE","HST","665","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","S.Tavares","665",NA,"Brasil","Ceará",NA,NA,NA,"Árvore. Flores esverdeadas.","HST000665","1961","07","18",NA,NA,NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"A.M.Miranda","Olho D#?#Agua do Vieira",NA,NA,NA,NA,NA,"2011","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"979","2021-02-04 10:30:15-03","UFRPE","HST","11126","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium subsp. obtusifolium","A.M.Miranda; et al.","4016",NA,"Brasil","Pernambuco","subida para VOR",NA,NA,"Arbusto ca. 4 m alt.; muito ramificado; caule amarronzado, espinhoso; folhas membranáceas; flores alvacentas.","HST011126","2002","09","27",NA,NA,NA,NA,NA,NA,"subsp. obtusifolium","(Roem. & Schult.) T.D.Penn.",NA,"A.M.Miranda","Ilha de Fernando de Noronha",NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"980","2021-02-04 10:30:15-03","UFRPE","HST","19637","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","E.Melo; F.França & B.M.Silva","6972",NA,"Brasil","Bahia","ca. 14,5 Km da cidade",NA,NA,"Árvore 5-10 m alt.; folhas coriáceas, discolores; frutos imaturos atropurpureos.","HST019637","2009","10","31","-38.88","-8.869722","38W52'48''","8S52'11''",NA,NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"E.Melo","Rodelas","338","338",NA,NA,NA,"2009","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"981","2021-02-04 10:30:15-03","UFRPE","HST","15462","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","R.P.Lyra-Lemos; Souza,S. et Souza, J.","7015",NA,"Brasil","Alagoas",NA,NA,NA,"Árvore frondoso ca. 10 m alt.; flores brancas; frutos jovens.","HST015462","2002","10","20","-37.4366989135742","-9.74833011627197",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,NA,"Pão de Açucar",NA,NA,"34758","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"982","2021-02-04 10:30:15-03","UFRPE","HST","4000","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","F.B.Ramalho","119",NA,"Brasil","Bahia","Fazenda Riacho Seco",NA,NA,"Árvore ca. 6 m alt.; flores verdes com frutos; madeira espinhosa, látex branco, perfume agradável.","HST004000","1972","06","20","-39.9094009399414","-8.99028015136719",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,NA,"Curaçá",NA,NA,"105662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"983","2021-02-04 10:30:15-03","UFRPE","HST","4002","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","F.B.Ramalho","119",NA,"Brasil","Bahia","Fazenda Riacho Seco",NA,NA,"Árvore mais ou menos 6 m de altura; flores verdes com frutos; madeira espinhosa; látex branco; perfume agradável.","HST004002","1972","05","26","-39.9094009399414","-8.99028015136719",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"A.M.Miranda","Curaçá",NA,NA,"105662","auto",NA,"2011","07","22",NA,NA,NA,NA,NA,NA,NA,NA
"984","2021-02-04 10:30:15-03","UFRPE","HST","4206","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","D.P.Lima","13148",NA,"Brasil","Bahia","Matas da fazenda Melancia",NA,NA,"Árvore ca. 8 m alt. e 25 cm de diâmetro; tem látex, nos galhos apresenta espinhos pontiagudos; flores esverdeadas, com bastante perfume.","HST004206","1973","05","23","-39.9094009399414","-8.99028015136719",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"A.M.Miranda","Curaçá",NA,NA,"105662","auto",NA,"2011","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"985","2021-02-04 10:30:15-03","UFRPE","HST","16334","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","A.C.Rebouças; G. S. Rebouças","s.n.",NA,"Brasil","Bahia",NA,NA,NA,"Árvore ca. 11 m alt.","HST016334","2007","12","28","-43.1618995666504","-14.2672004699707",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"A.M.Miranda","Palmas de Monte Alto",NA,NA,"55598","auto",NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"986","2021-02-04 10:30:15-03","UFRPE","HST","8590","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium subsp. obtusifolium","F.Bandeira; A.R.Jesus","s.n.",NA,"Brasil","Bahia","Ilha de Maré",NA,NA,"Arbustiva. Folhas coriáceas, discolores, glabras, muitas perfumadas, visitada por abelhas; látex alvo. Fruto imaturo verde.","HST008590","1994","10","13","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"subsp. obtusifolium","(Roem. & Schult.) T.D.Penn.",NA,"M.L.Guedes","Salvador",NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"987","2021-02-04 10:30:15-03","UFRPE","HST","13843","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","I.M.M. Sá e Silva; C.F.C.B.R.Almeida; G.R.Almeida","366",NA,"Brasil","Paraíba",NA,NA,NA,"Frutos vináceos maduros. Árvore com cerca de 15m alt.","HST013843","2006","03","28","-36.3628005981445","-7.05721998214722",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"I.C.Dantas","Soledade",NA,NA,"21726","auto",NA,"2006","04","19",NA,NA,NA,NA,NA,NA,NA,NA
"988","2021-02-04 10:30:15-03","UFRPE","HST","5712","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","L.P.Félix; A.M.Miranda, S.A.Lima et M.D.Melo","6700",NA,"Brasil","Pernambuco","Itacuruba",NA,NA,"Árvore ramosa; copa arredondada; ramos acinzentados; folhas abaxialmente cinza-avermelhado; flores alvas, aromáticas.","HST005712","1994","08","24","-38.5685997009277","-8.60111045837402",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"A.Alves-Araújo","Floresta",NA,NA,"87756","auto",NA,"2008","04","18",NA,NA,NA,NA,NA,NA,NA,NA
"989","2021-02-04 10:30:15-03","UFRPE","HST","10338","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","M.V.B. de M.A. Carvalho","183",NA,"Brasil","Pernambuco",NA,NA,NA,NA,"HST010338","2000","08","08","-36.3199996948242","-8.66361045837402",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"A.M.Miranda","Lajedo",NA,NA,"15726","auto",NA,"2001","04","04",NA,NA,NA,NA,NA,NA,NA,NA
"990","2021-03-29 10:07:52-03","UFRPE","HST","2733","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","G.H.Carvalho","51",NA,"Brasil","Pernambuco","Fazenda Volta",NA,NA,"Árvore ca. 8 m alt. e 0,2 m de diâmetro; folhas velhas com face dorsal marrom; flores alvo-esverdeadas com perfume intenso e agradável.","HST002733","1968","09","02","-39.5783004760742","-8.09055995941162",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"A.M.Miranda","Parnamirim",NA,NA,"69919","auto",NA,"2011","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
