"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","relatedCatalogItem","sex"
"95","2021-01-26 14:12:12-03","CPACT","ECT","298","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"D.C.Fonseca; C.C.Moura","41","2014","12","02",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri. Segunda entrada à direita da estrada secundária. Campo rupestre próximo à trilha. Sobre afloramento. Coordenadas geográficas obtidas a partir dos dados de localização, Parque Estadual Biribiri.",NA,NA,NA,"ECT0000298","Embryophyta",NA,"Gardner","ECT0000298","G.Heiden","Diamantina","-43.578611","-18.118889","1095","1095",NA,NA,NA,"2015","01","05","43º34'43''W","18º7'8''S",NA,NA,NA,NA
"96","2021-01-26 14:12:12-03","CPACT","ECT","6249","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"I.M.Silva",NA,"1995","08","01",NA,"Brasil","Minas Gerais","Coordenadas geográficas obtidas a partir dos dados de localidade.",NA,NA,NA,"ECT0006249","Embryophyta",NA,"Gardner","ECT0006249","G.Heiden","Diamantina","-43.6","-18.249444","1113","1113",NA,NA,NA,"2019","04","01","43º36'W","18º14'58''S",NA,NA,NA,NA
"97","2021-01-26 14:12:12-03","CPACT","ECT","6254","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"G.W.A.Fernandes",NA,"1996","04","01",NA,"Brasil","Minas Gerais","Estrada do Cruzeiro. Munícipio e coordenadas geográficas obtidos secundariamente, a partir dos dados de localidade.",NA,NA,NA,"ECT0006254","Embryophyta",NA,"Gardner","ECT0006254","G.Heiden","Diamantina","-43.714167","-18.176111","1139","1139",NA,NA,NA,"2019","04","01","43º42'51''W","18º10'34''S",NA,NA,NA,NA
"98","2021-01-26 14:12:12-03","CPACT","ECT","6300","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"G.W.A.Fernandes",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Estrada Biribiri. Coordenadas geográficas obtidas a partir dos dados de localidade.",NA,NA,NA,"ECT0006300","Embryophyta",NA,"Gardner","ECT0006300","G.Heiden","Diamantina","-43.6","-18.249444","1113","1113",NA,NA,NA,"2019","04","02","43º36'W","18º14'58''S",NA,NA,NA,NA
"99","2021-01-26 14:12:12-03","CPACT","ECT","301","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"G.Heiden; J.R.Pirani | C.M.Siniscalchi | M.F.Devecchi","1628","2011","02","19",NA,"Brasil","Minas Gerais","BR 259, rodovia Gouveia-Diamantina, entre 50-200 m ao S do trevo com a rodovia Datas-Serro, topo do planalto de Diamantina. Campo rupestre, solo arenoso e trechos de couraça laterítica.",NA,NA,NA,"ECT0000301","Embryophyta",NA,"Gardner","ECT0000301","G.Heiden","Gouveia","-43.698056","-19.418611","1250","1250",NA,NA,NA,"2011","02","19","43º41'53''W","19º25'7''S",NA,NA,NA,NA
"100","2020-09-12 05:00:02-03","US","US","1618234","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Y. Mexia","5772","1931","5","6","South America - Neotropics","Brazil","Minas Gerais","Diamantina. Near km. 997.5 of railroad, on overgrown slope",NA,NA,NA,"US01724759",NA,"Asterales","Gardner","US01724759_01",NA,NA,NA,NA,"1260",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"101","2020-09-12 05:00:02-03","US","US","1066971","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica","Isotype","G. Gardner","4908","1842","7",NA,"South America - Neotropics","Brazil","Minas Gerais","Diamond District.",NA,NA,NA,"US00129290",NA,"Asterales","Gardner","US00129290_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"102","2020-09-12 05:00:02-03","US","US","2706055","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"G. Hatschbach & P. Pelanda","27904","1971","2","14","South America - Neotropics","Brazil","Minas Gerais","Rib. das Pedres (mun. Diamantina) Minas Gerais",NA,NA,NA,"US01724769",NA,"Asterales","Gardner","US01724769_01",NA,NA,NA,NA,"1200",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"103","2020-09-12 05:00:02-03","US","US","3656320","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"G. Heiden, J. R. Pirani, C. Siniscalchi & M. Devecchi","1640","2011","2","20","South America - Neotropics","Brazil","Minas Gerais","Brasil. Minas Gerais. Diamantina: Guinda. Estrada Guinda-Sopa, ca. 500 m do perimetro urbano de Guinda. Cerrado e campo rupestre",NA,NA,NA,"US01724757",NA,"Asterales","Gardner","US01724757_01",NA,NA,"-43.6847","-18.2358","1250",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"104","2020-09-12 05:00:02-03","US","US","3649242","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"G. Heiden, J. R. Pirani, C. Siniscalchi & M. Devecchi","1628","2011","2","19","South America - Neotropics","Brazil","Minas Gerais","Brasil. Minas Gerais. Gouveia: BR 259, rodovia Gouveia-Diamantina, entre 50-200 m ao S do trevo com a rodovia Datas-Serro, topo do planalto de Diamantina",NA,NA,NA,"US01724756",NA,"Asterales","Gardner","US01724756_01",NA,NA,"-43.6981","-19.4186","1250",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"105","2020-09-12 05:00:02-03","US","US","2932040","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"G. Hatschbach","44666","1982","3","13","South America - Neotropics","Brazil","Minas Gerais","Banderinha, 3 km N (mun. Diamantina) Minas Gerais",NA,NA,NA,"US01724766",NA,"Asterales","Gardner","US01724766_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"106","2020-09-12 05:00:02-03","US","US","3649179","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"G. Heiden, J. R. Pirani, C. Siniscalchi & M. Devecchi","1629","2011","2","19","South America - Neotropics","Brazil","Minas Gerais","Brasil. Minas Gerais. Gouveia: BR 259, rodovia Gouveia-Diamantina, entre 50-200 m ao S do trevo com a rodovia Datas-Serro, topo do planalto de Diamantina",NA,NA,NA,"US01724755",NA,"Asterales","Gardner","US01724755_01",NA,NA,"-43.6981","-19.4186","1250",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"107","2020-09-12 05:00:02-03","US","US","2922556","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"R. M. King & L. E. Bishop","8531","1981","1","18","South America - Neotropics","Brazil","Minas Gerais","Minas Gerais: 10 Km S of Diamantina, from road to 8 Km W",NA,NA,NA,"US01724762",NA,"Asterales","Gardner","US01724762_01",NA,NA,NA,NA,"1097","1219",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"108","2020-09-12 05:00:02-03","US","US","3656313","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"G. Heiden, J. R. Pirani, C. Siniscalchi & M. Devecchi","1639","2011","2","20","South America - Neotropics","Brazil","Minas Gerais","Brasil. Minas Gerais. Diamantina: Guinda. Estrada Guinda-Sopa, ca. 500 m do perimetro urbano de Guinda. Cerrado e campo rupestre",NA,NA,NA,"US01724758",NA,"Asterales","Gardner","US01724758_01",NA,NA,"-43.6847","-18.2358","1250",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"109","2020-09-12 05:00:02-03","US","US","2796482","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"W. R. Anderson, P. A. Fryxell, S. R. Hill, R. Reis dos Santos & R. Souza","8439","1973","4","9","South America - Neotropics","Brazil","Minas Gerais","Planalto do Brasil. Estado de Minas Gerais. Serra do Espinhaço. 12 km by road W of Diamantina on road to Curvelo",NA,NA,NA,"US01724761",NA,"Asterales","Gardner","US01724761_01",NA,NA,NA,NA,"1450",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"110","2020-09-12 05:00:02-03","US","US","2630876","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"H. S. Irwin, R. Reis dos Santos, R. Souza & S. F. Fonsêca","22074","1969","1","16","South America - Neotropics","Brazil","Minas Gerais","Planalto do Brasil. Estado de Minas Gerais. Serra do Espinhaço. Gallery forest and adjacent cerrado and campo, ca. 25km S.W. of Diamantina on road to Gouveia",NA,NA,NA,"US01724767",NA,"Asterales","Gardner","US01724767_01",NA,NA,NA,NA,"1300",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"111","2020-09-12 05:00:02-03","US","US","3369484","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"G. Hatschbach, M. M. Hatschbach & E. L. Barbosa","68151","1998","7","24","South America - Neotropics","Brazil","Minas Gerais","Rod. MG-259, próximo do trevo para Datas (Mun. Gouveia) Minas Gerais",NA,NA,NA,"US01724760",NA,"Asterales","Gardner","US01724760_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"112","2020-09-12 05:00:02-03","US","US","2922509","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"R. M. King & L. E. Bishop","8524","1981","1","17","South America - Neotropics","Brazil","Minas Gerais","Minas Gerais: 62 Km NW of Serro",NA,NA,NA,"US01724763",NA,"Asterales","Gardner","US01724763_01",NA,NA,NA,NA,"1158",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"113","2020-09-12 05:00:02-03","US","US","3263437","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"B. Maguire, G. Mendes Magalhaes & C. K. Maguire","49141","1960","8","9","South America - Neotropics","Brazil","Minas Gerais","On sandstone just west of Serra, road from Concepcao to Diamantina",NA,NA,NA,"US01724764",NA,"Asterales","Gardner","US01724764_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"114","2020-09-12 05:00:02-03","US","US","3347162","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"T. Grandi & et al.","8065",NA,NA,NA,"South America","Brazil",NA,"Conselheiro Mata - MG",NA,NA,NA,"US01724765",NA,"Asterales","Gardner","US01724765_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"115","2020-09-12 05:00:02-03","US","US","2630873","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"H. S. Irwin, R. Reis dos Santos, R. Souza & S. F. Fonsêca","22843","1969","1","29","South America - Neotropics","Brazil","Minas Gerais","Planalto do Brasil. Estado de Minas Gerais. Serra do Espinhaço. Gallery fprest and adjacent cerrado, ca. 7km N.E. of Diamantina, road to Mendanha",NA,NA,NA,"US01724768",NA,"Asterales","Gardner","US01724768_01",NA,NA,NA,NA,"1300",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"116","2020-09-02 16:20:51-03","Cenargen","CEN","86202","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Maria Aparecida da Silva - IBGE","7667","2012","04","25",NA,"Brasil","MG","Folha SE-23-Z-A. Estrada dos escravos ca. 2 km da cidade em direção ao trevo de Biribiri.","Exsicatas",NA,"CAmpo rupestre próximo a água corrente, subarbusto ca. 0,80 m altura, inflorescência verde-clara, capítulos amarelados, botõesflorais verde-claros. IBGE Nº 75592 - Doação do Herbário IBGE - Reserva Ecológica do IBGE - Plantas do Brasil - Minas Gerais.","CEN00086202",NA,NA,"Gardner","CEN00086202",NA,"DIAMANTINA","-43.55","-18.266666","1170","1170",NA,NA,NA,NA,NA,NA,"-43.55","-18.266666",NA,"1",NA,NA
"117","2021-03-15 18:25:18-03","USP","SPF","208255","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Heiden, G; Pirani, JR; Siniscalchi, CM; Devecchi, MF","1628","2011","02","19",NA,"Brasil","Minas Gerais","BR 259, rodovia Gouveia-Diamantina, entre 50-200 m ao S do trevo com a rodovia Datas-Serro, topo do planalto de Diamantina.",NA,NA,"Arbusto, ca. 1,5 m alt. Folhas verdes, levemente discolores. Brácteas involucrais verde-claras. Flores alvas. Planta pistilada.","SPF00208255",NA,NA,"Gardner",NA,"Heiden, G","Gouveia","-43.698056","-19.418611","1250","1250",NA,NA,NA,"2011","02","17","-43.698056","-19.418611",NA,NA,NA,NA
"118","2021-03-15 18:25:18-03","USP","SPF","207898","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Heiden, G; Pirani, JR; Siniscalchi, CM; Devecchi, MF","1639","2011","02","20",NA,"Brasil","Minas Gerais","Guinda, Estrada Guinda-Sopa, ca. 500 m do perímetro urbano de Guinda.",NA,NA,"Arbusto, ca. 1 m alt. Folhas verdes, levemente discolores. Brácteas involucrais verde-claras. Flores alvas. Planta pistilada.","SPF00207898",NA,NA,"Gardner",NA,"Heiden, G","Diamantina","-43.684722","-18.235833","1250","1250",NA,NA,NA,"2011","02","17","-43.684722","-18.235833",NA,NA,NA,NA
"119","2021-03-15 18:25:18-03","USP","SPF","207908","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Heiden, G; Pirani, JR; Siniscalchi, CM; Devecchi, MF","1640","2011","02","20",NA,"Brasil","Minas Gerais","Guinda, Estrada Guinda-Sopa, ca. 500 m do perímetro urbano de Guinda.",NA,NA,"Arbusto, ca. 1 m alt. Folhas verdes, levemente discolores. Brácteas involucrais verde-claras. Flores creme. Planta estaminada.","SPF00207908",NA,NA,"Gardner",NA,"Heiden, G","Diamantina","-43.684722","-18.235833","1250","1250",NA,NA,NA,"2011","02","17","-43.684722","-18.235833",NA,NA,NA,NA
"120","2019-11-13 11:16:03-03","USP","SPF","216889","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Delfini, C","440","2012","05","13",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"SPF00216889",NA,NA,"Gardner",NA,"Heiden, G","Gouveia","-44.1575","-18.288333","1343","1343",NA,NA,NA,"2017","10",NA,"-44.1575","-18.288333",NA,NA,NA,NA
"121","2019-11-13 11:16:03-03","USP","SPF","211576","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Souza, VC","28372","2002","02","25",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"SPF00211576",NA,NA,"Gardner",NA,"Heiden, G","Diamantina","-43.593611","-18.216944","1300","1300",NA,NA,NA,"2014","07",NA,"-43.593611","-18.216944",NA,NA,NA,NA
"122","2019-11-13 11:16:03-03","USP","SPF","214905","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Loeuille, B","607","2012","04","25",NA,"Brasil","Minas Gerais","Estrada MG 220, Diamantina#?#Conselheiro Mata, a 4 km da Rodovia BR 367, margem esquerda.",NA,NA,NA,"SPF00214905",NA,NA,"Gardner",NA,"Heiden, G","Diamantina","-43.712361","-18.276222","1405","1405",NA,NA,NA,"2015","06","18","-43.712361","-18.276222",NA,NA,NA,NA
"123","2019-11-13 11:16:03-03","USP","SPF","216753","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Aparecida da Silva, M","7667","2012","04","25",NA,"Brasil","Minas Gerais","Herbário IBGE- Reserva Ecológica do IBGE",NA,NA,NA,"SPF00216753",NA,NA,"Gardner",NA,"Heiden, G","Diamantina","-43.55","-18.266667","1170","1170",NA,NA,NA,"2017","10",NA,"-43.55","-18.266667",NA,NA,NA,NA
"124","2019-11-13 11:16:03-03","USP","SPF","216815","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Franco, IM","1168","2012","07","05",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri",NA,NA,NA,"SPF00216815",NA,NA,"Gardner",NA,"Anônimo","Diamantina","-43.595833","-18.195083","1418","1418",NA,NA,NA,NA,NA,NA,"-43.595833","-18.195083",NA,NA,NA,NA
"125","2019-11-13 11:16:03-03","USP","SPF","216853","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Marques, D","1266","2013","08","02",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri",NA,NA,NA,"SPF00216853",NA,NA,"Gardner",NA,"Anônimo","Diamantina","-43.583889","-18.205",NA,NA,NA,NA,NA,NA,NA,NA,"-43.583889","-18.205",NA,NA,NA,NA
"126","2021-03-15 18:25:18-03","USP","SPF","208114","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Heiden, G; Pirani, JR; Siniscalchi, CM; Devecchi, MF","1629","2011","02","19",NA,"Brasil","Minas Gerais","BR 259, rodovia Gouveia-Diamantina, entre 50-200 m ao S do trevo com a rodovia Datas-Serro, topo do planalto de Diamantina.",NA,NA,"Arbusto, ca. 1,5 m alt. Folhas verdes, levemente discolores. Brácteas involucrais verde-claras. Flores creme. Planta estaminada.","SPF00208114",NA,NA,"Gardner",NA,"Heiden, G","Gouveia","-43.698056","-19.418611","1250","1250",NA,NA,NA,"2011","02","17","-43.698056","-19.418611",NA,NA,NA,NA
"127","2019-11-13 11:16:03-03","USP","SPF","220806","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Verdi, M","6784","2014","02","09",NA,"Brasil","Minas Gerais","Área de Proteção Ambiental das Águas Vertentes, Serra as margens da estrada para São Gonçalo do Rio das Pedras, a 2 km de Milho Verde.",NA,NA,NA,"SPF00220806",NA,NA,"Gardner",NA,"Heiden, G","Serro","-43.488333","-18.449167","1185","1185",NA,NA,NA,"2014","03","27","-43.488333","-18.449167",NA,NA,NA,NA
"128","2019-11-13 11:16:03-03","USP","SPF","49136","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Harley, RM","24176","1987","02","14",NA,"Brasil","Bahia","Arredores da cidade no caminho para a Capelinha.",NA,NA,NA,"SPF00049136",NA,NA,"Gardner",NA,"Oliveira-Deble, AS","Piatã","-41.7728004455566","-13.1519002914429",NA,NA,"41184","auto",NA,"2007","10",NA,NA,NA,NA,NA,NA,NA
"129","2019-11-13 11:16:03-03","USP","SPF","211526","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Souza, VC","12040","1996","07","06",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"SPF00211526",NA,NA,"Gardner",NA,"Heiden, G","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,"2010","11",NA,NA,NA,NA,NA,NA,NA
"130","2019-11-13 11:16:03-03","USP","SPF","216884","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Sakuragui, CM","145","1990","08","04",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"SPF00216884",NA,NA,"Gardner",NA,"Heiden, G","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,"2017","10",NA,NA,NA,NA,NA,NA,NA
"131","2019-10-07 09:11:09-03","UEFS","HUEFS","11290","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Ganev, W.","847","1992","08","13",NA,"Brasil","Bahia",NA,NA,NA,NA,"HUEFS0011290","Angiospermae","Asterales","Gardner","HUEFS0011290","G.Heiden","Mucugê","-41.566667","-13.3","1220","1220",NA,NA,"Asteranae","2009","06",NA,"41W34'","13S18'",NA,NA,NA,NA
"132","2019-10-07 09:11:09-03","UEFS","HUEFS","124449","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Miranda, E.B.","1035","2007","08","29",NA,"Brasil","Minas Gerais","Guinda Ca. 2 km após Guinda, entre pedras.",NA,NA,"Campo rupestre ao lado da estrada.","HUEFS0124449","Angiospermae","Asterales","Gardner","HUEFS0124449","G.Heiden","Diamantina","-43.683889","-18.247222","1409","1409",NA,NA,"Asteranae","2009","06",NA,"43W41'2''","18S14'50''",NA,NA,NA,NA
"133","2019-10-07 09:11:09-03","UEFS","HUEFS","242278","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Bautista, H.P.","2716","1998","09","19",NA,"Brasil","Minas Gerais","Serra do Espinhaço.",NA,NA,"Campos gerais.","HUEFS0242278","Angiospermae","Asterales","Gardner","HUEFS0242278",NA,"Diamantina","-43.6002998352051","-18.2493991851807","920","920","101169","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-09-04 19:36:51-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica","Type [status unknown]","G. Gardner","4908",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-04-21 18:34:45-03","F","FMNH-SEEDPLANTS","V0364938F","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica","Isotype","G. Gardner","4908",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0364938F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-08-16 16:07:34-03","F","FMNH-SEEDPLANTS","V0502955F","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"W. R. Anderson","8439","1973","4","9","South America","Brazil",NA,NA,NA,NA,NA,"V0502955F","Spermatophyta",NA,NA,NA,"G. M. Barroso",NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-08-16 16:07:35-03","F","FMNH-SEEDPLANTS","V0502956F","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"A. P. Duarte & G. M. Barroso","8534","1964","11","22","South America","Brazil",NA,NA,NA,NA,NA,"V0502956F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-08-16 16:07:35-03","F","FMNH-SEEDPLANTS","V0502957F","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"B. Maguire et al.","49141","1960","8","9","South America","Brazil",NA,NA,NA,NA,NA,"V0502957F","Spermatophyta",NA,NA,NA,"J. F. Pruski",NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-08-16 16:07:36-03","F","FMNH-SEEDPLANTS","V0502958F","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Y. Mexía","5772","1931","5","6","South America","Brazil",NA,NA,NA,NA,NA,"V0502958F","Spermatophyta",NA,NA,NA,"L. B. Smith",NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-08-16 16:07:36-03","F","FMNH-SEEDPLANTS","V0502959F","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"D. A. Romariz","59705","1947","3","1","South America","Brazil",NA,NA,NA,NA,NA,"V0502959F","Spermatophyta",NA,NA,NA,"G. M. Barroso",NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-08-16 16:07:36-03","F","FMNH-SEEDPLANTS","V0502960F","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"A. C. Brade","13560","1934","6",NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0502960F","Spermatophyta",NA,NA,NA,"G. M. Barroso",NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-08-16 16:07:37-03","F","FMNH-SEEDPLANTS","V0502961F","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"H. S. Irwin et al.","22843","1969","1","29","South America","Brazil",NA,NA,NA,NA,NA,"V0502961F","Spermatophyta",NA,NA,NA,"G. M. Barroso",NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-08-16 16:07:38-03","F","FMNH-SEEDPLANTS","V0502962F","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"H. S. Irwin et al.","22074","1969","1","16","South America","Brazil",NA,NA,NA,NA,NA,"V0502962F","Spermatophyta",NA,NA,NA,"G. M. Barroso",NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-04-29 16:29:30-03","UFVJM","HDJF","459","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Dias, LG","s.n.","2011","06",NA,"Southern America","Brasil","Minas Gerais","Parque Estadual do Biribiri. BR 367.",NA,NA,NA,"HDJF000459","Dicotyledoneae",NA,"Gardner","HDJF000459_01","Oliveira, PA","Diamantina","-43.590278","-18.201944",NA,NA,NA,NA,NA,NA,NA,NA,"-43.590278","-18.201944",NA,NA,NA,NA
"145","2020-04-29 16:29:30-03","UFVJM","HDJF","5635","PreservedSpecimen","Plantae","Asteraceae","Baccharis","elliptica","Baccharis elliptica",NA,"Chaves, DA","148","2013","12","20","Southern America","Brasil","Minas Gerais","Cadeia do Espinhaço: Diamantina, 20 Km sentido Gouveia",NA,NA,NA,"HDJF005635","Dicotyledoneae",NA,"Gardner","HDJF005635_01","Heiden, G",NA,"-43.683883","-18.359","1377","1377",NA,NA,NA,"2015","08","12","-43.683883","-18.359",NA,NA,NA,NA
