"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","yearIdentified","monthIdentified","dayIdentified","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","recordedBy","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"513","2020-12-11 11:39:29-03","UFMG","BHCB","200126","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.",NA,NA,NA,"2018","12","06","Brasil","Minas Gerais","Barão de Cocais","-43.394444","-19.844444","-43.394444","-19.844444","BHCB200126",NA,NA,"Mendes, MS","s.n.","Cocais","710","710","Árvore; Floresta Estacional Semidecidual em Estágio Médio de Regeneração","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2020-12-11 11:39:29-03","UFMG","BHCB","200127","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.",NA,NA,NA,"2018","12","04","Brasil","Minas Gerais","Barão de Cocais","-43.394444","-19.844444","-43.394444","-19.844444","BHCB200127",NA,NA,"Mendes, MS","s.n.","Cocais","710","710","Árvore; Floresta Estacional Semidecidual em Estágio Médio de Regeneração","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2020-12-11 11:39:29-03","UFMG","BHCB","200128","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.",NA,NA,NA,"2018","10","30","Brasil","Minas Gerais","Barão de Cocais","-43.396111","-19.827222","-43.396111","-19.827222","BHCB200128",NA,NA,"Rezende, SG","7206","Cocais","660","660","Árvore; Floresta Estacional Semidecidual em Estágio Médio de Regeneração","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2020-12-11 11:39:29-03","UFMG","BHCB","200129","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.",NA,NA,NA,"2018","10","30","Brasil","Minas Gerais","Barão de Cocais","-43.396389","-19.830833","-43.396389","-19.830833","BHCB200129",NA,NA,"Rezende, SG","7207","Cocais","700","700","Árvore; Floresta Estacional Semidecidual em Estágio Médio de Regeneração","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2020-12-11 11:39:29-03","UFMG","BHCB","200130","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.",NA,NA,NA,"2018","10","31","Brasil","Minas Gerais","Barão de Cocais","-43.395556","-19.836667","-43.395556","-19.836667","BHCB200130",NA,NA,"Rezende, SG","7208","Cocais","660","660","Árvore; Floresta Estacional Semidecidual em Estágio Médio de Regeneração","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2020-12-11 11:39:29-03","UFMG","BHCB","200131","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.",NA,NA,NA,"2018","11","06","Brasil","Minas Gerais","Barão de Cocais","-43.4075","-19.846389","-43.4075","-19.846389","BHCB200131",NA,NA,"Rezende, SG","7209","Cocais","690","690","Árvore; Floresta Estacional Semidecidual em Estágio Médio de Regeneração","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2020-12-11 11:39:29-03","UFMG","BHCB","200132","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.",NA,NA,NA,"2018","11","13","Brasil","Minas Gerais","Barão de Cocais","-43.4075","-19.845556","-43.4075","-19.845556","BHCB200132",NA,NA,"Rezende, SG","7210","Cocais","670","670","Árvore; Floresta Estacional Semidecidual em Estágio Médio de Regeneração","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2020-12-11 11:39:29-03","UFMG","BHCB","99957","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2001","06",NA,"1994","11","14","Brasil","São Paulo","Itararé","-49.263056","-24.261667","-49.263056","-24.261667","BHCB032737",NA,NA,"Souza, VC de; Miyagi, PH; Souza, JP; Nakagomi, MY","7362","Estrada Itararé - Bonsucesso, Fazenda Santa Maria do Espinho.",NA,NA,"Flora fanerogâmica do estado de São Paulo.; Arbusto, ca. 3 m alt.; botões ferrugíneos; corola e estames alvos.; Beira da mata. Campo natural com banhado e mata ciliar adjacentes","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2020-12-11 11:39:29-03","UFMG","BHCB","106209","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2007",NA,NA,"2006","10","24","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"BHCB032769",NA,NA,"Silva, JM; Sampaio, D; Coutinho, APS","5155","Chaminé",NA,NA,"Árvore, 8m, flor alva; Floresta atlântica","Dicotyledon",NA,"Southern America",NA,NA,"45291","auto",NA,NA,NA,NA,NA
"522","2020-12-11 11:39:29-03","UFMG","BHCB","190350","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2011",NA,NA,"2005","11","09","Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,"BHCB190350",NA,NA,"Antunes, K; Matozinhos, CN; Abreu, NL; Souza, FS; Viana, PL","188","Funil., Trilha para o ninho da égua.",NA,NA,"Arbusto, em campo de solo quartizítico. Tricomas ferrugíneos na face abaxial da folha e nos botões florais.","Dicotyledon",NA,"Southern America",NA,NA,"20815","auto",NA,NA,NA,NA,NA
"523","2020-12-11 11:39:29-03","UFMG","BHCB","63700","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2014",NA,NA,"2002","02","16","Brasil","Minas Gerais","Barroso","-43.9757995605469","-21.1868991851807",NA,NA,"BHCB032728",NA,NA,"Assis, LCS","454","Mata do Baú",NA,NA,"Árvore, ca. 6m. Tronco amarronzado, folhas discolores, frutos verdes imaturos frequente; Borda da mata","Dicotyledon",NA,"Southern America",NA,NA,"7934","auto",NA,NA,NA,NA,NA
"524","2020-12-11 11:39:29-03","UFMG","BHCB","105313","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2007","02",NA,"2007","02","01","Brasil","Minas Gerais","Mariana","-43.4160995483398","-20.377799987793",NA,NA,"BHCB032766",NA,NA,"Mota, RC da","3291","Mina de Alegria",NA,NA,"Arvoreta; flores creme; Campo rupestre","Dicotyledon",NA,"Southern America",NA,NA,"33524","auto",NA,NA,NA,NA,NA
"525","2020-12-11 11:39:29-03","UFMG","BHCB","71213","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2014",NA,NA,"1966","08","04","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"BHCB032731",NA,NA,"Hatschbach, G","14562","Morro Mãe Catira, Encosta","1100","1100","Arvoreta, fruto vermelho; Matinha nebular","Dicotyledon",NA,"Southern America",NA,NA,"30514","auto",NA,NA,NA,NA,NA
"526","2020-12-11 11:39:29-03","UFMG","BHCB","14538","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2014",NA,NA,"1987","04","08","Brasil","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,"BHCB032706",NA,NA,"Andrade, PM de; et al.","928","Parque Estadual do Ibitipoca",NA,NA,"Frutos verdes. Árvore, 5m; Mata Pluvial Montana","Dicotyledon",NA,"Southern America",NA,NA,"30417","auto",NA,NA,NA,NA,NA
"527","2020-12-11 11:39:29-03","UFMG","BHCB","110075","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2007",NA,NA,"2007","04","23","Brasil","Santa Catarina","Vidal Ramos","-49.3558006286621","-27.3918991088867",NA,NA,"BHCB032929",NA,NA,"Sevegnani, L; Gasper, AL de","s.n.","Próximo à rodovia",NA,NA,"Área de pasto","Dicotyledon",NA,"Southern America",NA,NA,"21797","auto",NA,NA,NA,NA,NA
"528","2020-12-11 11:39:29-03","UFMG","BHCB","34124","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2014","08","12","1996","01","17","Brasil","Santa Catarina","Campo Alegre","-49.2655982971191","-26.1924991607666",NA,NA,"BHCB012410","BHCB012410",NA,"Ribas, OS; Barbosa, E; Silva, LBP","998","Rodeio Grande",NA,NA,"Arvoreta, 4m, frutos imaturos; Mata de galeria do Rio Negro","Dicotyledon",NA,"Southern America",NA,NA,"37493","auto",NA,NA,NA,NA,NA
"529","2020-12-11 11:39:29-03","UFMG","BHCB","71771","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2014","08","12","2001","01","16","Brasil","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,"BHCB012409","BHCB012409",NA,"Ribas, OS; Barbosa, E","3151","Serra da Bocaina",NA,NA,"Arvoreta, 3m, flor alva; Mata da encosta do morro","Dicotyledon",NA,"Southern America",NA,NA,"61623","auto",NA,NA,NA,NA,NA
"530","2020-12-11 11:39:29-03","UFMG","BHCB","97179","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2005",NA,NA,"2005","04","21","Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,"BHCB032734",NA,NA,"Antunes, K; et al.","158","Serra Negra, Trilha para Cachoeira do Marciano.","1300","1300","Arbusto, aprox. 2m no campo rupestre. Frutos maduros magentos-negros. Muito frequente.","Dicotyledon",NA,"Southern America",NA,NA,"20815","auto",NA,NA,NA,NA,NA
"531","2020-12-11 11:39:29-03","UFMG","BHCB","44638","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pulchra","Myrcia pulchra","(O.Berg) Kiaersk.","2014","08","12","1993","01","15","Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,"BHCB018110",NA,NA,"Silva, JM; Santos, EP","1222","Serra São Luis",NA,NA,"Arbusto, 2m, flor alvacenta.; Zona de campo, borda da Cuesta devoniana","Dicotyledon",NA,"Southern America",NA,NA,"27346","auto",NA,NA,NA,NA,NA
"532","2020-12-11 11:39:33-03","UFMG","BHCB","139963","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2010","05","27","2009","02","02","Brasil","Minas Gerais","Nova Lima","-44.033333","-20.066667","-44.033333","-20.066667","BHCB032751",NA,NA,"Carmo, FF","5096","PE Rola Moça/C1","1450","1450","Coletado em borda de capão. Afloramento de canga","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2020-12-11 11:39:33-03","UFMG","BHCB","125810","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2009","04","22","2009","04","22","Brasil","Minas Gerais","Itabirito","-43.581167","-20.238056","-43.581167","-20.238056","BHCB032741",NA,NA,"Carmo, FF","4419","Serra de Capanema, C2.","1807","1807","Coletado em fendas e depressões. Afloramento de canga.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2020-12-11 11:39:33-03","UFMG","BHCB","116467","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.",NA,NA,NA,"2008","02","10","Brasil","Minas Gerais","Rio Acima","-43.683111","-20.093806","-43.683111","-20.093806","BHCB032948",NA,NA,"Carmo, FF; Cotta, L","2255","Serra do Gandarela, C1.","1624","1624","Coletado em fendas e depressões na rocha. Afloramento de canga","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2020-12-11 11:39:33-03","UFMG","BHCB","149149","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2011","03",NA,"2011","01","14","Brasil","Minas Gerais","Santa Bárbara","-49.689478","-20.050928","-49.689478","-20.050928",NA,NA,NA,"Tameirão Neto, E; Mansur, T","5011","Serra Gandarela, Projeto Mina Apolo","1596","1596","Transição entre o campo rupestre sobre canga couraçada e a floresta estacional semidecidual, arbustivo (1,2m)","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2020-12-11 11:39:33-03","UFMG","BHCB","125793","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2009","04","01","2009","04","01","Brasil","Minas Gerais","Moeda","-43.937528","-20.332361","-43.937528","-20.332361","BHCB032740",NA,NA,"Carmo, FF","183","Marinho da Serra, C2.","1544","1544","Coletado em fendas e depressões na rocha. Afloramento de canga.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2020-12-11 11:39:33-03","UFMG","BHCB","136396","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.",NA,NA,NA,"2010","03","09","Brasil","Minas Gerais","Alto Caparaó","-41.795833","-20.434778","-41.795833","-20.434778",NA,NA,NA,"Bünger, MO; Fernandes, AC; Silva, MH; Ribeiro, ASS","468","Parque Nacional do Caparaó, Trilha Pico da Bandeira - Terreirão. Campo sobre afloramento.","2890","2890","Arvoreta com 1,8m alt. Frutos imaturos castanho-esverdeados.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2020-12-11 11:39:33-03","UFMG","BHCB","143244","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.",NA,NA,NA,"2010","09","25","Brasil","Minas Gerais","Alto Caparaó","-41.835278","-20.409167","-41.835278","-20.409167","BHCB013609","BHCB013609",NA,"Machado, TM; Stehmann, JR; Martins da Costa, I","199","Parque Nacional do Caparaó, Vale Encantado, no leito do rio.","194","194","Árvore, ca. 2,50m. Flores brancas, frutos arroxeados.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2020-12-11 11:39:33-03","UFMG","BHCB","156172","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.",NA,NA,NA,"2012","02",NA,"Brasil","Minas Gerais","Conceição do Mato Dentro","-43.431667","-18.907778","-43.431667","-18.907778",NA,NA,NA,"Paiva, JAM","s.n.","Cava do Sapo","950","950",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2020-12-11 11:39:33-03","UFMG","BHCB","156663","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2012","03","20","2008","01","14","Brasil","Minas Gerais","Moeda","-43.938056","-20.348333","-43.938056","-20.348333","BHCB013608","BHCB013608",NA,"Carmo, FF","1576","Marinho da Serra, C1. Borda de capão. Afloramento de canga.","154","154",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2020-12-11 11:39:33-03","UFMG","BHCB","165495","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2014","03",NA,"2013","02","07","Brasil","Minas Gerais","Barão de Cocais","-43.5775","-20.018333","-43.5775","-20.018333",NA,NA,NA,"Souza, FS; Tomich, S; Miranda, E; Machado, TM","2505","Mina do Baú, Litotipo: Canga: fragmento de rocha cimentados por limonita.","1134","1134","Arbusto em Campo Rupestre Ferruginoso Arbustivo, frutos imaturos verdes. Projeto Lacunas do Conhecimento.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2020-12-11 11:39:33-03","UFMG","BHCB","168081","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2018","08","02","2013","04","14","Brasil","Minas Gerais","Ouro Preto","-43.550556","-20.233056","-43.550556","-20.233056","BHCB048715",NA,NA,"Miranda, E; Tomich, S; Machado, TM; Souza, FS","396","Mina de Conta História, Litotipo: Hematita compacta e friável.","1555","1555","Projeto Lacunas do Conhecimento.; Arbusto.; Campo Rupestre Ferruginoso Arbustivo.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2020-12-11 11:39:33-03","UFMG","BHCB","145840","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2010","09",NA,"2010","08","05","Brasil","Minas Gerais","Caeté","-43.684167","-20.089167","-43.684167","-20.089167",NA,NA,NA,"Mansur, T; Tameirão Neto, E","108",NA,"1640","1640","Campo rupestre sobre canga","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2020-12-11 11:39:33-03","UFMG","BHCB","178840","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2016","06",NA,"2015","09","28","Brasil","Minas Gerais","Ouro Preto","-43.605","-20.197222","-43.605","-20.197222",NA,NA,NA,"Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","839","RPPN Capanema",NA,NA,"Arvoreta; ca. 2,0m alt; botões florais verdes.; Floresta Estacional Semidecidual em vossoroca","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2020-12-11 11:39:33-03","UFMG","BHCB","195859","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.",NA,NA,NA,"2019","02","19","Brasil","Minas Gerais","Catas Altas","-43.416944","-20.137778","-43.416944","-20.137778","BHCB195859",NA,NA,"Rezende, SG","6528","Morro da Água Quente, Mina de Tamanduá","905","980","Arbusto; Campo rupestre sobre canga","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2020-12-11 11:39:33-03","UFMG","BHCB","195860","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.",NA,NA,NA,"2019","02","19","Brasil","Minas Gerais","Catas Altas","-43.418889","-20.134722","-43.418889","-20.134722","BHCB195860",NA,NA,"Rezende, SG","6529","Morro da Água Quente, Mina de Tamanduá","905","980","Arbusto; Campo rupestre sobre canga","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2020-12-11 11:39:33-03","UFMG","BHCB","48431","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","1996","11",NA,"1996","01","11","Brasil","Minas Gerais","Caeté","-43.686406","-19.823072","-43.686406","-19.823072","BHCB014277",NA,NA,"Souza, VC de; Souza, JP; Scalon, VR; Campos, FJ","10085","Serra da Piedade","1520","1520","Arbusto, ca. 1,5 m de altura; folhas jovens ferrugíneas na face inferior; flores alvas.; Campo rupestre.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2020-12-11 11:39:33-03","UFMG","BHCB","50415","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","1997",NA,NA,"1997","05","22","Brasil","Minas Gerais","Santa Bárbara","-43.494444","-20.105","-43.494444","-20.105","BHCB014275",NA,NA,"Mello-Silva, R de; Kawasaki, ML; Rapini, A","1339","Serra do Caraça, Trilha na mata de encosta (com Vanillosmopsis) em direção ao Campo de Fora.","1350","1500","Arvoreta 4 m de altura. Frutos imaturos verdes. Folhas amplexicaules, em ângulo de 45º.; Mata de encosta.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2020-12-11 11:39:33-03","UFMG","BHCB","7461","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","1995",NA,NA,"1986","04","05","Brasil","Minas Gerais","Caeté","-43.666667","-19.816667","-43.666667","-19.816667","BHCB014313",NA,NA,"Paula, JA; et al.","3","Serra da Piedade",NA,NA,"Arbustivo.; Campo rupestre.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2020-12-11 11:39:33-03","UFMG","BHCB","96105","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2019","05",NA,"1995","01","17","Brasil","Espírito Santo","Venda Nova do Imigrante","-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,NA,"Hatschbach, G; et al.","61592",NA,NA,NA,"Arvoreta, 4m, flor alva.; Mata pluvial das margens de córrego.","Dicotyledon",NA,"Southern America",NA,NA,"15909","auto",NA,NA,NA,NA,NA
"551","2020-12-11 11:39:33-03","UFMG","BHCB","87302","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2019","05",NA,"2003","05","09","Brasil","Minas Gerais","Catas Altas","-43.4075012207031","-20.0746994018555",NA,NA,"BHCB050597",NA,NA,"Morais, PO; Lombardi, JA; Mota, RC da; Lima, LR de","146","Caraça, Trilha para a Cascatinha",NA,NA,"Arbusto com 30cm, folhas coriáceas, frutos imaturos amarelos a avermelhados; Mata semidecidua","Dicotyledon",NA,"Southern America",NA,NA,"11966","auto",NA,NA,NA,NA,NA
"552","2020-12-11 11:39:33-03","UFMG","BHCB","17398","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","1998",NA,NA,"1987","06","15","Brasil","Minas Gerais","Caeté","-43.6697006225586","-19.8799991607666",NA,NA,"BHCB032709",NA,NA,"Grandi, TSM","s.n.","Serra da Piedade",NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"22051","auto",NA,NA,NA,NA,NA
"553","2020-12-11 11:39:33-03","UFMG","BHCB","8574","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","1998",NA,NA,"1985","08","15","Brasil","Minas Gerais","Caeté","-43.6697006225586","-19.8799991607666",NA,NA,"BHCB014304",NA,NA,"Paula, JA; Siqueira, JC; Grandi, TSM","138","Serra da Piedade",NA,NA,"Arbustivo.; Campo rupestre.","Dicotyledon",NA,"Southern America",NA,NA,"22051","auto",NA,NA,NA,NA,NA
"554","2020-12-11 11:39:33-03","UFMG","BHCB","12368","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.",NA,NA,NA,"1987","10","27","Brasil","Minas Gerais","Caeté","-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,NA,"Braga, MMN","157","Serra da Piedade, na descida cortando caminho.",NA,NA,"Frutos vermelhos brilhantes. Arbusto, ca. 80cm; Campo rupestre","Dicotyledon",NA,"Southern America",NA,NA,"22051","auto",NA,NA,NA,NA,NA
"555","2020-12-11 11:39:33-03","UFMG","BHCB","28360","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","1995",NA,NA,"1987","05","25","Brasil","Minas Gerais","Santa Bárbara","-43.4152984619141","-19.959400177002",NA,NA,"BHCB032715",NA,NA,"Grandi, TSM; et al.","s.n.","Serra do Caraça",NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"33136","auto",NA,NA,NA,NA,NA
"556","2020-12-11 11:39:33-03","UFMG","BHCB","8189","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","1999","08",NA,"1986","12","10","Brasil","Minas Gerais","Santa Bárbara","-43.4152984619141","-19.959400177002",NA,NA,"BHCB032703",NA,NA,"Atalla, NC","6","Serra do Caraça, Fim da estradinha. Cascatinha",NA,NA,"Arbusto; folhas grandes","Dicotyledon",NA,"Southern America",NA,NA,"33136","auto",NA,NA,NA,NA,NA
"557","2020-12-11 11:39:33-03","UFMG","BHCB","83804","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2014",NA,NA,"1937","08","11","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"BHCB032987",NA,NA,"Barreto, HLM","9082","Serra do Itacolomi",NA,NA,"Arbusto 0,6m. Pouco frequente; Na pedra","Dicotyledon",NA,"Southern America",NA,NA,"44599","auto",NA,NA,NA,NA,NA
"558","2020-12-11 11:39:33-03","UFMG","BHCB","69711","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","subcordata","Myrcia subcordata","DC.","2019","04",NA,"2001","02","13","Brasil","Minas Gerais","Berilo","-42.4655990600586","-16.9517002105713",NA,NA,"BHCB020040",NA,NA,"Tameirão Neto, E","3265","UHE Irapé.",NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"31142","auto",NA,NA,NA,NA,NA
"559","2021-02-11 17:20:43-03","UFPR","UPCB","30905","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(Berg) C.D.Legrand","1997","06",NA,"1997","11","20","Brasil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,"UPCB0021436","UPCB0021436","Guimarães, O.A.","Cervi, A.C.","6059",NA,NA,NA,"Arvoreta, ca. 3m, flor alva. Floresta ..",NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
"560","2021-02-11 17:20:43-03","UFPR","UPCB","11718","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(Berg) C.D.Legrand","1976","01","01","1974","01","14","Brasil","Santa Catarina","Paulo Lopes","-48.6836013793945","-27.9617004394531",NA,NA,"UPCB0021451","UPCB0021451","Legrand, C.D.","Bresolin, A.","1087","Bom Retiro","500","500","Árvore, 15m, flor branca. Mata..",NA,NA,NA,NA,NA,"23385","auto",NA,NA,NA,NA,NA
"561","2021-02-11 17:20:43-03","UFPR","UPCB","19432","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(Berg) C.D.Legrand","1988","01","01","1987","12","29","Brasil","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,"UPCB0023894","UPCB0023894","Hatschbach, G.","Kummrow, R.","2980","BR 376, km 39",NA,NA,"Árvore, 4m. Mata de Araucaria..",NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA
"562","2021-02-11 17:20:43-03","UFPR","UPCB","10375","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","breviramis","Myrcia breviramis","(Berg) C.D.Legrand","1977","08",NA,"1975","12","29","Brasil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,"UPCB0023900","UPCB0023900","Hatschbach, G.","Kummrow, R.","1006","Cercadinho",NA,NA,"Árvore, 8m, flor alva, estames alvos. Mata..",NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA
