"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"298","2020-04-27 16:10:45-03","UFES","VIES","5895","S","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Martins, M.L.L.; Pereira, O.J.","1991","05","29",NA,"Brasil",NA,NA,NA,"VIES005895","56",NA,NA,"O.Berg","Giaretta, A.O.","Espírito Santo","Campus da UFES.","VIES005895","Vitória","-40.3377990722656","-20.3194007873535",NA,NA,"15291","auto","2012",NA,NA,"06",NA,NA,NA,NA,NA,NA
"299","2020-04-27 16:10:43-03","UFES","VIES","10407","S","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Faria, J.E.Q.; Miranda, S.C.; Silva Júnior, M.C.; Souza, F.C. & Pinto J.R.R.","2009","02","04",NA,"Brasil",NA,NA,NA,"VIES010407","411",NA,NA,"O.Berg","Faria, J.E.Q.","Goiás","Fazenda Estância Quinta da Serra.","VIES010407","Mossâmedes","-50.2150001525879","-16.1266994476318",NA,NA,"30139","auto","2009",NA,NA,"04",NA,NA,NA,NA,NA,NA
"300","2019-08-16 08:40:12-03","UTFPR","HCF","11426","S","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","M.G. Caxambu","2012","11","09",NA,"Brasil",NA,NA,"arvoreta ca. 3 m, heliófita. Frutos imaturos verdes e maduros alaranjados.",NA,"4391",NA,NA,"O.Berg.","E. Barboza","PR","Serra da Esperança - antiga estrada para",NA,"Guarapuava","-51.253889","-25.372972","1219","1219",NA,NA,"2014","51°15'14 W","25°22'22,7 S",NA,NA,NA,NA,NA,NA,NA
"301","2019-11-15 20:23:39-03","UTFPR","HCF","20151","S","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","S. Sousa Silva","2013","09","26",NA,"Brasil",NA,NA,"arvoreta ca. 1,50 m altura. Flores brancas. Solo argiloso. Vegetação: Savana arbórea aberta arborizada.",NA,"561",NA,NA,"O.Berg.","G.A. Dettke","PR","Periferia da cidade. Folha: SG-22-V-B",NA,"Campo Mourão","-52.362778","-24.014167","537","537",NA,NA,"2019","52°21'46 W","24°00'51 S","11","07",NA,NA,NA,NA,NA
"302","2019-08-16 08:40:12-03","UTFPR","HCF","5782","S","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","I. Cordeiro","1992","11","21",NA,"Brasil",NA,NA,"formação florestal até 12 m de altura, denominada localmente Coroa. Arvoreta de 2 m alt. Casca espessa fissurada. Botões amarelados. Várzea aluvionar do rio Paraná.",NA,"1002",NA,NA,"O.Berg.",NA,"MS","Fazenda Santa Clara",NA,"Bataguaçu","-52.4221992492676","-21.7141990661621",NA,NA,"65610","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2019-08-16 08:40:12-03","UTFPR","HCF","6001","S","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","G. Hatschbach","2003","10","12",NA,"Brasil",NA,NA,"Árvore, 5m, flor alva. Cerrado.",NA,"76236",NA,NA,"O.Berg.","M. Sobral","MS","Faz. Nossa Senhora do Perpétuo Socorro",NA,"Bonito","-56.4818992614746","-21.1210994720459",NA,NA,"71352","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2019-08-16 08:40:12-03","UTFPR","HCF","789","S","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","M.G. Caxambu","2004","01","29",NA,"Brasil",NA,NA,"Árvore, com 4m de altura, tronco fissurado. Folhas verticiladas. Flores amarelas, com frutos verdes que tornam-se escuros.",NA,"331",NA,NA,"O.Berg.","C. Proença","PR",NA,NA,"Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,"28572","auto","2004",NA,NA,"07","13",NA,NA,NA,NA,NA
"305","2019-08-16 08:40:12-03","UTFPR","HCF","1962","S","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","M.G. Caxambu","2005","03","02",NA,"Brasil",NA,NA,"Arvoreta com cerca de 1,5m de altura, casca suberosa. Folhas glabras opostas, frutos escuros.",NA,"763",NA,NA,"O.Berg.","J. Cordeiro & E. Barboza","PR","Cerrado",NA,"Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,"28572","auto","2005",NA,NA,"05",NA,NA,NA,NA,NA,NA
"306","2020-06-29 09:31:27-03","UFRRJ","RBR","43555","S","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","A.P.C. Oliveira; G.D. Hasset","2011","05","00",NA,"Brasil",NA,NA,NA,"RBR00043555","1413",NA,NA,"O.Berg",NA,"Rio Grande do Norte","Santuário de Pipa. Santuário de Pipa.","RBR00043555","Tibau do Sul","-35.0918998718262","-6.18666982650757",NA,NA,"13790","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2020-06-29 09:31:27-03","UFRRJ","RBR","27800","S","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","A.S. Cavalcante","2003","10","15",NA,"Brasil",NA,NA,NA,"RBR00027800","358",NA,NA,"O.Berg",NA,"Mato Grosso do Sul","São Carlos, área urbana, terreno baldio.","RBR00027800","Três Lagoas","-51.6782989501953","-20.7511005401611",NA,NA,"150618","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2021-03-21 19:37:33-03","UFC","EAC","9618","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Oliveira, J.G.; Sabadias, R.","1981","01","14","Southern America","Brasil",NA,NA,"Arbusto, flor amarela.; Caatinga","EAC0009618","s.n.","Dicotyledon",NA,"O.Berg","Sobral, M.","Ceará","Serra do Rosilho, vertente sul, Estação Ecológica","EAC0009618","Aiuaba","-40.1236000061035","-6.57360982894897",NA,NA,"68662","auto","1986",NA,NA,"01",NA,NA,NA,NA,NA,NA
"309","2021-03-21 19:37:33-03","UFC","EAC","9922","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Fernandes, A.; Nunes, E.","1981","03","09","Southern America","Brasil",NA,NA,"Arbusto, flor esverdeada.; Capoeira de mata","EAC0009922","EAC9922","Dicotyledon",NA,"O.Berg","Sobral, M.","Ceará","Sítio Santo Antônio, Serra da Meruoca","EAC0009922","Meruoca","-40.4550018310547","-3.54167008399963",NA,NA,"14054","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2021-03-21 19:37:33-03","UFC","EAC","23754","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Araújo, F.S.; Martins, F.R.","1996","05","24","Southern America","Brasil",NA,NA,"Arbusto 1,5m.; Caatinga/Carrasco","EAC0023754","1246","Dicotyledon",NA,"O.Berg","Barroso, G.","Piauí","CE 020, Pl. da Ibiapaba, Areia quartzosa.","EAC0023754","Pimenteiras","-41.4192008972168","-6.24527978897095","690","690","74282","auto","1996",NA,NA,"08",NA,NA,NA,NA,NA,NA
"311","2021-03-21 19:37:33-03","UFC","EAC","50190","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Magalhães, H.","1999","05",NA,"Southern America","Brasil",NA,NA,"Fanerófito.; Dunas litorâneas","EAC0050190","209","Dicotyledon",NA,"O.Berg","Costa, I.R.","Ceará","Estação Ecológica do Pecém, Substrato arenoso.","EAC0050190","São Gonçalo do Amarante","-38.816667","-3.566667",NA,NA,NA,NA,"2000","-38.816667","-3.566667","02",NA,NA,NA,NA,NA,NA
"312","2021-03-21 19:37:33-03","UFC","EAC","51244","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Silveira, A.; Oliveira, R.F.","2003","01","17","Southern America","Brasil",NA,NA,NA,"EAC0051244","586","Dicotyledon",NA,"O.Berg","Loiola, M.I.B.; Soares Neto, R.L.","Ceará","Sítio Jardim","EAC0051244","Mulungu","-39.010556","-4.286306","760","760",NA,NA,"2012","-39.010556","-4.286306","02","15",NA,NA,NA,NA,NA
"313","2021-03-21 19:37:33-03","UFC","EAC","51252","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Silveira, A.; Gomes, V.","2003","02","14","Southern America","Brasil",NA,NA,NA,"EAC0051252","871","Dicotyledon",NA,"O.Berg","Gomes, V.","Ceará","Sítio Jardim","EAC0051252","Mulungu","-39.010556","-4.286306","760","760",NA,NA,NA,"-39.010556","-4.286306",NA,NA,NA,NA,NA,NA,NA
"314","2021-03-21 19:37:33-03","UFC","EAC","20555","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Araújo, F.S.","1994","02","03","Southern America","Brasil",NA,NA,"Arbusto.","EAC0020555","s.n.","Dicotyledon",NA,"O.Berg","Araújo, F.S.","São Paulo","Cerrado Graúna","EAC0020555","Itirapina","-47.8199996948242","-22.25",NA,NA,"22843","auto","1994",NA,NA,"02",NA,NA,NA,NA,NA,NA
"315","2020-12-21 16:36:26-03","MBM","MBM","244546","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Ivanauskas, N.M.; et al.; et al.","1997","03","24","Southern America","Brazil",NA,NA,NA,"MBM244546","1660",NA,NA,"O.Berg","Kawasaki, M.L.","Mato Grosso","Fazenda Brasil","MBM244546","Barra do Garças","-52.2566986083984","-15.8900003433228",NA,NA,"123012","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-12-21 16:36:26-03","MBM","MBM","93940","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Hatschbach, G.; Kummrow, R.; Kummrow, R.","1984","10","14","Southern America","Brazil",NA,NA,NA,"MBM093940","45415",NA,NA,"O.Berg","Proença, C.","Mato Grosso do Sul","Amambai, rodovia para Coronel Sapucaia","MBM093940","Amambai","-55.2257995605469","-23.1042003631592",NA,NA,"73676","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-12-21 16:36:26-03","MBM","MBM","287850","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","2003","10","09","Southern America","Brazil",NA,NA,NA,"MBM287850","76085",NA,NA,"O.Berg","Soares-Silva, L.H.","Mato Grosso do Sul","Rodovia Bonito - Campo dos Índios, Rod. MS-382, próximo da Fazenda Marambaia","MBM287850","Bonito","-56.4818992614746","-21.1210994720459",NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-12-21 16:36:26-03","MBM","MBM","187511","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Hatschbach, G.; Pott, A.; Barboza, E.; Pott, A.; Barboza, E.","1995","10","17","Southern America","Brazil",NA,NA,NA,"MBM187511","63450",NA,NA,"O.Berg","Kawasaki, M.L.","Mato Grosso do Sul","Rodovia Transgangeli, próximo ao rio Negro","MBM187511","Rio Negro","-54.9869003295898","-19.4493999481201",NA,NA,"35127","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2020-12-21 16:36:26-03","MBM","MBM","178414","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Cleuza Coroada Ferreira","1983","05","12","Southern America","Brazil",NA,NA,NA,"MBM178414","15",NA,NA,"O.Berg","TSMG","Minas Gerais","Mata José Vaz, Sobradinho","MBM178414","Sabará","-43.8067016601562","-19.8864002227783",NA,NA,"18805","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-12-21 16:36:26-03","MBM","MBM","53702","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Hatschbach, G.","1965","10","14","Southern America","Brazil",NA,NA,"Bis","MBM053702","13021",NA,NA,"O.Berg","Sobral, M.","Paraná","Campo Mourão",NA,"Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-12-21 16:36:26-03","MBM","MBM","247615","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Pinheiro, M.H.O.","1997","10","27","Southern America","Brazil",NA,NA,NA,"MBM247615","550",NA,NA,"O.Berg","Kawasaki, M.L.","São Paulo","Jardim Botânico Municipal de Bauru","MBM247615","Bauru","-49.060001373291","-22.3099994659424",NA,NA,"29186","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2020-12-21 16:36:26-03","MBM","MBM","227553","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Batalha, M.","1995","11","06","Southern America","Brazil",NA,NA,NA,"MBM227553","908",NA,NA,"O.Berg","Batalha, M.","São Paulo","Santa Rita do Passa Quatro","MBM227553","Santa Rita do Passa Quatro","-47.4700012207031","-21.7099990844727",NA,NA,"24893","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2020-12-21 16:36:26-03","MBM","MBM","193059","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Hatschbach, G.; Pott, A.; Barboza, E.; Pott, A.; Barboza, E.","1995","10","19","Southern America","Brazil",NA,NA,NA,"MBM193059","63559",NA,NA,"O.Berg","Kawasaki, M.L.","Mato Grosso","Rod. MT-251, Rio do Casca","MBM193059","Chapada dos Guimarães","-55.749698638916","-15.460599899292",NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-12-21 16:36:26-03","MBM","MBM","124605","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","1988","10","20","Southern America","Brazil",NA,NA,NA,"MBM124605","52447",NA,NA,"O.Berg","Sobral, M.","Mato Grosso do Sul","Rod. BR-060","MBM124605","Anastácio","-55.8069000244141","-20.4836006164551",NA,NA,"80799","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2020-12-21 16:36:26-03","MBM","MBM","293555","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","2004","03","11","Southern America","Brazil",NA,NA,NA,"MBM293555","76911",NA,NA,"O.Berg","Sobral, M.","Mato Grosso do Sul","Rod. MS-164, Ponta Porã - Bela Vista","MBM293555","Ponta Porã","-55.7256011962891","-22.5361003875732",NA,NA,"102608","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2020-12-21 16:36:26-03","MBM","MBM","54988","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Gibbs, P.E.; et al.; et al.","1977","05","14","Southern America","Brazil",NA,NA,NA,"MBM054988","5097",NA,NA,"O.Berg","Sobral, M.","Minas Gerais","Montes Claros","MBM054988","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2020-12-21 16:36:26-03","MBM","MBM","62064","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Gibbs, P.E.; et al.; et al.","1977","05","14","Southern America","Brazil",NA,NA,NA,"MBM062064","5097",NA,NA,"O.Berg","Sobral, M.","Minas Gerais","Montes Claros - Mirabela","MBM062064","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2020-12-21 16:36:26-03","MBM","MBM","178412","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Neto, E.T.","1989","10","26","Southern America","Brazil",NA,NA,NA,"MBM178412","29",NA,NA,"O.Berg","Sobral, M.","Minas Gerais","Três marias","MBM178412","Três Marias","-45.24169921875","-18.2063999176025",NA,NA,"54667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-12-21 16:36:26-03","MBM","MBM","81","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Hatschbach, G.","1965","10","14","Southern America","Brazil",NA,NA,"Bis","MBM000081","13021",NA,NA,"O.Berg","Sobral, M.","Paraná","Campo Mourão","MBM000081","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-12-21 16:36:26-03","MBM","MBM","189465","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Coral, G.","1992","09","27","Southern America","Brazil",NA,NA,NA,"MBM189465","s.n.",NA,NA,"O.Berg","Souza, V.C.","São Paulo","Paulinia","MBM189465","Paulínia","-47.1500015258789","-22.7600002288818",NA,NA,"11851","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2020-12-21 16:36:26-03","MBM","MBM","19609","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Hatschbach, G.","1970","10","22","Southern America","Brazil",NA,NA,NA,"MBM019609","25013",NA,NA,"O.Berg","Sobral, M.","Mato Grosso","Rod. BR-267, entroncamento","MBM019609","Rio Brilhante",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2020-12-21 16:36:26-03","MBM","MBM","227551","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Kuhlmann, M.","1957","05","24","Southern America","Brazil",NA,NA,NA,"MBM227551","4206",NA,NA,"O.Berg","Mattos, J.","São Paulo","Mogi Guaçu","MBM227551","Mogi-Guaçu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2020-12-21 16:36:26-03","MBM","MBM","227552","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Mantovani, W.","1980","10","14","Southern America","Brazil",NA,NA,NA,"MBM227552","1087",NA,NA,"O.Berg","Mantovani, W.","São Paulo","Reserva Biológica Campininha","MBM227552","Mogi-Guaçu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2020-12-21 16:36:26-03","MBM","MBM","230010","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Ratter, J.A.; et al.; et al.","1993","11","07","Southern America","Brazil",NA,NA,NA,"MBM230010","1020",NA,NA,"O.Berg","Sobral, M.","Mato Grosso","Serra da Petrovina, Tatuapé","MBM230010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2020-12-21 16:36:26-03","MBM","MBM","244601","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Ratter, J.A.; et al.; et al.","1997","12","15","Southern America","Brazil",NA,NA,NA,"MBM244601","7987",NA,NA,"O.Berg","Proença, C.","Goiás","Rod. BR-153, ca. 55km ao sul de Porangatu","MBM244601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2020-12-21 16:36:26-03","MBM","MBM","27560","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Hatschbach, G.; Koczicki, C.; Koczicki, C.","1973","11","12","Southern America","Brazil",NA,NA,NA,"MBM027560","33119",NA,NA,"O.Berg","Sobral, M.","Mato Grosso","Serra da Pimenteira",NA,"Rio Verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2020-12-21 16:36:26-03","MBM","MBM","423421","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Rosa, P.O.; Chacon, R.G.; Sampaio, R.C.; Cruz, R.S.; Tinti, B.V.; Chacon, R.G.; Sampaio, R.C.; Cruz, R.S.; Tinti, B.V.","2017","05","29","Southern America","Brazil",NA,NA,"Arbusto ca. 1,2 m. Cálice verde, corola e estames alvos.; Cerrado típico","MBM423421","1858",NA,NA,"O.Berg","Rosa, P.O.","Goiás","Mosteiro Zen Horyu-Zan Eisho-Ji, Estrada à direita do estacioamento",NA,"Pirenópolis","-47.841389","-15.874167",NA,NA,NA,NA,"2017","-47.841389","-15.874167","05",NA,NA,NA,NA,NA,NA
"338","2020-12-21 16:36:26-03","MBM","MBM","391325","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Caxambu, M.G.","2012","11","09","Southern America","Brazil",NA,NA,"Arvoreta ca. 3m, heliófita. Frutos imaturos verdes e maduros alaranjados.; Relevo: ondulado - Vegetação: Floresta Ombrófila Mista Altomontana.","MBM391325","4391",NA,NA,"O.Berg","Barboza, E.","Paraná","Serra da Esperança, Antiga estrada para Prudentópolis","MBM391325","Guarapuava","-51.253889","-25.372972","1219","1219",NA,NA,"2014","-51.253889","-25.372972",NA,NA,NA,NA,NA,NA,NA
"339","2020-12-21 16:36:26-03","MBM","MBM","414233","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Barboza, E.; Brotto, M.L.; Brotto, M.L.","2018","03","15","Southern America","Brazil",NA,NA,"Arvoreta, 4m de altura. Frutos verdes.; Floresta Ombrófila Densa.","MBM414233","4655",NA,NA,"O.Berg","Cordeiro, J.","Paraná","Rio Pequeno",NA,"São José dos Pinhais","-48.946944","-25.607778","870","870",NA,NA,"2018","-48.946944","-25.607778",NA,NA,NA,NA,NA,NA,NA
"340","2020-12-21 16:36:26-03","MBM","MBM","235393","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Souza, V.C.; et al.; et al.","1997","10","08","Southern America","Brazil",NA,NA,NA,"MBM235393","2-378",NA,NA,"O.Berg","Souza, V.C.","Mato Grosso","Estrada para Nova Brasilândia","MBM235393","Campo Verde","-55.1688995361328","-15.5466995239258",NA,NA,"92328","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2020-12-21 16:36:26-03","MBM","MBM","183060","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Hatschbach, G.; Pott, A.; Barboza, E.; Pott, A.; Barboza, E.","1995","10","19","Southern America","Brazil",NA,NA,NA,"MBM183060","63561",NA,NA,"O.Berg","Sobral, M.","Mato Grosso","Rod. MT-251, Rio do Casca","MBM183060","Chapada dos Guimarães","-55.749698638916","-15.460599899292",NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2020-12-21 16:36:26-03","MBM","MBM","235394","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Souza, V.C.; et al.; et al.","1997","10","09","Southern America","Brazil",NA,NA,NA,"MBM235394","20448",NA,NA,"O.Berg","Souza, V.C.","Mato Grosso","Estrada secundária para serra Azul","MBM235394","Rosário Oeste","-56.4275016784668","-14.8360996246338",NA,NA,"187324","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2020-12-21 16:36:26-03","MBM","MBM","80120","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Hatschbach, G.","1983","02","14","Southern America","Brazil",NA,NA,NA,"MBM080120","26233",NA,NA,"O.Berg",NA,"Mato Grosso do Sul","Área Indígena","MBM080120","Amambai","-55.2257995605469","-23.1042003631592",NA,NA,"73676","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-12-21 16:36:26-03","MBM","MBM","101876","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Hatschbach, G.; Silva, J.M.; Silva, J.M.","1985","03","14","Southern America","Brazil",NA,NA,NA,"MBM101876","49047",NA,NA,"O.Berg","Sobral, M.","Mato Grosso do Sul","Rod. MT-642, ligação para Paranhos","MBM101876","Amambai","-55.2257995605469","-23.1042003631592",NA,NA,"73676","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2020-12-21 16:36:26-03","MBM","MBM","287763","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","2003","10","15","Southern America","Brazil",NA,NA,NA,"MBM287763","76363",NA,NA,"O.Berg","Soares-Silva, L.H.","Mato Grosso do Sul","Serra de Maracaju, subida para a torre da TELEMS","MBM287763","Aquidauana","-55.7872009277344","-20.4710998535156",NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2020-12-21 16:36:26-03","MBM","MBM","293557","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Hatschbach, G.; Barboza, E.; Barboza, E.","2004","03","13","Southern America","Brazil",NA,NA,NA,"MBM293557","77084",NA,NA,"O.Berg","Sobral, M.","Mato Grosso do Sul","Lajeado","MBM293557","Bela Vista","-56.5210990905762","-22.1089000701904",NA,NA,"66197","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2020-12-21 16:36:26-03","MBM","MBM","287866","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","2003","10","12","Southern America","Brazil",NA,NA,NA,"MBM287866","76236",NA,NA,"O.Berg","Soares-Silva, L.H.","Mato Grosso do Sul","Fazenda Nossa Senhora do Perpétuo Socorro","MBM287866","Bonito","-56.4818992614746","-21.1210994720459",NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2020-12-21 16:36:26-03","MBM","MBM","220756","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Ribas, O.S.; Pereira, L.B.S.; Pereira, L.B.S.","1998","01","31","Southern America","Brazil",NA,NA,NA,"MBM220756","2342",NA,NA,"O.Berg","Kawasaki, M.L.","Mato Grosso do Sul","Rod. MS-163, 5km S","MBM220756","Juti","-54.6027984619141","-22.8605995178223",NA,NA,"51223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2020-12-21 16:36:26-03","MBM","MBM","228976","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Pereira, W.","1968","10","02","Southern America","Brazil",NA,NA,NA,"MBM228976","1987",NA,NA,"O.Berg","Pereira, W.","Paraná","Serra Negra",NA,"Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2020-12-21 16:36:26-03","MBM","MBM","423535","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Fagundes-Filho, C.A.; Teixeira, T.A.B.; Gonçalves, R.; Teixeira, T.A.B.; Gonçalves, R.","2011","07","05","Southern America","Brazil",NA,NA,"Arbusto 1,5m, com frutos vermelhos.; Campo.","MBM423535","14",NA,NA,"O.Berg","Cordeiro, J.","Paraná","Fazenda Rondon",NA,"Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,"44368","auto","2019",NA,NA,NA,NA,NA,NA,NA,NA,NA
