"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","infraspecificEpithet","scientificNameAuthorship","typeStatus","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"868","2021-03-09 10:47:00-03","ICAUFMG","MCCA","734","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","SOUSA, F.P.","2014","11","03",NA,"Brasil",NA,NA,NA,"MCCA00741",NA,"Minas Gerais","Norte de Minas, ICA, UFMG.,.","-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,"MCCA00741","SOUSA, F.P.","Montes Claros",NA,NA,"72568","auto","2014","11","20",NA,NA,NA,NA,NA
"869","2021-03-09 10:47:00-03","ICAUFMG","MCCA","618","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","COELHO, W.D.L.","2009","10","27",NA,"Brasil",NA,NA,NA,"MCCA00625",NA,"Minas Gerais","Norte de Minas, proximidades da antiga quadra de esportes do.","-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,"MCCA00625","COELHO, W.D.L.","Montes Claros",NA,NA,"72568","auto","2009","10","27",NA,NA,NA,NA,NA
"870","2021-03-09 10:47:00-03","ICAUFMG","MCCA","1160","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","RIBEIRO, B.A.P.","2016","11","02",NA,"Brasil",NA,NA,NA,"MCCA01165",NA,"Minas Gerais",NA,"-42.5153007507324","-16.3644008636475",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,"MCCA01165","RIBEIRO, B.A.P.","Padre Carvalho",NA,NA,"28468","auto","2017","01","18",NA,NA,NA,NA,NA
"871","2021-03-09 10:47:00-03","ICAUFMG","MCCA","1079","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","BRAZ, S.R.","2012","11","24",NA,"Brasil",NA,NA,NA,"MCCA01084",NA,"Minas Gerais","Norte de Minas, Zona rural.","-42.5396995544434","-15.6097002029419",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,"MCCA01084","BRAZ, S.R.","Rio Pardo de Minas",NA,NA,"62891","auto","2012","11","24",NA,NA,NA,NA,NA
"872","2020-12-28 10:31:34-03","ICAUFMG","MCCA","1348","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","FONSECA, R.S.","2010","03","15",NA,"Brasil",NA,NA,NA,"MCCA01492","396","Minas Gerais","Estação de Pesquisas, Treinamento e Educação Ambiental Mata do Paraíso.","-42.8819007873535","-20.7539005279541","-428586111.0","-208019444.0",NA,NA,NA,"A.St.-Hil.",NA,"MCCA01492",NA,"Viçosa",NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"873","2019-12-13 08:11:51-03","ICAUFMG","MCCA","1663","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","J.FILHO","2017","11","29",NA,"Brasil",NA,NA,"Terreno pouco sombreado com pouca vegetação. Solo de cor avermelhada.","MCCA01718",NA,"Minas Gerais","Povoado de Boa Sorte","-44.2085990905762","-17.0797004699707",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"J.FILHO","Claro dos Poções",NA,NA,"29824","auto","2017","11","10",NA,NA,NA,NA,NA
"874","2019-12-13 08:11:51-03","ICAUFMG","MCCA","1804","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","CARVALHO, M.M.A.","2017","09","08",NA,"Brasil",NA,NA,NA,"MCCA01861",NA,"Minas Gerais","Comunidade do Pageú","-43.3088989257812","-15.8024997711182",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,"MCCA01861","CARVALHO, M.M.A.","Janaúba",NA,NA,"55466","auto","2017","09","21",NA,NA,NA,NA,NA
"875","2019-12-13 08:11:51-03","ICAUFMG","MCCA","1521","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","XAVIER, M.V.B.; MOREIRA, C.D.D.; ALMEIDA, E.S.; FERREIRA, J.M.; SOARES, R.S.; LOPES, S.M.G.; GREICK, W.","2017","06","21",NA,"Brasil",NA,NA,NA,"MCCA01578",NA,"Minas Gerais","CAA(Centro de Agricultura Alternativa do Norte de Minas). Local aberto, solo vermelho com presença de murundus.","-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,"MCCA01578","XAVIER, M.V.B.","Montes Claros",NA,NA,"72568","auto","2017","07","08",NA,NA,NA,NA,NA
"876","2021-03-09 10:47:00-03","ICAUFMG","MCCA","607","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","ARAÚJO, L.","2006","09","10",NA,"Brasil",NA,NA,NA,"MCCA00614",NA,"Minas Gerais","Cachoeira do sumidouro.","-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,"MCCA00614","ARAÚJO, L.","Montes Claros",NA,NA,"72568","auto","2006","12","05",NA,NA,NA,NA,NA
"877","2021-03-04 11:06:28-03","UFRB","HURB","18088","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Brito, S.S.","2015","04","30",NA,"Brasil",NA,NA,NA,"HURB000018088",NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"A.St.-Hil.",NA,"HURB000018088",NA,"Senhor do Bomfim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"878","2021-03-04 11:06:28-03","UFRB","HURB","6309","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Rigueira, D.","2013","05","23",NA,"Brasil",NA,NA,NA,"HURB000006309","RT106","Bahia",NA,"-39.696028","-13.571194","39°41'45,7 W","13°34'16,3 S",NA,NA,NA,"A.St.-Hil.",NA,NA,"J. Jardim","Wenceslau Guimarães",NA,NA,NA,NA,"2016","05",NA,NA,NA,NA,NA,NA
"879","2020-07-15 14:43:46-03","UNESP-RC","HRCB","67415","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Morelatto",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"Minas Gerais",NA,"-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"A. St.-Hil.",NA,NA,"Leonor Patrícia Cedreira Morelato","Santana do Riacho",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"880","2020-07-15 14:43:46-03","UNESP-RC","HRCB","66397","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Lombardi",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"São Paulo","campus da UNESP, Bela Vista","-47.544467","-22.393678","47°32'40.08W","22°23'37.24S",NA,NA,NA,"A.St.-Hil.",NA,NA,"Lombardi, J.A.","Rio Claro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881","2020-12-03 10:05:52-03","UFMA","BMA","1034","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","E. Guarçoni 2337 & Alessandro Coelho Ferreira","2015","06","06",NA,"Brasil",NA,NA,"Floresta estacional. Arbusto comum. Em borda de mata.",NA,NA,"MA","Agrossera.","-45.920833","-6.822778","45°55'15''W","06°49'22''S",NA,"Solanales",NA,"A.St.-Hil.",NA,NA,NA,"Fortaleza dos Nogueiras","328","328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"882","2020-12-03 10:05:52-03","UFMA","BMA","993","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","E. Guarçoni 2305, E. O. Silva & Miguel Sena","2015","05","18",NA,"Brasil",NA,NA,"Área antropizada - barranco. Comum.",NA,NA,"MA","Sagrima, descida para o açude.","-46.405833","-4.363333","46º24'21W","04º21'48S",NA,"Solanales",NA,"A.St.-Hil.",NA,NA,NA,"Buriticupu","60","60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"883","2020-12-03 10:05:52-03","UFMA","BMA","1755","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","E. Gaurçoni 2475, Eduardo Oliveira & Miguel Sena Sousa","2016","07","17",NA,"Brasil",NA,NA,"Floresta ombrófila. Comum",NA,NA,"MA","Ipanema, entorno da REBIO Gurupi.","-46.886389","-3.932222","46°53'11''W","3°55'56''S",NA,"Solanales",NA,"A.St.-Hil.",NA,NA,NA,"Bom Jardim","222","222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884","2020-12-03 10:05:52-03","UFMA","BMA","990","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","E. Guarçoni 2311, E. O. Silva & Miguel Sena","2015","05","19",NA,"Brasil",NA,NA,"Amazônia oriental. Floresta secundária; Terrestre em borda de mata. Comum.",NA,NA,"MA","próximo a Ferrovia da Vale Rio Doce.","-46.705","-4.345278","46°42'18''W","04°20'43''S",NA,"Solanales",NA,"A.St.-Hil.",NA,NA,NA,"Buriticupu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885","2020-12-03 10:05:52-03","UFMA","BMA","1018","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","E. Guarçoni 2318","2015","04","04",NA,"Brasil",NA,NA,"Amazônia oriental. Floresta secundária; Subarbusto terrestre. Comum.",NA,NA,"MA","Porão Grande, as margens da MA 006, em direção a Santana.","-45.246944","-2.708056","45°14'49''W","02°42'29''S",NA,"Solanales",NA,"A.St.-Hil.",NA,NA,NA,"Pinheiros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886","2021-03-29 17:16:19-03","UFMA","BMA","2124","PreservedSpecimen","Plantae","Asteraceae","Solanum","lycocarpum","Solanum lycocarpum","Walison Bezerra Gomes","2019","06","15",NA,"Brasil",NA,NA,NA,NA,NA,"MA","Fazenda Muriah","-45.25","-4.2894401550293",NA,NA,NA,"Asterales",NA,NA,NA,NA,NA,"Vitorino Freire",NA,NA,"51735","auto",NA,NA,NA,NA,NA,NA,NA,NA
"887","2020-12-03 10:05:52-03","UFMA","BMA","855","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","E. Guarçoni 801 & Marcos Aurélio Sartori","2004","10","23",NA,"Brasil",NA,NA,"Cerrado. Subarbusto terrestre, de 0,40 m. Folhas verdes. Sépala verde. Pétala roxa. Estames com antera amarela.",NA,NA,"MG","Serra do Cabral, subida da serra.","-44.1721992492676","-17.7574996948242",NA,NA,NA,"Solanales",NA,"A.St.-Hil.",NA,NA,NA,"Joaquim Felício",NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA
"888","2017-11-24 14:12:31-02","UFLA","ESAL","6309","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Alex M. M. Queiroz",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 3, m; roxa; verde, 8 cm de diametro; cerrado",NA,"s.n.","Minas Gerais","Faz. Vista Alegre","-45.2522010803223","-19.736400604248",NA,NA,NA,NA,NA,"A. St.-Hil.",NA,NA,"S.R.Silva; V.M. de Carvalho","Bom Despacho","3","3","30831","auto",NA,NA,NA,NA,NA,NA,NA,NA
"889","2017-11-24 14:12:31-02","UFLA","ESAL","3937","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Gavilanes, ML",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 3,0 m; ;; cerrado",NA,"1964","Minas Gerais","Campo do Meio","-45.8302993774414","-21.1067008972168",NA,NA,NA,NA,NA,"A. St.-Hil.",NA,NA,"DAC.","Campo do Meio",NA,NA,"15418","auto",NA,NA,NA,NA,NA,NA,NA,NA
"890","2017-11-24 14:12:31-02","UFLA","ESAL","16351","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Rodrigues, VEG",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 1.50m; Roxas; Verdes",NA,"s.n.","Minas Gerais",NA,"-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,NA,"A. St.-Hil.",NA,NA,"Valéria EGR","Carrancas",NA,NA,"21143","auto",NA,NA,NA,NA,NA,NA,NA,NA
"891","2017-11-24 14:12:31-02","UFLA","ESAL","16197","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Farah, RP",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 3.0m; Roxa c/ estames amarelos;",NA,"921172-80","Minas Gerais","Faz. Cava Fria","-45.0853004455566","-21.8808002471924",NA,NA,NA,NA,NA,"A. St.-Hil.",NA,NA,NA,"Conceição do Rio Verde",NA,NA,"16243","auto",NA,NA,NA,NA,NA,NA,NA,NA
"892","2017-11-24 14:12:31-02","UFLA","ESAL","21789","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Carvalho, LC de",NA,NA,NA,NA,"Brasil",NA,NA,"; 3-5m; ; bagas globosas",NA,"s.n.","Minas Gerais","Reserva do Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,NA,"A. St.-Hil.",NA,NA,"Ribeiro, VG","Ingaí",NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA,NA
"893","2017-11-24 14:12:31-02","UFLA","ESAL","10985","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Oliveira, FM de",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 3, m; roxa;; cerrado",NA,"184","Minas Gerais","Div.","-44.8838996887207","-20.1389007568359",NA,NA,NA,NA,NA,"A. St.-Hil.",NA,NA,"M. L. Gavilanes","Divinópolis","6","6","24731","auto",NA,NA,NA,NA,NA,NA,NA,NA
"894","2017-11-24 14:12:31-02","UFLA","ESAL","14996","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Rodrigues, VEG",NA,NA,NA,NA,"Brasil",NA,NA,"arvoreta; 2,50; roxa;; cerrado",NA,"s.n.","Minas Gerais",NA,"-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,NA,"A. St.-Hil.",NA,NA,NA,"Ingaí",NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA,NA
"895","2018-10-09 16:32:18-03","UFLA","ESAL","13311","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","D' Angel Neto ( ) J Ricardo",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; + ou - 1,10 m; roxa;; cerrado",NA,"55","Minas Gerais","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,"A. St.-Hil.",NA,NA,NA,"Lavras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896","2017-11-24 14:12:31-02","UFLA","ESAL","20094","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Santos G. B., J A Ratte",NA,NA,NA,NA,"Brasil",NA,NA,"erva; ; púpura; verde, estames; cerrado",NA,"025","Mato Grosso do Sul","Estrada para Sindrolândia",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.",NA,NA,"Silva S. R.","Mato Grosso do sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897","2018-10-09 16:32:18-03","UFLA","ESAL","21792","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Argenta, JA",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 4m; roxas;",NA,"79","Minas Gerais","Horto II, UNILAVRAS","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,"A. St.-Hil.",NA,NA,"Silva, AF","Lavras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898","2018-08-31 12:41:55-03","UFLA","ESAL","25609","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Melo, PHA; Torres, DM",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 1079m; flores roxas;",NA,"3452","Minas Gerais","Área dos alojamentos","-44.603333","-21.976111","-44.603333","-21.976111",NA,NA,NA,"A. St.-Hil.",NA,NA,NA,"Aiuruoca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899","2017-11-24 14:12:31-02","UFLA","ESAL","28083","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Santos G.B. dos; J.A. Ratter S. Bridgewater; J. Fo",NA,NA,NA,NA,"Brasil",NA,NA,"erva; ; púrpura; verde",NA,"025","Mato Grosso","Estrada para Sidrolândia",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.",NA,NA,NA,"Sidrolândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900","2018-08-29 16:33:22-03","UFLA","ESAL","30127","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Ventura, ASR","2015","12","23",NA,"Brasil",NA,NA,"Arbusto de 3m com flores roxas e frutos verdes; Cerrado",NA,"42","Minas Gerais","Fazenda Bela Vista","-44.957056","-21.342306","-44.957056","-21.342306",NA,NA,NA,"A. St.-Hil.",NA,NA,NA,"Lavras","980","980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901","2019-08-20 12:04:55-03","UFLA","ESAL","31558","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Arruda, I A C; Martins, C P V","2016","02","27",NA,"Brasil",NA,NA,"Arvoreta, 1,2m, cálice verde, corola azul e anteras amarelas.; Campo Rupestre, campo geral arenoso.",NA,"465","Minas Gerais","Serra do Pombeiro porção Sul","-44.720306","-21.389778","-44.720306","-21.389778",NA,NA,NA,"A. St.-Hil.",NA,NA,"Arruda, I A C","Itutinga","1016","1016",NA,NA,"2017","02",NA,NA,NA,NA,NA,NA
"902","2019-08-20 12:04:55-03","UFLA","ESAL","31602","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Arruda, I A C; Martins, C P V; Ribeiro, W S","2016","03","21",NA,"Brasil",NA,NA,"Subarbusto, 60cm, cálice verde-acinzentado, corola azul e anteras amarelas.; Campo Rupestre, campo geral c/ cascalho.",NA,"597","Minas Gerais","Serra do Pombeiro porção Norte","-44.738694","-21.368611","-44.738694","-21.368611",NA,NA,NA,"A. St.-Hil.",NA,NA,"Arruda, I A C","Itutinga","1184","1184",NA,NA,"2017","02",NA,NA,NA,NA,NA,NA
"903","2018-10-09 16:32:18-03","UFLA","ESAL","5037","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Ricardo B. Gattas",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; ; violácea; baga grande; cerrado",NA,"s.n.","Minas Gerais",NA,"-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,"A. St.-Hil.",NA,NA,NA,"Lavras","9","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904","2018-10-09 16:32:18-03","UFLA","ESAL","5213","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Vieira, ELM",NA,NA,NA,NA,"Brasil",NA,NA,"sub-arbusto; ; ;",NA,"s.n.","Minas Gerais","UFLA","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,"A. St.-Hil.",NA,NA,"Felipe A. P. L. Costa","Lavras","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905","2018-10-09 16:32:18-03","UFLA","ESAL","5441","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Murad, A",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 3 a 5 mn; roxa;; cerrado",NA,"s.n.","Minas Gerais","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,"A. St.-Hil.",NA,NA,NA,"Lavras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906","2017-11-24 14:12:31-02","UFLA","ESAL","5643","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Oliveira Filho, AT",NA,NA,NA,NA,"Brasil",NA,NA,"arvoreta; 2,5 m; Flores roxas;",NA,"220","Mato Grosso","Faz. Bunti/Ch. Guimarães",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907","2017-11-24 14:12:31-02","UFLA","ESAL","7061","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Gavilanes, ML",NA,NA,NA,NA,"Brasil",NA,NA,"sub-arbusto; 0,50; arroxeada;; cerrado",NA,"1.411","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.",NA,NA,"R. C. Almeida-Lafetá","Emas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908","2018-10-09 16:32:18-03","UFLA","ESAL","836","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Carvalho, DA",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; ; ;",NA,"16","Minas Gerais","Instituto Gammon","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,"A. St.-Hil.",NA,NA,"D. A . Carvalhol","Lavras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909","2017-11-24 14:12:31-02","UFLA","ESAL","16933","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Botrel, RT",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; ; ;; floresta",NA,"s.n.","Minas Gerais",NA,"-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,NA,"A. St.-Hil.",NA,NA,NA,"Ingaí",NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA,NA
"910","2017-11-24 14:12:31-02","UFLA","ESAL","21791","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Silva, AF; et al.",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 1,70m; corola roxa e estames amarelos;",NA,"465","Minas Gerais","Reserva do Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,NA,"A. St.-Hil.",NA,NA,NA,"Ingaí",NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA,NA
"911","2017-11-24 14:12:31-02","UFLA","ESAL","21793","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Silva, AF",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 80cm; roxas;",NA,"596","Minas Gerais","Reserva do Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,NA,"A. St.-Hil.",NA,NA,"Silva, AF","Ingaí",NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA,NA
"912","2017-11-24 14:12:31-02","UFLA","ESAL","18188","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Carvalho, LC de",NA,NA,NA,NA,"Brasil",NA,NA,"arvoreta; ; roxa;",NA,"s.n.","Minas Gerais","Reserva Florestal Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,NA,"A. St.-Hil.",NA,NA,"Valéria E. G. Rodrigues","Ingaí",NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA,NA
"913","2017-11-24 14:12:31-02","UFLA","ESAL","3205","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Amauri A . Alvarenga",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 1,20 m; ;; cerrado",NA,"s.n.","Minas Gerais",NA,"-45.798900604248","-20.4839000701904",NA,NA,NA,NA,NA,"A. St.-Hil.",NA,NA,"DAC.","Pimenta",NA,NA,"21095","auto",NA,NA,NA,NA,NA,NA,NA,NA
"914","2017-11-24 14:12:31-02","UFLA","ESAL","2870","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Carvalho, DA",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 2,0; roxa;; cerrado",NA,"s.n.","Minas Gerais",NA,"-45.798900604248","-20.4839000701904",NA,NA,NA,NA,NA,"A. St.-Hil.",NA,NA,NA,"Pimenta",NA,NA,"21095","auto",NA,NA,NA,NA,NA,NA,NA,NA
"915","2017-11-24 14:12:31-02","UFLA","ESAL","19114","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Assis, LCS",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 5,m; roxas; verdes; floresta",NA,"56","Minas Gerais","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,NA,"A. St.-Hil.",NA,NA,"J.R. Stehmann","Barroso",NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA,NA
"916","2017-11-24 14:12:31-02","UFLA","ESAL","26814","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Sousa, NL; Avelino, G; Coorêa, LM",NA,NA,NA,NA,"Brasil",NA,NA,"arvoreta; 1,5m; flor roxa com estames amarelos;; cerrado",NA,"175","Minas Gerais","Serra Pau-de-vinho","-44.301700592041","-20.0702991485596",NA,NA,NA,NA,NA,"A. St.-Hil.",NA,NA,NA,"Igarapé",NA,NA,"8870","auto",NA,NA,NA,NA,NA,NA,NA,NA
"917","2017-11-24 14:12:31-02","UFLA","ESAL","21790","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Silva, AF; et al.",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 2m; corola roxa e estames amarelos;",NA,"718","Minas Gerais","Reserva do Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,NA,"A. St.-Hil.",NA,NA,NA,"Ingaí",NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA,NA
"918","2017-11-24 14:12:31-02","UFLA","ESAL","16607","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Rodrigues, LA; et al.",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; ; ;; cerrado",NA,"453","Minas Gerais",NA,"-44.9033012390137","-21.511100769043",NA,NA,NA,NA,NA,"A. St.-Hil.",NA,NA,NA,"Luminárias",NA,NA,"19291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"919","2017-11-24 14:12:31-02","UFLA","ESAL","8413","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Gavilanes, ML",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 1,80 m; arroxeada;",NA,"2800","Minas Gerais","Nepomuceno","-45.2358016967773","-21.2357997894287",NA,NA,NA,NA,NA,"A. St.-Hil.",NA,NA,NA,"Nepomuceno",NA,NA,"21895","auto",NA,NA,NA,NA,NA,NA,NA,NA
"920","2019-12-19 11:20:32-03","UFG","UFG","6759","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Rizzo, J.A.","1970","04","16",NA,"Brasil",NA,NA,"Arbusto com 1,7m de altura, corola roxa, caule revestido de pelos. Início de queda de folhas, numa porcentagem de aproximadamente 15%.",NA,"6759","Goiás","À esquerda da estrada GOM-1, de Goiânia para Leopoldo de Bulhões, 9km de Goiânia.","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"Silva, S.R.","Goiânia",NA,NA,"25250","auto","1996","10","16",NA,NA,NA,NA,NA
