"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","typeStatus","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"45","2021-03-01 16:43:22-03","UNICAMP","UEC","194988","S","Plantae","Magnoliopsida",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Lima, HC; et al.","8380","2016","11","02",NA,"Brazil","Rio de Janeiro","Nova Iguaçu","Reserva biológica do Tinguá. Tinguá estrada do comércio, a 4km após o entroncamento para a Sede da Rebio, entre Três Voltas e Bananal.","-43.462222","-22.576389",NA,"Árvore com 19m alt. Tronco com casca fissurada escamosa, placas pequenas, cinza escuro, DAP ca. 90cm. Inflorescência ereta com flores amarelas. Frequente.; Mata de encosta","UEC132253","UEC132253",NA,"590","590",NA,NA,NA,NA,"-43.462222","-22.576389",NA,NA,NA,NA,NA,NA,NA
"46","2021-03-01 16:43:22-03","UNICAMP","UEC","194989","S","Plantae","Magnoliopsida",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Lima, HC; et al.","8437","2016","11","03",NA,"Brazil","Rio de Janeiro","Duque de Caxias","Reserva Biológica do Tinguá. Estrada do Imperador, após o Vale das Princesas, próximo ao Cruzeiro.","-43.297222","-22.490833",NA,"Árvore com 8m de alt. Tronco com casca lisa e pedracenta, DAP ca. 25cm. Inflorescência ereta com flores amarelas. Muito frequente.; Mata de altitude.","UEC132252","UEC132252","Lima, HC","1089","1089",NA,NA,"2016","11","-43.297222","-22.490833",NA,NA,NA,NA,NA,NA,NA
"47","2021-03-01 16:43:22-03","UNICAMP","UEC","181285","S","Plantae","Magnoliopsida",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Pereira, OJ; Gomes, JML; Weiler Jr, I","5160","1993","10","25",NA,"Brazil","Espírito Santo","Conceição da Barra","Área 157 da Aracruz Celulose S.A. Área 2. Projeto Fitossociologia da Aracruz Celulose/1993.","-39.7322006225586","-18.5932998657227",NA,"Planta com 25 metros de altura. Flor amarela.; Restinga mata seca.","UEC082980","UEC082980","Shimizu, GH",NA,NA,"41644","auto","2014","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-08-20 10:28:22-03","UNICAMP","UEC","157385","S","Plantae","Magnoliopsida",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Folli, DA","2172","1994","01","14",NA,"Brazil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"UEC072832","UEC072832","Vianna, MC",NA,NA,"48094","auto","2000","06",NA,NA,NA,"26",NA,NA,NA,NA,NA
"49","2019-08-20 10:28:22-03","UNICAMP","UEC","157387","S","Plantae","Magnoliopsida",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Souza, V","272","1991","11","28",NA,"Brazil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"UEC072828","UEC072828","Vianna, MC",NA,NA,"48094","auto","2000","06",NA,NA,NA,"26",NA,NA,NA,NA,NA
"50","2020-02-10 17:57:43-03","UNICAMP","UEC","157384","S","Plantae","Magnoliopsida",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Spada, JS","2477","1977","11","29",NA,"Brazil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"UEC072834","UEC072834","Kawasaki, ML",NA,NA,"48094","auto","1990","04",NA,NA,NA,"09",NA,NA,NA,NA,NA
"51","2021-03-01 16:43:22-03","UNICAMP","UEC","155595","S","Plantae","Magnoliopsida",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Folli, DA","534","1984","10","31",NA,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale, Mata de Tabuleiro. Estrada:Bomba d'Água.","-40.0722007751465","-19.3910999298096",NA,"Porte: Arbóreo&nf;Forme de vida: Terrrestre&nf;Cor botão: Verde&nf;Cor flor: Amarelo&nf;Cor fruto exsudação: Incolor&nf;Descamação: Ausente&nf;Forma fuste: Achatado&nf;Superficie casca: Áspera&nf;Altura total (m): 27,0&nf;Altura fuste (m): 18,0&nf;Cap fus","UEC055784","UEC055784","Kawasaki, ML","2290","2290","48094","auto","1990","04",NA,NA,NA,"09",NA,NA,NA,NA,NA
"52","2021-03-01 16:43:22-03","UNICAMP","UEC","201980","S","Plantae","Magnoliopsida",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Braga, JAM; et al.","4535","1997","12","05",NA,"Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Estrada próxima a Ponte do Maromba.","-44.5633010864258","-22.4960994720459",NA,"Árvore, cerca de 18m alt., folhas discolores e cartáceas. Flores amarelas. Vários individuos observados em flor na paisagem.; Mata densa.","UEC199762","UEC199762","Lima, HC; Negreiros, EF",NA,NA,"19648","auto","2016","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-01 16:43:22-03","UNICAMP","UEC","15801","S","Plantae","Magnoliopsida",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Leitão Filho, HF; Yamamoto, K; Silva, AF","188","1979","08","07",NA,"Brazil","São Paulo","Ubatuba","Estação Experimental de Ubatuba","-45.0699996948242","-23.4300003051758",NA,"Árvore com 20m, flores amarelas.","UEC019819",NA,"Shimizu, GH",NA,NA,"34265","auto","2012","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-01 16:43:22-03","UNICAMP","UEC","15834","S","Plantae","Magnoliopsida",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Gibbs, PE; Leitão Filho, HF","5655","1977","08","12",NA,"Brazil","São Paulo","Ubatuba","Estação Experimental do Inst. Agronômico, Mata Atlêntica da Serra do Mar.","-45.0699996948242","-23.4300003051758",NA,"Árvore até 20m.","UEC019818",NA,"Shimizu, GH",NA,NA,"34265","auto","2012","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-08-20 10:28:22-03","UNICAMP","UEC","150296","S","Plantae","Magnoliopsida",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Bertoncello, R; Pansonato, M","813","2007","02","27",NA,"Brazil","São Paulo","Ubatuba","Parque Estadual Serra do Mar, Morro do Cuscuzeiro.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Shimizu, GH","820","820","34265","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-06-27 10:27:02-03","UFES","VIES","7555","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Pereira, O.J.","4176","1992","11","25",NA,"Brasil","Espírito Santo","Conceição da Barra","Área 100 da Aracruz Celulose S.A.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES007555","VIES007555","Vianna, M.C.",NA,NA,"41644","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-04-27 16:11:52-03","UFES","VIES","13840","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Pereira, O.J.","3260","1992","03","27",NA,"Brasil","Espírito Santo","Conceição da Barra","Área 157 da Aracruz Celulose S.A.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES013840","VIES013840","Shimizu, G.H.",NA,NA,"41644","auto","2014","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-04-27 16:11:52-03","UFES","VIES","27736","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Pereira, O.J.; Gomes, J.M.L. & Weiler Júnior, I.","5160","1993","10","25",NA,"Brasil","Espírito Santo","Conceição da Barra","Área 157 da Aracruz Celulose S.A.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES027736","VIES027736","Shimizu, G.H.",NA,NA,"41644","auto","2014","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-12-19 16:37:07-03","UNESP-IBB","BOTUW","1300","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm",NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo",NA,"Comp. Vale do Rio Doce","-40.533333","-19.866667",NA,NA,"BOTUW001300",NA,NA,NA,NA,NA,NA,NA,NA,"40°32'W","19°52'S",NA,NA,NA,NA,NA,NA,NA
"60","2020-06-29 09:32:40-03","UFRRJ","RBR","43665","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","T.P.P. Alverga",NA,"2013","10","24",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Mesa do Imperador. F12/114.","-43.255278","-22.973056",NA,NA,"RBR00043665",NA,"T.P.P. Alverga",NA,NA,NA,NA,NA,NA,"43º15'19''W","22º58'23''S",NA,NA,NA,NA,NA,NA,NA
"61","2013-04-01 09:20:22-03","IPT","BCTW","195","S","Plantae","Magnoliophyta",NA,NA,"Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.",NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","Eldorado","Vale do Rio Ribeira","-48.1","-24.52",NA,NA,NA,NA,NA,NA,NA,"38804","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"62","2013-04-01 09:20:22-03","IPT","BCTW","3627","S","Plantae","Magnoliophyta",NA,NA,"Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.",NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","Eldorado",NA,"-48.1","-24.52",NA,NA,NA,NA,NA,NA,NA,"38804","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"63","2013-04-01 09:20:22-03","IPT","BCTW","12260","S","Plantae","Magnoliophyta",NA,NA,"Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.",NA,NA,NA,NA,NA,NA,"Brasil","Paraná","Cascavel",NA,"-53.4553","-24.9558",NA,NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"64","2013-04-01 09:20:22-03","IPT","BCTW","24","S","Plantae","Magnoliophyta",NA,NA,"Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.",NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","Eldorado","Vale do Rio Ribeira","-48.1","-24.52",NA,NA,NA,NA,NA,NA,NA,"38804","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"65","2013-04-01 09:20:22-03","IPT","BCTW","15477","S","Plantae","Magnoliophyta",NA,NA,"Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Cuiabá - Santarém",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"66","2021-03-21 19:39:28-03","UFC","EAC","32182","PreservedSpecimen","Plantae","Dicotyledon",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Oliveira, C.A.L.","1942","2002","01","04","Southern America","Brasil","Rio de Janeiro",NA,"Alto da Boa Vista, estrada da Vista Chinesa, à 200",NA,NA,NA,"Árvore, ca. 22m; flor amarela.","EAC0032182",NA,"Vianna, M.C.",NA,NA,NA,NA,"2002","01",NA,NA,NA,"04",NA,NA,NA,NA,NA
"67","2021-03-21 19:39:28-03","UFC","EAC","32184","PreservedSpecimen","Plantae","Dicotyledon",NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Angeli, C.","580","1984","10","17","Southern America","Brasil","Rio de Janeiro",NA,"Estrada da Vista Chinesa",NA,NA,NA,"Árvore, ca. 10m; flor amarela.","EAC0032184",NA,"Vianna, M.C.",NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-21 16:47:37-03","MBM","MBM","176054","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","acuminata","laurifolia","Vochysia acuminata laurifolia","(Warm.) Stafl.","Mattos, J.; et al.; et al.","8944","1961","04","28","Southern America","Brazil","São Paulo","Ubatuba","Serra para São Luís de Paraitinga","-45.0699996948242","-23.4300003051758",NA,NA,"MBM176054","MBM176054","Yamamoto, K.",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:47:37-03","MBM","MBM","153222","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","acuminata","laurifolia","Vochysia acuminata laurifolia","(Warm.) Stafl.","M.C.M.","25","1929","08","11","Southern America","Brazil","São Paulo","Ubatuba","Horto Florestal","-45.0699996948242","-23.4300003051758",NA,NA,"MBM153222","MBM153222","Pastore, J.A.",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:47:39-03","MBM","MBM","60213","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Occhioni, P.","8076","1977","01",NA,"Southern America","Brazil","Rio de Janeiro",NA,"Serra dos Órgãos, Pedra do Garrafão",NA,NA,NA,NA,"MBM060213","MBM060213","Yamamoto, K.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:47:39-03","MBM","MBM","55108","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Duarte, A.P.","8045","1963","11","12","Southern America","Brazil","Bahia","Porto Seguro","Porto Seguro, km 5 do ramal da Rod. BR-5","-39.0647010803223","-16.4496994018555",NA,NA,"MBM055108","MBM055108","Vianna, M.C.",NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:47:39-03","MBM","MBM","276122","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Nascimento, F.H.F.","273","1999","10",NA,"Southern America","Brazil","Bahia","Rio de Contas","Fazenda Camburu","-41.8114013671875","-13.5789003372192",NA,NA,"MBM276122","MBM276122",NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:47:39-03","MBM","MBM","276123","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Nascimento, F.H.F.","300","1999","11","21","Southern America","Brazil","Bahia","Rio de Contas","Rio Camburu","-41.8114013671875","-13.5789003372192",NA,NA,"MBM276123","MBM276123",NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:47:39-03","MBM","MBM","41965","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Hatschbach, G.; et al.; et al.","35343","1974","10","25","Southern America","Brazil","Minas Gerais","Santana do Riacho","Sanana do Riacho, Arredores","-43.7144012451172","-19.1688995361328",NA,NA,"MBM041965","MBM041965","Yamamoto, K.",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:47:39-03","MBM","MBM","163068","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Salgado, O.A.","203","1981","11","06","Southern America","Brazil","Minas Gerais","Santana do Riacho","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"MBM163068","MBM163068","Vianna, M.C.",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:47:39-03","MBM","MBM","105118","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Kawasaki, M.L.; et al.; et al.","s.n.","1982","10","16","Southern America","Brazil","Minas Gerais","Santana do Riacho","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"MBM105118","MBM105118","Yamamoto, K.",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:47:39-03","MBM","MBM","181278","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Mello-Silva, R.; et al.; et al.","1033","1995","04","08","Southern America","Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"MBM181278","MBM181278","Mello-Silva, R.",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-21 16:47:39-03","MBM","MBM","425808","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Braga, J.M.A.","4535","1997","12","05","Southern America","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Estrada próxima a Ponte do Maromba","-44.5633010864258","-22.4960994720459",NA,"Árvore ca 18m alt.; folhas discolores e cartáceas. Flores amarelas. Vários indivíduos observados em flor na paisagem.; Mata densa.","MBM425808",NA,"Lima, H.C.; Negreiros, E.F.",NA,NA,"19648","auto","2016","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:47:39-03","MBM","MBM","61983","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Gibbs, P.E.; Leitão f.; H.F.; Leitão f.; H.F.","5655","1977","08","12","Southern America","Brazil","São Paulo","Ubatuba","15km N de Ubatuba, Estação Experimental do Instituto Agronômico","-45.0699996948242","-23.4300003051758",NA,NA,"MBM061983","MBM061983","Vianna, M.C.",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-21 16:47:39-03","MBM","MBM","29432","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Pereira, E.; et al.; et al.","4441","1958","10","30","Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Mesa do Imperador","-43.2075004577637","-22.9027996063232",NA,NA,"MBM029432","MBM029432","Yamamoto, K.",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-21 16:47:39-03","MBM","MBM","167677","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Harley, R.M.; et al.; et al.","26545","1988","12","01","Southern America","Brazil","Bahia","Água Quente","Pico das Almas, vertente norte",NA,NA,NA,NA,"MBM167677","MBM167677","Kawasaki, M.L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-21 16:47:39-03","MBM","MBM","55103","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Strang; et al.; et al.","1085","1967","07","29","Southern America","Brazil","Minas Gerais",NA,"Planalto da Serra do Cipó",NA,NA,NA,NA,"MBM055103","MBM055103","Vianna, M.C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-21 16:47:39-03","MBM","MBM","55104","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Duarte, A.P.","5705","1961","10","24","Southern America","Brazil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,"MBM055104","MBM055104","Duarte, A.P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-12-21 16:47:39-03","MBM","MBM","58842","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Menezes, E.L.; et al.; et al.","831","1976","09","06","Southern America","Brazil","Minas Gerais",NA,"Serra do Cipó, km 117",NA,NA,NA,NA,"MBM058842","MBM058842","Vianna, M.C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-21 16:47:39-03","MBM","MBM","255382","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Krieger, L.; et al.; et al.","23336","1988","12","17","Southern America","Brazil","Minas Gerais","Caparaó","Parque Nacional do Caparaó, Córrego do Inácio","-41.9043998718262","-20.523099899292",NA,NA,"MBM255382","MBM255382","Vianna, M.C.",NA,NA,"15056","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-21 16:47:39-03","MBM","MBM","398347","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Farney, C.; Silva, L.C.; Silva, J.C.; Silva, L.C.; Silva, J.C.","3102","1992","03","23","Southern America","Brazil","Rio de Janeiro","Paraty","Ponta Negra, Picada para o Morro do Cambucá","-44.7131004333496","-23.2178001403809",NA,"Árvore; ca. 23 m; tronco de casca áspera; folhas verdes; discolores; brilhantes na face superior; inflorescência com raque amarelo-esverdeada, flores amarelas.; Mata de encosta.","MBM398347","MBM398347","Vieira, C.M.","100","540","34470","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-21 16:47:39-03","MBM","MBM","133492","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Ururahy, J.C.C.","31","1980","11","26","Southern America","Brazil","Rio de Janeiro","Teresópolis","Olhos da Água","-42.9655990600586","-22.4122009277344",NA,NA,"MBM133492","MBM133492","Fonseca Vaz, A.M.S. da",NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-21 16:47:39-03","MBM","MBM","176051","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Kuhlmann, M.","3832","1956","06","29","Southern America","Brazil","São Paulo","Ubatuba","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"MBM176051","MBM176051","Vianna, M.C.",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-21 16:47:39-03","MBM","MBM","55115","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Pabst, G.; et al.; et al.","5404","1959","11","29","Southern America","Brazil","Rio de Janeiro","Petrópolis","Petrópolis, caminho para Independência","-43.1786003112793","-22.5049991607666",NA,NA,"MBM055115","MBM055115","Vianna, M.C.",NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-11-01 15:33:13-03","PUC-RIO","FCAB","7580","PreservedSpecimen","Plantae",NA,"Angiospermae","Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Haroldo C. de Lima; J.M.A. Braga; L.J.T. Cardoso; C. de Carvalho; W. da Silva","8437","2016","11","03",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá. Tinguá, Estrada do Imperador, após o Vale das Princesas, próximo ao Cruzeiro.","-43.297222","-22.490833",NA,"Árvore com 8 m alt. Tronco com casca lisa e pardacentas, DAP ca. 25 cm. Inflorescência erécta com flores amarelas. Muito frequente. Fotos CC.","FCAB007580",NA,"Haroldo C. de Lima","1089","1089",NA,NA,"2016","11","-43.297222","-22.490833",NA,NA,NA,NA,NA,NA,NA
"91","2019-11-01 15:33:13-03","PUC-RIO","FCAB","7599","PreservedSpecimen","Plantae",NA,"Angiospermae","Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Haroldo C. de Lima; J.M.A. Braga; L.J.T. Cardoso; C. de Carvalho; W. da Silva","8380","2016","11","02",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá. Tinguá, Estrada do Comércio, a 4 km após o encontramento para a Sede da Rebio, entre Três Voltas e Bananal.","-43.462222","-22.576389",NA,"Árvore com 19m alt. Tronco com casca fissurada-escamosa, placas pequenas, cinza-escuro, DAP ca. 90 cm. Inflorescência erécta com flores amarelas. Frequente. Fotos HCL.; Mata de encosta.","FCAB007599",NA,NA,"590","590",NA,NA,NA,NA,"-43.462222","-22.576389",NA,NA,NA,NA,NA,NA,NA
"92","2015-10-03 23:08:47-03","MNHN","RECOLNAT_MNHN_P","P00733878","PreservedSpecimen",NA,NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Glaziou, A.",NA,"1869","11","28",NA,"brésil",NA,NA,"Province de Rio de Janeiro, Tijuca",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00733878' target='other'> <mi>dwc_moreinfo</mi></a>","P00733878","P00733878_01","Mori",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syntype","3950",NA,NA,NA
"93","2015-10-03 17:15:13-03","MNHN","RECOLNAT_MNHN_P","P00733879","PreservedSpecimen",NA,NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Glaziou, A.",NA,NA,NA,NA,NA,"brésil",NA,NA,"S. loc.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00733879' target='other'> <mi>dwc_moreinfo</mi></a>","P00733879","P00733879_01","Mori",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syntype","672",NA,NA,NA
"94","2015-10-03 17:15:26-03","MNHN","RECOLNAT_MNHN_P","P00733880","PreservedSpecimen",NA,NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Riedel, L.",NA,NA,NA,NA,NA,"brésil",NA,NA,"Brasilia",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00733880' target='other'> <mi>dwc_moreinfo</mi></a>","P00733880","P00733880_01","Mori",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syntype",NA,NA,NA,NA
"95","2015-10-03 17:15:39-03","MNHN","RECOLNAT_MNHN_P","P00733881","PreservedSpecimen",NA,NA,NA,"Vochysiaceae","Vochysia","laurifolia",NA,"Vochysia laurifolia","Warm.","Glaziou, A.",NA,"1869","12","15",NA,"brésil",NA,NA,"Theresopolis (Rio)",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00733881' target='other'> <mi>dwc_moreinfo</mi></a>","P00733881","P00733881_01","Mori",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syntype","3951",NA,NA,NA
