"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","scientificNameAuthorship","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","fieldNumber","class","relatedCatalogItem","sex"
"95","2019-11-13 11:26:26-03","USP","SPF","19591","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","cyclophylla","Ficus cyclophylla","Hoehne, W","5958","1964","12","30",NA,"Brasil","Rio de Janeiro","Barra da Tijuca.","-43.2075004577637","-22.9027996063232",NA,"Árvore de 7 m alt., de copa larga e achatado, ramificada, frutos escuros e bracteados, na restinga ao sol.","SPF00019591",NA,"Rio de Janeiro",NA,NA,"(Miq.) Miq.","Machado, AFP; Pelissari, G","57442","auto","2010","01",NA,NA,"15",NA,NA,NA,NA
"96","2019-11-13 11:26:26-03","USP","SPF","97256","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","cyclophylla","Ficus cyclophylla","Moraes, MD","29295","1993","11","14",NA,"Brasil","São Paulo","Praia do Tenório.","-45.0699996948242","-23.4300003051758",NA,"Árvore de 5 m alt.","SPF00097256",NA,"Ubatuba",NA,NA,"(Miq.) Miq.","Pederneiras, LC","34265","auto","2008","12",NA,NA,"16",NA,NA,NA,NA
"97","2019-11-13 11:26:26-03","USP","SPF","201699","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","noronhae","Ficus noronhae","Miranda, AM","4098","2003","06","17",NA,"Brasil","Pernambuco","Praia do Bode","-32.4108009338379","-3.84028005599976",NA,"Árvore ca. 40 m alt.; tronco acinzentado; folhas coriáceas; brácteas amarronzadas; sicônio marrom-esverdeado; látex leitoso, abundante.","SPF00201699",NA,"Fernando de Noronha",NA,NA,"Oliv.","Miranda, AM","8269","auto","2003","06",NA,NA,"17",NA,NA,NA,NA
"98","2019-10-07 09:36:26-03","UEFS","HUEFS","162717","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","cyclophylla","Ficus cyclophylla","Machado, A.F.P.","960","2010","05","29",NA,"Brasil","Bahia","Poço Escuro","-40.8394012451172","-14.8661003112793",NA,NA,"HUEFS0162717","HUEFS0162717","Vitória da Conquista",NA,NA,"(Miq.) Miq.",NA,"70493","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA
"99","2019-10-07 09:36:26-03","UEFS","HUEFS","105150","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","cyclophylla","Ficus cyclophylla","Queiroz, L.P.de","12071","2006","01","18",NA,"Brasil","Bahia","Serra do Orobó. Fazenda Gameleira.","-40.539444","-12.415278",NA,"Floresta Estacional Semidecidual.","HUEFS0105150","HUEFS0105150","Itaberaba","726","726","(Miq.) Miq.","R.M.de Castro",NA,NA,"2006","12","40W32'22''","12S24'55''",NA,NA,"Rosanae",NA,NA
"100","2019-10-07 09:36:26-03","UEFS","HUEFS","120072","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","cyclophylla","Ficus cyclophylla","Cardoso, D.","1985","2007","05","22",NA,"Brasil","Bahia","Fazenda Retiro, ca. 18 Km de Feira de Santana na Estrada do Feijão sentido Ipirá.","-39.183889","-12.161667",NA,"Floresta estacional semidecídua com dossel a ca. 20 m alt. e afloramentos rochosos no topo da serra.","HUEFS0120072","HUEFS0120072","Anguera","300","600","(Miq.) Miq.","R.M.Santos",NA,NA,"2007","08","39W11'2''","12S9'42''",NA,NA,"Rosanae",NA,NA
"101","2019-10-07 09:36:26-03","UEFS","HUEFS","128620","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","cyclophylla","Ficus cyclophylla","Queiroz, L.P.de","13096","2007","10","05",NA,"Brasil","Bahia","Área da Cachoeira do Ferro Doido, ca. 15 Km E de Morro do Chapéu na Estrada do Feijão.","-40.998056","-11.625556",NA,"Campo rupestre sobre afloramento de quartzito rosa e mata ciliar.","HUEFS0128620","HUEFS0128620","Morro do Chapéu","883","883","(Miq.) Miq.",NA,NA,NA,NA,NA,"40W59'53''","11S37'32''",NA,NA,"Rosanae",NA,NA
"102","2019-10-07 09:36:26-03","UEFS","HUEFS","163028","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","cyclophylla","Ficus cyclophylla","Machado, A.F.P.","882","2009","05",NA,NA,"Brasil","Espírito Santo","Mata da Roseira","41.5325","-20.791944",NA,NA,"HUEFS0163028","HUEFS0163028","Alegre",NA,NA,"(Miq.) Miq.",NA,NA,NA,NA,NA,"41E31'57''","20S47'31''",NA,NA,"Rosanae",NA,NA
"103","2019-10-07 09:36:26-03","UEFS","HUEFS","180681","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","cyclophylla","Ficus cyclophylla","Matos, E.N.de","753","2011","11","06",NA,"Brasil","Bahia","Ponta do Curral.","-38.978333","-13.237222",NA,"Floresta","HUEFS0180681","HUEFS0180681","Valença",NA,NA,"(Miq.) Miq.",NA,NA,NA,NA,NA,"38W58'42''","13S14'14''",NA,NA,"Rosanae",NA,NA
"104","2019-10-07 09:36:26-03","UEFS","HUEFS","188197","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","cyclophylla","Ficus cyclophylla","Gadelha Neto, P.C.","3121","2011","11","17",NA,"Brasil","Paraíba","Millennium Inorganic Chemicals Mineração Ltda.","-34.976944","-6.502222",NA,"Restinga Arbustiva.","HUEFS0188197","HUEFS0188197","Mataraca",NA,NA,"(Miq.) Miq.",NA,NA,NA,NA,NA,"34W58'37''","6S30'8''",NA,NA,"Rosanae",NA,NA
"105","2019-10-07 09:36:26-03","UEFS","HUEFS","188789","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","cyclophylla","Ficus cyclophylla","Matos, E.N.de","2934","2011","11","22",NA,"Brasil","Bahia","Subaúma-Barra do Crumaí","-37.805833","-12.272778",NA,"Restinga. Floresta.","HUEFS0188789","HUEFS0188789","Entre Rios",NA,NA,"(Miq.) Miq.",NA,NA,NA,NA,NA,"37W48'21''","12S16'22''",NA,NA,"Rosanae",NA,NA
"106","2019-10-07 09:36:26-03","UEFS","HUEFS","219616","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","cyclophylla","Ficus cyclophylla","Paiva, M.","47RGV","2012","07","03",NA,"Brasil","Bahia","Morro do Letreiro Face Norte T2 4 4.","-39.776389","-12.7275",NA,NA,"HUEFS0219616","HUEFS0219616","Itatim","297","297","(Miq.) Miq.",NA,NA,NA,NA,NA,"39W46'35''","12S43'39''",NA,NA,"Rosanae",NA,NA
"107","2019-10-07 09:36:26-03","UEFS","HUEFS","22217","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","cyclophylla","Ficus cyclophylla","França, F.","1549","1996","01","28",NA,"Brasil","Bahia","Morro do Agenor.","-39.766667","-12.7",NA,"Interior da mata da base do inselberg.","HUEFS0022217","HUEFS0022217","Itatim","280","410","(Miq.) Miq.","F.França",NA,NA,"1997","11","39W46'","12S42'",NA,NA,"Rosanae",NA,NA
"108","2019-10-07 09:36:28-03","UEFS","HUEFS","246511","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","cyclophylla","Ficus cyclophylla","Lima, H.C.de","8693","2018","07","19",NA,"Brasil","Rio de Janeiro","Estação Ecológica Estadual de Guaxindiba. Módulo PPBio, Parcela P4, próximo ao piquete.","-41.083056","-21.386111",NA,NA,"HUEFS0246511",NA,"São Francisco de Itabapoana","3","3","(Miq.) Miq.",NA,NA,NA,NA,NA,"41W4'59''","21S23'10''",NA,NA,"Rosanae",NA,NA
"109","2019-10-07 09:36:26-03","UEFS","HUEFS","76411","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","cyclophylla","Ficus cyclophylla","Barbosa, M.R.","2415","2002","04","14",NA,"Brasil","Paraíba","Parque Ecológico da Pedra da Boca.","-35.680278","-6.453889",NA,"Caatinga (Mata), e caatinga de lajedo.","HUEFS0076411","HUEFS0076411","Araruna",NA,NA,"(Miq.) Miq.",NA,NA,NA,"2004","09","35W40'49''","6S27'14''",NA,NA,"Rosanae",NA,NA
"110","2019-10-07 09:36:26-03","UEFS","HUEFS","80076","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","cyclophylla","Ficus cyclophylla","Harley, R.M.","54697","2004","01","12",NA,"Brasil","Bahia","IMBASSAI No terreno da Pousada Bichalenga.",NA,NA,NA,"Restinga alterada.","HUEFS0080076","HUEFS0080076","São João da Mata",NA,NA,"(Miq.) Miq.","A.F.P.Machado",NA,NA,"2008","02",NA,NA,NA,NA,"Rosanae",NA,NA
"111","2019-10-07 09:36:26-03","UEFS","HUEFS","173373","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","cyclophylla","Ficus cyclophylla","Siqueira-Filho, J.A.","2358","2010","07","02",NA,"Brasil","Sergipe","Dunas de Pirambu, margem esquerda da BR 101. Pirambu sentido Japaratuba.","-36.903333","-10.780833",NA,"Solo Litolico. Áreas das formações Pioneiras.","HUEFS0173373","HUEFS0173373","Pirambu","19","19","(Miq.) Miq.",NA,NA,NA,NA,NA,"36W54'12''","10S46'51''",NA,NA,"Rosanae",NA,NA
"112","2019-10-07 09:36:26-03","UEFS","HUEFS","91960","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","cyclophylla","Ficus cyclophylla","Cardoso, D.","308","2005","02","09",NA,"Brasil","Bahia","Parte da ARIE Serra do Orobó pertencente a Itaberaba. Fazenda Leão dos Brejos.","-40.516389","-12.416944",NA,"Floresta estacional semidecidual com dossel a ca. de 25m.","HUEFS0091960","HUEFS0091960","Itaberaba","398","398","(Miq.) Miq.",NA,NA,NA,NA,NA,"40W30'59''","12S25'1''",NA,NA,"Rosanae",NA,NA
"113","2019-10-07 09:36:26-03","UEFS","HUEFS","80871","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","cyclophylla","Ficus cyclophylla","Castro, R.M.","917","2004","02","23",NA,"Brasil","Minas Gerais",NA,"-41.9494018554688","-18.8511009216309",NA,"Mata Secundária","HUEFS0080871","HUEFS0080871","Governador Valadares",NA,NA,"(Miq.) Miq.",NA,"50833","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA
"114","2019-10-07 09:36:26-03","UEFS","HUEFS","193975","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","cyclophylla","Ficus cyclophylla","Machado, A.F.P.","1227","2013","03","23",NA,"Brasil","Bahia","Mata de Cipó.","-40.2075004577637","-14.3625001907349",NA,NA,"HUEFS0193975","HUEFS0193975","Boa Nova",NA,NA,"(Miq.) Miq.","A.F.P.Machado","31265","auto","2015","08",NA,NA,NA,NA,"Rosanae",NA,NA
"115","2019-10-07 09:36:26-03","UEFS","HUEFS","171536","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","cyclophylla","Ficus cyclophylla","Folli, D.A.","5651","2007","08","06",NA,"Brasil","Espírito Santo","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0171536","HUEFS0171536","Linhares",NA,NA,"(Miq.) Miq.",NA,"48094","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA
"116","2019-10-07 09:36:26-03","UEFS","HUEFS","171535","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","cyclophylla","Ficus cyclophylla","Folli, D.A.","2322","1994","06","07",NA,"Brasil","Espírito Santo","Reserva Natural Vale. No final da estrada, entrando no Nativo.","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0171535","HUEFS0171535","Linhares",NA,NA,"(Miq.) Miq.",NA,"48094","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA
"117","2019-10-07 09:36:29-03","UEFS","HUEFS","118581","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","noronhae","Ficus noronhae","Miranda, A.M.","885","1993","06","01",NA,"Brasil","Pernambuco","lha da Rata.","-32.416667","-3.166667",NA,NA,"HUEFS0118581","HUEFS0118581","Fernando de Noronha",NA,NA,"Oliver",NA,NA,NA,NA,NA,"32W25'","3S10'",NA,NA,"Rosanae",NA,NA
"118","2019-12-04 16:39:48-03","FFCLRP","SPFR","9949","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","cyclophylla","Ficus cyclophylla","Pereira, R.A.S.","111","2005","04","03",NA,"Brasil","São Paulo","Picinguaba","-44.838421","-23.378727",NA,"Final da praia, lado esquerdo, sobre as rochas na beira da praia (atrás do restaurante).",NA,NA,"Ubatuba","13","13","(Miq.)Miq.","Pereira. R.A.S.",NA,NA,NA,NA,"44o50'18.316W","23o22'43.418S",NA,NA,NA,NA,NA
"119","2019-01-25 15:43:03-02","IAC","IAC","24834","S","Plantae",NA,NA,"Moraceae-5.Ficeae","Ficus","cyclophylla","Ficus cyclophylla","W. Hoehne","5958","1964","12","30",NA,"Brasil","Rio de Janeiro","Barra da Tijuca","-43.2075","-22.9028",NA,"2 folhas no herbário",NA,NA,"Rio de Janeiro",NA,NA,"(Miq.) Miq.","A.F.P. Machado",NA,NA,"2015","08","-43.2075","-22.9028","05",NA,NA,NA,NA
"120","2020-07-23 12:15:07-03","CEPLAC","CEPEC","119148","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","cyclophylla","Ficus cyclophylla","R. M. de Castro","917","2004","02","23",NA,"Brasil","Minas Gerais","Sem informação.","-41.9494018554688","-18.8511009216309",NA,NA,NA,NA,"GOVERNADOR VALADARES",NA,NA,NA,"R. M. de Castro","50833","auto",NA,NA,NA,NA,NA,NA,NA,"30/03/2004",NA
"121","2020-07-23 12:15:07-03","CEPLAC","CEPEC","118112","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","cyclophylla","Ficus cyclophylla","D. Cardoso","308","2005","02","09",NA,"Brasil","Bahia","Parte da ARIE. Serra do orobó pertencente a Itaberaba. Faz. Leão dos brejos.","-40.516389","-12.416944",NA,NA,NA,NA,"ITABELA",NA,NA,NA,"R. M. de Castro",NA,NA,NA,NA,"40W30'59","12S25'1",NA,NA,NA,"28/02/2005",NA
"122","2020-07-23 12:15:07-03","CEPLAC","CEPEC","102946","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","cyclophylla","Ficus cyclophylla","W. W. Thomas","13896","1983","03","08",NA,"Brasil","Bahia","14.7Km ao S de Mandacaru (junção Rod. do estádio/Rod. p/ Jequié) Rod. p/ Serra dos Brejos.","-40.118889","-13.957222",NA,NA,NA,NA,"JEQUIÉ",NA,NA,NA,"R. M. de Castro",NA,NA,NA,NA,"40W7'8","13S57'26",NA,NA,NA,"30/05/2005",NA
"123","2020-07-23 12:15:07-03","CEPLAC","CEPEC","135274","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","cyclophylla","Ficus cyclophylla","Amorim, A. M.","8157","2012","06","09",NA,"Brasil","Bahia","Serra do Corcovado, acesso pela Fazenda São José. Proprietário Senhor Francisco. Coletas efetuadas na base do afloramento e na trilha paralela ao topo pelo lado esquerdo.","-39.607222","-14.708611",NA,"UNICATA.",NA,NA,"ALMADINA","600","600",NA,"Sem Informação",NA,NA,NA,NA,"39W36'26","14S42'31",NA,NA,NA,NA,NA
"124","2020-07-23 12:15:07-03","CEPLAC","CEPEC","93529","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","cyclophylla","Ficus cyclophylla","J. G. Jardim","1457","1998","01","21",NA,"Brasil","Bahia","Rod. Almadina/Ibitupã, entrada a ca. 5Km ao W da sede do municipio. Faz. Cruzeiro do Sul. Serra dos Sete Paus, ca. 8Km da entrada. Inventário Florestal e Fitossociologico. # 511.",NA,"-14.735",NA,NA,NA,NA,"ALMADINA",NA,NA,NA,"R. M. de Castro",NA,NA,NA,NA,NA,"14S44'6",NA,NA,NA,"30/12/2004",NA
"125","2019-11-01 15:04:55-03","UnB","UB","198331","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Moraceae","Ficus","noronhae","Ficus noronhae","Carvalho-Silva, M; Câmara, PEAS; Pereira, CG","1951","2013","11","05","Southern America","Brasil","Pernambuco","Área do Viveiro de Mudas do Projeto TAMAR","-32.4108009338379","-3.84028005599976",NA,"Árvore 15m",NA,NA,"Fernando de Noronha",NA,NA,"Oliv.",NA,"8269","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-11-01 15:04:55-03","UnB","UB","198334","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Moraceae","Ficus","noronhae","Ficus noronhae","Carvalho-Silva, M; Câmara, PEAS; Pereira, CG","1954","2013","11","05","Southern America","Brasil","Pernambuco","Em frente ao Cemitério","-32.4108009338379","-3.84028005599976",NA,"Árvore 10m. Frutos imaturos verdes",NA,NA,"Fernando de Noronha",NA,NA,"Oliv.","Carvalho-Silva, M","8269","auto","2015","04",NA,NA,NA,NA,NA,NA,NA
"127","2021-03-04 15:45:53-03","IF","SPSF","34960","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Moraceae","Ficus","cyclophylla","Ficus cyclophylla","J.B.Baitello & O.T. Aguiar","1721","1999","03","31","América do Sul","Brasil","SP","Parque Estadual da Serra do Mar","-45.3499984741211","-23.7700004577637",NA,"COLETA: XLS: SPSFNovo; Árvore 40m; GEOGRAFIA: região de Sepituba, em direção à praia do Bonetti&nf;;",NA,NA,"Ilhabela","15","15",NA,"L.R.Mondonça Souza","23719","auto","2005","07",NA,NA,"27",NA,"Magnoliopsida",NA,NA
"128","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Moraceae","Urostigma","cyclophyllum","Urostigma cyclophyllum","Schomburgk, RH","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"Crescit prope Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Miq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-04-05 12:36:15-03","UNIVASF","HVASF","8639","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","cyclophylla","Ficus cyclophylla","J.A. Siqueira Filho","2358","2010","07","02","América do Sul","Brasil","Sergipe","Região de Dunas, margem esquerda da BR 101","-36.903416","-10.780861",NA,"Arvoreta com copa larga cerca de 5,0 m de alt. Folhas discolores. Sicônios em frutificação.","HVASF008639","HVASF008639_v01","Barra dos Coqueiros","19","19","(Miq.) Miq.","A.F.P. Machado",NA,NA,"2010","08","-36.903416","-10.780861","25",NA,NA,NA,"U"
"130","2020-09-17 08:58:29-03","IBt","SP","320087","S","Plantae",NA,NA,"Moraceae","Ficus","cyclophylla","Ficus cyclophylla","Pereira, OJ","2686","1992","02","19",NA,"Brasil","Espírito Santo",NA,"-40.2733001708984","-19.8202991485596",NA,NA,NA,NA,"Aracruz",NA,NA,"(Miq.) Miq.",NA,"37987","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-09-17 08:58:29-03","IBt","SP","320077","S","Plantae",NA,NA,"Moraceae","Ficus","cyclophylla","Ficus cyclophylla","Pereira, OJ","5541","1995","10","26",NA,"Brasil","Espírito Santo",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Linhares",NA,NA,"(Miq.) Miq.",NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-30 07:49:00-03","IBt","SP","444881","S","Plantae",NA,NA,"Moraceae","Ficus","cyclophylla","Ficus cyclophylla","Folli, DA","5651","2007","08","06",NA,"Brasil","Espírito Santo",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Linhares",NA,NA,"(Miq.) Miq.",NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-30 07:49:00-03","IBt","SP","444882","S","Plantae",NA,NA,"Moraceae","Ficus","cyclophylla","Ficus cyclophylla","Folli, DA","2322","1994","06","07",NA,"Brasil","Espírito Santo",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Linhares",NA,NA,"(Miq.) Miq.",NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-23 08:49:01-03","IBt","SP","426035","S","Plantae",NA,NA,"Moraceae","Ficus","cyclophylla","Ficus cyclophylla","Pelissari, G","156","2010","10","31",NA,"Brasil","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Rio de Janeiro",NA,NA,"(Miq.) Miq.",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-08-13 18:02:24-03","IBt","SP","291370","S","Plantae",NA,NA,"Moraceae","Ficus","cyclophylla","Ficus cyclophylla","Moraes, MD","29295","1993","11","14",NA,"Brasil","São Paulo",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Ubatuba",NA,NA,"(Miq.) Miq.",NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-12-23 08:49:01-03","IBt","SP","415915","S","Plantae",NA,NA,"Moraceae","Ficus","cyclophylla","Ficus cyclophylla","Pereira, RAS","111","2005","04","03",NA,"Brasil","São Paulo",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Ubatuba",NA,NA,"(Miq.) Miq.",NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
