"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","county","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"435","2021-02-08 21:32:40-03","UFBA","ALCB","023503","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Guedes, ML; Bandeira, FP","s/n","1991","05","05","Southern America","Brasil",NA,NA,"de 5m de altura, folhas membranáceas discolor, com a face adaxial pilosa. Flores pequenas alvas. Frutos imaturos verdes.","ALCB069718","Dicotyledon",NA,"(Sw.) DC.","Bahia","faz. Eng. Madruga.","-38.666667","-12.616667",NA,"Baumgratz, JFA",NA,NA,"São Francisco do Conde",NA,NA,NA,NA,"-38.666667","-12.616667","2004","02",NA,NA,NA,NA,NA,NA,NA
"436","2021-02-08 21:32:40-03","UFBA","ALCB","023532","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Guedes, ML; Bandeira, FP","s/n","1991","05","04","Southern America","Brasil",NA,NA,"de mais ou menos 4m de altura; folhas discolores. Frutos maturos.",NA,"Dicotyledon",NA,"(Sw.) DC.","Bahia","faz. Eng. Madruga.","-38.666667","-12.616667",NA,"Guedes, ML; Bandeira, FP",NA,NA,"São Francisco do Conde",NA,NA,NA,NA,"-38.666667","-12.616667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2021-02-08 21:32:40-03","UFBA","ALCB","023534","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Bandeira, FP; Guedes, ML","s/n","1991","07","22","Southern America","Brasil",NA,NA,"de mais ou menos 3m. Folhas discolor, coriáceas, glabras. Inflorescência imatura de cor branca; madura, cor de vinho.",NA,"Dicotyledon",NA,"(Sw.) DC.","Bahia","faz. Eng. Madruga.","-38.666667","-12.616667",NA,"Guedes, ML; Bandeira, FP",NA,NA,"São Francisco do Conde",NA,NA,NA,NA,"-38.666667","-12.616667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2021-02-08 21:32:40-03","UFBA","ALCB","024155","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Bandeira, FP","s/n","1992","02","23","Southern America","Brasil",NA,NA,"petalas amarelas.","ALCB069607","Dicotyledon",NA,"(Sw.) DC.","Bahia","Monte Recôncavo. Faz. Engenho Madruga.","-38.666667","-12.616667",NA,"Goldenberg, R",NA,NA,"São Francisco do Conde",NA,NA,NA,NA,"-38.666667","-12.616667","2014","10",NA,NA,NA,NA,NA,NA,NA
"439","2021-02-08 21:32:40-03","UFBA","ALCB","024156","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Bandeira, FP","s/n","1992","02","23","Southern America","Brasil",NA,NA,"com 3m de altura, Folhas discolor, membranácea; botões verdes.","ALCB069606","Dicotyledon",NA,"(Sw.) DC.","Bahia","Monte Recôncavo. Faz. Engenho Madruga.","-38.666667","-12.616667",NA,"Goldenberg, R",NA,NA,"São Francisco do Conde",NA,NA,NA,NA,"-38.666667","-12.616667","2014","10",NA,NA,NA,NA,NA,NA,NA
"440","2019-10-09 11:20:27-03","UFBA","ALCB","024550","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Paraguassú, LA","03/92","1992","02","18","Southern America","Brasil",NA,NA,"com 2m de altura; inflorescência rósea-esverdeada. Pouco frequente.; Vegetação Secundária.","ALCB069608","Dicotyledon",NA,"(Sw.) DC.","Bahia","área de Pituaçu (UCSal).","-38.42","-12.951667",NA,"Goldenberg, R",NA,NA,"Salvador",NA,NA,NA,NA,"-38.42","-12.951667","2014","10",NA,NA,NA,NA,NA,NA,NA
"441","2019-10-09 11:20:27-03","UFBA","ALCB","024817","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Guedes, ML","2547","1992","02","17","Southern America","Brasil",NA,NA,"com aproximadamente 4m de altura; Flores alvas. Pouco frequente.; Vegetação secundária da Floresta Atlântica.",NA,"Dicotyledon",NA,"(Sw.) DC.","Bahia","área de Pituaçu (UCSal)","-38.42","-12.951667",NA,"Guedes, ML; Bautista, HP; Pinto, GCP",NA,NA,"Salvador",NA,NA,NA,NA,"-38.42","-12.951667","1992","03",NA,NA,NA,NA,NA,NA,NA
"442","2021-02-08 21:32:40-03","UFBA","ALCB","025969","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Guedes, ML","s/n","1993","08","20","Southern America","Brasil",NA,NA,"ca. de 4m de altura. Frutos imaturos de cor verde.",NA,"Dicotyledon",NA,"(Sw.) DC.","Bahia","Área de Aracruz Celulose.","-39.183333","-17.516667",NA,"Guedes, ML",NA,NA,"Alcobaça",NA,NA,NA,NA,"-39.183333","-17.516667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2021-02-08 21:32:40-03","UFBA","ALCB","026185","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Bandeira, FP; Jesus, IAR","s/n","1994","11","24","Southern America","Brasil",NA,NA,"ca. de 3,60m, botõe esverdeados, Frutos maduros frequentes.; encontrada em mata em solo areno-argiloso.",NA,"Dicotyledon",NA,"(Sw.) DC.",NA,NA,NA,NA,NA,"Guedes, ML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2019-10-09 11:20:27-03","UFBA","ALCB","026437","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Guedes, ML","3675","1995","03","12","Southern America","Brasil",NA,NA,"ca. de 3m de altura. Folhas discolores. Inflorescência com flores simples de cor alva.",NA,"Dicotyledon",NA,"(Sw.) DC.","Bahia","Entrada para Baiacu.","-38.6","-12.95",NA,"Guedes, ML",NA,NA,"Vera Cruz",NA,NA,NA,NA,"-38.6","-12.95",NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2019-11-25 16:51:05-03","UFBA","ALCB","026669","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Guedes, ML","3682","1995","03","24","Southern America","Brasil",NA,NA,"de ca. 3m de altura, folhas membranáceas dicolores. Inflorescência com flores simgelas, pételas e estames alvos.","ALCB069738","Dicotyledon",NA,"(Sw.) DC.","Bahia","Reserva Ecológica de Cotegipe.","-38.5","-12.966667",NA,"Baumgratz, JFA",NA,NA,"Salvador",NA,NA,NA,NA,"-38.5","-12.966667","2004","02",NA,NA,NA,NA,NA,NA,NA
"446","2019-10-09 11:20:27-03","UFBA","ALCB","026906","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Guedes, ML","3696","1995","04","02","Southern America","Brasil",NA,NA,"ca de 2m de altura. Folhas membranáceas, semidiscolores. Flores alvas.",NA,"Dicotyledon",NA,"(Sw.) DC.","Bahia","Barra Grande.","-38.6","-12.95",NA,"Guedes, ML",NA,NA,"Vera Cruz",NA,NA,NA,NA,"-38.6","-12.95",NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2019-10-09 11:20:27-03","UFBA","ALCB","026938","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Ribeiro, AJ","204","1987","02","11","Southern America","Brasil",NA,NA,"de 2m de altura. Cálice verde, corola alva. Frutos imaturos verdes e maduros roxos.","ALCB069602","Dicotyledon",NA,"(Sw.) DC.","Bahia","Litoral Norte, Praia do Forte.","-38.283333","-12.516667",NA,"Goldenberg, R",NA,NA,"Mata de São João",NA,NA,NA,NA,"-38.283333","-12.516667","2014","10",NA,NA,NA,NA,NA,NA,NA
"448","2019-10-09 11:20:27-03","UFBA","ALCB","026946","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Ribeiro, AJ","204","1987","02","11","Southern America","Brasil",NA,NA,"de 2m de altura. Cálice verde, corola alva. Frutos imaturos verdes e maduros roxos.",NA,"Dicotyledon",NA,"(Sw.) DC.","Bahia","Litoral Norte, Praia do Forte.","-38.283333","-12.516667",NA,"Guedes, ML",NA,NA,"Mata de São João",NA,NA,NA,NA,"-38.283333","-12.516667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2019-10-09 11:20:27-03","UFBA","ALCB","027209","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Guedes, ML","1750","1989","05","16","Southern America","Brasil",NA,NA,"com frutos imaturos.",NA,"Dicotyledon",NA,"(Sw.) DC.","Pernambuco","Mata de Dois Irmão.","-34.866667","-8.05",NA,NA,NA,NA,"Recife",NA,NA,NA,NA,"-34.866667","-8.05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2019-10-09 11:20:27-03","UFBA","ALCB","027232","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Guedes, ML","1750","1989","05","16","Southern America","Brasil",NA,NA,"com frutos imaturos.",NA,"Dicotyledon",NA,"(Sw.) DC.","Pernambuco","Mata dos dois irmão.","-34.866667","-8.05",NA,NA,NA,NA,"Recife",NA,NA,NA,NA,"-34.866667","-8.05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2019-10-09 11:20:27-03","UFBA","ALCB","027237","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Guedes, ML","2427","1990","06","09","Southern America","Brasil",NA,NA,"de 5m de altura. Folhas discolores com a face abaxial brilhante. Flores com pétalas e estames alvos.",NA,"Dicotyledon",NA,"(Sw.) DC.","Pernambuco","Mata de Dois Irmão.","-34.866667","-8.05",NA,"Guedes, ML",NA,NA,"Recife",NA,NA,NA,NA,"-34.866667","-8.05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2019-10-09 11:20:27-03","UFBA","ALCB","027252","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Guedes, ML","2227","1990","02","12","Southern America","Brasil",NA,NA,"de 4m de altura. Folhas discolores com face abaxial verde brilhante. Frutos verde-avermelhados.",NA,"Dicotyledon",NA,"(Sw.) DC.","Pernambuco","Mata de Dois Irmão.","-34.866667","-8.05",NA,NA,NA,NA,"Recife",NA,NA,NA,NA,"-34.866667","-8.05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2019-10-09 11:20:27-03","UFBA","ALCB","027266","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Ribeiro, AJ","436",NA,NA,NA,"Southern America","Brasil",NA,NA,"com mais ou menos 6m de altura. Inflorescências brancas.",NA,"Dicotyledon",NA,"(Sw.) DC.","Bahia","Cachoeira dos Prazeres. Capoeira baixa no talude próximo à represa.",NA,NA,NA,"Guedes, ML",NA,NA,"Jequiriçá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2019-10-09 11:20:27-03","UFBA","ALCB","027267","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Ribeiro, AJ","439",NA,NA,NA,"Southern America","Brasil",NA,NA,"com ca. de 6m de altura. Frutos imaturos de cor verde e maduros roxos. Frequente.",NA,"Dicotyledon",NA,"(Sw.) DC.","Bahia","Cachoeira dos Prazeres. Capoeira baixa no talude próximo à represa.",NA,NA,NA,"Guedes, ML",NA,NA,"Jequiriçá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2021-02-08 21:32:40-03","UFBA","ALCB","027903","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Guedes, ML; Alves, M","s/n","1995","05","30","Southern America","Brasil",NA,NA,"ca. de 3m de altura. Folhas discolores, Inflorescência terminal. Frutos quando maduros de cor vinho.","ALCB069724","Dicotyledon",NA,"(Sw.) DC.","Bahia","Estação Ecológica de Cotegipe.","-38.5","-12.966667",NA,"Baumgratz, JFA",NA,NA,"Salvador",NA,NA,NA,NA,"-38.5","-12.966667","2004","02",NA,NA,NA,NA,NA,NA,NA
"456","2019-10-09 11:20:27-03","UFBA","ALCB","028927","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Harley, RM; Giulietti, AM; Pirani, JR; Stannard, B; Cordeiro, I; Kameyama, C","24257","1987","02","15","Southern America","Brasil",NA,NA,"até 2,5m de altura. Folhas brilhantes na parte superior. Frutos verdes.",NA,"Dicotyledon",NA,"(Sw.) DC.","Bahia","ca. de 9km de Piatã. Campos Gerais, solo arenoso branco.","-41.886389","-13.060833",NA,"Wurdack, JJ","1250","1250","Piatã",NA,NA,NA,NA,"-41.886389","-13.060833","1990",NA,NA,NA,NA,NA,NA,NA,NA
"457","2021-02-08 21:32:40-03","UFBA","ALCB","03107","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Costa, AL","s/n","1974","12","21","Southern America","Brasil",NA,NA,NA,"ALCB069587","Dicotyledon",NA,"(Sw.) DC.","Bahia","Parque Municipal da Pituba.","-38.5","-12.966667",NA,"Goldenberg, R",NA,NA,"Salvador",NA,NA,NA,NA,"-38.5","-12.966667","2014","10",NA,NA,NA,NA,NA,NA,NA
"458","2019-10-09 11:20:27-03","UFBA","ALCB","032071","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Mattos Silva, LA; Florêncio, CS; Jesus, JA de; Pimentel, JMO","3526","1997","03","25","Southern America","Brasil",NA,NA,"10m x 20cm. Flores com sépalas verdes e pétalas brancas. Folhas de cor verde-médio.; Vegetação de Mata higrófila Sul Baiana. Solo argiloso. Área de cacaual sob mata primária. Altitude ca. de 60 m.s.n.m.","ALCB069603","Dicotyledon",NA,"(Sw.) DC.","Bahia","Fazenda Nossa Senhora de Fátima, 2km do ramal para o Japú, com entrada no 14km da Rod. Ilhéus/Itabuna, lado esquerdo.","-39.116667","-14.683333",NA,"Goldenberg, R","60","60","Ilhéus",NA,NA,NA,NA,"-39.116667","-14.683333","2014","10",NA,NA,NA,NA,NA,NA,NA
"459","2019-10-09 11:20:27-03","UFBA","ALCB","032097","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Mattos Silva, LA; Costa, TA de; Santos, SG; Martins, LSS; Santos, BR dos","3594","1997","10","29","Southern America","Brasil",NA,NA,"Flores brancas =. folhas com as faces adaxial verde-escuro e abaxial verde-claro.; Solo argiloso. Coletas na área da Reserva (remanescente de Mata Atlântica), próximo á cerca da frente.","ALCB069604","Dicotyledon",NA,"(Sw.) DC.","Bahia","Campos Universidade Estadual de Santa Cruz (UESC), km 16 da Rod. Ilhéus/Itabuna (BR 415).","-39.166667","-14.8",NA,"Goldenberg, R","40","40","Ilhéus",NA,NA,NA,NA,"-39.166667","-14.8","2014","10",NA,NA,NA,NA,NA,NA,NA
"460","2019-10-09 11:20:27-03","UFBA","ALCB","032122","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Mattos Silva, LA; Florêncio, CS; Jesus, JA de; Pimentel, JMO","3566","1997","03","25","Southern America","Brasil",NA,NA,"Flores brancas. Folhas com faces adaxial verde-escuro e abaxial mais claro.; Sul Baiana. Mata Atlântica. Solo argiloso. Área de cacaul sob mata primária.","ALCB069605","Dicotyledon",NA,"(Sw.) DC.","Bahia","Fazenda Nossa Senhora de Fátima, km 2 do ramal para o Japú, com entrada no km 14 da Rod. Ilhéus/Itabuna, lado esquerdo.","-39.116667","-14.683333",NA,"Goldenberg, R","60","60","Ilhéus",NA,NA,NA,NA,"-39.116667","-14.683333","2014","10",NA,NA,NA,NA,NA,NA,NA
"461","2019-10-09 11:20:27-03","UFBA","ALCB","032498","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Guedes, ML","5507","1997","11","27","Southern America","Brasil",NA,NA,"de ca. 3m. Folhas simples, membranáceas, discolores. Flores com pétalas alvas. Fruto imaturo verde. Frequente.; densa. Solo areno-argiloso.",NA,"Dicotyledon",NA,"(Sw.) DC.","Bahia","Horto dos oitís.","-38.5","-12.966667",NA,"Guedes, ML",NA,NA,"Salvador",NA,NA,NA,NA,"-38.5","-12.966667","1998","02",NA,NA,NA,NA,NA,NA,NA
"462","2019-10-09 11:20:27-03","UFBA","ALCB","032759","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Jesus, NG de; Lima, SF; Santos, JB dos","62","1997","01","12","Southern America","Brasil",NA,NA,"5,20m x 0,20m, tronco liso bege-claro. Folhas glabras brilhantes. Inflorescência em cachos, botões verdes. Espécie frequente.",NA,"Dicotyledon",NA,"(Sw.) DC.","Bahia","RPPN Lontra/Saudade.","-37.9425","-12.377778",NA,"Guedes, ML",NA,NA,"Entre Rios",NA,NA,NA,NA,"-37.9425","-12.377778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2020-08-11 00:16:16-03","UFBA","ALCB","036890","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Stannard, B; Guedes, ML; Woodgyer, EM","PCD2615","1996","03","28","Southern America","Brasil",NA,NA,"6,0 m. Folhas membranáceas, discolores. Botões esbranquiçados. Frutos imaturos esbranquiçados. Raro.",NA,"Dicotyledon",NA,"(Sw.) DC.","Bahia","Piemonte da Diamantina, Margem da estrada","-40.489444","-11.306111",NA,"Guedes, ML; Baumgratz, JFA","625","625","Jacobina",NA,NA,NA,NA,"-40.489444","-11.306111","1997","05",NA,NA,NA,NA,NA,NA,NA
"464","2019-10-09 11:20:27-03","UFBA","ALCB","036896","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Atkins, S; Saar, E; Passos Júnior, LA; Funch, L; Guedes, ML; Stannard, B","PCD344727","1997","01","30","Southern America","Brasil",NA,NA,"3,0 m. Folhas discolores. Frutos imaturos verdes. Ocasional.; Mata com algumas espécies emergentes com maçaranduba, quina e pau-dolho",NA,"Dicotyledon",NA,"(Sw.) DC.","Bahia","Chapada Diamantina, Caminho para Mata de Remanso","-41.362778","-12.596944",NA,"Guedes, ML; Baumgratz, JFA","490","490","Lençóis",NA,NA,NA,NA,"-41.362778","-12.596944","1997","05",NA,NA,NA,NA,NA,NA,NA
"465","2019-11-25 16:51:05-03","UFBA","ALCB","036962","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Gasson, P; Natalino, L","PCD6199","1997","03","12","Southern America","Brasil",NA,NA,"ca. 3 m. Flores alvas.","ALCB069719","Dicotyledon",NA,"(Sw.) DC.","Bahia","Chapada Diamantina, Pai Inácio, próximo a BR 142","-41.45","-12.466667",NA,"Guedes, ML","1000","1000","Palmeiras",NA,NA,NA,NA,"-41.45","-12.466667","1997","05",NA,NA,NA,NA,NA,NA,NA
"466","2019-11-25 16:51:05-03","UFBA","ALCB","037368","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Ferreira, MC; Jost, T","870","1996","01","31","Southern America","Brasil",NA,NA,"de aproximadamente 2,5; folhas opostas, cartáceas, discolores; botões florais verdes.; aberta.","ALCB069736","Dicotyledon",NA,"(Sw.) DC.","Bahia","faz. do Bu, Mata da Maré.","-37.717778","-12.035278",NA,"Guedes, ML",NA,NA,"Conde",NA,NA,NA,NA,"-37.717778","-12.035278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2019-10-09 11:20:27-03","UFBA","ALCB","041234","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Jesus, NG de","425","2000","11","21","Southern America","Brasil",NA,NA,"4,50 m, caule pardo com casca estriada. Folhas cartáceas, glabras e discolores. Botões com cálice verde e glóbulo branco. Flor com pétalas brancas e estames alvos.; Secundária.","ALCB069585","Dicotyledon",NA,"(Sw.) DC.","Bahia","Campus II / UNEB.","-38.433333","-12.133333",NA,"Goldenberg, R","150","150","Alagoinhas",NA,NA,NA,NA,"-38.433333","-12.133333","2014","10",NA,NA,NA,NA,NA,NA,NA
"468","2019-11-25 16:51:05-03","UFBA","ALCB","041248","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Fonseca, MR","456","1998","10","10","Southern America","Brasil",NA,NA,"2,0 m. Folhas cartáceas, discolores.","ALCB069737","Dicotyledon",NA,"(Sw.) DC.","Bahia","Chapada Diamantina","-41.366667","-13",NA,"Fonseca, MR",NA,NA,"Mucugê",NA,NA,NA,NA,"-41.366667","-13","1998","10",NA,NA,NA,NA,NA,NA,NA
"469","2019-11-25 16:51:05-03","UFBA","ALCB","042592","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Stradmann, MTS; Moraes, EPF","0505","1998","01","14","Southern America","Brasil",NA,NA,"ca. de 3,5m. Terretre, ereta. Folhas membranáceas. Frutos maduros amarelados.","ALCB069723","Dicotyledon",NA,"(Sw.) DC.","Bahia","Parque Metropolitano de Pituaçu, nas proximidades da ciclovia.","-38.416667","-12.95",NA,"Stradmann, MTS",NA,NA,"Salvador",NA,NA,NA,NA,"-38.416667","-12.95","1999","05",NA,NA,NA,NA,NA,NA,NA
"470","2019-11-25 16:51:05-03","UFBA","ALCB","042594","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Stradmann, MTS; Moraes, EPF","0507","1998","01","14","Southern America","Brasil",NA,NA,"ca. de 3,5m. Terrestre. Folhas membranáceas, discolores. Flores diminutasde coloração verde.","ALCB069722","Dicotyledon",NA,"(Sw.) DC.","Bahia","Parque Metropolitano de Pituaçu, nas proximidades da ciclovia.","-38.416667","-12.95",NA,"Stradmann, MTS",NA,NA,"Salvador",NA,NA,NA,NA,"-38.416667","-12.95","1999","04",NA,NA,NA,NA,NA,NA,NA
"471","2019-11-25 16:51:05-03","UFBA","ALCB","043670","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Guedes, ML; et al.","6653","1998","11","13","Southern America","Brasil",NA,NA,"de ca. 1,60 m. de altura. Folhas discolores, membranáceas. Flores alvas, anteras amarelas.; Mata com áreas antropizadas.","ALCB069726","Dicotyledon",NA,"(Sw.) DC.","Bahia","Região Metropolitana Salvador, Unidade Ecolígica de Cotegipe","-38.5","-12.966667",NA,"Guedes, ML",NA,NA,"Salvador",NA,NA,NA,NA,"-38.5","-12.966667","1998","11",NA,NA,NA,NA,NA,NA,NA
"472","2019-11-25 16:51:05-03","UFBA","ALCB","043844","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Guedes, ML; Silva, EM da","6737","1996","02","07","Southern America","Brasil",NA,NA,"de ca. 3 m. de altura. Folhas coriáceas, discolores. Inflorescência terminal, panícula, flores alvas. Frutos imaturos.; com áreas antropizadas.","ALCB069727","Dicotyledon",NA,"(Sw.) DC.","Bahia",NA,"-38.316667","-12.683333",NA,"Guedes, ML",NA,NA,"Camaçari",NA,NA,NA,NA,"-38.316667","-12.683333","2000","01",NA,NA,NA,NA,NA,NA,NA
"473","2019-11-25 16:51:05-03","UFBA","ALCB","053824","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Rocha, EA; Mattos Silva, LA; Barreto, TR","588","2000","08","28","Southern America","Brasil",NA,NA,"com ca. de 1, 5-2 m de altura, com flores e frutos avermelhados e roxos, localizados nos ápices dos ramos. Frequente no local.","ALCB069730","Dicotyledon",NA,"(Sw.) DC.","Bahia","faz. Bolandeira.","-39.066667","-15.283333",NA,NA,NA,NA,"Una",NA,NA,NA,NA,"-39.066667","-15.283333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2019-11-25 16:51:05-03","UFBA","ALCB","054492","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Guedes, ML","9066","2001","06","09","Southern America","Brasil",NA,NA,"ca. de 5m de altura. Folhas membranáceas, discolores. Frutos imaturos.; com altura média de 12m de altura.","ALCB069728","Dicotyledon",NA,"(Sw.) DC.","Bahia","na altura do 7km da Av. Paralela, da Av. Luiz Viana Filho, empreendimento Alphaville.","-38.5","-12.966667",NA,"Guedes, ML",NA,NA,"Salvador",NA,NA,NA,NA,"-38.5","-12.966667","2001","06",NA,NA,NA,NA,NA,NA,NA
"475","2019-10-09 11:20:27-03","UFBA","ALCB","058587","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Mattos Silva, LA; Sant'Ana, SC de; Paixão, JL da; et al.","4390","2001","07","25","Southern America","Brasil",NA,NA,"10m x 15cm. Folhas verdes, discolores. Frutos imaturos, esbranquiçados. Muito frequente.; Capoeira alta em bordadura de mata Higrófila sul Baiana. Solo argiloso.",NA,"Dicotyledon",NA,"(Sw.) DC.","Bahia","Litoral Sul, faz. Zumbi dos Palmares (Antiga faz. Brahma). Ramal com estrada no16km da Rod. BA 001, trecho Camamú/Travessão. Cololetas a 4km da entrada.","-39.151667","-14.024444",NA,NA,NA,NA,"Camamu",NA,NA,NA,NA,"-39.151667","-14.024444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2021-02-08 21:32:40-03","UFBA","ALCB","09268","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Pinto, GCP","s/n","1974","01","04","Southern America","Brasil",NA,NA,NA,"ALCB069583","Dicotyledon",NA,"(Sw.) DC.","Bahia","Recôncavo Sul","-38.983333","-12.616667",NA,"Goldenberg, R",NA,NA,"Muritiba",NA,NA,NA,NA,"-38.983333","-12.616667","2014","10",NA,NA,NA,NA,NA,NA,NA
"477","2019-10-09 11:20:27-03","UFBA","ALCB","09385","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Mattos Silva, LA; Santos, TS dos","750","1980","05","20","Southern America","Brasil",NA,NA,"3m de altura. Flores brancas, perfumadas.; provavelmente original. Solo a renoso.",NA,"Dicotyledon",NA,"(Sw.) DC.","Bahia","Extremo Sul, 6km da Rod. Mururí/Nova Viçosa. Ramal a esquerda.","-39.673333","-18.073333",NA,"Wurdack, JJ","10","10","Mucurí",NA,NA,NA,NA,"-39.673333","-18.073333","1981",NA,NA,NA,NA,NA,NA,NA,NA
"478","2019-10-09 11:20:27-03","UFBA","ALCB","101162","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Guedes, ML; Queiroz, EP; Costa, AS; Oliveira, GR de;","18482","2011","04","18","Southern America","Brasil",NA,NA,"de ca 5 m de altura. Folhas cartáceas, discolores. Frutos imaturos verdes.; estádio médio de regeneração",NA,"Dicotyledon",NA,"(Sw.) DC.","Bahia","Região Metropolitana Salvador, Paralela, fragmento do Condomínio Greenville, fora da Parcela","-38.5","-12.966667",NA,"Guedes, ML",NA,NA,"Salvador",NA,NA,NA,NA,"-38.5","-12.966667","2011","09",NA,NA,NA,NA,NA,NA,NA
"479","2019-10-09 11:20:27-03","UFBA","ALCB","101363","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","Guedes, ML; Queiroz, EP; Gomes, FS; Mattos Andrade, PE de","18534","2011","05","11","Southern America","Brasil",NA,NA,"de ca 5 m de altura. Folhas cartáceas, discolores.Frutos imaturos verdes e maduros vináceos.",NA,"Dicotyledon",NA,"(Sw.) DC.","Bahia","Região Metropolitana Salvador, Paralela, Condomínio Greenville, fora da parcela","-38.5","-12.966667",NA,"Guedes, ML",NA,NA,"Salvador",NA,NA,NA,NA,"-38.5","-12.966667","2011","09",NA,NA,NA,NA,NA,NA,NA
