"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber"
"141","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0004272","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B.Clarke",NA,NA,NA,NA,"R. Vanni; S. Caceras, G. Lopez, y A. Radovancich","1594","1990","3","1","Argentina","Corrientes",NA,"Dep. San Miguel. 12 km NE de San Miguel. Ea. Toro-y.","-57.6","-28",NA,NA,NA,NA,NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-04-07 11:42:34-03","UFMS","CGMS","37158","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B.Clarke","V.J. Pott","2007","05","13","V.J. Pott; A. Pott","9164","2007","05","12","Brasil","Mato Grosso do Sul","Costa Rica","Rio Sucuriú, ex-Fazenda Beira Rio, futura Usina Hidroelétrica (PCH) Alto Sucuriú, Distrito de Paraíso.","-52.9","-19.1880555","-52,9","-19,1880555","Flor branca. Habitat: Campo úmido graminoso com veios d#?#água e buritis na mata de galeria do entorno. Solo arenoso coberto com muita matéria orgânica. Relevo plano em vale. Ocasional. Habito: Erva aquática anfíbia. 0,70 - 0,80 m de a","CGMS1066570",NA,NA,NA,NA,"442","442",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-04-07 11:42:34-03","UFMS","CGMS","48416","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B.Clarke","V.J. Pott","2014","10","29","V.J. Pott; A. Pott","10039","2008","02","25","Brasil","Mato Grosso do Sul","Ribas do Rio Pardo","Fazenda Velha; varjão, cerca de 25 km ao sul de Ribas do Rio Pardo, 2 km da MS-456.","-53.6561111","-20.6294445","-53,6561111","-20,6294445","Inflorescência esverdeada. Habitat: Campo graminoso úmido em várzea. Habito: Erva anfíbia. 0,80 m de altura.","CGMS1078380",NA,NA,NA,NA,"338","338",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-04-07 11:42:34-03","UFMS","CGMS","41681","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B.Clarke","V.J. Pott",NA,NA,NA,"V.J. Pott; A. Pott","8774","2006","02","09","Brasil","Mato Grosso do Sul","Aquidauana","Fazenda da Ponte, próximo a Fazenda Colorado e Recanto Ecológico Pousada da Quinta.","-55.2463889","-19.7741667","-55,2463889","-19,7741667",NA,"CGMS1071669",NA,NA,NA,NA,"280","280",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-04-07 11:42:34-03","UFMS","CGMS","52944","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B.Clarke",NA,NA,NA,NA,"V.J. Pott; A. Pott","9716","2007","09","29","Brasil","Mato Grosso do Sul","Sidrolândia","Assentamento Capão Bonito II, Vale do Rio Vacaria.","-54.7736111","-21.2230556","-54,7736111","-21,2230556","Flor branca.Folha filiforme. Habitat: Campo graminoso úmido, sem buriti. Solo orgânico hidromórfico. Relevo vale. Muito frequente. Habito: Erva aquática emergente, escapo 25 - 50 cm de altura.","CGMS1082914",NA,NA,NA,NA,"340","340",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-04-07 11:42:34-03","UFMS","CGMS","14681","PreservedSpecimen","Plantae","Cyperaceae","Ascolepis","brasiliensis","Ascolepis brasiliensis","(Kunth) Benth. ex C.B.Clarke","V.J. Pott; A. Pott","2005","08","04","V.J. Pott; A.C.M. Cristaldo; A. Pott; O.A. Corsino Jr.","7254","2004","11","08","Brasil","Mato Grosso do Sul","Costa Rica","Fazenda Mimoso, abaixo da Usina Hidroelétrica Paraíso, próximo ao Rio Sucuriú.","-52.9944444","-19.0572222","-52,9944444","-19,0572222",NA,"CGMS1044163",NA,NA,NA,NA,"450","450",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-04-07 11:42:35-03","UFMS","CGMS","42008","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brasiliensis","Cyperus brasiliensis","(Kunth) Bauters","Luciana Pereira-Silva","2018","11","14","V.J. Pott; A. Pott","7720","2005","04","22","Brasil","Mato Grosso do Sul","Água Clara","Fazenda Rio Branco, fundos da sede, abaixo do açude.","-52.3877777","-20.5733334","-52,3877777","-20,5733334",NA,"CGMS1072002",NA,NA,NA,NA,"330","330",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-04-07 11:42:35-03","UFMS","CGMS","41685","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brasiliensis","Cyperus brasiliensis","(Kunth) Bauters","Luciana Pereira-Silva","2018","11","14","V.J. Pott; L.C.P. Lima; A. Pott","5815","2002","09","16","Brasil","Mato Grosso do Sul","São Gabriel do Oeste","Estrada do Assentamento Campanário, próximo ao Pontilhão da Nascente do Rio Coxim, cerca de 4 Km do asfalto, lado esquerdo.","-54.5997222","-19.2805556","-54,5997222","-19,2805556","Inflorescência branca; Duplicata A.C. Habitat: Campo graminoso em Vereda de Buriti Mauritia flexuosa. Solo areno-siltoso hidromórfico. Relevo plano. Habito: Erva aquática emergente. Esparsa. 0,60-0,70m de altura.","CGMS1071673",NA,NA,NA,NA,"650","650",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-04-07 11:42:35-03","UFMS","CGMS","41687","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brasiliensis","Cyperus brasiliensis","(Kunth) Bauters","Luciana Pereira-Silva","2018","11","14","V.J. Pott; A.L. Sanches","6562","2004","02","11","Brasil","Mato Grosso do Sul","Campo Grande","Rodoanel saída para Três Lagoas, próximo a BR-163, saída para Cuiabá (Futuro condomínio Alphaville ao lado do supermercado Makro).","-54.5605556","-20.4019444","-54,5605556","-20,4019444","Flor branca. Habitat: Campo úmido com minador de água. Solo arenoso com matéria orgânica. Relevo levemente inclinado. Habito: Erva aquática emergente. Rara. 0,30-0,60m de altura.","CGMS1071675",NA,NA,NA,NA,"600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-04-07 11:42:35-03","UFMS","CGMS","35813","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brasiliensis","Cyperus brasiliensis","(Kunth) Bauters","Luciana Pereira-Silva","2018","11","14","B. Toncic; R. F. Monteiro, F. Bonadeu, A. Pitol","410","2012","11","02","Brasil","Mato Grosso do Sul","Rio Verde de Mato Grosso","Pantanal, Vereda.","-54.9833333","-18.6686111","-54,9833333","-18,6686111",NA,"CGMS1065218",NA,NA,NA,NA,"174","174",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-04-07 11:42:35-03","UFMS","CGMS","14680","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brasiliensis","Cyperus brasiliensis","(Kunth) Bauters",NA,"2020",NA,NA,"V.J. Pott; A.C.M. Cristaldo; A. Pott; O.A. Corsino Jr.","7253","2004","11","08","Brasil","Mato Grosso do Sul","Costa Rica","Fazenda Mimoso, abaixo da Usina Hidroelétrica Paraíso, próximo ao Rio Sucuriú.","-52.9944444","-19.0572222","-52,9944444","-19,0572222","Habitat: Brejo - Área úmida, palustre 10-30 cm de profundidade - com arvoretas. Solo argiloso. Relevo plano. Habito: Erva aquática anfíbia. Esparsa. 40-60 cm de altura.","CGMS1044162",NA,NA,NA,NA,"450","450",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-04-07 11:42:35-03","UFMS","CGMS","72371","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brasiliensis","Cyperus brasiliensis","(Kunth) Bauters","Luciana Pereira-Silva","2018","11","13","V.J. Pott; A. Pott","9775","2007","09","11","Brasil","Mato Grosso do Sul","Alcinópolis","Fazenda Harmonia, 3,5 Km da sede, direção Templo dos Pilares.","-53.7063889","-18.1163889","-53,7063889","-18,1163889",NA,"CGMS1105176",NA,NA,NA,NA,"385","385",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-04-07 11:42:35-03","UFMS","CGMS","41682","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brasiliensis","Cyperus brasiliensis","(Kunth) Bauters","Luciana Pereira-Silva","2018","11","14","V.J. Pott; A. Pott; G.A. Damasceno Jr.; J.A. Ratter; J. Yesilyurt; W. Milliken","7489","2005","02","22","Brasil","Mato Grosso do Sul","Corumbá","Morro São Domingos, estrada para a Mina de Manganês, Maciço do Urucum.","-57.6152778","-19.2641667","-57,6152778","-19,2641667",NA,"CGMS1071670",NA,NA,NA,NA,"660","660",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-04-07 11:42:35-03","UFMS","CGMS","13396","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brasiliensis","Cyperus brasiliensis","(Kunth) Bauters",NA,"2020",NA,NA,"V.J. Pott; A. Pott; A.C.M Cristaldo; S. Aragaki","6721","2004","03","28","Brasil","Mato Grosso do Sul","Chapadão do Sul","Fazenda Pouso Frio, Córrego Pouso Frio, cerca de 700 m da nascente (Rio Aporé).","-52.8675","-18.6666667","-52,8675","-18,6666667","Coordenada original (etiqueta): 18°40#?#0,2'S. Habitat: Campo graminoso úmido (coval) em vale de vereda com buritis (Mauritia flexuosa). Solo argiloso, turfoso com muita matéria orgânica. Relevo plano. Habito: Erva aquática anfíbia. Oc","CGMS1042814",NA,NA,NA,NA,"800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-04-07 11:42:35-03","UFMS","CGMS","13523","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brasiliensis","Cyperus brasiliensis","(Kunth) Bauters",NA,"2020",NA,NA,"V.J. Pott; A. Pott; A.C.M. Cristaldo; S. Aragaki; D.R. Espírito Santo","6856","2004","03","31","Brasil","Mato Grosso do Sul","Chapadão do Sul","Fazenda Sucuriú, nascente próxima à sede, e divisa com o município Chapadão do Céu - GO.","-52.765","-18.3655556","-52,765","-18,3655556","Habitat: Campo graminoso úmido ( Habito: Erva aquática emergente. Mancha ocasional. 1,00 m de altura.","CGMS1042958",NA,NA,NA,NA,"800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-04-07 11:42:35-03","UFMS","CGMS","55192","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brasiliensis","Cyperus brasiliensis","(Kunth) Bauters",NA,"2020",NA,NA,"V.J. Pott; A. Pott","11047","2011","02","11","Brasil","Mato Grosso do Sul","Inocência","Fazenda Buriti, ao longo do Córrego São Pedro.","-54.1288889","-20.0272223","-54,1288889","-20,0272223","Brácteas brancas. Habitat: Brejo arbustivo, alagável, antropizado ao longo de estrada, com buriti. Solo arenoso. Relevo plano. Habito: Erva anfíbia de 40-50 cm de altura. Esparsa.","CGMS1085163",NA,NA,NA,NA,"315","315",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-04-07 11:42:35-03","UFMS","CGMS","42494","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brasiliensis","Cyperus brasiliensis","(Kunth) Bauters","Luciana Pereira-Silva","2018","11","14","V.J. Pott; L.C.P. Lima","5617","2002","06","15","Brasil","Mato Grosso do Sul","São Gabriel do Oeste","Reserva Legal da fazenda Bonito.","-54.3047222","-18.9597222","-54,3047222","-18,9597222",NA,"CGMS1072472",NA,NA,NA,NA,"280","280",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-04-07 11:42:35-03","UFMS","CGMS","73948","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brasiliensis","Cyperus brasiliensis","(Kunth) Bauters",NA,"2020",NA,NA,"V.J. Pott; A. Pott","4050","1999","10","29","Brasil","Mato Grosso do Sul","Alcinópolis","Fazenda Agua Limpa, Corrego Agua Limpa, Antigasede (Joao Molento Filho).","-53.2330556","-18.2294445","-53,2330556","-18,2294445","Flor branca. Inflorescência Branca. CPAP - 18644. Habitat: Corrego Assoreado, Em Vereda De Buriti. Solo arenoso. Relevo plano deprimido. Habito: Erva aquatica anfibia, 50-70 cm de altura. Freqüente.","CGMS1106813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-04-07 11:42:35-03","UFMS","CGMS","38667","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brasiliensis","Cyperus brasiliensis","(Kunth) Bauters",NA,"2020",NA,NA,"C.S. Souza; M.R. Sigrist; C. Aoki","124","2012","09","04","Brasil","Mato Grosso do Sul","Campo Grande","Apa Guariroba.","-54.3983333","-20.5441666","-54,3983333","-20,5441666","Flor branca. Habitat: Vereda. Habito: Erva.","CGMS1068057",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-04-07 11:42:35-03","UFMS","CGMS","49134","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brasiliensis","Cyperus brasiliensis","(Kunth) Bauters",NA,"2020",NA,NA,"V.J. Pott; A. Pott; L.C.P.Lima; E.M. de J. Costa","5405","2002","04","25","Brasil","Mato Grosso do Sul","Campo Grande","Reserva Ecológica do Parque dos Poderes, represa de captação de água, no Córrego Prosa.","-54.5611111","-20.4513889","-54,5611111","-20,4513889","Flor branca. Habitat: Borda de brejo em pequena represa. Solo argiloso. Relevo plano. Frequente. Habito: Erva aquática emersa. 0,30 - 0,40 m de altura com inflorescência.","CGMS1079080",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-04-07 11:42:35-03","UFMS","CGMS","13479","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brasiliensis","Cyperus brasiliensis","(Kunth) Bauters",NA,"2020",NA,NA,"V.J. Pott; A. Pott; A.C.M. Cristaldo; S. Aragaki; D.R. Espírito Santo","6809","2004","03","29","Brasil","Mato Grosso do Sul","Chapadão do Sul","Fazenda Pouso Frio, Córrego Pouso Frio e entorno; cerca de 2 Km da nascente.","-52.8525","-18.6658333","-52,8525","-18,6658333","Habitat: Borda de vereda: Campo graminoso úmido de 1,20-1,60 m de altura, com nascentes e buritis esparsos (Coval). Solo hidromórfico, argiloso com matéria orgânica. Relevo plano. Habito: Erva aquática anfíbia. Esparsa. 80-90 cm de","CGMS1042907",NA,NA,NA,NA,"815","815",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-04-07 11:42:35-03","UFMS","CGMS","57358","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brasiliensis","Cyperus brasiliensis","(Kunth) Bauters","Luciana Pereira-Silva","2018","11","14","V.J. Pott; A. Pott","7902","2005","08","15","Brasil","Mato Grosso do Sul","Aquidauana","Fazenda Rio Negro, cerca de 5Km leste da sede; sub-região da Nhecolândia, Pantanal.","-56.2330556","-19.5427777","-56,2330556","-19,5427777",NA,"CGMS1087283",NA,NA,NA,NA,"105","105",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-04-07 11:42:35-03","UFMS","CGMS","41683","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brasiliensis","Cyperus brasiliensis","(Kunth) Bauters","Luciana Pereira-Silva","2018","11","14","V.J. Pott; A. Pott; L.C.P. Lima","4832","2001","08","14","Brasil","Mato Grosso do Sul","Campo Grande","Anel viário, ponte do córrego lagoa, próximo ao Km 1, cerca de 10Km do trevo da BR-262, sentido Três Lagoas/Sidrolândia.","-54.6863889","-20.5452777","-54,6863889","-20,5452777","Inflorescência branca; Duplicata A.C. Habitat: Brejo em minador de água ao longo de Vereda de Buriti, com Sphagnum. Solo argiloso. Relevo levemente inclinado. Habito: Erva aquática, cespitosa, emergente. Frequente. 0,40-0,50m de altu","CGMS1071671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-04-07 11:42:35-03","UFMS","CGMS","72369","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brasiliensis","Cyperus brasiliensis","(Kunth) Bauters","Luciana Pereira-Silva","2018","11","13","V.J. Pott; A. Pott","10145","2008","02","28","Brasil","Mato Grosso do Sul","Três Lagoas","Fazenda São José Brioso, Rodovia MS-377, Ribeirão Brioso, varjão 61 Km nordeste de Água Clara.","-52.5733334","-20.1219445","-52,5733334","-20,1219445","Inflorescência esbranquiçada. Habitat: Campo graminoso úmido em várzea, ao longo de córrego com buriti. Solo arenoso, matéria orgânica no topo. Relevo levemente inclinado. Habito: Erva anfíbia, 50 cm de altua, escapo 60 - 70 cm de co","CGMS1105174",NA,NA,NA,NA,"365","365",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-04-07 11:42:35-03","UFMS","CGMS","42019","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brasiliensis","Cyperus brasiliensis","(Kunth) Bauters","Luciana Pereira-Silva","2018","11","14","V.J. Pott; A. Pott","7721","2005","04","22","Brasil","Mato Grosso do Sul","Água Clara","Fazenda Rio Branco, fundos da sede, abaixo do açude.","-52.3877777","-20.5733334","-52,3877777","-20,5733334",NA,"CGMS1072013",NA,NA,NA,NA,"330","330",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-04-07 11:42:35-03","UFMS","CGMS","23478","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brasiliensis","Cyperus brasiliensis","(Kunth) Bauters",NA,"2020",NA,NA,"S.N. Moreira; V.J.Pott; A. Pott","11","2007","08","29","Brasil","Mato Grosso do Sul","Terenos","Fazenda Modelo da Embrapa Gado de Corte; Área de Varjão prox. à ferrovia.","-54.79","-20.5566667","-54,79","-20,5566667","Flor branca. Fruto ausente. Habitat: Campo úmido graminoso de Vereda em domínio de Cerrado Habito: Erva; 0,30-0,40 m de altura; Escapo 0,40-0,60 m de altura","CGMS1052886",NA,NA,NA,NA,"504","504",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-04-07 11:42:35-03","UFMS","CGMS","41686","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brasiliensis","Cyperus brasiliensis","(Kunth) Bauters","Luciana Pereira-Silva","2018","11","14","V.J. Pott; A. Pott","5216","2002","03","04","Brasil","Mato Grosso do Sul","Camapuã","Nascente de afluente de Ribeirão Barreiro, estrada MS-142, entre Areado e Camapuã, 39 Km de Camapuã.","-54.1580556","-19.3058333","-54,1580556","-19,3058333","Flor branca. Duplicata A.C. Habitat: Campo úmido (brejo) com Mauritia. Solo hidromórfico. Relevo vale. Habito: Erva cespitosa. Esparsa.","CGMS1071674",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-04-07 11:42:35-03","UFMS","CGMS","41684","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brasiliensis","Cyperus brasiliensis","(Kunth) Bauters","Luciana Pereira-Silva","2018","11","14","V.J. Pott; A. Pott; J.S.V. Silva; M.M. Abdon; R.F. dos Santos","5070","2002","02","28","Brasil","Mato Grosso do Sul","Camapuã","Ribeirão Figueirão, área próxima a ponte, entre Camapuã e Figueirão (próximo 6 Km), estrada MS-436.","-53.6630556","-18.6986111","-53,6630556","-18,6986111",NA,"CGMS1071672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-04-07 11:42:35-03","UFMS","CGMS","13433","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brasiliensis","Cyperus brasiliensis","(Kunth) Bauters",NA,"2020",NA,NA,"V.J. Pott; A. Pott; A.C.M. Cristaldo; S. Aragaki","6761","2004","03","28","Brasil","Mato Grosso do Sul","Chapadão do Sul","Fazenda Pouso Frio, córrego Pouso Frio, cerca de 700 m da nascente (rio Apore).","-52.8675","-18.6666667","-52,8675","-18,6666667","Habitat: Campo graminoso úmido (coval) em vale de vereda com buritis (Mauritia flexuosa). Solo argiloso, turfoso com muita matéria orgânica. Relevo plano. Habito: Erva ereta anfíbia. 60-70 cm de altura. Esparsa.","CGMS1042853",NA,NA,NA,NA,"800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-04-07 11:42:35-03","UFMS","CGMS","65631","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brasiliensis","Cyperus brasiliensis","(Kunth) Bauters",NA,"2020",NA,NA,"V.J. Pott; A. Pott; M. Carrijo","12199","2016","07","01","Brasil","Mato Grosso do Sul","Alcinópolis","Parque Estadual das Nascentes do Rio Taquari (PENT).","-53.3761111","-18.1075","-53,3761111","-18,1075","Flor branca. Habitat: Campo limpo úmido de Vereda com buriti (Mauritia flexuosa). Solo hidromórfico arenoso com algas. Relevo íngrime (slope wetland). Habito: Erva aquática emergente. 80-90 cm de altura. Ocasional.","CGMS1098592",NA,NA,NA,NA,"528","528",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-04-07 11:42:35-03","UFMS","CGMS","14916","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brasiliensis","Cyperus brasiliensis","(Kunth) Bauters","Luciana Pereira-Silva","2018","11","14","A.S. Penha; T. Ramires; C.S.C. Campos; M.C. Lescano","97","2004","10","27","Brasil","Mato Grosso do Sul","Costa Rica","Fazenda Pontal.","-52.765","-18.3655556","-52,765","-18,3655556","Flor branca. Habitat: Coval. Relevo plano com drenagem. Abundante. Habito: Erva.","CGMS1044406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-04-07 11:42:35-03","UFMS","CGMS","13524","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brasiliensis","Cyperus brasiliensis","(Kunth) Bauters",NA,"2020",NA,NA,"V.J. Pott; A. Pott; A.C.M. Cristaldo; S. Aragaki; D.R. Espírito Santo","6857","2004","03","31","Brasil","Mato Grosso do Sul","Chapadão do Sul","Fazenda Sucuriú, nascente próxima à sede, e divisa com o município Chapadão do Céu - Goiás.","-52.765","-18.3655556","-52,765","-18,3655556","Habitat: Campo graminoso úmido ( Habito: Erva aquática emergente. Mancha esparsa. 1,00 m de altura.","CGMS1042959",NA,NA,NA,NA,"800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-04-07 11:42:35-03","UFMS","CGMS","49403","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brasiliensis","Cyperus brasiliensis","(Kunth) Bauters",NA,"2020",NA,NA,"V.J. Pott; E. Scremin-Dias; A. Pott","8488","2005","12","10","Brasil","Mato Grosso do Sul","Bonito","Fazenda Princezinha, no vale, cerca de 1 km da sede.","-56.8336111","-21.0863889","-56,8336111","-21,0863889","Habitat: Campo graminoso úmido com 10 - 20 cm de profundidade de água. Solo argiloso. Relevo plano. Frequente. Habito: Erva cespitosa, aquática, anfíbia. 0,50 - 0,60 m de altura, escapo 0,50 - 0,90 m.","CGMS1079336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-04-07 11:42:35-03","UFMS","CGMS","41688","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brasiliensis","Cyperus brasiliensis","(Kunth) Bauters","Luciana Pereira-Silva","2018","11","14","V.J. Pott; L.C.P. Lima; A. Pott","5865","2002","09","18","Brasil","Mato Grosso do Sul","Costa Rica","MS-436, Rio Jauru, entre Alcinópolis e Camapuã.","-53.6108333","-18.4452777","-53,6108333","-18,4452777",NA,"CGMS1071676",NA,NA,NA,NA,"320","320",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-04-07 11:42:35-03","UFMS","CGMS","47058","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brasiliensis","Cyperus brasiliensis","(Kunth) Bauters",NA,"2020",NA,NA,"A.C.Gomes; A.G.S. Arruda; D.J. Machate; T.C. Piva; V.J. Pott","19","2014","11","26","Brasil","Mato Grosso do Sul","Aquidauana","Distrito de Piraputanga. Estancia Rancho Fundo. Rodovia MS-450.","-55.4516667","-20.4444444","-55,4516667","-20,4444444","Inflorescência branca. Infrutescência ausente. Habitat: Campo úmido. Vereda. Solo hidromórfico orgânico. Habito: Anfíbia.","CGMS1077034",NA,NA,NA,NA,"172","172",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-04-07 11:42:35-03","UFMS","CGMS","72370","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brasiliensis","Cyperus brasiliensis","(Kunth) Bauters","Luciana Pereira-Silva","2018","11","13","V.J. Pott","10187","2008","03","21","Brasil","Mato Grosso do Sul","Alcinópolis","Fazenda Harmonia, 1,5 km a leste da sede, direção Serra do Bom Jardim.","-53.7044444","-18.1155556","-53,7044444","-18,1155556",NA,"CGMS1105175",NA,NA,NA,NA,"380","380",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-04-07 11:42:35-03","UFMS","CGMS","41680","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brasiliensis","Cyperus brasiliensis","(Kunth) Bauters","Luciana Pereira-Silva","2018","11","14","V.J. Pott; Scremin-Dias; A. Pott","8182","2005","09","08","Brasil","Mato Grosso do Sul","Bonito","Fazenda Princesinha, banhado do Rio Perdido, próximo a MS-382, borda oeste do Parque Nacional da Serra da Bodoquena.","-56.8333333","-21.0858333","-56,8333333","-21,0858333",NA,"CGMS1071668",NA,NA,NA,NA,"550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-04-07 11:42:35-03","UFMS","CGMS","73941","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brasiliensis","Cyperus brasiliensis","(Kunth) Bauters",NA,"2020",NA,NA,"A. Pott; V.J. Pott, M. Pereira, R.A. Mauro & W. Tomas","5898","1991","02","07","Brasil","Mato Grosso do Sul","Aquidauana","Fazenda Fazendinha (Area De Cerradao), Area Do Rio Negro, Pantanal.","-56.3833333","-19.4833333","-56,3833333","-19,4833333","Flor branca. CPAP - 8703. Habitat: Borda De Lagoa (baía). Solo arenoso, superfície orgânica. Relevo plano deprimido. Habito: Erva cespitosa. Esparsa.","CGMS1106806",NA,NA,NA,NA,"90","90",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-04-07 11:42:35-03","UFMS","CGMS","7289","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brasiliensis","Cyperus brasiliensis","(Kunth) Bauters","Luciana Pereira-Silva","2018","11","14","G.A. Damasceno-Junior; J.N. Nakajima; Equipe do Projeto Aquarap","1279","1998","08","31","Brasil","Mato Grosso do Sul","Costa Rica","Córrego Água Limpa.","-53.4638889","-18.2516667","-53,4638889","-18,2516667","Flor com inflorescência branca. Habitat: Vereda. Euritizal (inundável). Solo arenoso. Relevo plano. Habito: Erva ereta. 0,50m de altura.","CGMS1017075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
