"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","recordNumber","infraspecificEpithet","continentOcean","preparationType","class","relationshipType","relatedCatalogItem","fieldNumber","sex"
"177","2021-03-01 16:27:17-03","UNICAMP","UEC","132812","S","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Breier, TB","2003","12",NA,"Breier, TB; Aona, LYS","2003","12","16","Brazil","São Paulo","Campinas","Centro.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Frutos maduros brancos.","UEC090953","UEC090953","Magnoliopsida",NA,"23900",NA,"auto","1130",NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-03-01 16:27:17-03","UNICAMP","UEC","1151","S","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor","Taylor, NP; Zappi, DC","2004","08",NA,"Muller, C; Capitani, J","1978","10","24","Brazil","São Paulo","Campinas","Fazenda Santa Genebra.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Epífita, flores creme.","UEC048647","UEC048647","Magnoliopsida",NA,"23900",NA,"auto","8569","pulvinigera",NA,NA,NA,NA,NA,NA,NA
"179","2021-03-01 16:27:17-03","UNICAMP","UEC","50170","S","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor","Taylor, NP; Zappi, DC","2004","08",NA,"Lombardi, JA","1988","01","13","Brazil","São Paulo","Campinas","Parque do IAC.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Epífita pendente, fruto branco-hialino, ápce levemente avermelhado, globoide, com restoes do perigônio.","UEC048648","UEC048648","Magnoliopsida",NA,"23900",NA,"auto","20827","pulvinigera",NA,NA,NA,NA,NA,NA,NA
"180","2021-03-01 16:27:17-03","UNICAMP","UEC","109868","S","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor","Zappi, DC","2004","08",NA,"Anderson, LO; Amaral, MCE; Bittrich, V; Aona, LYS; Mendonça, TG; Faria, AD","1999","10","11","Brazil","São Paulo","Campos do Jordão","Fazenda Gravatá.","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"Mata em beira de córrego.","UEC090949","UEC090949","Magnoliopsida",NA,"21048",NA,"auto","70","pulvinigera",NA,NA,NA,NA,NA,NA,NA
"181","2021-03-01 16:27:17-03","UNICAMP","UEC","1156","S","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor","Taylor, NP; Zappi, DC","2004","08",NA,"Davis, PH; Cruz, ND; Semir, J; Felippe, GM; Kinoshita, LS; Shepherd, GJ","1976","09","30","Brazil","São Paulo","Campos do Jordão","Reserva do Instituto Florestal. Estrada para Paiol.","-45.5900001525879","-22.7299995422363",NA,NA,"1550","1680","Epífita em interior da mata. Flores creme.","UEC048645","UEC048645","Magnoliopsida",NA,"21048",NA,"auto","3106","pulvinigera",NA,NA,NA,NA,NA,NA,NA
"182","2021-03-01 16:27:17-03","UNICAMP","UEC","142573","S","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor","Aona, LYS",NA,NA,NA,"Amaral, MCE; Bittrich, V","2005","09",NA,"Brazil","São Paulo","Mombuca",NA,"-47.560001373291","-22.9200000762939",NA,NA,NA,NA,"Epífita, alvo-amareladas.","UEC090950","UEC090950","Magnoliopsida",NA,"13659",NA,"auto","s.n.","pulvinigera",NA,NA,NA,NA,NA,NA,NA
"183","2020-02-10 17:51:38-03","UNICAMP","UEC","115702","S","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor","Zappi, DC",NA,NA,NA,"Amaral, MCE; Bittrich, V","1997","06",NA,"Brazil","São Paulo","Mombuca","Sítio São Jerônimo, interior de beira de mata.","-47.560001373291","-22.9200000762939",NA,NA,NA,NA,NA,"UEC090939","UEC090939","Magnoliopsida",NA,"13659",NA,"auto","s.n.","pulvinigera",NA,NA,NA,NA,NA,NA,NA
"184","2021-03-01 16:27:17-03","UNICAMP","UEC","137472","S","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Breier, TB","2003","11",NA,"Breier, TB","2003","11","18","Brazil","São Paulo","Piracicaba","Campus da ESALQ.","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"Frutos imaturos, verdes.","UEC090964","UEC090964","Magnoliopsida",NA,"44778",NA,"auto","1119",NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-03-01 16:27:17-03","UNICAMP","UEC","132276","S","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Breier, TB","2003","11",NA,"Breier, TB","2003","11","18","Brazil","São Paulo","Piracicaba","Campus da ESALQ.","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"Frutos imaturos, verdes.","UEC090956","UEC090956","Magnoliopsida",NA,"44778",NA,"auto","1119",NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-03-01 16:27:17-03","UNICAMP","UEC","50168","S","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor","Taylor, NP; Zappi, DC","2004","08",NA,"Lombardi, JA","1987","12","24","Brazil","São Paulo","Piracicaba","Mirante sobre o Rio Piracicaba.","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"Epífita pendente das árvores em grande quantidade. Frutos brancos semi-transparentes em cma dos pelos velhos perianto. Escamas jovens avermelhadas.","UEC090945","UEC090945","Magnoliopsida",NA,"44778",NA,"auto","20826","pulvinigera",NA,NA,NA,NA,NA,NA,NA
"187","2021-03-01 16:27:17-03","UNICAMP","UEC","116863","S","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Zappi, DC","2007","04",NA,"Aona, LYS; Bosnyak, N; Gil, ASB; Meireles, LD","2007","02","07","Brazil","São Paulo","Santo André","Reserva Biológica de Paranapiacaba, trilha próxima a casa dos Guardas (entrada do Parque).","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Epífita, ca. 3m de altura, frutos esbranquiçados.","UEC090942","UEC090942","Magnoliopsida",NA,"27258",NA,"auto","1008",NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-02-18 09:33:39-03","UNICAMP","UEC","109577","S","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor","Taylor, NP; Zappi, DC","2004","08",NA,"Aona, LYS; Faria, AD; Feres, FR; Galvão, JC; Belinello, R","1997","07","30","Brazil","São Paulo","São Bernardo Do Campo","Próximo a casa de Pedra (Pouso Paranapiacaba).","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,"UEC090954","UEC090954","Magnoliopsida",NA,"31119",NA,"auto","97/181","pulvinigera",NA,NA,NA,NA,NA,NA,NA
"189","2019-11-19 14:05:29-03","UFRPE","PEUFR","29971","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","A. Calvenk","2010","06",NA,"L. Krause; A. Liebig","1999","10","17","Brasil","Pernambuco","Bezerros","Serra Negra de Bezerros","-35.7638","-8.161217","35º45.828'W","08º09.673'S","840","840","Creeping herb on soil; shoots crassulate, cylindrical, +/- 1 cm diameter; flower diameter 1,5cm, sessile; 7 tepals, yellowish green, translucent; many stamens, white; style and 5 stigmata white; fruit dark beige, spheric, 4-5cm diame","PEUFR029971",NA,NA,NA,NA,NA,NA,"250",NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-11-19 14:05:29-03","UFRPE","PEUFR","12406","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","F. A. R. Santos",NA,NA,NA,"F. A. R. Santos","1991","11","26","Brasil","Pernambuco","Caruaru","Brejos dos Cavalos","-35.9761009216309","-8.28332996368408",NA,NA,NA,NA,"Diâmetro de 0,7cm; epífita.","PEUFR012406",NA,NA,NA,"35136",NA,"auto","14",NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-11-19 14:05:29-03","UFRPE","PEUFR","11828","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","F. A. R. Santos","1992","06",NA,"D. Belo; M. F. Agra","1988","12","07","Brasil","Pernambuco","Caruaru","Serra do Brejo dos Cavalos","-35.9761009216309","-8.28332996368408",NA,NA,NA,NA,"Epífita; flores alvas.","PEUFR011828",NA,NA,NA,"35136",NA,"auto","13",NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-11-19 14:05:29-03","UFRPE","PEUFR","10552","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","F. A. R. Santos","1993","05","11","D. Belo","1990","01","07","Brasil","Pernambuco","Caruaru","Serra do Brejo dos Cavalos; Mata do Podocarpus","-35.9761009216309","-8.28332996368408",NA,NA,NA,NA,"Epífita de frequência relativa média; com flores de cor alva e frutos de cor verde.","PEUFR010552",NA,NA,NA,"35136",NA,"auto","147",NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-04-22 16:18:21-03","UFPB","JPB","54092","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck","Rocha, EA","2008","07","15","Rocha, EA; Garcia, M","2008","07","15","Brasil","Bahia","Ilhéus","Fazenda Estrela do Rio","-39.1575","-14.800472","-39.1575","-14.800472","3","3","; DESC: Epífita, cerca de 1,2-1,5 m de compr., com frutos jovens e maduros (iniciando a frutificação, mais frutos jovens). Planta ornamental. Frequente no local.","JPB0054092",NA,"Angiosperma","Dicotyledon",NA,NA,NA,"1644",NA,"Southern America",NA,NA,NA,NA,NA,NA
"194","2020-04-22 16:18:21-03","UFPB","JPB","24695","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa floccosa","Salm-Dyck","Rocha, EA","2007","08","09","Rocha, EA","1998","08","24","Brasil","Paraíba","Areia","Sítio Châ Jardim, proximo a mata do Pau Ferro.","-35.691389","-6.963333","-35.691389","-6.963333","618","618","; DESC: Planta epífita, coletada em área de brejo de altitude, medindo ca. 1,5-2 m de comprimento, material com flor e fruto alvos. Fruto globoso, com sementes pretas dispersadas por pássaros. caule cilíndrico.",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,"480","floccosa","Southern America",NA,NA,NA,NA,NA,NA
"195","2020-04-22 16:18:21-03","UFPB","JPB","34696","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa floccosa","Salm-Dyck","Rocha, EA","2005","04","14","Rocha, EA; Agra, MF; Pontes, RA; Coelho, V","2005","04","14","Brasil","Paraíba","Areia","Mata da UFPB","-35.791944","-6.9175","-35.791944","-6.9175","620","620","; DESC: Epífita, ca. de 1,5-2,2m de comprimento, material vegetativo. Frequente no local.",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,"1309","floccosa","Southern America",NA,NA,NA,NA,NA,NA
"196","2020-04-22 16:18:21-03","UFPB","JPB","21643","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa floccosa","Salm-Dyck","Rocha, EA","2005","04","27","Agra, MF; Rocha, EA; Zappi, DC; Taylor, N","1995","02","01","Brasil","Paraíba","Areia","Campus da UFPB, solo humoso.","-35.5","-7.25","-35.5","-7.25","600","650","; DESC: Épifita sobre árvore.",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,"3594","floccosa","Southern America",NA,NA,NA,NA,NA,NA
"197","2020-04-22 16:18:21-03","UFPB","JPB","27524","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa floccosa","Salm-Dyck","Rocha, EA","2005","04","27","Silva, AM da; Silva, AG da; Silva, AM da; Nascimento, LM","1999","09","19","Brasil","Pernambuco","Brejo da Madre de Deus","Fazenda Bituri, Mata do Malhada. Mata Estacional.","-36.417722","-8.187333","-36.417722","-8.187333","565","960","; DESC: Epífita com 40 cm de alt.; flores com todos os vertícilos amareos-claros. Frequente.",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,"42","floccosa","Southern America",NA,NA,NA,NA,NA,NA
"198","2020-11-23 12:17:41-03","UFOP","OUPR","23242","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor","Messias, M.C.T.B.","2009","11","19","Messias, M.C.T.B.","2004","05","19","Brasil","Minas Gerais","Ouro Branco","Serra de Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,"Erva epífita, flores brancas. Em floresta semidecidual",NA,NA,NA,NA,"13809",NA,"auto","905","pulvinigera",NA,NA,NA,NA,NA,NA,NA
"199","2020-11-23 12:17:41-03","UFOP","OUPR","35192","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor","Pedrosa, L.G.","2020","02",NA,"Pedrosa, L.G.","2020","02","09","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Erva saxícola e epífita. Campo rupestre",NA,NA,NA,NA,"44599",NA,"auto","2622","pulvinigera",NA,NA,NA,NA,NA,NA,NA
"200","2020-11-23 12:17:41-03","UFOP","OUPR","2471","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor","Messias, M.C.T.B.","2009","11","09","Badini, J.","1936",NA,NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Erva, flores brancas.",NA,NA,NA,NA,"44599",NA,"auto","s.n.","pulvinigera",NA,NA,NA,NA,NA,NA,NA
"201","2020-11-23 12:17:41-03","UFOP","OUPR","20568","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa pulvinigera","(G.Lindb.) Barthlott & N.P.Taylor","Messias, M.C.T.B.","2009","11","09","Messias, M.C.T.B.","2007","02","22","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Logoa Seca","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Erva epífita, em frutos verdes (imaturos) esbranquiçados com ápice róseo. Campo rupestre",NA,NA,NA,NA,"44599",NA,"auto","1223","pulvinigera",NA,NA,NA,NA,NA,NA,NA
"202","2020-12-04 13:19:03-03","UDESC","LUSC","8456","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Ariati, V.","2014","08","07","Ariati, V.; et al.","2014","03","01","Brasil","Santa Catarina","São Joaquim","Luizinho.","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,NA,"LUSC001438","LUSC001438",NA,NA,"48290",NA,"auto","998",NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-01-17 11:25:00-02","PUCRS","MPUC","8311","S","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","J. Larocca","2016","01","01","G.C. Hiltl","1988","06","26","Brasil","SC","Anita Garibaldi","Caçadorzinho","-51.4058333","-27.0019444","-51.4058333000","-27.0019444000",NA,NA,NA,NA,NA,NA,"Caryophyllales",NA,"1",NA,NA,NA,"South America",NA,"Magnoliopsida",NA,NA,NA,NA
"204","2019-01-17 11:25:00-02","PUCRS","MPUC","11994","S","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","C.A. Mondin","2008","01","01","et.al.","2008","10","18","Brasil","RS","Dom Pedro de Alcântara","Morrinho de Porto Fagundes","-49.8497222","-29.3694444","-49.8497222000","-29.3694444000",NA,NA,"Epífito; borda da lagoa",NA,NA,NA,"Caryophyllales",NA,"1",NA,NA,NA,"South America",NA,"Magnoliopsida",NA,NA,NA,NA
"205","2020-10-14 10:00:24-03","FURB","FURB","15802","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Calvente, A","2011","11","24","Korte, A.; Kniess, A.","2009","10","21","Brasil","Santa Catarina","Vidal Ramos","Águas Frias.","-49.4105556","-27.3605556","-49.4105556","-27.3605556","895","895","Florística IFFSC 422 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: epífita; flor branca","FURB21433","FURB21433",NA,NA,NA,NA,NA,"593",NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-11-27 09:29:49-03","FURB","FURB","15998","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Freitas, MF","2010","04","08","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.P.L.","2009","10","28","Brasil","Santa Catarina","Angelina",NA,"-49.05","-27.4575","-49.0500000","-27.4575000","822","822",NA,"FURB21438","FURB21438",NA,NA,NA,NA,NA,"329",NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-10-14 10:00:24-03","FURB","FURB","16024","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Calvente, A","2011","11","24","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.P.L.","2009","11","09","Brasil","Santa Catarina","Antônio Carlos",NA,"-48.87","-27.45","-48.8700000","-27.4500000","710","710",NA,"FURB21435","FURB21435",NA,NA,NA,NA,NA,"504",NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-11-27 09:29:49-03","FURB","FURB","16604","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Calvente, A","2011","11","24","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.P.L.","2009","10","28","Brasil","Santa Catarina","Angelina",NA,"-49.05","-27.4575","-49.0500000","-27.4575000","822","822",NA,"FURB21446","FURB21446",NA,NA,NA,NA,NA,"269",NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-10-14 10:00:24-03","FURB","FURB","17756","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Freitas, MF","2010","07","01","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","2009","11","24","Brasil","Santa Catarina","Treviso","Brasília.","-49.4986111","-28.4436111","-49.4986111","-28.4436111","572","572","Epífita IFFSC e74a (Acima de 4m) Sobre forófito 4 Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; Fruto roxo;","FURB21437","FURB21437",NA,NA,NA,NA,NA,"723",NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-10-14 10:00:24-03","FURB","FURB","17757","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Freitas, MF","2010","07","01","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","2009","11","24","Brasil","Santa Catarina","Treviso","Brasília.","-49.4986111","-28.4436111","-49.4986111","-28.4436111","572","572","Epífita IFFSC e74a (Abaixo de 4m) Sobre forófito 6 Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; Fruto roxo e verde;","FURB21439","FURB21439",NA,NA,NA,NA,NA,"745",NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-10-14 10:00:24-03","FURB","FURB","18045","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Freitas, MF","2010","07","01","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","2009","12","11","Brasil","Santa Catarina","Morro Grande","Três Barras.","-49.77","-28.71","-49.7700000","-28.7100000","203","203","Epífita IFFSC e37a (Acima de 4m). Sobre forófitos 6 e 7. Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; Fruto arroxeado;","FURB21440","FURB21440",NA,NA,NA,NA,NA,"965",NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-10-14 10:00:24-03","FURB","FURB","20560","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Calvente, A","2011","11","24","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","01","28","Brasil","Santa Catarina","Imaruí","Forquilinha.","-48.8697223","-28.1647222","-48.8697223","-28.1647222","666","666","Epífita IFFSC e148a (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor branca","FURB21428","FURB21428",NA,NA,NA,NA,NA,"1100",NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-10-14 10:00:24-03","FURB","FURB","21206","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Calvente, A","2011","11","24","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","2010","01","26","Brasil","Santa Catarina","Doutor Pedrinho","Forcação.","-49.5852777","-26.7275","-49.5852777","-26.7275000","785","785","Florística IFFSC e801a (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita em árvore caída; Fruto branco;","FURB21442","FURB21442",NA,NA,NA,NA,NA,"978",NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-10-14 10:00:24-03","FURB","FURB","21675","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Calvente, A","2011","11","24","Korte, A.; Kniess, A.","2010","02","18","Brasil","Santa Catarina","Taió","Fazenda Tarumã.","-50.1305556","-27.0002778","-50.1305556","-27.0002778","802","802","Florística IFFSC 625 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; Fruto branco;","FURB21430","FURB21430",NA,NA,NA,NA,NA,"1859",NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-10-14 10:00:24-03","FURB","FURB","23716","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Soller, A","2011","04","04","Schmitt, J.L.; Cadorin, T.J. & Caglioni, E.","2010","04","06","Brasil","Santa Catarina","Botuverá","Cinema.","-49.23","-27.27","-49.2300000","-27.2700000","569","569","Epífita IFFSC e466b (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor branca","FURB21431","FURB21431",NA,NA,NA,NA,NA,"1822",NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-10-14 10:00:24-03","FURB","FURB","25651","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Calvente, A","2011","11","24","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","05","13","Brasil","Santa Catarina","Praia Grande","Serra do Faxinal.","-50.0227778","-29.1788889","-50.0227778","-29.1788889","958","958","Epífita IFFSC e8008a (Acima de 4m). Forófito 3. Habitat: Floresta Ombrófila Densa Alto Montana; Estágio Avançado; interior do fragmento Habito: epífita; Fruto avermelhado;","FURB21445","FURB21445",NA,NA,NA,NA,NA,"2263",NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-10-14 10:00:24-03","FURB","FURB","25907","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Freitas, MF","2011","01",NA,"Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","2010","04","23","Brasil","Santa Catarina","Orleans","Rio Minador.","-49.41","-28.17","-49.4100000","-28.1700000","445","445","Forófito 6. Epífita IFFSC e142b (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita de arbórea;","FURB21426","FURB21426",NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-10-14 10:00:24-03","FURB","FURB","27484","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Calvente, A","2011","11","24","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","06","10","Brasil","Santa Catarina","Paulo Lopes","Sertão do Campo/Parque Estadual da Serra do Tabuleiro.","-48.7558333","-27.8933333","-48.7558333","-27.8933333","295","295","Florística IFFSC 226 (Rupícola) Habitat: Floresta Ombrófila Densa; Estágio mosaicos de inicial, médio a avançado; interior do fragmento Habito: rupícola; flor creme","FURB21436","FURB21436",NA,NA,NA,NA,NA,"4945",NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-10-14 10:00:24-03","FURB","FURB","27503","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Calvente, A","2011","11","24","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","06","05","Brasil","Santa Catarina","Paulo Lopes","Sertão do Campo.","-48.7619444","-27.8788889","-48.7619444","-27.8788889","180","180","Epífita IFFSC e226b (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita de arbórea; flor branca","FURB21448","FURB21448",NA,NA,NA,NA,NA,"2622",NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-10-14 10:00:24-03","FURB","FURB","27850","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","floccosa","Rhipsalis floccosa","Salm-Dyck ex Pfeiff.","Calvente, A","2011","11","24","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","2010","07","10","Brasil","Santa Catarina","Antônio Carlos","RPPN Caraguatá.","-48.87","-27.45","-48.8700000","-27.4500000","710","710","Epífita IFFSC e388b (Acima de 4m) Habitat: Floresta Ombrófila Densa Montana; Estágio Avançado; interior do fragmento Habito: epífita; Fruto vinho;","FURB21432","FURB21432",NA,NA,NA,NA,NA,"3096",NA,NA,NA,NA,NA,NA,NA,NA
