"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","minimumElevationInMeters","imagecode","maximumElevationInMeters","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"329","2008-05-27 22:02:00-03","MO","MOBOT","1721527","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","M. Nee '94","Israel G. Vargas C.|et al.","Vargas Caballero 2579","1997","6","16","South America","Bolivia","Santa Cruz","Guarayos","RESERVA DE VIDA SILVESTRE RIOS BLANCO Y NEGRO. 3 km al SW de los Ríos San Pablo y Negro de Caimanes. Bosque de inundación estacional con ochoó (Hura crepitans), piraquina Xylopia cf. ligustrifolia), guayabochi (Calycophyllum spruceanum) y motacu (Scheelea princeps). Intervenido por extracción de madera.","-63.96777","-14.71805",NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2008-05-27 22:02:00-03","MO","MOBOT","1721533","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","M. Nee '96","Israel G. Vargas C.|et al.","Vargas Caballero 1690",NA,NA,NA,"South America","Bolivia","Santa Cruz","Guarayos","RESERVA RIOS BLANCO Y NEGRO. PERSEVERANCIA: proximidades del Río Negro; 5 Km al S de la pista de aterrizaje. Parcela permanente de estudio en la vegetación; bosque poco alterado, ocasionalmente inundado.","-62.60166","-14.66861",NA,NA,NA,"280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2008-05-27 22:02:00-03","MO","MOBOT","1721538","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"Israel G. Vargas C.|et al.","Vargas Caballero 1681",NA,NA,NA,"South America","Bolivia","Santa Cruz","Guarayos","RESERVA RIOS BLANCO Y NEGRO. PERSEVERANCIA: proximidades del Río Negro; 5 Km al S de la pista de aterrizaje. Parcela permanente de estudio en la vegetación; bosque poco alterado, ocasionalmente inundado.","-62.60166","-14.66861",NA,NA,NA,"280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2008-05-27 22:02:00-03","MO","MOBOT","1753334","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","J.Caballero (USZ)& M.Serrano","J. Caballero|et al.","Caballero 108","1999","12","8","South America","Bolivia","Chuquisaca","Hernando Siles","Puesto Yerbabuenal, a 7 km. de la Hacienda Sipoperenda. Parcela permanente 500m.x 20 m. Bosque subhumano semideciduo, en piso inferior de la selva Tucumano Boliviano, Suelos franco arenoso, con pisonia ambigua, Chrysophyllum gonocarpum, Myrcianthes pungens, Capparis flexuosa, Ocotea puberula.","-63.92972","-20.40027",NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2008-05-27 22:02:00-03","MO","MOBOT","1864195","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","det. C.C. Berg (BG)","Manuel J. Macía|et al.","Macía 4327","2001","5","14","South America","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Plano inundable próximo al río Yariapo, región de Tumupasa","-67.94361","-14.22555",NA,NA,NA,"530.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2015-03-26 07:34:00-03","MO","MOBOT","1871783","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Vazquez Avilá","Gerrit Davidse|Ángel C. González","Davidse 20933","1982","10","24","South America","Venezuela","Lara","Jiménez","Parque Nacional Yacambú, Quebrada Negra from the base of the tunnel to the junction with the Río Yacambú, future basin of Embalse Río Yacambú. On river bank and steep bluffs.","-69.5","9.6833333",NA,NA,NA,"620.00000000",NA,"740.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1505","1",NA
"335","2017-10-05 06:26:00-03","MO","MOBOT","1874542","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C.C. Berg","Gerrit Davidse|Ángel C. González","Davidse 21803","1982","11","8","South America","Venezuela","Apure","Páez","Selva de Cutufí, between Cutufí on the Río Cutufí and the Río Sanare.","-71.9333333","7.15",NA,NA,NA,"300.00000000",NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1522","1",NA
"336","2009-10-17 07:00:00-03","MO","MOBOT","1875852","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"Nélida Soria","Soria Rey 2944","1988","12","15","South America","Paraguay","Guairá",NA,"Colonia San Pedro En el bosque","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2015-08-22 05:41:00-03","MO","MOBOT","1907822","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C.C. Berg","Ronald L. Liesner|Ángel C. González|R.C. Wingfield","Liesner 7921","1979","6","23","South America","Venezuela","Falcón",NA,"Parque Nacional Quebrada de la Cueva El Toro. Trail to water tank and trail along pipe down to valley pumping station. Secondary vegetation with remnants of primary forest. Slope.","-69.11666","10.83333",NA,NA,NA,"600.00000000",NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"148",NA,NA
"338","2008-05-27 22:02:00-03","MO","MOBOT","1933637","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C.C.Berg(FVG,2001)","Ronald L. Liesner","Liesner 3553","1977","11","16","South America","Venezuela","Amazonas",NA,"Low, wet forest with shaded stream. 3 km E of San Carlos de Río Negro.","-67.06666","1.93333",NA,NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"350",NA,NA
"339","2010-04-23 21:39:00-03","MO","MOBOT","2233264","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Cialdella, A. M.","Osvaldo Morrone|Norma B. Deginani|M. Mónica Ponce|Diego Giraldo-Cañas","Morrone 1244","1996","10","13","South America","Argentina","Misiones","Iguazú","Ruta Nac. 101, camino de Puerto Iguazú a Deseado, entre el Ayo. Ñandú y el Ayo. Yacuy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2018-05-17 05:28:00-03","MO","MOBOT","2233278","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Biganzoli, F., //","Osvaldo Morrone|Norma B. Deginani|María E. Múlgura","Morrone 1861","1997","4","18","South America","Argentina","Misiones","San Ignacio","Paraje El Payal, 6 km de San Ignacio camino al Peñon del Teyú Cuaré","-55.56666","-27.26666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2015-07-05 21:13:00-03","MO","MOBOT","2254513","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Vázquez Avila, M. D.","G. Placci","Placci 231","1991","11","30","South America","Argentina","Misiones","Iguazú","Área Cataratas, Viejo Hotel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2015-07-05 21:13:00-03","MO","MOBOT","2254537","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Vázquez Avila, M. D.","G. Placci","Placci 234","1991","11","30","South America","Argentina","Misiones","Iguazú","Área Cataratas, Viejo Hotel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2018-05-17 05:28:00-03","MO","MOBOT","2254551","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Múlgura, M. E. & Biganzoli, F.","María E. Múlgura|Manuel J. Belgrano|Silvia S. Denham|M.A. Romero","Múlgura 2810","2000","11","19","South America","Argentina","Misiones","San Ignacio","Parque Provincial Teyú-cuaré, peñón de la Reina Victoria","-55.58333","-27.26666",NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2018-05-17 05:29:00-03","MO","MOBOT","2297735","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Belgrano, M. J., 11-12-","María E. Múlgura|Sandra S. Aliscioni|Manuel J. Belgrano|M.A. Romero","Múlgura 3475","2002","3","18","South America","Argentina","Misiones","San Ignacio","Parque Provincial Teyucuaré, Peñón de la Reina Victoria","-55.58333","-27.28333",NA,NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2011-02-22 06:43:00-03","MO","MOBOT","2297747","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Irrazabal, G.","F. Biganzoli|Paola Peralta|A. Giallorenzo|V. Moreno|M. Mattioni","Biganzoli 300","1998","9","21","South America","Argentina","Misiones","Cainguás","Predio UNLP : valle del arroyo Cuña Pirú. Picada por ladera del cerro frente al balneario de A. del Valle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2018-05-17 05:29:00-03","MO","MOBOT","2407248","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Múlgura de Romero, M. E.","Fernando O. Zuloaga|Osvaldo Morrone|María E. Múlgura|A. Vega","Zuloaga 5065","1995","2","28","South America","Argentina","Misiones","San Pedro","de San Pedro a Puerto Piray, 20 km de San Pedro, Ruta Prov. 16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2009-07-09 17:05:00-03","MO","MOBOT","2480805","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"Gert G. Hatschbach","Hatschbach 19825","1968","9","23","South America","Brazil","Paraná",NA,"Laranjeiras do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2019-01-25 04:35:00-02","MO","MOBOT","2749034","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C.C. Berg (MO)","Luis Valenzuela G.","Valenzuela Gamarra 3383","2004","4","11","South America","Peru","Madre de Dios","Tambopata","Dist. Las Piedras, Reserva Amazónica, Trocha D a orillas del río. Bosque Ribereño.","-69.07638","-12.5175",NA,NA,NA,"210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA
"349","2009-07-24 16:01:00-03","MO","MOBOT","3083115","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C. Berg","C.A. Cid Ferreira","Cid Ferreira 5582","1985","4","15","South America","Brazil","Amazonas",NA,"Mun. de Manicoré, BR 230. Reserva indígena dos Tenharim. Mata de terra firme, solo arg. úmido.","-62","-8.03333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2016-03-25 06:58:00-03","MO","MOBOT","3083602","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C.C. Berg","Christopher Davidson|Gustavo Martinelli","Davidson 10313","1980","6","17","South America","Brazil","Pará",NA,"Rio Trombetas. Municipio de Oriximiná. River banks downriver from Cachoeira Porteira, N to NE bank--shale cliffs to terra firme. (Between C.P. and IBDF Reserval--Lago do Jacaré).Shrubs and trees of indeterminable size pendant or leaning out over cliff.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2009-08-24 12:37:00-03","MO","MOBOT","3083860","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C.C. Berg","Basil Stergios|Gerardo Aymard","Stergios 5646","1983","6","22","South America","Venezuela","Portuguesa",NA,"Dtto. Guanare, terrenos de la UNELLEZ.","-69.81666","9.06666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2012-11-01 05:08:00-02","MO","MOBOT","3084478","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","G. Aymard","Basil Stergios|Luz Delgado","Stergios 13484","1989","4","1","South America","Venezuela","Bolívar",NA,"Hoja NB20-5, Serranía Maigualida. Frente 9, HP 1, al este del Río Caura. Bosque de ralo bajo-medio, en paisaje de lomerío bajo, suavemente ondulado.","-64.61666","6.63333",NA,NA,NA,"90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2011-02-23 12:29:00-03","MO","MOBOT","3085781","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"G. Tessmann","Tessmann s.n.","1937","3","1","South America","Brazil",NA,NA,"Faxinal São Sebastião-Norte do Pr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2012-04-27 10:42:00-03","MO","MOBOT","3086136","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C.C. Berg","Rosa Degen|Elsa M. Zardini","Degen 798","1988","6","27","South America","Paraguay","Cordillera",NA,"Cobati, cerro Ibytú silla, a 2 km al sur de es ciudad.","-57.1166667","-25.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"355","2008-05-27 22:02:00-03","MO","MOBOT","3086227","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C.C. Berg","Nélida Soria","Soria Rey 7113","1995",NA,NA,"South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Cora Parcela lado B, cerca del cerro Muralla. En el bosque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2009-07-01 16:15:00-03","MO","MOBOT","3086310","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"Anonymous","Anonymous s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2009-07-01 16:15:00-03","MO","MOBOT","3086358","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"Anonymous","Anonymous s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2008-05-27 22:02:00-03","MO","MOBOT","3086541","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"DUQUE","DUQUE 28","1995","8","2","South America","Venezuela","Miranda",NA,"Via El Jarillo, Pozo de Rosas.","-67.11222","10.34388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2013-01-16 14:13:00-02","MO","MOBOT","3086652","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"G.M. Armistead","Armistead 1242","1990","5","31","South America","Peru","Loreto","Maynas","Dtto. Fernando Lores. rio Amazonas, Isla de Aguajal. Swamp forest over peat.","-72.35","-4.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"360","2008-05-27 22:02:00-03","MO","MOBOT","3086664","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","M. Vazquez Avila","Itaipú Binacional","Itaipú Binacional 133","1979","2","7","South America","Paraguay",NA,NA,"A. Paraná-Pto Palma bosque explotado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2009-10-14 20:07:00-03","MO","MOBOT","3086719","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","M. Vazquez Avila","Rosa Degen","Degen 001066","1988","12","10","South America","Paraguay","Guairá",NA,"Tororo. Prop. fila. Fernandez.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2012-04-18 11:29:00-03","MO","MOBOT","3087437","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C.C. Berg","Lidia Pérez de Molas|David R. Brunner","Pérez de Molas 908","1986","8","23","South America","Paraguay",NA,NA,"Parque Nacinal Ybycu'í. Orilla del Ao Corrientes. Campo abierto con algunas Isletas de bosque ribereño.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"363","2009-08-31 13:18:00-03","MO","MOBOT","3310893","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","M. Menacho","C. Guardia","Guardia 249","1997","2","22","South America","Bolivia","Santa Cruz","Velasco","Parque Noel Kempff Mercado, Campamento Las Gamas, con ecotonos de bosque alto, pampa, cerrádo y bosque de galeriáa.","-60.3872222","-14.8047222",NA,NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"364","2011-10-24 04:58:00-02","MO","MOBOT","3086364","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"L.O. Adão Teixeira","Teixeira 531","1982","5","16","South America","Brazil","Rondônia",NA,"Município de Ariquemes, Mineração Mibrasa, Setor Alto Candeias, km 128, Sudoeste de Ariquemes. Mata sobre serra, beira de cachoeira, abundância de pedras.","-63.58333","-10.58333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2015-02-16 09:24:00-02","MO","MOBOT","3352171","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","R. López & N. Salinas","N. Salinas","Salinas 3038","1994","5","30","South America","Bolivia","La Paz","Inquisivi","Comunidad Khora-Lakachaca, cuenca del rio Miguuillas, 20 Km de Choquetanga. Bosque de especies semideciduos; con varias Leguminosas-Mimosas, vegetación terrazas antiguas. Transecto 9.","-67.33333","-16.66666",NA,NA,NA,"1450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2011-06-09 17:35:00-03","MO","MOBOT","703991","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C.C. Berg (BG)","Elsa M. Zardini|Tulio Tillería","Zardini 36732","1993","7","22","South America","Paraguay","Paraguarí",NA,"Estero del Ypoá: Lago Ypoá - Taruma fondo. Forest along Lago on basaltic rocks.","-57.43333","-25.93333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"837","4",NA
"367","2008-05-27 22:02:00-03","MO","MOBOT","704101","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","M. Vazquez Avila (SI)","William J. Hahn","Hahn 2480","1984","5","7","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Cora. Deciduous forest to 25 m tall.","-56.08333","-22.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-27","2",NA
"368","2014-04-04 05:47:00-03","MO","MOBOT","704436","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","R. Vasquez (AMAZ)","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 16656","1991","5","28","South America","Peru","Loreto","Maynas","Dtto. Iquitos, Allpahuayo. Estación Experimental del Instituto de Investigaciones de la Amazonía Peruana (IIAP). Bosque primario, con suelos de arena blanca varillal. Muestreo de 1000 m2, en subparcelas de 50 m X 2 m. individuos >|_ de 2.5 cm de diámetro. TRANSECTO No. 7","-73.5","-4.16666",NA,NA,NA,"150.00000000",NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"319","4",NA
"369","2008-05-27 22:02:00-03","MO","MOBOT","706372","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C.C. Berg (BG)","Elsa M. Zardini|Leongino Guerrero","Zardini 35879","1993","5","25","South America","Paraguay","Paraguarí",NA,"Arroyo Aguay on road Route 1-Yeré. Gallery forest.","-57.15","-26.36666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"820","4",NA
"370","2014-11-13 12:24:00-02","MO","MOBOT","706583","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","M. Vazquez Avila (SI)","Blas Pérez","Pérez Maricerich 376","1991","1",NA,"South America","Paraguay","Central",NA,"Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","3",NA
"371","2015-03-19 09:03:00-03","MO","MOBOT","706599","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Vasquez Avila (SI)","Blas Pérez","Pérez Maricerich 1204","1991","9",NA,"South America","Paraguay","Central",NA,"Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","3",NA
"372","2014-04-04 05:47:00-03","MO","MOBOT","707412","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C.C. Berg (BG)","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 6905","1985","11","3","South America","Peru","Loreto","Maynas","Puerto Almendras (Río Nanay). Bosque primario.","-73.35","-3.8",NA,NA,NA,"122.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-52","8",NA
"373","2008-05-27 22:02:00-03","MO","MOBOT","707851","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C.C. Berg (BG)","Franklin Ayala|et al.","Ayala Flores 3492","1982","7","24","South America","Peru","Loreto","Maynas","Cocha Sarapanga; Río Marañon, a 45 minutos de Nauta. Bosque secundario, inundable.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","4",NA
"374","2014-07-14 14:09:00-03","MO","MOBOT","708702","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"David R. Brunner","Brunner 1938","1986","5","18","South America","Paraguay","Cordillera",NA,"5 km al sur de VAlenzuela hacia Gral. Bernardino Caballero. Zona de rocas areniscas con varios nacientes de agua. Arboles y arbustos esparcidos en sitios de suelo arenoso y de poco profundidad. Rodeada por bosque mediano, alterado.","-56.8666667","-25.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-13","2",NA
"375","2014-07-14 14:10:00-03","MO","MOBOT","708746","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"David R. Brunner","Brunner 1959","1986","5","18","South America","Paraguay","Paraguarí",NA,"Cantera militar, 5.3 km al norte de Paraguarí hacia Piribebuy. Canyon rocosa con pendiente fuerte, roca arenisca. Suelo arenoso- arsilloso. Bosque mediano de 20 m de altura.","-57.1","-25.5833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-14","1",NA
"376","2014-07-14 14:09:00-03","MO","MOBOT","708753","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"David R. Brunner","Brunner 1774","1986","4","5","South America","Paraguay","Concepción",NA,"Savanas 8-10 km al sur del Arroyo Tagatiya-mí, alrededores del camino. Savanas y campos abiertos con bosque bajo sobre las serranias. Suelo arenoso sobre roca caliza.","-57.5","-22.7",NA,NA,NA,"170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-7","2",NA
"377","2008-05-27 22:02:00-03","MO","MOBOT","710119","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C.C. Berg (BG)","Elsa M. Zardini","Zardini 6786","1988","8","27","South America","Paraguay","Cordillera",NA,"camino entre Emboscada, Arroyos y Esteros. Río Piribebuy. In marginal forest.","-57.25","-25.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-80","4",NA
"378","2008-05-27 22:02:00-03","MO","MOBOT","710143","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Vazquez Avila (SI)","Elsa M. Zardini|R. Velázquez","Zardini 17183","1989","12","23","South America","Paraguay","Cordillera",NA,"Eastern side of Río Piribebuy basin, 17 km W of Arroyos y Esteros. Gallery forest.","-57.25","-25.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"229","4",NA
"379","2008-05-27 22:02:00-03","MO","MOBOT","710153","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Vazquez Avila (SI)","Elsa M. Zardini","Zardini 10984","1989","2","17","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Cerro Peró 1 km W of Destacamento Tororo. Forest along western slope of mountain.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","4",NA
