"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"99","2021-03-01 16:36:27-03","UNICAMP","UEC","200712","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","Meireles, LD","Pereira, LS; Belinello, R; Leal, DAG","N923","2009","11","02",NA,"Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.183333","-23.4","990","1045",NA,"Parcela N - Projeto Biota-FAPESP. Árvore com 24 metros de altura. Frequência da espécie na parcela: n=1; Mata Atlântica","UEC158108",NA,NA,NA,"-45.183333","-23.4","2017",NA,NA,NA,NA,NA,NA,NA
"100","2021-03-01 16:36:44-03","UNICAMP","UEC","113777","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E. Wilson",NA,"Sanchez, M; Pedroni, F","515","1995","12","11",NA,"Brazil","São Paulo","Ubatuba","Núcleo Picinguaba.","-44.8","-23.366667",NA,NA,NA,"Restinga,árvoe1570 com 8 de altura, veg,casca lisemarmorada.","UEC033251","UEC033251",NA,NA,"-44.8","-23.366667",NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-03-01 16:36:44-03","UNICAMP","UEC","116034","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E. Wilson",NA,"Franco, G; Baptista, VR; Ferreira, L; Cielo-Filho, R; Zidko, A; Mendonça, CG; Rodrigues","2984","2000","04","22",NA,"Brazil","São Paulo","São Sebastião","praia Una / Boracéia. Estrada de acesso da Fazenda Águas do Bento.","-45.766944","-23.731667","30","30",NA,"Árvore ca. 5m de altfrutos imaturos. Borda paralela a estrada.; Floresta de restinga. Planície Fluvio Maria, Formação Cananéia.","UEC033236","UEC033236",NA,NA,"-45.766944","-23.731667",NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-03-01 16:36:44-03","UNICAMP","UEC","116491","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E. Wilson",NA,"Oliveira, AA; Gandolfi, S; Mazine, FF; Moura, C; et al.","3621","2000","04","22",NA,"Brazil","São Paulo","São Sebastião","Praia Barra do Una/Boracéia, estrada do aacesso da Fazenda. Águas do Bento.","-45.767","-23.731722","30","30",NA,"Árvoreta com 3m de alt, frutos verdes, beira de rio, Interor da mata.; Floresta de Restinga.","UEC033240","UEC033240",NA,NA,"-45.767","-23.731722",NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-03-01 16:36:44-03","UNICAMP","UEC","124492","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E. Wilson",NA,"Ivanauskas, NM","934f","1995",NA,NA,NA,"Brazil","São Paulo","Pariquera-Açu","Propiedade de Antônio Povinski.","-47.876944","-24.675833",NA,NA,NA,"Árvore de 4m de alt, Material vegetativo. Individuo 62C do levantamento fitossociológico.; Floresta Atlântica.","UEC008169","UEC008169",NA,NA,"-47.876944","-24.675833","2018",NA,NA,NA,NA,NA,NA,NA
"104","2021-03-01 16:36:44-03","UNICAMP","UEC","166825","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E. Wilson",NA,"Padgurschi, MCG; Tamashiro, JY; Belinello, R","607","2008",NA,NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","Núcleo Santa Virgínia, Parcela K.","-45.068056","-23.325278","1065","1093",NA,"K0685 Árvore, ca. 7,5 m, com botão floral.; Floresta Ombrófila Densa Montana.","UEC039808","UEC039808",NA,NA,"-45.068056","-23.325278",NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-03-01 16:36:44-03","UNICAMP","UEC","141779","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E. Wilson",NA,"Matsumoto, K; Barbosa, AR; Barbosa, B","750","2001","12","29",NA,"Brazil","Minas Gerais","Santana do Riacho","Ca 400 m após o cruzamento Conc. Mato Dentro-Morro Pilar, capão mata a direita. Borda de mata.","-43.50025","-19.21375","1205","1205",NA,"Arvoreta 2,5m, frutos imaturos.","UEC012965","UEC012965",NA,NA,"-43.50025","-19.21375","2018",NA,NA,NA,NA,NA,NA,NA
"106","2019-08-20 10:21:34-03","UNICAMP","UEC","147739","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E. Wilson",NA,"Campos, MCR; Belinello, R; Assis, MA; Guaraldo, A","601","2006","05","08",NA,"Brazil","São Paulo","Picinguaba","Parque Estadual da Serra do Mar, Parcela E na Trilha do Corisco (Projeto Temático Biota Gradiente Funcional)",NA,NA,NA,NA,NA,"indivíduo E0800, altura 8m","UEC033243","UEC033243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-03-01 16:36:44-03","UNICAMP","UEC","157770","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E. Wilson",NA,"Matsumoto, K; Santos-Gonçalves, AP","773","2002","02","18",NA,"Brazil","São Paulo","Ubatuba","Picinguaba, Picadão da Marinha, Margem do Rio Picinguaba.","-44.811111","-23.347222","14","14",NA,"Arvore ca. 25m de alt, caule liso, manchado, flores e Botões Brancos.","UEC013848","UEC013848",NA,NA,"-44.811111","-23.347222","2018",NA,NA,NA,NA,NA,NA,NA
"108","2021-03-01 16:36:44-03","UNICAMP","UEC","157775","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E. Wilson",NA,"Matsumoto, K; Santos-Gonçalves, AP","836","2003","02","13",NA,"Brazil","Minas Gerais","Ouro Preto","PE Itacolomi.","-43.520639","-20.44275","1300","1300",NA,"Árvore em borda de mata ripária/galeria, frutos imaturos verdes, maduros nigrescentes.","UEC013842","UEC013842",NA,NA,"-43.520639","-20.44275","2018",NA,NA,NA,NA,NA,NA,NA
"109","2021-03-01 16:36:44-03","UNICAMP","UEC","157808","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E. Wilson",NA,"Matsumoto, K; Santos-Gonçalves, AP","773","2002","02","18",NA,"Brazil","São Paulo","Ubatuba","Picinguaba, Picadão da Marinha, Margem do Rio Picinguaba.","-44.811111","-23.347222","14","14",NA,"Arvore ca. 25m de alt, caule liso, manchado, flores e Botões Brancos.","UEC015756","UEC015756",NA,NA,"-44.811111","-23.347222","2018",NA,NA,NA,NA,NA,NA,NA
"110","2021-03-01 16:36:44-03","UNICAMP","UEC","174141","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E. Wilson",NA,"Sanchez, M; Belinello, R; Pedroni, F; Laps, RR","1313","1997","05","29",NA,"Brazil","São Paulo","Ubatuba","Pincinguaba - SP","-44.816944","-23.3025","600","600",NA,"Árvore 698 com 15 m de altura, casca lisa, com início de frutos.; Mata Atlântica de Encosta. Morro do Corisco.","UEC089081","UEC089081",NA,NA,"-44.816944","-23.3025",NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-03-01 16:36:44-03","UNICAMP","UEC","174142","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E. Wilson",NA,"Pedroni, F; Belinello, R; Sanchez, M; Laps, RR","1283","1997","02","04",NA,"Brazil","São Paulo","Ubatuba","Pincinguaba - SP","-44.812222","-23.311111","300","300",NA,"Árvore 125 com 15 m de altura, com flores brancas perfumadas.; Mata Atlântica de Encosta. Morro do Corisco.","UEC089084","UEC089084",NA,NA,"-44.812222","-23.311111",NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-03-01 16:36:44-03","UNICAMP","UEC","174143","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E. Wilson",NA,"Pedroni, F; Belinello, R; Sanchez, M; Laps, RR","1240","1997","01","12",NA,"Brazil","São Paulo","Ubatuba","Pincinguaba - SP","-44.835","-23.336667","120","120",NA,"Árvore 302 com 15 m de altura, com início de botões.; Mata Atlântica de Encosta. Morro do Corisco.","UEC089086","UEC089086",NA,NA,"-44.835","-23.336667",NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-03-01 16:36:44-03","UNICAMP","UEC","174497","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E. Wilson",NA,"Sanchez, M; Pedroni, F","2423","1998","01","25",NA,"Brazil","São Paulo","Ubatuba","Picinguaba.","-44.8","-23.366667",NA,NA,NA,"Margem do Rio da Fazenda ilhona árvore, 5m de alt.; Mata Atãntica de Encosta.","UEC026046","UEC026046",NA,NA,"-44.8","-23.366667",NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-03-01 16:36:44-03","UNICAMP","UEC","186147","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E. Wilson",NA,"Assis, MA","B252","2007","05","02",NA,"Brazil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleo Picinguaba, localizada ao longo da Trilha do Corisco, no Sertão da Casa da Farinha.","-44.835556","-23.336944","33","57",NA,"Floresta Ombrófila Densa de Terras Baixas.","UEC111460","UEC111460",NA,NA,"-44.835556","-23.336944",NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-01 16:36:44-03","UNICAMP","UEC","186151","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E. Wilson",NA,"Kamimura, VS; Assis, MA","s.n.","2009","02","11",NA,"Brazil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar , Núcleo Picinguaba, localizada ao longo da trilha do Corisco, no Sertão da Casa da Farinha.","-44.844444","-23.355556","53","75",NA,"Flores brancas, perfumadas,indivíduo n°C786; Floresta ombrófila Densa de Terras Baixas.","UEC110363","UEC110363",NA,NA,"-44.844444","-23.355556",NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-03-01 16:36:44-03","UNICAMP","UEC","80347","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E. Wilson",NA,"Leitão Filho, HF; Rodrigues, RR; Santin, DA; Nave, AG; Sanchez, M; Mansano, VF; et al.","34723","1996","01","30",NA,"Brazil","São Paulo","Ubatuba","Trilha da casa da Farinha.","-44.852789","-23.352639",NA,NA,NA,"Transição entre planície e encsta atlãntica.àrvorecom 8m de alt, casca lisa creme.","UEC033250","UEC033250",NA,NA,"-44.852789","-23.352639","2018",NA,NA,NA,NA,NA,NA,NA
"117","2021-03-01 16:36:44-03","UNICAMP","UEC","91296","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E. Wilson",NA,"Ivanauskas, NM","685","1996","01","18",NA,"Brazil","São Paulo","Pariquera-Açu","Propiedade de Antônio Povinski.","-47.876944","-24.675833",NA,NA,NA,"Árvore de 4mdealt, Casca sfoliante, brancae cinza.Flores .; Floresta Atlãntica.","UEC033245","UEC033245",NA,NA,"-47.876944","-24.675833","2018",NA,NA,NA,NA,NA,NA,NA
"118","2021-03-01 16:36:44-03","UNICAMP","UEC","91323","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E. Wilson",NA,"Ivanauskas, NM","773","1996","04","26",NA,"Brazil","São Paulo","Pariquera-Açu","Propiedade de Antônio Povinski.","-47.876944","-24.675833",NA,NA,NA,"Árvore de 6m de alt. Frutos imaturos verdes.; Floresta Atlântica.","UEC033246","UEC033246",NA,NA,"-47.876944","-24.675833",NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-03-01 16:36:44-03","UNICAMP","UEC","91365","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E. Wilson",NA,"Ivanauskas, NM","181","1995","05","25",NA,"Brazil","São Paulo","Pariquera-Açu","Estação esperimental do IAC.","-47.885","-24.608333",NA,NA,NA,"Árvore 9m de alt. Casca extrema variega, branca e verde. Frutos imaturos verdes.; Mata Atlântica.","UEC033238","UEC033238",NA,NA,"-47.885","-24.608333",NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-03-01 16:36:44-03","UNICAMP","UEC","95544","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E. Wilson",NA,"Ivanauskas, NM","773","1996","04","26",NA,"Brazil","São Paulo","Pariquera-Açu","Propiedade de Antônio Povinski.","-47.876944","-24.675833",NA,NA,NA,"Árvore de 6m de alt. Frutos imaturos verdes.; Floresta Atlântica.","UEC033244","UEC033244",NA,NA,"-47.876944","-24.675833",NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-03-01 16:36:44-03","UNICAMP","UEC","95581","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E. Wilson",NA,"Ivanauskas, NM","685","1996","01","18",NA,"Brazil","São Paulo","Pariquera-Açu","Propiedade de Antônio Povinski.","-47.876944","-24.675833",NA,NA,NA,"Árvore de 4mdealt, Casca sfoliante, brancae cinza.Flores .; Floresta Atlãntica.","UEC033248","UEC033248",NA,NA,"-47.876944","-24.675833","2018",NA,NA,NA,NA,NA,NA,NA
"122","2021-03-01 16:36:44-03","UNICAMP","UEC","127993","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E. Wilson",NA,"Folli, DA","2955","1997","03","09",NA,"Brazil","Espírito Santo","Linhares","Reserva Natural da CVRD, estrada Aceiro Calimã. Próximo ao marco de Ferro.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Arbóreo, 12m de alt, altura do fuste 8m, CAPdo fuste 11cm, Diâmetro da copa 3m, Fruto maduro incolor e imaturo verde.; Massununga.","UEC008348","UEC008348","48094","auto",NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA
"123","2021-03-01 16:36:44-03","UNICAMP","UEC","118420","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E. Wilson",NA,"Folli, DA","2664","1995","10","18",NA,"Brazil","Espírito Santo","Linhares","Reserva Natural da CVRD, estrada Aceiro com Paruj. Próximo ao marco de Ferro.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Arbóreo 4m de alt, e botão branco, fruto maduro roxo e imaturo verde.","UEC008168","UEC008168","48094","auto",NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA
"124","2021-03-01 16:36:44-03","UNICAMP","UEC","121384","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E. Wilson",NA,"Furlan, A; Pirani, JR; Cordeiro, I; Rossi, L","s.n.","1981","01","11",NA,"Brazil","Minas Gerais","Santana do Riacho","Ao longo da rodovia Belo Horizonte-Conceição do Mato Dentro, Km 127 antigo Corrego Tres Pontinhas,","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arvoreta 4mde alt, flores alvas.; Mata Ciliar.","UEC008304","UEC008304","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-03-01 16:36:44-03","UNICAMP","UEC","125040","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E. Wilson",NA,"Yamamoto, K; Matsumoto, K","00/39","2000","11","22",NA,"Brazil","Minas Gerais","Santana do Riacho","Estátua d Juca.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Árvore 8m de alt, em interio de mata.","UEC008207","UEC008207","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-03-01 16:36:44-03","UNICAMP","UEC","11983","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E. Wilson",NA,"Hatschbach, G","34882","1975","09","11",NA,"Brazil","Paraná","Antonina","Cachoeira.","-48.7118988037109","-25.4286003112793",NA,NA,NA,"Árvore 5m de alt, frutos pretos, mata pluvial.","UEC033234","UEC033234","38300","auto",NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA
"127","2019-08-20 10:21:34-03","UNICAMP","UEC","121390","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E. Wilson",NA,"Oliveira, PP","2280","1997","08","18",NA,"Brazil","Rio de Janeiro","Rio das Ostras","reserva Biologica União.","-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,"UEC008167","UEC008167","17620","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-08-20 10:21:33-03","UNICAMP","UEC","121359","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E. Wilson",NA,"Oliveira, PP","3678","1998","05","28",NA,"Brazil","Rio de Janeiro","Rio das Ostras","Reserva Biologica União.","-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,"UEC008170","UEC008170","17620","auto",NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA
"129","2021-03-01 16:36:44-03","UNICAMP","UEC","174140","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E. Wilson",NA,"Sanchez, M; Pedroni, F","356","1992","07","12",NA,"Brazil","São Paulo","São Paulo","Núcleo de Pincinguaba - SP","-46.6300010681152","-23.5400009155273",NA,NA,NA,"Árvore de 7 metros de altura, frutos maduros vináceos quase pretos, de sabor adocicado, tronco de casca lisa, ''marmorada'' verde e branco.&nf;&nf;Coleção da Fazenda n 16; Margens do Rio da Fazenda.","UEC089082","UEC089082","53584","auto",NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA
"130","2021-03-01 16:36:44-03","UNICAMP","UEC","073612","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E. Wilson",NA,"Galetti, M; et al.","166","1994","03","12",NA,"Brazil","São Paulo","Sete Barras","Faz. Intervales, Base Sabadela, trilha azul, mata.","-47.9199981689453","-24.3799991607666",NA,NA,NA,"Árvore de 10m de alr, frutos verdes e avermelhados presentes.","UEC063807","UEC063807","34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-03-01 16:36:44-03","UNICAMP","UEC","073592","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E. Wilson",NA,"Almeida-Scabbia, RJ; et al.","206","1994","04","08",NA,"Brazil","São Paulo","Sete Barras","Faz. Intervales, Base Sabadela, trilha azul, mata, beira de rio.","-47.9199981689453","-24.3799991607666",NA,NA,NA,"Árvore 5m de alt, muitos frutos verdes.","UEC033241","UEC033241","34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-03-01 16:36:44-03","UNICAMP","UEC","73599","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E. Wilson",NA,"Zipparro, VB; et al.","320","1994","05","11",NA,"Brazil","São Paulo","Sete Barras","Faz. Intervales, Base Saibadela, trilha do Rio.","-47.9199981689453","-24.3799991607666",NA,NA,NA,"Árvore, 7 m de alt, fruto verde. Na fen. n. 42R.","UEC033232","UEC033232","34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-03-01 16:36:44-03","UNICAMP","UEC","137015","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E. Wilson",NA,"Breier, TB; Budke, JC","0570","2002","08","25",NA,"Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho, Rio Branco, vargedo.","-47.9199981689453","-24.3799991607666",NA,NA,NA,"Goiabinha, a lenha verde entra em combustão se usada em fogeiras.","UEC033242","UEC033242","34059","auto",NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA
"134","2021-03-01 16:36:44-03","UNICAMP","UEC","179909","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E. Wilson",NA,"Colletta, GD; Ferreira, MAP; Ivanauskas, NM; Campos-Rocha, A","1162","2013","05","02",NA,"Brazil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA), UHE Alecrim, trilha da Chaminé, beira do Ribeirão do Veado.","-47.5","-23.9599990844727",NA,NA,NA,"Árvore, frutos imaturos verdes.","UEC072024","UEC072024","41034","auto",NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA
"135","2021-03-01 16:36:44-03","UNICAMP","UEC","31067","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E. Wilson",NA,"Silva, AF","10991","1979","12","13",NA,"Brazil","São Paulo","Ubatuba","Est. Esperimental de INST. Agr. de Campinas.","-45.0699996948242","-23.4300003051758",NA,NA,NA,"ÁRVORE COM CERCA DE 10M DE ALT, com flores brancas muito aromáticasN.V.R. : Araçarana goiaba.","UEC033235","UEC033235","34265","auto",NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA
"136","2021-03-01 16:36:44-03","UNICAMP","UEC","073453","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E. Wilson",NA,"Furlan, A; Assis, MA; Garcia, FCP; Ruffino, PHP; Carneiro, CE","1551","1994","04","17",NA,"Brazil","São Paulo","Ubatuba","Estrada de Itamambuca, Km 35 da Rodovia Rio / Santos.","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Árvore 6m de alt. Frutos imaturos verdes.; Mata Atlântica.","UEC063819","UEC063819","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-03-01 16:36:44-03","UNICAMP","UEC","92052","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E. Wilson",NA,"Sanchez, M; Pedroni, F","31335","1992","07","12",NA,"Brazil","São Paulo","Ubatuba","Núcleo Picinguaba,margem doria da Fazenda.","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Árvore de 12m de alt, tronco com casca lisa, frutos imaturos, de cor verde e maduros vináceos.","UEC033252","UEC033252","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-03-01 16:36:44-03","UNICAMP","UEC","92051","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E. Wilson",NA,"Sanchez, M; Pedroni, F","31334","1992","07","12",NA,"Brazil","São Paulo","Ubatuba","Núcleo Picinguaba,margemdorio da Fazenda.","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Árvore de7m de altura, tronco com casca lisa, frutos em estágio imaturo, de corverde e maduros vináceos.","UEC033247","UEC033247","34265","auto",NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA
"139","2021-03-01 16:36:44-03","UNICAMP","UEC","80341","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E. Wilson",NA,"Leitão Filho, HF; Rodrigues, RR; Santin, DA; Nave, AG; Sanchez, M; Mansano, VF; et al.","34777","1996","02","02",NA,"Brazil","São Paulo","Ubatuba","Patrimônio.","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Encosta atlântica. Flor branca, Tronco machado.","UEC033239","UEC033239","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-03-01 16:36:44-03","UNICAMP","UEC","182634","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E. Wilson",NA,"Takahasi, A; Bencke, CSC","267","1996","03","27",NA,"Brazil","São Paulo","Ubatuba","Picinguaba.","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Árvore nº54ci,frutos imaturos, frutosmaduros arroxeados-avermelhados.; Mata de Transição restinga-encosta.","UEC033249","UEC033249","34265","auto",NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA
"141","2019-11-19 14:08:33-03","UFRPE","PEUFR","54731","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoobscura","Myrcia neoobscura","E.Lucas & C.E.Wilson","L. Lima","R. Castro","23","2001","07","09",NA,"Brasil","São Paulo","Cananeias","Parque estadual ilha Cardoso",NA,NA,NA,NA,NA,"Arvore com ca. 8m, fruto maduro de cor preta","PEUFR054731",NA,NA,NA,NA,NA,"2019","05","28",NA,NA,NA,NA,NA
"142","2019-12-18 15:50:53-03","UFOP","OUPR","33235","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","Bünger, M.O.","Bünger, M.O.; Cândido, E.S. & Scalon, V.R.","115","2009","12","09",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Trilha do Tesoureiro.","-43.490833","-20.337272","1322","1322",NA,"Arbóreo ca. 6m, frutos maduros vináceos com remanescentes do cálice vináceos, ramos escamantes com parte interna branca e externa acinzentada. Beira de córrego.",NA,NA,NA,NA,"-43.490833","-20.337272","2009","12","09",NA,NA,NA,NA,NA
"143","2019-11-06 09:56:39-03","UFOP","OUPR","32151","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","Souza, M.C.","Guedes, R.; et al.","2284","1993","02","03",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica Poço das Antas, Trilha do Morro do Calcário, ponto 900. Área P3D.","-42.25","-22.5",NA,NA,NA,"Altura 8m. Caule com casca desfolhante e lenho rosa salmão. Ramos psrdo-rosados. Folhas verdes discolores. Flores alvo-esverdeadas, anteras amarelas. Frutos imaturos verdes. Indivíduo P0367. DAP 12.",NA,NA,NA,NA,"-42.25","-22.5","2008","03","19",NA,NA,NA,NA,NA
"144","2019-11-06 09:56:39-03","UFOP","OUPR","19162","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","obscura","Marlierea obscura","O.Berg","Sobral, M.","Pedreira, G.","s.n.","2004","02",NA,NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Floresta paludosa de altitude","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,"2004","04",NA,NA,NA,NA,NA,NA
